"trans_x"	"trans_y"	"trans_z"	"rot_x"	"rot_y"	"rot_z"	"trans_x_derivative1"	"trans_y_derivative1"	"trans_z_derivative1"	"rot_x_derivative1"	"rot_y_derivative1"	"rot_z_derivative1"	"framewise_displacement"	"cosine00"	"cosine01"	"cosine02"	"cosine03"	"cosine04"	"cosine05"	"cosine06"	"cosine07"	"cosine08"	"cosine09"	"cosine10"	"cosine11"	"cosine12"	"cosine13"	"cosine14"	"cosine15"	"cosine16"	"cosine17"	"cosine18"	"cosine19"	"cosine20"	"t_comp_cor_00"	"t_comp_cor_01"	"t_comp_cor_02"	"t_comp_cor_03"	"t_comp_cor_04"	"a_comp_cor_00"	"a_comp_cor_01"	"a_comp_cor_02"	"a_comp_cor_03"	"a_comp_cor_04"	"motion_outlier01"	"motion_outlier02"	"motion_outlier03"	"motion_outlier04"	"motion_outlier05"	"motion_outlier06"	"motion_outlier07"	"motion_outlier08"	"motion_outlier09"	"motion_outlier10"	"motion_outlier11"	"motion_outlier12"	"motion_outlier13"	"motion_outlier14"	"motion_outlier15"	"motion_outlier16"	"motion_outlier17"	"motion_outlier18"	"motion_outlier19"	"motion_outlier20"	"motion_outlier21"	"motion_outlier22"	"motion_outlier23"	"motion_outlier24"	"motion_outlier25"	"motion_outlier26"	"motion_outlier27"	"motion_outlier28"	"motion_outlier29"	"motion_outlier30"	"motion_outlier31"	"motion_outlier32"	"motion_outlier33"	"motion_outlier34"	"motion_outlier35"	"motion_outlier36"	"motion_outlier37"	"motion_outlier38"	"motion_outlier39"	"motion_outlier40"	"motion_outlier41"	"motion_outlier42"	"motion_outlier43"	"motion_outlier44"	"motion_outlier45"	"motion_outlier46"	"motion_outlier47"	"motion_outlier48"	"motion_outlier49"	"motion_outlier50"	"motion_outlier51"	"motion_outlier52"	"motion_outlier53"	"motion_outlier54"	"motion_outlier55"	"motion_outlier56"	"motion_outlier57"	"motion_outlier58"	"motion_outlier59"	"motion_outlier60"	"motion_outlier61"	"volume_z"	"luminance_z"	"speech_z"	"face_z"
0.178278	0.233125	-0.622636	0.0435271	-0.00366637	0.00177769	-0.011458	0.039336	-0.203979	0.0015419	0.00082559	0.00028657	0.387476	0.0136109962	-0.0453043854	-0.0371565505	0.0259934166	0.0506658255	0.0003385804	-0.0504898588	-0.0265791242	0.0366761804	0.0456404355	-0.0129559745	-0.0523739028	-0.014263743	0.0449607632	0.0376307102	-0.0254033645	-0.0508333239	-0.0010156846	0.0503054532	0.0271603893	-0.0361896802	0.0379266162	-0.0440709204	-0.0220998146	-0.0203508932	-0.0007946068	-0.035742867	-0.0064839736	0.0258499102	-0.0391549562	0.0633442066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.54003238515547	-0.784568830519383	0.448081059024295	0.592443852028073
0.179346	0.178468	-0.505422	0.0428223	-0.00386471	0.00137278	0.00106800000000001	-0.054657	0.117214	-0.000704799999999998	-0.00019834	-0.000404909999999999	0.2383415	0.013392903	-0.0455292636	-0.0366761804	0.0267733776	0.0503678575	-0.0010156846	-0.0508872699	-0.0250076315	0.0380985803	0.0444909208	-0.0153463027	-0.0523388891	-0.0114193591	0.0464991262	0.0351986159	-0.028498854	-0.049772687	0.0030455261	0.0513301431	0.0232042715	-0.0394636764	0.0133922486	-0.0548264546	-0.0009531982	-0.0046286162	0.0134935426	0.0876777624	-0.0214989504	0.0624502341	0.0049809222	0.0531231078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.11079374251854	-0.785374858024535	0.448081059024295	0.592443852028073
0.211452	0.180522	-0.563424	0.0424121	-0.00426383	0.00159105	0.032106	0.002054	-0.0580019999999999	-0.000410199999999999	-0.00039912	0.00021827	0.1435415	0.0131745611	-0.0457507597	-0.0361896802	0.0275453833	0.0500465054	-0.0023692706	-0.0512383773	-0.0234064185	0.0394636764	0.0432587929	-0.017702152	-0.0521639377	-0.0085391442	0.0478682839	0.0326194932	-0.0314589057	-0.0484450328	0.0070884207	0.0520108938	0.0190758861	-0.0424146861	0.0208342191	-0.0438021761	0.0053375219	-0.0451351784	0.0075123614	-0.0267186695	0.0561067298	-0.0070572949	0.0684853306	0.0557662392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.767601574835637	-0.66408569733573	0.448081059024295	0.592443852028073
0.181284	0.0682899	-0.66047	0.0429493	-0.00318172	0.00152996	-0.030168	-0.1122321	-0.0970460000000001	0.000537200000000002	0.00108211	-6.10900000000002e-05	0.3234661	0.0129559745	-0.0459688572	-0.0356971313	0.0283092043	0.0497019183	-0.0037212726	-0.0515428613	-0.021777388	0.0407694154	0.0419463399	-0.0200182296	-0.0518495163	-0.0056321357	0.0490632542	0.0299041152	-0.0342694522	-0.0468574839	0.0110886847	0.0523431439	0.0148058821	-0.045018557	0.0396083589	-0.0229703868	-0.0083176446	-0.0285862486	-0.048534952	0.1092357654	-0.1136263213	-0.0154258687	0.0674200809	0.0628059357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.969360239453082	-0.722232638990886	0.448081059024295	0.592443852028073
0.386882	0.324754	3.48947	0.00188015	-0.000833979	0.00164741	0.205598	0.2564641	4.14994	-0.04106915	0.002347741	0.00011745	6.78871915	0.0127371473	-0.0461835398	-0.0351986159	0.0290646136	0.0493342563	-0.0050707869	-0.0518004449	-0.0201224762	0.0420138333	0.0405559987	-0.0222893319	-0.0513964655	-0.0027074549	0.0500796887	0.0270638244	-0.0369171367	-0.045018557	0.0150222601	0.052324667	0.0104259597	-0.0472539781	-0.3126848173	0.0872686086	-0.0458420315	-0.0958822726	0.0430059925	-0.5410836241	-0.1023608853	-0.0130498454	-0.0869245716	0.0513072038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.510349518008644	-0.78906131526607	0.448081059024295	0.592443852028073
1.02635	0.341314	6.48445	-0.0307275	-0.0121909	0.00964137	0.639468	0.01656	2.99498	-0.03260765	-0.011356921	0.00799396	6.24893455	0.0125180835	-0.0463947917	-0.0346942175	0.0298113868	0.04894369	-0.0064169112	-0.0520108938	-0.0184436498	0.0431950583	0.039090351	-0.0245103563	-0.0508059967	0.0002257211	0.0509138886	0.024110485	-0.0393893764	-0.0429381175	0.0188654898	0.0519555872	0.0059686353	-0.0491026536	-0.3174529048	0.095499548	-0.1165119691	-0.1356677196	0.0864989764	-0.0049166843	0.4190944699	-0.0734216429	-0.3417995975	0.0133590444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.17006979137855	-0.636195391289281	0.448081059024295	0.592443852028073
0.984764	-0.348554	4.31852	-0.00680811	-0.0107592	0.0079355	-0.0415860000000001	-0.689868	-2.16593	0.02391939	0.0014317	-0.00170587	4.250232	0.0122987873	-0.0466025972	-0.0341840202	0.030549302	0.0485304007	-0.0077587455	-0.0521740164	-0.016742904	0.044311314	0.0375521182	-0.0266763128	-0.0500796887	0.003158189	0.0515628185	0.0210564335	-0.0416744222	-0.0406273263	0.0225952602	0.0512383773	0.0014670001	-0.0505494535	-0.3041544235	0.0926962564	-0.0927351665	-0.0565397966	0.0230927013	0.0594477829	-0.1497153408	0.0535685313	0.083731886	-0.0972433639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.721482484451684	0.078062226257308	0.448081059024295	0.592443852028073
0.434338	0.129693	0.338944	0.0300996	-0.0060761	0.00330346	-0.550426	0.478247	-3.979576	0.03690771	0.0046831	-0.00463204	7.3193915	0.0120792627	-0.0468069407	-0.0336681095	0.03127814	0.0480945804	-0.0090953929	-0.0522896643	-0.0150222601	0.0453609212	0.0359441567	-0.0287823352	-0.0492194833	0.0060807472	0.0520241169	0.0179144269	-0.0437614146	-0.0380985803	0.02618914	0.050177843	-0.0030455261	-0.0515825363	-0.0649215551	-0.0461210997	-0.0082889501	0.1625750705	0.0473033662	-0.3593786828	0.146962921	-0.0235946421	0.0589751833	-0.1166383195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.194085289903237	-0.536760274056154	0.448081059024295	0.592443852028073
0.324958	0.0477345	-0.600699	0.0385438	-0.00841089	0.00161418	-0.10938	-0.0819585	-0.939643	0.00844420000000001	-0.00233479	-0.00168928	1.754395	0.0118595137	-0.0470078072	-0.0331465714	0.0319976841	0.0476364314	-0.0104259597	-0.0523577323	-0.0132837629	0.0463423012	0.0342694522	-0.0308236917	-0.0482276804	0.0089842256	0.0522961052	0.0146975897	-0.0456404355	-0.0353654455	0.0296255153	0.0487810905	-0.0075354425	-0.0521934471	0.0629300801	-0.0070662536	0.0239979065	-0.0223891037	0.0039714221	0.1842708375	0.0370203132	0.0068484227	-0.0713402275	-0.0015553435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27454928245236	-0.984111072562765	0.448081059024295	0.592443852028073
0.411146	0.150015	-0.713919	0.0381906	-0.0089341	0.001746	0.086188	0.1022805	-0.11322	-0.000353200000000005	-0.00052321	0.00013182	0.3521	0.0116395445	-0.0472051818	-0.0326194932	0.0327077205	0.0471561663	-0.0117495564	-0.0523781585	-0.0115294786	0.0472539781	0.0325311144	-0.0327957961	-0.0471069319	0.0118595137	0.0523777937	0.0114193591	-0.047302555	-0.0324425845	0.0328837193	0.0470574788	-0.011969416	-0.0523771858	0.0664355128	0.0066222649	-0.0073594888	-0.0623578946	0.0196581801	0.0229455506	0.0316706224	-0.00119647	0.0839021433	0.0329694631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.36456970357593	-0.905470587908187	0.448081059024295	0.592443852028073
0.422392	0.23921	-0.700234	0.0383943	-0.0093972	0.00183017	0.011246	0.089195	0.0136849999999999	0.000203700000000008	-0.000463100000000001	8.41699999999999e-05	0.1516745	0.0114193591	-0.0473990497	-0.0320869629	0.0334080384	0.0466540082	-0.0130652981	-0.0523509242	-0.0097614921	0.0480945804	0.030732371	-0.0346942175	-0.0458602343	0.0146975897	0.0522688852	0.0080934286	-0.048739874	-0.0293456776	0.0359441567	0.045018557	-0.016314529	-0.0521322486	0.065825999	0.0022059854	0.0158546559	-0.0296452181	0.012425202	0.0817896183	-0.0166617173	-0.0182401971	0.015005593	0.1062299828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.155120977213401	-0.764814660448413	0.448081059024295	0.592443852028073
0.424134	0.286078	-0.691504	0.0406839	-0.00903226	0.00150517	0.00174200000000002	0.046868	0.00873000000000002	0.0022896	0.000364940000000001	-0.000325	0.206317	0.0111989617	-0.0475893965	-0.0315490697	0.0340984296	0.0461301902	-0.0143723053	-0.0522760543	-0.0079819045	0.048862844	0.0288765622	-0.0365146908	-0.0444909208	0.0174895484	0.0519697758	0.0047336909	-0.0499455618	-0.0260913389	0.0387884217	0.042677987	-0.0205385235	-0.0514606403	0.0497387438	-0.0257228599	-0.0032862919	-0.0345969838	-0.0148839344	-0.0240173802	-0.0091394176	-0.0088681649	0.0630115073	0.0551499819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.78386062626186	-0.956237529383591	0.448081059024295	0.592443852028073
0.431221	0.290678	-0.551887	0.0406839	-0.00933316	0.00103683	0.00708700000000001	0.00460000000000005	0.139617	0	-0.0003009	-0.00046834	0.189766	0.0109783563	-0.0477762082	-0.0310059033	0.0347786889	0.0455849554	-0.015669704	-0.0521536168	-0.0061928308	0.0495576132	0.0269671338	-0.0382531258	-0.0430026525	0.0202266294	0.0514815542	0.0013541801	-0.0509138886	-0.0226970271	0.0413994086	0.0400514517	-0.0246100408	-0.0503678575	0.0238238657	-0.0406963684	0.0186594258	0.0143965884	-0.0100511429	0.037430824	-0.0861855362	0.0306067626	0.0038469123	-0.0032705398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.872687559647048	-1.40143287400499	0.448081059024295	0.592443852028073
0.3747	0.203887	-0.475041	0.0316282	-0.00887785	0.0020417	-0.056521	-0.0867910000000001	0.076846	-0.00905570000000001	0.000455310000000002	0.00100487	0.745952	0.010757547	-0.0479594708	-0.0304575546	0.0354486142	0.045018557	-0.0169566271	-0.0519837232	-0.0043963972	0.050177843	0.0250076315	-0.0399056168	-0.0413994086	0.0229002443	0.0508059967	-0.0020309873	-0.0516402525	-0.0191809517	0.0437614146	0.0371565505	-0.028498854	-0.048862844	0.0633103126	0.0572070548	0.0148841828	0.0060799887	-0.0022388282	-0.0148112465	0.0308417277	-0.0386406958	-0.0830554944	-0.0198412636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.527425035487142	-0.956863651789286	0.448081059024295	0.592443852028073
0.362868	0.19666	-0.833212	0.0275001	-0.00811457	0.00350855	-0.011832	-0.00722699999999998	-0.358171	-0.0041281	0.00076328	0.00146685	0.6951415	0.0105365379	-0.0481391707	-0.0299041152	0.0361080066	0.044431258	-0.0182322141	-0.051766528	-0.0025947387	0.0507226006	0.0230016937	-0.0414684511	-0.0396854757	0.0255020041	0.0499455618	-0.005407671	-0.0521212014	-0.0155619757	0.0458602343	0.0340126806	-0.0321760928	-0.0469579174	0.1200850142	0.0944312418	-0.0129539879	-0.0471697978	0.0059678831	0.0557864562	0.0998883219	0.0129539607	-0.0383381636	-0.0548203728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.029315493239368	0.11326187266585	0.448081059024295	0.592443852028073
0.398108	0.262359	-0.709141	0.0240649	-0.0091607	0.00290914	0.03524	0.065699	0.124071	-0.0034352	-0.00104613	-0.00059941	0.479047	0.0103153331	-0.0483152946	-0.0293456776	0.0367566699	0.043823331	-0.0194956122	-0.051502229	-0.0007899965	0.0511910666	0.0209530451	-0.0429381175	-0.0378654364	0.028023745	0.0489033805	-0.0087617663	-0.0523544498	-0.0118595137	0.0476832451	0.0306409077	-0.0356144575	-0.0446686685	0.1133318853	0.1099183221	-0.0195432813	-0.0061674398	0.0016165822	-0.0215299561	-0.0508931672	-0.0443535516	-0.0381145833	-0.0453603363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.657461754391913	-1.06654154760299	0.448081059024295	0.592443852028073
0.431744	0.29799	-0.585007	0.0266271	-0.00892506	0.00290914	0.0336359999999999	0.035631	0.124134	0.0025622	0.00023564	0	0.333293	0.0100939368	-0.0484878293	-0.0287823352	0.0373944116	0.0431950583	-0.0207459769	-0.0511910666	0.0010156846	0.0515825363	0.0188654898	-0.044311314	-0.0359441567	0.0304575546	0.0476832451	-0.0120792627	-0.0523388891	-0.0080934286	0.0492194833	0.0270638244	-0.0387884217	-0.0420138333	0.0916898791	0.0933895148	-0.0149167662	0.0186269509	0.0333626058	0.0213910225	-0.041052257	-0.0175385947	-0.0595701624	-0.0061255592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.42815216898089	-1.2107542444698	0.448081059024295	-1.68540061352814
0.402706	0.222143	-0.505669	0.0284051	-0.00926126	0.00267058	-0.029038	-0.0758470000000001	0.079338	0.001778	-0.0003362	-0.00023856	0.301861	0.009872353	-0.0486567622	-0.028214182	0.0380210421	0.0425467316	-0.0219824722	-0.0508333239	0.0028201586	0.051896421	0.016742904	-0.0455849554	-0.0339267737	0.0327957961	0.0462895956	-0.0153463027	-0.0520745933	-0.0042839244	0.0504597097	0.0233053991	-0.0416744222	-0.03901514	0.0657935945	0.0848891797	0.0021784626	0.0187535771	0.027645978	-0.0005480635	-0.0332992438	-0.0012557084	0.0270949563	-0.0611632701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.129296892137895	-1.19858789703762	0.448081059024295	-1.68540061352814
0.419507	0.237734	-0.493721	0.0292641	-0.0093132	0.00240836	0.016801	0.015591	0.0119479999999999	0.000858999999999999	-5.19400000000003e-05	-0.00026222	0.102998	0.0096505858	-0.0488220806	-0.0276413132	0.0386363752	0.0418786518	-0.0232042715	-0.0504293264	0.004621281	0.0521322486	0.0145892291	-0.0467561802	-0.0318186811	0.0350311327	0.0447275033	-0.0185492395	-0.0515628185	-0.0004514381	0.0513964655	0.0193908153	-0.0442510332	-0.0356971313	0.0592662068	0.0817915302	0.0026111134	0.0103309517	0.0194909926	0.0288041167	0.0055761373	-0.0433008198	0.0207142955	-0.0095263577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.207800326142181	-0.80722870562808	0.448081059024295	-1.68540061352814
0.492045	0.29185	-0.459859	0.0318903	-0.0108085	0.00190592	0.072538	0.054116	0.033862	0.00262620000000001	-0.0014953	-0.00050244	0.391713	0.0094286395	-0.0489837722	-0.0270638244	0.0392402281	0.0411911291	-0.024410558	-0.0499794418	0.0064169112	0.0522896643	0.0124084642	-0.0478223571	-0.0296255153	0.0371565505	0.0430026525	-0.021674694	-0.0508059967	0.0033834701	0.0520241169	0.0153463027	-0.0464991262	-0.0320869629	0.0395927316	0.0533015174	0.0299671575	0.0186991181	-0.0395849967	-0.0040506092	0.0062342409	-0.034738086	0.0057477087	-0.0636316531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.365133812463823	-0.126826808831123	0.448081059024295	0.592443852028073
0.576483	0.305862	-0.416414	0.0356147	-0.0119437	0.0012743	0.084438	0.014012	0.043445	0.0037244	-0.0011352	-0.00063162	0.416456	0.009206518	-0.0491418251	-0.0264818121	0.0398324213	0.0404844828	-0.0256005252	-0.0494840794	0.0082049152	0.0523684314	0.0102046586	-0.0487810905	-0.0273531403	0.0391653804	0.0411213197	-0.024709611	-0.0498077248	0.0072002268	0.0523388891	0.0111989617	-0.0484020114	-0.028214182	0.0180457335	0.001082428	0.0354646482	0.05588439	-0.0321032487	0.0391729274	-0.0411285707	0.0110969424	-0.0613722564	-0.0388700414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.531572703770947	-0.262731951116384	-2.22840312389761	0.592443852028073
0.536232	0.278276	-0.466804	0.0364145	-0.0110988	0.0012743	-0.040251	-0.0275859999999999	-0.05039	0.000799799999999996	0.000844900000000001	0	0.200462	0.0089842256	-0.0492962274	-0.0258953737	0.0404127789	0.0397590408	-0.0267733776	-0.04894369	0.009983168	0.0523684314	0.0079819045	-0.0496302266	-0.0250076315	0.0410513194	0.039090351	-0.0276413132	-0.0485727468	0.0109783563	0.0523388891	0.0069765817	-0.0499455618	-0.024110485	0.0198484411	-0.0065484639	0.0385998905	0.0314417855	-0.0176065134	-0.0043196906	-0.0301443386	-0.0180103873	-0.0229235873	0.0165178336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.276872573391	-0.285937898287036	-2.22840312389761	0.592443852028073
0.524433	0.240601	-0.520737	0.0362569	-0.0108324	0.0012743	-0.0117989999999999	-0.037675	-0.053933	-0.000157599999999994	0.000266400000000002	0	0.124607	0.0087617663	-0.0494469678	-0.025304607	0.0409811285	0.03901514	-0.0279283311	-0.0483587652	0.0117495564	0.0522896643	0.0057443291	-0.0503678575	-0.0225952602	0.0428084497	0.0369171367	-0.0304575546	-0.0471069319	0.0146975897	0.0520241169	0.0027074549	-0.0511183183	-0.0198094581	0.0276325211	-0.0006109945	0.0286573226	0.0121342529	-0.0015746141	0.0406271898	0.0031018385	0.0297571819	-0.0172479575	-0.0054142658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.038004945124941	-0.096038662961058	-2.22840312389761	0.592443852028073
0.508553	0.249734	-0.541188	0.035969	-0.0103425	0.0012743	-0.0158800000000001	0.009133	-0.020451	-0.000287900000000001	0.0004899	0	0.0843540000000001	0.0085391442	-0.049594035	-0.024709611	0.0415373011	0.0382531258	-0.0290646136	-0.0477298374	0.0135019809	0.0521322486	0.0034960873	-0.050992326	-0.0201224762	0.044431258	0.034609585	-0.0331465714	-0.0454172463	0.0183379745	0.0513964655	-0.0015798132	-0.0519115742	-0.0153463027	0.0277077613	0.0088947522	0.0307331224	-0.0031898472	-0.0210220756	0.0109074341	0.0199162233	-0.0030151398	0.0367786987	-0.005040386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.94793542720511	-0.318021277863026	-2.22840312389761	0.592443852028073
0.516618	0.275725	-0.432953	0.0352413	-0.0104014	0.0012743	0.0080650000000001	0.025991	0.108235	-0.000727699999999998	-5.89000000000006e-05	0	0.181621	0.0083163637	-0.0497374181	-0.024110485	0.0420811315	0.0374733519	-0.0301814655	-0.0470574788	0.015238359	0.051896421	0.0012413539	-0.051502229	-0.0175958911	0.0459146523	0.0321760928	-0.0356971313	-0.0435117199	0.0218799809	0.0504597097	-0.0058564958	-0.0523194405	-0.010757547	0.0103226484	0.0090901262	0.037421917	0.016357158	-0.0342396436	-0.0044422111	-0.0040290876	-0.0206850963	0.0159469708	-0.0040375965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.245600170855823	-0.185110757483582	0.448081059024295	-1.68540061352814
0.508498	0.235213	-0.481875	0.0358506	-0.0105182	0.0012743	-0.00812000000000002	-0.040512	-0.048922	0.000609299999999993	-0.0001168	0	0.133859	0.0080934286	-0.0498771065	-0.0235073292	0.0426124582	0.0366761804	-0.03127814	-0.0463423012	0.0169566271	0.0515825363	-0.0010156846	-0.051896421	-0.0150222601	0.0472539781	0.0296255153	-0.0380985803	-0.0413994086	0.025304607	0.0492194833	-0.0100939368	-0.0523388891	-0.0060807472	0.0173951786	0.0090703602	0.0410618684	0.0033966786	-0.055444234	-0.0037292488	-0.0336281405	-0.0066444557	0.0115786769	-0.0368468333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.64793966328773	-0.010316634726858	0.448081059024295	0.592443852028073
0.497354	0.27524	-0.348579	0.0349292	-0.0104436	0.0012743	-0.011144	0.040027	0.133296	-0.000921399999999996	7.45999999999993e-05	0	0.234267	0.0078703433	-0.0500130897	-0.0229002443	0.0431311232	0.0358619813	-0.032353904	-0.0455849554	0.018654743	0.0511910666	-0.0032708371	-0.0521740164	-0.0124084642	0.0484450328	0.0269671338	-0.0403408874	-0.039090351	0.0285934806	0.0476832451	-0.014263743	-0.0519697758	-0.0013541801	-0.0014586448	0.0071901388	0.0394932652	0.0410265568	-0.0467652854	0.0291313268	-0.0420482395	0.0085237091	-0.0311089463	-0.0366626354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.074916014571487	-0.077161990859142	0.448081059024295	-1.68540061352814
