"trans_x"	"trans_y"	"trans_z"	"rot_x"	"rot_y"	"rot_z"	"trans_x_derivative1"	"trans_y_derivative1"	"trans_z_derivative1"	"rot_x_derivative1"	"rot_y_derivative1"	"rot_z_derivative1"	"framewise_displacement"	"cosine00"	"cosine01"	"cosine02"	"cosine03"	"cosine04"	"cosine05"	"cosine06"	"cosine07"	"cosine08"	"cosine09"	"cosine10"	"cosine11"	"cosine12"	"cosine13"	"cosine14"	"cosine15"	"cosine16"	"cosine17"	"cosine18"	"cosine19"	"cosine20"	"t_comp_cor_00"	"t_comp_cor_01"	"t_comp_cor_02"	"t_comp_cor_03"	"t_comp_cor_04"	"a_comp_cor_00"	"a_comp_cor_01"	"a_comp_cor_02"	"a_comp_cor_03"	"a_comp_cor_04"	"motion_outlier01"	"motion_outlier02"	"motion_outlier03"	"motion_outlier04"	"motion_outlier05"	"motion_outlier06"	"motion_outlier07"	"motion_outlier08"	"motion_outlier09"	"motion_outlier10"	"motion_outlier11"	"motion_outlier12"	"motion_outlier13"	"motion_outlier14"	"motion_outlier15"	"motion_outlier16"	"motion_outlier17"	"motion_outlier18"	"motion_outlier19"	"motion_outlier20"	"volume_z"	"luminance_z"	"speech_z"	"face_z"
0.168113	-0.0347981	-0.339782	0.00567051	-0.00121369	0.00154168	0.00657800000000003	0.0349347	0.048962	-0.00120532	-0.0001514	0	0.1583107	0.0051831058	-0.051352489	-0.0153463027	0.0483152946	0.0249084068	-0.0433856593	-0.0334948844	0.0367566699	0.0407694154	-0.0286879745	-0.0464470668	0.0194956122	0.0503054532	-0.0095396348	-0.0521934471	-0.0007899965	0.0520370985	0.0110886847	-0.0498425313	-0.0209530451	0.0456957037	0.0031655568	0.0016926911	-0.0273323883	-0.0286106045	-0.0216705469	0.0540529033	0.0059105215	-0.0364119128	0.0051985208	-0.0257616238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.938652848877192	2.16671964871015	0.448081059024295	-1.68540061352814
0.175519	-0.0280285	-0.32792	0.00549384	-0.00106229	0.00154168	0.007406	0.0067696	0.011862	-0.00017667	0.0001514	0	0.0424411	0.0049584444	-0.0514394875	-0.0146975897	0.0486567622	0.0239098759	-0.0441298556	-0.0322650733	0.0380210421	0.0394636764	-0.030549302	-0.0452476394	0.0219824722	0.0494096266	-0.0126276447	-0.0518004449	0.0028201586	0.0523343914	0.0070884207	-0.050992326	-0.016742904	0.0478223571	0.0084709483	-0.0018304562	-0.0381475663	-0.0334090058	-0.0356181549	0.0553062044	0.0024454701	0.0107465799	-0.0664442348	-0.0059972296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.651195113969962	2.20846051446211	0.448081059024295	-1.68540061352814
0.205877	-0.0227743	-0.443249	0.00654441	-0.00106229	0.00154168	0.030358	0.0052542	-0.115329	0.00105057	0	0	0.2034697	0.0047336909	-0.0515226647	-0.0140464202	0.0489837722	0.0229002443	-0.0448445497	-0.0310059033	0.0392402281	0.0380985803	-0.032353904	-0.0439465533	0.024410558	0.0483587652	-0.015669704	-0.0511910666	0.0064169112	0.0523509242	0.0030455261	-0.0518004449	-0.0124084642	0.0495576132	-0.0224699334	0.0023373831	-0.0283823331	-0.0239571669	-0.0366164491	0.0232693934	0.0424764617	-0.0101450764	-0.0202345727	0.0013155241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.711571487228506	1.89449481854033	0.448081059024295	0.592443852028073
0.205946	-0.0376586	-0.328141	0.00544048	-0.000777974	0.00154168	6.89999999999857e-05	-0.0148843	0.115108	-0.00110393	0.000284316	0	0.1994736	0.0045088495	-0.0516020147	-0.013392903	0.0492962274	0.0218799809	-0.0455292636	-0.0297185201	0.0404127789	0.0366761804	-0.0340984296	-0.0425467316	0.0267733776	0.0471561663	-0.018654743	-0.0503678575	0.009983168	0.0520866082	-0.0010156846	-0.0522614734	-0.0079819045	0.0508872699	-0.0081035923	-0.014653266	0.0175387161	0.0318395293	0.0013180881	-0.025669166	0.0278066147	0.0104003729	-0.0086924561	0.0205252724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.858641443477951	1.47053686271855	-2.22840312389761	-1.68540061352814
0.206024	-0.0369065	-0.304447	0.00561078	-0.000492583	0.00154168	7.79999999999947e-05	0.000752099999999999	0.023694	0.0001703	0.000285391	0	0.04730865	0.0042839244	-0.0516775313	-0.0127371473	0.049594035	0.0208495594	-0.0461835398	-0.0284040951	0.0415373011	0.0351986159	-0.0357796393	-0.0410513194	0.0290646136	0.0458056033	-0.0215718994	-0.0493342563	0.0135019809	0.0515428613	-0.0050707869	-0.0523723222	-0.0034960873	0.0518004449	0.0085073776	-0.0102335589	0.0719094582	0.014013935	0.0613042358	-0.0379734021	-0.0396172664	0.0140876761	0.0124944748	0.009328359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.788815373358171	1.71233461467421	-2.22840312389761	-1.68540061352814
0.205966	-0.0616307	-0.334693	0.00561078	-0.000898998	0.00134884	-5.80000000000025e-05	-0.0247242	-0.030246	0	-0.000406415	-0.00019284	0.08499095	0.0040589197	-0.0517492091	-0.0120792627	0.0498771065	0.0198094581	-0.0468069407	-0.0270638244	0.0426124582	0.0336681095	-0.0373944116	-0.0394636764	0.03127814	0.044311314	-0.024410558	-0.0480945804	0.0169566271	0.0507226006	-0.0090953929	-0.0521322486	0.0010156846	0.0522896643	0.0072733362	0.0032651266	-0.0031776687	-0.0197494175	0.0397647297	0.004863263	-0.0367054503	-0.0221284142	0.0084035404	-0.0301836688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.77935981114656	2.00480964764758	-2.22840312389761	-1.68540061352814
0.205935	-0.0394799	-0.275508	0.00516989	-0.00106229	0.00132497	-3.10000000000032e-05	0.0221508	0.059185	-0.00044089	-0.000163292	-2.387e-05	0.1127694	0.0038338396	-0.0518170426	-0.0114193591	0.0501453577	0.0187601599	-0.0473990497	-0.0256989275	0.0436369724	0.0320869629	-0.0389397479	-0.0377873696	0.0334080384	0.042677987	-0.0271603893	-0.0466540082	0.0203306886	0.0496302266	-0.0130652981	-0.0515428613	0.0055199161	0.0523509242	0.0201662634	0.006250126	-0.0477485155	0.0079386354	-0.0448943698	0.0117128489	0.0156102127	-0.0112033566	-0.0209650444	-0.0420585396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.604480993953314	1.4856865888472	0.448081059024295	0.592443852028073
0.205986	-0.0616715	-0.297692	0.00502382	-0.000815274	0.00136647	5.10000000000232e-05	-0.0221916	-0.022184	-0.00014607	0.000247016	4.15000000000001e-05	0.0661559	0.0036086884	-0.051881027	-0.010757547	0.0503987089	0.017702152	-0.0479594708	-0.0243106464	0.0446096262	0.0304575546	-0.0404127789	-0.0360261653	0.0354486142	0.0409107473	-0.0298113868	-0.045018557	0.0236081307	0.0482715996	-0.0169566271	-0.0506081094	0.009983168	0.0519837232	0.0156345298	0.0019137208	-0.0383888565	-0.0018346261	-0.0471177811	0.0158468766	0.0129739428	0.0297205834	-0.0006617929	-0.0176189067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.662517092411786	1.05635952514153	0.448081059024295	-1.68540061352814
0.206036	-0.0372061	-0.288979	0.00506808	-0.00069662	0.00120873	5.00000000000222e-05	0.0244654	0.00871300000000003	4.426e-05	0.000118654	-0.00015774	0.0492611	0.0033834701	-0.0519411573	-0.0100939368	0.050637085	0.0166359256	-0.0484878293	-0.0229002443	0.0455292636	0.0287823352	-0.0418107693	-0.0341840202	0.0373944116	0.03901514	-0.032353904	-0.0431950583	0.0267733776	0.0466540082	-0.0207459769	-0.0493342563	0.0143723053	0.0511910666	0.0191659284	0.0082438532	-0.0295687989	0.0082824319	0.0069115932	-0.001803416	0.031541421	0.0251689316	0.0281317346	0.0077620024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.287347981872072	1.53106728033704	0.448081059024295	0.592443852028073
0.206023	-0.0322352	-0.330035	0.00547653	-0.000465912	0.00154168	-1.3000000000013e-05	0.00497089999999999	-0.041056	0.00040845	0.000230708	0.000332949999999999	0.0946453	0.003158189	-0.0519974292	-0.0094286395	0.050860415	0.0155619757	-0.0489837722	-0.0214690046	0.0463947917	0.0270638244	-0.0431311232	-0.0322650733	0.0392402281	0.0369971132	-0.0347786889	-0.0411911291	0.0298113868	0.0447861304	-0.024410558	-0.0477298374	0.018654743	0.0499794418	0.0066130742	0.0012888276	-0.0047042985	0.0436384519	-0.0095315948	0.0020475234	0.0195386629	0.021234371	0.0332986197	0.01525234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.207615970857514	2.1057143754334	-2.22840312389761	0.592443852028073
0.224213	-0.0373617	-0.528313	0.00938061	-0.000715238	0.00126254	0.01819	-0.00512649999999999	-0.198278	0.00390408	-0.000249326	-0.00027914	0.4432218	0.0029328492	-0.0520498384	-0.0087617663	0.0510686325	0.0144808008	-0.0494469678	-0.0200182296	0.0472051818	0.025304607	-0.044371389	-0.0302736359	0.0409811285	0.0348629988	-0.0370769179	-0.03901514	0.0327077205	0.042677987	-0.0279283311	-0.0458056033	0.0227986886	0.0483587652	-0.0468648119	0.0198805842	0.0267269171	0.0222792772	-0.0803392964	0.0033261211	0.0211862477	-0.015135023	-0.0238058611	0.0974158629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.420886593288992	1.27623200270375	-2.22840312389761	0.592443852028073
0.193433	-0.0700008	-0.442538	0.00856874	-0.00112389	0.00154168	-0.03078	-0.0326391	0.085775	-0.000811869999999999	-0.000408652	0.00027914	0.2241772	0.0027074549	-0.0520983812	-0.0080934286	0.0512616758	0.013392903	-0.0498771065	-0.0185492395	0.0479594708	0.0235073292	-0.0455292636	-0.028214182	0.0426124582	0.0326194932	-0.0392402281	-0.0366761804	0.0354486142	0.0403408874	-0.03127814	-0.0435744473	0.0267733776	0.0463423012	-0.020897398	0.0118149646	0.0311716171	-0.0171917048	-0.0105356245	-0.0032417309	-0.0386248854	-0.0186698096	0.0024756422	0.0461695387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.645366517694542	1.11717874025394	-2.22840312389761	-1.68540061352814
0.225842	-0.00938431	-0.338973	0.00627269	-0.000526963	0.0013363	0.032409	0.06061649	0.103565	-0.00229605	0.000596927	-0.00020538	0.35150834	0.0024820104	-0.0521430537	-0.0074237382	0.0514394875	0.0122987873	-0.0502739006	-0.0170633708	0.0486567622	0.021674694	-0.0466025972	-0.0260913389	0.0441298556	0.0302736359	-0.0412607473	-0.0341840202	0.0380210421	0.0377873696	-0.0344398384	-0.0410513194	0.030549302	0.0439465533	0.0080509726	0.0014369364	-0.0476081691	-0.0419144315	0.0377763747	0.0421722409	-0.0041200138	-0.0465032905	0.0148943469	-0.0329524231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.770746099550436	1.01682895819905	-2.22840312389761	-1.68540061352814
0.225169	-0.0439887	-0.329958	0.00572402	-0.000707763	0.00137131	-0.000673000000000007	-0.03460439	0.00901500000000005	-0.00054867	-0.0001808	3.501e-05	0.0825163900000001	0.0022565198	-0.0521838529	-0.006752807	0.0516020147	0.0111989617	-0.050637085	-0.0155619757	0.0492962274	0.0198094581	-0.0475893965	-0.0239098759	0.0455292636	0.0278327876	-0.0431311232	-0.0315490697	0.0404127789	0.0350311327	-0.0373944116	-0.0382531258	0.0340984296	0.0411911291	0.0058179173	-0.0050855126	-0.0126659997	0.0512695297	-0.0257581674	0.0006329072	0.0412234424	0.019293786	0.0088745742	0.0111122572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333931829369839	1.00630836938268	0.448081059024295	-1.68540061352814
0.219102	-0.0646209	-0.319476	0.00591689	-0.000566206	0.00132608	-0.00606700000000002	-0.0206322	0.0104819999999999	0.00019287	0.000141557	-4.52299999999994e-05	0.05616405	0.0020309873	-0.0522207755	-0.0060807472	0.0517492091	0.0100939368	-0.0509664168	-0.0140464202	0.0498771065	0.0179144269	-0.0484878293	-0.021674694	0.0468069407	0.025304607	-0.0448445497	-0.0287823352	0.0426124582	0.0320869629	-0.0401240904	-0.0351986159	0.0373944116	0.0380985803	0.0185459464	-0.0013620106	-0.0051818243	0.017170685	-0.0380501649	-0.0361349965	0.0234765973	0.0315255134	0.0361859985	0.001272197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.466547710076611	1.03274759245491	0.448081059024295	0.592443852028073
0.222445	-0.0614211	-0.303001	0.00584308	-0.000368626	0.00142746	0.00334299999999999	0.00319980000000001	0.016475	-7.38100000000005e-05	0.00019758	0.000101379999999999	0.0416563	0.001805417	-0.0522538189	-0.005407671	0.051881027	0.0089842256	-0.0512616758	-0.0125180835	0.0503987089	0.0159924506	-0.0492962274	-0.0193908153	0.0479594708	0.0226970271	-0.0463947917	-0.0258953737	0.0446096262	0.0289706552	-0.0426124582	-0.0319082567	0.0404127789	0.0346942175	0.0157794946	-0.0061875577	0.0127933122	0.0191555021	-0.0078310523	-0.0383423418	-0.0106615148	0.0264198572	0.0100021347	0.0065432384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.03432568437382	1.16268246914451	0.448081059024295	0.592443852028073
0.222276	-0.0579491	-0.302454	0.00612505	-0.000979527	0.00154168	-0.000168999999999947	0.003472	0.00054700000000002	0.00028197	-0.000610901	0.00011422	0.0545425500000001	0.0015798132	-0.0522829807	-0.0047336909	0.0519974292	0.0078703433	-0.0515226647	-0.0109783563	0.050860415	0.0140464202	-0.0500130897	-0.0170633708	0.0489837722	0.0200182296	-0.0477762082	-0.0229002443	0.0463947917	0.0256989275	-0.0448445497	-0.0284040951	0.0431311232	0.0310059033	0.0254510185	0.0029455507	0.0074053757	0.0068741681	0.0410422345	-0.0327712155	-0.0223562947	0.0371607314	0.0232342688	-0.0110721196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.668575690647668	1.25974013438548	0.448081059024295	0.592443852028073
0.21085	-0.0504153	-0.290502	0.00536705	-0.000579858	0.00154168	-0.011426	0.00753379999999999	0.011952	-0.000758	0.000399669	0	0.08879525	0.0013541801	-0.0523082586	-0.0040589197	0.0520983812	0.006752807	-0.0517492091	-0.0094286395	0.0512616758	0.0120792627	-0.050637085	-0.0146975897	0.0498771065	0.01727662	-0.0489837722	-0.0198094581	0.0479594708	0.0222893319	-0.0468069407	-0.024709611	0.0455292636	0.0270638244	0.021410962	-0.0050720577	0.0435616076	0.0447668678	0.0287307802	-0.0433628237	-0.0377482143	0.0395662117	0.0177749005	0.0270267152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.452804576740054	1.30835272987039	0.448081059024295	-1.68540061352814
0.182397	-0.062527	-0.591022	0.0106084	-0.00106229	0.00154168	-0.028453	-0.0121117	-0.30052	0.00524135	-0.000482432	0	0.6272738	0.0011285219	-0.0523296507	-0.0033834701	0.0521838529	0.0056321357	-0.0519411573	-0.0078703433	0.0516020147	0.0100939368	-0.0511670547	-0.0122987873	0.050637085	0.0144808008	-0.0500130897	-0.0166359256	0.0492962274	0.0187601599	-0.0484878293	-0.0208495594	0.0475893965	0.0229002443	-0.0323304277	0.0381752856	0.0396851599	6.37287e-05	-0.0028863348	-0.0096260955	-0.0359544239	-0.0408016078	0.0074274288	0.0296596656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.026161478487333	1.26474042658616	0.448081059024295	0.592443852028073
0.194305	-0.0173998	-0.406946	0.00811592	-0.00106229	0.00164811	0.011908	0.0451272	0.184076	-0.00249248	0	0.00010643	0.3710567	0.0009028426	-0.0523471556	-0.0027074549	0.0522538189	0.0045088495	-0.0520983812	-0.0063048856	0.051881027	0.0080934286	-0.0516020147	-0.009872353	0.0512616758	0.0116395445	-0.050860415	-0.013392903	0.0503987089	0.0151303447	-0.0498771065	-0.0168498047	0.0492962274	0.0185492395	-0.0176194576	-0.0021825542	0.0250791565	0.0182923052	-0.0393103759	0.0264455299	0.016190008	0.0005827542	0.0161781667	0.0224002899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.187060696113068	0.550264446504144	0.448081059024295	0.592443852028073
0.206076	-0.0547274	-0.328513	0.00620683	-0.00106229	0.00130018	0.011771	-0.0373276	0.078433	-0.00190909	0	-0.00034793	0.2403826	0.0006771467	-0.0523607718	-0.0020309873	0.0523082586	0.0033834701	-0.0522207755	-0.0047336909	0.0520983812	0.0060807472	-0.0519411573	-0.0074237382	0.0517492091	0.0087617663	-0.0515226647	-0.0100939368	0.0512616758	0.0114193591	-0.0509664168	-0.0127371473	0.050637085	0.0140464202	0.032898677	-0.0053731047	0.0065456817	-0.0779664227	0.0086968587	0.0865607457	-0.0350605986	0.0129056977	0.0145795448	1.62663e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01073738759443	0.913786235807169	0.448081059024295	0.592443852028073
0.195362	-0.04794	-0.447772	0.00820321	-0.000400182	0.00132806	-0.010714	0.00678740000000001	-0.119259	0.00199638	0.000662108	2.78800000000001e-05	0.2710788	0.0004514381	-0.0523704984	-0.0013541801	0.0523471556	0.0022565198	-0.0523082586	-0.003158189	0.0522538189	0.0040589197	-0.0521838529	-0.0049584444	0.0520983812	0.0058564958	-0.0519974292	-0.006752807	0.051881027	0.0076471118	-0.0517492091	-0.0085391442	0.0516020147	0.0094286395	-0.0141936977	0.0149463213	-0.0601214264	-0.0708802635	-0.0442392194	0.085482075	0.0169226787	-0.053883181	-0.0254057882	-0.0289671733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.34143481266227	0.221902281471177	0.448081059024295	0.592443852028073
0.195157	-0.0486564	-0.452996	0.0096904	-0.000531303	0.00154168	-0.000204999999999983	-0.000716400000000006	-0.00522400000000001	0.00148719	-0.000131121	0.00021362	0.09774195	0.0002257211	-0.0523763346	-0.0006771467	0.0523704984	0.0011285219	-0.0523607718	-0.0015798132	0.0523471556	0.0020309873	-0.0523296507	-0.0024820104	0.0523082586	0.0029328492	-0.0522829807	-0.0033834701	0.0522538189	0.0038338396	-0.0522207755	-0.0042839244	0.0521838529	0.0047336909	-0.0235762928	0.0096140169	-0.0210757822	-0.0438077567	-0.0140217539	0.0284711084	-0.0007425224	-0.0169334612	-0.0374486931	-0.0041728063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24646618104785	0.128029342260445	0.448081059024295	0.592443852028073
0.195133	-0.059972	-0.36952	0.00724192	-0.000501273	0.00154168	-2.39999999999962e-05	-0.0113156	0.0834760000000001	-0.00244848	3.003e-05	0	0.2187411	0	-0.0523782801	0	0.0523782801	0	-0.0523782801	0	0.0523782801	0	-0.0523782801	0	0.0523782801	0	-0.0523782801	0	0.0523782801	0	-0.0523782801	0	0.0523782801	0	0.0043182956	-0.007724785	-0.0211568834	0.0030135664	0.0124347102	-0.0208060912	0.0348388598	0.0106533156	0.0336205496	-0.0002492651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.05352511858824	1.09850267727835	0.448081059024295	0.592443852028073
0.195191	-0.0604676	-0.34902	0.00722686	-0.000525096	0.00126617	5.80000000000025e-05	-0.000495599999999992	0.0205	-1.50599999999982e-05	-2.3823e-05	-0.00027551	0.03677325	-0.0002257211	-0.0523763346	0.0006771467	0.0523704984	-0.0011285219	-0.0523607718	0.0015798132	0.0523471556	-0.0020309873	-0.0523296507	0.0024820104	0.0523082586	-0.0029328492	-0.0522829807	0.0033834701	0.0522538189	-0.0038338396	-0.0522207755	0.0042839244	0.0521838529	-0.0047336909	0.0004197173	-0.0185460677	0.0169409565	0.0162404747	0.0289770842	-0.0351347244	-0.0095630754	0.0111545311	0.0117606411	0.025302194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.419419020884356	1.0850007714484	0.448081059024295	0.592443852028073
0.195059	-0.0639332	-0.366457	0.00687857	-0.000784644	0.00154168	-0.000132000000000021	-0.0034656	-0.017437	-0.00034829	-0.000259548	0.00027551	0.065202	-0.0004514381	-0.0523704984	0.0013541801	0.0523471556	-0.0022565198	-0.0523082586	0.003158189	0.0522538189	-0.0040589197	-0.0521838529	0.0049584444	0.0520983812	-0.0058564958	-0.0519974292	0.006752807	0.051881027	-0.0076471118	-0.0517492091	0.0085391442	0.0516020147	-0.0094286395	0.0087085753	-0.0198182314	0.058050584	0.0160680479	0.064810384	-0.0375823235	-0.0579222415	0.0227076718	-0.0098142181	0.0224802268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.109588351536197	1.47610506062564	0.448081059024295	0.592443852028073
0.219498	-0.0613872	-0.452964	0.00897843	-0.000367041	0.00154168	0.024439	0.002546	-0.086507	0.00209986	0.000417603	0	0.23936515	-0.0006771467	-0.0523607718	0.0020309873	0.0523082586	-0.0033834701	-0.0522207755	0.0047336909	0.0520983812	-0.0060807472	-0.0519411573	0.0074237382	0.0517492091	-0.0087617663	-0.0515226647	0.0100939368	0.0512616758	-0.0114193591	-0.0509664168	0.0127371473	0.050637085	-0.0140464202	-0.0101906623	-0.0027156672	0.0350003325	-0.0140748461	0.0653032822	0.0006854332	-0.0393871928	-0.0347067511	0.012571719	-0.0130709636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.658156068541002	1.60699678006269	0.448081059024295	0.592443852028073
0.20139	-0.0426478	-0.363931	0.0073242	-0.00012262	0.00154168	-0.018108	0.0187394	0.089033	-0.00165423	0.000244421	0	0.22081295	-0.0009028426	-0.0523471556	0.0027074549	0.0522538189	-0.0045088495	-0.0520983812	0.0063048856	0.051881027	-0.0080934286	-0.0516020147	0.009872353	0.0512616758	-0.0116395445	-0.050860415	0.013392903	0.0503987089	-0.0151303447	-0.0498771065	0.0168498047	0.0492962274	-0.0185492395	0.0128217359	-0.0098840135	-0.0093488779	-0.0211497626	0.0422512647	0.0268212213	-0.0058990744	-0.0278120282	-0.0170062769	-0.0263043623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7856783370149	1.69604668251743	0.448081059024295	0.592443852028073
0.212973	-0.0605878	-0.328038	0.00621391	-0.000402963	0.00154168	0.011583	-0.01794	0.035893	-0.00111029	-0.000280343	0	0.13494765	-0.0011285219	-0.0523296507	0.0033834701	0.0521838529	-0.0056321357	-0.0519411573	0.0078703433	0.0516020147	-0.0100939368	-0.0511670547	0.0122987873	0.050637085	-0.0144808008	-0.0500130897	0.0166359256	0.0492962274	-0.0187601599	-0.0484878293	0.0208495594	0.0475893965	-0.0229002443	0.0191691747	-0.0163648487	-0.0291789845	-0.0033144654	0.0224080443	0.0143393436	-0.0127719298	-0.0154582608	-0.048888188	-0.0310973918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.60499402311067	1.73367618698714	0.448081059024295	0.592443852028073
0.188206	-0.0374477	-0.346403	0.00627801	-0.000438139	0.00154168	-0.024767	0.0231401	-0.018365	6.41000000000001e-05	-3.5176e-05	0	0.0712359	-0.0013541801	-0.0523082586	0.0040589197	0.0520983812	-0.006752807	-0.0517492091	0.0094286395	0.0512616758	-0.0120792627	-0.050637085	0.0146975897	0.0498771065	-0.01727662	-0.0489837722	0.0198094581	0.0479594708	-0.0222893319	-0.0468069407	0.024709611	0.0455292636	-0.0270638244	0.0203058036	-0.0134501996	-0.0507868542	0.0339813591	0.0004732577	0.0216083657	0.0292291727	0.0113743374	-0.0377578426	-0.0191091137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.239436712973393	1.73931661871183	0.448081059024295	0.592443852028073
0.192121	-0.0313435	-0.322111	0.00601642	-0.000445958	0.00154168	0.00391500000000003	0.0061042	0.024292	-0.00026159	-7.819e-06	0	0.04778165	-0.0015798132	-0.0522829807	0.0047336909	0.0519974292	-0.0078703433	-0.0515226647	0.0109783563	0.050860415	-0.0140464202	-0.0500130897	0.0170633708	0.0489837722	-0.0200182296	-0.0477762082	0.0229002443	0.0463947917	-0.0256989275	-0.0448445497	0.0284040951	0.0431311232	-0.0310059033	0.0307708672	-0.0157702098	-0.0203327442	0.05697979	-0.0059313449	-0.0276407797	0.0180312066	0.0520995277	-0.0085500089	0.0001317825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.07115605311621	1.35239892726338	0.448081059024295	0.592443852028073
0.218742	-0.042398	-0.345991	0.00635921	-0.000122183	0.00154168	0.026621	-0.0110545	-0.02388	0.00034279	0.000323775	0	0.09488375	-0.001805417	-0.0522538189	0.005407671	0.051881027	-0.0089842256	-0.0512616758	0.0125180835	0.0503987089	-0.0159924506	-0.0492962274	0.0193908153	0.0479594708	-0.0226970271	-0.0463947917	0.0258953737	0.0446096262	-0.0289706552	-0.0426124582	0.0319082567	0.0404127789	-0.0346942175	0.017766427	-0.0229178237	-0.0199313104	0.0726333251	-0.0187543915	-0.0091113342	0.0389033099	0.03548077	0.0002529776	0.0420360205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.691834910400695	1.40779471161801	0.448081059024295	0.592443852028073
0.207796	-0.065392	-0.319218	0.00655099	-0.00020382	0.00154168	-0.010946	-0.022994	0.026773	0.00019178	-8.1637e-05	0	0.07438385	-0.0020309873	-0.0522207755	0.0060807472	0.0517492091	-0.0100939368	-0.0509664168	0.0140464202	0.0498771065	-0.0179144269	-0.0484878293	0.021674694	0.0468069407	-0.025304607	-0.0448445497	0.0287823352	0.0426124582	-0.0320869629	-0.0401240904	0.0351986159	0.0373944116	-0.0380985803	0.0155039073	-0.0337742625	0.0405699941	0.0731345457	-0.0002004305	-0.063386448	-0.0269190816	0.0270677679	-0.0134150607	0.0314612904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.922215667502087	1.11413710409401	0.448081059024295	0.592443852028073
0.20774	-0.0684487	-0.320965	0.00688783	-0.000440723	0.00154168	-5.60000000000005e-05	-0.00305670000000001	-0.001747	0.000336840000000001	-0.000236903	0	0.03354685	-0.0022565198	-0.0521838529	0.006752807	0.0516020147	-0.0111989617	-0.050637085	0.0155619757	0.0492962274	-0.0198094581	-0.0475893965	0.0239098759	0.0455292636	-0.0278327876	-0.0431311232	0.0315490697	0.0404127789	-0.0350311327	-0.0373944116	0.0382531258	0.0340984296	-0.0411911291	0.034891461	-0.0327228858	0.0608136639	0.0428666515	0.0276569381	-0.049747517	-0.0804054485	0.0245835995	-0.0120666855	-0.0202800426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.21045534622525	0.649473675837864	0.448081059024295	0.592443852028073
