"trans_x"	"trans_y"	"trans_z"	"rot_x"	"rot_y"	"rot_z"	"trans_x_derivative1"	"trans_y_derivative1"	"trans_z_derivative1"	"rot_x_derivative1"	"rot_y_derivative1"	"rot_z_derivative1"	"framewise_displacement"	"cosine00"	"cosine01"	"cosine02"	"cosine03"	"cosine04"	"cosine05"	"cosine06"	"cosine07"	"cosine08"	"cosine09"	"cosine10"	"cosine11"	"cosine12"	"cosine13"	"cosine14"	"cosine15"	"cosine16"	"cosine17"	"cosine18"	"cosine19"	"cosine20"	"t_comp_cor_00"	"t_comp_cor_01"	"t_comp_cor_02"	"a_comp_cor_00"	"a_comp_cor_01"	"a_comp_cor_02"	"a_comp_cor_03"	"a_comp_cor_04"	"motion_outlier01"	"motion_outlier02"	"motion_outlier03"	"motion_outlier04"	"motion_outlier05"	"motion_outlier06"	"motion_outlier07"	"motion_outlier08"	"motion_outlier09"	"motion_outlier10"	"motion_outlier11"	"motion_outlier12"	"motion_outlier13"	"motion_outlier14"	"volume_z"	"luminance_z"	"speech_z"	"face_z"
0.179261	-0.284413	1.46975	-0.0221429	-9.15634e-05	0.00685441	0.016573	0.028892	-0.19894	-0.0015069	0.0009519166	0	0.36734583	-0.0029328492	-0.0520498384	0.0087617663	0.0510686325	-0.0144808008	-0.0494469678	0.0200182296	0.0472051818	-0.025304607	-0.044371389	0.0302736359	0.0409811285	-0.0348629988	-0.0370769179	0.03901514	0.0327077205	-0.042677987	-0.0279283311	0.0458056033	0.0227986886	-0.0483587652	-0.0326941649	0.0042007641	0.0510071361	-0.0411823056	-0.0256090408	0.0614942521	-0.0406746122	0.0676246592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.26542357621955	1.64997654549099	0.448081059024295	0.592443852028073
0.183825	-0.260228	1.44776	-0.0225541	-0.000182896	0.00713943	0.00456399999999998	0.024185	-0.02199	-0.000411200000000001	-9.13326e-05	0.00028502	0.09011663	-0.003158189	-0.0519974292	0.0094286395	0.050860415	-0.0155619757	-0.0489837722	0.0214690046	0.0463947917	-0.0270638244	-0.0431311232	0.0322650733	0.0392402281	-0.0369971132	-0.0347786889	0.0411911291	0.0298113868	-0.0447861304	-0.024410558	0.0477298374	0.018654743	-0.0499794418	-0.0289502959	0.0056244116	-0.0094860497	-0.0459430221	-0.0708966705	0.0183420019	0.0321348949	-0.0137820529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.759301547670828	1.29146928728937	0.448081059024295	0.592443852028073
0.151336	-0.269908	1.43897	-0.0224318	0.000678694	0.00639741	-0.032489	-0.00967999999999997	-0.00878999999999985	0.000122300000000002	0.00086159	-0.00074202	0.1372545	-0.0033834701	-0.0519411573	0.0100939368	0.050637085	-0.0166359256	-0.0484878293	0.0229002443	0.0455292636	-0.0287823352	-0.0418107693	0.0341840202	0.0373944116	-0.03901514	-0.032353904	0.0431950583	0.0267733776	-0.0466540082	-0.0207459769	0.0493342563	0.0143723053	-0.0511910666	-0.026721342	0.0188270331	-0.0238528099	-0.0246121526	0.0048495728	0.0399069282	0.0134569536	-0.0365552993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.25093616079052	1.35161836204706	0.448081059024295	0.592443852028073
0.0850401	-0.283023	1.4409	-0.0254867	0.00172446	0.00479869	-0.0662959	-0.013115	0.00192999999999999	-0.0030549	0.001045766	-0.00159872	0.3663102	-0.0036086884	-0.051881027	0.010757547	0.0503987089	-0.017702152	-0.0479594708	0.0243106464	0.0446096262	-0.0304575546	-0.0404127789	0.0360261653	0.0354486142	-0.0409107473	-0.0298113868	0.045018557	0.0236081307	-0.0482715996	-0.0169566271	0.0506081094	0.009983168	-0.0519837232	-0.0066599742	0.0030520809	-0.039778563	-0.0084153675	-0.0045554425	0.0277569928	0.0219562596	-0.0360887172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.991635176230005	1.36744823080409	0.448081059024295	0.592443852028073
0.0966242	-0.304406	1.40175	-0.0254867	0.00209744	0.0054163	0.0115841	-0.021383	-0.03915	0	0.00037298	0.00061761	0.1216466	-0.0038338396	-0.0518170426	0.0114193591	0.0501453577	-0.0187601599	-0.0473990497	0.0256989275	0.0436369724	-0.0320869629	-0.0389397479	0.0377873696	0.0334080384	-0.042677987	-0.0271603893	0.0466540082	0.0203306886	-0.0496302266	-0.0130652981	0.0515428613	0.0055199161	-0.0523509242	0.0020092793	0.0188441578	-0.0581165669	-0.000157753	-0.0237829889	0.0086540835	0.051531179	-0.0714160795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.540427046008942	1.52105016425445	0.448081059024295	0.592443852028073
0.118501	-0.322923	1.39976	-0.0256244	0.00185983	0.00555601	0.0218768	-0.018517	-0.00198999999999994	-0.000137700000000001	-0.00023761	0.00013971	0.0681348000000001	-0.0040589197	-0.0517492091	0.0120792627	0.0498771065	-0.0198094581	-0.0468069407	0.0270638244	0.0426124582	-0.0336681095	-0.0373944116	0.0394636764	0.03127814	-0.044311314	-0.024410558	0.0480945804	0.0169566271	-0.0507226006	-0.0090953929	0.0521322486	0.0010156846	-0.0522896643	0.0063121399	0.0246012922	-0.0513574195	-0.0059490324	-0.005991713	0.0035526714	0.0063291176	-0.0185791827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.915556333906628	1.63115802461986	0.448081059024295	0.592443852028073
0.135825	-0.324097	1.40995	-0.0267612	0.00188684	0.00585704	0.017324	-0.00117399999999995	0.0101899999999999	-0.0011368	2.701e-05	0.00030103	0.10193	-0.0042839244	-0.0516775313	0.0127371473	0.049594035	-0.0208495594	-0.0461835398	0.0284040951	0.0415373011	-0.0351986159	-0.0357796393	0.0410513194	0.0290646136	-0.0458056033	-0.0215718994	0.0493342563	0.0135019809	-0.0515428613	-0.0050707869	0.0523723222	-0.0034960873	-0.0518004449	0.0170261114	0.0182271725	-0.0276286142	0.0072590243	-0.0090446427	-0.0149733534	0.0101195515	-0.0066546891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.926847442083315	1.61760428937097	0.448081059024295	0.592443852028073
0.13874	-0.345906	1.37882	-0.0275913	0.00172682	0.00587893	0.002915	-0.021809	-0.0311299999999999	-0.0008301	-0.00016002	2.18900000000001e-05	0.1064545	-0.0045088495	-0.0516020147	0.013392903	0.0492962274	-0.0218799809	-0.0455292636	0.0297185201	0.0404127789	-0.0366761804	-0.0340984296	0.0425467316	0.0267733776	-0.0471561663	-0.018654743	0.0503678575	0.009983168	-0.0520866082	-0.0010156846	0.0522614734	-0.0079819045	-0.0508872699	0.0270202976	0.0229557675	-0.0255829773	0.0190916401	-0.0546510045	-0.0259543662	0.0324803988	-0.0343961561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.287353847222448	1.53267783509034	0.448081059024295	0.592443852028073
0.152643	-0.333184	1.3797	-0.0275292	0.00153163	0.00600755	0.013903	0.012722	0.00087999999999977	6.2099999999999e-05	-0.00019519	0.00012862	0.0468005	-0.0047336909	-0.0515226647	0.0140464202	0.0489837722	-0.0229002443	-0.0448445497	0.0310059033	0.0392402281	-0.0380985803	-0.032353904	0.0439465533	0.024410558	-0.0483587652	-0.015669704	0.0511910666	0.0064169112	-0.0523509242	0.0030455261	0.0518004449	-0.0124084642	-0.0495576132	0.0295240011	0.0279583184	-0.0068531034	-0.001542171	-0.0063116613	-0.0333916606	-0.0151633442	-0.0233804499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015986311910178	1.14325125472471	0.448081059024295	0.592443852028073
0.168083	-0.338652	1.35078	-0.027327	0.00135347	0.00623885	0.01544	-0.00546799999999997	-0.0289200000000001	0.000202200000000007	-0.00017816	0.000231299999999999	0.0804109999999998	-0.0049584444	-0.0514394875	0.0146975897	0.0486567622	-0.0239098759	-0.0441298556	0.0322650733	0.0380210421	-0.0394636764	-0.030549302	0.0452476394	0.0219824722	-0.0494096266	-0.0126276447	0.0518004449	0.0028201586	-0.0523343914	0.0070884207	0.050992326	-0.016742904	-0.0478223571	0.0396292462	0.0329422081	0.0086862078	0.0059374566	0.0021060101	-0.0355050281	-0.0448491742	-0.0065341574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.103516787788956	1.19347453075886	0.448081059024295	0.592443852028073
0.153966	-0.329278	1.34772	-0.0278774	0.00111295	0.00630265	-0.014117	0.00937399999999999	-0.00305999999999984	-0.000550400000000003	-0.00024052	6.38000000000001e-05	0.0692870000000001	-0.0051831058	-0.051352489	0.0153463027	0.0483152946	-0.0249084068	-0.0433856593	0.0334948844	0.0367566699	-0.0407694154	-0.0286879745	0.0464470668	0.0194956122	-0.0503054532	-0.0095396348	0.0521934471	-0.0007899965	-0.0520370985	0.0110886847	0.0498425313	-0.0209530451	-0.0456957037	0.0445509002	0.0325698042	0.0081048107	0.0395990477	-0.056032672	-0.0343338202	0.0133985987	0.0067367572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.722962923766889	0.760638070724235	0.448081059024295	0.592443852028073
0.168641	-0.339889	1.36483	-0.0272407	0.000730002	0.00630265	0.014675	-0.010611	0.01711	0.0006367	-0.000382948	0	0.0933784	-0.005407671	-0.0512616758	0.0159924506	0.0479594708	-0.0258953737	-0.0426124582	0.0346942175	0.0354486142	-0.0420138333	-0.0267733776	0.0475421407	0.0169566271	-0.051043434	-0.0064169112	0.0523684314	-0.0043963972	-0.0514606403	0.0150222601	0.0483587652	-0.0250076315	-0.0431950583	0.0416452887	0.0294844013	-0.0044617015	0.0075150126	0.0026331893	-0.0259747218	-0.0310086657	-0.0171371143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.84217273978317	1.39100149167195	0.448081059024295	0.592443852028073
0.148205	-0.323903	1.34416	-0.0274982	0.00113982	0.00640568	-0.020436	0.015986	-0.02067	-0.000257500000000004	0.000409818	0.00010303	0.0956094	-0.0056321357	-0.0511670547	0.0166359256	0.0475893965	-0.0268703181	-0.0418107693	0.0358619813	0.0340984296	-0.0431950583	-0.0248090665	0.0485304007	0.0143723053	-0.0516212534	-0.0032708371	0.052324667	-0.0079819045	-0.0506081094	0.0188654898	0.0465509697	-0.0288765622	-0.0403408874	0.0534903234	0.0425889185	-0.0030116754	0.0160561297	0.004029489	-0.0314862846	-0.0154979916	-0.0111109581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.89576660708836	1.66779799437716	0.448081059024295	0.592443852028073
0.145969	-0.304981	1.35983	-0.0276049	0.000774941	0.00622796	-0.00223599999999999	0.018922	0.0156699999999999	-0.000106700000000001	-0.000364879	-0.00017772	0.0692929500000001	-0.0058564958	-0.0510686325	0.01727662	0.0472051818	-0.0278327876	-0.0409811285	0.0369971132	0.0327077205	-0.044311314	-0.0227986886	0.0494096266	0.0117495564	-0.0520370985	-0.0001128608	0.0520623368	-0.0115294786	-0.0494840794	0.0225952602	0.044431258	-0.0325311144	-0.0371565505	0.0561170354	0.0347850358	-0.0014754851	0.0445331687	-0.0332469878	-0.0296947152	0.00814928	-0.0030915777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.66791441491919	2.03939783943259	-2.22840312389761	-1.68540061352814
0.131744	-0.336543	1.33416	-0.0275872	0.00136832	0.00586834	-0.014225	-0.031562	-0.0256699999999999	1.77000000000024e-05	0.000593379	-0.000359620000000001	0.11999195	-0.0060807472	-0.0509664168	0.0179144269	0.0468069407	-0.0287823352	-0.0401240904	0.0380985803	0.03127814	-0.0453609212	-0.0207459769	0.050177843	0.0090953929	-0.0522896643	0.0030455261	0.0515825363	-0.0150222601	-0.0480945804	0.02618914	0.0420138333	-0.0359441567	-0.0336681095	0.0619127916	0.0442737219	-0.0099499923	0.031012934	-0.0118955056	-0.0477828995	0.0013937111	-0.0284703863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.66191570499767	2.16347679447926	-2.22840312389761	-1.68540061352814
0.128826	-0.299138	1.29463	-0.0280813	0.00106539	0.00567045	-0.002918	0.037405	-0.0395300000000001	-0.000494099999999997	-0.00030293	-0.00019789	0.129599	-0.0063048856	-0.050860415	0.0185492395	0.0463947917	-0.0297185201	-0.0392402281	0.0391653804	0.0298113868	-0.0463423012	-0.018654743	0.0508333239	0.0064169112	-0.0523781585	0.0061928308	0.0508872699	-0.0184436498	-0.0464470668	0.0296255153	0.0393148935	-0.039090351	-0.0299041152	0.0772879346	0.0514672872	0.0136412795	0.0525533133	-0.02174084	-0.0323463579	-0.047660395	-0.0148708498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.842539222964776	2.21711731383896	0.448081059024295	-1.68540061352814
0.140138	-0.302247	1.30961	-0.0275873	0.000981187	0.00589406	0.011312	-0.00310899999999997	0.01498	0.000494000000000001	-8.42030000000001e-05	0.00022361	0.06949165	-0.0065289069	-0.050750635	0.0191809517	0.0459688572	-0.0306409077	-0.0383301323	0.0401965428	0.0283092043	-0.0472539781	-0.01652887	0.0513745965	0.0037212726	-0.0523023033	0.0093176004	0.0499794418	-0.021777388	-0.0445503769	0.0328837193	0.036352523	-0.0419463399	-0.0258953737	0.0764938874	0.0569551909	-0.0014744959	0.015920705	0.0687133771	-0.075504639	-0.0211316534	-0.0020576612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.157754936012751	1.34097526746752	0.448081059024295	0.592443852028073
0.131194	-0.301672	1.24669	-0.0266772	0.00118423	0.00611247	-0.00894400000000001	0.000574999999999992	-0.0629200000000001	0.0009101	0.000203043000000001	0.00021841	0.13901665	-0.006752807	-0.050637085	0.0198094581	0.0455292636	-0.0315490697	-0.0373944116	0.0411911291	0.0267733776	-0.0480945804	-0.0143723053	0.0518004449	0.0010156846	-0.0520623368	0.0124084642	0.048862844	-0.0250076315	-0.0424146861	0.0359441567	0.0331465714	-0.0444909208	-0.021674694	0.0752808233	0.0629911401	-0.0283929887	-0.133858995	-0.0981158492	-0.0994206267	0.0420560593	0.0386231841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.40859281890064	1.37128618662246	0.448081059024295	0.592443852028073
0.119201	-0.279789	1.63427	-0.030207	0.00029852	0.00750672	-0.011993	0.021883	0.38758	-0.0035298	-0.000885710000000001	0.00139425	0.711944	-0.0069765817	-0.0505197734	0.0204346535	0.0450761418	-0.0324425845	-0.0364336915	0.0421482344	0.0252057321	-0.048862844	-0.0121890533	0.0521099123	-0.0016926191	-0.0516590118	0.015454175	0.0475421407	-0.0281190288	-0.0400514517	0.0387884217	0.0297185201	-0.0467052026	-0.01727662	0.0342928804	-0.0260755345	0.0261655123	0.1492831321	-0.1620857268	0.0411005007	-0.0161428145	0.030795968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.084931054445471	1.53297397217749	0.448081059024295	0.592443852028073
0.137151	-0.361453	1.65953	-0.0295141	0.000528039	0.00758106	0.01795	-0.081664	0.0252599999999998	0.0006929	0.000229519	7.434e-05	0.17471195	-0.0072002268	-0.0503987089	0.0210564335	0.0446096262	-0.0333210373	-0.0354486142	0.0430669878	0.0236081307	-0.0495576132	-0.009983168	0.0523023033	-0.0043963972	-0.051093594	0.0184436498	0.0460228486	-0.0310967934	-0.0374733519	0.0413994086	0.0260913389	-0.0485727468	-0.0127371473	0.0347774157	-0.0212130266	0.0481836461	-0.0241453976	-0.0150199548	-0.0376109851	-0.0389763923	0.0146541928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.307613712014716	1.57710513573284	0.448081059024295	0.592443852028073
0.131469	-0.380208	1.71028	-0.028824	0.000996787	0.00758106	-0.00568199999999999	-0.018755	0.0507500000000001	0.000690099999999996	0.000468748	0	0.1331294	-0.0074237382	-0.0502739006	0.021674694	0.0441298556	-0.0341840202	-0.0344398384	0.0439465533	0.0219824722	-0.050177843	-0.0077587455	0.0523771858	-0.0070884207	-0.0503678575	0.0213660101	0.044311314	-0.0339267737	-0.0346942175	0.0437614146	0.0222893319	-0.0500796887	-0.0080934286	0.0222617115	-0.039936097	0.0728429411	0.0330920471	-0.0072943124	0.0192985618	-0.0449883322	-0.009460026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.503833760902808	1.56812251292796	0.448081059024295	0.592443852028073
0.133647	-0.39775	1.76285	-0.0295063	0.00110309	0.00758106	0.00217800000000001	-0.017542	0.05257	-0.000682299999999997	0.000106303	0	0.11172015	-0.0076471118	-0.0501453577	0.0222893319	0.0436369724	-0.0350311327	-0.0334080384	0.0447861304	0.0203306886	-0.0507226006	-0.0055199161	0.0523343914	-0.0097614921	-0.0494840794	0.0242106219	0.0424146861	-0.0365955205	-0.0317289578	0.0458602343	0.0183379745	-0.0512148408	-0.0033834701	0.0172510925	-0.0488118207	0.0530583205	-0.0083912186	0.0167189519	0.0360513569	-0.0675835563	0.0013045138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5839775812543	1.5968566101061	0.448081059024295	0.592443852028073
0.143698	-0.385291	1.82932	-0.0290228	0.000415785	0.00738437	0.010051	0.012459	0.06647	0.000483499999999998	-0.000687305	-0.000196689999999998	0.15735475	-0.0078703433	-0.0500130897	0.0229002443	0.0431311232	-0.0358619813	-0.032353904	0.0455849554	0.018654743	-0.0511910666	-0.0032708371	0.0521740164	-0.0124084642	-0.0484450328	0.0269671338	0.0403408874	-0.039090351	-0.0285934806	0.0476832451	0.014263743	-0.0519697758	0.0013541801	0.0061962563	-0.0584567263	0.0369285799	0.0091988352	0.0075672694	0.0803592232	-0.0475698288	0.0111862729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.194494546175637	1.54061011283332	0.448081059024295	0.592443852028073
0.136724	-0.408314	1.79504	-0.0280839	0.000975611	0.00768132	-0.00697399999999998	-0.023023	-0.0342799999999999	0.000938900000000003	0.000559826	0.00029695	0.1540608	-0.0080934286	-0.0498771065	0.0235073292	0.0426124582	-0.0366761804	-0.03127814	0.0463423012	0.0169566271	-0.0515825363	-0.0010156846	0.051896421	-0.0150222601	-0.0472539781	0.0296255153	0.0380985803	-0.0413994086	-0.025304607	0.0492194833	0.0100939368	-0.0523388891	0.0060807472	0.00963958	-0.0522344768	0.0201952505	-0.0021730846	0.020343339	0.0559542987	-0.0548445716	-0.0221552601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.304670540936509	1.4198018593418	0.448081059024295	0.592443852028073
0.131786	-0.38596	1.83777	-0.0291658	0.000734886	0.00769711	-0.00493800000000003	0.022354	0.0427299999999999	-0.0010819	-0.000240725	1.57899999999999e-05	0.13694275	-0.0083163637	-0.0497374181	0.024110485	0.0420811315	-0.0374733519	-0.0301814655	0.0470574788	0.015238359	-0.051896421	0.0012413539	0.051502229	-0.0175958911	-0.0459146523	0.0321760928	0.0356971313	-0.0435117199	-0.0218799809	0.0504597097	0.0058564958	-0.0523194405	0.010757547	0.0091721527	-0.0621177689	-0.0083127814	-0.008369807	-0.0012949178	0.0673435492	0.0097260585	-0.0441620975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.567759905949511	1.44207867643979	-2.22840312389761	-1.68540061352814
0.115104	-0.371764	1.869	-0.0290133	0.000885224	0.00805307	-0.016682	0.014196	0.0312299999999999	0.000152500000000003	0.000150338	0.000355960000000001	0.0950479000000001	-0.0085391442	-0.049594035	0.024709611	0.0415373011	-0.0382531258	-0.0290646136	0.0477298374	0.0135019809	-0.0521322486	0.0034960873	0.050992326	-0.0201224762	-0.044431258	0.034609585	0.0331465714	-0.0454172463	-0.0183379745	0.0513964655	0.0015798132	-0.0519115742	0.0153463027	0.0074370212	-0.0661290664	-0.0028279838	-0.0168852677	0.0256361124	0.0438095238	-0.0169253481	-0.050555026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.743394717450785	1.71786911125379	0.448081059024295	0.592443852028073
0.143178	-0.356402	1.84998	-0.0288365	0.000541733	0.00801969	0.0280740000000001	0.015362	-0.01902	0.000176799999999998	-0.000343491	-3.3380000000003e-05	0.09013955	-0.0087617663	-0.0494469678	0.025304607	0.0409811285	-0.03901514	-0.0279283311	0.0483587652	0.0117495564	-0.0522896643	0.0057443291	0.0503678575	-0.0225952602	-0.0428084497	0.0369171367	0.0304575546	-0.0471069319	-0.0146975897	0.0520241169	-0.0027074549	-0.0511183183	0.0198094581	0.0141111561	-0.0608088351	-0.0232838051	-0.0083618821	-0.0172795589	0.0315442882	0.0309539364	-0.0522577977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.411690631521998	0.086048534258416	0.448081059024295	0.592443852028073
0.130627	-0.362983	1.83761	-0.0292835	0.000682903	0.00772041	-0.0125510000000001	-0.006581	-0.0123700000000002	-0.000446999999999996	0.00014117	-0.000299279999999999	0.0758745	-0.0089842256	-0.0492962274	0.0258953737	0.0404127789	-0.0397590408	-0.0267733776	0.04894369	0.009983168	-0.0523684314	0.0079819045	0.0496302266	-0.0250076315	-0.0410513194	0.039090351	0.0276413132	-0.0485727468	-0.0109783563	0.0523388891	-0.0069765817	-0.0499455618	0.024110485	0.0264908801	-0.0598870418	0.0206229613	-0.0080326779	0.0155711674	-0.0010278208	-0.0267671315	-0.0444025264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.513264009497006	0.568510729197274	0.448081059024295	0.592443852028073
0.14772	-0.358148	1.86165	-0.0290682	0.000415785	0.00797419	0.017093	0.00483499999999998	0.0240400000000003	0.000215299999999995	-0.000267118	0.000253780000000002	0.0827779000000002	-0.009206518	-0.0491418251	0.0264818121	0.0398324213	-0.0404844828	-0.0256005252	0.0494840794	0.0082049152	-0.0523684314	0.0102046586	0.0487810905	-0.0273531403	-0.0391653804	0.0411213197	0.024709611	-0.0498077248	-0.0072002268	0.0523388891	-0.0111989617	-0.0484020114	0.028214182	0.0204959502	-0.065143593	0.0020943534	0.0102491048	-0.0285334288	0.0048076935	0.0060060182	-0.0288476895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.02946946447986	0.521967675866433	-2.22840312389761	0.592443852028073
0.160501	-0.36308	1.90272	-0.0267878	-5.23655e-05	0.00825391	0.012781	-0.00493199999999999	0.0410699999999999	0.0022804	-0.0004681505	0.000279719999999997	0.210196525	-0.0094286395	-0.0489837722	0.0270638244	0.0392402281	-0.0411911291	-0.024410558	0.0499794418	0.0064169112	-0.0522896643	0.0124084642	0.0478223571	-0.0296255153	-0.0371565505	0.0430026525	0.021674694	-0.0508059967	-0.0033834701	0.0520241169	-0.0153463027	-0.0464991262	0.0320869629	-0.0011133704	-0.0688243994	-0.0012914125	-0.0255970208	0.007783395	-0.0107992017	0.0057031964	-0.0172335154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.17149429329788	0.485653875475965	-2.22840312389761	-1.68540061352814
0.154251	-0.356935	1.84441	-0.0280382	0.000122053	0.00801333	-0.00625000000000001	0.00614500000000001	-0.0583100000000001	-0.0012504	0.0001744185	-0.000240579999999997	0.153974925	-0.0096505858	-0.0488220806	0.0276413132	0.0386363752	-0.0418786518	-0.0232042715	0.0504293264	0.004621281	-0.0521322486	0.0145892291	0.0467561802	-0.0318186811	-0.0350311327	0.0447275033	0.0185492395	-0.0515628185	0.0004514381	0.0513964655	-0.0193908153	-0.0442510332	0.0356971313	0.0288557143	-0.0654958946	0.0218399725	0.0135853869	-0.0436081328	-0.019451888	-0.0059647816	-0.0344183499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.376700420799264	0.534227990885764	-2.22840312389761	-1.68540061352814
0.150888	-0.388133	1.87232	-0.0288366	0.000415785	0.00801961	-0.00336299999999998	-0.031198	0.0279100000000001	-0.000798399999999998	0.000293732	6.27999999999913e-06	0.1173916	-0.009872353	-0.0486567622	0.028214182	0.0380210421	-0.0425467316	-0.0219824722	0.0508333239	0.0028201586	-0.051896421	0.016742904	0.0455849554	-0.0339267737	-0.0327957961	0.0462895956	0.0153463027	-0.0520745933	0.0042839244	0.0504597097	-0.0233053991	-0.0416744222	0.03901514	0.0351777187	-0.0653196709	0.0477733678	-0.0187247401	-0.0056374603	-0.0319088973	-0.0357731822	-0.0208793612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.52298436696389	1.48529095616827	-2.22840312389761	-1.68540061352814
0.164414	-0.349843	1.86323	-0.0281514	0.000415785	0.00805761	0.013526	0.0382900000000001	-0.00909000000000004	0.000685199999999997	0	3.79999999999981e-05	0.097066	-0.0100939368	-0.0484878293	0.0287823352	0.0373944116	-0.0431950583	-0.0207459769	0.0511910666	0.0010156846	-0.0515825363	0.0188654898	0.044311314	-0.0359441567	-0.0304575546	0.0476832451	0.0120792627	-0.0523388891	0.0080934286	0.0492194833	-0.0270638244	-0.0387884217	0.0420138333	0.0357289989	-0.0628025807	0.0406099291	0.0131445637	-0.0459637759	-0.0050226712	-0.0004435376	-0.0239334756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.73128178968172	1.6508635759924	-2.22840312389761	0.592443852028073
0.166185	-0.354287	1.88685	-0.0276146	4.22357e-05	0.00804698	0.001771	-0.004444	0.02362	0.000536800000000004	-0.0003735493	-1.06299999999976e-05	0.075883965	-0.0103153331	-0.0483152946	0.0293456776	0.0367566699	-0.043823331	-0.0194956122	0.051502229	-0.0007899965	-0.0511910666	0.0209530451	0.0429381175	-0.0378654364	-0.028023745	0.0489033805	0.0087617663	-0.0523544498	0.0118595137	0.0476832451	-0.0306409077	-0.0356144575	0.0446686685	0.0370076721	-0.059976505	0.0577821615	-0.0133765892	0.0050523658	-0.0165189648	-0.0487755489	-0.0342922945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6877297109231	1.41276211267684	-2.22840312389761	0.592443852028073
0.159641	-0.37878	1.86333	-0.0277457	0.000415785	0.00819485	-0.00654399999999999	-0.024493	-0.02352	-0.000131100000000002	0.0003735493	0.00014787	0.0871829650000001	-0.0105365379	-0.0481391707	0.0299041152	0.0361080066	-0.044431258	-0.0182322141	0.051766528	-0.0025947387	-0.0507226006	0.0230016937	0.0414684511	-0.0396854757	-0.0255020041	0.0499455618	0.005407671	-0.0521212014	0.0155619757	0.0458602343	-0.0340126806	-0.0321760928	0.0469579174	0.0433997872	-0.0573621629	0.0361022026	0.0153064452	-0.0560779347	-0.0296739878	-0.0042566714	-0.0524386033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.88638388021728	0.844031252379476	-2.22840312389761	0.592443852028073
0.16063	-0.353887	1.84182	-0.028106	0.000415785	0.00810584	0.00098899999999999	0.024893	-0.0215099999999999	-0.000360300000000001	0	-8.90100000000022e-05	0.0698574999999998	-0.010757547	-0.0479594708	0.0304575546	0.0354486142	-0.045018557	-0.0169566271	0.0519837232	-0.0043963972	-0.050177843	0.0250076315	0.0399056168	-0.0413994086	-0.0229002443	0.0508059967	0.0020309873	-0.0516402525	0.0191809517	0.0437614146	-0.0371565505	-0.028498854	0.048862844	0.056135939	-0.0567835467	0.0629931716	-0.0157892537	-0.0304602045	-0.0402022904	-0.0504011015	-0.0540189817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.93997280828005	-0.05851001695497	-2.22840312389761	0.592443852028073
0.16296	-0.347351	1.89085	-0.0278834	0.000415785	0.00811008	0.00233	0.00653599999999999	0.0490299999999999	0.0002226	0	4.24000000000258e-06	0.0692379999999999	-0.0109783563	-0.0477762082	0.0310059033	0.0347786889	-0.0455849554	-0.015669704	0.0521536168	-0.0061928308	-0.0495576132	0.0269671338	0.0382531258	-0.0430026525	-0.0202266294	0.0514815542	-0.0013541801	-0.0509138886	0.0226970271	0.0413994086	-0.0400514517	-0.0246100408	0.0503678575	0.0510662881	-0.0574224438	0.0809157866	0.0269702009	-0.0135642738	0.0004496498	-0.0627322853	0.0045704909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.85011317089665	0.241273286067263	-2.22840312389761	0.592443852028073
