"trans_x"	"trans_y"	"trans_z"	"rot_x"	"rot_y"	"rot_z"	"trans_x_derivative1"	"trans_y_derivative1"	"trans_z_derivative1"	"rot_x_derivative1"	"rot_y_derivative1"	"rot_z_derivative1"	"framewise_displacement"	"cosine00"	"cosine01"	"cosine02"	"cosine03"	"cosine04"	"cosine05"	"cosine06"	"cosine07"	"cosine08"	"cosine09"	"cosine10"	"cosine11"	"cosine12"	"cosine13"	"cosine14"	"cosine15"	"cosine16"	"cosine17"	"cosine18"	"cosine19"	"cosine20"	"t_comp_cor_00"	"t_comp_cor_01"	"t_comp_cor_02"	"t_comp_cor_03"	"a_comp_cor_00"	"a_comp_cor_01"	"a_comp_cor_02"	"a_comp_cor_03"	"a_comp_cor_04"	"motion_outlier01"	"motion_outlier02"	"motion_outlier03"	"motion_outlier04"	"motion_outlier05"	"motion_outlier06"	"motion_outlier07"	"motion_outlier08"	"motion_outlier09"	"motion_outlier10"	"motion_outlier11"	"motion_outlier12"	"motion_outlier13"	"motion_outlier14"	"motion_outlier15"	"motion_outlier16"	"motion_outlier17"	"motion_outlier18"	"motion_outlier19"	"motion_outlier20"	"motion_outlier21"	"motion_outlier22"	"motion_outlier23"	"motion_outlier24"	"motion_outlier25"	"motion_outlier26"	"motion_outlier27"	"volume_z"	"luminance_z"	"speech_z"	"face_z"
0.336346	-0.104985	0.329994	-0.0116692	0.00193709	0.00745703	0.00550499999999998	-0.02239	0.010842	0.000737	0	8.57799999999997e-05	0.079876	-0.003158189	-0.0519974292	0.0094286395	0.050860415	-0.0155619757	-0.0489837722	0.0214690046	0.0463947917	-0.0270638244	-0.0431311232	0.0322650733	0.0392402281	-0.0369971132	-0.0347786889	0.0411911291	0.0298113868	-0.0447861304	-0.024410558	0.0477298374	0.018654743	-0.0499794418	-0.0028400373	0.0257913275	0.0480524516	-0.0085603339	0.0252745108	-0.0121016462	-0.0146377185	-0.0002277696	0.0156353426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.24189287114297	-0.242564815799556	0.448081059024295	0.592443852028073
0.337123	-0.0993901	0.327236	-0.0113486	0.00193709	0.00769955	0.000777000000000028	0.00559489999999999	-0.00275799999999998	0.000320600000000001	0	0.00024252	0.0372859	-0.0033834701	-0.0519411573	0.0100939368	0.050637085	-0.0166359256	-0.0484878293	0.0229002443	0.0455292636	-0.0287823352	-0.0418107693	0.0341840202	0.0373944116	-0.03901514	-0.032353904	0.0431950583	0.0267733776	-0.0466540082	-0.0207459769	0.0493342563	0.0143723053	-0.0511910666	-0.0030712311	0.0238720854	0.0138870514	-0.0250217563	0.0014355916	-0.0063081371	-0.0014637909	0.022836919	0.0191732291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.855296753086699	0.140481232108975	0.448081059024295	0.592443852028073
0.343252	-0.09261	0.327173	-0.012336	0.00229673	0.00770124	0.006129	0.00678010000000001	-6.30000000000353e-05	-0.000987399999999999	0.00035964	1.6899999999995e-06	0.0804086	-0.0036086884	-0.051881027	0.010757547	0.0503987089	-0.017702152	-0.0479594708	0.0243106464	0.0446096262	-0.0304575546	-0.0404127789	0.0360261653	0.0354486142	-0.0409107473	-0.0298113868	0.045018557	0.0236081307	-0.0482715996	-0.0169566271	0.0506081094	0.009983168	-0.0519837232	-0.000362702	0.024484113	0.0428708576	-0.0238787786	0.0223959579	-0.0071918753	-0.0068325473	0.0171210499	0.0166339821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.869833362298136	0.113195784893003	0.448081059024295	0.592443852028073
0.340584	-0.103275	0.337338	-0.0128116	0.00233927	0.00767564	-0.002668	-0.010665	0.010165	-0.000475600000000001	4.25400000000002e-05	-2.55999999999998e-05	0.050685	-0.0038338396	-0.0518170426	0.0114193591	0.0501453577	-0.0187601599	-0.0473990497	0.0256989275	0.0436369724	-0.0320869629	-0.0389397479	0.0377873696	0.0334080384	-0.042677987	-0.0271603893	0.0466540082	0.0203306886	-0.0496302266	-0.0130652981	0.0515428613	0.0055199161	-0.0523509242	-0.0043761835	0.0323424117	0.0139746443	-0.0087505488	0.0009316355	-0.0112018605	-0.0177480308	0.009078674	0.0244741177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.12871500505733	-0.041644061388913	0.448081059024295	0.592443852028073
0.335912	-0.124919	0.346419	-0.0126381	0.0021841	0.00777952	-0.00467200000000001	-0.021644	0.00908100000000001	0.000173500000000002	-0.00015517	0.00010388	0.0570245	-0.0040589197	-0.0517492091	0.0120792627	0.0498771065	-0.0198094581	-0.0468069407	0.0270638244	0.0426124582	-0.0336681095	-0.0373944116	0.0394636764	0.03127814	-0.044311314	-0.024410558	0.0480945804	0.0169566271	-0.0507226006	-0.0090953929	0.0521322486	0.0010156846	-0.0522896643	-0.0010005945	0.0314825238	0.0363542707	-0.0082941984	0.0255372895	-0.0083278419	-0.0254974613	0.0303862849	-0.0261002094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.20553754515345	-0.165490115764757	0.448081059024295	0.592443852028073
0.333757	-0.0892251	0.324158	-0.0121716	0.00219552	0.00790359	-0.00215499999999996	0.0356939	-0.022261	0.000466499999999998	1.14200000000003e-05	0.00012407	0.0902093999999999	-0.0042839244	-0.0516775313	0.0127371473	0.049594035	-0.0208495594	-0.0461835398	0.0284040951	0.0415373011	-0.0351986159	-0.0357796393	0.0410513194	0.0290646136	-0.0458056033	-0.0215718994	0.0493342563	0.0135019809	-0.0515428613	-0.0050707869	0.0523723222	-0.0034960873	-0.0518004449	0.0055169047	0.0310170544	0.0140727612	-0.0055416857	-0.0015263355	-0.0101300813	-0.0121612574	0.0051192963	0.0297771174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.11040361499074	0.528143364321151	0.448081059024295	0.592443852028073
0.337405	-0.0831301	0.321526	-0.011819	0.00221088	0.00796843	0.00364799999999999	0.00609500000000002	-0.00263199999999997	0.000352600000000002	1.53600000000003e-05	6.484e-05	0.034015	-0.0045088495	-0.0516020147	0.013392903	0.0492962274	-0.0218799809	-0.0455292636	0.0297185201	0.0404127789	-0.0366761804	-0.0340984296	0.0425467316	0.0267733776	-0.0471561663	-0.018654743	0.0503678575	0.009983168	-0.0520866082	-0.0010156846	0.0522614734	-0.0079819045	-0.0508872699	0.0018866481	0.0399153812	0.06597009	0.023491913	0.0309214304	-0.0091011696	-0.0218402292	0.0185144166	-0.0041097982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16697290887289	0.404393438322375	0.448081059024295	0.592443852028073
0.339422	-0.110251	0.330726	-0.0124411	0.00193709	0.00798128	0.00201699999999999	-0.0271209	0.00919999999999999	-0.0006221	-0.00027379	1.285e-05	0.0837749000000001	-0.0047336909	-0.0515226647	0.0140464202	0.0489837722	-0.0229002443	-0.0448445497	0.0310059033	0.0392402281	-0.0380985803	-0.032353904	0.0439465533	0.024410558	-0.0483587652	-0.015669704	0.0511910666	0.0064169112	-0.0523509242	0.0030455261	0.0518004449	-0.0124084642	-0.0495576132	0.0052737141	0.0268077019	-0.0124240606	-0.0193489968	-0.0118189241	-0.0081298816	-0.0022356342	0.0208195171	0.0169629639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.235694018813307	0.163387346526434	0.448081059024295	0.592443852028073
0.338555	-0.104699	0.340183	-0.0120353	0.00255727	0.00794145	-0.000867000000000007	0.005552	0.00945699999999999	0.000405800000000001	0.00062018	-3.98300000000011e-05	0.0691665	-0.0049584444	-0.0514394875	0.0146975897	0.0486567622	-0.0239098759	-0.0441298556	0.0322650733	0.0380210421	-0.0394636764	-0.030549302	0.0452476394	0.0219824722	-0.0494096266	-0.0126276447	0.0518004449	0.0028201586	-0.0523343914	0.0070884207	0.050992326	-0.016742904	-0.0478223571	0.0190356091	0.0384035079	0.0924119863	-0.0079605102	0.0600046092	-0.0049797285	-0.0175479447	0.038481959	-0.0011797419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.773842186259779	0.152008597043458	0.448081059024295	0.592443852028073
0.341386	-0.065419	-0.579633	-0.00817446	0.00406237	0.00843913	0.00283100000000003	0.03928	-0.919816	0.00386084	0.0015051	0.000497679999999999	1.255108	-0.0051831058	-0.051352489	0.0153463027	0.0483152946	-0.0249084068	-0.0433856593	0.0334948844	0.0367566699	-0.0407694154	-0.0286879745	0.0464470668	0.0194956122	-0.0503054532	-0.0095396348	0.0521934471	-0.0007899965	-0.0520370985	0.0110886847	0.0498425313	-0.0209530451	-0.0456957037	-0.0864782223	0.0564913638	-0.2415637338	-0.0095863236	-0.2499844467	0.0381643636	-0.007431613	-0.0450845871	-0.0063263753	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.07729287312376	0.091419051148247	0.448081059024295	0.592443852028073
0.353453	-0.0170844	-0.825179	-0.00852833	0.00734766	0.00803732	0.012067	0.0483346	-0.245546	-0.000353870000000003	0.00328529	-0.000401809999999997	0.5079961	-0.005407671	-0.0512616758	0.0159924506	0.0479594708	-0.0258953737	-0.0426124582	0.0346942175	0.0354486142	-0.0420138333	-0.0267733776	0.0475421407	0.0169566271	-0.051043434	-0.0064169112	0.0523684314	-0.0043963972	-0.0514606403	0.0150222601	0.0483587652	-0.0250076315	-0.0431950583	-0.026540356	0.0061423903	-0.211053697	-0.0112015166	-0.167526351	-0.0643290165	0.0071909732	0.0183843084	0.1317528747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.744776305538688	-0.022210995428557	0.448081059024295	0.592443852028073
0.341103	0.0661999	0.00310238	-0.00802121	0.00444551	0.00706703	-0.01235	0.0832843	0.82828138	0.00050712	-0.00290215	-0.00097029	1.14289368	-0.0056321357	-0.0511670547	0.0166359256	0.0475893965	-0.0268703181	-0.0418107693	0.0358619813	0.0340984296	-0.0431950583	-0.0248090665	0.0485304007	0.0143723053	-0.0516212534	-0.0032708371	0.052324667	-0.0079819045	-0.0506081094	0.0188654898	0.0465509697	-0.0288765622	-0.0403408874	-0.0029286105	-0.0398844632	0.0186495215	0.0425291984	-0.0716975783	-0.0332071032	0.0140956928	-0.0740441127	-0.0402223324	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.34466293818198	-0.009058363895557	0.448081059024295	0.592443852028073
0.355011	0.00200695	0.0339581	-0.00824873	0.00403304	0.00732978	0.013908	-0.06419295	0.03085572	-0.000227519999999998	-0.00041247	0.00026275	0.15409367	-0.0058564958	-0.0510686325	0.01727662	0.0472051818	-0.0278327876	-0.0409811285	0.0369971132	0.0327077205	-0.044311314	-0.0227986886	0.0494096266	0.0117495564	-0.0520370985	-0.0001128608	0.0520623368	-0.0115294786	-0.0494840794	0.0225952602	0.044431258	-0.0325311144	-0.0371565505	-0.0072864572	-0.0224634377	-0.0389076953	0.058229934	-0.0176064116	0.0274499146	-0.0030810364	-0.0098653681	-0.0620394587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.322286354428869	-0.098421748905421	-2.22840312389761	-1.68540061352814
0.3715	-0.048317	0.104976	-0.00925334	0.00405894	0.00795771	0.016489	-0.05032395	0.0710179	-0.00100461	2.58999999999997e-05	0.000627929999999998	0.22075285	-0.0060807472	-0.0509664168	0.0179144269	0.0468069407	-0.0287823352	-0.0401240904	0.0380985803	0.03127814	-0.0453609212	-0.0207459769	0.050177843	0.0090953929	-0.0522896643	0.0030455261	0.0515825363	-0.0150222601	-0.0480945804	0.02618914	0.0420138333	-0.0359441567	-0.0336681095	0.0047923346	-0.0198121018	0.023798608	0.045441939	0.0186561814	0.0032551148	-0.015349103	-0.0309213369	-0.0014057616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.549863718353905	-0.152696618675964	-2.22840312389761	-1.68540061352814
0.381333	-0.0739127	0.159896	-0.00914121	0.00387704	0.00842592	0.00983299999999998	-0.0255957	0.05492	0.00011213	-0.0001819	0.000468210000000002	0.1284607	-0.0063048856	-0.050860415	0.0185492395	0.0463947917	-0.0297185201	-0.0392402281	0.0391653804	0.0298113868	-0.0463423012	-0.018654743	0.0508333239	0.0064169112	-0.0523781585	0.0061928308	0.0508872699	-0.0184436498	-0.0464470668	0.0296255153	0.0393148935	-0.039090351	-0.0299041152	0.0132149307	-0.0050293278	-0.0005179074	0.0007011041	0.0063373275	-0.0049550138	-0.0094773991	-0.0119789097	0.0184127534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.35429403913322	-0.014135338850955	0.448081059024295	-1.68540061352814
0.363852	-0.0806689	0.163255	-0.00937354	0.00406565	0.00734554	-0.017481	-0.00675620000000003	0.00335899999999997	-0.000232329999999999	0.00018861	-0.00108038	0.1026622	-0.0065289069	-0.050750635	0.0191809517	0.0459688572	-0.0306409077	-0.0383301323	0.0401965428	0.0283092043	-0.0472539781	-0.01652887	0.0513745965	0.0037212726	-0.0523023033	0.0093176004	0.0499794418	-0.021777388	-0.0445503769	0.0328837193	0.036352523	-0.0419463399	-0.0258953737	0.0153457854	-0.0063449561	0.0236888921	-0.0204141595	0.0160418089	0.0031590187	-0.0204560151	-0.0035667534	0.022986582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.833126879398348	0.167598841829723	0.448081059024295	0.592443852028073
0.3351	-0.104223	0.0844424	-0.00862504	0.00404509	0.00709972	-0.028752	-0.0235541	-0.0788126	0.000748499999999999	-2.05599999999993e-05	-0.00024582	0.1818627	-0.006752807	-0.050637085	0.0198094581	0.0455292636	-0.0315490697	-0.0373944116	0.0411911291	0.0267733776	-0.0480945804	-0.0143723053	0.0518004449	0.0010156846	-0.0520623368	0.0124084642	0.048862844	-0.0250076315	-0.0424146861	0.0359441567	0.0331465714	-0.0444909208	-0.021674694	0.0056869462	-0.0205480963	-0.0092767683	-0.0084432236	0.0144669813	0.0116349612	-0.0343012275	-0.0076526129	0.008193472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.447601536492602	-0.36753595118043	0.448081059024295	0.592443852028073
0.346422	-0.101594	0.0852887	-0.0089735	0.00361464	0.00711895	0.011322	0.00262899999999999	0.00084629999999998	-0.00034846	-0.00043045	1.92299999999994e-05	0.0547043	-0.0069765817	-0.0505197734	0.0204346535	0.0450761418	-0.0324425845	-0.0364336915	0.0421482344	0.0252057321	-0.048862844	-0.0121890533	0.0521099123	-0.0016926191	-0.0516590118	0.015454175	0.0475421407	-0.0281190288	-0.0400514517	0.0387884217	0.0297185201	-0.0467052026	-0.01727662	0.010160973	-0.016958026	0.0060210127	0.0258900101	0.0187349909	-0.0002666413	-0.025516137	-0.0079315626	0.0331735397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.519923841293577	-0.520771148516118	0.448081059024295	0.592443852028073
0.352886	-0.0840904	0.115428	-0.00912393	0.00348007	0.00762395	0.00646400000000003	0.0175036	0.0301393	-0.00015043	-0.00013457	0.000505	0.0936069	-0.0072002268	-0.0503987089	0.0210564335	0.0446096262	-0.0333210373	-0.0354486142	0.0430669878	0.0236081307	-0.0495576132	-0.009983168	0.0523023033	-0.0043963972	-0.051093594	0.0184436498	0.0460228486	-0.0310967934	-0.0374733519	0.0413994086	0.0260913389	-0.0485727468	-0.0127371473	0.0126775898	-0.0107214259	-0.0008395293	0.0291847075	0.0165191264	-0.0061508871	-0.0161925949	-0.0072019475	0.0154182398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.487500825505278	-0.087245873696815	0.448081059024295	0.592443852028073
0.353615	-0.0551033	0.137735	-0.00922111	0.00343507	0.00767769	0.00072899999999998	0.0289871	0.022307	-9.71799999999988e-05	-4.49999999999999e-05	5.374e-05	0.0618191	-0.0074237382	-0.0502739006	0.021674694	0.0441298556	-0.0341840202	-0.0344398384	0.0439465533	0.0219824722	-0.050177843	-0.0077587455	0.0523771858	-0.0070884207	-0.0503678575	0.0213660101	0.044311314	-0.0339267737	-0.0346942175	0.0437614146	0.0222893319	-0.0500796887	-0.0080934286	0.023126463	-0.0173478662	0.0096618284	-0.0259490961	0.0268608852	0.0117306813	0.012215234	-0.0152298867	0.0146937124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.813564128138149	-0.138112459808431	0.448081059024295	0.592443852028073
0.361234	-0.0758689	0.13768	-0.00832202	0.00404509	0.00855114	0.00761899999999999	-0.0207656	-5.49999999999995e-05	0.000899090000000002	0.00061002	0.00087345	0.1475676	-0.0076471118	-0.0501453577	0.0222893319	0.0436369724	-0.0350311327	-0.0334080384	0.0447861304	0.0203306886	-0.0507226006	-0.0055199161	0.0523343914	-0.0097614921	-0.0494840794	0.0242106219	0.0424146861	-0.0365955205	-0.0317289578	0.0458602343	0.0183379745	-0.0512148408	-0.0033834701	0.0244247222	-0.0113713368	0.0060194696	-0.0442502597	0.0137290563	0.0007485855	0.0115259448	-0.0018629477	0.0274632132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.71098080139339	0.468834297073202	0.448081059024295	0.592443852028073
0.370961	-0.0532464	0.143223	-0.00924337	0.00353293	0.00842501	0.00972699999999999	0.0226225	0.00554299999999999	-0.000921350000000003	-0.00051216	-0.00012613	0.1158745	-0.0078703433	-0.0500130897	0.0229002443	0.0431311232	-0.0358619813	-0.032353904	0.0455849554	0.018654743	-0.0511910666	-0.0032708371	0.0521740164	-0.0124084642	-0.0484450328	0.0269671338	0.0403408874	-0.039090351	-0.0285934806	0.0476832451	0.014263743	-0.0519697758	0.0013541801	0.0253235239	-0.0148333251	-0.0013431649	-0.0467315332	0.0151368477	0.0124170737	-0.013185793	-0.0066084129	0.0123599844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.433652268189481	0.072833066412866	0.448081059024295	0.592443852028073
0.369354	-0.04096	0.126105	-0.00952814	0.00343135	0.00773554	-0.00160699999999997	0.0122864	-0.017118	-0.000284769999999998	-0.00010158	-0.00068947	0.0848023999999999	-0.0080934286	-0.0498771065	0.0235073292	0.0426124582	-0.0366761804	-0.03127814	0.0463423012	0.0169566271	-0.0515825363	-0.0010156846	0.051896421	-0.0150222601	-0.0472539781	0.0296255153	0.0380985803	-0.0413994086	-0.025304607	0.0492194833	0.0100939368	-0.0523388891	0.0060807472	0.0198230797	-0.0137188674	0.0157488035	-0.0079931636	0.0175031895	0.0051975545	-0.0094131082	-0.0217237373	0.0121527041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.781071400425988	-0.129888429027647	0.448081059024295	0.592443852028073
0.362567	-0.0709512	0.149218	-0.00913361	0.00368536	0.00814589	-0.00678699999999999	-0.0299912	0.023113	0.000394529999999999	0.00025401	0.000410349999999998	0.1128357	-0.0083163637	-0.0497374181	0.024110485	0.0420811315	-0.0374733519	-0.0301814655	0.0470574788	0.015238359	-0.051896421	0.0012413539	0.051502229	-0.0175958911	-0.0459146523	0.0321760928	0.0356971313	-0.0435117199	-0.0218799809	0.0504597097	0.0058564958	-0.0523194405	0.010757547	0.0278195118	-0.0174600213	-0.0151684535	-0.0372072553	0.0096889732	0.0193103493	-0.0101717995	0.0008666405	0.0223173655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.88690849366537	1.3201842865907	-2.22840312389761	-1.68540061352814
0.35993	-0.0492911	0.140683	-0.00988894	0.0038573	0.00811724	-0.002637	0.0216601	-0.00853499999999996	-0.00075533	0.00017194	-2.86499999999999e-05	0.0806281	-0.0085391442	-0.049594035	0.024709611	0.0415373011	-0.0382531258	-0.0290646136	0.0477298374	0.0135019809	-0.0521322486	0.0034960873	0.050992326	-0.0201224762	-0.044431258	0.034609585	0.0331465714	-0.0454172463	-0.0183379745	0.0513964655	0.0015798132	-0.0519115742	0.0153463027	0.0242864142	-0.0136216642	0.0152378323	-0.0257449173	0.0215854237	0.0041494321	-0.0026665432	-0.0111383221	0.0209251213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.18388781007881	2.10300471615294	0.448081059024295	0.592443852028073
0.361696	-0.0740083	0.149162	-0.00885441	0.00332721	0.00819178	0.00176599999999999	-0.0247172	0.00847899999999996	0.00103453	-0.00053009	7.45400000000014e-05	0.1169202	-0.0087617663	-0.0494469678	0.025304607	0.0409811285	-0.03901514	-0.0279283311	0.0483587652	0.0117495564	-0.0522896643	0.0057443291	0.0503678575	-0.0225952602	-0.0428084497	0.0369171367	0.0304575546	-0.0471069319	-0.0146975897	0.0520241169	-0.0027074549	-0.0511183183	0.0198094581	0.0268064655	-0.0202704359	-0.0276681103	-0.0391898705	0.0092006764	0.0211757801	-0.0187557078	-0.0236113085	0.0438211462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.663949233688228	1.72256671824901	0.448081059024295	0.592443852028073
0.365141	-0.0696833	0.130881	-0.00981679	0.00374059	0.00826822	0.00344499999999998	0.00432500000000001	-0.018281	-0.00096238	0.00041338	7.64399999999988e-05	0.098661	-0.0089842256	-0.0492962274	0.0258953737	0.0404127789	-0.0397590408	-0.0267733776	0.04894369	0.009983168	-0.0523684314	0.0079819045	0.0496302266	-0.0250076315	-0.0410513194	0.039090351	0.0276413132	-0.0485727468	-0.0109783563	0.0523388891	-0.0069765817	-0.0499455618	0.024110485	0.0286191269	-0.0085160144	0.0429078829	-0.0093100106	0.0387034889	-0.0240505478	0.0109879149	0.0365648398	-0.0118777702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.255722063352916	0.495135204699068	0.448081059024295	0.592443852028073
0.376998	-0.117328	-0.318536	-0.0118129	0.00462007	0.0084107	0.011857	-0.0476447	-0.449417	-0.00199611	0.000879480000000001	0.000142480000000004	0.6598222	-0.009206518	-0.0491418251	0.0264818121	0.0398324213	-0.0404844828	-0.0256005252	0.0494840794	0.0082049152	-0.0523684314	0.0102046586	0.0487810905	-0.0273531403	-0.0391653804	0.0411213197	0.024709611	-0.0498077248	-0.0072002268	0.0523388891	-0.0111989617	-0.0484020114	0.028214182	-0.0135881971	-0.0226774773	-0.1610744183	-0.0590934542	-0.1350098667	0.0772771895	-0.0681212039	-0.0865727559	0.0390060109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.60474920298551	0.075117522001596	-2.22840312389761	0.592443852028073
0.374068	-0.0174808	-0.411698	-0.0033879	0.00324694	0.00914434	-0.00293000000000004	0.0998472	-0.093162	0.008425	-0.00137313	0.000733639999999999	0.7225277	-0.0094286395	-0.0489837722	0.0270638244	0.0392402281	-0.0411911291	-0.024410558	0.0499794418	0.0064169112	-0.0522896643	0.0124084642	0.0478223571	-0.0296255153	-0.0371565505	0.0430026525	0.021674694	-0.0508059967	-0.0033834701	0.0520241169	-0.0153463027	-0.0464991262	0.0320869629	0.0713095556	0.0010207169	-0.1247465108	-0.0505075162	-0.0029089576	0.1401983682	0.3110108664	0.1486832839	-0.1124067089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.108814780025802	0.844230280275875	-2.22840312389761	-1.68540061352814
0.377899	-0.0384561	0.274189	-0.0100404	0.00404509	0.00883503	0.00383100000000003	-0.0209753	0.685887	-0.0066525	0.000798150000000001	-0.00030931	1.0986913	-0.0096505858	-0.0488220806	0.0276413132	0.0386363752	-0.0418786518	-0.0232042715	0.0504293264	0.004621281	-0.0521322486	0.0145892291	0.0467561802	-0.0318186811	-0.0350311327	0.0447275033	0.0185492395	-0.0515628185	0.0004514381	0.0513964655	-0.0193908153	-0.0442510332	0.0356971313	0.0466211988	0.0309514201	0.0782946868	0.0766303575	0.0367535717	-0.0269394476	0.1395520082	0.0595522499	-0.1964442736	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.731320143485414	1.73137149340435	-2.22840312389761	-1.68540061352814
0.317247	-0.0683429	0.242866	-0.010378	0.00450588	0.00758479	-0.060652	-0.0298868	-0.031323	-0.0003376	0.00046079	-0.00125024	0.2242933	-0.009872353	-0.0486567622	0.028214182	0.0380210421	-0.0425467316	-0.0219824722	0.0508333239	0.0028201586	-0.051896421	0.016742904	0.0455849554	-0.0339267737	-0.0327957961	0.0462895956	0.0153463027	-0.0520745933	0.0042839244	0.0504597097	-0.0233053991	-0.0416744222	0.03901514	0.0272148252	0.0165716127	-0.0248128156	0.0505133267	-0.0307178367	0.0410450315	-0.0475708037	0.0052154612	-0.0435330329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.23683150662288	1.66330502387048	-2.22840312389761	-1.68540061352814
0.216837	-0.0974522	0.247839	-0.0103911	0.00466856	0.00497998	-0.10041	-0.0291093	0.00497299999999998	-1.31000000000003e-05	0.00016268	-0.00260481	0.2735218	-0.0100939368	-0.0484878293	0.0287823352	0.0373944116	-0.0431950583	-0.0207459769	0.0511910666	0.0010156846	-0.0515825363	0.0188654898	0.044311314	-0.0359441567	-0.0304575546	0.0476832451	0.0120792627	-0.0523388891	0.0080934286	0.0492194833	-0.0270638244	-0.0387884217	0.0420138333	0.0309541665	0.0114364878	0.0359947017	0.0614194455	0.0273344267	-0.0110479797	-0.0159300764	0.0347287916	-0.0607125038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.297852882810567	0.209434194542609	-2.22840312389761	0.592443852028073
0.213727	-0.0722095	0.265596	-0.0112358	0.0049426	0.00497998	-0.00311	0.0252427	0.017757	-0.000844699999999999	0.00027404	0	0.1020467	-0.0103153331	-0.0483152946	0.0293456776	0.0367566699	-0.043823331	-0.0194956122	0.051502229	-0.0007899965	-0.0511910666	0.0209530451	0.0429381175	-0.0378654364	-0.028023745	0.0489033805	0.0087617663	-0.0523544498	0.0118595137	0.0476832451	-0.0306409077	-0.0356144575	0.0446686685	0.0312263418	0.003026598	-0.002934087	0.0527180454	-0.0189438699	0.0114389399	-0.0503411983	-0.0191711299	0.0428364487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.742156810287642	-0.384045319647561	-2.22840312389761	0.592443852028073
