"trans_x"	"trans_y"	"trans_z"	"rot_x"	"rot_y"	"rot_z"	"trans_x_derivative1"	"trans_y_derivative1"	"trans_z_derivative1"	"rot_x_derivative1"	"rot_y_derivative1"	"rot_z_derivative1"	"framewise_displacement"	"cosine00"	"cosine01"	"cosine02"	"cosine03"	"cosine04"	"cosine05"	"cosine06"	"cosine07"	"cosine08"	"cosine09"	"cosine10"	"cosine11"	"cosine12"	"cosine13"	"cosine14"	"cosine15"	"cosine16"	"cosine17"	"cosine18"	"cosine19"	"cosine20"	"t_comp_cor_00"	"t_comp_cor_01"	"t_comp_cor_02"	"t_comp_cor_03"	"t_comp_cor_04"	"a_comp_cor_00"	"a_comp_cor_01"	"a_comp_cor_02"	"a_comp_cor_03"	"a_comp_cor_04"	"motion_outlier01"	"volume_z"	"luminance_z"	"speech_z"	"face_z"
0.0379751	0.0117306	-0.304134	0.00088575	0.00110877	0.00132668	3.86999999999957e-05	-0.0485134	0.019473	0.000250978	0.00016831	0.00025542	0.1017605	0.0523139709	0.0521212014	0.0518004449	0.051352489	0.0507784337	0.0500796887	0.0492579697	0.0483152946	0.0472539781	0.0460766263	0.0447861304	0.0433856593	0.0418786518	0.0402688086	0.0385600826	0.0367566699	0.0348629988	0.0328837193	0.0308236917	0.0286879745	0.0264818121	-0.0050158015	0.0069884391	-0.0663564114	0.0158710666	0.0185259141	0.0006176425	0.015815958	-0.0477739824	0.0854154764	0.0482250383	0	0	0	0	0
0.0493739	-0.0115011	-0.345244	0.00133	0.000848141	0.000774702	0.0113988	-0.0232317	-0.04111	0.00044425	-0.000260629	-0.000551978	0.13858335	0.0523023033	0.0520745933	0.0516958108	0.0511670547	0.0504898588	0.0496661877	0.0486984311	0.0475893965	0.0463423012	0.0449607632	0.0434487905	0.0418107693	0.0400514517	0.0381759417	0.0361896802	0.0340984296	0.0319082567	0.0296255153	0.027256828	0.0248090665	0.0222893319	-0.01344381	0.0639691502	-0.0153207469	0.0015951394	-0.006362382	0.016152841	0.0042214619	0.0176097157	-0.004598651	0.0345854799	0	0	0	0	0
0.0379291	0.000316368	-0.273647	0.000615107	0.00100146	0.000971819	-0.0114448	0.011817468	0.071597	-0.000714893	0.000153319	0.000197117	0.148125718	0.0522896643	0.0520241169	0.0515825363	0.0509664168	0.050177843	0.0492194833	0.0480945804	0.0468069407	0.0453609212	0.0437614146	0.0420138333	0.0401240904	0.0380985803	0.0359441567	0.0336681095	0.03127814	0.0287823352	0.02618914	0.0235073292	0.0207459769	0.0179144269	-0.0060756651	0.0237149997	0.0230709006	0.0388200496	-0.0129556322	-0.006378766	0.0287376943	-0.0402268016	-0.0069179545	0.025551321	0	0	0	0	0
0.0681375	0.0926472	-0.607627	0.00154677	0.000789536	0.00127075	0.0302084	0.092330832	-0.33398	0.000931663	-0.000211924	0.000298931	0.528645132	0.0522760543	0.0519697758	0.0514606403	0.050750635	0.0498425313	0.048739874	0.047446967	0.0459688572	0.044311314	0.0424808075	0.0404844828	0.0383301323	0.0360261653	0.0335815749	0.0310059033	0.0283092043	0.0255020041	0.0225952602	0.0196003187	0.01652887	0.013392903	0.0124689421	0.0985787665	-0.0428829742	-0.0281536017	-0.0323788762	-0.038140267	-0.0402644038	0.0854603422	-0.0088159365	0.0814416548	0	0	0	0	0
0.09623	0.0496851	-0.783507	0.00131426	0.000671844	0.000988239	0.0280925	-0.0429621	-0.17588	-0.00023251	-0.000117692	-0.000282511	0.27857025	0.0522614734	0.0519115742	0.0513301431	0.0505197734	0.0494840794	0.0482276804	0.0467561802	0.0450761418	0.0431950583	0.0411213197	0.0388641751	0.0364336915	0.0338407093	0.0310967934	0.028214182	0.0252057321	0.0220848615	0.0188654898	0.0155619757	0.0121890533	0.0087617663	0.0164686723	0.1510080441	-0.0939706685	-0.0708517398	-0.0747075076	-0.1304481236	-0.1225624624	0.0228428379	-0.0212757618	0.1938241504	0	0	0	0	0
0.0203642	0.104778	-0.224052	-0.000686863	0.00030779	0.000568586	-0.0758658	0.0550929	0.559455	-0.002001123	-0.000364054	-0.000419653	0.8296552	0.0522459219	0.0518495163	0.0511910666	0.0502739006	0.0491026536	0.0476832451	0.0460228486	0.0441298556	0.0420138333	0.0396854757	0.0371565505	0.0344398384	0.0315490697	0.028498854	0.025304607	0.0219824722	0.0185492395	0.0150222601	0.0114193591	0.0077587455	0.0040589197	0.007393776	-0.015553678	0.0093027844	0.0484666428	-0.035190991	-0.0156197334	-0.0169117141	0.1583691018	0.0502271805	-0.1717975654	0	0	0	0	0
0.0248123	0.0144773	-0.126338	-0.000288167	0.00030779	0.000568586	0.0044481	-0.0903007	0.097714	0.000398696	0	0	0.2123976	0.0522294002	0.0517836067	0.051043434	0.0500130897	0.0486984311	0.0471069319	0.0452476394	0.0431311232	0.0407694154	0.0381759417	0.0353654455	0.032353904	0.0291584371	0.0257972105	0.0222893319	0.018654743	0.0149141057	0.0110886847	0.0072002268	0.0032708371	-0.0006771467	0.0068684778	-0.0521712503	0.0111637158	0.0682507969	0.0732571628	0.0181269968	-0.0399990317	0.0668740325	0.0133712919	-0.1316969772	0	0	0	0	0
0.000541176	0.0342335	-0.0259146	-0.000396334	0.00030779	0.000567717	-0.024271124	0.0197562	0.1004234	-0.000108167	0	-8.69000000000022e-07	0.149902524	0.0522119084	0.0517138504	0.0508872699	0.0497374181	0.0482715996	0.0464991262	0.044431258	0.0420811315	0.0394636764	0.0365955205	0.0334948844	0.0301814655	0.0266763128	0.0230016937	0.0191809517	0.015238359	0.0111989617	0.0070884207	0.0029328492	-0.0012413539	-0.005407671	-0.0231009934	-0.0976219592	0.0227652087	0.0465952705	-0.0028150487	0.0228175372	-0.0426542105	-0.0245318623	-0.0412777402	-0.1144265247	0	0	0	0	0
0.0200615	-0.0551093	-0.052589	7.80066e-05	0.000307791	0.000286631	0.019520324	-0.0893428	-0.0266744	0.0004743406	9.99999999961535e-10	-0.000281086	0.173308904	0.0521934471	0.0516402525	0.0507226006	0.0494469678	0.0478223571	0.0458602343	0.0435744473	0.0409811285	0.0380985803	0.0349471469	0.0315490697	0.0279283311	0.024110485	0.0201224762	0.0159924506	0.0117495564	0.0074237382	0.0030455261	-0.0013541801	-0.0057443291	-0.0100939368	-0.0402483472	-0.072635367	-0.001100326	0.0494011995	0.0141877367	0.0472305242	-0.0186241185	0.0013843299	0.0432608478	-0.0811627418	0	0	0	0	0
0.00054229	0.00330038	0.00928852	-0.000157458	4.78199e-05	-9.07861e-06	-0.01951921	0.05840968	0.06187752	-0.0002354646	-0.0002599711	-0.00029570961	0.1793636755	0.0521740164	0.0515628185	0.0505494535	0.0491418251	0.0473509122	0.0451906832	0.042677987	0.0398324213	0.0366761804	0.0332338815	0.0295323731	0.0256005252	0.0214690046	0.0171700353	0.0127371473	0.0082049152	0.0036086884	-0.0010156846	-0.0056321357	-0.0102046586	-0.0146975897	-0.0521239167	-0.0867818233	0.0510701244	0.0468690857	-0.0180106348	0.0382820688	-0.0166209087	-0.0747737081	-0.0135394235	-0.091839203	0	0	0	0	0
0.0180422	-0.128971	-0.00243393	0.000729929	0.000307791	0.000150729	0.01749991	-0.13227138	-0.01172245	0.000887387	0.0002599711	0.00015980761	0.2268520255	0.0521536168	0.0514815542	0.0503678575	0.0488220806	0.0468574839	0.0444909208	0.0417426926	0.0386363752	0.0351986159	0.0314589057	0.0274493255	0.0232042715	0.0187601599	0.0141551145	0.0094286395	0.004621281	-0.0002257211	-0.0050707869	-0.009872353	-0.0145892291	-0.0191809517	-0.0354763749	-0.0823396089	0.0527124632	0.0303261662	0.0236264942	0.0643038226	0.0192497387	-0.0411083329	0.0092426592	-0.0495775998	0	0	0	0	0
0.000526261	-0.072988	0.0150263	0.000353602	0.000307791	0.000228601	-0.017515939	0.055983	0.01746023	-0.000376327	0	7.7872e-05	0.113669119	0.0521322486	0.0513964655	0.050177843	0.0484878293	0.0463423012	0.0437614146	0.0407694154	0.0373944116	0.0336681095	0.0296255153	0.025304607	0.0207459769	0.0159924506	0.0110886847	0.0060807472	0.0010156846	-0.0040589197	-0.0090953929	-0.0140464202	-0.0188654898	-0.0235073292	-0.036714486	-0.0878011193	0.0447439112	0.0391534581	0.007435004	0.0352204869	-0.0097446383	-0.0551531148	-0.002254631	-0.0785458577	0	0	0	0	0
0.00052626	-0.12518	-0.00752516	0.000601139	0.000307791	0.000228601	-1.00000000001575e-09	-0.052192	-0.02255146	0.000247537	0	0	0.087120311	0.0521099123	0.0513075588	0.0499794418	0.0481391707	0.0458056033	0.0430026525	0.0397590408	0.0361080066	0.0320869629	0.0277371148	0.0231030362	0.0182322141	0.0131745611	0.0079819045	0.0027074549	-0.0025947387	-0.0078703433	-0.0130652981	-0.018126369	-0.0230016937	-0.0276413132	-0.0221563501	-0.0788384623	0.0340038926	0.028717486	-0.0017075135	0.0360903731	0.0094090196	-0.0529331085	0.0233352685	-0.032405416	0	0	0	0	0
-0.0165731	-0.0239366	0.0325246	-2.14347e-05	-0.000203821	-1.49188e-05	-0.01709936	0.1012434	0.04004976	-0.0006225737	-0.000511612	-0.0002435198	0.227277795	0.0520866082	0.0512148408	0.049772687	0.0477762082	0.0452476394	0.0422151417	0.0387124883	0.0347786889	0.0304575546	0.0257972105	0.0208495594	0.015669704	0.0103153331	0.0048460789	-0.0006771467	-0.0061928308	-0.0116395445	-0.0169566271	-0.0220848615	-0.0269671338	-0.0315490697	-0.0326448924	-0.0872815866	0.0571288885	0.0470725298	0.0166522802	0.0406936787	0.0029352867	-0.0504557794	0.0024220666	-0.0759258413	0	0	0	0	0
0.000548272	-0.16552	0.0229307	0.000453355	-0.000203821	0.000228601	0.017121372	-0.1415834	-0.0095939	0.0004747897	0	0.0002435198	0.204214147	0.0520623368	0.0511183183	0.0495576132	0.0473990497	0.0446686685	0.0413994086	0.0376307102	0.0334080384	0.0287823352	0.0238094045	0.0185492395	0.0130652981	0.0074237382	0.0016926191	-0.0040589197	-0.0097614921	-0.0153463027	-0.0207459769	-0.0258953737	-0.030732371	-0.0351986159	-0.014040245	-0.0938565079	0.0193759909	0.0311415856	0.0101777781	0.0568649883	0.0204701668	-0.0380357021	0.0106640295	-0.0082183624	0	0	0	0	0
-0.0201525	-0.0718905	0.0527302	0.000304666	-0.000203821	-0.000175191	-0.020700772	0.0936295	0.0297995	-0.000148689	0	-0.000403792	0.171753822	0.0520370985	0.0510179984	0.0493342563	0.0470078072	0.0440689593	0.0405559987	0.0365146908	0.0319976841	0.0270638244	0.021777388	0.0162072446	0.0104259597	0.0045088495	-0.0014670001	-0.0074237382	-0.0132837629	-0.018970732	-0.024410558	-0.0295323731	-0.0342694522	-0.0385600826	-0.0330024221	-0.0847237529	0.0381272543	0.0415929065	0.0105610745	0.0323971168	-0.0289427122	-0.0677614009	-0.00736251	-0.0941516935	0	0	0	0	0
-0.0166572	-0.0719098	0.00901973	0.00102102	-0.000470478	-0.000378243	0.0034953	-1.93000000000138e-05	-0.04371047	0.000716354	-0.000266657	-0.000203052	0.10652822	0.0520108938	0.0509138886	0.0491026536	0.0466025972	0.0434487905	0.0396854757	0.0353654455	0.030549302	0.025304607	0.0197049341	0.0138288366	0.0077587455	0.0015798132	-0.004621281	-0.010757547	-0.016742904	-0.0224933884	-0.0279283311	-0.0329714899	-0.0375521182	-0.0416059582	-0.0313188522	-0.079844433	0.0375796485	0.0093632233	0.029245707	0.0611672886	0.0092801776	-0.0106058029	-0.0102482358	-0.0398660278	0	0	0	0	0
-0.00397321	-0.11088	-0.028103	0.00125284	-0.00014215	-0.000191107	0.01268399	-0.0389702	-0.03712273	0.00023182	0.000328328	0.000187136	0.12614112	0.0519837232	0.0508059967	0.048862844	0.0461835398	0.0428084497	0.0387884217	0.0341840202	0.0290646136	0.0235073292	0.0175958911	0.0114193591	0.0050707869	-0.0013541801	-0.0077587455	-0.0140464202	-0.0201224762	-0.0258953737	-0.03127814	-0.0361896802	-0.0405559987	-0.044311314	-0.0412057851	-0.0469433141	-0.0196631782	0.0214876947	-0.0070097987	0.0029978418	-0.034898763	-0.0557519658	0.0012246607	-0.0290654552	0	0	0	0	0
-0.00828409	-0.0265402	-0.012857	0.00122784	-0.00020297	-0.000137974	-0.00431088	0.0843398	0.015246	-2.50000000000001e-05	-6.082e-05	5.3133e-05	0.11084433	0.0519555872	0.0506943307	0.0486148674	0.0457507597	0.0421482344	0.0378654364	0.0329714899	0.0275453833	0.021674694	0.015454175	0.0089842256	0.0023692706	-0.0042839244	-0.0108679768	-0.01727662	-0.0234064185	-0.0291584371	-0.0344398384	-0.0391653804	-0.0432587929	-0.0466540082	-0.0247459765	-0.0395006335	0.0824472537	0.0070795926	0.035906645	0.0507520053	0.0108503108	0.0279714858	-0.0627198239	-0.0274561377	0	0	0	0	0
0.00905315	-0.0669458	-0.0332506	0.00208887	-0.000181155	-3.06073e-05	0.01733724	-0.0404056	-0.0203936	0.00086103	2.1815e-05	0.0001073667	0.127647025	0.0519264863	0.0505788988	0.0483587652	0.0453043854	0.0414684511	0.0369171367	0.0317289578	0.0259934166	0.0198094581	0.0132837629	0.0065289069	-0.0003385804	-0.0072002268	-0.0139376608	-0.0204346535	-0.0265791242	-0.0322650733	-0.0373944116	-0.0418786518	-0.0456404355	-0.0486148674	-0.011209616	-0.0258999324	0.0133904355	0.0085346679	0.0124398558	-0.0074209727	-0.0183342658	-0.0192194112	-0.0109898371	-0.0282796163	0	-0.380374703292263	-1.08091270754883	-2.22840312389761	-1.68540061352814
-0.0014882	-0.0111976	0.00698627	0.00179224	-0.000109256	-3.92321e-05	-0.01054135	0.0557482	0.04023687	-0.00029663	7.1899e-05	-8.6248e-06	0.12538411	0.051896421	0.0504597097	0.0480945804	0.0448445497	0.0407694154	0.0359441567	0.0304575546	0.024410558	0.0179144269	0.0110886847	0.0040589197	-0.0030455261	-0.0100939368	-0.0169566271	-0.0235073292	-0.0296255153	-0.0351986159	-0.0401240904	-0.044311314	-0.0476832451	-0.050177843	0.0179781013	-0.0389782256	0.0725940092	-0.0045608097	-0.0235029118	0.0219324174	0.0359133743	0.0162954561	-0.0559956001	-0.0246538627	0	-1.27014591083183	-1.28774394727322	-2.22840312389761	-1.68540061352814
0.0146734	-0.0477496	-0.0499342	0.00232153	-0.000148511	0.000110582	0.0161616	-0.036552	-0.05692047	0.00052929	-3.9255e-05	0.0001498141	0.145552025	0.051865392	0.0503367722	0.0478223571	0.044371389	0.0400514517	0.0349471469	0.0291584371	0.0227986886	0.0159924506	0.0088730165	0.0015798132	-0.0057443291	-0.0129559745	-0.0199138901	-0.0264818121	-0.0325311144	-0.0379433273	-0.0426124582	-0.0464470668	-0.0493720561	-0.0513301431	0.027842394	-0.0436954557	-0.0275045018	-0.0127678971	0.0364327134	-0.0079883691	0.0156001118	-0.0250158969	0.0775768353	-0.0216314121	0	-1.72108836539445	-1.30444164896667	-2.22840312389761	-1.68540061352814
0.0130436	0.0343411	-0.048745	0.00183541	-0.000362637	2.06339e-05	-0.0016298	0.0820907	0.0011892	-0.00048612	-0.000214126	-8.99481e-05	0.124419405	0.0518333998	0.0502100954	0.0475421407	0.043885044	0.0393148935	0.0339267737	0.0278327876	0.0211597241	0.0140464202	0.0066408724	-0.0009028426	-0.0084277735	-0.0157773596	-0.0227986886	-0.0293456776	-0.0352821126	-0.0404844828	-0.0448445497	-0.0482715996	-0.0506943307	-0.0520623368	-0.0046097168	-0.0304191958	-0.0096518235	0.002836514	-0.0117725088	0.0176260824	-0.0147898469	0.0164033722	-0.0019089107	-0.0345065707	0	-1.94040207786486	-1.30946970887924	-2.22840312389761	-1.68540061352814
0.0225415	-0.0327263	-0.153377	0.00189246	-0.000148511	0.0003594	0.0094979	-0.0670674	-0.104632	5.70500000000001e-05	0.000214126	0.0003387661	0.211694405	0.0518004449	0.0500796887	0.0472539781	0.0433856593	0.0385600826	0.0328837193	0.0264818121	0.0194956122	0.0120792627	0.0043963972	-0.0033834701	-0.0110886847	-0.0185492395	-0.0256005252	-0.0320869629	-0.0378654364	-0.0428084497	-0.0468069407	-0.049772687	-0.0516402525	-0.0523684314	-0.0200500877	0.0155477802	-0.0369744473	0.0150162898	0.0417165632	0.0190834699	-0.0209895031	-0.0150164327	0.0116899948	0.0106557572	0	-1.8639743861055	-1.31045519011602	-2.22840312389761	-1.68540061352814
0.0303667	0.0383809	-0.141562	0.00163412	-0.000148511	7.474e-05	0.0078252	0.0711072	0.011815	-0.00025834	0	-0.00028466	0.1178974	0.051766528	0.0499455618	0.0469579174	0.0428733831	0.0377873696	0.0318186811	0.0251067401	0.0178083308	0.0100939368	0.0021437585	-0.0058564958	-0.0137199483	-0.0212629165	-0.0283092043	-0.0346942175	-0.0402688086	-0.0449027607	-0.0484878293	-0.050940271	-0.0522027989	-0.0522459219	-0.0291368406	0.0330150883	-0.0485294826	0.0350656921	-0.0141111891	0.0114973643	-0.029353346	0.0170637852	-0.0543896268	-0.009764717	0	-1.269730985461	-1.30552401864244	-2.22840312389761	0.592443852028073
0.0304255	-0.00931875	-0.0933835	0.00158746	0.000428043	7.474e-05	5.87999999999977e-05	-0.04769965	0.0481785	-4.666e-05	0.000576554	0	0.12709765	0.0517316498	0.0498077248	0.0466540082	0.0423483678	0.0369971132	0.030732371	0.0237088227	0.016099885	0.0080934286	-0.0001128608	-0.0083163637	-0.016314529	-0.0239098759	-0.0309148693	-0.0371565505	-0.0424808075	-0.0467561802	-0.0498771065	-0.051766528	-0.0523777937	-0.0516958108	-0.0376677244	0.0209590138	-0.0234348431	0.0024208029	-0.0052861059	0.0275455928	-0.0368408954	0.0310897737	-0.0416067303	-0.0288272796	0	-0.819378014926554	-1.29582902680275	-2.22840312389761	-1.68540061352814
0.0303688	-0.0491115	-0.0608642	0.00206798	-9.93091e-05	7.474e-05	-5.67000000000033e-05	-0.03979275	0.0325193	0.00048052	-0.0005273521	0	0.122762355	0.0516958108	0.0496661877	0.0463423012	0.0418107693	0.0361896802	0.0296255153	0.0222893319	0.0143723053	0.0060807472	-0.0023692706	-0.010757547	-0.0188654898	-0.0264818121	-0.0334080384	-0.0394636764	-0.0444909208	-0.0483587652	-0.0509664168	-0.0522459219	-0.0521639377	-0.0507226006	-0.0496629942	-0.0186622614	-0.0263940984	-0.0082198153	0.0305395217	0.0281394902	-0.0529598834	0.0001975091	0.0045632161	-0.0192625537	0	-0.070303873688766	-0.666333026623556	-2.22840312389761	0.592443852028073
0.0119858	-0.0491174	-0.0324966	0.00261244	-0.000332094	7.57495e-05	-0.018383	-5.90000000000312e-06	0.0283676	0.00054446	-0.0002327849	1.0095e-06	0.08566922	0.0516590118	0.0495209612	0.0460228486	0.0412607473	0.0353654455	0.028498854	0.0208495594	0.0126276447	0.0040589197	-0.004621281	-0.0131745611	-0.0213660101	-0.0289706552	-0.0357796393	-0.0416059582	-0.0462895956	-0.0497019183	-0.0517492091	-0.0523752403	-0.0515628185	-0.0493342563	-0.0510431973	-0.019648814	-0.0174378441	-0.0284783579	-0.0108842086	0.0312461047	-0.0532436883	-0.0242981002	-0.0115337842	0.0270445013	0	-0.405381764620103	-0.254645839147796	-2.22840312389761	0.592443852028073
0.0245425	-0.0638669	-0.0637105	0.00351426	-0.000523261	-4.36229e-05	0.0125567	-0.0147495	-0.0312139	0.00090182	-0.000191167	-0.0001193724	0.11913807	0.0516212534	0.0493720561	0.0456957037	0.0406984653	0.0345247919	0.0273531403	0.0193908153	0.0108679768	0.0020309873	-0.0068647103	-0.0155619757	-0.0238094045	-0.0313685957	-0.0380210421	-0.0435744473	-0.0478682839	-0.0507784337	-0.0522207755	-0.0521536168	-0.0505788988	-0.0475421407	-0.0507894465	0.0091417233	0.0020511899	-0.02016681	-0.0096999018	0.0054790849	-0.0340364691	-0.0173864398	-0.0360848689	0.0107386568	0	-0.036558840976344	-0.109412144362484	-2.22840312389761	0.592443852028073
