"trans_x"	"trans_y"	"trans_z"	"rot_x"	"rot_y"	"rot_z"	"trans_x_derivative1"	"trans_y_derivative1"	"trans_z_derivative1"	"rot_x_derivative1"	"rot_y_derivative1"	"rot_z_derivative1"	"framewise_displacement"	"cosine00"	"cosine01"	"cosine02"	"cosine03"	"cosine04"	"cosine05"	"cosine06"	"cosine07"	"cosine08"	"cosine09"	"cosine10"	"cosine11"	"cosine12"	"cosine13"	"cosine14"	"cosine15"	"cosine16"	"cosine17"	"cosine18"	"cosine19"	"cosine20"	"t_comp_cor_00"	"t_comp_cor_01"	"t_comp_cor_02"	"t_comp_cor_03"	"a_comp_cor_00"	"a_comp_cor_01"	"a_comp_cor_02"	"a_comp_cor_03"	"a_comp_cor_04"	"motion_outlier01"	"motion_outlier02"	"volume_z"	"luminance_z"	"speech_z"	"face_z"
-0.0830995	-0.062027	-0.0128051	-0.00266236	-0.00109528	-0.000599501	0.0186305	0.053637	0.0258381	-0.00096151	9.20700000000007e-05	-0.000337776	0.1676734	0.0458056033	0.0277371148	0.0027074549	-0.0230016937	-0.0429381175	-0.0520983812	-0.0481835374	-0.0321760928	-0.0080934286	0.0180204398	0.0396117264	0.0512616758	0.0500465054	0.0362711858	0.013392903	-0.0128465907	-0.0358619813	-0.0498771065	-0.0513745965	-0.0399786271	-0.0185492395	-0.0042587484	-0.0228450521	0.0096544292	-0.0603086009	-0.0103295396	0.0090897586	0.0245133397	-0.013185759	-0.0011119472	0	0	-1.42843462868334	0.033287064846705	0.448081059024295	0.592443852028073
-0.0940431	-0.0993297	-0.0144809	-0.00223359	-0.00107065	-0.000534357	-0.0109436	-0.0373027	-0.0016758	0.00042877	2.46299999999999e-05	6.51440000000001e-05	0.0758493	0.0456957037	0.0273531403	0.0020309873	-0.0238094045	-0.0435744473	-0.0522207755	-0.0475421407	-0.030732371	-0.0060807472	0.0201224762	0.0411911291	0.0517492091	0.0491026536	0.0339267737	0.0100939368	-0.016314529	-0.0385600826	-0.0509664168	-0.0503678575	-0.0369171367	-0.0140464202	-0.0161635352	0.0034751693	-0.0447221907	0.0105861061	0.0029295129	0.0189814856	-0.0036807182	0.0195930372	-0.0145793692	0	0	-0.804178596694332	0.222335563073573	0.448081059024295	0.592443852028073
-0.102548	0.0135196	-0.0149388	-0.00266236	-0.0013353	-0.000590479	-0.0085049	0.1128493	-0.000457900000000001	-0.00042877	-0.00026465	-5.6122e-05	0.1592892	0.0455849554	0.0269671338	0.0013541801	-0.0246100408	-0.044190547	-0.0523082586	-0.0468574839	-0.0292521253	-0.0040589197	0.0221871482	0.042677987	0.0520983812	0.0480047303	0.0314589057	0.006752807	-0.0197049341	-0.0410513194	-0.0517492091	-0.049023627	-0.0335815749	-0.0094286395	-0.0087218963	-0.0297252728	0.0129945943	-0.0315109501	-0.01998181	-0.007970826	-0.0050671715	-0.0151168347	-0.0084886175	0	0	-1.48735917337246	-0.569168038789046	0.448081059024295	0.592443852028073
-0.102551	-0.0513487	-0.0139722	-0.00232895	-0.0013353	-0.000534357	-3.000000000003e-06	-0.0648683	0.0009666	0.00033341	0	5.6122e-05	0.0853145	0.0454733605	0.0265791242	0.0006771467	-0.0254033645	-0.0447861304	-0.0523607718	-0.0461301902	-0.0277371148	-0.0020309873	0.0242106219	0.0440689593	0.0523082586	0.0467561802	0.0288765622	0.0033834701	-0.0230016937	-0.0433223267	-0.0522207755	-0.0473509122	-0.0299967047	-0.0047336909	-0.017006436	0.0024114165	-0.0339111692	-0.0124890245	-0.0022062059	0.0440994451	0.0099965013	0.0153679125	0.0020350503	0	0	-0.262641909762429	-0.185000249270778	0.448081059024295	0.592443852028073
-0.102533	0.006075	-0.0388182	-0.00207938	-0.000879043	-0.000534357	1.80000000000041e-05	0.0574237	-0.024846	0.00024957	0.000456257	0	0.11757905	0.0453609212	0.02618914	0	-0.02618914	-0.0453609212	-0.0523782801	-0.0453609212	-0.02618914	0	0.02618914	0.0453609212	0.0523782801	0.0453609212	0.02618914	0	-0.02618914	-0.0453609212	-0.0523782801	-0.0453609212	-0.02618914	0	-0.0089061935	-0.0178788062	-0.0132016762	0.0087638852	-0.0009385291	0.0061799601	0.0088508467	-0.0274720647	0.0152262677	0	0	0.55682903528179	-0.344631684770648	0.448081059024295	0.592443852028073
-0.108668	0.00607717	-0.0156953	-0.00204116	-0.0013353	-0.000534357	-0.006135	2.17000000000012e-06	0.0231229	3.82199999999998e-05	-0.000456257	0	0.05398392	0.0452476394	0.0257972105	-0.0006771467	-0.0269671338	-0.0459146523	-0.0523607718	-0.0445503769	-0.0246100408	0.0020309873	0.0281190288	0.0465509697	0.0523082586	0.043823331	0.0234064185	-0.0033834701	-0.0292521253	-0.0471561663	-0.0522207755	-0.0430669878	-0.0221871482	0.0047336909	-0.0159118817	-0.0183788031	-0.0130281342	-0.0378845752	-0.0025688954	0.0346087425	0.0165130754	0.0227986757	0.0181905345	0	0	0.284768462517184	-0.471132166459256	0.448081059024295	-1.68540061352814
-0.102564	-0.0195587	-0.0116696	-0.00205676	-0.0013353	-0.000311905	0.00610399999999998	-0.02563587	0.00402569999999999	-1.55999999999997e-05	0	0.000222452	0.04766817	0.0451335173	0.0254033645	-0.0013541801	-0.0277371148	-0.0464470668	-0.0523082586	-0.043699295	-0.0230016937	0.0040589197	0.0299967047	0.0476364314	0.0520983812	0.0421482344	0.0205385235	-0.006752807	-0.0321760928	-0.0486984311	-0.0517492091	-0.0404844828	-0.0180204398	0.0094286395	-0.0049273955	-0.012998245	-0.0221768786	0.0585996404	-0.0016967888	0.0181379368	-0.0194722202	-0.0193701229	0.0240763198	0	0	-0.295405139558144	-0.438236132046464	-2.22840312389761	-1.68540061352814
-0.134561	0.0755385	0.0447519	-0.00298061	-0.00185816	-0.00083564	-0.031997	0.0950972	0.0564215	-0.00092385	-0.00052286	-0.000523735	0.28203795	0.045018557	0.0250076315	-0.0020309873	-0.028498854	-0.0469579174	-0.0522207755	-0.0428084497	-0.0213660101	0.0060807472	0.0318186811	0.0486148674	0.0517492091	0.0403408874	0.0175958911	-0.0100939368	-0.0349471469	-0.0499794418	-0.0509664168	-0.0376307102	-0.0137199483	0.0140464202	-0.0139859386	0.0012556433	0.014169335	-0.0148292691	-0.0351425936	-0.0065675303	-0.002625053	0.0020418258	-0.0267918084	0	0	-0.492265437745186	-0.241563869086739	-2.22840312389761	-1.68540061352814
-0.124351	-0.0430164	-0.0552112	-0.00188879	-0.00194182	-0.000711453	0.01021	-0.1185549	-0.0999631	0.00109182	-8.36599999999999e-05	0.000124187	0.29371135	0.0449027607	0.0246100408	-0.0027074549	-0.0292521253	-0.047446967	-0.0520983812	-0.0418786518	-0.0197049341	0.0080934286	0.0335815749	0.0494840794	0.0512616758	0.0384069609	0.0145892291	-0.013392903	-0.0375521182	-0.050992326	-0.0498771065	-0.0345247919	-0.0093176004	0.0185492395	-0.0053981313	-0.0056590581	-0.0413234924	-0.0070677741	-0.0079141216	-0.0043317989	0.0346955317	-0.0648498411	-0.0244261833	0	0	-0.463602396565032	-0.256733081603301	-2.22840312389761	-1.68540061352814
-0.106592	-0.194684	-0.0387494	-0.00108031	-0.00167609	-0.000711453	0.017759	-0.1516676	0.0164618	0.00080848	0.00026573	0	0.2395989	0.0447861304	0.0242106219	-0.0033834701	-0.0299967047	-0.0479139886	-0.0519411573	-0.0409107473	-0.0180204398	0.0100939368	0.0352821126	0.0502421146	0.050637085	0.036352523	0.0115294786	-0.0166359256	-0.0399786271	-0.0517316498	-0.0484878293	-0.0311875391	-0.0048460789	0.0229002443	-0.0338150084	-0.0085139304	-0.0537167857	-0.0367584641	0.0105969173	0.0432840182	0.01677956	-0.0467542898	0.0536836253	0	0	-0.685788660270867	-0.157956227841797	-2.22840312389761	-1.68540061352814
-0.117645	-0.0394193	-0.0372899	-0.000927241	-0.00152672	-0.000438404	-0.011053	0.1552647	0.0014595	0.000153069	0.00014937	0.000273049	0.1965516	0.0446686685	0.0238094045	-0.0040589197	-0.030732371	-0.0483587652	-0.0517492091	-0.0399056168	-0.016314529	0.0120792627	0.0369171367	0.0508872699	0.0498771065	0.0341840202	0.0084277735	-0.0198094581	-0.0422151417	-0.0521934471	-0.0468069407	-0.0276413132	-0.0003385804	0.0270638244	-0.0189171831	-0.0508260825	-0.006917252	0.0672637648	0.0006036549	0.0221836249	-0.045211893	0.0154831808	0.0330895787	0	0	-0.936534858471297	0.032874734256214	-2.22840312389761	-1.68540061352814
-0.123091	-0.0420896	-0.0025652	-0.00116232	-0.00151899	-0.000393571	-0.00544599999999995	-0.00267029999999999	0.0347247	-0.000235079	7.73000000000006e-06	4.4833e-05	0.0572231	0.0445503769	0.0234064185	-0.0047336909	-0.0314589057	-0.0487810905	-0.0515226647	-0.0388641751	-0.0145892291	0.0140464202	0.0384836111	0.0514180959	0.0489837722	0.0319082567	0.0052954007	-0.0229002443	-0.0442510332	-0.0523752403	-0.0448445497	-0.0239098759	0.0041714317	0.0310059033	-0.0081683386	-0.0506179449	0.0447889846	-0.0403111384	0.0063072554	0.0030140146	-0.0426393961	-0.0042812419	-0.0306961623	0	0	-1.45298945497899	-0.609963281592073	0.448081059024295	-1.68540061352814
-0.106623	0.0117004	0.00685375	-0.00115883	-0.00178193	-4.30708e-05	0.016468	0.05379	0.00941895	3.49000000000009e-06	-0.00026294	0.0003505002	0.11052346	0.044431258	0.0230016937	-0.005407671	-0.0321760928	-0.0491807684	-0.0512616758	-0.0377873696	-0.0128465907	0.0159924506	0.0399786271	0.0518333998	0.0479594708	0.0295323731	0.0021437585	-0.0258953737	-0.0460766263	-0.0522760543	-0.0426124582	-0.0200182296	0.0086504753	0.0346942175	0.0155726022	-0.0228908472	0.0109412056	0.036871431	0.0277945438	-0.0017818463	-0.0051150486	0.000189135	0.0128918623	0	0	0.456479064399369	-0.724270689178759	0.448081059024295	0.592443852028073
-0.0991185	-0.0228982	0.00681859	-0.00150883	-0.00129813	-0.000556793	0.0075045	-0.0345986	-3.51599999999994e-05	-0.00035	0.0004838	-0.0005137222	0.10951437	0.044311314	0.0225952602	-0.0060807472	-0.0328837193	-0.0495576132	-0.0509664168	-0.0366761804	-0.0110886847	0.0179144269	0.0413994086	0.0521322486	0.0468069407	0.0270638244	-0.0010156846	-0.0287823352	-0.0476832451	-0.051896421	-0.0401240904	-0.0159924506	0.0130652981	0.0380985803	0.031282361	-0.014047833	0.0395991362	-0.0302392204	0.0192361847	-0.0287571033	-0.0050027279	-0.0064954591	-0.0370804462	0	0	-2.54970501641236	-0.751968674205445	-2.22840312389761	0.592443852028073
-0.106576	-0.0124687	0.0316525	-0.00178685	-0.00130619	-0.000556793	-0.00745750000000001	0.0104295	0.02483391	-0.00027802	-8.06000000000005e-06	0	0.05702491	0.044190547	0.0221871482	-0.006752807	-0.0335815749	-0.04991145	-0.050637085	-0.0355316183	-0.0093176004	0.0198094581	0.0427433176	0.0523139709	0.0455292636	0.0245103563	-0.0041714317	-0.0315490697	-0.0490632542	-0.0512383773	-0.0373944116	-0.0118595137	0.0173831246	0.0411911291	0.0273663488	0.0221749423	-0.0202822541	0.0026157951	0.0288745203	-0.0012171249	0.0188436792	0.0190678115	-0.0025259224	0	0	-2.52531380252193	-0.509573409573727	-2.22840312389761	0.592443852028073
-0.10165	-0.0457509	0.0201351	-0.00103722	-0.00160559	-0.000351362	0.004926	-0.0332822	-0.0115174	0.00074963	-0.0002994	0.000205431	0.11244865	0.0440689593	0.021777388	-0.0074237382	-0.0342694522	-0.0502421146	-0.0502739006	-0.0343547251	-0.0075354425	0.021674694	0.0440078585	0.0523781585	0.0441298556	0.0218799809	-0.0073119995	-0.0341840202	-0.0502100954	-0.0503054532	-0.0344398384	-0.0076471118	0.0215718994	0.0439465533	0.0361087857	0.0093080911	0.0106552073	0.0589965619	0.0034824364	-0.0237962859	-0.0004587696	-0.0133681443	0.0026361802	0	0	-0.172862535068385	-0.245984987860232	0.448081059024295	0.592443852028073
-0.106568	-0.00690088	0.0434773	-0.0014167	-0.00135618	-0.000556793	-0.00491800000000001	0.03885002	0.0233422	-0.00037948	0.00024941	-0.000205431	0.10882627	0.0439465533	0.0213660101	-0.0080934286	-0.0349471469	-0.0505494535	-0.0498771065	-0.0331465714	-0.0057443291	0.0235073292	0.0451906832	0.052324667	0.0426124582	0.0191809517	-0.0104259597	-0.0366761804	-0.0511183183	-0.0491026536	-0.03127814	-0.0033834701	0.0256005252	0.0463423012	0.0204842412	0.0284741142	-0.0045739097	-0.0513123685	-0.0055223043	0.0130411665	0.0434874159	-0.0061202152	-0.0114829635	0	0	0.629666808468383	0.122108051663286	0.448081059024295	0.592443852028073
-0.106578	-0.052439	0.012745	-0.00142769	-0.0011229	-0.000434397	-9.99999999998224e-06	-0.04553812	-0.0307323	-1.099e-05	0.00023328	0.000122396	0.09461372	0.043823331	0.0209530451	-0.0087617663	-0.0356144575	-0.0508333239	-0.0494469678	-0.0319082567	-0.0039463888	0.025304607	0.0462895956	0.0521536168	0.0409811285	0.0164217376	-0.0135019809	-0.03901514	-0.0517836067	-0.0476364314	-0.0279283311	0.0009028426	0.0294390937	0.0483587652	0.0051653894	0.0191306809	-0.028886524	0.0296622184	-0.0072163584	0.0155153539	0.0273335123	0.001461171	0.0021295507	0	0	0.561004547344287	-0.906842744412802	0.448081059024295	-1.68540061352814
-0.1066	-0.0137888	0.0241559	-0.00157997	-0.00157838	-0.000438428	-2.20000000000081e-05	0.0386502	0.0114109	-0.00015228	-0.00045548	-4.03100000000004e-06	0.08067265	0.043699295	0.0205385235	-0.0094286395	-0.0362711858	-0.051093594	-0.0489837722	-0.0306409077	-0.0021437585	0.0270638244	0.047302555	0.051865392	0.0392402281	0.0136109962	-0.01652887	-0.0411911291	-0.0522027989	-0.0459146523	-0.024410558	0.0051831058	0.0330591074	0.0499794418	0.0011371918	0.0059192046	-0.001176987	-0.0271581561	-0.0191686459	0.0110943821	0.0044455605	-0.0057335038	0.0113351169	0	0	0.471895674809029	-1.07231600492407	0.448081059024295	0.592443852028073
-0.0892861	-0.0132471	0.0317219	-0.00194301	-0.0015159	-0.000600181	0.0173139	0.000541700000000001	0.007566	-0.00036304	6.248e-05	-0.000161753	0.05478525	0.0435744473	0.0201224762	-0.0100939368	-0.0369171367	-0.0513301431	-0.0484878293	-0.0293456776	-0.0003385804	0.0287823352	0.0482276804	0.0514606403	0.0373944116	0.010757547	-0.0194956122	-0.0431950583	-0.0523739028	-0.0439465533	-0.0207459769	0.0094286395	0.0364336915	0.0511910666	-0.0164084405	0.0243692779	-0.0124405755	-0.0144284921	-0.0393376216	0.0248482232	0.0082308993	0.0183804429	-0.0079300988	0	0	0.955545675365726	-1.15177909123567	0.448081059024295	0.592443852028073
-0.0846593	-0.0892109	0.00700366	-0.00142574	-0.00161051	-0.000630647	0.0046268	-0.0759638	-0.02471824	0.000517269999999999	-9.46099999999993e-05	-3.0466e-05	0.13742614	0.0434487905	0.0197049341	-0.010757547	-0.0375521182	-0.0515428613	-0.0479594708	-0.028023745	0.0014670001	0.0304575546	0.0490632542	0.050940271	0.0354486142	0.0078703433	-0.0223914121	-0.045018557	-0.0522961052	-0.0417426926	-0.0169566271	0.0136109962	0.0395377932	0.0519837232	-0.0223014305	0.009706612	-0.033729651	-0.0280991851	-0.0231798447	0.0284150325	0.0187344924	-0.0157631288	-0.0070433628	0	0	-1.00558176309901	-0.513445757099638	0.448081059024295	0.592443852028073
-0.106144	-0.108007	0.0316757	-0.00184183	-0.00137831	-0.000553341	-0.0214847	-0.0187961	0.02467204	-0.000416089999999999	0.000232199999999999	7.73060000000001e-05	0.10123264	0.0433223267	0.0192859283	-0.0114193591	-0.0381759417	-0.0517316498	-0.0473990497	-0.0266763128	0.0032708371	0.0320869629	0.0498077248	0.0503054532	0.0334080384	0.0049584444	-0.0252057321	-0.0466540082	-0.0519697758	-0.0393148935	-0.0130652981	0.017702152	0.0423483678	0.0523509242	-0.0402517261	0.0100270002	-0.0289105557	0.003391749	-0.0426052219	0.0585286463	-0.0139986834	0.0143017923	0.0008004421	0	0	0.544880699160327	-0.361375315663289	0.448081059024295	0.592443852028073
-0.106137	-0.0732324	0.000175872	-0.00161017	-0.00132864	-0.000645678	7.000000000007e-06	0.0347746	-0.031499828	0.00023166	4.96700000000006e-05	-9.23370000000001e-05	0.084964778	0.0431950583	0.0188654898	-0.0120792627	-0.0387884217	-0.051896421	-0.0468069407	-0.025304607	0.0050707869	0.0336681095	0.0504597097	0.0495576132	0.03127814	0.0020309873	-0.0279283311	-0.0480945804	-0.0513964655	-0.0366761804	-0.0090953929	0.021674694	0.0448445497	0.0522896643	-0.036365578	-0.0285113822	0.0113417575	-0.0206098496	-0.0177974098	0.039179894	-0.018899946	-0.0104072328	-0.0112933454	0	0	0.894693900024065	-0.609657086821151	0.448081059024295	0.592443852028073
-0.125838	-0.0209273	0.00862985	-0.0016574	-0.00192085	-0.000757709	-0.019701	0.0523051	0.008453978	-4.72300000000001e-05	-0.00059221	-0.000112031	0.118033628	0.0430669878	0.0184436498	-0.0127371473	-0.0393893764	-0.0520370985	-0.0461835398	-0.0239098759	0.0068647103	0.0351986159	0.0510179984	0.0486984311	0.0290646136	-0.0009028426	-0.030549302	-0.0493342563	-0.0505788988	-0.0338407093	-0.0050707869	0.0255020041	0.0470078072	0.0518004449	-0.0364379599	-0.0135088804	0.0053622001	-0.003536489	-0.0099678062	0.0242467944	-0.018058595	-0.0118924524	0.0075007602	0	0	0.731670499454219	-0.785253422521255	0.448081059024295	0.592443852028073
-0.112808	-0.0920607	0.00864324	-0.00144008	-0.00178193	-0.000576424	0.01303	-0.0711334	1.3390000000002e-05	0.00021732	0.00013892	0.000181285	0.11105304	0.0429381175	0.0180204398	-0.013392903	-0.0399786271	-0.0521536168	-0.0455292636	-0.0224933884	0.0086504753	0.0366761804	0.0514815542	0.0477298374	0.0267733776	-0.0038338396	-0.0330591074	-0.0503678575	-0.0495209612	-0.0308236917	-0.0010156846	0.0291584371	0.0488220806	0.0508872699	-0.0054315973	-0.0398481542	0.0319865608	0.0120056004	0.0126221026	0.0010264175	-0.0233397589	-0.0388195286	-0.0289939427	0	0	0.393847926975183	-0.842215065138733	0.448081059024295	0.592443852028073
-0.112966	-0.0337182	0.0278402	-0.00171386	-0.0013328	-0.000635346	-0.000158000000000019	0.0583425	0.01919696	-0.00027378	0.00044913	-5.8922e-05	0.11678906	0.0428084497	0.0175958911	-0.0140464202	-0.0405559987	-0.0522459219	-0.0448445497	-0.0210564335	0.0104259597	0.0380985803	0.0518495163	0.0466540082	0.024410558	-0.006752807	-0.0354486142	-0.0511910666	-0.0482276804	-0.0276413132	0.0030455261	0.0326194932	0.0502739006	0.0495576132	-0.007720101	-0.0048705737	0.0346332049	-0.062652877	0.0102402867	0.0144026817	0.0108529627	0.0617421145	-0.0129407752	0	0	0.914865457372852	-0.871125628541888	0.448081059024295	-1.68540061352814
-0.12283	0.0252733	0.0512187	-0.00176159	-0.00178193	-0.000711142	-0.00986399999999998	0.0589915	0.0233785	-4.773e-05	-0.00044913	-7.5796e-05	0.1208668	0.042677987	0.0171700353	-0.0146975897	-0.0411213197	-0.0523139709	-0.0441298556	-0.0196003187	0.0121890533	0.0394636764	0.0521212014	0.0454733605	0.0219824722	-0.0096505858	-0.0377091275	-0.0518004449	-0.0467052026	-0.0243106464	0.0070884207	0.0358619813	0.051352489	0.0478223571	0.0173151306	0.0207692483	0.0188673235	0.0711824943	0.0075927386	-0.0249440774	-0.0319844332	0.0268093598	-0.0005890217	0	0	0.066966702568826	-0.541300681529016	0.448081059024295	0.592443852028073
-0.114014	-0.0759477	0.0251118	-0.001864	-0.00142777	-0.000614757	0.00881599999999999	-0.101221	-0.0261069	-0.00010241	0.00035416	9.6385e-05	0.16379165	0.0425467316	0.016742904	-0.0153463027	-0.0416744222	-0.0523577323	-0.0433856593	-0.018126369	0.0139376608	0.0407694154	0.0522961052	0.044190547	0.0194956122	-0.0125180835	-0.0398324213	-0.0521934471	-0.0449607632	-0.0208495594	0.0110886847	0.0388641751	0.0520498384	0.0456957037	0.0060999644	0.0307761694	-0.0074929845	-0.0524561987	-0.024283264	0.0044621328	0.0526082884	0.0175263684	-0.0342468954	0	0	0.609224210191689	-0.455697491592989	0.448081059024295	0.592443852028073
-0.110117	0.117029	0.0560997	-0.00380539	-0.00247038	-0.00105415	0.003897	0.1929767	0.0309879	-0.00194139	-0.00104261	-0.000439393	0.39903125	0.0424146861	0.016314529	-0.0159924506	-0.0422151417	-0.0523771858	-0.0426124582	-0.0166359256	0.015669704	0.0420138333	0.0523739028	0.0428084497	0.0169566271	-0.0153463027	-0.0418107693	-0.0523684314	-0.0430026525	-0.01727662	0.0150222601	0.0416059582	0.0523607718	0.0431950583	-0.0198812321	0.0270141775	0.0086836634	0.019312382	-0.0227119481	0.0030373602	-0.0337696047	0.0131279509	-0.0436872835	0	0	0.821068626373815	-0.566296251089887	0.448081059024295	0.592443852028073
-0.109739	-0.171725	-0.012856	-0.00298299	-0.00194683	-0.000647465	0.000378000000000003	-0.288754	-0.0689557	0.0008224	0.00052355	0.000406685	0.44571945	0.0422818529	0.015884942	-0.0166359256	-0.0427433176	-0.0523723222	-0.0418107693	-0.0151303447	0.0173831246	0.0431950583	0.0523544498	0.0413301739	0.0143723053	-0.018126369	-0.0436369724	-0.052324667	-0.0408401761	-0.0136109962	0.0188654898	0.0440689593	0.0522829807	0.0403408874	-0.0181929644	0.0110542641	-0.0243535006	-0.0425688958	-0.033953917	-0.0107493429	0.0303468056	-0.0690981684	-0.0402577166	0	0	1.0531571450278	-0.589138381599688	0.448081059024295	0.592443852028073
-0.110331	-0.188091	-0.029278	-0.00199502	-0.00150447	-0.000445498	-0.000591999999999995	-0.016366	-0.016422	0.00098797	0.00044236	0.000201967	0.11499485	0.0421482344	0.015454175	-0.01727662	-0.0432587929	-0.0523431439	-0.0409811285	-0.0136109962	0.0190758861	0.044311314	0.0522377823	0.0397590408	0.0117495564	-0.0208495594	-0.0453043854	-0.0520623368	-0.0384836111	-0.009872353	0.0225952602	0.046236675	0.0518170426	0.0371565505	-0.0461680663	-0.0139913156	-0.0409624115	0.0488970938	-0.0001104239	0.0207569633	-0.0492084839	-0.010386755	0.0801330469	0	0	0.44209784268242	-0.568961502845091	0.448081059024295	0.592443852028073
-0.119041	-0.0505672	-0.0158616	-0.00255828	-0.00158935	-0.00036139	-0.00871000000000001	0.1375238	0.0134164	-0.00056326	-8.48800000000001e-05	8.4108e-05	0.1962626	0.0420138333	0.0150222601	-0.0179144269	-0.0437614146	-0.0522896643	-0.0401240904	-0.0120792627	0.0207459769	0.0453609212	0.0520241169	0.0380985803	0.0090953929	-0.0235073292	-0.0468069407	-0.0515825363	-0.0359441567	-0.0060807472	0.02618914	0.0480945804	0.0509664168	0.0336681095	-0.0126697448	-0.0547634083	0.0488516194	0.0398700649	0.0161154557	-0.0034356464	-0.0736307358	-0.0067483009	0.0118354396	0	0	0.292669706879123	-0.317825083682943	0.448081059024295	0.592443852028073
-0.119017	-0.0899013	-0.0157897	-0.00156677	-0.00150447	-0.00065678	2.39999999999962e-05	-0.0393341	7.18999999999997e-05	0.00099151	8.48800000000001e-05	-0.00029539	0.108019	0.0418786518	0.0145892291	-0.0185492395	-0.0442510332	-0.0522119084	-0.0392402281	-0.0105365379	0.0223914121	0.0463423012	0.0517138504	0.036352523	0.0064169112	-0.0260913389	-0.0481391707	-0.0508872699	-0.0332338815	-0.0022565198	0.0296255153	0.0496302266	0.0497374181	0.0299041152	0.0167245529	-0.0497838934	0.0495727996	-0.0368476718	0.0454323249	-0.0213331286	-0.044086897	-0.0333374795	-0.0360995921	0	0	-1.30520423468631	0.372321089794217	0.448081059024295	-1.68540061352814
-0.1292	0.00177903	4.80365e-05	-0.00198238	-0.00190753	-0.000687942	-0.010183	0.09168033	0.0158377365	-0.00041561	-0.00040306	-3.11619999999999e-05	0.1601926665	0.0417426926	0.0141551145	-0.0191809517	-0.0447275033	-0.0521099123	-0.0383301323	-0.0089842256	0.0240102362	0.0472539781	0.0513075588	0.0345247919	0.0037212726	-0.0285934806	-0.0492962274	-0.0499794418	-0.0303656657	0.0015798132	0.0328837193	0.0508333239	0.0481391707	0.0258953737	0.0325892132	0.0090042788	0.0117597172	-0.0108366758	0.0374009833	-0.0302418559	0.0025820629	0.0407019684	-0.030643842	0	0	-0.765929103378383	-1.03684840976443	-2.22840312389761	-1.68540061352814
-0.135356	-0.0259207	-0.0453474	-0.00149728	-0.00190753	-0.000704401	-0.00615599999999997	-0.02769973	-0.0453954365	0.0004851	0	-1.6459e-05	0.1043291165	0.0416059582	0.0137199483	-0.0198094581	-0.0451906832	-0.0519837232	-0.0373944116	-0.0074237382	0.0256005252	0.0480945804	0.0508059967	0.0326194932	0.0010156846	-0.0310059033	-0.0502739006	-0.048862844	-0.0273531403	0.005407671	0.0359441567	0.0516958108	0.0461835398	0.021674694	0.050893345	-0.0021748929	-0.0106348941	0.0711027665	0.053861663	-0.0306288347	-0.0009473117	0.0018807353	-4.38745e-05	0	0	0.810130982732953	-1.11466374616313	-2.22840312389761	-1.68540061352814
-0.135456	0.0198442	-0.0161788	-0.00232585	-0.00190753	-0.000807954	-9.9999999999989e-05	0.0457649	0.0291686	-0.00082857	0	-0.000103553	0.12163965	0.0414684511	0.0132837629	-0.0204346535	-0.0456404355	-0.0518333998	-0.0364336915	-0.0058564958	0.0271603893	0.048862844	0.0502100954	0.0306409077	-0.0016926191	-0.0333210373	-0.0510686325	-0.0475421407	-0.0242106219	0.009206518	0.0387884217	0.0522119084	0.043885044	0.01727662	0.052183315	-0.0019072876	0.0251731868	-0.035479493	0.0064662332	-0.0552867154	0.0133598175	0.0357893727	-0.0179092848	0	0	1.48541247596771	0.14937246455889	-2.22840312389761	-1.68540061352814
-0.131675	-0.0201409	-0.0152029	-0.002182	-0.00129862	-0.000807953	0.00378100000000001	-0.0399851	0.000975899999999997	0.00014385	0.00060891	9.99999999907325e-10	0.08238005	0.0413301739	0.0128465907	-0.0210564335	-0.0460766263	-0.0516590118	-0.0354486142	-0.0042839244	0.0286879745	0.0495576132	0.0495209612	0.0285934806	-0.0043963972	-0.0355316183	-0.0516775313	-0.0460228486	-0.0209530451	0.0129559745	0.0413994086	0.0523781585	0.0412607473	0.0127371473	0.0281028154	0.0409033924	-0.0430982367	-0.0323975153	0.0094126671	-0.0062851194	0.0741662984	0.0081154552	0.0022594658	0	0	0.390219744713575	0.069082949933073	-2.22840312389761	0.592443852028073
-0.141781	0.0076287	0.00845728	-0.00245363	-0.00146979	-0.000807954	-0.010106	0.0277696	0.02366018	-0.00027163	-0.00017117	-9.99999999907325e-10	0.08367583	0.0411911291	0.0124084642	-0.021674694	-0.0464991262	-0.0514606403	-0.0344398384	-0.0027074549	0.0301814655	0.050177843	0.048739874	0.0264818121	-0.0070884207	-0.0376307102	-0.0520983812	-0.044311314	-0.0175958911	0.0166359256	0.0437614146	0.0521934471	0.0383301323	0.0080934286	0.0130541999	0.0179164255	-0.0075808708	0.0421689551	-0.013811287	0.007621907	0.0192380978	0.0243408504	0.0376700845	0	0	0.359617433477483	0.138420822525101	-2.22840312389761	0.592443852028073
