"trans_x"	"trans_y"	"trans_z"	"rot_x"	"rot_y"	"rot_z"	"trans_x_derivative1"	"trans_y_derivative1"	"trans_z_derivative1"	"rot_x_derivative1"	"rot_y_derivative1"	"rot_z_derivative1"	"framewise_displacement"	"cosine00"	"cosine01"	"cosine02"	"cosine03"	"cosine04"	"cosine05"	"cosine06"	"cosine07"	"cosine08"	"cosine09"	"cosine10"	"cosine11"	"cosine12"	"cosine13"	"cosine14"	"cosine15"	"cosine16"	"cosine17"	"cosine18"	"cosine19"	"cosine20"	"t_comp_cor_00"	"t_comp_cor_01"	"t_comp_cor_02"	"t_comp_cor_03"	"t_comp_cor_04"	"a_comp_cor_00"	"a_comp_cor_01"	"a_comp_cor_02"	"a_comp_cor_03"	"a_comp_cor_04"	"motion_outlier01"	"motion_outlier02"	"motion_outlier03"	"motion_outlier04"	"motion_outlier05"	"motion_outlier06"	"motion_outlier07"	"motion_outlier08"	"motion_outlier09"	"motion_outlier10"	"motion_outlier11"	"motion_outlier12"	"motion_outlier13"	"motion_outlier14"	"motion_outlier15"	"motion_outlier16"	"motion_outlier17"	"motion_outlier18"	"volume_z"	"luminance_z"	"speech_z"	"face_z"
-0.0017013	0.188853	-0.0998969	0.00887308	0.000702793	0.00241113	0.00284041	-0.03595	0.0432611	-0.000157549999999999	-0.000444467	-6.56099999999998e-05	0.11543286	-0.0148358378	-0.0440156816	0.0397530928	0.021511476	-0.0519307284	0.0078864829	0.0474661945	-0.0347570714	-0.027790234	0.0504891087	-0.0007916247	-0.0500409704	0.0291197926	0.0335562706	-0.0481159803	-0.0063178387	0.0516925056	-0.0229452624	-0.0387032042	0.0448551266	0.0133107399	0.0496817713	-0.0253276111	0.0289715113	-0.0388905511	0.0259546007	-0.0006555982	-0.0170801997	0.0580984846	-0.0407405687	0.0053012462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.989194397182653	-0.063258863034198	-2.22840312389761	0.592443852028073
0.0123941	0.211092	-0.138524	0.00887308	0.00086435	0.00288842	0.0140954	0.022239	-0.0386271	0	0.000161557	0.00047729	0.10690385	-0.0150526362	-0.0437684292	0.040191996	0.0206832724	-0.0520718884	0.0092253617	0.046773099	-0.0360905197	-0.0260437153	0.0510493004	-0.0032775729	-0.0491667543	0.0315175794	0.0310639394	-0.0493598362	-0.0027130321	0.0509181258	-0.0265329132	-0.0356783636	0.0470255659	0.0086681957	-0.0010992178	-0.0405073123	-0.0757771095	-0.0029060412	-0.0429333755	-0.0054528506	0.0235131169	-0.0628542207	-0.0195044477	0.0140809618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.756420706452931	0.311206166240593	0.448081059024295	0.592443852028073
-0.00495071	0.278316	-0.0413357	0.00890169	0.000716847	0.00209013	-0.01734481	0.067224	0.0971883	2.86100000000001e-05	-0.000147503	-0.00079829	0.23047726	-0.0152691543	-0.0435179165	0.0406241631	0.0198489062	-0.0521888067	0.0105580562	0.0460373263	-0.0373809583	-0.0242579167	0.0515144404	-0.0057561371	-0.0481607204	0.0338162004	0.0284582593	-0.0503969439	0.0009047034	0.0498698332	-0.0299605535	-0.0324138022	0.0488459301	0.0039545126	0.0856986575	0.04122137	0.00671514	-0.0243585519	0.0006434633	0.007935061	0.0910173769	0.0629154925	0.0053136729	-0.0236324465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.17861229052862	0.683045337234111	0.448081059024295	0.592443852028073
0.000584835	0.201568	-0.102667	0.00943764	0.000953384	0.0025854	0.005535545	-0.076748	-0.0613313	0.00053595	0.000236537	0.00049527	0.207002695	-0.015485388	-0.0432641622	0.0410495216	0.019008626	-0.0522814288	0.0118836729	0.0452595478	-0.0386268493	-0.0224355316	0.0518836628	-0.0082217334	-0.0470255659	0.036008423	0.025748738	-0.0512229596	0.0045181276	0.0485532669	-0.0332075124	-0.0289314543	0.0503026675	-0.0007916247	0.023144205	-0.0699356109	-0.0492212227	-0.0166431014	0.0179656157	0.0321544482	-0.0428162592	-0.0269824611	-0.028105198	0.0096579663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.776922983260797	0.526578191901416	0.448081059024295	0.592443852028073
-0.00670476	0.257125	-0.0804025	0.00834916	0.000571022	0.00245326	-0.007289595	0.055557	0.0222645	-0.00108848	-0.000382362	-0.00013214	0.165260195	-0.0157013334	-0.0430071852	0.0414680002	0.0181626821	-0.0523497117	0.013201323	0.044440473	-0.039826708	-0.0205793086	0.05215628	-0.0106688069	-0.0457643343	0.0380873499	0.0229452624	-0.0518344232	0.0081100208	0.0469755095	-0.0362542087	-0.0252547177	0.0513849338	-0.0055312652	0.0239896171	0.0277799939	-0.0492265552	-0.0030206504	-0.0696756012	0.0073349138	0.0442937101	-0.0134781424	0.016240633	-0.0228626686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.576388826535769	0.702830323535627	0.448081059024295	0.592443852028073
-0.00849894	0.216851	-0.0656344	0.00843756	0.000415514	0.00246098	-0.00179418	-0.040274	0.0147681	8.84000000000024e-05	-0.000155508	7.72000000000012e-06	0.0694176800000001	-0.0159169864	-0.0427470046	0.0418795288	0.0173113266	-0.0523936235	0.0145101234	0.0435808493	-0.0409791044	-0.0186920473	0.0523317845	-0.0130918447	-0.0443804069	0.0400464398	0.020058062	-0.0522287737	0.011663266	0.0451450484	-0.0390822688	-0.0214082961	0.0520846721	-0.0102255113	0.0552202297	-0.0154642133	-0.0036445802	-0.0593674734	0.0182587555	0.0195932202	-0.0147428189	0.0402792765	-0.033142019	0.021702787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1803230211402	1.67913757924955	-2.22840312389761	0.592443852028073
0.0117776	0.199607	-0.112579	0.00865498	0.000756774	0.00288842	0.02027654	-0.017244	-0.0469446	0.000217419999999998	0.00034126	0.00042744	0.13377114	-0.0161323429	-0.0424836398	0.0422840384	0.0164548132	-0.0524131437	0.0158091967	0.0426814612	-0.0420826652	-0.016776594	0.0524098495	-0.015485388	-0.0428774942	0.0418795288	0.0170976719	-0.0524043593	0.0151609305	0.0430717306	-0.0416746376	-0.0174180334	0.0523966733	-0.0148358378	0.0044258584	-0.0485247609	-0.0455996905	-0.0081802453	-0.0195148536	-0.0176083805	0.023449463	-0.038870286	-0.0255438894	0.0255130976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.91506413158609	2.3195711415033	0.448081059024295	0.592443852028073
0.00528258	0.231038	-0.0820606	0.00832646	0.000608897	0.00269181	-0.00649502	0.031431	0.0305184	-0.000328519999999997	-0.000147877	-0.00019661	0.10209477	-0.016347399	-0.0422171104	0.0426814612	0.015593397	-0.0524082634	0.0170976719	0.0417431291	-0.0431360754	-0.0148358378	0.0523903296	-0.0178440444	-0.0412596253	0.0435808493	0.0140748942	-0.0523604445	0.0185863463	0.0407667093	-0.0440156816	-0.0133107399	0.0523186149	-0.0193244083	0.0356416584	0.0325648675	-0.0380594268	-0.013262436	-0.0044323015	-0.0104878315	0.0594885389	-0.0060484816	0.0028397385	-0.0142551791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.408581908434773	2.42730729572218	0.448081059024295	0.592443852028073
-0.00785263	0.180811	-0.158225	0.00869629	0.000850764	0.00232	-0.01313521	-0.050227	-0.0761644	0.00036983	0.000241867	-0.00037181	0.18870196	-0.0165621507	-0.0419474363	0.0430717306	0.0147273348	-0.0523789848	0.0183746853	0.0407667093	-0.0441380794	-0.0128727058	0.0522732612	-0.0201625	-0.039531138	0.0451450484	0.0110007588	-0.0520972133	0.0219231897	0.0382423846	-0.0460912827	-0.0091140124	0.0518510778	-0.0236543856	0.0147142914	-0.0115613958	0.0501365759	-0.0359321209	0.0111146535	0.0207107215	-0.0179817585	0.0669422518	-0.0264257313	0.0045447882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01068044866006	2.4578458066485	0.448081059024295	0.592443852028073
0.0118375	0.154346	-0.302155	0.0119059	0.000682789	0.00247104	0.01969013	-0.026465	-0.14393	0.00320961	-0.000167975	0.00015104	0.36651638	-0.016776594	-0.0416746376	0.0434547811	0.0138568845	-0.0523253215	0.0196393809	0.0397530928	-0.0450874833	-0.0108901587	0.0520588623	-0.0224355316	-0.0376966663	0.0465672044	0.0078864829	-0.0516157682	0.025155559	0.0355123358	-0.0478889238	-0.0048560483	0.0509975427	-0.027790234	-0.0237266066	0.0062324095	0.0060126632	0.0910401703	0.0246489191	-0.0185491501	0.0089459688	-0.0301274703	0.0510241386	0.0203095791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.037801665154959	0.660344984288681	-2.22840312389761	0.592443852028073
-0.00104672	0.227016	-0.164601	0.00912382	0.00123941	0.00242921	-0.01288422	0.07267	0.137554	-0.00278208	0.000556621	-4.18300000000001e-05	0.39213477	-0.0169907249	-0.0413987346	0.0438305487	0.0129823055	-0.0522472985	0.0208909108	0.0387032042	-0.0459831556	-0.0088911868	0.051747532	-0.0246580184	-0.0357611286	0.0478428428	0.00474343	-0.0509181258	0.0282680507	0.0325912492	-0.0493977639	-0.0005654567	0.0497643635	-0.0316980113	0.0099211347	0.017906285	0.0654211058	0.0063499111	-0.0460080566	0.00365666	0.003292318	0.0434574477	-0.0067455296	-0.050072143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.178037605030163	-0.516042254681272	-2.22840312389761	0.592443852028073
0.00133367	0.173735	-0.149163	0.00992731000000001	0.000763701	0.00247847	0.00238039	-0.053281	0.015438	0.000803490000000006	-0.000475709	4.92600000000002e-05	0.13752234	-0.0172045393	-0.0411197477	0.0441989703	0.0121038584	-0.0521449521	0.022128436	0.0376180017	-0.0468240289	-0.006878805	0.05133985	-0.0268249532	-0.033729714	0.0489679499	0.0015830688	-0.0500072082	0.0312458323	0.0294948387	-0.0506087036	0.0037289341	0.0481607204	-0.0353456466	0.0186326684	0.0131222887	-0.0411060555	0.0207888627	0.0509974789	0.0284578821	-0.0073942148	-0.0433870033	0.0047681143	-0.0206623503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.399197010396752	1.92542978624647	0.448081059024295	0.592443852028073
-0.00189977	0.252335	-0.101707	0.0083395	0.000663645	0.00230193	-0.00323344	0.0786	0.047456	-0.00158781000000001	-0.000100056	-0.00017654	0.22250974	-0.0174180334	-0.0408376979	0.0445599841	0.0112218049	-0.05201833	0.023351127	0.0364984753	-0.047609101	-0.0048560483	0.0508365754	-0.0289314543	-0.0316078689	0.0499389857	-0.0015830688	-0.048886831	0.0340747132	0.0262397614	-0.0515144404	0.0079982704	0.0461985516	-0.0387032042	-0.0027150873	-0.0544219624	0.0068186572	0.0075150173	-0.0248865636	-0.0115739642	0.0188581274	0.0009008703	-0.0206492822	0.0149298229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.338432751386131	1.06529827090788	0.448081059024295	0.592443852028073
0.00642129	0.175367	-0.123279	0.00913748	0.0012223	0.00249618	0.00832106	-0.076968	-0.021572	0.000797980000000004	0.000558655	0.00019425	0.18440531	-0.017631203	-0.0405526062	0.0449135297	0.0103364079	-0.051867491	0.024558164	0.0353456466	-0.0483374366	-0.0028259676	0.0502386454	-0.0309727759	-0.029401282	0.050752895	-0.00474343	-0.0475616869	0.0367412126	0.022843528	-0.052109512	0.0122138669	0.0438924641	-0.0417431291	0.0177375301	0.0205855707	-0.0054791225	0.0037907585	-0.0091151482	0.0284932363	-0.0475918266	-0.0032724839	-0.0163281659	-0.0117124983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.424157695345447	0.071018667615091	0.448081059024295	0.592443852028073
-0.00751509	0.268363	-0.0772882	0.00796078	0.000724952	0.00248823	-0.01393638	0.092996	0.0459908	-0.0011767	-0.000497348	-7.95000000000006e-06	0.23702308	-0.0178440444	-0.0402644936	0.0452595478	0.0094479311	-0.0516925056	0.025748738	0.0341605674	-0.0490081675	-0.0007916247	0.0495471731	-0.032944319	-0.0271158693	0.0514071169	-0.0078864829	-0.0460373263	0.0392326234	0.0193244083	-0.0523903296	0.016347399	0.0412596253	-0.044440473	0.0102867162	0.0167918957	-0.0403097103	-0.0073552951	0.038441975	-0.0030891879	0.0388787854	-0.0219432722	-0.0280042959	-0.0113308996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.106389553956784	0.229546181271254	0.448081059024295	0.592443852028073
0.00250817	0.19079	-0.0748278	0.00817284	0.000708422	0.00260836	0.01002326	-0.077573	0.0024604	0.00021206	-1.65299999999997e-05	0.00012013	0.10749266	-0.0180565534	-0.0399733818	0.0455979804	0.0085566393	-0.051493455	0.0269220508	0.032944319	-0.0496204944	0.0012439122	0.0487634462	-0.0348416421	-0.024757758	0.051899593	-0.0110007588	-0.0443201343	0.0415370728	0.0157013334	-0.0523552	0.020371094	0.038319635	-0.046773099	0.0107674088	-0.0354538371	0.0519774151	-0.026297534	0.0226721493	0.0368308256	-0.0321295192	0.0519379017	-0.0064574021	0.0371674438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.949681312228174	0.234528444210701	0.448081059024295	0.592443852028073
0.00195985	0.199092	-0.13626	0.00811107	0.00108064	0.00256329	-0.00054832	0.008302	-0.0614322	-6.17700000000027e-05	0.000372218	-4.50699999999999e-05	0.09423542	-0.0182687262	-0.0396792925	0.0459287708	0.0076627981	-0.0512704319	0.0280773158	0.0316980113	-0.0501736876	0.0032775729	0.0478889238	-0.0366604707	-0.0223332702	0.0522287737	-0.0140748942	-0.0424173034	0.0436435792	0.0119937935	-0.0520043348	0.0242579167	0.0350943796	-0.0487218636	-0.0335074123	0.0610635811	-0.0653570087	0.0246428877	0.0071508649	0.0228811444	0.0288347315	-0.0744181741	0.0251549041	-0.0651075987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.077883511746453	0.186805133070391	0.448081059024295	0.592443852028073
-0.00546867	0.256109	-0.0834227	0.00766103	0.000952949	0.0025087	-0.00742852	0.057017	0.0528373	-0.000450039999999998	-0.000127691	-5.45900000000002e-05	0.14889887	-0.0184805588	-0.0393822474	0.0462518635	0.0067666737	-0.0510235403	0.0292137585	0.0304227813	-0.050667088	0.0053062903	0.0469252343	-0.0383967071	-0.0198489062	0.0523936235	-0.0170976719	-0.0403368038	0.0455421041	0.0082217334	-0.05133985	0.027981752	0.0316078689	-0.0502707735	-0.0021119711	0.0067205469	0.061760878	-0.0402509984	0.0090512104	0.0107978478	0.0544230509	0.066995899	0.0001798671	0.0007744034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.04378151478013	0.25104474402747	0.448081059024295	0.592443852028073
-0.00180453	0.174745	-0.153667	0.00826977	0.00102593	0.00239403	0.00366414	-0.081364	-0.0702443	0.000608739999999999	7.29810000000001e-05	-0.00011467	0.19509199	-0.0186920473	-0.0390822688	0.0465672044	0.0058685331	-0.050752895	0.0303306173	0.0291197926	-0.0511001074	0.0073270047	0.0458741721	-0.0400464398	-0.0173113266	0.0523936235	-0.020058062	-0.0380873499	0.0472236001	0.0044054445	-0.0503657529	0.0315175794	0.0278860579	-0.0514071169	-0.0527512963	-0.0014509352	0.0024848535	-0.0038201857	-0.0231865733	0.0420391173	-0.0355511442	-0.0257064416	-0.0026016317	-0.0050181735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.90278552374883	0.240525755573746	0.448081059024295	0.592443852028073
-0.00798354	0.270452	-0.118995	0.00751322	0.000853242	0.00247831	-0.00617901	0.095707	0.034672	-0.000756549999999999	-0.000172688	8.42799999999999e-05	0.18723391	-0.0189031876	-0.0387793789	0.0468747407	0.004968644	-0.050458622	0.0314271432	0.027790234	-0.0514722298	0.0093366682	0.0447376941	-0.0416059521	-0.0147273348	0.0522287737	-0.0229452624	-0.0356783636	0.0486800542	0.0005654567	-0.0490879179	0.0348416421	0.0239566531	-0.052121568	-0.0334693345	0.0414622331	-0.0086625628	-0.0090000527	0.0170116173	0.0203980863	0.0282675989	-0.0098353755	0.040098688	-0.0105601588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.6210595623877	0.589511649423417	0.448081059024295	0.592443852028073
-0.00626268	0.215645	-0.0933937	0.00778075	0.000707508	0.00221737	0.00172086	-0.0548070000000001	0.0256013	0.00026753	-0.000145734	-0.00026094	0.11583936	-0.0191139759	-0.0384736004	0.0471744208	0.0040672745	-0.0501408583	0.0325026013	0.0264353189	-0.0517830118	0.0113322499	0.0435179165	-0.0430717306	-0.0121038584	0.051899593	-0.025748738	-0.0331199354	0.0499045256	-0.0032775729	-0.0475140513	0.0379316059	0.0198489062	-0.0524082634	-0.0114548939	-0.0239479775	0.0758607002	-0.0451680546	-0.0093053794	0.0273192912	-0.0285287366	0.067143681	-0.0338896472	0.0031174991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.46699063369837	0.372423567378908	0.448081059024295	0.592443852028073
-0.00621189	0.193527	-0.118775	0.00819735	0.00115811	0.00255915	5.07899999999993e-05	-0.022118	-0.0253813	0.0004166	0.000450602	0.00034178	0.10799919	-0.0193244083	-0.038164956	0.0474661945	0.0031646932	-0.0497997519	0.0335562706	0.0250562833	-0.052032083	0.0133107399	0.0422171104	-0.044440473	-0.0094479311	0.0514071169	-0.0284582593	-0.0304227813	0.0508911792	-0.007102971	-0.0456536443	0.0407667093	0.015593397	-0.0522648503	-0.0492167851	-0.0078996034	-0.0328020855	0.0013679503	-0.0320931534	0.0125754529	0.0012392903	-0.0717551569	-0.0247608594	0.0478396238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.814739471174465	0.636850736294033	0.448081059024295	0.592443852028073
-0.01092	0.258567	-0.0687837	0.00763084	0.000681562	0.00217657	-0.00470811	0.06504	0.0499913	-0.000566510000000001	-0.000476548	-0.00038258	0.19102131	-0.0195344808	-0.0378534688	0.0477500128	0.0022611689	-0.0494354616	0.0345874448	0.0236543856	-0.0522191466	0.0152691543	0.0408376979	-0.0457090957	-0.0067666737	0.050752895	-0.0310639394	-0.0275981986	0.0516353132	-0.0108901587	-0.0435179165	0.0433279037	0.0112218049	-0.0516925056	-0.0113488749	0.0653823509	-0.0025364229	-0.0131559442	0.0244715057	-0.0099186903	0.048382344	-0.0115294911	-0.0234325335	0.0165909295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.540970898836649	1.57639224709742	0.448081059024295	0.592443852028073
-0.00471012	0.192617	-0.0709855	0.00814341	0.00101678	0.00256963	0.00620988	-0.06595	-0.0022018	0.00051257	0.000335218	0.00039306	0.13640408	-0.0197441895	-0.0375391619	0.0480258282	0.0013569709	-0.0490481569	0.0355954325	0.0222309049	-0.0523439796	0.0172045393	0.0393822474	-0.0468747407	-0.0040672745	0.0499389857	-0.0335562706	-0.0246580184	0.0521333814	-0.0146187631	-0.0411197477	0.0455979804	0.0067666737	-0.0506959264	-0.0194342954	-0.0220697704	0.0123736107	-0.0260011833	0.0661426257	0.0214207771	-0.0298423286	-0.0115692354	-0.0488479875	0.0730794684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.380246521014057	0.971952147182355	0.448081059024295	0.592443852028073
-0.00327499	0.236769	-0.0932324	0.0073345	0.000663393	0.00231924	0.00143513	0.044152	-0.0222469	-0.00080891	-0.000353387	-0.00025039	0.13846838	-0.0199535306	-0.0372220587	0.0482935946	0.0004523686	-0.0486380181	0.0365795581	0.02078714	-0.0524064334	0.0191139759	0.0378534688	-0.0479347819	-0.0013569709	0.0489679499	-0.0359261587	-0.0216145559	0.0523830103	-0.0182687262	-0.0384736004	0.0475616869	0.0022611689	-0.0492832916	-0.0690935301	-0.0121348063	-0.0078272777	-0.0053409933	-0.0178858019	-0.0009192316	0.0167139075	-0.0427120629	-0.0387754459	0.0545344465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.17494293370421	1.05587524115503	0.448081059024295	0.592443852028073
-0.00152171	0.207859	-0.0646566	0.00793412	0.000742301	0.00237876	0.00175328	-0.02891	0.0285758	0.000599619999999998	7.89079999999999e-05	5.952e-05	0.09614148	-0.0201625	-0.0369021828	0.0485532669	-0.0004523686	-0.0482052363	0.0375391619	0.0193244083	-0.0524064334	0.0209945843	0.0362542087	-0.048886831	0.0013569709	0.0478428428	-0.038164956	-0.0184805588	0.0523830103	-0.0218204132	-0.0355954325	0.0492058292	-0.0022611689	-0.0474661945	-0.011791692	0.0582588431	0.0694690304	-0.0302998102	0.0619664365	0.0109820566	0.0544404817	0.0455451812	-0.0153827922	0.0485014974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.545750157150646	0.314031274883272	0.448081059024295	-1.68540061352814
-0.00148827	0.171114	-0.11175	0.00825748	0.000748946	0.00255751	3.34399999999998e-05	-0.036745	-0.0470934	0.00032336	6.645e-06	0.00017875	0.10930959	-0.020371094	-0.0365795581	0.0488048017	-0.0013569709	-0.0477500128	0.0384736004	0.0178440444	-0.0523439796	0.022843528	0.0345874448	-0.0497287433	0.0040672745	0.0465672044	-0.0402644936	-0.0152691543	0.0521333814	-0.0252547177	-0.0325026013	0.0505193604	-0.0067666737	-0.0452595478	-0.0819556279	-0.0368361292	-0.0165035816	0.0017982314	0.0616441512	0.0063354868	-0.0144197014	-0.0629208464	-0.0468723437	0.043429532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.61340557925889	0.569626775940332	0.448081059024295	-1.68540061352814
-0.0104529	0.246985	-0.0567924	0.00762611	0.000505498	0.0022752	-0.00896463	0.075871	0.0549576	-0.000631369999999997	-0.000243448	-0.00028231	0.19764963	-0.0205793086	-0.0362542087	0.0490481569	-0.0022611689	-0.0472725596	0.0393822474	0.016347399	-0.0522191466	0.0246580184	0.0328562806	-0.050458622	0.0067666737	0.0451450484	-0.0422171104	-0.0119937935	0.0516353132	-0.028553165	-0.0292137585	0.051493455	-0.0112218049	-0.0426814612	-0.0496855926	0.0384941291	0.0737325043	-0.0082462287	-0.0478968237	-0.0036654584	0.0820440878	0.0067471698	0.0063739879	0.0460500739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.436019685123841	0.331697748124623	0.448081059024295	0.592443852028073
0.00423095	0.178601	-0.0911525	0.00823967	0.00119568	0.0026997	0.01468385	-0.068384	-0.0343601	0.000613559999999999	0.000690182	0.0004245	0.20384005	-0.02078714	-0.0359261587	0.0492832916	-0.0031646932	-0.046773099	0.0402644936	0.0148358378	-0.052032083	0.0264353189	0.0310639394	-0.0510748227	0.0094479311	0.0435808493	-0.0440156816	-0.0086681957	0.0508911792	-0.0316980113	-0.025748738	0.052121568	-0.015593397	-0.0397530928	-0.0492622865	0.0575223491	0.0163262618	-0.0180639164	0.0736316813	0.0598837813	-0.0894173888	-0.0131406378	-0.0278269268	-0.0060443011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.732313765485998	0.025448535362374	0.448081059024295	0.592443852028073
0.0039355	0.224777	-0.0949701	0.00749946	0.000938526	0.00256105	-0.00029545	0.046176	-0.0038176	-0.000740209999999999	-0.000257154	-0.00013865	0.10708975	-0.0209945843	-0.0355954325	0.0495101664	-0.0040672745	-0.0462518635	0.0411197477	0.0133107399	-0.0517830118	0.0281727488	0.0292137585	-0.0515759573	0.0121038584	0.0418795288	-0.0456536443	-0.0053062903	0.0499045256	-0.0346723388	-0.022128436	0.0523994793	-0.0198489062	-0.0364984753	-0.1176847483	-0.0360040681	-0.0023790328	0.0036582691	0.0556843183	-0.0050773228	0.1052254443	-0.0589353657	0.0002323337	0.1253562339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.277314825835982	1.46111707373766	0.448081059024295	0.592443852028073
0.00787671	0.21666	-0.100041	0.00769651	0.000983691	0.00248353	0.00394121	-0.00811700000000001	-0.00507089999999999	0.00019705	4.5165e-05	-7.75200000000002e-05	0.03311586	-0.0212016376	-0.0352620549	0.0497287433	-0.004968644	-0.0457090957	0.0419474363	0.0117734969	-0.0514722298	0.0298676878	0.0273091829	-0.0519608967	0.0147273348	0.0400464398	-0.0471250218	-0.0019221591	0.0486800542	-0.0374601473	-0.0183746853	0.0523253215	-0.0239566531	-0.032944319	-0.0638315118	0.0431819404	0.1500151088	-0.028104034	-0.0346977312	0.0478467202	-0.1704053575	0.0778172599	-0.0268166207	-0.0764349342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.751448573195385	0.489790617908834	0.448081059024295	0.592443852028073
0.262995	0.33511	-1.5596	0.0301146	0.00378157	0.00370092	0.25511829	0.11845	-1.459559	0.02241809	0.002797879	0.00121739	3.15479524	-0.0214082961	-0.0349260507	0.0499389857	-0.0058685331	-0.0451450484	0.0427470046	0.0102255113	-0.0511001074	0.0315175794	0.0253537587	-0.0522287737	0.0173113266	0.0380873499	-0.0484244452	0.0014700233	0.0472236001	-0.0400464398	-0.0145101234	0.051899593	-0.0278860579	-0.0291197926	-0.2663957584	0.0787260565	0.0263143581	0.0104182655	-0.1092603698	-0.4681983855	-0.2647757073	-0.1301982961	-0.0785517951	-0.2853462166	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.792885340739063	1.31667490302343	0.448081059024295	0.592443852028073
0.062794	0.489314	-0.282308	0.0152851	0.000983858	0.00277189	-0.200201	0.154204	1.277292	-0.0148295	-0.002797712	-0.00092903	2.5595091	-0.0216145559	-0.0345874448	0.0501408583	-0.0067666737	-0.0445599841	0.0435179165	0.0086681957	-0.050667088	0.0331199354	0.023351127	-0.0523789848	0.0198489062	0.036008423	-0.0495471731	0.0048560483	0.0455421041	-0.0424173034	-0.0105580562	0.0511251541	-0.0316078689	-0.0250562833	-0.0245042764	0.0135299642	0.0861637108	0.0827894093	0.0287094118	-0.1071416796	0.2393218144	0.1459587006	0.3365980634	0.2839918427	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.233812721073815	1.21938892182295	0.448081059024295	0.592443852028073
0.0396553	0.440476	-0.104804	0.0137087	0.000515887	0.00272383	-0.0231387	-0.048838	0.177504	-0.0015764	-0.000467971	-4.80599999999999e-05	0.35410225	-0.0218204132	-0.0342462625	0.0503343274	-0.0076627981	-0.0439541752	0.0442596553	0.007102971	-0.0501736876	0.0346723388	0.0213050164	-0.0524111916	0.0223332702	0.0338162004	-0.0504891087	0.0082217334	0.0436435792	-0.0445599841	-0.0065423171	0.0500072082	-0.0350943796	-0.02078714	0.0036990668	-0.0222172433	0.0470117821	0.0810472237	0.0621406246	-0.0323637855	-0.1154739513	0.0135872536	0.1034788206	0.0185184346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.342933353190674	0.440200101825951	0.448081059024295	0.592443852028073
0.0387423	0.433939	-0.1455	0.0137834	0.000409261	0.00270087	-0.000913000000000004	-0.00653700000000002	-0.040696	7.4699999999997e-05	-0.000106626	-2.29599999999998e-05	0.0583602999999999	-0.0220258641	-0.0339025293	0.0505193604	-0.0085566393	-0.0433279037	0.0449717237	0.0055312652	-0.0496204944	0.0361724484	0.0192192368	-0.0523253215	0.024757758	0.0315175794	-0.051246815	0.0115529809	0.0415370728	-0.0464629554	-0.0024871236	0.0485532669	-0.038319635	-0.016347399	-0.0333877917	0.0110257139	0.0355279418	0.0970573042	0.0161066099	-0.0168056368	0.0574033507	-0.0157992842	0.0848760092	0.051721406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.219544084497704	1.1880111352222	0.448081059024295	0.592443852028073
