"trans_x"	"trans_y"	"trans_z"	"rot_x"	"rot_y"	"rot_z"	"trans_x_derivative1"	"trans_y_derivative1"	"trans_z_derivative1"	"rot_x_derivative1"	"rot_y_derivative1"	"rot_z_derivative1"	"framewise_displacement"	"cosine00"	"cosine01"	"cosine02"	"cosine03"	"cosine04"	"cosine05"	"cosine06"	"cosine07"	"cosine08"	"cosine09"	"cosine10"	"cosine11"	"cosine12"	"cosine13"	"cosine14"	"cosine15"	"cosine16"	"cosine17"	"cosine18"	"cosine19"	"cosine20"	"t_comp_cor_00"	"t_comp_cor_01"	"a_comp_cor_00"	"a_comp_cor_01"	"a_comp_cor_02"	"a_comp_cor_03"	"a_comp_cor_04"	"motion_outlier01"	"motion_outlier02"	"motion_outlier03"	"motion_outlier04"	"motion_outlier05"	"motion_outlier06"	"motion_outlier07"	"motion_outlier08"	"motion_outlier09"	"motion_outlier10"	"motion_outlier11"	"motion_outlier12"	"motion_outlier13"	"motion_outlier14"	"motion_outlier15"	"motion_outlier16"	"motion_outlier17"	"motion_outlier18"	"motion_outlier19"	"motion_outlier20"	"motion_outlier21"	"motion_outlier22"	"motion_outlier23"	"motion_outlier24"	"motion_outlier25"	"motion_outlier26"	"motion_outlier27"	"motion_outlier28"	"motion_outlier29"	"motion_outlier30"	"motion_outlier31"	"motion_outlier32"	"motion_outlier33"	"motion_outlier34"	"motion_outlier35"	"motion_outlier36"	"motion_outlier37"	"motion_outlier38"	"motion_outlier39"	"motion_outlier40"	"motion_outlier41"	"motion_outlier42"	"motion_outlier43"	"motion_outlier44"	"motion_outlier45"	"motion_outlier46"	"motion_outlier47"	"motion_outlier48"	"motion_outlier49"	"motion_outlier50"	"motion_outlier51"	"motion_outlier52"	"motion_outlier53"	"motion_outlier54"	"motion_outlier55"	"motion_outlier56"	"motion_outlier57"	"motion_outlier58"	"motion_outlier59"	"motion_outlier60"	"motion_outlier61"	"motion_outlier62"	"motion_outlier63"	"motion_outlier64"	"motion_outlier65"	"motion_outlier66"	"volume_z"	"luminance_z"	"speech_z"	"face_z"
0.00118762	0.222802	0.810914	-0.0124927	-0.0068346	-0.00519296	-0.05819708	0.104904	0.286448	0.0034266	-0.000885650000000001	-0.00101211	0.71576708	-0.0111989617	-0.0475893965	0.0315490697	0.0340984296	-0.0461301902	-0.0143723053	0.0522760543	-0.0079819045	-0.048862844	0.0288765622	0.0365146908	-0.0444909208	-0.0174895484	0.0519697758	-0.0047336909	-0.0499455618	0.0260913389	0.0387884217	-0.042677987	-0.0205385235	0.0514606403	0.0127127119	-0.0696604958	-0.031404088	-0.0299292466	0.010731473	-0.0444966202	-0.0584650801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.88080685811755	-0.065521234901075	-2.22840312389761	0.592443852028073
0.00130651	0.265495	0.778807	-0.011168	-0.00842502	-0.00457032	0.000118890000000001	0.042693	-0.0321070000000001	0.0013247	-0.00159042	0.00062264	0.25180689	-0.0114193591	-0.0473990497	0.0320869629	0.0334080384	-0.0466540082	-0.0130652981	0.0523509242	-0.0097614921	-0.0480945804	0.030732371	0.0346942175	-0.0458602343	-0.0146975897	0.0522688852	-0.0080934286	-0.048739874	0.0293456776	0.0359441567	-0.045018557	-0.016314529	0.0521322486	0.0198661396	-0.0834002038	-0.0158864954	-0.0025160172	0.0108572448	0.0023069159	-0.0086881544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.72125605367302	-0.234066951574071	-2.22840312389761	0.592443852028073
-0.0565223	0.299276	0.856551	-0.00873244	-0.00798443	-0.00412487	-0.05782881	0.0337810000000001	0.0777440000000001	0.00243556	0.000440589999999999	0.00044545	0.33543381	-0.0116395445	-0.0472051818	0.0326194932	0.0327077205	-0.0471561663	-0.0117495564	0.0523781585	-0.0115294786	-0.0472539781	0.0325311144	0.0327957961	-0.0471069319	-0.0118595137	0.0523777937	-0.0114193591	-0.047302555	0.0324425845	0.0328837193	-0.0470574788	-0.011969416	0.0523771858	0.0115922225	-0.0846778575	0.0054290216	-0.0127972358	0.0198044579	-0.0058421247	0.0151817247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.63908866895657	0.094307863437278	-2.22840312389761	0.592443852028073
-0.10993	0.363117	1.1557	-0.00753558	-0.00952154	-0.00421589	-0.0534077	0.063841	0.299149	0.00119686	-0.00153711	-9.10199999999998e-05	0.5576472	-0.0118595137	-0.0470078072	0.0331465714	0.0319976841	-0.0476364314	-0.0104259597	0.0523577323	-0.0132837629	-0.0463423012	0.0342694522	0.0308236917	-0.0482276804	-0.0089842256	0.0522961052	-0.0146975897	-0.0456404355	0.0353654455	0.0296255153	-0.0487810905	-0.0075354425	0.0521934471	-0.0272394879	0.0003897629	-0.0378502936	0.0377728174	0.0451770801	0.0633649785	-0.0144641461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65919262042471	-0.023574304939883	0.448081059024295	0.592443852028073
0.0887326	0.224615	1.53141	-0.0134384	-0.0133079	-0.00101605	0.1986626	-0.138502	0.37571	-0.00590282	-0.00378636	0.00319984	1.3573256	-0.0120792627	-0.0468069407	0.0336681095	0.03127814	-0.0480945804	-0.0090953929	0.0522896643	-0.0150222601	-0.0453609212	0.0359441567	0.0287823352	-0.0492194833	-0.0060807472	0.0520241169	-0.0179144269	-0.0437614146	0.0380985803	0.02618914	-0.050177843	-0.0030455261	0.0515825363	-0.0296350233	0.0415382226	0.0915418664	0.0120732247	0.0958689166	-0.0111599449	-0.0895487739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.61723097772598	0.061376964084659	0.448081059024295	0.592443852028073
0.158883	0.393452	1.24842	-0.0114713	-0.0144911	-0.00028456	0.0701504	0.168837	-0.28299	0.0019671	-0.0011832	0.00073149	0.7160669	-0.0122987873	-0.0466025972	0.0341840202	0.030549302	-0.0485304007	-0.0077587455	0.0521740164	-0.016742904	-0.044311314	0.0375521182	0.0266763128	-0.0500796887	-0.003158189	0.0515628185	-0.0210564335	-0.0416744222	0.0406273263	0.0225952602	-0.0512383773	0.0014670001	0.0505494535	-0.000641172	0.0190361529	0.0630097717	-0.0022883871	0.0072773406	0.036824538	-0.0329238653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.51938890718332	0.428251499345067	0.448081059024295	0.592443852028073
0.194013	0.2892	1.10932	-0.00946953	-0.0123522	-0.00119505	0.03513	-0.104252	-0.1391	0.00200177	0.0021389	-0.00091049	0.53104	-0.0125180835	-0.0463947917	0.0346942175	0.0298113868	-0.04894369	-0.0064169112	0.0520108938	-0.0184436498	-0.0431950583	0.039090351	0.0245103563	-0.0508059967	-0.0002257211	0.0509138886	-0.024110485	-0.0393893764	0.0429381175	0.0188654898	-0.0519555872	0.0059686353	0.0491026536	0.0095249201	0.0071881794	-0.0444578675	-0.0020195681	0.0077664945	0.038995419	0.021710983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16175256372844	0.398721623131444	0.448081059024295	0.592443852028073
0.17356	0.412533	1.29441	-0.00808043	-0.0133139	-0.000860184	-0.020453	0.123333	0.18509	0.0013891	-0.000961700000000001	0.000334866	0.4631593	-0.0127371473	-0.0461835398	0.0351986159	0.0290646136	-0.0493342563	-0.0050707869	0.0518004449	-0.0201224762	-0.0420138333	0.0405559987	0.0222893319	-0.0513964655	0.0027074549	0.0500796887	-0.0270638244	-0.0369171367	0.045018557	0.0150222601	-0.052324667	0.0104259597	0.0472539781	-0.0098422565	0.0158363575	-0.0171603634	0.0258405476	0.0077034286	0.0438570106	0.0330216565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.13485406690355	0.282967972733938	0.448081059024295	0.592443852028073
0.169334	0.412611	1.38511	-0.00788523	-0.0134815	-0.000285565	-0.00422600000000001	7.7999999999967e-05	0.0907	0.000195199999999998	-0.000167599999999999	0.000574619	0.14187495	-0.0129559745	-0.0459688572	0.0356971313	0.0283092043	-0.0497019183	-0.0037212726	0.0515428613	-0.021777388	-0.0407694154	0.0419463399	0.0200182296	-0.0518495163	0.0056321357	0.0490632542	-0.0299041152	-0.0342694522	0.0468574839	0.0110886847	-0.0523431439	0.0148058821	0.045018557	-0.0212487853	0.0216581641	-0.0235555492	0.0230174866	0.0306888533	0.0598672817	-0.0208757144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.08815692553273	-0.025798922021322	0.448081059024295	0.592443852028073
0.151663	0.487936	1.52829	-0.00849248	-0.0129573	-0.000342891	-0.017671	0.075325	0.14318	-0.00060725	0.000524200000000002	-5.7326e-05	0.2956148	-0.0131745611	-0.0457507597	0.0361896802	0.0275453833	-0.0500465054	-0.0023692706	0.0512383773	-0.0234064185	-0.0394636764	0.0432587929	0.017702152	-0.0521639377	0.0085391442	0.0478682839	-0.0326194932	-0.0314589057	0.0484450328	0.0070884207	-0.0520108938	0.0190758861	0.0424146861	-0.0370441128	0.0402684269	0.0085501356	0.0433199844	0.026585155	0.0514765871	-0.0398674439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.15389114200853	-0.15426000509481	0.448081059024295	0.592443852028073
0.144461	0.393113	1.47861	-0.00824166	-0.0127613	-0.000150752	-0.00720200000000004	-0.094823	-0.0496799999999999	0.000250820000000002	0.000195999999999998	0.000192139	0.18365295	-0.013392903	-0.0455292636	0.0366761804	0.0267733776	-0.0503678575	-0.0010156846	0.0508872699	-0.0250076315	-0.0380985803	0.0444909208	0.0153463027	-0.0523388891	0.0114193591	0.0464991262	-0.0351986159	-0.028498854	0.049772687	0.0030455261	-0.0513301431	0.0232042715	0.0394636764	-0.0217975811	0.0342956395	-0.0134521951	0.0304298652	0.0167368935	0.0718432177	-0.0635438173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.697937325927884	0.039489000163742	0.448081059024295	0.592443852028073
0.148764	0.467616	1.52424	-0.00825405	-0.0132116	0.000147302	0.00430300000000003	0.074503	0.0456300000000001	-1.23900000000027e-05	-0.000450300000000002	0.000298054	0.1624732	-0.0136109962	-0.0453043854	0.0371565505	0.0259934166	-0.0506658255	0.0003385804	0.0504898588	-0.0265791242	-0.0366761804	0.0456404355	0.0129559745	-0.0523739028	0.014263743	0.0449607632	-0.0376307102	-0.0254033645	0.0508333239	-0.0010156846	-0.0503054532	0.0271603893	0.0361896802	-0.0269576107	0.0384509928	0.0188960163	0.0392322499	0.004461983	0.0525927274	-0.0167206315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.76877187447528	-0.032481403764683	0.448081059024295	0.592443852028073
0.175519	0.424326	1.52423	-0.00930528	-0.0133303	0.000145197	0.026755	-0.0432899999999999	-1.00000000000655e-05	-0.00105123	-0.000118699999999998	-2.10499999999999e-06	0.12865675	-0.0138288366	-0.0450761418	0.0376307102	0.0252057321	-0.050940271	0.0016926191	0.0500465054	-0.0281190288	-0.0351986159	0.0467052026	0.0105365379	-0.0522688852	0.0170633708	0.0432587929	-0.0399056168	-0.0221871482	0.0516212534	-0.0050707869	-0.04894369	0.0309148693	0.0326194932	-0.0131853227	0.0395464328	-0.038262363	0.0182150115	0.0057270279	0.075626037	-0.0041187174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3223581519983	0.117288847190314	0.448081059024295	0.592443852028073
0.123026	0.216798	2.11455	-0.0151617	-0.0138133	-0.000342892	-0.052493	-0.207528	0.59032	-0.00585642	-0.000482999999999999	-0.000488089	1.19171645	-0.0140464202	-0.0448445497	0.0380985803	0.024410558	-0.0511910666	0.0030455261	0.0495576132	-0.0296255153	-0.0336681095	0.0476832451	0.0080934286	-0.0520241169	0.0198094581	0.0413994086	-0.0420138333	-0.0188654898	0.0521322486	-0.0090953929	-0.0472539781	0.0344398384	0.0287823352	-0.073961614	0.1027041197	0.1115164531	0.0192508039	-0.0447175502	-0.0506546063	-0.0069509825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.19299723204763	0.124189268877319	-2.22840312389761	0.592443852028073
-0.514313	-2.84089	5.67486	-0.114375	-0.0144532	-0.00873742	-0.637339	-3.057688	3.56031	-0.0992133	-0.000639900000000002	-0.008394528	12.6677234	-0.014263743	-0.0446096262	0.0385600826	0.0236081307	-0.0514180959	0.0043963972	0.049023627	-0.0310967934	-0.0320869629	0.0485727468	0.0056321357	-0.0516402525	0.0224933884	0.0393893764	-0.0439465533	-0.015454175	0.0523635681	-0.0130652981	-0.0452476394	0.0377091275	0.024709611	-0.0038200168	0.1295593718	0.0640744511	0.100428772	-0.1307169892	-0.1416764634	0.0038481361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.82334340307737	0.611273953412819	-2.22840312389761	0.592443852028073
0.00717651	-0.831263	2.42493	-0.0614657	-0.0141439	0.000242161	0.52148951	2.009627	-3.24993	0.0529093	0.000309300000000002	0.008979581	8.89095556	-0.0144808008	-0.044371389	0.03901514	0.0227986886	-0.0516212534	0.0057443291	0.0484450328	-0.0325311144	-0.0304575546	0.0493720561	0.003158189	-0.0511183183	0.0251067401	0.0372360105	-0.0456957037	-0.011969416	0.0523139709	-0.0169566271	-0.0429381175	0.0406984653	0.0204346535	0.0885949444	0.1031216596	0.1878498096	-0.0743376037	0.1413740479	-0.077139375	0.1639974732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.55904731940015	-0.092600112284459	-2.22840312389761	0.592443852028073
0.0682671	0.0121291	1.25332	-0.0230134	-0.0111513	-0.00321814	0.06109059	0.8433921	-1.17161	0.0384523	0.0029926	-0.003460301	4.32135274	-0.0146975897	-0.0441298556	0.0394636764	0.0219824722	-0.0518004449	0.0070884207	0.0478223571	-0.0339267737	-0.0287823352	0.0500796887	0.0006771467	-0.0504597097	0.0276413132	0.0349471469	-0.0472539781	-0.0084277735	0.0519837232	-0.0207459769	-0.0403408874	0.0433856593	0.0159924506	0.0971551024	0.0286724159	-0.0222607695	0.025506761	0.0233645421	-0.0815272965	0.0949052572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.990539899222927	0.420975675659607	-2.22840312389761	0.592443852028073
0.0252789	0.180466	1.25288	-0.0158938	-0.0105079	-0.00269936	-0.0429882	0.1683369	-0.000439999999999996	0.0071196	0.000643400000000001	0.00051878	0.6258541	-0.0149141057	-0.043885044	0.0399056168	0.0211597241	-0.0519555872	0.0084277735	0.0471561663	-0.0352821126	-0.0270638244	0.0506943307	-0.001805417	-0.0496661877	0.0300891549	0.0325311144	-0.0486148674	-0.0048460789	0.0513745965	-0.024410558	-0.0374733519	0.0457507597	0.0114193591	0.0851220172	0.0289320567	-0.0026770982	-0.0329023364	0.0234749907	-0.0326362599	0.0569726881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.966548146563377	0.537162917656613	-2.22840312389761	0.592443852028073
0.300452	-0.0235742	0.553685	-0.0136444	-0.0100935	-0.00128472	0.2751731	-0.2040402	-0.699195	0.0022494	0.000414399999999999	0.00141464	1.3823303	-0.0151303447	-0.0436369724	0.0403408874	0.0203306886	-0.0520866082	0.0097614921	0.0464470668	-0.0365955205	-0.025304607	0.0512148408	-0.0042839244	-0.048739874	0.0324425845	0.0299967047	-0.049772687	-0.0012413539	0.0504898588	-0.0279283311	-0.0343547251	0.0477762082	0.006752807	0.1485249475	-0.1059223502	0.0492335372	-0.059045722	0.0495147702	-0.1324703449	0.1310049175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.727018659200652	0.290037804093549	0.448081059024295	0.592443852028073
0.147579	0.426117	1.13641	-0.00623195	-0.0136534	7.72432e-05	-0.152873	0.4496912	0.582725	0.00741245	-0.0035599	0.0013619632	1.80200486	-0.0153463027	-0.0433856593	0.0407694154	0.0194956122	-0.0521934471	0.0110886847	0.0456957037	-0.0378654364	-0.0235073292	0.0516402525	-0.006752807	-0.0476832451	0.0346942175	0.0273531403	-0.0507226006	0.0023692706	0.0493342563	-0.03127814	-0.0310059033	0.0494469678	0.0020309873	0.0778349419	-0.0044799663	-0.0460430423	-0.0839911988	-0.0420181209	0.0401055669	0.0126114494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.254394282540458	1.6518083363407	0.448081059024295	0.592443852028073
0.154521	0.448687	1.35223	-0.00232504	-0.0153568	0.000741474	0.006942	0.02257	0.21582	0.00390691	-0.0017034	0.0006642308	0.55905904	-0.0155619757	-0.0431311232	0.0411911291	0.018654743	-0.0522760543	0.0124084642	0.0449027607	-0.039090351	-0.021674694	0.0519697758	-0.009206518	-0.0464991262	0.0368369888	0.0246100408	-0.0514606403	0.0059686353	0.0479139886	-0.0344398384	-0.0274493255	0.050750635	-0.0027074549	0.0082645303	0.0049173085	-0.0186779505	-0.0005590926	0.0099178307	0.0077169939	-0.0086148128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.057941163150579	0.927093686594732	0.448081059024295	0.592443852028073
0.127379	0.428554	1.35921	-0.00126409	-0.0150325	0.00086093	-0.027142	-0.020133	0.00698000000000021	0.00106095	0.0003243	0.000119456	0.1294903	-0.0157773596	-0.0428733831	0.0416059582	0.0178083308	-0.0523343914	0.0137199483	0.0440689593	-0.0402688086	-0.0198094581	0.0522027989	-0.0116395445	-0.0451906832	0.0388641751	0.021777388	-0.0519837232	0.0095396348	0.046236675	-0.0373944116	-0.0237088227	0.0516775313	-0.0074237382	0.0057875231	0.0025919025	-0.0196943719	-0.0034323284	0.0135699036	0.0133813061	-0.0108010179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.712353758232278	0.010760996600138	0.448081059024295	0.592443852028073
0.130662	0.442048	1.42481	-0.00207558	-0.0147413	0.0004142	0.00328300000000001	0.013494	0.0656000000000001	-0.00081149	0.0002912	-0.00044673	0.159848	-0.0159924506	-0.0426124582	0.0420138333	0.0169566271	-0.0523684314	0.0150222601	0.0431950583	-0.0413994086	-0.0179144269	0.0523388891	-0.0140464202	-0.0437614146	0.0407694154	0.0188654898	-0.0522896643	0.0130652981	0.044311314	-0.0401240904	-0.0198094581	0.0522207755	-0.0120792627	0.0044132083	0.0107517422	-0.0215867059	0.0182280818	0.0249112171	-0.0016917006	-0.0107552195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.288542062212778	1.11603962220535	-2.22840312389761	0.592443852028073
0.132381	0.405213	1.38757	-0.00268891	-0.0145977	0.000106324	0.001719	-0.036835	-0.0372400000000002	-0.00061333	0.000143599999999999	-0.000307876	0.1290343	-0.0162072446	-0.0423483678	0.0424146861	0.016099885	-0.0523781585	0.016314529	0.0422818529	-0.0424808075	-0.0159924506	0.0523777937	-0.0164217376	-0.0422151417	0.0425467316	0.015884942	-0.0523771858	0.01652887	0.0421482344	-0.0426124582	-0.0157773596	0.0523763346	-0.0166359256	0.0223650438	0.0109858786	-0.0249022142	0.0130308527	-0.0061440239	0.0163840006	-0.0260234011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.074417549762409	-0.038041380009491	0.448081059024295	0.592443852028073
0.127199	0.40471	1.36714	-0.00320046	-0.0145847	0.000106324	-0.00518199999999999	-0.000502999999999976	-0.0204299999999999	-0.00051155	1.29999999999991e-05	0	0.0523424999999999	-0.0164217376	-0.0420811315	0.0428084497	0.015238359	-0.0523635681	0.0175958911	0.0413301739	-0.0435117199	-0.0140464202	0.0523194405	-0.0187601599	-0.0405559987	0.044190547	0.0128465907	-0.0522459219	0.0199138901	0.0397590408	-0.0448445497	-0.0116395445	0.0521430537	-0.0210564335	0.035547238	0.0069145426	-0.014548195	0.0089824768	0.0067550309	0.0122942994	0.0141454247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.324405901438903	0.765242288462674	0.448081059024295	0.592443852028073
0.123929	0.445992	1.40859	-0.00268891	-0.0147528	0.000308299	-0.00327000000000001	0.041282	0.04145	0.00051155	-0.000168099999999999	0.000201975	0.13008325	-0.0166359256	-0.0418107693	0.0431950583	0.0143723053	-0.052324667	0.0188654898	0.0403408874	-0.0444909208	-0.0120792627	0.0521639377	-0.0210564335	-0.0387884217	0.0456957037	0.0097614921	-0.051896421	0.0232042715	0.0371565505	-0.0468069407	-0.0074237382	0.0515226647	-0.025304607	0.0268630428	0.0143002618	-0.0213338239	0.019707556	-0.0105573901	0.0205638302	0.0164539765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.724024570670156	1.85541389266086	0.448081059024295	0.592443852028073
0.115537	0.429345	1.2619	-0.00157855	-0.014124	0.00046806	-0.00839200000000001	-0.016647	-0.14669	0.00111036	0.000628799999999999	0.000159761	0.26667505	-0.0168498047	-0.0415373011	0.0435744473	0.0135019809	-0.0522614734	0.0201224762	0.0393148935	-0.0454172463	-0.0100939368	0.0519115742	-0.0233053991	-0.0369171367	0.0470574788	0.0066408724	-0.0513301431	0.0263843771	0.0343547251	-0.0484878293	-0.003158189	0.0505197734	-0.0293456776	0.0522680774	-0.003250729	-0.0173837783	0.0036899935	-0.0324815682	0.0357667594	0.0639816062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.365225653030198	0.671337118538702	-2.22840312389761	0.592443852028073
0.130426	0.482847	1.37931	-0.00243195	-0.0144369	0.000408613	0.014889	0.053502	0.11741	-0.0008534	-0.0003129	-5.9447e-05	0.24708835	-0.0170633708	-0.0412607473	0.0439465533	0.0126276447	-0.0521740164	0.0213660101	0.0382531258	-0.0462895956	-0.0080934286	0.0515628185	-0.0255020041	-0.0349471469	0.0482715996	0.0034960873	-0.0505494535	0.0294390937	0.0313685957	-0.0498771065	0.0011285219	0.0491418251	-0.0331465714	0.0380766047	0.0124818973	-0.0254986904	0.0231079206	-0.0134683417	0.0236071906	0.0488479168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.230962226273039	0.722873025637331	-2.22840312389761	0.592443852028073
