"trans_x"	"trans_y"	"trans_z"	"rot_x"	"rot_y"	"rot_z"	"trans_x_derivative1"	"trans_y_derivative1"	"trans_z_derivative1"	"rot_x_derivative1"	"rot_y_derivative1"	"rot_z_derivative1"	"framewise_displacement"	"cosine00"	"cosine01"	"cosine02"	"cosine03"	"cosine04"	"cosine05"	"cosine06"	"cosine07"	"cosine08"	"cosine09"	"cosine10"	"cosine11"	"cosine12"	"cosine13"	"cosine14"	"cosine15"	"cosine16"	"cosine17"	"cosine18"	"cosine19"	"cosine20"	"t_comp_cor_00"	"t_comp_cor_01"	"t_comp_cor_02"	"t_comp_cor_03"	"t_comp_cor_04"	"a_comp_cor_00"	"a_comp_cor_01"	"a_comp_cor_02"	"a_comp_cor_03"	"a_comp_cor_04"	"motion_outlier01"	"motion_outlier02"	"motion_outlier03"	"motion_outlier04"	"motion_outlier05"	"motion_outlier06"	"motion_outlier07"	"motion_outlier08"	"motion_outlier09"	"motion_outlier10"	"motion_outlier11"	"motion_outlier12"	"motion_outlier13"	"motion_outlier14"	"motion_outlier15"	"motion_outlier16"	"motion_outlier17"	"motion_outlier18"	"motion_outlier19"	"motion_outlier20"	"motion_outlier21"	"motion_outlier22"	"motion_outlier23"	"motion_outlier24"	"motion_outlier25"	"motion_outlier26"	"motion_outlier27"	"motion_outlier28"	"motion_outlier29"	"motion_outlier30"	"motion_outlier31"	"motion_outlier32"	"motion_outlier33"	"motion_outlier34"	"motion_outlier35"	"motion_outlier36"	"motion_outlier37"	"motion_outlier38"	"motion_outlier39"	"motion_outlier40"	"motion_outlier41"	"motion_outlier42"	"motion_outlier43"	"motion_outlier44"	"motion_outlier45"	"motion_outlier46"	"motion_outlier47"	"motion_outlier48"	"motion_outlier49"	"motion_outlier50"	"motion_outlier51"	"motion_outlier52"	"motion_outlier53"	"motion_outlier54"	"motion_outlier55"	"motion_outlier56"	"motion_outlier57"	"motion_outlier58"	"motion_outlier59"	"motion_outlier60"	"motion_outlier61"	"motion_outlier62"	"motion_outlier63"	"motion_outlier64"	"motion_outlier65"	"motion_outlier66"	"motion_outlier67"	"motion_outlier68"	"motion_outlier69"	"motion_outlier70"	"motion_outlier71"	"motion_outlier72"	"volume_z"	"luminance_z"	"speech_z"	"face_z"
-0.141214	0.117694	-0.176969	0.00568491	0.000599032	0.000106207	0	-0.035953	0.026595	0.00038821	0	0	0.0819585	0.0015798132	-0.0522829807	-0.0047336909	0.0519974292	0.0078703433	-0.0515226647	-0.0109783563	0.050860415	0.0140464202	-0.0500130897	-0.0170633708	0.0489837722	0.0200182296	-0.0477762082	-0.0229002443	0.0463947917	0.0256989275	-0.0448445497	-0.0284040951	0.0431311232	0.0310059033	0.0140932619	3.50246e-05	0.0169854142	0.0230785982	-0.0163161222	0.0032743934	0.0031563287	0.0151726251	-0.0496202388	0.0001584258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.268904779341248	-0.426438556510941	0.448081059024295	0.592443852028073
-0.136656	0.200252	-0.171868	0.00582473	0.000834889	-0.000143793	0.00455799999999995	0.082558	0.00510100000000002	0.000139820000000001	0.000235857	-0.00025	0.12350085	0.0013541801	-0.0523082586	-0.0040589197	0.0520983812	0.006752807	-0.0517492091	-0.0094286395	0.0512616758	0.0120792627	-0.050637085	-0.0146975897	0.0498771065	0.01727662	-0.0489837722	-0.0198094581	0.0479594708	0.0222893319	-0.0468069407	-0.024709611	0.0455292636	0.0270638244	0.0217591663	0.0005683694	0.0155621103	0.0246386331	0.0084024248	-0.0084381015	0.0015748618	0.007428903	-0.0315371487	-0.0129423924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.726051125093916	0.516557901343194	0.448081059024295	-1.68540061352814
-0.121866	0.135901	-0.184227	0.00575439	0.000996525	0.000106207	0.0147900000000001	-0.064351	-0.012359	-7.03400000000003e-05	0.000161636	0.00025	0.1155988	0.0011285219	-0.0523296507	-0.0033834701	0.0521838529	0.0056321357	-0.0519411573	-0.0078703433	0.0516020147	0.0100939368	-0.0511670547	-0.0122987873	0.050637085	0.0144808008	-0.0500130897	-0.0166359256	0.0492962274	0.0187601599	-0.0484878293	-0.0208495594	0.0475893965	0.0229002443	0.0185951273	0.0051640038	0.0130066894	0.0284632706	-0.0142797664	-0.0003814952	0.0145548722	0.0101748761	-0.0086588	-0.0447058935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.20256382566749	-0.479226727012158	0.448081059024295	0.592443852028073
-0.104983	0.127552	-0.23728	0.00523207	0.000465356	-0.000143793	0.016883	-0.008349	-0.053053	-0.00052232	-0.000531169	-0.00025	0.14345945	0.0009028426	-0.0523471556	-0.0027074549	0.0522538189	0.0045088495	-0.0520983812	-0.0063048856	0.051881027	0.0080934286	-0.0516020147	-0.009872353	0.0512616758	0.0116395445	-0.050860415	-0.013392903	0.0503987089	0.0151303447	-0.0498771065	-0.0168498047	0.0492962274	0.0185492395	0.0079521189	0.0138142739	0.0133064947	0.0377541887	0.0103090192	0.0083862496	-0.0047789069	-0.0033934851	0.004126109	-0.0297637272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.631670939853867	0.011647107972515	0.448081059024295	0.592443852028073
-0.126397	0.152789	-0.226831	0.00442637	0.000465804	-0.000225558	-0.021414	0.025237	0.010449	-0.0008057	4.48000000000007e-07	-8.1765e-05	0.10149565	0.0006771467	-0.0523607718	-0.0020309873	0.0523082586	0.0033834701	-0.0522207755	-0.0047336909	0.0520983812	0.0060807472	-0.0519411573	-0.0074237382	0.0517492091	0.0087617663	-0.0515226647	-0.0100939368	0.0512616758	0.0114193591	-0.0509664168	-0.0127371473	0.050637085	0.0140464202	0.0102534752	0.0136183468	0.015081796	0.0183298182	-0.0056266533	-0.0048339113	0.0131736439	-0.0114051442	-0.0042617169	-0.0268861326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.273440882464813	0.554004713613279	0.448081059024295	0.592443852028073
-0.104967	0.128329	-0.249167	0.00467829	0.000503186	-0.000143793	0.02143	-0.02446	-0.022336	0.00025192	3.7382e-05	8.1765e-05	0.08677935	0.0004514381	-0.0523704984	-0.0013541801	0.0523471556	0.0022565198	-0.0523082586	-0.003158189	0.0522538189	0.0040589197	-0.0521838529	-0.0049584444	0.0520983812	0.0058564958	-0.0519974292	-0.006752807	0.051881027	0.0076471118	-0.0517492091	-0.0085391442	0.0516020147	0.0094286395	0.0136343577	0.0267581679	0.0188887313	0.0630049788	-0.0358809268	-0.0133424794	0.0016593436	0.0173496751	-0.0110016808	-0.016315814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.607883279498223	0.55539964513381	0.448081059024295	0.592443852028073
-0.0926727	0.0600803	-0.542038	0.0065346	0.000872243	-0.00102317	0.0122943	-0.0682487	-0.292871	0.00185631	0.000369057	-0.000879377	0.5286512	0.0002257211	-0.0523763346	-0.0006771467	0.0523704984	0.0011285219	-0.0523607718	-0.0015798132	0.0523471556	0.0020309873	-0.0523296507	-0.0024820104	0.0523082586	0.0029328492	-0.0522829807	-0.0033834701	0.0522538189	0.0038338396	-0.0522207755	-0.0042839244	0.0521838529	0.0047336909	-0.0167129598	0.0644812522	-0.0384023541	0.0697779496	-0.0461110183	-0.057825704	-0.0107239098	-0.0060604684	0.0252180192	0.0406631975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.70186683605178	0.589986203031214	0.448081059024295	0.592443852028073
-0.0890869	0.212961	-0.261007	0.00325178	0.00126677	-0.00102317	0.00358580000000003	0.1528807	0.281031	-0.00328282	0.000394527	0	0.62136485	0	-0.0523782801	0	0.0523782801	0	-0.0523782801	0	0.0523782801	0	-0.0523782801	0	0.0523782801	0	-0.0523782801	0	0.0523782801	0	-0.0523782801	0	0.0523782801	0	0.0155639931	0.0121780212	0.0074584409	-0.0202574639	0.0197653018	-0.0150024034	0.0191153127	-0.0286934569	-0.0215135925	-0.0062521021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.55120568544667	0.72468224244963	0.448081059024295	0.592443852028073
-0.0924049	0.156794	-0.267467	0.00480258	0.00102032	-0.00102317	-0.00331800000000003	-0.0561670000000001	-0.00646000000000002	0.0015508	-0.00024645	0	0.1558075	-0.0002257211	-0.0523763346	0.0006771467	0.0523704984	-0.0011285219	-0.0523607718	0.0015798132	0.0523471556	-0.0020309873	-0.0523296507	0.0024820104	0.0523082586	-0.0029328492	-0.0522829807	0.0033834701	0.0522538189	-0.0038338396	-0.0522207755	0.0042839244	0.0521838529	-0.0047336909	0.016369803	0.0228454053	0.007317194	0.0443333095	-0.00637279	-0.0018420606	0.0006992299	0.009797779	0.0029172478	-0.0347992602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.629240782188031	0.581293072670557	0.448081059024295	0.592443852028073
-0.0857103	0.210779	-0.199028	0.00429359	0.00105703	-0.000564292	0.00669459999999999	0.053985	0.068439	-0.00050899	3.67100000000001e-05	0.000458878	0.1793475	-0.0004514381	-0.0523704984	0.0013541801	0.0523471556	-0.0022565198	-0.0523082586	0.003158189	0.0522538189	-0.0040589197	-0.0521838529	0.0049584444	0.0520983812	-0.0058564958	-0.0519974292	0.006752807	0.051881027	-0.0076471118	-0.0517492091	0.0085391442	0.0516020147	-0.0094286395	0.0199655104	0.0052575372	0.0196315885	0.0148758018	-0.0029831706	-0.0047959477	0.0233608365	-0.0147345224	-0.0004180074	-0.0321479632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013014144625137	0.307863965166377	0.448081059024295	0.592443852028073
-0.0756709	0.103978	-0.237664	0.00395389	0.000989264	-0.00102317	0.0100394	-0.106801	-0.038636	-0.0003397	-6.77660000000001e-05	-0.000458878	0.1987936	-0.0006771467	-0.0523607718	0.0020309873	0.0523082586	-0.0033834701	-0.0522207755	0.0047336909	0.0520983812	-0.0060807472	-0.0519411573	0.0074237382	0.0517492091	-0.0087617663	-0.0515226647	0.0100939368	0.0512616758	-0.0114193591	-0.0509664168	0.0127371473	0.050637085	-0.0140464202	0.0152420148	0.0131122647	-0.0032556195	0.0185183213	0.0229995542	-0.0008200639	-0.0052077754	-0.0051566916	-0.0073578801	-0.0172394238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.522338853522157	-0.134991584614116	0.448081059024295	0.592443852028073
-0.0857528	0.162295	-0.126839	-3.25999e-05	0.000529895	-0.00102317	-0.0100819	0.058317	0.110825	-0.0039864899	-0.000459369	0	0.401516845	-0.0009028426	-0.0523471556	0.0027074549	0.0522538189	-0.0045088495	-0.0520983812	0.0063048856	0.051881027	-0.0080934286	-0.0516020147	0.009872353	0.0512616758	-0.0116395445	-0.050860415	0.013392903	0.0503987089	-0.0151303447	-0.0498771065	0.0168498047	0.0492962274	-0.0185492395	0.0046992263	-0.0258450392	-0.0259429674	-0.0597756786	0.0450267729	0.0102410201	0.0084012552	-0.0153511362	0.02423094	-0.0174993343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.32304302020889	-0.300909363177019	0.448081059024295	0.592443852028073
-0.0899646	0.144571	-0.160208	0.00212441	0.000692794	-0.000951522	-0.0042118	-0.017724	-0.033369	0.0021570099	0.000162899	7.16479999999999e-05	0.174882645	-0.0011285219	-0.0523296507	0.0033834701	0.0521838529	-0.0056321357	-0.0519411573	0.0078703433	0.0516020147	-0.0100939368	-0.0511670547	0.0122987873	0.050637085	-0.0144808008	-0.0500130897	0.0166359256	0.0492962274	-0.0187601599	-0.0484878293	0.0208495594	0.0475893965	-0.0229002443	0.0150068499	-0.0049687935	-0.0010890868	-0.0140682759	-0.0354802925	0.0027677799	-0.0020199214	0.007971783	0.0128231861	-0.0096566103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.48283029819064	-0.016033893105045	0.448081059024295	0.592443852028073
-0.0712718	0.164449	-0.158617	0.00139324	0.000374856	-0.00102317	0.0186928	0.019878	0.00159099999999995	-0.00073117	-0.000317938	-7.16479999999999e-05	0.0961996	-0.0013541801	-0.0523082586	0.0040589197	0.0520983812	-0.006752807	-0.0517492091	0.0094286395	0.0512616758	-0.0120792627	-0.050637085	0.0146975897	0.0498771065	-0.01727662	-0.0489837722	0.0198094581	0.0479594708	-0.0222893319	-0.0468069407	0.024709611	0.0455292636	-0.0270638244	0.005080384	-0.0220066329	-0.0188782412	-0.0488828429	0.0381572604	0.0138719182	-0.0042465113	-0.0015259362	0.0120609895	0.0150566998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.683393841187258	-0.056972345517434	0.448081059024295	0.592443852028073
-0.0831557	0.160639	-0.151958	0.00129982	0.000399906	-0.00102317	-0.0118839	-0.00381000000000001	0.00665900000000003	-9.34200000000001e-05	2.505e-05	0	0.0282764	-0.0015798132	-0.0522829807	0.0047336909	0.0519974292	-0.0078703433	-0.0515226647	0.0109783563	0.050860415	-0.0140464202	-0.0500130897	0.0170633708	0.0489837722	-0.0200182296	-0.0477762082	0.0229002443	0.0463947917	-0.0256989275	-0.0448445497	0.0284040951	0.0431311232	-0.0310059033	0.0086720817	-0.0058408123	-0.0032180048	-0.0237264135	-0.0477584986	-0.0003034261	0.0099678878	0.0055551729	-0.0066300129	0.0351599997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.69822099009549	0.143627215287252	0.448081059024295	0.592443852028073
-0.0913322	0.150538	-0.158236	0.00186899	0.000480635	-0.00102317	-0.0081765	-0.010101	-0.00627800000000001	0.00056917	8.0729e-05	0	0.05705045	-0.001805417	-0.0522538189	0.005407671	0.051881027	-0.0089842256	-0.0512616758	0.0125180835	0.0503987089	-0.0159924506	-0.0492962274	0.0193908153	0.0479594708	-0.0226970271	-0.0463947917	0.0258953737	0.0446096262	-0.0289706552	-0.0426124582	0.0319082567	0.0404127789	-0.0346942175	0.0105722534	-0.018848505	-0.0115129436	-0.0427788687	0.0351083956	0.0045705073	0.0036191758	-0.0070773482	-0.0437169387	0.027619139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.04534595761516	0.980911532680294	0.448081059024295	0.592443852028073
-0.0814749	0.150599	-0.107454	0.00141619	0.000345824	-0.00102317	0.00985730000000001	6.10000000000055e-05	0.050782	-0.0004528	-0.000134811	0	0.09008085	-0.0020309873	-0.0522207755	0.0060807472	0.0517492091	-0.0100939368	-0.0509664168	0.0140464202	0.0498771065	-0.0179144269	-0.0484878293	0.021674694	0.0468069407	-0.025304607	-0.0448445497	0.0287823352	0.0426124582	-0.0320869629	-0.0401240904	0.0351986159	0.0373944116	-0.0380985803	0.019010782	-0.0117290909	-0.0071745452	-0.0231041196	-0.0406940141	-0.0124298091	0.0152076144	0.0156824231	-0.0425300051	0.0398712634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.14302212261541	0.140531669869709	0.448081059024295	0.592443852028073
-0.07877	0.134193	-0.12842	0.00185131	0.000821601	-0.00102317	0.00270489999999998	-0.016406	-0.020966	0.00043512	0.000475777	0	0.08562175	-0.0022565198	-0.0521838529	0.006752807	0.0516020147	-0.0111989617	-0.050637085	0.0155619757	0.0492962274	-0.0198094581	-0.0475893965	0.0239098759	0.0455292636	-0.0278327876	-0.0431311232	0.0315490697	0.0404127789	-0.0350311327	-0.0373944116	0.0382531258	0.0340984296	-0.0411911291	0.0191646771	-0.0324400625	-0.012456432	-0.0565385179	0.0124449964	0.0061805533	-0.0015090259	-0.007676223	-0.0374432152	0.0113854531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.260148491670469	0.091563216476135	0.448081059024295	0.592443852028073
-0.0711449	0.174338	-0.140372	0.00165155	0.000821601	-0.000961162	0.00762510000000001	0.040145	-0.011952	-0.000199760000000001	0	6.20079999999997e-05	0.0728105	-0.0024820104	-0.0521430537	0.0074237382	0.0514394875	-0.0122987873	-0.0502739006	0.0170633708	0.0486567622	-0.021674694	-0.0466025972	0.0260913389	0.0441298556	-0.0302736359	-0.0412607473	0.0341840202	0.0380210421	-0.0377873696	-0.0344398384	0.0410513194	0.030549302	-0.0439465533	0.0179959051	-0.0184160584	-0.0165423385	-0.0322952043	-0.0147384494	0.0025279792	0.0037543701	0.0150867054	-0.0046505699	-0.0119243715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.15455777292843	0.067200759869864	0.448081059024295	0.592443852028073
-0.0730601	0.174326	-0.125977	0.00198365	0.000821601	-0.00102317	-0.00191520000000002	-1.2000000000012e-05	0.014395	0.000332100000000001	0	-6.20079999999997e-05	0.0360276	-0.0027074549	-0.0520983812	0.0080934286	0.0512616758	-0.013392903	-0.0498771065	0.0185492395	0.0479594708	-0.0235073292	-0.0455292636	0.028214182	0.0426124582	-0.0326194932	-0.0392402281	0.0366761804	0.0354486142	-0.0403408874	-0.03127814	0.0435744473	0.0267733776	-0.0463423012	0.0172264103	-0.0219652014	0.0051426354	-0.0346536608	-0.0336990104	-0.007750759	0.0171145336	-0.0082130838	0.0167539329	-0.0291217177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2329457639868	-0.326076835601932	0.448081059024295	0.592443852028073
-0.0713813	0.150431	-0.143176	0.00228295	0.000821601	-0.00102317	0.00167880000000002	-0.023895	-0.017199	0.0002993	0	0	0.0577378	-0.0029328492	-0.0520498384	0.0087617663	0.0510686325	-0.0144808008	-0.0494469678	0.0200182296	0.0472051818	-0.025304607	-0.044371389	0.0302736359	0.0409811285	-0.0348629988	-0.0370769179	0.03901514	0.0327077205	-0.042677987	-0.0279283311	0.0458056033	0.0227986886	-0.0483587652	0.0161028253	-0.0137439772	-0.0129572327	-0.0222804329	0.0092331302	-0.0119848963	-0.0023156999	0.0056216059	-0.0150180759	-0.0146052255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.51385498044797	-0.077459997388478	0.448081059024295	0.592443852028073
-0.0720527	0.182689	-0.109831	0.00165155	0.000663611	-0.00102317	-0.000671400000000003	0.032258	0.033345	-0.000631400000000001	-0.00015799	0	0.1057439	-0.003158189	-0.0519974292	0.0094286395	0.050860415	-0.0155619757	-0.0489837722	0.0214690046	0.0463947917	-0.0270638244	-0.0431311232	0.0322650733	0.0392402281	-0.0369971132	-0.0347786889	0.0411911291	0.0298113868	-0.0447861304	-0.024410558	0.0477298374	0.018654743	-0.0499794418	0.0153049918	-0.0220658148	0.0247800013	-0.0390610593	-0.0256909894	-0.0206582943	0.0110617278	0.0053647638	-0.0267447174	-0.0227159884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.24189287114297	-0.242564815799556	0.448081059024295	0.592443852028073
-0.0612568	0.150503	-0.0869311	0.00216298	0.000484059	-0.000822214	0.0107959	-0.032186	0.0228999	0.000511430000000001	-0.000179552	0.000200956	0.1104787	-0.0033834701	-0.0519411573	0.0100939368	0.050637085	-0.0166359256	-0.0484878293	0.0229002443	0.0455292636	-0.0287823352	-0.0418107693	0.0341840202	0.0373944116	-0.03901514	-0.032353904	0.0431950583	0.0267733776	-0.0466540082	-0.0207459769	0.0493342563	0.0143723053	-0.0511910666	0.0219908067	-0.0231356268	-0.0722854482	-0.0279106363	0.0452136355	-0.0189774672	-0.0116374664	0.0202442651	-0.0155768218	0.0166274549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.855296753086699	0.140481232108975	0.448081059024295	0.592443852028073
0.00420345	0.0924227	-0.0287345	-0.0107518	-7.87734e-05	0.00174264	0.06546025	-0.0580803	0.0581966	-0.01291478	-0.0005628324	0.002564854	0.98386047	-0.0036086884	-0.051881027	0.010757547	0.0503987089	-0.017702152	-0.0479594708	0.0243106464	0.0446096262	-0.0304575546	-0.0404127789	0.0360261653	0.0354486142	-0.0409107473	-0.0298113868	0.045018557	0.0236081307	-0.0482715996	-0.0169566271	0.0506081094	0.009983168	-0.0519837232	-0.0241735752	0.0307504907	-0.1533583852	-0.0388644826	0.1594605523	-0.0773767543	-0.0573039913	-0.0068466136	0.001324421	0.0772250014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.869833362298136	0.113195784893003	0.448081059024295	0.592443852028073
-0.113899	0.0433698	-0.313209	0.000355164	0.000769641	-8.76321e-05	-0.11810245	-0.0490529	-0.2844745	0.011106964	0.0008484144	-0.0018302721	1.140912375	-0.0038338396	-0.0518170426	0.0114193591	0.0501453577	-0.0187601599	-0.0473990497	0.0256989275	0.0436369724	-0.0320869629	-0.0389397479	0.0377873696	0.0334080384	-0.042677987	-0.0271603893	0.0466540082	0.0203306886	-0.0496302266	-0.0130652981	0.0515428613	0.0055199161	-0.0523509242	-0.0078177092	0.0612995355	0.0349367302	0.0021273527	-0.0079137715	0.0007468209	0.0220239314	-0.0610243745	0.0351642585	-0.0187151146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.12871500505733	-0.041644061388913	0.448081059024295	0.592443852028073
-0.0742533	0.220653	-0.256756	0.00271151	0.00102874	-0.00017634	0.0396457	0.1772832	0.056453	0.002356346	0.000259099	-8.87079e-05	0.408589545	-0.0040589197	-0.0517492091	0.0120792627	0.0498771065	-0.0198094581	-0.0468069407	0.0270638244	0.0426124582	-0.0336681095	-0.0373944116	0.0394636764	0.03127814	-0.044311314	-0.024410558	0.0480945804	0.0169566271	-0.0507226006	-0.0090953929	0.0521322486	0.0010156846	-0.0522896643	0.0086449139	0.0004493904	-0.0241176414	-0.0215019768	0.0112577834	0.0268355925	0.0112458523	-0.0057531876	0.0441860506	-0.0385724029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.20553754515345	-0.165490115764757	0.448081059024295	0.592443852028073
