"trans_x"	"trans_y"	"trans_z"	"rot_x"	"rot_y"	"rot_z"	"trans_x_derivative1"	"trans_y_derivative1"	"trans_z_derivative1"	"rot_x_derivative1"	"rot_y_derivative1"	"rot_z_derivative1"	"framewise_displacement"	"cosine00"	"cosine01"	"cosine02"	"cosine03"	"cosine04"	"cosine05"	"cosine06"	"cosine07"	"cosine08"	"cosine09"	"cosine10"	"cosine11"	"cosine12"	"cosine13"	"cosine14"	"cosine15"	"cosine16"	"cosine17"	"cosine18"	"cosine19"	"cosine20"	"t_comp_cor_00"	"t_comp_cor_01"	"t_comp_cor_02"	"t_comp_cor_03"	"a_comp_cor_00"	"a_comp_cor_01"	"a_comp_cor_02"	"a_comp_cor_03"	"a_comp_cor_04"	"motion_outlier01"	"motion_outlier02"	"motion_outlier03"	"motion_outlier04"	"motion_outlier05"	"motion_outlier06"	"motion_outlier07"	"motion_outlier08"	"motion_outlier09"	"motion_outlier10"	"motion_outlier11"	"motion_outlier12"	"motion_outlier13"	"motion_outlier14"	"motion_outlier15"	"motion_outlier16"	"motion_outlier17"	"motion_outlier18"	"motion_outlier19"	"motion_outlier20"	"motion_outlier21"	"motion_outlier22"	"motion_outlier23"	"motion_outlier24"	"motion_outlier25"	"motion_outlier26"	"motion_outlier27"	"motion_outlier28"	"motion_outlier29"	"motion_outlier30"	"motion_outlier31"	"motion_outlier32"	"motion_outlier33"	"motion_outlier34"	"motion_outlier35"	"volume_z"	"luminance_z"	"speech_z"	"face_z"
-0.0195503	0.0875705	0.146857	0.000992497	-0.000517988	-0.00343032	0.0058356	-0.0288815	-0.088107	0.000763896	0.000168243	0.00038806	0.18883405	-0.0159924506	-0.0426124582	0.0420138333	0.0169566271	-0.0523684314	0.0150222601	0.0431950583	-0.0413994086	-0.0179144269	0.0523388891	-0.0140464202	-0.0437614146	0.0407694154	0.0188654898	-0.0522896643	0.0130652981	0.044311314	-0.0401240904	-0.0198094581	0.0522207755	-0.0120792627	-0.0054738357	0.0071430227	-0.0091731611	0.0193953193	-0.0153635346	-0.0126438948	-0.0200589098	0.0004533641	-0.0065749463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1803230211402	1.67913757924955	-2.22840312389761	0.592443852028073
-0.00580992	0.150072	0.266427	0.000319865	-0.000691816	-0.0033499	0.01374038	0.0625015	0.11957	-0.000672632	-0.000173828	8.04199999999999e-05	0.24215588	-0.0162072446	-0.0423483678	0.0424146861	0.016099885	-0.0523781585	0.016314529	0.0422818529	-0.0424808075	-0.0159924506	0.0523777937	-0.0164217376	-0.0422151417	0.0425467316	0.015884942	-0.0523771858	0.01652887	0.0421482344	-0.0426124582	-0.0157773596	0.0523763346	-0.0166359256	-0.0154371214	0.0012011475	-0.0211543042	0.0349966333	-0.0014892715	-0.0089305188	-0.0105864948	-0.0083833147	-0.0442758331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.91506413158609	2.3195711415033	0.448081059024295	0.592443852028073
-0.00736288	0.127745	0.217158	0.00217254	-0.00130464	-0.00354554	-0.00155296	-0.022327	-0.049269	0.001852675	-0.000612824	-0.00019564	0.20620591	-0.0164217376	-0.0420811315	0.0428084497	0.015238359	-0.0523635681	0.0175958911	0.0413301739	-0.0435117199	-0.0140464202	0.0523194405	-0.0187601599	-0.0405559987	0.044190547	0.0128465907	-0.0522459219	0.0199138901	0.0397590408	-0.0448445497	-0.0116395445	0.0521430537	-0.0210564335	-0.020867887	0.0139261173	-0.0292582858	0.0491358577	-0.0159749304	-0.0101012939	-0.0170478099	-0.0107791442	-0.0606075623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.408581908434773	2.42730729572218	0.448081059024295	0.592443852028073
-0.00631891	0.124158	0.0160338	0.00621007	0.000293022	-0.00222387	0.00104397	-0.00358700000000001	-0.2011242	0.00403753	0.001597662	0.00132167	0.55359827	-0.0166359256	-0.0418107693	0.0431950583	0.0143723053	-0.052324667	0.0188654898	0.0403408874	-0.0444909208	-0.0120792627	0.0521639377	-0.0210564335	-0.0387884217	0.0456957037	0.0097614921	-0.051896421	0.0232042715	0.0371565505	-0.0468069407	-0.0074237382	0.0515226647	-0.025304607	-0.0349584473	-0.0191253494	0.0086942707	-0.0717534048	0.0244845208	-0.0314182193	-0.0379191527	0.0610973845	0.0504814542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01068044866006	2.4578458066485	0.448081059024295	0.592443852028073
-0.0250077	0.140995	0.0777257	0.00536551	-0.0010105	-0.00266462	-0.01868879	0.016837	0.0616919	-0.000844559999999999	-0.001303522	-0.00044075	0.22665929	-0.0168498047	-0.0415373011	0.0435744473	0.0135019809	-0.0522614734	0.0201224762	0.0393148935	-0.0454172463	-0.0100939368	0.0519115742	-0.0233053991	-0.0369171367	0.0470574788	0.0066408724	-0.0513301431	0.0263843771	0.0343547251	-0.0484878293	-0.003158189	0.0505197734	-0.0293456776	-0.02342139	-0.0121116872	-0.0252386601	-0.0627729883	-0.0098208577	0.0374786031	0.1349950266	0.0193087414	0.0348013084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.037801665154959	0.660344984288681	-2.22840312389761	0.592443852028073
-0.0248123	0.166942	0.201666	0.00383752	-0.00194237	-0.0028713	0.000195400000000002	0.025947	0.1239403	-0.00152799	-0.00093187	-0.00020668	0.2834097	-0.0170633708	-0.0412607473	0.0439465533	0.0126276447	-0.0521740164	0.0213660101	0.0382531258	-0.0462895956	-0.0080934286	0.0515628185	-0.0255020041	-0.0349471469	0.0482715996	0.0034960873	-0.0505494535	0.0294390937	0.0313685957	-0.0498771065	0.0011285219	0.0491418251	-0.0331465714	-0.0271865191	-0.0070703043	-0.0623686912	-0.0251029405	-0.024006539	0.0028555997	0.0445445407	0.0151121111	-0.0868958042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.178037605030163	-0.516042254681272	-2.22840312389761	0.592443852028073
-0.0347812	0.117244	0.185734	0.00239851	-0.00203055	-0.002463	-0.0099689	-0.049698	-0.015932	-0.00143901	-8.818e-05	0.0004083	0.1723734	-0.01727662	-0.0409811285	0.044311314	0.0117495564	-0.0520623368	0.0225952602	0.0371565505	-0.0471069319	-0.0060807472	0.0511183183	-0.0276413132	-0.0328837193	0.0493342563	0.0003385804	-0.0495576132	0.032353904	0.028214182	-0.0509664168	0.005407671	0.0473990497	-0.0366761804	-0.0213743269	-0.0073271769	-0.0247798728	-0.0275365526	0.0119557126	0.0084352931	0.0057040335	0.0181837133	-0.028784086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.399197010396752	1.92542978624647	0.448081059024295	0.592443852028073
-0.0420777	0.158329	0.245689	0.000326437	-0.000882557	-0.0028713	-0.0072965	0.041085	0.059955	-0.002072073	0.001147993	-0.0004083	0.2897548	-0.0174895484	-0.0406984653	0.0446686685	0.0108679768	-0.0519264863	0.0238094045	0.0360261653	-0.0478682839	-0.0040589197	0.0505788988	-0.0297185201	-0.030732371	0.0502421146	-0.0028201586	-0.0483587652	0.0351149558	0.0249084068	-0.0517492091	0.0096505858	0.0453043854	-0.0399056168	-0.0193402783	0.0076402344	-0.000184587	0.0254917096	0.0102251501	0.0377850551	-0.0014994868	-0.0065428125	-0.0518565252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.338432751386131	1.06529827090788	0.448081059024295	0.592443852028073
-0.0707175	0.140442	0.222707	0.000181799	-0.00112479	-0.00327801	-0.0286398	-0.017887	-0.022982	-0.000144638	-0.000242233	-0.00040671	0.10918785	-0.017702152	-0.0404127789	0.045018557	0.009983168	-0.051766528	0.0250076315	0.0348629988	-0.0485727468	-0.0020309873	0.0499455618	-0.0317289578	-0.028498854	0.050992326	-0.0059686353	-0.0469579174	0.0377091275	0.0214690046	-0.0522207755	0.0138288366	0.0428733831	-0.0428084497	-0.0190621215	0.0222258909	0.0435944179	0.0202940005	0.0262476304	0.0479893597	-0.0257119818	-0.0084686413	-0.0026073257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.424157695345447	0.071018667615091	0.448081059024295	0.592443852028073
-0.0302314	0.158715	0.25363	-0.000155219	-0.000272686	-0.00308094	0.0404861	0.018273	0.030923	-0.000337018	0.000852104	0.00019707	0.1589917	-0.0179144269	-0.0401240904	0.0453609212	0.0090953929	-0.0515825363	0.02618914	0.0336681095	-0.0492194833	0	0.0492194833	-0.0336681095	-0.02618914	0.0515825363	-0.0090953929	-0.0453609212	0.0401240904	0.0179144269	-0.0523782801	0.0179144269	0.0401240904	-0.0453609212	-0.0206911064	0.0247462916	0.0393894005	0.0376775024	0.014614712	0.0413245077	-0.0336460559	-0.0177578951	-0.0083983105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.106389553956784	0.229546181271254	0.448081059024295	0.592443852028073
-0.0339839	0.154833	0.240712	-0.000249393	-0.000137751	-0.00271308	-0.0037525	-0.00388200000000002	-0.012918	-9.4174e-05	0.000134935	0.00036786	0.05040095	-0.018126369	-0.0398324213	0.0456957037	0.0082049152	-0.0513745965	0.0273531403	0.0324425845	-0.0498077248	0.0020309873	0.0484020114	-0.0355316183	-0.0238094045	0.0520108938	-0.0121890533	-0.0435744473	0.0423483678	0.014263743	-0.0522207755	0.0218799809	0.0370769179	-0.0475421407	-0.0173003169	0.0242056297	0.0454867959	0.0329815607	0.0230934259	0.036546134	-0.0466478215	-0.0183861461	0.0142279252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.949681312228174	0.234528444210701	0.448081059024295	0.592443852028073
-0.0353054	0.140372	0.246867	-0.000472688	-0.000545442	-0.0026652	-0.0013215	-0.014461	0.00615500000000002	-0.000223295	-0.000407691	4.78800000000002e-05	0.0558808	-0.0183379745	-0.0395377932	0.0460228486	0.0073119995	-0.0511428052	0.028498854	0.0311875391	-0.0503367722	0.0040589197	0.0474946641	-0.0373152977	-0.0213660101	0.0522760543	-0.015238359	-0.0416059582	0.044371389	0.0105365379	-0.0517492091	0.0256989275	0.0337544877	-0.0493342563	-0.0108350984	0.0146268239	0.0223930262	0.0324280324	-0.0017394595	0.0021968495	-0.0397590927	-0.0043021375	0.0094004085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.077883511746453	0.186805133070391	0.448081059024295	0.592443852028073
-0.0317259	0.142716	0.203271	-0.00116139	-0.00014871	-0.00321208	0.0035795	0.00234400000000004	-0.043596	-0.000688702000000001	0.000396732	-0.00054688	0.1311352	-0.0185492395	-0.0392402281	0.0463423012	0.0064169112	-0.0508872699	0.0296255153	0.0299041152	-0.0508059967	0.0060807472	0.0464991262	-0.03901514	-0.0188654898	0.0523771858	-0.0182322141	-0.0394636764	0.0461835398	0.006752807	-0.0509664168	0.0293456776	0.0301814655	-0.0507226006	0.0119309766	-0.0079011664	0.0015860458	0.0085920502	-0.0086880774	-0.0257546325	-0.0114566856	0.0003465633	0.0109282947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.04378151478013	0.25104474402747	0.448081059024295	0.592443852028073
-0.00966591	0.140342	0.16026	-0.000639108	0.000100249	-0.00320303	0.02205999	-0.00237400000000004	-0.043011	0.000522282000000001	0.000248959	9.05000000000003e-06	0.10645954	-0.0187601599	-0.0389397479	0.0466540082	0.0055199161	-0.0506081094	0.030732371	0.0285934806	-0.0512148408	0.0080934286	0.0454172463	-0.0406273263	-0.016314529	0.0523139709	-0.0211597241	-0.0371565505	0.0477762082	0.0029328492	-0.0498771065	0.0327957961	0.0263843771	-0.0516958108	0.0196843611	-0.0167476764	-0.0115737966	-0.0168191004	-0.0173641564	-0.029391076	0.0076374515	0.0106354549	0.0121477199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.90278552374883	0.240525755573746	0.448081059024295	0.592443852028073
-0.00937202	0.186108	0.231862	-0.000577894	-0.00139823	-0.00276945	0.00029389	0.045766	0.071602	6.1214e-05	-0.001498479	0.00043358	0.21732554	-0.018970732	-0.0386363752	0.0469579174	0.004621281	-0.0503054532	0.0318186811	0.027256828	-0.0515628185	0.0100939368	0.0442510332	-0.0421482344	-0.0137199483	0.0520866082	-0.0240102362	-0.0346942175	0.0491418251	-0.0009028426	-0.0484878293	0.0360261653	0.0223914121	-0.0522459219	-0.0017659021	-0.0051733284	-0.0132277697	-0.0153620519	-0.0109320481	-0.0170982412	-0.0146963012	0.0190710416	-0.0130815138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.6210595623877	0.589511649423417	0.448081059024295	0.592443852028073
-0.00932150000000001	0.14121	0.212886	0.000911592	-0.00176556	-0.00293745	5.05199999999949e-05	-0.044898	-0.018976	0.001489486	-0.00036733	-0.000168	0.16516532	-0.0191809517	-0.0383301323	0.0472539781	0.0037212726	-0.0499794418	0.0328837193	0.0258953737	-0.0518495163	0.0120792627	0.0430026525	-0.0435744473	-0.0110886847	0.0516958108	-0.0267733776	-0.0320869629	0.0502739006	-0.0047336909	-0.0468069407	0.03901514	0.0182322141	-0.0523684314	-0.0010218452	-0.0044772158	-0.0156148493	-0.0153638996	-0.0215266053	-0.0214032171	-0.0012486655	0.0118556246	0.0130691391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.46699063369837	0.372423567378908	0.448081059024295	0.592443852028073
-0.014842	0.155779	0.196293	-0.000362542	-0.00139407	-0.00281214	-0.00552049999999999	0.014569	-0.016593	-0.001274134	0.00037149	0.00012531	0.1252292	-0.0193908153	-0.0380210421	0.0475421407	0.0028201586	-0.0496302266	0.0339267737	0.0245103563	-0.0520745933	0.0140464202	0.0416744222	-0.0449027607	-0.0084277735	0.0511428052	-0.0294390937	-0.0293456776	0.0511670547	-0.0085391442	-0.0448445497	0.0417426926	0.0139376608	-0.0520623368	0.0107250489	-0.019488731	-0.0254446996	-0.0231019005	-0.0200613841	-0.0286582114	0.0023082999	0.0201784217	-0.0130212231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.814739471174465	0.636850736294033	0.448081059024295	0.592443852028073
0.0224694	0.12826	0.155146	-0.000483098	0.00014138	-0.00265189	0.0373114	-0.027519	-0.041147	-0.000120556	0.00153545	0.00016025	0.1967902	-0.0196003187	-0.0377091275	0.0478223571	0.0019182066	-0.0492579697	0.0349471469	0.0231030362	-0.0522377823	0.0159924506	0.0402688086	-0.0461301902	-0.0057443291	0.0504293264	-0.0319976841	-0.0264818121	0.0518170426	-0.0122987873	-0.0426124582	0.044190547	0.0095396348	-0.0513301431	0.0173981893	-0.0089040391	0.0080115498	-0.0440060224	-0.0060156224	-0.0038802477	0.0178633827	0.0224609133	0.0239224908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.540970898836649	1.57639224709742	0.448081059024295	0.592443852028073
-0.0027832	0.174866	0.245963	-0.000699104	-0.00022026	-0.00271161	-0.0252526	0.046606	0.090817	-0.000216006	-0.00036164	-5.97200000000001e-05	0.1945439	-0.0198094581	-0.0373944116	0.0480945804	0.0010156846	-0.048862844	0.0359441567	0.021674694	-0.0523388891	0.0179144269	0.0387884217	-0.0472539781	-0.0030455261	0.0495576132	-0.0344398384	-0.0235073292	0.0522207755	-0.0159924506	-0.0401240904	0.0463423012	0.0050707869	-0.050177843	-0.0008613302	0.0052035138	0.013752296	0.0040662219	0.0024293487	0.0116623552	-0.0119492675	0.0084288307	-0.0173440784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.380246521014057	0.971952147182355	0.448081059024295	0.592443852028073
-0.003032	0.124134	0.203198	-0.00117729	-0.000220528	-0.00288787	-0.0002488	-0.050732	-0.042765	-0.000478186	-2.67999999999991e-07	-0.00017626	0.1264815	-0.0200182296	-0.0370769179	0.0483587652	0.0001128608	-0.0484450328	0.0369171367	0.0202266294	-0.0523777937	0.0198094581	0.0372360105	-0.0482715996	-0.0003385804	0.0485304007	-0.0367566699	-0.0204346535	0.0523763346	-0.0196003187	-0.0373944116	0.0481835374	0.0005642937	-0.0486148674	0.0117868061	0.0085252161	0.0316709855	-0.0153743367	0.0040856298	0.0086388628	-0.0036651197	-0.0017912367	0.0535845466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.17494293370421	1.05587524115503	0.448081059024295	0.592443852028073
0.000659273	0.166448	0.257452	-0.000560796	-0.000674741	-0.00301069	0.003691273	0.042314	0.054254	0.000616494	-0.000454213	-0.00012282	0.159935623	-0.0202266294	-0.0367566699	0.0486148674	-0.0007899965	-0.0480047303	0.0378654364	0.0187601599	-0.0523544498	0.021674694	0.0356144575	-0.0491807684	0.0023692706	0.0473509122	-0.0389397479	-0.01727662	0.0522829807	-0.0231030362	-0.0344398384	0.0497019183	-0.0039463888	-0.0466540082	0.0010743501	0.0044821965	-0.0004520971	0.0071232409	-0.0054413161	-0.0020289064	-0.0078326469	0.0010809827	0.0035455813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.545750157150646	0.314031274883272	0.448081059024295	-1.68540061352814
-0.0279446	0.13776	0.251895	-0.000595019	-0.00151806	-0.00273361	-0.028603873	-0.028688	-0.00555700000000003	-3.4223e-05	-0.000843318999999999	0.00027708	0.120579973	-0.0204346535	-0.0364336915	0.048862844	-0.0016926191	-0.0475421407	0.0387884217	0.01727662	-0.0522688852	0.0235073292	0.0339267737	-0.0499794418	0.0050707869	0.0460228486	-0.0409811285	-0.0140464202	0.0519411573	-0.0264818121	-0.03127814	0.0508872699	-0.0084277735	-0.044311314	0.004964771	0.0038024416	0.0002112227	-0.013663287	-0.0049166724	-0.00945973	0.0077858956	-0.0102891886	0.041621022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.61340557925889	0.569626775940332	0.448081059024295	-1.68540061352814
0.0010836	0.174874	0.264536	-0.000858242	-0.000770991	-0.00282485	0.0290282	0.037114	0.012641	-0.000263223	0.000747069	-9.12399999999998e-05	0.1338598	-0.0206422981	-0.0361080066	0.0491026536	-0.0025947387	-0.0470574788	0.0396854757	0.0157773596	-0.0521212014	0.025304607	0.0321760928	-0.0506658255	0.0077587455	0.0445503769	-0.0428733831	-0.010757547	0.051352489	-0.0297185201	-0.0279283311	0.0517316498	-0.0128465907	-0.0416059582	0.0135291149	-0.0196440263	-0.0428354485	-0.0110433829	-0.0186102797	-0.0387454842	0.0158867376	0.0097002532	-0.0272589528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.436019685123841	0.331697748124623	0.448081059024295	0.592443852028073
-0.00649179	0.150426	0.213776	-0.000332973	-0.000542135	-0.00283958	-0.00757539	-0.024448	-0.05076	0.000525269	0.000228856	-1.47300000000001e-05	0.12122614	-0.0208495594	-0.0357796393	0.0493342563	-0.0034960873	-0.0465509697	0.0405559987	0.014263743	-0.0519115742	0.0270638244	0.0303656657	-0.0512383773	0.0104259597	0.0429381175	-0.0446096262	-0.0074237382	0.0505197734	-0.0327957961	-0.024410558	0.0522294002	-0.0171700353	-0.0385600826	0.0187879328	-0.013176315	-0.0142108179	-0.0424044941	-0.0088844181	-0.025523829	0.0146984491	0.0202494267	0.0130915103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.732313765485998	0.025448535362374	0.448081059024295	0.592443852028073
0.00800309	0.161241	0.242927	0.00013215	-0.000441304	-0.00298892	0.01449488	0.010815	0.029151	0.000465123	0.000100831	-0.00014934	0.09022558	-0.0210564335	-0.0354486142	0.0495576132	-0.0043963972	-0.0460228486	0.0413994086	0.0127371473	-0.0516402525	0.0287823352	0.028498854	-0.0516958108	0.0130652981	0.0411911291	-0.0461835398	-0.0040589197	0.0494469678	-0.0356971313	-0.0207459769	0.0523771858	-0.0213660101	-0.0351986159	0.0036258748	0.0013699824	-0.0018163219	-0.0089395596	-0.0035111891	-0.0015566291	0.0009087419	0.019201239	-0.0097819358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.277314825835982	1.46111707373766	0.448081059024295	0.592443852028073
-0.00139202	0.172319	0.259489	-0.000255787	-0.000626595	-0.00271434	-0.00939511	0.011078	0.016562	-0.000387937	-0.000185291	0.00027458	0.07942551	-0.0212629165	-0.0351149558	0.049772687	-0.0052954007	-0.0454733605	0.0422151417	0.0111989617	-0.0513075588	0.0304575546	0.0265791242	-0.0520370985	0.015669704	0.0393148935	-0.0475893965	-0.0006771467	0.0481391707	-0.0384069609	-0.0169566271	0.0521740164	-0.0254033645	-0.0315490697	0.0032105887	0.0123397539	0.0160407673	-0.0045773868	-0.0030927271	0.0129034993	-0.0064947328	0.010314592	0.0165999594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.751448573195385	0.489790617908834	0.448081059024295	0.592443852028073
-0.00645855	0.156674	0.234895	-0.000348631	-0.000105859	-0.00320664	-0.00506653	-0.015645	-0.024594	-9.2844e-05	0.000520736	-0.0004923	0.10059953	-0.0214690046	-0.0347786889	0.0499794418	-0.0061928308	-0.0449027607	0.0430026525	0.0096505858	-0.0509138886	0.0320869629	0.0246100408	-0.0522614734	0.0182322141	0.0373152977	-0.0488220806	0.0027074549	0.0466025972	-0.0409107473	-0.0130652981	0.0516212534	-0.0292521253	-0.0276413132	0.0086969748	0.0069641875	0.0217140082	-0.0023348345	0.001209739	0.0006649678	-0.0098889694	0.0028269047	0.0249236679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.792885340739063	1.31667490302343	0.448081059024295	0.592443852028073
-0.00644369	0.164796	0.255002	-0.000825836	-0.000201719	-0.00302226	1.48600000000002e-05	0.00812199999999999	0.020107	-0.000477205	-9.586e-05	0.00018438	0.06611611	-0.021674694	-0.0344398384	0.050177843	-0.0070884207	-0.044311314	0.0437614146	0.0080934286	-0.0504597097	0.0336681095	0.0225952602	-0.0523684314	0.0207459769	0.0351986159	-0.0498771065	0.0060807472	0.0448445497	-0.0431950583	-0.0090953929	0.0507226006	-0.0328837193	-0.0235073292	0.0088311692	0.0142118839	0.0260109307	-0.0002258594	-0.0040676613	0.011903863	-0.0090860628	-0.0046818528	0.03280785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.233812721073815	1.21938892182295	0.448081059024295	0.592443852028073
-0.00633168	0.13758	0.264062	-0.00109846	-0.000675754	-0.00323384	0.00011201	-0.027216	0.00905999999999996	-0.000272624	-0.000474035	-0.00021158	0.08429996	-0.0218799809	-0.0340984296	0.0503678575	-0.0079819045	-0.043699295	0.0444909208	0.0065289069	-0.0499455618	0.0351986159	0.0205385235	-0.0523577323	0.0232042715	0.0329714899	-0.050750635	0.0094286395	0.0428733831	-0.0452476394	-0.0050707869	0.0494840794	-0.0362711858	-0.0191809517	0.0067495732	0.0101047844	0.0105933658	-0.0009299793	-0.0042407563	-0.0052209882	-0.0037969348	-0.0081264676	0.0296311154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.342933353190674	0.440200101825951	0.448081059024295	0.592443852028073
-0.00629003	0.137918	0.248894	0.000389389	-0.000839929	-0.00303315	4.16499999999998e-05	0.000338000000000005	-0.015168	0.001487849	-0.000164175	0.00020069	0.10818335	-0.0220848615	-0.0337544877	0.0505494535	-0.0088730165	-0.0430669878	0.0451906832	0.0049584444	-0.0493720561	0.0366761804	0.0184436498	-0.0522294002	0.0256005252	0.0306409077	-0.0514394875	0.0127371473	0.0406984653	-0.0470574788	-0.0010156846	0.0479139886	-0.0393893764	-0.0146975897	0.0069346231	0.0131141472	-0.0025280503	-0.0155419953	-0.0193456443	-0.0202178353	-0.0150578464	0.0102418474	0.0336354052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.219544084497704	1.1880111352222	0.448081059024295	0.592443852028073
-0.0373544	0.109913	0.330524	-0.00154158	-0.00275741	-0.00241479	-0.03106437	-0.028005	0.08163	-0.001930969	-0.001917481	0.00061836	0.36403987	-0.0222893319	-0.0334080384	0.0507226006	-0.0097614921	-0.0424146861	0.0458602343	0.0033834701	-0.048739874	0.0380985803	0.016314529	-0.0519837232	0.0279283311	0.028214182	-0.0519411573	0.0159924506	0.0383301323	-0.0486148674	0.0030455261	0.0460228486	-0.0422151417	-0.0100939368	0.004149427	-0.0297419714	-0.0417805213	-0.0152861624	-0.0107808142	-0.0656823985	0.0115436635	-0.0069585814	0.0029908521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.881152069104095	1.79680157663205	0.448081059024295	0.592443852028073
-0.0103928	0.127083	0.249648	4.42718e-05	-0.00263487	-0.0020877	0.0269616	0.01717	-0.080876	0.0015858518	0.00012254	0.00032709	0.22678169	-0.0224933884	-0.0330591074	0.0508872699	-0.0106470671	-0.0417426926	0.0464991262	0.001805417	-0.0480497669	0.0394636764	0.0141551145	-0.0516212534	0.0301814655	0.0256989275	-0.0522538189	0.0191809517	0.0357796393	-0.04991145	0.0070884207	0.043823331	-0.0447275033	-0.005407671	0.0159589492	-0.0281108067	-0.0504687526	-0.0287924064	-0.0201636139	-0.0129498121	0.0802104533	0.0219303112	-0.0250448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.1262066627732	1.68327190103049	-2.22840312389761	-1.68540061352814
