"trans_x"	"trans_y"	"trans_z"	"rot_x"	"rot_y"	"rot_z"	"trans_x_derivative1"	"trans_y_derivative1"	"trans_z_derivative1"	"rot_x_derivative1"	"rot_y_derivative1"	"rot_z_derivative1"	"framewise_displacement"	"cosine00"	"cosine01"	"cosine02"	"cosine03"	"cosine04"	"cosine05"	"cosine06"	"cosine07"	"cosine08"	"cosine09"	"cosine10"	"cosine11"	"cosine12"	"cosine13"	"cosine14"	"cosine15"	"cosine16"	"cosine17"	"cosine18"	"cosine19"	"cosine20"	"t_comp_cor_00"	"t_comp_cor_01"	"t_comp_cor_02"	"a_comp_cor_00"	"a_comp_cor_01"	"a_comp_cor_02"	"a_comp_cor_03"	"a_comp_cor_04"	"motion_outlier01"	"motion_outlier02"	"motion_outlier03"	"motion_outlier04"	"motion_outlier05"	"motion_outlier06"	"motion_outlier07"	"motion_outlier08"	"motion_outlier09"	"motion_outlier10"	"motion_outlier11"	"motion_outlier12"	"motion_outlier13"	"motion_outlier14"	"motion_outlier15"	"motion_outlier16"	"motion_outlier17"	"motion_outlier18"	"motion_outlier19"	"motion_outlier20"	"motion_outlier21"	"motion_outlier22"	"motion_outlier23"	"motion_outlier24"	"motion_outlier25"	"motion_outlier26"	"motion_outlier27"	"motion_outlier28"	"motion_outlier29"	"motion_outlier30"	"motion_outlier31"	"motion_outlier32"	"motion_outlier33"	"motion_outlier34"	"motion_outlier35"	"motion_outlier36"	"motion_outlier37"	"motion_outlier38"	"motion_outlier39"	"motion_outlier40"	"motion_outlier41"	"motion_outlier42"	"motion_outlier43"	"motion_outlier44"	"motion_outlier45"	"motion_outlier46"	"motion_outlier47"	"motion_outlier48"	"motion_outlier49"	"motion_outlier50"	"motion_outlier51"	"motion_outlier52"	"motion_outlier53"	"motion_outlier54"	"motion_outlier55"	"motion_outlier56"	"motion_outlier57"	"motion_outlier58"	"motion_outlier59"	"motion_outlier60"	"motion_outlier61"	"motion_outlier62"	"motion_outlier63"	"motion_outlier64"	"motion_outlier65"	"motion_outlier66"	"motion_outlier67"	"motion_outlier68"	"motion_outlier69"	"motion_outlier70"	"motion_outlier71"	"motion_outlier72"	"motion_outlier73"	"motion_outlier74"	"motion_outlier75"	"motion_outlier76"	"motion_outlier77"	"motion_outlier78"	"motion_outlier79"	"motion_outlier80"	"motion_outlier81"	"volume_z"	"luminance_z"	"speech_z"	"face_z"
0.310686	0.815232	0.473281	0.0474784	-0.0217024	0.00153072	0.03187	0.0402549999999998	-0.0724299999999999	-0.0018338	0.0011205	0.002195582	0.4020491	0.0047336909	-0.0515226647	-0.0140464202	0.0489837722	0.0229002443	-0.0448445497	-0.0310059033	0.0392402281	0.0380985803	-0.032353904	-0.0439465533	0.024410558	0.0483587652	-0.015669704	-0.0511910666	0.0064169112	0.0523509242	0.0030455261	-0.0518004449	-0.0124084642	0.0495576132	0.0619353859	-0.0235706246	0.0401315852	0.0530033159	-0.0117318558	-0.00200628	0.0788444884	-0.0239294213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.711571487228506	1.89449481854033	0.448081059024295	0.592443852028073
0.331131	0.854832	0.603638	0.0482948	-0.0267205	0.00245718	0.020445	0.0396000000000001	0.130357	0.000816400000000009	-0.0050181	0.00092646	0.52845	0.0045088495	-0.0516020147	-0.013392903	0.0492962274	0.0218799809	-0.0455292636	-0.0297185201	0.0404127789	0.0366761804	-0.0340984296	-0.0425467316	0.0267733776	0.0471561663	-0.018654743	-0.0503678575	0.009983168	0.0520866082	-0.0010156846	-0.0522614734	-0.0079819045	0.0508872699	0.0532103232	-0.0246048624	0.0357541026	0.0084877859	-0.0122051492	0.0154830698	0.0687977184	0.0006503596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.858641443477951	1.47053686271855	-2.22840312389761	-1.68540061352814
0.348532	0.829754	0.620337	0.0483624	-0.0274674	0.0026278	0.017401	-0.0250779999999998	0.016699	6.75999999999941e-05	-0.000746900000000005	0.00017062	0.108434	0.0042839244	-0.0516775313	-0.0127371473	0.049594035	0.0208495594	-0.0461835398	-0.0284040951	0.0415373011	0.0351986159	-0.0357796393	-0.0410513194	0.0290646136	0.0458056033	-0.0215718994	-0.0493342563	0.0135019809	0.0515428613	-0.0050707869	-0.0523723222	-0.0034960873	0.0518004449	0.054425357	-0.0295291701	0.0344791278	-0.0138806654	-0.0395620768	0.0153958091	0.0573135336	0.0225985107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.788815373358171	1.71233461467421	-2.22840312389761	-1.68540061352814
0.325869	0.84894	0.713065	0.0480928	-0.0271835	0.00168362	-0.022663	0.0191859999999998	0.0927279999999999	-0.000269599999999995	0.000283900000000004	-0.00094418	0.209461	0.0040589197	-0.0517492091	-0.0120792627	0.0498771065	0.0198094581	-0.0468069407	-0.0270638244	0.0426124582	0.0336681095	-0.0373944116	-0.0394636764	0.03127814	0.044311314	-0.024410558	-0.0480945804	0.0169566271	0.0507226006	-0.0090953929	-0.0521322486	0.0010156846	0.0522896643	0.0491388206	-0.0345917878	0.0327043283	-0.0398986388	-0.0606021863	0.0206969738	0.0530396072	0.0257254562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.77935981114656	2.00480964764758	-2.22840312389761	-1.68540061352814
0.362508	0.786296	0.518503	0.0448802	-0.0233921	0.00246971	0.036639	-0.0626439999999999	-0.194562	-0.00321260000000001	0.0037914	0.00078609	0.6833495	0.0038338396	-0.0518170426	-0.0114193591	0.0501453577	0.0187601599	-0.0473990497	-0.0256989275	0.0436369724	0.0320869629	-0.0389397479	-0.0377873696	0.0334080384	0.042677987	-0.0271603893	-0.0466540082	0.0203306886	0.0496302266	-0.0130652981	-0.0515428613	0.0055199161	0.0523509242	0.0798322013	-0.0466587697	0.0411468365	-0.0109819692	-0.0686674911	0.0002959271	0.0609740868	-0.0071652406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.604480993953314	1.4856865888472	0.448081059024295	0.592443852028073
0.370762	0.759302	0.494229	0.0407992	-0.0226381	0.00509661	0.00825399999999998	-0.026994	-0.024274	-0.004081	0.000754000000000001	0.0026269	0.432617	0.0036086884	-0.051881027	-0.010757547	0.0503987089	0.017702152	-0.0479594708	-0.0243106464	0.0446096262	0.0304575546	-0.0404127789	-0.0360261653	0.0354486142	0.0409107473	-0.0298113868	-0.045018557	0.0236081307	0.0482715996	-0.0169566271	-0.0506081094	0.009983168	0.0519837232	0.0847004192	-0.0406655748	0.0177078263	0.0249780207	-0.0274120975	0.0149701828	0.0635395536	-0.0350847426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.662517092411786	1.05635952514153	0.448081059024295	-1.68540061352814
0.432733	0.845892	0.823248	0.0428655	-0.0266277	0.00623076	0.061971	0.0865899999999998	0.329019	0.0020663	-0.0039896	0.00113415	0.8370825	0.0033834701	-0.0519411573	-0.0100939368	0.050637085	0.0166359256	-0.0484878293	-0.0229002443	0.0455292636	0.0287823352	-0.0418107693	-0.0341840202	0.0373944116	0.03901514	-0.032353904	-0.0431950583	0.0267733776	0.0466540082	-0.0207459769	-0.0493342563	0.0143723053	0.0511910666	0.0538701162	-0.0493266626	0.022967994	-0.029351337	-0.0034053718	0.0462317797	0.0739743031	0.0037762154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.287347981872072	1.53106728033704	0.448081059024295	0.592443852028073
0.408172	0.86003	0.874769	0.0452544	-0.0278497	0.00548119	-0.024561	0.014138	0.0515210000000002	0.00238890000000001	-0.001222	-0.00074957	0.3082435	0.003158189	-0.0519974292	-0.0094286395	0.050860415	0.0155619757	-0.0489837722	-0.0214690046	0.0463947917	0.0270638244	-0.0431311232	-0.0322650733	0.0392402281	0.0369971132	-0.0347786889	-0.0411911291	0.0298113868	0.0447861304	-0.024410558	-0.0477298374	0.018654743	0.0499794418	0.0465451231	-0.0525634853	0.0213707025	-0.0613390516	-0.0175305178	0.0239134357	0.0431476626	0.0293842354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.207615970857514	2.1057143754334	-2.22840312389761	0.592443852028073
0.409692	0.810536	0.890759	0.0425513	-0.0260408	0.00513329	0.00152000000000002	-0.0494939999999999	0.0159899999999998	-0.00270310000000001	0.0018089	-0.0003479	0.309999	0.0029328492	-0.0520498384	-0.0087617663	0.0510686325	0.0144808008	-0.0494469678	-0.0200182296	0.0472051818	0.025304607	-0.044371389	-0.0302736359	0.0409811285	0.0348629988	-0.0370769179	-0.03901514	0.0327077205	0.042677987	-0.0279283311	-0.0458056033	0.0227986886	0.0483587652	0.0524829825	-0.0626305055	0.0220603591	-0.0393186697	-0.0315681208	0.0205918864	0.0348661732	0.0377493784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.420886593288992	1.27623200270375	-2.22840312389761	0.592443852028073
0.349915	0.853919	1.01145	0.0411641	-0.0243239	0.00464968	-0.059777	0.0433830000000002	0.120691	-0.00138720000000001	0.0017169	-0.000483610000000001	0.4032365	0.0027074549	-0.0520983812	-0.0080934286	0.0512616758	0.013392903	-0.0498771065	-0.0185492395	0.0479594708	0.0235073292	-0.0455292636	-0.028214182	0.0426124582	0.0326194932	-0.0392402281	-0.0366761804	0.0354486142	0.0403408874	-0.03127814	-0.0435744473	0.0267733776	0.0463423012	0.0405106078	-0.0654545495	0.0087598992	-0.0537318176	0.0081406656	0.0160462905	0.0454844157	0.0173034974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.645366517694542	1.11717874025394	-2.22840312389761	-1.68540061352814
0.389507	0.818379	0.930484	0.0411244	-0.0220475	0.00472069	0.039592	-0.0355400000000002	-0.080966	-3.96999999999897e-05	0.0022764	7.10099999999998e-05	0.2754535	0.0024820104	-0.0521430537	-0.0074237382	0.0514394875	0.0122987873	-0.0502739006	-0.0170633708	0.0486567622	0.021674694	-0.0466025972	-0.0260913389	0.0441298556	0.0302736359	-0.0412607473	-0.0341840202	0.0380210421	0.0377873696	-0.0344398384	-0.0410513194	0.030549302	0.0439465533	0.0485752128	-0.0689418997	0.019207174	-0.006905885	0.0209794333	0.0281755222	0.0504335756	0.0294830631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.770746099550436	1.01682895819905	-2.22840312389761	-1.68540061352814
0.408585	0.851184	0.97927	0.042893	-0.0250318	0.00499608	0.019078	0.0328050000000002	0.0487860000000001	0.0017686	-0.0029843	0.00027539	0.3520835	0.0022565198	-0.0521838529	-0.006752807	0.0516020147	0.0111989617	-0.050637085	-0.0155619757	0.0492962274	0.0198094581	-0.0475893965	-0.0239098759	0.0455292636	0.0278327876	-0.0431311232	-0.0315490697	0.0404127789	0.0350311327	-0.0373944116	-0.0382531258	0.0340984296	0.0411911291	0.0425835747	-0.0697561983	0.009644423	-0.0508991061	0.0246120336	0.0204962106	0.0564018476	0.0131521638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333931829369839	1.00630836938268	0.448081059024295	-1.68540061352814
0.40612	0.850328	0.979942	0.0460899	-0.0255545	0.00499322	-0.00246499999999999	-0.00085600000000019	0.000671999999999895	0.0031969	-0.000522699999999997	-2.86000000000036e-06	0.190116	0.0020309873	-0.0522207755	-0.0060807472	0.0517492091	0.0100939368	-0.0509664168	-0.0140464202	0.0498771065	0.0179144269	-0.0484878293	-0.021674694	0.0468069407	0.025304607	-0.0448445497	-0.0287823352	0.0426124582	0.0320869629	-0.0401240904	-0.0351986159	0.0373944116	0.0380985803	0.0382032925	-0.0637809579	0.0170098232	-0.0326403759	0.0044976194	0.0409557328	0.0531865305	0.0498174046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.466547710076611	1.03274759245491	0.448081059024295	0.592443852028073
0.392672	0.858252	0.917656	0.0537521	-0.0270417	0.00436384	-0.013448	0.00792400000000015	-0.0622860000000001	0.00766219999999999	-0.0014872	-0.00062938	0.572597	0.001805417	-0.0522538189	-0.005407671	0.051881027	0.0089842256	-0.0512616758	-0.0125180835	0.0503987089	0.0159924506	-0.0492962274	-0.0193908153	0.0479594708	0.0226970271	-0.0463947917	-0.0258953737	0.0446096262	0.0289706552	-0.0426124582	-0.0319082567	0.0404127789	0.0346942175	0.033707256	-0.051884753	0.032183139	-0.0684576161	-0.024179304	0.0276347363	0.0678612385	0.0401429668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.03432568437382	1.16268246914451	0.448081059024295	0.592443852028073
0.445206	0.790229	1.13657	0.0667548	-0.0258642	0.0133519	0.0525340000000001	-0.0680230000000002	0.218914	0.0130027	0.0011775	0.00898806	1.497884	0.0015798132	-0.0522829807	-0.0047336909	0.0519974292	0.0078703433	-0.0515226647	-0.0109783563	0.050860415	0.0140464202	-0.0500130897	-0.0170633708	0.0489837722	0.0200182296	-0.0477762082	-0.0229002443	0.0463947917	0.0256989275	-0.0448445497	-0.0284040951	0.0431311232	0.0310059033	-0.0124787423	0.0209071238	0.0205871281	0.0122182731	-0.054277298	0.086395734	-0.021129163	0.0559982974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.668575690647668	1.25974013438548	0.448081059024295	0.592443852028073
0.327525	0.434639	1.83152	0.0851592	-0.0185273	0.0197709	-0.117681	-0.35559	0.69495	0.0184044	0.0073369	0.006419	2.776236	0.0013541801	-0.0523082586	-0.0040589197	0.0520983812	0.006752807	-0.0517492091	-0.0094286395	0.0512616758	0.0120792627	-0.050637085	-0.0146975897	0.0498771065	0.01727662	-0.0489837722	-0.0198094581	0.0479594708	0.0222893319	-0.0468069407	-0.024709611	0.0455292636	0.0270638244	-0.0764406018	0.1339983163	-0.0566564835	-0.0097265804	-0.0498219294	0.0124414405	-0.0856392262	-0.1588228595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.452804576740054	1.30835272987039	0.448081059024295	-1.68540061352814
0.232672	0.471984	1.99384	0.081141	-0.0220678	0.0175492	-0.094853	0.037345	0.16232	-0.00401820000000001	-0.0035405	-0.0022217	0.783538	0.0011285219	-0.0523296507	-0.0033834701	0.0521838529	0.0056321357	-0.0519411573	-0.0078703433	0.0516020147	0.0100939368	-0.0511670547	-0.0122987873	0.050637085	0.0144808008	-0.0500130897	-0.0166359256	0.0492962274	0.0187601599	-0.0484878293	-0.0208495594	0.0475893965	0.0229002443	-0.0795502828	0.1267686504	-0.0684228142	0.0398534974	0.0025912423	-0.0222539021	-0.1110452023	-0.0996314733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.026161478487333	1.26474042658616	0.448081059024295	0.592443852028073
0.292044	0.614099	1.97364	0.0793819	-0.0258649	0.0172959	0.059372	0.142115	-0.0202	-0.0017591	-0.0037971	-0.000253300000000001	0.512162	0.0009028426	-0.0523471556	-0.0027074549	0.0522538189	0.0045088495	-0.0520983812	-0.0063048856	0.051881027	0.0080934286	-0.0516020147	-0.009872353	0.0512616758	0.0116395445	-0.050860415	-0.013392903	0.0503987089	0.0151303447	-0.0498771065	-0.0168498047	0.0492962274	0.0185492395	-0.0768086782	0.1153302075	-0.0670834917	0.0468290463	0.0123091979	0.0059171771	-0.0841467287	-0.1222244885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.187060696113068	0.550264446504144	0.448081059024295	0.592443852028073
0.277859	0.606871	1.88681	0.0792826	-0.027151	0.0171153	-0.014185	-0.0072279999999999	-0.0868300000000002	-9.93000000000105e-05	-0.0012861	-0.0001806	0.186543	0.0006771467	-0.0523607718	-0.0020309873	0.0523082586	0.0033834701	-0.0522207755	-0.0047336909	0.0520983812	0.0060807472	-0.0519411573	-0.0074237382	0.0517492091	0.0087617663	-0.0515226647	-0.0100939368	0.0512616758	0.0114193591	-0.0509664168	-0.0127371473	0.050637085	0.0140464202	-0.0705512612	0.1032620157	-0.0600174179	0.0596183532	0.0340506784	0.0130998484	-0.0688915233	-0.088139588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01073738759443	0.913786235807169	0.448081059024295	0.592443852028073
0.28202	0.627189	1.79909	0.0778429	-0.0277018	0.0174918	0.00416099999999997	0.0203179999999999	-0.0877199999999998	-0.00143969999999999	-0.000550800000000001	0.000376500000000002	0.230548999999999	0.0004514381	-0.0523704984	-0.0013541801	0.0523471556	0.0022565198	-0.0523082586	-0.003158189	0.0522538189	0.0040589197	-0.0521838529	-0.0049584444	0.0520983812	0.0058564958	-0.0519974292	-0.006752807	0.051881027	0.0076471118	-0.0517492091	-0.0085391442	0.0516020147	0.0094286395	-0.0636133378	0.0917978029	-0.0467277479	0.0405925003	0.003956331	0.0301404899	-0.0587484571	-0.1008912036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.34143481266227	0.221902281471177	0.448081059024295	0.592443852028073
0.285502	0.632961	1.78508	0.0782751	-0.029039	0.0177735	0.00348199999999999	0.005772	-0.0140100000000001	0.000432200000000022	-0.0013372	0.000281699999999999	0.125819	0.0002257211	-0.0523763346	-0.0006771467	0.0523704984	0.0011285219	-0.0523607718	-0.0015798132	0.0523471556	0.0020309873	-0.0523296507	-0.0024820104	0.0523082586	0.0029328492	-0.0522829807	-0.0033834701	0.0522538189	0.0038338396	-0.0522207755	-0.0042839244	0.0521838529	0.0047336909	-0.0619386914	0.0888199072	-0.0446419477	0.049289372	0.0357947185	0.0429639967	-0.0464222481	-0.0847441648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24646618104785	0.128029342260445	0.448081059024295	0.592443852028073
0.296411	0.717715	1.87144	0.0767013	-0.029857	0.0180681	0.0109090000000001	0.084754	0.0863600000000002	-0.00157380000000001	-0.000817999999999999	0.000294599999999996	0.316343	0	-0.0523782801	0	0.0523782801	0	-0.0523782801	0	0.0523782801	0	-0.0523782801	0	0.0523782801	0	-0.0523782801	0	0.0523782801	0	-0.0523782801	0	0.0523782801	0	-0.0658116399	0.0850413893	-0.0577483324	0.0454477857	0.0428018025	0.0152702979	-0.0536785174	-0.1190693862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.05352511858824	1.09850267727835	0.448081059024295	0.592443852028073
0.366011	0.721503	2.00487	0.0736651	-0.0304406	0.0188903	0.0696	0.00378800000000001	0.13343	-0.00303620000000003	-0.000583600000000004	0.000822200000000002	0.428918	-0.0002257211	-0.0523763346	0.0006771467	0.0523704984	-0.0011285219	-0.0523607718	0.0015798132	0.0523471556	-0.0020309873	-0.0523296507	0.0024820104	0.0523082586	-0.0029328492	-0.0522829807	0.0033834701	0.0522538189	-0.0038338396	-0.0522207755	0.0042839244	0.0521838529	-0.0047336909	-0.0705278866	0.079127973	-0.0703347767	0.0588910968	0.0691872318	0.0051254236	-0.0516520352	-0.1019400768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.419419020884356	1.0850007714484	0.448081059024295	0.592443852028073
0.34051	0.753469	1.84812	0.0704755	-0.0286233	0.0181702	-0.0255010000000001	0.0319659999999999	-0.15675	-0.00318959999999997	0.0018173	-0.000720099999999998	0.500567	-0.0004514381	-0.0523704984	0.0013541801	0.0523471556	-0.0022565198	-0.0523082586	0.003158189	0.0522538189	-0.0040589197	-0.0521838529	0.0049584444	0.0520983812	-0.0058564958	-0.0519974292	0.006752807	0.051881027	-0.0076471118	-0.0517492091	0.0085391442	0.0516020147	-0.0094286395	-0.0595405049	0.0570076266	-0.0571899695	0.0406222237	0.0751542098	0.0260893169	-0.0355603203	-0.1095266081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.109588351536197	1.47610506062564	0.448081059024295	0.592443852028073
0.399745	0.779405	1.81093	0.066409	-0.0281739	0.0169679	0.059235	0.0259360000000001	-0.0371900000000001	-0.00406649999999999	0.000449399999999999	-0.0012023	0.408271	-0.0006771467	-0.0523607718	0.0020309873	0.0523082586	-0.0033834701	-0.0522207755	0.0047336909	0.0520983812	-0.0060807472	-0.0519411573	0.0074237382	0.0517492091	-0.0087617663	-0.0515226647	0.0100939368	0.0512616758	-0.0114193591	-0.0509664168	0.0127371473	0.050637085	-0.0140464202	-0.0536283072	0.0327217605	-0.058792212	0.0357329788	0.0990419225	0.02092186	-0.032680682	-0.0669579687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.658156068541002	1.60699678006269	0.448081059024295	0.592443852028073
0.42256	0.81962	1.94329	0.0629684	-0.0266442	0.0159552	0.0228150000000001	0.0402150000000001	0.13236	-0.00344060000000002	0.0015297	-0.0010127	0.49454	-0.0009028426	-0.0523471556	0.0027074549	0.0522538189	-0.0045088495	-0.0520983812	0.0063048856	0.051881027	-0.0080934286	-0.0516020147	0.009872353	0.0512616758	-0.0116395445	-0.050860415	0.013392903	0.0503987089	-0.0151303447	-0.0498771065	0.0168498047	0.0492962274	-0.0185492395	-0.0600296279	0.028233046	-0.0742063829	-0.0106921677	0.0852144594	-0.0263117226	-0.0252697429	-0.0988283313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7856783370149	1.69604668251743	0.448081059024295	0.592443852028073
