"trans_x"	"trans_y"	"trans_z"	"rot_x"	"rot_y"	"rot_z"	"trans_x_derivative1"	"trans_y_derivative1"	"trans_z_derivative1"	"rot_x_derivative1"	"rot_y_derivative1"	"rot_z_derivative1"	"framewise_displacement"	"cosine00"	"cosine01"	"cosine02"	"cosine03"	"cosine04"	"cosine05"	"cosine06"	"cosine07"	"cosine08"	"cosine09"	"cosine10"	"cosine11"	"cosine12"	"cosine13"	"cosine14"	"cosine15"	"cosine16"	"cosine17"	"cosine18"	"cosine19"	"cosine20"	"t_comp_cor_00"	"t_comp_cor_01"	"t_comp_cor_02"	"t_comp_cor_03"	"a_comp_cor_00"	"a_comp_cor_01"	"a_comp_cor_02"	"a_comp_cor_03"	"a_comp_cor_04"	"motion_outlier01"	"motion_outlier02"	"volume_z"	"luminance_z"	"speech_z"	"face_z"
0.00588627	0.176392	0.591829	0.0023486	-0.00345868	-0.000984781	6.675e-05	-0.00757899999999997	-0.00988899999999993	-0.00010451	9.99999999994061e-09	0.000186969	0.0321091999999999	0.0072002268	-0.0503987089	-0.0210564335	0.0446096262	0.0333210373	-0.0354486142	-0.0430669878	0.0236081307	0.0495576132	-0.009983168	-0.0523023033	-0.0043963972	0.051093594	0.0184436498	-0.0460228486	-0.0310967934	0.0374733519	0.0413994086	-0.0260913389	-0.0485727468	0.0127371473	-0.0261357906	0.0452511252	-0.0083896642	-0.0229853554	-0.0252983356	-0.0133372655	-0.0321327658	-0.0280207076	-0.0125879261	0	0	0.639324751398543	-0.194271014635413	-2.22840312389761	-1.68540061352814
0.00588461	0.147842	0.604269	0.00217334	-0.00345868	-0.00100366	-1.65999999999968e-06	-0.02855	0.0124399999999999	-0.00017526	0	-1.88789999999999e-05	0.0506986099999999	0.0069765817	-0.0505197734	-0.0204346535	0.0450761418	0.0324425845	-0.0364336915	-0.0421482344	0.0252057321	0.048862844	-0.0121890533	-0.0521099123	-0.0016926191	0.0516590118	0.015454175	-0.0475421407	-0.0281190288	0.0400514517	0.0387884217	-0.0297185201	-0.0467052026	0.01727662	-0.0222776236	0.0359168579	-0.0123099469	0.0323436424	-0.0284662342	0.0276044865	0.013316272	-0.0267277083	-0.0385766883	0	0	0.389621380535043	-0.140970243331364	0.448081059024295	-1.68540061352814
-0.0126358	0.144242	0.619993	0.00206525	-0.00378136	-0.000984714	-0.01852041	-0.00359999999999999	0.0157240000000001	-0.00010809	-0.00032268	1.89459999999999e-05	0.0603302100000001	0.006752807	-0.050637085	-0.0198094581	0.0455292636	0.0315490697	-0.0373944116	-0.0411911291	0.0267733776	0.0480945804	-0.0143723053	-0.0518004449	0.0010156846	0.0520623368	0.0124084642	-0.048862844	-0.0250076315	0.0424146861	0.0359441567	-0.0331465714	-0.0444909208	0.021674694	-0.025059163	0.0244972099	-0.0033077645	0.0586543286	-0.0332258024	0.0496114926	0.0135192658	0.0091523585	-0.0536070585	0	0	-0.738134065771399	-0.253355626260444	0.448081059024295	-1.68540061352814
-0.00945536	0.174114	0.620063	0.00175104	-0.00388779	-0.000800578	0.00318044	0.029872	7.00000000000145e-05	-0.00031421	-0.00010643	0.000184136	0.06336124	0.0065289069	-0.050750635	-0.0191809517	0.0459688572	0.0306409077	-0.0383301323	-0.0401965428	0.0283092043	0.0472539781	-0.01652887	-0.0513745965	0.0037212726	0.0523023033	0.0093176004	-0.0499794418	-0.021777388	0.0445503769	0.0328837193	-0.036352523	-0.0419463399	0.0258953737	-0.0160731528	-0.0110892355	0.0180763754	0.0729564481	-0.0135466652	0.0602214529	0.0185186335	-0.0180166024	-0.0185149022	0	0	-0.080986528901406	-0.506532917692717	-2.22840312389761	0.592443852028073
-0.00956867	0.162611	0.619949	0.00195842	-0.00388779	-0.00113807	-0.00011331	-0.011503	-0.000114000000000058	0.00020738	0	-0.000337492	0.0389739100000001	0.0063048856	-0.050860415	-0.0185492395	0.0463947917	0.0297185201	-0.0392402281	-0.0391653804	0.0298113868	0.0463423012	-0.018654743	-0.0508333239	0.0064169112	0.0523781585	0.0061928308	-0.0508872699	-0.0184436498	0.0464470668	0.0296255153	-0.0393148935	-0.039090351	0.0299041152	-0.0117393948	-0.0449542058	0.0481710102	0.0250724568	-0.017598628	0.0393795952	-0.0149780516	-0.0393280429	-0.0204264724	0	0	-0.371080151907566	-0.531800964727212	-2.22840312389761	0.592443852028073
-0.0339374	0.13554	0.637908	0.000569916	-0.00388779	-0.00159289	-0.02436873	-0.027071	0.0179590000000001	-0.001388504	0	-0.00045482	0.16156493	0.0060807472	-0.0509664168	-0.0179144269	0.0468069407	0.0287823352	-0.0401240904	-0.0380985803	0.03127814	0.0453609212	-0.0207459769	-0.050177843	0.0090953929	0.0522896643	0.0030455261	-0.0515825363	-0.0150222601	0.0480945804	0.02618914	-0.0420138333	-0.0359441567	0.0336681095	-0.0182233276	-0.030758193	-0.0146163339	-0.0251890727	-0.0204004159	-0.0213272111	-0.0323954861	-0.0449838823	-0.0013028966	0	0	-0.998281677067931	-0.422180667598896	0.448081059024295	-1.68540061352814
-0.0251232	0.187952	0.599536	0.000698316	-0.0036821	-0.0013071	0.0088142	0.052412	-0.0383720000000001	0.0001284	0.00020569	0.00028579	0.1305922	0.0058564958	-0.0510686325	-0.01727662	0.0472051818	0.0278327876	-0.0409811285	-0.0369971132	0.0327077205	0.044311314	-0.0227986886	-0.0494096266	0.0117495564	0.0520370985	-0.0001128608	-0.0520623368	-0.0115294786	0.0494840794	0.0225952602	-0.044431258	-0.0325311144	0.0371565505	0.0082973133	0.0149914924	-0.0539019994	-0.0159782574	0.0037602403	-0.0225876482	-4.1874e-05	0.0216683461	-0.0447639395	0	0	-0.406150826564151	-0.500151300346838	0.448081059024295	-1.68540061352814
-0.027672	0.243345	0.664579	-0.000243841	-0.00433904	-0.000807717	-0.0025488	0.055393	0.0650430000000001	-0.000942157	-0.00065694	0.000499383	0.2279088	0.0056321357	-0.0511670547	-0.0166359256	0.0475893965	0.0268703181	-0.0418107693	-0.0358619813	0.0340984296	0.0431950583	-0.0248090665	-0.0485304007	0.0143723053	0.0516212534	-0.0032708371	-0.052324667	-0.0079819045	0.0506081094	0.0188654898	-0.0465509697	-0.0288765622	0.0403408874	-0.0195576964	-0.016879987	-0.0817442077	0.0170566531	-0.0319484602	-0.0177687955	0.0295951722	0.0028332071	-0.0227277741	0	0	-0.624022338753703	-0.211936612378822	0.448081059024295	-1.68540061352814
-0.0446886	0.133829	0.657973	-0.000150304	-0.00384012	-0.000606742	-0.0170166	-0.109516	-0.00660600000000011	9.3537e-05	0.00049892	0.000200975	0.1728102	0.005407671	-0.0512616758	-0.0159924506	0.0479594708	0.0258953737	-0.0426124582	-0.0346942175	0.0354486142	0.0420138333	-0.0267733776	-0.0475421407	0.0169566271	0.051043434	-0.0064169112	-0.0523684314	-0.0043963972	0.0514606403	0.0150222601	-0.0483587652	-0.0250076315	0.0431950583	-0.006461157	0.000652928	-0.0674229765	-0.0208786996	-0.0063504837	0.0055779864	0.0042807706	0.0418291913	-0.0159746099	0	0	-0.367152860964866	-0.422122673318142	0.448081059024295	-1.68540061352814
-0.0203737	0.11405	0.631086	0.00157752	-0.00321138	-0.00113941	0.0243149	-0.019779	-0.026887	0.001727824	0.00062874	-0.000532668	0.2154425	0.0051831058	-0.051352489	-0.0153463027	0.0483152946	0.0249084068	-0.0433856593	-0.0334948844	0.0367566699	0.0407694154	-0.0286879745	-0.0464470668	0.0194956122	0.0503054532	-0.0095396348	-0.0521934471	-0.0007899965	0.0520370985	0.0110886847	-0.0498425313	-0.0209530451	0.0456957037	0.0175919517	-0.0443620535	0.0537418151	-0.0448725766	0.0084452518	0.006539217	-0.0315320494	-0.0057976045	0.0062709086	0	0	-0.588586931311472	-0.613922276151726	0.448081059024295	-1.68540061352814
-0.0198359	0.0792079	0.650899	0.000899029	-0.003802	-0.000827673	0.000537799999999998	-0.0348421	0.0198130000000001	-0.000678491	-0.00059062	0.000311737	0.1342353	0.0049584444	-0.0514394875	-0.0146975897	0.0486567622	0.0239098759	-0.0441298556	-0.0322650733	0.0380210421	0.0394636764	-0.030549302	-0.0452476394	0.0219824722	0.0494096266	-0.0126276447	-0.0518004449	0.0028201586	0.0523343914	0.0070884207	-0.050992326	-0.016742904	0.0478223571	0.0125135678	-0.0498344437	0.0118604322	-0.014086466	0.0050689631	-0.0249586573	-6.94598e-05	-0.0120021016	0.043580919	0	0	-1.06084506140959	-0.717381410207222	0.448081059024295	-1.68540061352814
-0.0195778	0.116082	0.685372	0.000573567	-0.00420324	-0.000901924	0.000258100000000001	0.0368741	0.034473	-0.000325462	-0.000401239999999999	-7.42509999999999e-05	0.11165285	0.0047336909	-0.0515226647	-0.0140464202	0.0489837722	0.0229002443	-0.0448445497	-0.0310059033	0.0392402281	0.0380985803	-0.032353904	-0.0439465533	0.024410558	0.0483587652	-0.015669704	-0.0511910666	0.0064169112	0.0523509242	0.0030455261	-0.0518004449	-0.0124084642	0.0495576132	0.0021399506	-0.0470036706	0.0282681168	0.0153558439	0.0026864153	-0.0188010459	0.0264622066	0.0313942207	0.0184622056	0	0	-1.1820807893506	-0.636885891977025	0.448081059024295	0.592443852028073
-0.0195393	0.146698	0.716357	0.00117501	-0.00420324	-0.000699293	3.85000000000003e-05	0.030616	0.030985	0.000601443	0	0.000202631	0.1018432	0.0045088495	-0.0516020147	-0.013392903	0.0492962274	0.0218799809	-0.0455292636	-0.0297185201	0.0404127789	0.0366761804	-0.0340984296	-0.0425467316	0.0267733776	0.0471561663	-0.018654743	-0.0503678575	0.009983168	0.0520866082	-0.0010156846	-0.0522614734	-0.0079819045	0.0508872699	-0.0146817444	0.00624317	0.0273820332	0.0429707815	-0.0050904209	0.0599949285	0.0111985189	0.050883166	0.0279164428	0	0	-0.956324579724544	-0.703754946217323	-2.22840312389761	-1.68540061352814
-0.0195082	0.161209	0.712029	0.000748948	-0.00420324	-0.000717807	3.10999999999992e-05	0.014511	-0.004328	-0.000426062	0	-1.8514e-05	0.0410989	0.0042839244	-0.0516775313	-0.0127371473	0.049594035	0.0208495594	-0.0461835398	-0.0284040951	0.0415373011	0.0351986159	-0.0357796393	-0.0410513194	0.0290646136	0.0458056033	-0.0215718994	-0.0493342563	0.0135019809	0.0515428613	-0.0050707869	-0.0523723222	-0.0034960873	0.0518004449	-0.0115429563	0.0445400503	0.0030704181	0.0321350162	0.0046180026	0.0846527143	-0.0171342112	0.0399274518	0.0171290767	0	0	-1.23360515112484	-0.764140907063537	-2.22840312389761	-1.68540061352814
-0.0194828	0.169273	0.679755	0.000629981	-0.00420324	-0.000588387	2.53999999999983e-05	0.00806400000000002	-0.032274	-0.000118967	0	0.00012942	0.05278275	0.0040589197	-0.0517492091	-0.0120792627	0.0498771065	0.0198094581	-0.0468069407	-0.0270638244	0.0426124582	0.0336681095	-0.0373944116	-0.0394636764	0.03127814	0.044311314	-0.024410558	-0.0480945804	0.0169566271	0.0507226006	-0.0090953929	-0.0521322486	0.0010156846	0.0522896643	0.0096125205	0.047580683	-0.0190706639	0.0402634537	0.0182830604	0.0697460042	-0.0057376889	0.0234608292	0.0308525048	0	0	0.067100837872847	-0.71192617085331	-2.22840312389761	-1.68540061352814
-0.0194554	0.170514	0.689167	0.000387193	-0.00426445	-0.000722413	2.74000000000003e-05	0.00124099999999999	0.00941199999999998	-0.000242788	-6.12100000000008e-05	-0.000134026	0.0325816	0.0038338396	-0.0518170426	-0.0114193591	0.0501453577	0.0187601599	-0.0473990497	-0.0256989275	0.0436369724	0.0320869629	-0.0389397479	-0.0377873696	0.0334080384	0.042677987	-0.0271603893	-0.0466540082	0.0203306886	0.0496302266	-0.0130652981	-0.0515428613	0.0055199161	0.0523509242	0.0128288063	0.0049536641	0.0010720359	0.0502848465	0.0097467057	0.0543647927	-0.0031245649	-0.0265666393	0.0411731665	0	0	-0.111821507064125	-0.465285129159097	0.448081059024295	0.592443852028073
-0.0345994	0.149614	0.698227	0.00025768	-0.00462939	-0.000803708	-0.015144	-0.0209	0.00906000000000007	-0.000129513	-0.000364939999999999	-8.1295e-05	0.0738914000000001	0.0036086884	-0.051881027	-0.010757547	0.0503987089	0.017702152	-0.0479594708	-0.0243106464	0.0446096262	0.0304575546	-0.0404127789	-0.0360261653	0.0354486142	0.0409107473	-0.0298113868	-0.045018557	0.0236081307	0.0482715996	-0.0169566271	-0.0506081094	0.009983168	0.0519837232	0.0169844507	-0.0297457058	0.005025087	0.0070370016	0.0078233184	0.0040798405	0.0075889766	-0.0426398814	0.0589672713	0	0	0.49203265825171	0.189168798524835	0.448081059024295	-1.68540061352814
-0.0351098	0.136261	0.697898	8.46873e-05	-0.00510342	-0.00072705	-0.000510400000000001	-0.013353	-0.000329000000000135	-0.0001729927	-0.00047403	7.6658e-05	0.0503764350000001	0.0033834701	-0.0519411573	-0.0100939368	0.050637085	0.0166359256	-0.0484878293	-0.0229002443	0.0455292636	0.0287823352	-0.0418107693	-0.0341840202	0.0373944116	0.03901514	-0.032353904	-0.0431950583	0.0267733776	0.0466540082	-0.0207459769	-0.0493342563	0.0143723053	0.0511910666	0.0232842665	-0.0439204339	0.0003937898	-0.0330293557	0.0118028491	-0.0426346083	0.0168850147	-0.0169348857	0.0310634438	0	0	-1.61982984405077	-0.283804892169077	0.448081059024295	0.592443852028073
-0.0359009	0.143063	0.702916	-9.39673e-05	-0.00576897	-0.000641448	-0.000791099999999996	0.00680200000000003	0.00501800000000008	-0.0001786546	-0.00066555	8.56019999999999e-05	0.05910143	0.003158189	-0.0519974292	-0.0094286395	0.050860415	0.0155619757	-0.0489837722	-0.0214690046	0.0463947917	0.0270638244	-0.0431311232	-0.0322650733	0.0392402281	0.0369971132	-0.0347786889	-0.0411911291	0.0298113868	0.0447861304	-0.024410558	-0.0477298374	0.018654743	0.0499794418	0.0177064113	-0.0156039107	-0.0105199917	-0.0661058844	0.0044135876	-0.0426654382	-0.0065739547	-0.0082628837	0.0286515717	0	0	-0.897133021716255	-0.291185902738306	-2.22840312389761	0.592443852028073
-0.0365221	0.139366	0.752709	-0.000359446	-0.00616909	-0.000820668	-0.000621200000000002	-0.00369700000000001	0.0497929999999999	-0.0002654787	-0.00040012	-0.00017922	0.096352135	0.0029328492	-0.0520498384	-0.0087617663	0.0510686325	0.0144808008	-0.0494469678	-0.0200182296	0.0472051818	0.025304607	-0.044371389	-0.0302736359	0.0409811285	0.0348629988	-0.0370769179	-0.03901514	0.0327077205	0.042677987	-0.0279283311	-0.0458056033	0.0227986886	0.0483587652	-0.0055653344	0.0174659796	-0.0220154994	-0.0623427365	-0.0152460058	-0.0601210163	-0.0327315474	0.0160725276	0.0190685168	0	0	-1.17168813574123	-0.329982348913885	-2.22840312389761	0.592443852028073
-0.0467077	0.139631	0.749351	-0.000629149	-0.00590867	-0.000638395	-0.0101856	0.000264999999999988	-0.00335799999999986	-0.000269703	0.00026042	0.000182273	0.0494284	0.0027074549	-0.0520983812	-0.0080934286	0.0512616758	0.013392903	-0.0498771065	-0.0185492395	0.0479594708	0.0235073292	-0.0455292636	-0.028214182	0.0426124582	0.0326194932	-0.0392402281	-0.0366761804	0.0354486142	0.0403408874	-0.03127814	-0.0435744473	0.0267733776	0.0463423012	0.0025487782	0.0374491978	-0.051199779	-0.0305577044	0.0123634747	-0.0506298357	-0.0398365817	0.0448681584	0.0028446159	0	0	0.604831849166928	-0.198831742825437	-2.22840312389761	-1.68540061352814
-0.0421451	0.128844	0.716108	-0.000633477	-0.00567474	-0.000528225	0.0045626	-0.010787	-0.033243	-4.32800000000006e-06	0.00023393	0.00011017	0.066014	0.0024820104	-0.0521430537	-0.0074237382	0.0514394875	0.0122987873	-0.0502739006	-0.0170633708	0.0486567622	0.021674694	-0.0466025972	-0.0260913389	0.0441298556	0.0302736359	-0.0412607473	-0.0341840202	0.0380210421	0.0377873696	-0.0344398384	-0.0410513194	0.030549302	0.0439465533	0.0227017499	0.0400766785	-0.0560783664	-0.0088660485	0.0196632258	-0.0079385395	-0.0132166493	0.0342989047	-0.0156544514	0	0	0.641336916368901	-0.397716068268949	-2.22840312389761	-1.68540061352814
-0.0421463	0.124659	0.720313	-0.000641236	-0.00567474	-0.000590534	-1.20000000000675e-06	-0.00418500000000002	0.00420500000000001	-7.75899999999998e-06	0	-6.2309e-05	0.0118946	0.0022565198	-0.0521838529	-0.006752807	0.0516020147	0.0111989617	-0.050637085	-0.0155619757	0.0492962274	0.0198094581	-0.0475893965	-0.0239098759	0.0455292636	0.0278327876	-0.0431311232	-0.0315490697	0.0404127789	0.0350311327	-0.0373944116	-0.0382531258	0.0340984296	0.0411911291	0.0275694571	0.0251057623	-0.0437869685	0.0262873041	0.0273402591	0.0228477465	0.0199655371	0.0275922911	0.005449077	0	0	0.028410998977034	-0.514651384174163	0.448081059024295	-1.68540061352814
-0.0392473	0.134181	0.753111	-0.000464615	-0.00658858	-0.000894826	0.00289900000000001	0.009522	0.0327979999999999	0.000176621	-0.00091384	-0.000304292	0.11495665	0.0020309873	-0.0522207755	-0.0060807472	0.0517492091	0.0100939368	-0.0509664168	-0.0140464202	0.0498771065	0.0179144269	-0.0484878293	-0.021674694	0.0468069407	0.025304607	-0.0448445497	-0.0287823352	0.0426124582	0.0320869629	-0.0401240904	-0.0351986159	0.0373944116	0.0380985803	0.0171636039	0.004412595	-0.0030931387	0.0627172495	0.016120503	0.0266121619	0.0535091613	-0.0237474712	0.0059064238	0	0	-0.189839188382938	-0.601663384047391	0.448081059024295	0.592443852028073
-0.041319	0.134868	0.763891	-0.000860355	-0.00706308	-0.000667635	-0.0020717	0.000687000000000021	0.0107800000000001	-0.00039574	-0.0004745	0.000227191	0.06841025	0.001805417	-0.0522538189	-0.005407671	0.051881027	0.0089842256	-0.0512616758	-0.0125180835	0.0503987089	0.0159924506	-0.0492962274	-0.0193908153	0.0479594708	0.0226970271	-0.0463947917	-0.0258953737	0.0446096262	0.0289706552	-0.0426124582	-0.0319082567	0.0404127789	0.0346942175	0.0159461602	-0.0441411449	0.0138708378	0.0243961247	0.0133761501	-0.0264018823	0.058191294	-0.0100896114	0.0059707837	0	0	0.903164863878207	-0.709009931305523	0.448081059024295	0.592443852028073
-0.0446931	0.136395	0.770524	-0.00119462	-0.007808	-0.000896853	-0.0033741	0.001527	0.006633	-0.000334265	-0.00074492	-0.000229218	0.07695425	0.0015798132	-0.0522829807	-0.0047336909	0.0519974292	0.0078703433	-0.0515226647	-0.0109783563	0.050860415	0.0140464202	-0.0500130897	-0.0170633708	0.0489837722	0.0200182296	-0.0477762082	-0.0229002443	0.0463947917	0.0256989275	-0.0448445497	-0.0284040951	0.0431311232	0.0310059033	0.0195895585	-0.0726985357	0.0313710658	-0.0195664968	0.0256811605	-0.0304029418	0.0594290683	0.0179935235	-0.0049415018	0	0	-0.268904779341248	-0.426438556510941	0.448081059024295	0.592443852028073
-0.0458304	0.140375	0.768099	-0.00147098	-0.00797309	-0.000848361	-0.0011373	0.00398000000000004	-0.00242500000000012	-0.00027636	-0.000165090000000001	4.8492e-05	0.0320394000000001	0.0013541801	-0.0523082586	-0.0040589197	0.0520983812	0.006752807	-0.0517492091	-0.0094286395	0.0512616758	0.0120792627	-0.050637085	-0.0146975897	0.0498771065	0.01727662	-0.0489837722	-0.0198094581	0.0479594708	0.0222893319	-0.0468069407	-0.024709611	0.0455292636	0.0270638244	0.0218058212	-0.0668897194	0.026436443	-0.0210205408	0.0347240208	-0.0120729437	0.0237947979	0.0149388364	-0.0013210143	0	0	0.726051125093916	0.516557901343194	0.448081059024295	-1.68540061352814
-0.0413898	0.158659	0.734067	-0.00127157	-0.00691066	-0.000560773	0.0044406	0.0182839999999999	-0.0340319999999998	0.00019941	0.00106243	0.000287588	0.134228	0.0011285219	-0.0523296507	-0.0033834701	0.0521838529	0.0056321357	-0.0519411573	-0.0078703433	0.0516020147	0.0100939368	-0.0511670547	-0.0122987873	0.050637085	0.0144808008	-0.0500130897	-0.0166359256	0.0492962274	0.0187601599	-0.0484878293	-0.0208495594	0.0475893965	0.0229002443	0.0366397302	-0.0222865062	0.0134818469	-0.0285498256	0.0327759726	-0.006991488	-0.0037585088	-0.0204920669	0.0340008523	0	0	-1.20256382566749	-0.479226727012158	0.448081059024295	0.592443852028073
-0.0411444	0.125135	0.754592	-0.00115848	-0.00730064	-0.000717689	0.0002454	-0.033524	0.020525	0.00011309	-0.000389979999999999	-0.000156916	0.0872937	0.0009028426	-0.0523471556	-0.0027074549	0.0522538189	0.0045088495	-0.0520983812	-0.0063048856	0.051881027	0.0080934286	-0.0516020147	-0.009872353	0.0512616758	0.0116395445	-0.050860415	-0.013392903	0.0503987089	0.0151303447	-0.0498771065	-0.0168498047	0.0492962274	0.0185492395	0.0241702685	0.0088996069	-0.001301258	-0.0509050451	0.0170592839	-0.0379147827	-0.0161486032	-0.0023306995	0.0285750151	0	0	0.631670939853867	0.011647107972515	0.448081059024295	0.592443852028073
-0.0411399	0.158745	0.752108	-0.00113029	-0.00738403	-0.000771041	4.5000000000045e-06	0.03361	-0.00248400000000004	2.819e-05	-8.33899999999992e-05	-5.33519999999997e-05	0.0443451	0.0006771467	-0.0523607718	-0.0020309873	0.0523082586	0.0033834701	-0.0522207755	-0.0047336909	0.0520983812	0.0060807472	-0.0519411573	-0.0074237382	0.0517492091	0.0087617663	-0.0515226647	-0.0100939368	0.0512616758	0.0114193591	-0.0509664168	-0.0127371473	0.050637085	0.0140464202	0.0229709721	0.0378109712	-0.0240748706	-0.0297527681	0.0281635144	-0.0325681963	-0.0027934836	0.0320076858	-0.003470405	0	0	0.273440882464813	0.554004713613279	0.448081059024295	0.592443852028073
-0.0410181	0.158755	0.787527	-0.0011775	-0.00748111	-0.000581203	0.000121799999999998	1.000000000001e-05	0.0354189999999999	-4.721e-05	-9.7080000000002e-05	0.000189838	0.0522572	0.0004514381	-0.0523704984	-0.0013541801	0.0523471556	0.0022565198	-0.0523082586	-0.003158189	0.0522538189	0.0040589197	-0.0521838529	-0.0049584444	0.0520983812	0.0058564958	-0.0519974292	-0.006752807	0.051881027	0.0076471118	-0.0517492091	-0.0085391442	0.0516020147	0.0094286395	0.0081479386	0.04708511	-0.0141457295	0.0063561026	0.0194276206	0.001336723	-0.0183417806	0.0448972815	-0.0083379108	0	0	0.607883279498223	0.55539964513381	0.448081059024295	0.592443852028073
-0.0409775	0.145439	0.785166	-0.0013318	-0.00755386	-0.000659379	4.06000000000018e-05	-0.013316	-0.00236099999999984	-0.0001543	-7.27499999999999e-05	-7.81759999999999e-05	0.0309788999999999	0.0002257211	-0.0523763346	-0.0006771467	0.0523704984	0.0011285219	-0.0523607718	-0.0015798132	0.0523471556	0.0020309873	-0.0523296507	-0.0024820104	0.0523082586	0.0029328492	-0.0522829807	-0.0033834701	0.0522538189	0.0038338396	-0.0522207755	-0.0042839244	0.0521838529	0.0047336909	0.0105434686	0.0362052505	0.0003848081	0.0305631187	0.0249759477	0.0523662683	0.0088668294	0.0291912505	-0.0111122476	0	0	-1.70186683605178	0.589986203031214	0.448081059024295	0.592443852028073
-0.0408273	0.1361	0.789082	-0.00146171	-0.00778177	-0.000734472	0.000150199999999996	-0.00933900000000001	0.00391599999999992	-0.00012991	-0.00022791	-7.5093e-05	0.03505085	0	-0.0523782801	0	0.0523782801	0	-0.0523782801	0	0.0523782801	0	-0.0523782801	0	0.0523782801	0	-0.0523782801	0	0.0523782801	0	-0.0523782801	0	0.0523782801	0	0.0115202841	0.0268808433	0.0137058337	0.0504480535	0.0248415999	0.0652149404	0.0019565609	0.0011015471	-0.0054258811	0	0	-2.55120568544667	0.72468224244963	0.448081059024295	0.592443852028073
-0.0408436	0.147777	0.763978	-0.00120953	-0.00774539	-0.000680433	-1.62999999999969e-05	0.011677	-0.025104	0.00025218	3.63800000000016e-05	5.4039e-05	0.0539272499999999	-0.0002257211	-0.0523763346	0.0006771467	0.0523704984	-0.0011285219	-0.0523607718	0.0015798132	0.0523471556	-0.0020309873	-0.0523296507	0.0024820104	0.0523082586	-0.0029328492	-0.0522829807	0.0033834701	0.0522538189	-0.0038338396	-0.0522207755	0.0042839244	0.0521838529	-0.0047336909	0.0240341217	-0.0210992474	0.0367998277	0.0349780906	0.0220520884	0.0358971946	0.0029584485	-0.0106193571	0.0158098768	0	0	0.629240782188031	0.581293072670557	0.448081059024295	0.592443852028073
-0.0407574	0.121917	0.785037	-0.00133013	-0.00789821	-0.00075327	8.62000000000016e-05	-0.02586	0.021059	-0.0001206	-0.000152820000000001	-7.2837e-05	0.0643180499999999	-0.0004514381	-0.0523704984	0.0013541801	0.0523471556	-0.0022565198	-0.0523082586	0.003158189	0.0522538189	-0.0040589197	-0.0521838529	0.0049584444	0.0520983812	-0.0058564958	-0.0519974292	0.006752807	0.051881027	-0.0076471118	-0.0517492091	0.0085391442	0.0516020147	-0.0094286395	0.0112797566	-0.0123990963	0.048637932	-0.0196146807	0.0138450848	0.0125323887	-0.0218239602	0.0037215086	0.0209507194	0	0	0.013014144625137	0.307863965166377	0.448081059024295	0.592443852028073
-0.0408066	0.16113	0.79834	-0.00118869	-0.00788456	-0.000722166	-4.91999999999993e-05	0.039213	0.013303	0.00014144	1.36499999999987e-05	3.11039999999999e-05	0.0618749	-0.0006771467	-0.0523607718	0.0020309873	0.0523082586	-0.0033834701	-0.0522207755	0.0047336909	0.0520983812	-0.0060807472	-0.0519411573	0.0074237382	0.0517492091	-0.0087617663	-0.0515226647	0.0100939368	0.0512616758	-0.0114193591	-0.0509664168	0.0127371473	0.050637085	-0.0140464202	-0.0029813492	0.0390314774	0.0338670652	-0.0422521554	0.0028145477	-0.0218717995	-0.0540306672	-0.0178254559	-0.002268192	0	0	-0.522338853522157	-0.134991584614116	0.448081059024295	0.592443852028073
-0.0332905	0.13023	0.788258	-0.0010808	-0.00750852	-0.000682634	0.0075161	-0.0309	-0.0100819999999999	0.00010789	0.00037604	3.95320000000002e-05	0.0746712	-0.0009028426	-0.0523471556	0.0027074549	0.0522538189	-0.0045088495	-0.0520983812	0.0063048856	0.051881027	-0.0080934286	-0.0516020147	0.009872353	0.0512616758	-0.0116395445	-0.050860415	0.013392903	0.0503987089	-0.0151303447	-0.0498771065	0.0168498047	0.0492962274	-0.0185492395	-0.0040618958	0.0725617174	-0.0128837589	-0.0094239032	0.0090249407	-0.0243083382	0.0023171832	0.0096648934	-0.062814335	0	0	-2.32304302020889	-0.300909363177019	0.448081059024295	0.592443852028073
-0.0328869	0.152088	0.793092	-0.00171022	-0.00788792	-0.000687972	0.000403599999999997	0.021858	0.004834	-0.00062942	-0.000379399999999998	-5.33800000000013e-06	0.0778035	-0.0011285219	-0.0523296507	0.0033834701	0.0521838529	-0.0056321357	-0.0519411573	0.0078703433	0.0516020147	-0.0100939368	-0.0511670547	0.0122987873	0.050637085	-0.0144808008	-0.0500130897	0.0166359256	0.0492962274	-0.0187601599	-0.0484878293	0.0208495594	0.0475893965	-0.0229002443	0.0014011189	0.0255310321	0.0082853399	0.0435143831	0.0089015593	-0.0087653273	0.0324520279	-0.029375887	-0.0437218854	0	0	-1.48283029819064	-0.016033893105045	0.448081059024295	0.592443852028073
