"trans_x"	"trans_y"	"trans_z"	"rot_x"	"rot_y"	"rot_z"	"trans_x_derivative1"	"trans_y_derivative1"	"trans_z_derivative1"	"rot_x_derivative1"	"rot_y_derivative1"	"rot_z_derivative1"	"framewise_displacement"	"cosine00"	"cosine01"	"cosine02"	"cosine03"	"cosine04"	"cosine05"	"cosine06"	"cosine07"	"cosine08"	"cosine09"	"cosine10"	"cosine11"	"cosine12"	"cosine13"	"cosine14"	"cosine15"	"cosine16"	"cosine17"	"cosine18"	"cosine19"	"cosine20"	"t_comp_cor_00"	"t_comp_cor_01"	"t_comp_cor_02"	"t_comp_cor_03"	"t_comp_cor_04"	"a_comp_cor_00"	"a_comp_cor_01"	"a_comp_cor_02"	"a_comp_cor_03"	"a_comp_cor_04"	"motion_outlier01"	"motion_outlier02"	"motion_outlier03"	"motion_outlier04"	"motion_outlier05"	"motion_outlier06"	"motion_outlier07"	"motion_outlier08"	"motion_outlier09"	"motion_outlier10"	"motion_outlier11"	"motion_outlier12"	"motion_outlier13"	"motion_outlier14"	"motion_outlier15"	"volume_z"	"luminance_z"	"speech_z"	"face_z"
-0.698783	-0.270957	0.479305	-0.0151689	0.00681849	-0.0117527	-0.00948599999999999	0.00892300000000001	0.0109690000000001	-0.000353399999999999	0	-0.0001644	0.0552680000000001	0.0033834701	-0.0519411573	-0.0100939368	0.050637085	0.0166359256	-0.0484878293	-0.0229002443	0.0455292636	0.0287823352	-0.0418107693	-0.0341840202	0.0373944116	0.03901514	-0.032353904	-0.0431950583	0.0267733776	0.0466540082	-0.0207459769	-0.0493342563	0.0143723053	0.0511910666	-0.0203242559	-0.0059363624	-0.006772405	0.0043822177	0.0117706504	0.0340351208	-0.0312814198	0.0094718573	-0.0005925983	-0.0327978943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.287347981872072	1.53106728033704	0.448081059024295	0.592443852028073
-0.678344	-0.274865	0.482654	-0.0146292	0.00681849	-0.0115344	0.0204390000000001	-0.00390800000000002	0.00334899999999994	0.000539699999999999	0	0.000218299999999999	0.0655960000000002	0.003158189	-0.0519974292	-0.0094286395	0.050860415	0.0155619757	-0.0489837722	-0.0214690046	0.0463947917	0.0270638244	-0.0431311232	-0.0322650733	0.0392402281	0.0369971132	-0.0347786889	-0.0411911291	0.0298113868	0.0447861304	-0.024410558	-0.0477298374	0.018654743	0.0499794418	-0.0207392541	-0.0061478772	-0.0059460827	0.0029390598	0.0154234365	-0.0413891	0.0305534108	-0.011574931	0.0185001323	-0.0121828007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.207615970857514	2.1057143754334	-2.22840312389761	0.592443852028073
-0.660225	-0.18512	0.460485	-0.0143061	0.00661546	-0.0115344	0.018119	0.089745	-0.0221689999999999	0.0003231	-0.00020303	0	0.1563395	0.0029328492	-0.0520498384	-0.0087617663	0.0510686325	0.0144808008	-0.0494469678	-0.0200182296	0.0472051818	0.025304607	-0.044371389	-0.0302736359	0.0409811285	0.0348629988	-0.0370769179	-0.03901514	0.0327077205	0.042677987	-0.0279283311	-0.0458056033	0.0227986886	0.0483587652	-0.0055312724	0.0064032808	-0.0008371259	0.0176728569	-0.0025216834	0.0005452511	-0.0291330471	-0.0323864364	0.0151467518	0.005073542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.420886593288992	1.27623200270375	-2.22840312389761	0.592443852028073
-0.659989	-0.234471	0.473378	-0.0140633	0.00688376	-0.0111146	0.000235999999999903	-0.049351	0.0128929999999999	0.000242800000000003	0.0002683	0.0004198	0.109025	0.0027074549	-0.0520983812	-0.0080934286	0.0512616758	0.013392903	-0.0498771065	-0.0185492395	0.0479594708	0.0235073292	-0.0455292636	-0.028214182	0.0426124582	0.0326194932	-0.0392402281	-0.0366761804	0.0354486142	0.0403408874	-0.03127814	-0.0435744473	0.0267733776	0.0463423012	-0.0100101311	0.0007373897	-0.0011258935	0.039303766	0.0405927062	-0.0087534845	-0.0002748981	0.0130447973	0.0173736476	-0.0146105623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.645366517694542	1.11717874025394	-2.22840312389761	-1.68540061352814
-0.698256	-0.197243	0.439586	-0.0127689	0.00665923	-0.0123899	-0.0382669999999999	0.037228	-0.033792	0.0012944	-0.00022453	-0.0012753	0.2489985	0.0024820104	-0.0521430537	-0.0074237382	0.0514394875	0.0122987873	-0.0502739006	-0.0170633708	0.0486567622	0.021674694	-0.0466025972	-0.0260913389	0.0441298556	0.0302736359	-0.0412607473	-0.0341840202	0.0380210421	0.0377873696	-0.0344398384	-0.0410513194	0.030549302	0.0439465533	0.0041743841	-0.0106849314	0.0084552435	-0.0523248177	-0.0099078099	-0.0247534417	0.0225090831	-0.0083707473	0.003833227	-0.0306585973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.770746099550436	1.01682895819905	-2.22840312389761	-1.68540061352814
-0.686436	-0.235715	0.456674	-0.0154335	0.00753667	-0.0122136	0.0118200000000001	-0.038472	0.017088	-0.0026646	0.000877439999999998	0.000176299999999999	0.253297	0.0022565198	-0.0521838529	-0.006752807	0.0516020147	0.0111989617	-0.050637085	-0.0155619757	0.0492962274	0.0198094581	-0.0475893965	-0.0239098759	0.0455292636	0.0278327876	-0.0431311232	-0.0315490697	0.0404127789	0.0350311327	-0.0373944116	-0.0382531258	0.0340984296	0.0411911291	-0.0197788184	-0.0099354919	-0.0149011981	-0.0101616194	0.0014929171	-0.0207185832	0.0639276905	0.0444356741	-0.0342777843	-0.0067781044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333931829369839	1.00630836938268	0.448081059024295	-1.68540061352814
-0.681948	-0.193634	0.40489	-0.0134074	0.00694352	-0.0111695	0.00448799999999994	0.042081	-0.0517839999999999	0.0020261	-0.000593149999999999	0.0010441	0.2815205	0.0020309873	-0.0522207755	-0.0060807472	0.0517492091	0.0100939368	-0.0509664168	-0.0140464202	0.0498771065	0.0179144269	-0.0484878293	-0.021674694	0.0468069407	0.025304607	-0.0448445497	-0.0287823352	0.0426124582	0.0320869629	-0.0401240904	-0.0351986159	0.0373944116	0.0380985803	0.0026470722	0.0135848339	0.0043989762	-0.037267217	-0.058475907	0.0164979303	-0.0142407433	0.0151416776	0.0287414203	0.0059829361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.466547710076611	1.03274759245491	0.448081059024295	0.592443852028073
-0.681155	-0.200529	0.400276	-0.0132689	0.00687327	-0.0108429	0.000792999999999933	-0.00689499999999999	-0.00461400000000001	0.000138499999999998	-7.025e-05	0.000326599999999998	0.0390695	0.001805417	-0.0522538189	-0.005407671	0.051881027	0.0089842256	-0.0512616758	-0.0125180835	0.0503987089	0.0159924506	-0.0492962274	-0.0193908153	0.0479594708	0.0226970271	-0.0463947917	-0.0258953737	0.0446096262	0.0289706552	-0.0426124582	-0.0319082567	0.0404127789	0.0346942175	0.0033612685	0.0078427046	0.0011353953	0.0320727517	0.0403121887	0.0243988417	0.0092857557	-0.0081592403	-0.0223292663	0.0028783026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.03432568437382	1.16268246914451	0.448081059024295	0.592443852028073
-0.68853	-0.205985	0.428524	-0.0140508	0.00703903	-0.0110234	-0.00737499999999991	-0.00545600000000002	0.0282479999999999	-0.000781899999999999	0.00016576	-0.000180499999999998	0.0974869999999999	0.0015798132	-0.0522829807	-0.0047336909	0.0519974292	0.0078703433	-0.0515226647	-0.0109783563	0.050860415	0.0140464202	-0.0500130897	-0.0170633708	0.0489837722	0.0200182296	-0.0477762082	-0.0229002443	0.0463947917	0.0256989275	-0.0448445497	-0.0284040951	0.0431311232	0.0310059033	-0.0091737894	0.0054551605	-0.0038379659	-0.0446869312	-0.0392268701	0.0353991424	0.0109288951	-0.0075308307	0.0097365846	0.0145230124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.668575690647668	1.25974013438548	0.448081059024295	0.592443852028073
-0.724744	-0.214404	0.421162	-0.0146805	0.00691099	-0.0116823	-0.036214	-0.00841899999999998	-0.00736199999999998	-0.000629700000000002	-0.00012804	-0.0006589	0.122827	0.0013541801	-0.0523082586	-0.0040589197	0.0520983812	0.006752807	-0.0517492091	-0.0094286395	0.0512616758	0.0120792627	-0.050637085	-0.0146975897	0.0498771065	0.01727662	-0.0489837722	-0.0198094581	0.0479594708	0.0222893319	-0.0468069407	-0.024709611	0.0455292636	0.0270638244	-0.0076932904	0.0084844751	-0.0149862859	0.0213770446	0.00690117	0.0410390298	0.0283409893	-0.0094180891	-0.0202171145	0.0041095832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.452804576740054	1.30835272987039	0.448081059024295	-1.68540061352814
-0.726232	-0.235348	0.430875	-0.0149177	0.00668386	-0.0118215	-0.00148800000000004	-0.020944	0.00971300000000003	-0.000237200000000002	-0.00022713	-0.000139200000000001	0.0623215	0.0011285219	-0.0523296507	-0.0033834701	0.0521838529	0.0056321357	-0.0519411573	-0.0078703433	0.0516020147	0.0100939368	-0.0511670547	-0.0122987873	0.050637085	0.0144808008	-0.0500130897	-0.0166359256	0.0492962274	0.0187601599	-0.0484878293	-0.0208495594	0.0475893965	0.0229002443	-0.0106968823	0.0079006161	-0.0134344414	-0.0281721474	-0.0512049892	0.0432025899	0.0071957315	0.0105201029	-0.0217618723	0.0158505076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.026161478487333	1.26474042658616	0.448081059024295	0.592443852028073
-0.724291	-0.251579	0.403833	-0.0149837	0.00663701	-0.0121362	0.00194099999999997	-0.016231	-0.027042	-6.60000000000001e-05	-4.68500000000002e-05	-0.000314700000000001	0.0665915	0.0009028426	-0.0523471556	-0.0027074549	0.0522538189	0.0045088495	-0.0520983812	-0.0063048856	0.051881027	0.0080934286	-0.0516020147	-0.009872353	0.0512616758	0.0116395445	-0.050860415	-0.013392903	0.0503987089	0.0151303447	-0.0498771065	-0.0168498047	0.0492962274	0.0185492395	-0.0050634799	0.018559341	-0.0230929843	0.0599482726	0.0175764882	0.0185202208	-0.0086078925	0.0060437922	0.0020291545	0.0078426738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.187060696113068	0.550264446504144	0.448081059024295	0.592443852028073
-0.723564	-0.25627	0.414821	-0.0151008	0.00684924	-0.0122838	0.000727000000000033	-0.004691	0.010988	-0.000117099999999995	0.000212230000000001	-0.000147599999999998	0.0402525	0.0006771467	-0.0523607718	-0.0020309873	0.0523082586	0.0033834701	-0.0522207755	-0.0047336909	0.0520983812	0.0060807472	-0.0519411573	-0.0074237382	0.0517492091	0.0087617663	-0.0515226647	-0.0100939368	0.0512616758	0.0114193591	-0.0509664168	-0.0127371473	0.050637085	0.0140464202	-0.0082179256	0.0131697893	-0.0192535383	-0.0121077114	-0.0442722617	0.0613982318	-0.012610312	0.0256156411	0.006075503	0.004210181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01073738759443	0.913786235807169	0.448081059024295	0.592443852028073
-0.724318	-0.258666	0.395283	-0.0144822	0.00664923	-0.0122838	-0.000754000000000032	-0.00239600000000001	-0.019538	0.000618599999999997	-0.00020001	0	0.0636185	0.0004514381	-0.0523704984	-0.0013541801	0.0523471556	0.0022565198	-0.0523082586	-0.003158189	0.0522538189	0.0040589197	-0.0521838529	-0.0049584444	0.0520983812	0.0058564958	-0.0519974292	-0.006752807	0.051881027	0.0076471118	-0.0517492091	-0.0085391442	0.0516020147	0.0094286395	0.001068896	0.0180537118	-0.0243848411	0.0512198653	0.0171323832	0.0358960545	-0.0043034713	-0.0031582122	-0.0026540642	0.0010091357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.34143481266227	0.221902281471177	0.448081059024295	0.592443852028073
-0.723014	-0.25301	0.421012	-0.015304	0.00682172	-0.0122838	0.00130399999999997	0.00565599999999999	0.025729	-0.000821799999999999	0.00017249	0	0.0824034999999999	0.0002257211	-0.0523763346	-0.0006771467	0.0523704984	0.0011285219	-0.0523607718	-0.0015798132	0.0523471556	0.0020309873	-0.0523296507	-0.0024820104	0.0523082586	0.0029328492	-0.0522829807	-0.0033834701	0.0522538189	0.0038338396	-0.0522207755	-0.0042839244	0.0521838529	0.0047336909	-0.0057274908	0.0092038459	-0.0225122967	-0.0112272905	-0.0432172537	0.0666950969	-0.0072749848	0.0233307413	0.0185347946	0.0167682026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24646618104785	0.128029342260445	0.448081059024295	0.592443852028073
-0.718474	-0.266367	0.393561	-0.0153884	0.00652069	-0.0122838	0.0045400000000001	-0.013357	-0.027451	-8.43999999999984e-05	-0.00030103	0	0.0646195000000001	0	-0.0523782801	0	0.0523782801	0	-0.0523782801	0	0.0523782801	0	-0.0523782801	0	0.0523782801	0	-0.0523782801	0	0.0523782801	0	-0.0523782801	0	0.0523782801	0	-0.0017911916	0.0208689198	-0.0354349982	0.057554863	0.0109208219	0.0432699793	-0.0017665017	-0.0022745991	-0.0129232302	-0.015988197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.05352511858824	1.09850267727835	0.448081059024295	0.592443852028073
-0.713918	-0.25707	0.396373	-0.0151754	0.00650366	-0.0122838	0.00455599999999989	0.00929700000000006	0.00281199999999998	0.000213	-1.70300000000003e-05	0	0.0281664999999999	-0.0002257211	-0.0523763346	0.0006771467	0.0523704984	-0.0011285219	-0.0523607718	0.0015798132	0.0523471556	-0.0020309873	-0.0523296507	0.0024820104	0.0523082586	-0.0029328492	-0.0522829807	0.0033834701	0.0522538189	-0.0038338396	-0.0522207755	0.0042839244	0.0521838529	-0.0047336909	-0.0019204865	0.0141550739	-0.0190595418	-0.0178460595	-0.0507150035	0.0629947188	-0.0133664935	0.0164447615	0.0214712294	0.0228101326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.419419020884356	1.0850007714484	0.448081059024295	0.592443852028073
-0.71945	-0.235788	0.421038	-0.0151755	0.00682172	-0.0122838	-0.00553199999999998	0.021282	0.024665	-1.00000000001141e-07	0.00031806	0	0.067387	-0.0004514381	-0.0523704984	0.0013541801	0.0523471556	-0.0022565198	-0.0523082586	0.003158189	0.0522538189	-0.0040589197	-0.0521838529	0.0049584444	0.0520983812	-0.0058564958	-0.0519974292	0.006752807	0.051881027	-0.0076471118	-0.0517492091	0.0085391442	0.0516020147	-0.0094286395	-0.007798206	0.0150866276	-0.0399407824	0.0308716489	0.0175185125	0.0378966106	-0.0107466556	-0.0004921524	-0.0214408358	-0.0306692634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.109588351536197	1.47610506062564	0.448081059024295	0.592443852028073
-0.721191	-0.217132	0.421172	-0.0157393	0.00654632	-0.0122838	-0.00174099999999999	0.018656	0.000134000000000023	-0.000563800000000001	-0.0002754	0	0.0624910000000001	-0.0006771467	-0.0523607718	0.0020309873	0.0523082586	-0.0033834701	-0.0522207755	0.0047336909	0.0520983812	-0.0060807472	-0.0519411573	0.0074237382	0.0517492091	-0.0087617663	-0.0515226647	0.0100939368	0.0512616758	-0.0114193591	-0.0509664168	0.0127371473	0.050637085	-0.0140464202	-0.0185408294	0.0112641315	0.0563803293	-0.0216326158	-0.037989463	0.0077390939	0.0293209311	0.0072505359	0.0095222288	-0.0097026898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.658156068541002	1.60699678006269	0.448081059024295	0.592443852028073
-0.553378	0.0185009	0.395014	-0.00957857	0.00309991	-0.0093133	0.167813	0.2356329	-0.0261580000000001	0.00616073	-0.00344641	0.0029705	1.0584859	-0.0009028426	-0.0523471556	0.0027074549	0.0522538189	-0.0045088495	-0.0520983812	0.0063048856	0.051881027	-0.0080934286	-0.0516020147	0.009872353	0.0512616758	-0.0116395445	-0.050860415	0.013392903	0.0503987089	-0.0151303447	-0.0498771065	0.0168498047	0.0492962274	-0.0185492395	0.0291848062	0.0127688308	0.2091538734	0.0143319017	0.0171787154	0.0051763285	-0.028441997	-0.0108766048	-0.0220615588	0.0061373678	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7856783370149	1.69604668251743	0.448081059024295	0.592443852028073
-0.579097	-0.223781	0.357332	-0.0123925	0.00420838	-0.00895847	-0.025719	-0.2422819	-0.0376819999999999	-0.00281393	0.00110847	0.000354830000000002	0.5195444	-0.0011285219	-0.0523296507	0.0033834701	0.0521838529	-0.0056321357	-0.0519411573	0.0078703433	0.0516020147	-0.0100939368	-0.0511670547	0.0122987873	0.050637085	-0.0144808008	-0.0500130897	0.0166359256	0.0492962274	-0.0187601599	-0.0484878293	0.0208495594	0.0475893965	-0.0229002443	0.0139053749	0.0282356305	0.0367982377	-0.0141988697	0.0192858533	-0.0230462763	0.0348641159	0.0140389444	-0.0557096369	0.0584876191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.60499402311067	1.73367618698714	0.448081059024295	0.592443852028073
-0.579048	-0.256829	0.402753	-0.0135401	0.00479682	-0.00963733	4.89999999999657e-05	-0.033048	0.045421	-0.0011476	0.00058844	-0.000678860000000002	0.199263	-0.0013541801	-0.0523082586	0.0040589197	0.0520983812	-0.006752807	-0.0517492091	0.0094286395	0.0512616758	-0.0120792627	-0.050637085	0.0146975897	0.0498771065	-0.01727662	-0.0489837722	0.0198094581	0.0479594708	-0.0222893319	-0.0468069407	0.024709611	0.0455292636	-0.0270638244	0.0116686079	0.0182812176	-0.0043785196	-0.0173957802	-0.0015475534	-0.0291902391	-0.0183735672	-0.0005542859	-0.0088905402	-0.0074761768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.239436712973393	1.73931661871183	0.448081059024295	0.592443852028073
-0.582672	-0.23054	0.392947	-0.014476	0.00590215	-0.0100816	-0.00362400000000007	0.026289	-0.00980600000000004	-0.000935899999999998	0.00110533	-0.00044427	0.163994	-0.0015798132	-0.0522829807	0.0047336909	0.0519974292	-0.0078703433	-0.0515226647	0.0109783563	0.050860415	-0.0140464202	-0.0500130897	0.0170633708	0.0489837722	-0.0200182296	-0.0477762082	0.0229002443	0.0463947917	-0.0256989275	-0.0448445497	0.0284040951	0.0431311232	-0.0310059033	0.0061215266	0.0189804431	-0.0289055361	0.0415641371	0.0584633851	-0.0189587341	0.034017607	0.0103868426	-0.0385313941	0.0042196585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.07115605311621	1.35239892726338	0.448081059024295	0.592443852028073
-0.603687	-0.235071	0.406723	-0.0154674	0.00587703	-0.0100389	-0.0210149999999999	-0.00453099999999998	0.013776	-0.000991400000000002	-2.512e-05	4.26999999999979e-05	0.092283	-0.001805417	-0.0522538189	0.005407671	0.051881027	-0.0089842256	-0.0512616758	0.0125180835	0.0503987089	-0.0159924506	-0.0492962274	0.0193908153	0.0479594708	-0.0226970271	-0.0463947917	0.0258953737	0.0446096262	-0.0289706552	-0.0426124582	0.0319082567	0.0404127789	-0.0346942175	0.0019304696	0.0166696035	-0.0271189996	-0.0057542931	-0.0321309519	-0.0508198606	-0.0178154031	-0.0472550749	0.0622829115	0.0073620797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.691834910400695	1.40779471161801	0.448081059024295	0.592443852028073
-0.599298	-0.196886	0.425439	-0.0151562	0.00593703	-0.0100389	0.00438899999999998	0.038185	0.018716	0.000311199999999999	6.00000000000002e-05	0	0.0798499999999999	-0.0020309873	-0.0522207755	0.0060807472	0.0517492091	-0.0100939368	-0.0509664168	0.0140464202	0.0498771065	-0.0179144269	-0.0484878293	0.021674694	0.0468069407	-0.025304607	-0.0448445497	0.0287823352	0.0426124582	-0.0320869629	-0.0401240904	0.0351986159	0.0373944116	-0.0380985803	-0.0032601484	0.0059215523	-0.027741122	0.0209839806	0.0377862235	-0.0350937158	-0.0304035591	-0.04293057	0.0059310497	-0.0202285062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.922215667502087	1.11413710409401	0.448081059024295	0.592443852028073
-0.607181	-0.215371	0.427271	-0.015782	0.0061083	-0.0104491	-0.00788300000000008	-0.018485	0.001832	-0.000625799999999999	0.000171269999999999	-0.000410199999999998	0.0885635	-0.0022565198	-0.0521838529	0.006752807	0.0516020147	-0.0111989617	-0.050637085	0.0155619757	0.0492962274	-0.0198094581	-0.0475893965	0.0239098759	0.0455292636	-0.0278327876	-0.0431311232	0.0315490697	0.0404127789	-0.0350311327	-0.0373944116	0.0382531258	0.0340984296	-0.0411911291	-0.0091570965	0.001030355	-0.0303455422	-0.0171891819	0.01741571	-0.0399477069	0.0457248098	0.0243412437	-0.0147872005	-0.0225542553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.21045534622525	0.649473675837864	0.448081059024295	0.592443852028073
-0.609103	-0.205964	0.425387	-0.015274	0.00596825	-0.0104491	-0.00192199999999987	0.00940700000000003	-0.001884	0.000508	-0.00014005	0	0.0456155000000001	-0.0024820104	-0.0521430537	0.0074237382	0.0514394875	-0.0122987873	-0.0502739006	0.0170633708	0.0486567622	-0.021674694	-0.0466025972	0.0260913389	0.0441298556	-0.0302736359	-0.0412607473	0.0341840202	0.0380210421	-0.0377873696	-0.0344398384	0.0410513194	0.030549302	-0.0439465533	0.0002899589	0.0071803002	-0.02854093	-0.0099943288	-0.0072190959	-0.0205217227	-0.0067856827	-0.0222603886	0.0129781391	-0.0050730733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.88084886016332	1.26839607116169	0.448081059024295	0.592443852028073
-0.600131	-0.20394	0.39247	-0.015139	0.00630985	-0.00992677	0.00897199999999987	0.00202399999999997	-0.032917	0.000135000000000003	0.0003416	0.00052233	0.0938595	-0.0027074549	-0.0520983812	0.0080934286	0.0512616758	-0.013392903	-0.0498771065	0.0185492395	0.0479594708	-0.0235073292	-0.0455292636	0.028214182	0.0426124582	-0.0326194932	-0.0392402281	0.0366761804	0.0354486142	-0.0403408874	-0.03127814	0.0435744473	0.0267733776	-0.0463423012	0.0070357179	0.0120756454	-0.0324336464	0.0344529364	0.0443796036	-0.0417043398	0.0130500819	0.0140788751	-0.0092173003	-0.024356824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.503977289150508	1.6458547895716	0.448081059024295	0.592443852028073
-0.593934	-0.236554	0.40283	-0.0155898	0.00582037	-0.00959167	0.00619700000000012	-0.032614	0.01036	-0.000450800000000001	-0.00048948	0.0003351	0.11294	-0.0029328492	-0.0520498384	0.0087617663	0.0510686325	-0.0144808008	-0.0494469678	0.0200182296	0.0472051818	-0.025304607	-0.044371389	0.0302736359	0.0409811285	-0.0348629988	-0.0370769179	0.03901514	0.0327077205	-0.042677987	-0.0279283311	0.0458056033	0.0227986886	-0.0483587652	-0.0001740159	0.0077850524	-0.0301375171	-0.024014117	-0.0287587563	-0.0510546994	-0.0033874893	-0.0338778777	0.0102997245	0.0034687258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.26542357621955	1.64997654549099	0.448081059024295	0.592443852028073
-0.604435	-0.23676	0.408476	-0.0155393	0.00635228	-0.00992677	-0.0105010000000001	-0.000206000000000012	0.00564599999999998	5.04999999999985e-05	0.00053191	-0.0003351	0.0622284999999999	-0.003158189	-0.0519974292	0.0094286395	0.050860415	-0.0155619757	-0.0489837722	0.0214690046	0.0463947917	-0.0270638244	-0.0431311232	0.0322650733	0.0392402281	-0.0369971132	-0.0347786889	0.0411911291	0.0298113868	-0.0447861304	-0.024410558	0.0477298374	0.018654743	-0.0499794418	0.0027169007	0.0099436075	-0.0283696931	0.0248019016	0.0152778788	-0.0489717188	-0.0480151827	-0.0352989081	0.0179319708	-0.0266035833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.759301547670828	1.29146928728937	0.448081059024295	0.592443852028073
-0.621333	-0.272753	0.408547	-0.0153686	0.00633968	-0.0104448	-0.016898	-0.035993	7.09999999999877e-05	0.000170699999999999	-1.25999999999998e-05	-0.000518029999999999	0.0880285000000002	-0.0033834701	-0.0519411573	0.0100939368	0.050637085	-0.0166359256	-0.0484878293	0.0229002443	0.0455292636	-0.0287823352	-0.0418107693	0.0341840202	0.0373944116	-0.03901514	-0.032353904	0.0431950583	0.0267733776	-0.0466540082	-0.0207459769	0.0493342563	0.0143723053	-0.0511910666	-0.0044677117	-0.0157824713	-0.0285952364	-0.0265763362	0.0127771201	-0.0333823728	0.0282191165	-0.0061661101	-0.0232831898	0.0195138817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.25093616079052	1.35161836204706	0.448081059024295	0.592443852028073
-0.594913	-0.227199	0.399571	-0.0142972	0.00581224	-0.00992677	0.02642	0.045554	-0.00897599999999998	0.0010714	-0.00052744	0.000518029999999999	0.1867935	-0.0036086884	-0.051881027	0.010757547	0.0503987089	-0.017702152	-0.0479594708	0.0243106464	0.0446096262	-0.0304575546	-0.0404127789	0.0360261653	0.0354486142	-0.0409107473	-0.0298113868	0.045018557	0.0236081307	-0.0482715996	-0.0169566271	0.0506081094	0.009983168	-0.0519837232	0.0118519651	0.0032483093	-0.0039249798	-0.049606659	-0.0562812064	0.0036361244	-0.039491313	-0.0061694479	0.0335351792	0.0031392405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.991635176230005	1.36744823080409	0.448081059024295	0.592443852028073
-0.546193	-0.227127	0.481217	-0.0148697	0.00649246	-0.00946369	0.04872	7.19999999999887e-05	0.081646	-0.000572499999999998	0.00068022	0.000463079999999999	0.216228	-0.0038338396	-0.0518170426	0.0114193591	0.0501453577	-0.0187601599	-0.0473990497	0.0256989275	0.0436369724	-0.0320869629	-0.0389397479	0.0377873696	0.0334080384	-0.042677987	-0.0271603893	0.0466540082	0.0203306886	-0.0496302266	-0.0130652981	0.0515428613	0.0055199161	-0.0523509242	-0.0083493942	-0.0321740327	-0.0122588722	-0.0121184572	0.0405690007	0.0351730132	-0.0117601524	-0.0164137354	-0.024788548	-0.0304383812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.540427046008942	1.52105016425445	0.448081059024295	0.592443852028073
-0.579381	-0.241561	0.473123	-0.0153245	0.0075156	-0.00989892	-0.033188	-0.014434	-0.00809400000000005	-0.000454800000000002	0.00102314	-0.00043523	0.1513745	-0.0040589197	-0.0517492091	0.0120792627	0.0498771065	-0.0198094581	-0.0468069407	0.0270638244	0.0426124582	-0.0336681095	-0.0373944116	0.0394636764	0.03127814	-0.044311314	-0.024410558	0.0480945804	0.0169566271	-0.0507226006	-0.0090953929	0.0521322486	0.0010156846	-0.0522896643	-0.0094313768	-0.0432617954	-0.0145055445	-0.0462937478	0.0315068834	0.0061440976	0.0407663656	0.0550262366	-0.0423968872	-0.0135019436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.915556333906628	1.63115802461986	0.448081059024295	0.592443852028073
-0.602968	-0.240262	0.410688	-0.0150012	0.00733923	-0.0101332	-0.023587	0.00129900000000005	-0.062435	0.000323300000000002	-0.00017637	-0.00023428	0.1240185	-0.0042839244	-0.0516775313	0.0127371473	0.049594035	-0.0208495594	-0.0461835398	0.0284040951	0.0415373011	-0.0351986159	-0.0357796393	0.0410513194	0.0290646136	-0.0458056033	-0.0215718994	0.0493342563	0.0135019809	-0.0515428613	-0.0050707869	0.0523723222	-0.0034960873	-0.0518004449	0.0104176861	-0.0041903658	-0.0245080428	-0.0052241667	0.0133302198	-0.0127403105	0.0082213177	0.0206669847	0.0010542519	0.0139043867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.926847442083315	1.61760428937097	0.448081059024295	0.592443852028073
