"trans_x"	"trans_y"	"trans_z"	"rot_x"	"rot_y"	"rot_z"	"trans_x_derivative1"	"trans_y_derivative1"	"trans_z_derivative1"	"rot_x_derivative1"	"rot_y_derivative1"	"rot_z_derivative1"	"framewise_displacement"	"cosine00"	"cosine01"	"cosine02"	"cosine03"	"cosine04"	"cosine05"	"cosine06"	"cosine07"	"cosine08"	"cosine09"	"cosine10"	"cosine11"	"cosine12"	"cosine13"	"cosine14"	"cosine15"	"cosine16"	"cosine17"	"cosine18"	"cosine19"	"cosine20"	"t_comp_cor_00"	"t_comp_cor_01"	"t_comp_cor_02"	"t_comp_cor_03"	"t_comp_cor_04"	"a_comp_cor_00"	"a_comp_cor_01"	"a_comp_cor_02"	"a_comp_cor_03"	"a_comp_cor_04"	"motion_outlier01"	"motion_outlier02"	"motion_outlier03"	"motion_outlier04"	"motion_outlier05"	"motion_outlier06"	"motion_outlier07"	"motion_outlier08"	"motion_outlier09"	"motion_outlier10"	"motion_outlier11"	"motion_outlier12"	"motion_outlier13"	"motion_outlier14"	"motion_outlier15"	"motion_outlier16"	"motion_outlier17"	"motion_outlier18"	"motion_outlier19"	"motion_outlier20"	"motion_outlier21"	"motion_outlier22"	"motion_outlier23"	"motion_outlier24"	"motion_outlier25"	"motion_outlier26"	"motion_outlier27"	"motion_outlier28"	"motion_outlier29"	"motion_outlier30"	"motion_outlier31"	"motion_outlier32"	"motion_outlier33"	"motion_outlier34"	"motion_outlier35"	"motion_outlier36"	"motion_outlier37"	"motion_outlier38"	"motion_outlier39"	"motion_outlier40"	"motion_outlier41"	"motion_outlier42"	"motion_outlier43"	"motion_outlier44"	"motion_outlier45"	"motion_outlier46"	"motion_outlier47"	"motion_outlier48"	"motion_outlier49"	"motion_outlier50"	"motion_outlier51"	"motion_outlier52"	"motion_outlier53"	"motion_outlier54"	"motion_outlier55"	"motion_outlier56"	"motion_outlier57"	"motion_outlier58"	"motion_outlier59"	"motion_outlier60"	"motion_outlier61"	"motion_outlier62"	"motion_outlier63"	"motion_outlier64"	"motion_outlier65"	"motion_outlier66"	"motion_outlier67"	"motion_outlier68"	"motion_outlier69"	"motion_outlier70"	"motion_outlier71"	"motion_outlier72"	"motion_outlier73"	"volume_z"	"luminance_z"	"speech_z"	"face_z"
0.242004	0.119565	-1.03388	0.013289	-0.00990497	-0.000254671	0.00937799999999997	0.0364587	0.0359499999999999	0.000191799999999997	-3.6350000000001e-05	-0.0002995303	0.108170715	0.009872353	-0.0486567622	-0.028214182	0.0380210421	0.0425467316	-0.0219824722	-0.0508333239	0.0028201586	0.051896421	0.016742904	-0.0455849554	-0.0339267737	0.0327957961	0.0462895956	-0.0153463027	-0.0520745933	-0.0042839244	0.0504597097	0.0233053991	-0.0416744222	-0.03901514	-0.0094137485	-0.0217472006	-0.0244540004	0.0057756446	-0.0343824322	0.0078446338	0.0066089777	-0.0051126542	-0.0173187264	0.0207107561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.129296892137895	-1.19858789703762	0.448081059024295	-1.68540061352814
0.237221	0.153676	-1.18563	0.0176117	-0.0105296	-0.000199227	-0.00478299999999998	0.034111	-0.15175	0.0043227	-0.000624629999999999	5.5444e-05	0.4407827	0.0096505858	-0.0488220806	-0.0276413132	0.0386363752	0.0418786518	-0.0232042715	-0.0504293264	0.004621281	0.0521322486	0.0145892291	-0.0467561802	-0.0318186811	0.0350311327	0.0447275033	-0.0185492395	-0.0515628185	-0.0004514381	0.0513964655	0.0193908153	-0.0442510332	-0.0356971313	-0.0357460857	-0.001796843	-0.0017609801	-0.0028204563	-0.0107612262	-0.000410909	0.019298229	-0.012452466	-0.0137247851	0.0038755326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.207800326142181	-0.80722870562808	0.448081059024295	-1.68540061352814
0.211174	0.109581	-1.45149	0.0210427	-0.010662	-0.0009685	-0.026047	-0.044095	-0.26586	0.003431	-0.0001324	-0.000769273	0.55263565	0.0094286395	-0.0489837722	-0.0270638244	0.0392402281	0.0411911291	-0.024410558	-0.0499794418	0.0064169112	0.0522896643	0.0124084642	-0.0478223571	-0.0296255153	0.0371565505	0.0430026525	-0.021674694	-0.0508059967	0.0033834701	0.0520241169	0.0153463027	-0.0464991262	-0.0320869629	-0.0217491187	0.0273114199	0.0348000732	0.0280633794	-0.0367120142	0.0130789256	0.0263686168	0.0141204523	0.0061987194	-0.0242210878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.365133812463823	-0.126826808831123	0.448081059024295	0.592443852028073
0.217821	0.113101	-1.34786	0.0170246	-0.0101584	-0.000716152	0.00664700000000004	0.00352	0.10363	-0.0040181	0.0005036	0.000252348	0.3524994	0.009206518	-0.0491418251	-0.0264818121	0.0398324213	0.0404844828	-0.0256005252	-0.0494840794	0.0082049152	0.0523684314	0.0102046586	-0.0487810905	-0.0273531403	0.0391653804	0.0411213197	-0.024709611	-0.0498077248	0.0072002268	0.0523388891	0.0111989617	-0.0484020114	-0.028214182	-0.0062658143	0.0026414248	0.0319326009	0.0380593813	-0.0580404277	-0.0200248092	0.0086671237	-0.0182118372	0.0102830435	-0.0252585774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.531572703770947	-0.262731951116384	-2.22840312389761	0.592443852028073
0.259333	0.139595	-1.27056	0.0162861	-0.0107717	-0.000189689	0.041512	0.026494	0.0772999999999999	-0.0007385	-0.000613300000000002	0.000526463	0.23921915	0.0089842256	-0.0492962274	-0.0258953737	0.0404127789	0.0397590408	-0.0267733776	-0.04894369	0.009983168	0.0523684314	0.0079819045	-0.0496302266	-0.0250076315	0.0410513194	0.039090351	-0.0276413132	-0.0485727468	0.0109783563	0.0523388891	0.0069765817	-0.0499455618	-0.024110485	-0.0165750884	-0.0034729125	0.0166214248	0.0264241203	-0.0573415192	-0.0081917151	0.0001703905	0.004130093	-0.0050010321	-0.024221895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.276872573391	-0.285937898287036	-2.22840312389761	0.592443852028073
0.275965	0.165942	-1.08081	0.0134394	-0.00976217	-0.000223777	0.016632	0.026347	0.18975	-0.0028467	0.00100953	-3.4088e-05	0.4272449	0.0087617663	-0.0494469678	-0.025304607	0.0409811285	0.03901514	-0.0279283311	-0.0483587652	0.0117495564	0.0522896643	0.0057443291	-0.0503678575	-0.0225952602	0.0428084497	0.0369171367	-0.0304575546	-0.0471069319	0.0146975897	0.0520241169	0.0027074549	-0.0511183183	-0.0198094581	-0.0104662499	-0.0219075051	-0.0279066474	0.0037832789	-0.0521241942	-0.0046533732	0.0057657887	-0.0136757467	-0.0087079301	0.0439967186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.038004945124941	-0.096038662961058	-2.22840312389761	0.592443852028073
0.167596	0.116196	-1.06502	0.0115579	-0.00887927	-0.00126468	-0.108369	-0.049746	0.01579	-0.0018815	0.000882900000000001	-0.001040903	0.36417015	0.0085391442	-0.049594035	-0.024709611	0.0415373011	0.0382531258	-0.0290646136	-0.0477298374	0.0135019809	0.0521322486	0.0034960873	-0.050992326	-0.0201224762	0.044431258	0.034609585	-0.0331465714	-0.0454172463	0.0183379745	0.0513964655	-0.0015798132	-0.0519115742	-0.0153463027	0.0047122218	-0.0256726169	-0.0360113065	-0.018255517	-0.026107201	0.0042063136	0.0159592847	-0.0184780284	-0.0069854512	0.0666764566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.94793542720511	-0.318021277863026	-2.22840312389761	0.592443852028073
0.177757	0.0909384	-1.09674	0.0102775	-0.00920753	-0.00146087	0.010161	-0.0252576	-0.03172	-0.0012804	-0.00032826	-0.00019619	0.1573811	0.0083163637	-0.0497374181	-0.024110485	0.0420811315	0.0374733519	-0.0301814655	-0.0470574788	0.015238359	0.051896421	0.0012413539	-0.051502229	-0.0175958911	0.0459146523	0.0321760928	-0.0356971313	-0.0435117199	0.0218799809	0.0504597097	-0.0058564958	-0.0523194405	-0.010757547	0.0106287947	-0.0205609521	-0.0288922779	-0.0104720138	-0.0198680408	-0.0130888637	-0.0034510113	-0.0175019736	-0.0100350375	0.0403448864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.245600170855823	-0.185110757483582	0.448081059024295	-1.68540061352814
0.215781	0.0697969	-1.23248	0.0104643	-0.0103454	-0.00100059	0.038024	-0.0211415	-0.13574	0.000186799999999999	-0.00113787	0.00046028	0.284153	0.0080934286	-0.0498771065	-0.0235073292	0.0426124582	0.0366761804	-0.03127814	-0.0463423012	0.0169566271	0.0515825363	-0.0010156846	-0.051896421	-0.0150222601	0.0472539781	0.0296255153	-0.0380985803	-0.0413994086	0.025304607	0.0492194833	-0.0100939368	-0.0523388891	-0.0060807472	0.0136070483	-0.0198135965	0.0055946074	0.0081949695	-0.0380309583	-0.0141955174	-0.0028776058	0.0153277494	-0.0161419157	0.0006415326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.64793966328773	-0.010316634726858	0.448081059024295	0.592443852028073
0.257364	0.0770424	-1.27373	0.0104621	-0.0108291	-0.000620558	0.041583	0.00724549999999997	-0.04125	-2.19999999999908e-06	-0.0004837	0.000380032	0.1333751	0.0078703433	-0.0500130897	-0.0229002443	0.0431311232	0.0358619813	-0.032353904	-0.0455849554	0.018654743	0.0511910666	-0.0032708371	-0.0521740164	-0.0124084642	0.0484450328	0.0269671338	-0.0403408874	-0.039090351	0.0285934806	0.0476832451	-0.014263743	-0.0519697758	-0.0013541801	0.0135445644	-0.0096765231	0.0098605984	0.0342807405	-0.0289719551	-0.0029258146	0.0067695502	-0.0183002873	0.0112084082	0.0183054627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.074916014571487	-0.077161990859142	0.448081059024295	-1.68540061352814
0.30731	0.209416	-1.30112	0.0116863	-0.0116808	-0.000184296	0.049946	0.1323736	-0.02739	0.0012242	-0.0008517	0.000436262	0.3353177	0.0076471118	-0.0501453577	-0.0222893319	0.0436369724	0.0350311327	-0.0334080384	-0.0447861304	0.0203306886	0.0507226006	-0.0055199161	-0.0523343914	-0.0097614921	0.0494840794	0.0242106219	-0.0424146861	-0.0365955205	0.0317289578	0.0458602343	-0.0183379745	-0.0512148408	0.0033834701	0.0143715063	-0.0049017848	0.0504180098	-0.0452495471	-0.0682253448	-0.01210029	-0.0020372709	0.0175373352	0.0001968098	-0.0011969659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.219193572944525	-0.039877935602145	-2.22840312389761	-1.68540061352814
0.321758	0.253628	-1.12039	0.0109434	-0.0125789	-0.000184296	0.014448	0.044212	0.18073	-0.000742900000000001	-0.000898100000000001	0	0.32144	0.0074237382	-0.0502739006	-0.021674694	0.0441298556	0.0341840202	-0.0344398384	-0.0439465533	0.0219824722	0.050177843	-0.0077587455	-0.0523771858	-0.0070884207	0.0503678575	0.0213660101	-0.044311314	-0.0339267737	0.0346942175	0.0437614146	-0.0222893319	-0.0500796887	0.0080934286	0.0028396072	-0.0152002172	0.0444548911	-0.1860312866	-0.0968020211	-0.002277542	-0.0073591855	-0.0180197833	0.0003257541	0.0124859785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.6371178434732	0.057416176704414	-2.22840312389761	0.592443852028073
0.300529	0.0331952	-1.27171	0.00747032	-0.0123693	0.000164603	-0.021229	-0.2204328	-0.15132	-0.00347308	0.000209600000000001	0.000348899	0.59456075	0.0072002268	-0.0503987089	-0.0210564335	0.0446096262	0.0333210373	-0.0354486142	-0.0430669878	0.0236081307	0.0495576132	-0.009983168	-0.0523023033	-0.0043963972	0.051093594	0.0184436498	-0.0460228486	-0.0310967934	0.0374733519	0.0413994086	-0.0260913389	-0.0485727468	0.0127371473	0.0271335073	-0.0056408418	0.0298182577	-0.0121624615	-0.0317264592	-0.0081533034	-0.0142980908	0.0138647645	-0.0008561967	-0.0067316827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.639324751398543	-0.194271014635413	-2.22840312389761	-1.68540061352814
0.258714	0.00887858	-1.22556	0.00461347	-0.011408	0.000227227	-0.041815	-0.02431662	0.0461500000000001	-0.00285685	0.0009613	6.2624e-05	0.30632032	0.0069765817	-0.0505197734	-0.0204346535	0.0450761418	0.0324425845	-0.0364336915	-0.0421482344	0.0252057321	0.048862844	-0.0121890533	-0.0521099123	-0.0016926191	0.0516590118	0.015454175	-0.0475421407	-0.0281190288	0.0400514517	0.0387884217	-0.0297185201	-0.0467052026	0.01727662	0.0290716697	-0.0046977447	0.0095507457	0.005368053	-0.006954657	-0.0067365015	0.0047874231	-0.0059119216	0.0139681455	0.006095045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.389621380535043	-0.140970243331364	0.448081059024295	-1.68540061352814
0.258243	0.0281558	-1.38427	0.00382651	-0.0122299	0.00036629	-0.000470999999999999	0.01927722	-0.15871	-0.00078696	-0.000821899999999999	0.000139063	0.26585437	0.006752807	-0.050637085	-0.0198094581	0.0455292636	0.0315490697	-0.0373944116	-0.0411911291	0.0267733776	0.0480945804	-0.0143723053	-0.0518004449	0.0010156846	0.0520623368	0.0124084642	-0.048862844	-0.0250076315	0.0424146861	0.0359441567	-0.0331465714	-0.0444909208	0.021674694	0.0182875385	-2.45036e-05	0.0351237899	0.0281660458	0.010373345	-0.0204944885	0.009188252	-0.0057515701	0.0147994129	-0.0504225878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.738134065771399	-0.253355626260444	0.448081059024295	-1.68540061352814
0.228954	-0.00658717	-1.50473	0.0065558	-0.0124449	0.000426461	-0.029289	-0.03474297	-0.12046	0.00272929	-0.000215000000000002	6.0171e-05	0.33471502	0.0065289069	-0.050750635	-0.0191809517	0.0459688572	0.0306409077	-0.0383301323	-0.0401965428	0.0283092043	0.0472539781	-0.01652887	-0.0513745965	0.0037212726	0.0523023033	0.0093176004	-0.0499794418	-0.021777388	0.0445503769	0.0328837193	-0.036352523	-0.0419463399	0.0258953737	0.0167876455	0.0060454886	0.0643317379	0.0410112883	-0.0149169853	0.009671943	0.0206818171	0.0172328549	0.0330852297	-0.0431469301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.080986528901406	-0.506532917692717	-2.22840312389761	0.592443852028073
0.244091	0.0663676	-1.4842	0.00602734	-0.0131362	0.000190422	0.015137	0.07295477	0.0205299999999999	-0.000528460000000001	-0.000691299999999999	-0.000236039	0.18141172	0.0063048856	-0.050860415	-0.0185492395	0.0463947917	0.0297185201	-0.0392402281	-0.0391653804	0.0298113868	0.0463423012	-0.018654743	-0.0508333239	0.0064169112	0.0523781585	0.0061928308	-0.0508872699	-0.0184436498	0.0464470668	0.0296255153	-0.0393148935	-0.039090351	0.0299041152	0.0108311418	0.0069350441	0.0526622015	0.0395049494	-0.0081524844	-0.011277662	0.0050247686	-0.0177883292	0.0348515963	-0.044587058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.371080151907566	-0.531800964727212	-2.22840312389761	0.592443852028073
0.22863	0.0531944	-1.4748	0.0059572	-0.0126866	-0.00013119	-0.0154609999999999	-0.0131732	0.00939999999999985	-7.01400000000007e-05	0.0004496	-0.000321612	0.0801017999999999	0.0060807472	-0.0509664168	-0.0179144269	0.0468069407	0.0287823352	-0.0401240904	-0.0380985803	0.03127814	0.0453609212	-0.0207459769	-0.050177843	0.0090953929	0.0522896643	0.0030455261	-0.0515825363	-0.0150222601	0.0480945804	0.02618914	-0.0420138333	-0.0359441567	0.0336681095	0.0176678503	0.0033466889	0.0547715828	0.037545819	-0.0107006668	0.002216868	0.0173222142	0.003068865	0.0285659443	-0.0394262225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.998281677067931	-0.422180667598896	0.448081059024295	-1.68540061352814
0.228645	0.047846	-1.45215	0.00437938	-0.0126911	-0.000176144	1.49999999999595e-05	-0.0053484	0.0226500000000001	-0.00157782	-4.50000000000103e-06	-4.4954e-05	0.1093771	0.0058564958	-0.0510686325	-0.01727662	0.0472051818	0.0278327876	-0.0409811285	-0.0369971132	0.0327077205	0.044311314	-0.0227986886	-0.0494096266	0.0117495564	0.0520370985	-0.0001128608	-0.0520623368	-0.0115294786	0.0494840794	0.0225952602	-0.044431258	-0.0325311144	0.0371565505	0.0147357692	0.0031017194	0.0465959171	0.0370605915	-0.0003329844	0.0029997872	0.0088277699	-0.0161316641	0.0290242984	-0.0279235883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.406150826564151	-0.500151300346838	0.448081059024295	-1.68540061352814
0.233299	0.038409	-1.41531	0.00381902	-0.0129229	-0.000543002	0.00465399999999999	-0.009437	0.03684	-0.000560360000000001	-0.000231799999999999	-0.000366858	0.1088819	0.0056321357	-0.0511670547	-0.0166359256	0.0475893965	0.0268703181	-0.0418107693	-0.0358619813	0.0340984296	0.0431950583	-0.0248090665	-0.0485304007	0.0143723053	0.0516212534	-0.0032708371	-0.052324667	-0.0079819045	0.0506081094	0.0188654898	-0.0465509697	-0.0288765622	0.0403408874	0.0158796881	-0.0001132781	0.0383797901	0.0263984523	0.0061650431	0.0133267079	0.0118255778	0.0175533666	0.0152219508	-0.0321998219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.624022338753703	-0.211936612378822	0.448081059024295	-1.68540061352814
0.228484	0.0314294	-1.4188	0.00393592	-0.012689	-0.00101818	-0.00481499999999996	-0.0069796	-0.00348999999999999	0.0001169	0.000233899999999999	-0.000475178	0.0565834999999999	0.005407671	-0.0512616758	-0.0159924506	0.0479594708	0.0258953737	-0.0426124582	-0.0346942175	0.0354486142	0.0420138333	-0.0267733776	-0.0475421407	0.0169566271	0.051043434	-0.0064169112	-0.0523684314	-0.0043963972	0.0514606403	0.0150222601	-0.0483587652	-0.0250076315	0.0431950583	0.0125610363	-0.0007436294	0.0346338979	0.0251289748	-0.0014415562	0.0064245124	0.012857495	-0.0042133578	0.0282184425	-0.0049472889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.367152860964866	-0.422122673318142	0.448081059024295	-1.68540061352814
0.236649	0.00816256	-1.41295	0.00402232	-0.0130878	-0.00117894	0.00816499999999995	-0.02326684	0.00585000000000013	8.64000000000004e-05	-0.000398799999999998	-0.00016076	0.0695798400000001	0.0051831058	-0.051352489	-0.0153463027	0.0483152946	0.0249084068	-0.0433856593	-0.0334948844	0.0367566699	0.0407694154	-0.0286879745	-0.0464470668	0.0194956122	0.0503054532	-0.0095396348	-0.0521934471	-0.0007899965	0.0520370985	0.0110886847	-0.0498425313	-0.0209530451	0.0456957037	0.0104863546	0.0034451868	0.037248189	0.0186404918	-0.0017531528	-0.009347044	-0.0149407453	0.0052601965	0.0123163709	-0.0211152822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.588586931311472	-0.613922276151726	0.448081059024295	-1.68540061352814
0.21761	0.020138	-1.39485	0.00288745	-0.0127167	-0.00117061	-0.019039	0.01197544	0.0181	-0.00113487	0.000371099999999998	8.32999999999954e-06	0.12482944	0.0049584444	-0.0514394875	-0.0146975897	0.0486567622	0.0239098759	-0.0441298556	-0.0322650733	0.0380210421	0.0394636764	-0.030549302	-0.0452476394	0.0219824722	0.0494096266	-0.0126276447	-0.0518004449	0.0028201586	0.0523343914	0.0070884207	-0.050992326	-0.016742904	0.0478223571	0.0129552144	0.0033840712	0.0276830737	0.0217403506	0.0027261152	0.0055608449	0.0075835703	-0.0027127001	0.0145340494	0.0024753475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.06084506140959	-0.717381410207222	0.448081059024295	-1.68540061352814
0.211416	-0.036133	-1.36455	-5.28557e-05	-0.0120967	-0.00133517	-0.00619400000000001	-0.056271	0.0303	-0.0029403057	0.000619999999999999	-0.00016456	0.279008285	0.0047336909	-0.0515226647	-0.0140464202	0.0489837722	0.0229002443	-0.0448445497	-0.0310059033	0.0392402281	0.0380985803	-0.032353904	-0.0439465533	0.024410558	0.0483587652	-0.015669704	-0.0511910666	0.0064169112	0.0523509242	0.0030455261	-0.0518004449	-0.0124084642	0.0495576132	0.0109547827	0.0073776437	0.0228510373	0.0181907651	0.0313598504	-0.0022722274	0.0026070652	-0.0123748693	0.0233480431	-0.0005673433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.1820807893506	-0.636885891977025	0.448081059024295	0.592443852028073
0.218169	-0.0220913	-1.29656	-0.00218299	-0.0115973	-0.00170583	0.00675300000000001	0.0140417	0.06799	-0.0021301343	0.000499400000000002	-0.00037066	0.238794415	0.0045088495	-0.0516020147	-0.013392903	0.0492962274	0.0218799809	-0.0455292636	-0.0297185201	0.0404127789	0.0366761804	-0.0340984296	-0.0425467316	0.0267733776	0.0471561663	-0.018654743	-0.0503678575	0.009983168	0.0520866082	-0.0010156846	-0.0522614734	-0.0079819045	0.0508872699	0.0120694056	0.0074177263	-0.0024941279	0.0212579025	0.0324593907	0.0074324282	9.2526e-06	0.0033153919	0.0130775353	-0.0019247375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.956324579724544	-0.703754946217323	-2.22840312389761	-1.68540061352814
