"trans_x"	"trans_y"	"trans_z"	"rot_x"	"rot_y"	"rot_z"	"trans_x_derivative1"	"trans_y_derivative1"	"trans_z_derivative1"	"rot_x_derivative1"	"rot_y_derivative1"	"rot_z_derivative1"	"framewise_displacement"	"cosine00"	"cosine01"	"cosine02"	"cosine03"	"cosine04"	"cosine05"	"cosine06"	"cosine07"	"cosine08"	"cosine09"	"cosine10"	"cosine11"	"cosine12"	"cosine13"	"cosine14"	"cosine15"	"cosine16"	"cosine17"	"cosine18"	"cosine19"	"cosine20"	"t_comp_cor_00"	"t_comp_cor_01"	"t_comp_cor_02"	"t_comp_cor_03"	"t_comp_cor_04"	"a_comp_cor_00"	"a_comp_cor_01"	"a_comp_cor_02"	"a_comp_cor_03"	"a_comp_cor_04"	"motion_outlier01"	"motion_outlier02"	"motion_outlier03"	"motion_outlier04"	"motion_outlier05"	"volume_z"	"luminance_z"	"speech_z"	"face_z"
0.0285548	0.0854098	-0.230797	8.28069e-05	0.00246975	-0.00284263	0.016986	0.023342	-0.034022	-0.0002303121	0.00019232	-0.00014124	0.102543605	0.0315490697	-0.0143723053	-0.048862844	-0.0444909208	-0.0047336909	0.0387884217	0.0514606403	0.0232042715	-0.0235073292	-0.0515226647	-0.0385600826	0.0050707869	0.0446686685	0.048739874	0.0140464202	-0.0318186811	-0.0523771858	-0.03127814	0.0146975897	0.0489837722	0.044311314	-0.0174937211	0.0687223727	0.0006717704	0.0068622122	-0.0311957075	-0.0107521827	-0.0498427063	-0.0176355769	-0.0251654486	-0.0106262946	0	0	0	0	0	-2.17303653709492	1.09975215878815	0.448081059024295	-1.68540061352814
0.0285384	0.0619451	-0.193235	-0.000429799	0.00227743	-0.00294356	-1.63999999999997e-05	-0.0234647	0.037562	-0.0005126059	-0.00019232	-0.00010093	0.101335895	0.0313685957	-0.0148058821	-0.0491026536	-0.0440078585	-0.0036086884	0.0396854757	0.0511428052	0.0215718994	-0.025304607	-0.051881027	-0.0368369888	0.0077587455	0.0461301902	0.0474946641	0.010757547	-0.034609585	-0.0522119084	-0.0279283311	0.0187601599	0.0503987089	0.0416059582	0.0500409342	-0.0093302667	0.027216164	0.0082220626	-0.0253775566	0.0208436975	0.0300971843	-0.0270080496	0.0199537575	0.0154272763	0	0	0	0	0	-2.23159434303421	1.85419855426188	-2.22840312389761	-1.68540061352814
0.0265775	0.0507096	-0.254078	0.000307638	0.00278961	-0.00302035	-0.00196090000000001	-0.0112355	-0.060843	0.000737437	0.00051218	-7.67900000000002e-05	0.14035975	0.0311875391	-0.015238359	-0.0493342563	-0.0435117199	-0.0024820104	0.0405559987	0.0507784337	0.0199138901	-0.0270638244	-0.0521430537	-0.0350311327	0.0104259597	0.047446967	0.0460766263	0.0074237382	-0.0372360105	-0.051766528	-0.024410558	0.0226970271	0.0514394875	0.0385600826	-0.0196584855	1.9183e-06	0.0418790174	-0.0574719975	-0.0048289311	-0.0457682927	0.0062571241	-0.0045625133	0.0023439941	-0.009199499	0	0	0	0	0	0.418315390420502	2.44998067524423	0.448081059024295	-1.68540061352814
0.025319	0.0595679	-0.24516	-0.000195196	0.00246783	-0.00294356	-0.0012585	0.0088583	0.00891800000000004	-0.000502834	-0.00032178	7.67900000000002e-05	0.0641050000000001	0.0310059033	-0.015669704	-0.0495576132	-0.0430026525	-0.0013541801	0.0413994086	0.0503678575	0.0182322141	-0.0287823352	-0.0523082586	-0.0331465714	0.0130652981	0.0486148674	0.0444909208	0.0040589197	-0.0396854757	-0.051043434	-0.0207459769	0.0264818121	0.0520983812	0.0351986159	-0.0634625135	0.0013951762	0.0262100443	-0.0296979164	-0.0226353063	0.0020996636	-0.0564192665	-0.005607739	-0.0573094198	-0.0163776976	0	0	0	0	0	-0.591052755806349	0.882418903434472	0.448081059024295	0.592443852028073
0.0191226	0.050797	-0.202552	-0.000187729	0.00227743	-0.00294356	-0.0061964	-0.0087709	0.042608	7.46699999999999e-06	-0.0001904	0	0.06746865	0.0308236917	-0.016099885	-0.049772687	-0.0424808075	-0.0002257211	0.0422151417	0.04991145	0.01652887	-0.0304575546	-0.0523763346	-0.0311875391	0.015669704	0.0496302266	0.0427433176	0.0006771467	-0.0419463399	-0.0500465054	-0.0169566271	0.0300891549	0.0523704984	0.0315490697	0.0565988205	-0.0025444973	0.0238089805	-0.005964002	0.0054783533	0.013345144	0.0502245044	-0.0113355068	0.0051881762	-0.0175919281	0	0	0	0	0	0.966474984035001	0.38358901273654	0.448081059024295	0.592443852028073
0.0285986	0.0508787	-0.27059	-0.000447558	0.00252662	-0.00294356	0.009476	8.1699999999997e-05	-0.068038	-0.000259829	0.00024919	0	0.10304665	0.0306409077	-0.01652887	-0.0499794418	-0.0419463399	0.0009028426	0.0430026525	0.0494096266	0.0148058821	-0.0320869629	-0.0523471556	-0.0291584371	0.0182322141	0.0504898588	0.0408401761	-0.0027074549	-0.0440078585	-0.0487810905	-0.0130652981	0.0334948844	0.0522538189	0.0276413132	-0.0085985352	0.0430020086	0.005663966	-0.0194347684	0.0315311605	-0.016128035	-0.0042425136	0.0205129973	0.0462889879	0.0125430645	0	0	0	0	0	0.692113033004395	0.058485201789589	0.448081059024295	0.592443852028073
0.0343729	0.0669878	-0.200623	-0.000995701	0.00264596	-0.00294356	0.00577430000000001	0.0161091	0.069967	-0.000548143	0.00011934	0	0.12522455	0.0304575546	-0.0169566271	-0.050177843	-0.0413994086	0.0020309873	0.0437614146	0.048862844	0.0130652981	-0.0336681095	-0.0522207755	-0.0270638244	0.0207459769	0.0511910666	0.0387884217	-0.0060807472	-0.0458602343	-0.0472539781	-0.0090953929	0.0366761804	0.0517492091	0.0235073292	0.0177718575	0.0280061957	0.0100575412	0.064526179	0.0260965904	0.0540630219	-0.0040885343	0.0196516317	-0.0069695536	0.0123237204	0	0	0	0	0	-0.649929142881862	0.371211737457751	0.448081059024295	0.592443852028073
0.037409	0.0509537	-0.218299	-0.000663469	0.00280596	-0.00343134	0.00303609999999999	-0.0160341	-0.017676	0.000332232	0.00016	-0.00048778	0.0857468	0.0302736359	-0.0173831246	-0.0503678575	-0.0408401761	0.003158189	0.0444909208	0.0482715996	0.0113091867	-0.0351986159	-0.0519974292	-0.0249084068	0.0232042715	0.0517316498	0.0365955205	-0.0094286395	-0.0474946641	-0.0454733605	-0.0050707869	0.0396117264	0.050860415	0.0191809517	0.0289122328	0.0423544329	0.0079465541	-0.0035836921	0.0629944178	-0.0370943724	0.0272645942	0.0233779786	0.0192127698	0.0001930434	0	0	0	0	0	0.406073478077581	1.48991979995673	0.448081059024295	-1.68540061352814
0.0285934	0.0674061	-0.205181	-0.000871525	0.00259604	-0.00294356	-0.00881559999999999	0.0164524	0.013118	-0.000208056	-0.00020992	0.00048778	0.0836738	0.0300891549	-0.0178083308	-0.0505494535	-0.0402688086	0.0042839244	0.0451906832	0.0476364314	0.0095396348	-0.0366761804	-0.0516775313	-0.0226970271	0.0256005252	0.0521099123	0.0342694522	-0.0127371473	-0.0489033805	-0.0434487905	-0.0010156846	0.0422818529	0.049594035	0.0146975897	-0.0424724259	0.025673642	0.0251680722	0.0147048236	0.0247578125	0.0076588539	-0.041154464	0.012594913	-0.0132394722	-0.0128252695	0	0	0	0	0	-1.32322073882585	0.351034542715769	0.448081059024295	0.592443852028073
0.0259757	0.0508887	-0.161876	-0.000512508	0.00281971	-0.00294356	-0.0026177	-0.0165174	0.043305	0.000359017	0.00022367	0	0.09157445	0.0299041152	-0.0182322141	-0.0507226006	-0.0396854757	0.005407671	0.0458602343	0.0469579174	0.0077587455	-0.0380985803	-0.0512616758	-0.0204346535	0.0279283311	0.052324667	0.0318186811	-0.0159924506	-0.0500796887	-0.0411911291	0.0030455261	0.0446686685	0.0479594708	0.0100939368	0.0276732253	-0.0470262741	0.0804070664	-0.0024339971	0.0060738469	0.0353852864	0.0591199466	-0.011460898	0.0378777489	-0.0404768067	0	0	0	0	0	-0.416616000809872	0.438698734161062	0.448081059024295	-1.68540061352814
0.012465	0.0265927	-0.237903	0.000217312	0.00329037	-0.00305342	-0.0135107	-0.024296	-0.076027	0.00072982	0.00047066	-0.00010986	0.1793507	0.0297185201	-0.018654743	-0.0508872699	-0.039090351	0.0065289069	0.0464991262	0.046236675	0.0059686353	-0.0394636764	-0.050750635	-0.018126369	0.0301814655	0.0523752403	0.0292521253	-0.0191809517	-0.0510179984	-0.0387124883	0.0070884207	0.0467561802	0.0459688572	0.005407671	-0.0148042158	-0.0077124657	0.041581791	-0.0491303728	-0.0053901673	-0.0140589679	0.0254270574	0.0107687635	-0.0012696839	-0.0195143652	0	0	0	0	0	1.07365160534993	0.425460084759415	0.448081059024295	-1.68540061352814
0.00512615	0.0509491	-0.157222	-0.00106317	0.00312805	-0.00328815	-0.00733885	0.0243564	0.080681	-0.001280482	-0.00016232	-0.00023473	0.19625285	0.0295323731	-0.0190758861	-0.051043434	-0.0384836111	0.0076471118	0.0471069319	0.0454733605	0.0041714317	-0.0407694154	-0.0501453577	-0.0157773596	0.032353904	0.0522614734	0.0265791242	-0.0222893319	-0.0517138504	-0.0360261653	0.0110886847	0.0485304007	0.0436369724	0.0006771467	0.0651154175	0.0054321243	0.0476495792	0.016117147	0.0336314421	0.0266092358	0.0347184412	-0.0043903683	0.0192295901	0.0132189763	0	0	0	0	0	0.422136820541871	0.818427155511193	0.448081059024295	-1.68540061352814
0.00965506	0.0330849	-0.213757	-0.00070805	0.00287585	-0.00338586	0.00452891	-0.0178642	-0.056535	0.00035512	-0.0002522	-9.771e-05	0.11417961	0.0293456776	-0.0194956122	-0.0511910666	-0.0378654364	0.0087617663	0.0476832451	0.0446686685	0.0023692706	-0.0420138333	-0.0494469678	-0.013392903	0.0344398384	0.0519837232	0.0238094045	-0.025304607	-0.0521639377	-0.0331465714	0.0150222601	0.0499794418	0.0409811285	-0.0040589197	-0.0125188021	0.0633443883	0.007074723	0.0012129382	0.0706671813	-0.0301381045	-0.021845074	0.0485840401	0.0925094634	-0.0214874172	0	0	0	0	0	0.265101016598092	1.0242211251449	0.448081059024295	-1.68540061352814
0.00408272	0.0701027	-0.142352	-0.00117766	0.00336802	-0.00345922	-0.00557234	0.0370178	0.071405	-0.00046961	0.00049217	-7.33599999999997e-05	0.16575214	0.0291584371	-0.0199138901	-0.0513301431	-0.0372360105	0.009872353	0.0482276804	0.043823331	0.0005642937	-0.0431950583	-0.0486567622	-0.0109783563	0.0364336915	0.0515428613	0.0209530451	-0.028214182	-0.0523661213	-0.0300891549	0.0188654898	0.051093594	0.0380210421	-0.0087617663	-0.005636614	0.0093049679	0.0524814582	0.0597442607	0.0169477	0.0236602806	-0.0161836406	-0.0130922373	-0.0102510092	0.0018892264	0	0	0	0	0	0.660086676437512	1.01887067549242	0.448081059024295	-1.68540061352814
0.0142049	0.0330287	-0.211852	-0.000372954	0.0029444	-0.00366887	0.01012218	-0.037074	-0.0695	0.000804706	-0.00042362	-0.00020965	0.18859498	0.0289706552	-0.0203306886	-0.0514606403	-0.0365955205	0.0109783563	0.048739874	0.0429381175	-0.0012413539	-0.044311314	-0.0477762082	-0.0085391442	0.0383301323	0.050940271	0.0180204398	-0.0310059033	-0.0523194405	-0.0268703181	0.0225952602	0.051865392	0.0347786889	-0.013392903	0.0075996685	0.0178752568	0.0301248959	-0.0532870725	-0.0005887272	-0.0409649181	0.0110546922	-0.0197042976	0.0102623355	-0.0326178933	0	0	0	0	0	0.620215876796542	0.770483282181689	0.448081059024295	-1.68540061352814
0.00451404	0.0572487	-0.21191	-0.000836574	0.0028632	-0.0034758	-0.00969086	0.02422	-5.80000000000025e-05	-0.00046362	-8.12000000000005e-05	0.00019307	0.07086336	0.0287823352	-0.0207459769	-0.0515825363	-0.0359441567	0.0120792627	0.0492194833	0.0420138333	-0.0030455261	-0.0453609212	-0.0468069407	-0.0060807472	0.0401240904	0.050177843	0.0150222601	-0.0336681095	-0.0520241169	-0.0235073292	0.02618914	0.0522896643	0.03127814	-0.0179144269	-0.0651786407	-0.0147739431	0.0595198972	-0.0091985209	-0.0286856011	0.0048629798	-0.0469072766	-0.0158376107	-0.0212341558	-0.0248870356	0	0	0	0	0	-0.159500958208927	0.418882882225272	0.448081059024295	0.592443852028073
-0.00279469	0.0296784	-0.211891	-0.000505021	0.00237342	-0.00366887	-0.00730873	-0.0275703	1.89999999999912e-05	0.000331553	-0.00048978	-0.00019307	0.08561818	0.0285934806	-0.0211597241	-0.0516958108	-0.0352821126	0.0131745611	0.0496661877	0.0410513194	-0.0048460789	-0.0463423012	-0.0457507597	-0.0036086884	0.0418107693	0.0492579697	0.011969416	-0.0361896802	-0.0514815542	-0.0200182296	0.0296255153	0.0523635681	0.0275453833	-0.0222893319	0.0492568901	-0.0432715733	0.0305973808	-0.0392763569	-0.0015563483	-0.0014734824	0.0669967788	-0.0068794717	0.0034929604	0.0026768397	0	0	0	0	0	0.496284727780899	0.827860681831061	0.448081059024295	-1.68540061352814
-0.00158216	0.0330092	-0.234752	-0.000364282	0.00237342	-0.00366887	0.00121253	0.00333079999999999	-0.022861	0.000140739	0	0	0.03444128	0.0284040951	-0.0215718994	-0.0518004449	-0.034609585	0.014263743	0.0500796887	0.0400514517	-0.0066408724	-0.0472539781	-0.0446096262	-0.0011285219	0.0433856593	0.0481835374	0.0088730165	-0.0385600826	-0.0506943307	-0.0164217376	0.0328837193	0.0520866082	0.0236081307	-0.0264818121	-0.0223070779	0.0487266402	-0.0143700598	-0.0262231184	0.0266052903	-0.0336032551	-0.0331436049	0.0215607645	0.0600601467	-0.0029882394	0	0	0	0	0	0.759094099489104	0.912993114959408	0.448081059024295	-1.68540061352814
0.00145858	0.0590521	-0.234777	-0.00100536	0.00258905	-0.00341304	0.00304074	0.0260429	-2.49999999999973e-05	-0.000641078	0.00021563	0.00025583	0.08473554	0.028214182	-0.0219824722	-0.051896421	-0.0339267737	0.0153463027	0.0504597097	0.03901514	-0.0084277735	-0.0480945804	-0.0433856593	0.0013541801	0.0448445497	0.0469579174	0.0057443291	-0.0407694154	-0.0496661877	-0.0127371473	0.0359441567	0.0514606403	0.0194956122	-0.0304575546	-0.0125580461	0.020990609	-0.0109198509	0.0473496249	0.0147322701	0.0315483182	-0.0349179645	0.0036650981	-0.0375674528	0.0266122979	0	0	0	0	0	-1.9372692089445	0.946336752241705	0.448081059024295	-1.68540061352814
-0.00396396	0.0444599	-0.226749	-0.00126407	0.00261627	-0.00366887	-0.00542254	-0.0145922	0.00802800000000001	-0.00025871	2.72200000000001e-05	-0.00025583	0.05513074	0.028023745	-0.0223914121	-0.0519837232	-0.0332338815	0.0164217376	0.0508059967	0.0379433273	-0.0102046586	-0.048862844	-0.0420811315	0.0038338396	0.0461835398	0.0455849554	0.0025947387	-0.0428084497	-0.0484020114	-0.0089842256	0.0387884217	0.0504898588	0.015238359	-0.0341840202	0.0646148727	0.0037563127	-0.0078439811	0.0013821098	0.0463526447	-0.0108705159	0.0408399749	0.0250878678	-0.0296921036	0.0262514621	0	0	0	0	0	-0.031316812765293	0.865525451091933	0.448081059024295	-1.68540061352814
0.014099	0.0483998	-0.286818	-0.000685553	0.00237342	-0.00359279	0.01806296	0.00393990000000001	-0.060069	0.000578517	-0.00024285	7.60800000000001e-05	0.12694421	0.0278327876	-0.0227986886	-0.0520623368	-0.0325311144	0.0174895484	0.0511183183	0.0368369888	-0.011969416	-0.0495576132	-0.0406984653	0.0063048856	0.0473990497	0.0440689593	-0.0005642937	-0.0446686685	-0.0469078096	-0.0051831058	0.0413994086	0.0491807684	0.0108679768	-0.0376307102	-0.0219088917	0.0263037765	-0.0153693	0.0009441194	0.0515647608	-0.0140549829	-0.0343258096	0.034997923	0.0410522432	0.0142801277	0	0	0	0	0	0.468551807689336	0.397540922041569	0.448081059024295	-1.68540061352814
0.0141805	0.0612986	-0.260168	-0.000764864	0.00272729	-0.00358851	8.15e-05	0.0128988	0.02665	-7.93109999999998e-05	0.00035387	4.27999999999974e-06	0.06150335	0.0276413132	-0.0232042715	-0.0521322486	-0.0318186811	0.0185492395	0.0513964655	0.0356971313	-0.0137199483	-0.050177843	-0.0392402281	0.0087617663	0.0484878293	0.0424146861	-0.0037212726	-0.0463423012	-0.0451906832	-0.0013541801	0.0437614146	0.0475421407	0.0064169112	-0.0407694154	-0.0120924342	-0.0348576549	0.0010204079	0.0564885709	0.0039220924	0.0669179055	-0.0076977812	-0.0067390057	0.0232295765	0.031400942	0	0	0	0	0	-0.269244442070034	0.690374913688829	0.448081059024295	-1.68540061352814
0.00552058	0.0329727	-0.292811	-0.000465289	0.00219652	-0.00353997	-0.00865992	-0.0283259	-0.032643	0.000299575	-0.00053077	4.85400000000001e-05	0.11357307	0.0274493255	-0.0236081307	-0.0521934471	-0.0310967934	0.0196003187	0.0516402525	0.0345247919	-0.015454175	-0.0507226006	-0.0377091275	0.0111989617	0.0494469678	0.0406273263	-0.0068647103	-0.0478223571	-0.0432587929	0.0024820104	0.0458602343	0.0455849554	0.0019182066	-0.0435744473	0.0039021748	-0.0478903099	-0.0035062412	-0.0406896937	0.0398888582	-0.0403462055	0.0527636938	0.0443868129	-0.0228950757	0.0160285367	0	0	0	0	0	-0.426606853418968	0.39068412608207	0.448081059024295	-1.68540061352814
0.0139998	0.0615059	-0.292796	-0.000413298	0.00213997	-0.003234	0.00847922	0.0285332	1.49999999999872e-05	5.1991e-05	-5.65499999999998e-05	0.00030597	0.05775297	0.027256828	-0.0240102362	-0.0522459219	-0.0303656657	0.0206422981	0.0518495163	0.0333210373	-0.0171700353	-0.0511910666	-0.0361080066	0.0136109962	0.0502739006	0.0387124883	-0.009983168	-0.0491026536	-0.0411213197	0.0063048856	0.0476832451	0.0433223267	-0.0025947387	-0.0460228486	-0.081098745	-0.0440334828	0.0017301717	-0.0057887648	0.0056851538	0.0024952605	-0.0371214236	0.024845104	-0.0272359052	-0.0109363988	0	0	0	0	0	-0.803472285027986	0.271590119128289	0.448081059024295	-1.68540061352814
0.00771006	0.049098	-0.250415	-0.000858248	0.00196862	-0.00329068	-0.00628974	-0.0124079	0.042381	-0.00044495	-0.00017135	-5.66799999999995e-05	0.09472764	0.0270638244	-0.024410558	-0.0522896643	-0.0296255153	0.021674694	0.0520241169	0.0320869629	-0.0188654898	-0.0515825363	-0.0344398384	0.0159924506	0.0509664168	0.0366761804	-0.0130652981	-0.050177843	-0.0387884217	0.0100939368	0.0492194833	0.0407694154	-0.0070884207	-0.0480945804	0.0139130914	-0.0868861974	0.0060895739	-0.0040259463	-0.0364492013	0.0510614056	0.038499021	-0.0139764098	0.0191710294	-0.0200655683	0	0	0	0	0	0.059720525233104	0.625522434100455	0.448081059024295	0.592443852028073
0.00261379	0.038105	-0.262277	-0.000672454	0.00223356	-0.0035573	-0.00509627	-0.010993	-0.011862	0.000185794	0.00026494	-0.00026662	0.06381897	0.0268703181	-0.0248090665	-0.052324667	-0.0288765622	0.0226970271	0.0521639377	0.0308236917	-0.0205385235	-0.051896421	-0.0327077205	0.0183379745	0.0515226647	0.0345247919	-0.016099885	-0.051043434	-0.0362711858	0.0138288366	0.0504597097	0.0379433273	-0.0115294786	-0.049772687	-0.0221722085	-0.0114086604	-0.0236227881	-0.0535912359	-0.0280530421	-0.0307705197	0.0107859586	0.0129996066	0.0172368341	-0.0154676775	0	0	0	0	0	0.480215519966232	1.18518281661699	-2.22840312389761	0.592443852028073
-0.00989828	0.0642608	-0.237443	-0.00121841	0.0025397	-0.00366887	-0.01251207	0.0261558	0.024834	-0.000545956	0.00030614	-0.00011157	0.11168517	0.0266763128	-0.0252057321	-0.0523509242	-0.0281190288	0.0237088227	0.0522688852	0.0295323731	-0.0221871482	-0.0521322486	-0.0309148693	0.0206422981	0.0519411573	0.0322650733	-0.0190758861	-0.0516958108	-0.0335815749	0.0174895484	0.0513964655	0.0348629988	-0.015884942	-0.051043434	-0.0301918633	0.02153382	-0.0385799497	0.0310229831	-0.0202662464	-0.0010545863	-0.0469884091	-0.002201417	-0.0478901268	0.0131844764	0	0	0	0	0	0.44255811833562	0.371882698481127	-2.22840312389761	0.592443852028073
-0.0145387	0.0465282	-0.230802	-0.00101369	0.00211994	-0.00335031	-0.00464042	-0.0177326	0.00664099999999998	0.00020472	-0.00041976	0.00031856	0.07616602	0.0264818121	-0.0256005252	-0.0523684314	-0.0273531403	0.024709611	0.0523388891	0.028214182	-0.0238094045	-0.0522896643	-0.0290646136	0.0229002443	0.0522207755	0.0299041152	-0.0219824722	-0.0521322486	-0.030732371	0.0210564335	0.0520241169	0.0315490697	-0.0201224762	-0.051896421	0.0626873115	-0.011082398	-0.0415569539	-0.0056416501	0.0106098619	-0.0008496874	0.046268445	-0.0134169125	-0.0297988218	0.0198957102	0	0	0	0	0	0.499050394834566	0.439484810436985	0.448081059024295	0.592443852028073
-0.0145175	0.0527158	-0.271307	-0.000781958	0.00210691	-0.00343092	2.1199999999999e-05	0.0061876	-0.040505	0.000231732	-1.30299999999998e-05	-8.06100000000001e-05	0.0629824	0.0262868196	-0.0259934166	-0.0523771858	-0.0265791242	0.0256989275	0.0523739028	0.0268703181	-0.0254033645	-0.0523684314	-0.0271603893	0.0251067401	0.0523607718	0.0274493255	-0.0248090665	-0.0523509242	-0.0277371148	0.0245103563	0.0523388891	0.028023745	-0.0242106219	-0.052324667	-0.0108171881	0.029428534	-0.0628112876	-0.0031606673	0.008897244	-0.0176160384	-0.0333453119	0.0231363332	0.0276194703	0.0198078931	0	0	0	0	0	0.489262977272726	1.01042950680544	0.448081059024295	-1.68540061352814
-0.0074124	0.0718828	-0.218246	-0.00138676	0.00232916	-0.00336695	0.0071051	0.019167	0.053061	-0.000604802	0.00022225	6.397e-05	0.1238842	0.0260913389	-0.0263843771	-0.0523771858	-0.0257972105	0.0266763128	0.0523739028	0.0255020041	-0.0269671338	-0.0523684314	-0.0252057321	0.027256828	0.0523607718	0.0249084068	-0.0275453833	-0.0523509242	-0.0246100408	0.0278327876	0.0523388891	0.0243106464	-0.0281190288	-0.052324667	0.0069314814	-0.0065450852	-0.0361082555	0.0613948754	0.010537235	0.0554927109	-0.0046470462	0.0230590605	-0.0133342723	0.031602938	0	0	0	0	0	0.248552393565841	-0.031181612870035	0.448081059024295	-1.68540061352814
-0.000765508	0.041317	-0.243228	-0.00131171	0.00228845	-0.00366887	0.006646892	-0.0305658	-0.024982	7.50499999999999e-05	-4.07099999999998e-05	-0.00030192	0.083078692	0.0258953737	-0.0267733776	-0.0523684314	-0.0250076315	0.0276413132	0.0523388891	0.024110485	-0.028498854	-0.0522896643	-0.0232042715	0.0293456776	0.0522207755	0.0222893319	-0.0301814655	-0.0521322486	-0.0213660101	0.0310059033	0.0520241169	0.0204346535	-0.0318186811	-0.051896421	0.0488463263	-0.0075908344	-0.0437038424	-0.0086158789	0.0489467535	-0.0230384612	0.0445044595	0.051287325	-0.017706051	0.0148602417	0	0	0	0	0	-0.123924521151233	-0.04924956785797	0.448081059024295	-1.68540061352814
-0.0145069	0.0619995	-0.271438	-0.000997338	0.0021512	-0.00350145	-0.013741392	0.0206825	-0.02821	0.000314372	-0.00013725	0.00016742	0.093585992	0.0256989275	-0.0271603893	-0.0523509242	-0.0242106219	0.0285934806	0.0522688852	0.0226970271	-0.0299967047	-0.0521322486	-0.0211597241	0.0313685957	0.0519411573	0.0196003187	-0.0327077205	-0.0516958108	-0.0180204398	0.0340126806	0.0513964655	0.0164217376	-0.0352821126	-0.051043434	-0.0425575819	0.020819082	-0.0457277373	0.0172996729	0.0195639518	-0.0040524756	-0.0470827605	0.0383013073	0.0032831921	0.0114463768	0	0	0	0	0	-0.222400666939809	-0.163398167073928	-2.22840312389761	0.592443852028073
-0.0199287	0.0592871	-0.221968	-0.00159971	0.00251238	-0.00355743	-0.0054218	-0.0027124	0.04947	-0.000602372	0.00036118	-5.59799999999998e-05	0.1085808	0.0255020041	-0.0275453833	-0.052324667	-0.0234064185	0.0295323731	0.0521639377	0.0212629165	-0.0314589057	-0.051896421	-0.0190758861	0.0333210373	0.0515226647	0.0168498047	-0.0351149558	-0.051043434	-0.0145892291	0.0368369888	0.0504597097	0.0122987873	-0.0384836111	-0.049772687	-0.0017934413	-0.0304750912	-0.0082352883	0.0604814626	-0.0053775997	0.0650164539	-0.0038480808	-0.0171619038	0.0361182446	0.040449754	0	0	0	0	0	-1.23071058047775	-0.698783880537883	-2.22840312389761	0.592443852028073
-0.0144691	0.0395132	-0.25844	-0.00118992	0.0023807	-0.00366887	0.0054596	-0.0197739	-0.036472	0.00040979	-0.00013168	-0.00011144	0.094351	0.025304607	-0.0279283311	-0.0522896643	-0.0225952602	0.0304575546	0.0520241169	0.0198094581	-0.0328837193	-0.0515825363	-0.0169566271	0.0351986159	0.0509664168	0.0140464202	-0.0373944116	-0.050177843	-0.0110886847	0.0394636764	0.0492194833	0.0080934286	-0.0413994086	-0.0480945804	0.0047033388	-0.0306879846	-0.0248906909	-0.0417084824	0.0127799358	-0.0467773857	0.0438279307	0.0101020861	-0.0534446727	0.014330937	0	0	0	0	0	-1.41771338560109	-1.01621512092796	-2.22840312389761	0.592443852028073
-0.0144695	0.0600882	-0.247487	-0.00121812	0.00246776	-0.0035131	-3.99999999999359e-07	0.020575	0.010953	-2.82000000000001e-05	8.70599999999999e-05	0.00015577	0.0450799	0.0251067401	-0.0283092043	-0.0522459219	-0.021777388	0.0313685957	0.0518495163	0.0183379745	-0.0342694522	-0.0511910666	-0.0148058821	0.0369971132	0.0502739006	0.0111989617	-0.0395377932	-0.0491026536	-0.0075354425	0.0418786518	0.0476832451	0.0038338396	-0.0440078585	-0.0460228486	-0.0718758994	-0.0340501248	-0.0103279212	-0.0114170714	-0.0006006734	-0.0035762308	-0.0375414564	0.0196450237	-0.0386733471	-0.0203692845	0	0	0	0	0	-0.995796506455727	-0.915152917609191	-2.22840312389761	0.592443852028073
-0.0144275	0.0331588	-0.217797	-0.00161098	0.00260227	-0.00366887	4.19999999999986e-05	-0.0269294	0.02969	-0.00039286	0.00013451	-0.00015577	0.0908184	0.0249084068	-0.0286879745	-0.0521934471	-0.0209530451	0.0322650733	0.0516402525	0.0168498047	-0.0356144575	-0.0507226006	-0.0126276447	0.0387124883	0.0494469678	0.0083163637	-0.0415373011	-0.0478223571	-0.0039463888	0.0440689593	0.0458602343	-0.0004514381	-0.0462895956	-0.0435744473	0.0108455785	-0.0867852617	0.0130101045	0.0033472617	-0.0162822292	0.0413857719	0.0466585827	-0.0123064081	0.0079612149	0.0227596776	0	0	0	0	0	1.00889412406307	-0.843243042486999	0.448081059024295	0.592443852028073
-0.0144107	0.033137	-0.254493	-0.0014419	0.00258413	-0.00366887	1.68000000000008e-05	-2.18000000000024e-05	-0.036696	0.00016908	-1.81399999999998e-05	0	0.0460956	0.024709611	-0.0290646136	-0.0521322486	-0.0201224762	0.0331465714	0.0513964655	0.0153463027	-0.0369171367	-0.050177843	-0.0104259597	0.0403408874	0.0484878293	0.005407671	-0.0433856593	-0.0463423012	-0.0003385804	0.0460228486	0.0437614146	-0.0047336909	-0.0482276804	-0.0407694154	-0.0361522055	-0.0339996092	-0.0157645713	-0.0731661399	-0.005167049	-0.0385877824	-0.0027606743	0.0060956748	0.0470248947	0.0004725538	0	0	0	0	0	-0.747902720754	-1.1173990932052	0.448081059024295	-1.68540061352814
