"trans_x"	"trans_y"	"trans_z"	"rot_x"	"rot_y"	"rot_z"	"trans_x_derivative1"	"trans_y_derivative1"	"trans_z_derivative1"	"rot_x_derivative1"	"rot_y_derivative1"	"rot_z_derivative1"	"framewise_displacement"	"cosine00"	"cosine01"	"cosine02"	"cosine03"	"cosine04"	"cosine05"	"cosine06"	"cosine07"	"cosine08"	"cosine09"	"cosine10"	"cosine11"	"cosine12"	"cosine13"	"cosine14"	"cosine15"	"cosine16"	"cosine17"	"cosine18"	"cosine19"	"cosine20"	"t_comp_cor_00"	"t_comp_cor_01"	"t_comp_cor_02"	"t_comp_cor_03"	"t_comp_cor_04"	"a_comp_cor_00"	"a_comp_cor_01"	"a_comp_cor_02"	"a_comp_cor_03"	"a_comp_cor_04"	"motion_outlier01"	"motion_outlier02"	"motion_outlier03"	"motion_outlier04"	"motion_outlier05"	"motion_outlier06"	"motion_outlier07"	"motion_outlier08"	"volume_z"	"luminance_z"	"speech_z"	"face_z"
0.403074	0.285106	-0.91651	0.0253448	-0.00291905	0.00378572	-0.0174070000000001	-0.015792	0.0473119999999999	-0.00113880000000001	0.00023614	9.83499999999996e-05	0.1541755	0.0085391442	-0.049594035	-0.024709611	0.0415373011	0.0382531258	-0.0290646136	-0.0477298374	0.0135019809	0.0521322486	0.0034960873	-0.050992326	-0.0201224762	0.044431258	0.034609585	-0.0331465714	-0.0454172463	0.0183379745	0.0513964655	-0.0015798132	-0.0519115742	-0.0153463027	0.0356509852	-0.0313658838	0.0186495033	0.0060589852	-0.0068381249	-0.0147133741	0.0034098468	0.0275794523	0.0662798158	0.0360628225	0	0	0	0	0	0	0	0	-1.94793542720511	-0.318021277863026	-2.22840312389761	0.592443852028073
0.393297	0.309673	-0.976003	0.0255481	-0.00291905	0.00291052	-0.00977699999999998	0.024567	-0.059493	0.000203300000000003	0	-0.0008752	0.147762	0.0083163637	-0.0497374181	-0.024110485	0.0420811315	0.0374733519	-0.0301814655	-0.0470574788	0.015238359	0.051896421	0.0012413539	-0.051502229	-0.0175958911	0.0459146523	0.0321760928	-0.0356971313	-0.0435117199	0.0218799809	0.0504597097	-0.0058564958	-0.0523194405	-0.010757547	0.0632955029	-0.0098816477	0.0341437936	0.0057041515	-0.0351164868	0.0170990544	0.0136657882	-0.0563508872	0.0600269151	0.0238671161	0	0	0	0	0	0	0	0	0.245600170855823	-0.185110757483582	0.448081059024295	-1.68540061352814
0.377747	0.323308	-0.954369	0.0259165	-0.00283195	0.00248857	-0.01555	0.013635	0.021634	0.000368400000000001	8.70999999999997e-05	-0.00042195	0.0946914999999998	0.0080934286	-0.0498771065	-0.0235073292	0.0426124582	0.0366761804	-0.03127814	-0.0463423012	0.0169566271	0.0515825363	-0.0010156846	-0.051896421	-0.0150222601	0.0472539781	0.0296255153	-0.0380985803	-0.0413994086	0.025304607	0.0492194833	-0.0100939368	-0.0523388891	-0.0060807472	0.0571740337	-0.0280536858	0.0529632792	-0.0135771164	0.0100884203	-0.0257926774	-0.0191227172	-0.0044906355	0.0294470862	0.0171866119	0	0	0	0	0	0	0	0	-0.64793966328773	-0.010316634726858	0.448081059024295	0.592443852028073
0.351085	0.299925	-0.86333	0.024286	-0.00306717	0.00241126	-0.026662	-0.023383	0.0910390000000001	-0.0016305	-0.00023522	-7.73099999999997e-05	0.2382355	0.0078703433	-0.0500130897	-0.0229002443	0.0431311232	0.0358619813	-0.032353904	-0.0455849554	0.018654743	0.0511910666	-0.0032708371	-0.0521740164	-0.0124084642	0.0484450328	0.0269671338	-0.0403408874	-0.039090351	0.0285934806	0.0476832451	-0.014263743	-0.0519697758	-0.0013541801	0.0298592562	-0.0216460039	0.0072670918	0.016861301	0.0089627978	-0.0007504376	0.0634729128	0.0338448485	0.0122163447	0.0002264895	0	0	0	0	0	0	0	0	-0.074916014571487	-0.077161990859142	0.448081059024295	-1.68540061352814
0.354466	0.323217	-0.87997	0.0240476	-0.00331084	0.00250952	0.00338100000000002	0.023292	-0.0166400000000001	-0.000238400000000003	-0.00024367	9.82599999999998e-05	0.0723294999999999	0.0076471118	-0.0501453577	-0.0222893319	0.0436369724	0.0350311327	-0.0334080384	-0.0447861304	0.0203306886	0.0507226006	-0.0055199161	-0.0523343914	-0.0097614921	0.0494840794	0.0242106219	-0.0424146861	-0.0365955205	0.0317289578	0.0458602343	-0.0183379745	-0.0512148408	0.0033834701	0.0481493885	-0.0039092642	-0.0111339576	0.0385944811	-0.0100496369	0.0401069917	-0.0181698188	-0.0624252799	0.0039849038	0.0509481754	0	0	0	0	0	0	0	0	0.219193572944525	-0.039877935602145	-2.22840312389761	-1.68540061352814
0.367338	0.293937	-0.772858	0.0220108	-0.00340238	0.00224678	0.012872	-0.02928	0.107112	-0.0020368	-9.15400000000002e-05	-0.00026274	0.268818	0.0074237382	-0.0502739006	-0.021674694	0.0441298556	0.0341840202	-0.0344398384	-0.0439465533	0.0219824722	0.050177843	-0.0077587455	-0.0523771858	-0.0070884207	0.0503678575	0.0213660101	-0.044311314	-0.0339267737	0.0346942175	0.0437614146	-0.0222893319	-0.0500796887	0.0080934286	-0.0014677877	-0.0133855697	-0.0058744488	0.024130939	0.0415575728	-0.0235742807	-0.0517516499	0.0380914642	-0.0070346073	-0.0536284797	0	0	0	0	0	0	0	0	-1.6371178434732	0.057416176704414	-2.22840312389761	0.592443852028073
0.377871	0.293598	-0.834057	0.0213344	-0.00346613	0.001999	0.010533	-0.000338999999999978	-0.0611989999999999	-0.000676399999999997	-6.375e-05	-0.00024778	0.1214675	0.0072002268	-0.0503987089	-0.0210564335	0.0446096262	0.0333210373	-0.0354486142	-0.0430669878	0.0236081307	0.0495576132	-0.009983168	-0.0523023033	-0.0043963972	0.051093594	0.0184436498	-0.0460228486	-0.0310967934	0.0374733519	0.0413994086	-0.0260913389	-0.0485727468	0.0127371473	0.0234974515	-0.0184736182	-0.0184680326	0.0618489614	0.0097826588	0.006371274	0.0696706112	0.0134916647	-0.0034347713	-0.0529165037	0	0	0	0	0	0	0	0	0.639324751398543	-0.194271014635413	-2.22840312389761	-1.68540061352814
0.370807	0.293491	-0.842955	0.0208596	-0.00330499	0.00159562	-0.00706400000000002	-0.000107000000000024	-0.00889799999999996	-0.000474800000000004	0.00016114	-0.00040338	0.068035	0.0069765817	-0.0505197734	-0.0204346535	0.0450761418	0.0324425845	-0.0364336915	-0.0421482344	0.0252057321	0.048862844	-0.0121890533	-0.0521099123	-0.0016926191	0.0516590118	0.015454175	-0.0475421407	-0.0281190288	0.0400514517	0.0387884217	-0.0297185201	-0.0467052026	0.01727662	0.0260527735	0.0129285895	-0.0005027826	0.035396244	0.0095892439	0.0104519976	-0.0226796728	-0.0413996284	-0.0022130579	-0.0160542062	0	0	0	0	0	0	0	0	0.389621380535043	-0.140970243331364	0.448081059024295	-1.68540061352814
0.339584	0.283578	-0.667483	0.0184266	-0.00278736	0.00141115	-0.031223	-0.00991300000000001	0.175472	-0.002433	0.00051763	-0.00018447	0.373363	0.006752807	-0.050637085	-0.0198094581	0.0455292636	0.0315490697	-0.0373944116	-0.0411911291	0.0267733776	0.0480945804	-0.0143723053	-0.0518004449	0.0010156846	0.0520623368	0.0124084642	-0.048862844	-0.0250076315	0.0424146861	0.0359441567	-0.0331465714	-0.0444909208	0.021674694	-0.0374584755	-0.0127064853	-0.0091466357	-0.0094885063	0.0072964141	-0.0238265837	-0.033228141	0.0489071636	-0.0164805879	-0.0357845924	0	0	0	0	0	0	0	0	-0.738134065771399	-0.253355626260444	0.448081059024295	-1.68540061352814
0.291584	0.230815	-0.729472	0.0180887	-0.00323561	0.00150999	-0.048	-0.052763	-0.0619890000000001	-0.000337899999999999	-0.00044825	9.884e-05	0.2070015	0.0065289069	-0.050750635	-0.0191809517	0.0459688572	0.0306409077	-0.0383301323	-0.0401965428	0.0283092043	0.0472539781	-0.01652887	-0.0513745965	0.0037212726	0.0523023033	0.0093176004	-0.0499794418	-0.021777388	0.0445503769	0.0328837193	-0.036352523	-0.0419463399	0.0258953737	-0.0078451353	0.0012153634	-0.018174801	0.0139846738	-0.0528394804	0.0207467783	0.0774822901	-0.0117789892	-0.007166672	-0.0527891901	0	0	0	0	0	0	0	0	-0.080986528901406	-0.506532917692717	-2.22840312389761	0.592443852028073
0.30961	0.271754	-0.757493	0.0197513	-0.00323561	0.00143903	0.018026	0.040939	-0.0280209999999999	0.0016626	0	-7.09599999999993e-05	0.173664	0.0063048856	-0.050860415	-0.0185492395	0.0463947917	0.0297185201	-0.0392402281	-0.0391653804	0.0298113868	0.0463423012	-0.018654743	-0.0508333239	0.0064169112	0.0523781585	0.0061928308	-0.0508872699	-0.0184436498	0.0464470668	0.0296255153	-0.0393148935	-0.039090351	0.0299041152	0.0174525382	0.0189737826	0.0363236211	-0.0217257714	-0.0198441516	-0.0125602997	-0.0108663556	-0.0638872292	-0.0161622021	-0.0276272823	0	0	0	0	0	0	0	0	-0.371080151907566	-0.531800964727212	-2.22840312389761	0.592443852028073
0.326862	0.277661	-0.795941	0.021421	-0.00288116	0.00111874	0.017252	0.005907	-0.0384480000000001	0.0016697	0.00035445	-0.000320290000000001	0.178829	0.0060807472	-0.0509664168	-0.0179144269	0.0468069407	0.0287823352	-0.0401240904	-0.0380985803	0.03127814	0.0453609212	-0.0207459769	-0.050177843	0.0090953929	0.0522896643	0.0030455261	-0.0515825363	-0.0150222601	0.0480945804	0.02618914	-0.0420138333	-0.0359441567	0.0336681095	0.0223768089	-0.0199820801	0.0386813841	-0.065876979	0.027192244	-0.0262889872	-0.0257138242	0.034072906	0.0066165888	-0.0113862099	0	0	0	0	0	0	0	0	-0.998281677067931	-0.422180667598896	0.448081059024295	-1.68540061352814
0.326751	0.264455	-0.808402	0.0204158	-0.00323561	0.00112599	-0.000110999999999972	-0.013206	-0.0124610000000001	-0.0010052	-0.00035445	7.25000000000009e-06	0.0941229999999998	0.0058564958	-0.0510686325	-0.01727662	0.0472051818	0.0278327876	-0.0409811285	-0.0369971132	0.0327077205	0.044311314	-0.0227986886	-0.0494096266	0.0117495564	0.0520370985	-0.0001128608	-0.0520623368	-0.0115294786	0.0494840794	0.0225952602	-0.044431258	-0.0325311144	0.0371565505	0.0368313878	-0.0101973405	-0.0109871038	-0.0149216407	-0.0285437145	0.0329354467	0.0527859081	0.0138584967	-0.028497292	0.0396632728	0	0	0	0	0	0	0	0	-0.406150826564151	-0.500151300346838	0.448081059024295	-1.68540061352814
0.326776	0.291043	-0.768954	0.0193086	-0.00310977	0.00100323	2.49999999999973e-05	0.026588	0.039448	-0.0011072	0.00012584	-0.00012276	0.133851	0.0056321357	-0.0511670547	-0.0166359256	0.0475893965	0.0268703181	-0.0418107693	-0.0358619813	0.0340984296	0.0431950583	-0.0248090665	-0.0485304007	0.0143723053	0.0516212534	-0.0032708371	-0.052324667	-0.0079819045	0.0506081094	0.0188654898	-0.0465509697	-0.0288765622	0.0403408874	0.0244474831	0.020461042	-0.0019522537	-0.0190954247	-0.0219732119	0.0130419894	-0.0316119658	-0.0413968286	-0.0105647914	0.0387658896	0	0	0	0	0	0	0	0	-0.624022338753703	-0.211936612378822	0.448081059024295	-1.68540061352814
0.320065	0.27591	-0.643474	0.0176253	-0.00323561	0.000862345	-0.00671100000000002	-0.015133	0.12548	-0.0016833	-0.00012584	-0.000140885	0.24482525	0.005407671	-0.0512616758	-0.0159924506	0.0479594708	0.0258953737	-0.0426124582	-0.0346942175	0.0354486142	0.0420138333	-0.0267733776	-0.0475421407	0.0169566271	0.051043434	-0.0064169112	-0.0523684314	-0.0043963972	0.0514606403	0.0150222601	-0.0483587652	-0.0250076315	0.0431950583	-0.0198467493	0.009731232	0.0043247947	-0.021296903	0.0234365779	-0.0368174782	-0.0546157844	0.0281407797	-0.0395407281	0.0360647438	0	0	0	0	0	0	0	0	-0.367152860964866	-0.422122673318142	0.448081059024295	-1.68540061352814
0.310269	0.253224	-0.724475	0.0176774	-0.00301597	0.000674443	-0.00979599999999997	-0.022686	-0.081001	5.20999999999994e-05	0.00021964	-0.000187902	0.1364651	0.0051831058	-0.051352489	-0.0153463027	0.0483152946	0.0249084068	-0.0433856593	-0.0334948844	0.0367566699	0.0407694154	-0.0286879745	-0.0464470668	0.0194956122	0.0503054532	-0.0095396348	-0.0521934471	-0.0007899965	0.0520370985	0.0110886847	-0.0498425313	-0.0209530451	0.0456957037	-0.0068537203	-0.0296819752	-0.0306703428	0.010368293	0.0362085922	-0.0087078389	0.0513366632	0.0671906633	-0.0246775151	-0.0445310816	0	0	0	0	0	0	0	0	-0.588586931311472	-0.613922276151726	0.448081059024295	-1.68540061352814
0.306358	0.273594	-0.69517	0.0174131	-0.00249606	0.000391923	-0.003911	0.02037	0.029305	-0.000264300000000002	0.00051991	-0.00028252	0.1069225	0.0049584444	-0.0514394875	-0.0146975897	0.0486567622	0.0239098759	-0.0441298556	-0.0322650733	0.0380210421	0.0394636764	-0.030549302	-0.0452476394	0.0219824722	0.0494096266	-0.0126276447	-0.0518004449	0.0028201586	0.0523343914	0.0070884207	-0.050992326	-0.016742904	0.0478223571	0.0051618286	0.0281297999	-0.0488725306	0.0280572926	0.019986437	0.0354526579	-0.0240943553	-0.0418412857	-0.0434730779	0.0096586022	0	0	0	0	0	0	0	0	-1.06084506140959	-0.717381410207222	0.448081059024295	-1.68540061352814
0.314956	0.264901	-0.640626	0.016651	-0.00228225	0.000709396	0.00859799999999999	-0.00869300000000001	0.0545439999999999	-0.000762099999999998	0.00021381	0.000317473	0.13650415	0.0047336909	-0.0515226647	-0.0140464202	0.0489837722	0.0229002443	-0.0448445497	-0.0310059033	0.0392402281	0.0380985803	-0.032353904	-0.0439465533	0.024410558	0.0483587652	-0.015669704	-0.0511910666	0.0064169112	0.0523509242	0.0030455261	-0.0518004449	-0.0124084642	0.0495576132	-0.0214249673	0.0036180106	-0.0320103434	-0.0034960227	0.0444322813	-0.0006580379	-0.0525244695	0.021764323	-0.0159501865	-0.0359370426	0	0	0	0	0	0	0	0	-1.1820807893506	-0.636885891977025	0.448081059024295	0.592443852028073
0.325958	0.260567	-0.713637	0.0174971	-0.00257243	0.000815646	0.011002	-0.004334	-0.0730109999999999	0.000846099999999999	-0.00029018	0.00010625	0.1504735	0.0045088495	-0.0516020147	-0.013392903	0.0492962274	0.0218799809	-0.0455292636	-0.0297185201	0.0404127789	0.0366761804	-0.0340984296	-0.0425467316	0.0267733776	0.0471561663	-0.018654743	-0.0503678575	0.009983168	0.0520866082	-0.0010156846	-0.0522614734	-0.0079819045	0.0508872699	0.0121819039	-0.0232846505	-0.029080003	0.0280863432	0.0146964917	0.012169361	0.0352187095	0.0356632285	-0.0424920763	-0.0219559189	0	0	0	0	0	0	0	0	-0.956324579724544	-0.703754946217323	-2.22840312389761	-1.68540061352814
0.315328	0.278325	-0.681093	0.0172083	-0.00256041	0.000819393	-0.01063	0.017758	0.0325439999999999	-0.000288799999999999	1.20200000000002e-05	3.74700000000013e-06	0.0761603500000002	0.0042839244	-0.0516775313	-0.0127371473	0.049594035	0.0208495594	-0.0461835398	-0.0284040951	0.0415373011	0.0351986159	-0.0357796393	-0.0410513194	0.0290646136	0.0458056033	-0.0215718994	-0.0493342563	0.0135019809	0.0515428613	-0.0050707869	-0.0523723222	-0.0034960873	0.0518004449	0.0109290339	0.0232499828	0.0067678765	-0.0192338349	-0.0069504998	0.0285365865	-0.0054147425	-0.0528262747	-0.010781359	0.0380549125	0	0	0	0	0	0	0	0	-1.23360515112484	-0.764140907063537	-2.22840312389761	-1.68540061352814
0.319886	0.271161	-0.65236	0.0157554	-0.00256041	0.000580454	0.00455800000000001	-0.007164	0.028733	-0.0014529	0	-0.000238939	0.12504695	0.0040589197	-0.0517492091	-0.0120792627	0.0498771065	0.0198094581	-0.0468069407	-0.0270638244	0.0426124582	0.0336681095	-0.0373944116	-0.0394636764	0.03127814	0.044311314	-0.024410558	-0.0480945804	0.0169566271	0.0507226006	-0.0090953929	-0.0521322486	0.0010156846	0.0522896643	0.0032469472	0.0178087385	0.0156953801	-0.0166654393	0.0109671633	-0.0275702023	-0.0246763371	-0.0170042478	-0.0404360734	-0.0195481337	0	0	0	0	0	0	0	0	0.067100837872847	-0.71192617085331	-2.22840312389761	-1.68540061352814
0.309608	0.254753	-0.624508	0.0161969	-0.00200624	8.91253e-05	-0.010278	-0.016408	0.0278520000000001	0.000441500000000001	0.00055417	-0.0004913287	0.128887935	0.0038338396	-0.0518170426	-0.0114193591	0.0501453577	0.0187601599	-0.0473990497	-0.0256989275	0.0436369724	0.0320869629	-0.0389397479	-0.0377873696	0.0334080384	0.042677987	-0.0271603893	-0.0466540082	0.0203306886	0.0496302266	-0.0130652981	-0.0515428613	0.0055199161	0.0523509242	-0.0176359103	-0.0336516044	0.0129537637	-0.0461790045	0.047188394	-0.0324778969	0.0294393214	0.071517788	-0.0295800071	-0.0112961608	0	0	0	0	0	0	0	0	-0.111821507064125	-0.465285129159097	0.448081059024295	0.592443852028073
0.309645	0.218668	-0.649353	0.0161534	-0.00198549	-0.000180495	3.70000000000093e-05	-0.036085	-0.024845	-4.35000000000019e-05	2.07499999999999e-05	-0.0002696203	0.0776605150000001	0.0036086884	-0.051881027	-0.010757547	0.0503987089	0.017702152	-0.0479594708	-0.0243106464	0.0446096262	0.0304575546	-0.0404127789	-0.0360261653	0.0354486142	0.0409107473	-0.0298113868	-0.045018557	0.0236081307	0.0482715996	-0.0169566271	-0.0506081094	0.009983168	0.0519837232	0.011911931	0.0409454147	-0.0221613417	-0.0609902881	-0.0221071072	0.0528804352	-0.0010315813	-0.019017725	-0.0456171254	0.0492107432	0	0	0	0	0	0	0	0	0.49203265825171	0.189168798524835	0.448081059024295	-1.68540061352814
0.287689	0.202236	-0.513586	0.0135141	-0.00184589	-0.000358644	-0.021956	-0.016432	0.135767	-0.0026393	0.0001396	-0.000178149	0.32200745	0.0033834701	-0.0519411573	-0.0100939368	0.050637085	0.0166359256	-0.0484878293	-0.0229002443	0.0455292636	0.0287823352	-0.0418107693	-0.0341840202	0.0373944116	0.03901514	-0.032353904	-0.0431950583	0.0267733776	0.0466540082	-0.0207459769	-0.0493342563	0.0143723053	0.0511910666	-0.0446149903	0.03566343	-0.0450056771	-0.0747610517	-0.0048538409	0.0377855817	-0.0539268273	0.0169464863	-0.0238455485	0.0362607285	0	0	0	0	0	0	0	0	-1.61982984405077	-0.283804892169077	0.448081059024295	0.592443852028073
0.267074	0.189492	-0.532182	0.0140153	-0.00242849	-0.000270005	-0.020615	-0.012744	-0.0185959999999999	0.0005012	-0.0005826	8.86390000000001e-05	0.11057695	0.003158189	-0.0519974292	-0.0094286395	0.050860415	0.0155619757	-0.0489837722	-0.0214690046	0.0463947917	0.0270638244	-0.0431311232	-0.0322650733	0.0392402281	0.0369971132	-0.0347786889	-0.0411911291	0.0298113868	0.0447861304	-0.024410558	-0.0477298374	0.018654743	0.0499794418	-0.0234688826	-0.0284240597	-0.0570023635	-0.055158753	-0.0720750531	0.0210216375	0.0624192087	0.0504875146	-0.0436667521	0.0295527338	0	0	0	0	0	0	0	0	-0.897133021716255	-0.291185902738306	-2.22840312389761	0.592443852028073
0.259373	0.200107	-0.58614	0.0138353	-0.0020025	-0.000434925	-0.00770099999999996	0.010615	-0.0539580000000001	-0.000180000000000001	0.00042599	-0.00016492	0.1108195	0.0029328492	-0.0520498384	-0.0087617663	0.0510686325	0.0144808008	-0.0494469678	-0.0200182296	0.0472051818	0.025304607	-0.044371389	-0.0302736359	0.0409811285	0.0348629988	-0.0370769179	-0.03901514	0.0327077205	0.042677987	-0.0279283311	-0.0458056033	0.0227986886	0.0483587652	-0.0012446632	0.0412779793	-0.0126448393	-0.0215279065	-0.0542873253	0.0230207756	-0.0228830322	-0.0342257987	-0.0366513451	0.0263844367	0	0	0	0	0	0	0	0	-1.17168813574123	-0.329982348913885	-2.22840312389761	0.592443852028073
0.274301	0.20478	-0.489045	0.0131969	-0.00228745	-0.000381984	0.014928	0.00467299999999998	0.097095	-0.000638399999999999	-0.00028495	5.2941e-05	0.16551055	0.0027074549	-0.0520983812	-0.0080934286	0.0512616758	0.013392903	-0.0498771065	-0.0185492395	0.0479594708	0.0235073292	-0.0455292636	-0.028214182	0.0426124582	0.0326194932	-0.0392402281	-0.0366761804	0.0354486142	0.0403408874	-0.03127814	-0.0435744473	0.0267733776	0.0463423012	-0.0329798029	-0.0118590773	0.0062304625	-0.0468661375	-0.02506858	-0.0362878185	-0.0348323134	0.0171490681	-0.0354206877	0.0068549046	0	0	0	0	0	0	0	0	0.604831849166928	-0.198831742825437	-2.22840312389761	-1.68540061352814
0.275375	0.201071	-0.594986	0.0146636	-0.00256041	-0.000821993	0.00107399999999996	-0.00370899999999999	-0.105941	0.0014667	-0.00027296	-0.000440009	0.21970745	0.0024820104	-0.0521430537	-0.0074237382	0.0514394875	0.0122987873	-0.0502739006	-0.0170633708	0.0486567622	0.021674694	-0.0466025972	-0.0260913389	0.0441298556	0.0302736359	-0.0412607473	-0.0341840202	0.0380210421	0.0377873696	-0.0344398384	-0.0410513194	0.030549302	0.0439465533	0.0139342928	0.0185516677	-0.0039892041	-0.0038961886	-0.0516370499	0.0203799902	0.046169429	-0.0293770043	-0.0339715728	0.044201525	0	0	0	0	0	0	0	0	0.641336916368901	-0.397716068268949	-2.22840312389761	-1.68540061352814
0.25923	0.227061	-0.537626	0.0133456	-0.0018888	-0.000739192	-0.016145	0.02599	0.05736	-0.001318	0.00067161	8.28010000000003e-05	0.20311555	0.0022565198	-0.0521838529	-0.006752807	0.0516020147	0.0111989617	-0.050637085	-0.0155619757	0.0492962274	0.0198094581	-0.0475893965	-0.0239098759	0.0455292636	0.0278327876	-0.0431311232	-0.0315490697	0.0404127789	0.0350311327	-0.0373944116	-0.0382531258	0.0340984296	0.0411911291	-0.0168452457	0.0217446601	0.0069775664	0.0077696258	0.0592386727	-0.0086067173	-0.0323600015	-0.0024384173	-0.0543403203	-0.0202104727	0	0	0	0	0	0	0	0	0.028410998977034	-0.514651384174163	0.448081059024295	-1.68540061352814
0.216259	0.207742	-0.530756	0.0126493	-0.00246247	-0.0007832	-0.042971	-0.019319	0.00687000000000004	-0.000696300000000002	-0.00057367	-4.4008e-05	0.1348589	0.0020309873	-0.0522207755	-0.0060807472	0.0517492091	0.0100939368	-0.0509664168	-0.0140464202	0.0498771065	0.0179144269	-0.0484878293	-0.021674694	0.0468069407	0.025304607	-0.0448445497	-0.0287823352	0.0426124582	0.0320869629	-0.0401240904	-0.0351986159	0.0373944116	0.0380985803	-0.0171556455	-0.0465522579	-0.030982217	0.0227523814	0.0081886159	-0.025354808	0.066836332	0.0566276193	-0.0302671537	-0.027159459	0	0	0	0	0	0	0	0	-0.189839188382938	-0.601663384047391	0.448081059024295	0.592443852028073
0.227257	0.223245	-0.539055	0.0124218	-0.0026686	-0.00119703	0.010998	0.015503	-0.00829900000000006	-0.0002275	-0.00020613	-0.00041383	0.0771729999999999	0.001805417	-0.0522538189	-0.005407671	0.051881027	0.0089842256	-0.0512616758	-0.0125180835	0.0503987089	0.0159924506	-0.0492962274	-0.0193908153	0.0479594708	0.0226970271	-0.0463947917	-0.0258953737	0.0446096262	0.0289706552	-0.0426124582	-0.0319082567	0.0404127789	0.0346942175	0.000565704	0.0454914306	-0.0239163343	0.0241867627	0.0014705346	0.007485049	-0.0294398472	-0.0576633909	-0.0385415526	0.0183956973	0	0	0	0	0	0	0	0	0.903164863878207	-0.709009931305523	0.448081059024295	0.592443852028073
0.210918	0.220218	-0.43246	0.0119983	-0.00208318	-0.000880358	-0.016339	-0.00302699999999997	0.106595	-0.000423499999999993	0.00058542	0.000316672	0.1922406	0.0015798132	-0.0522829807	-0.0047336909	0.0519974292	0.0078703433	-0.0515226647	-0.0109783563	0.050860415	0.0140464202	-0.0500130897	-0.0170633708	0.0489837722	0.0200182296	-0.0477762082	-0.0229002443	0.0463947917	0.0256989275	-0.0448445497	-0.0284040951	0.0431311232	0.0310059033	-0.0413195733	-0.0285635777	-0.0063438514	-0.0524266256	0.0181950268	-0.0374500774	-0.0512476767	0.052047432	-0.0142877925	-0.006901368	0	0	0	0	0	0	0	0	-0.268904779341248	-0.426438556510941	0.448081059024295	0.592443852028073
0.17919	0.188035	-0.558361	0.0128725	-0.00256041	-0.00132341	-0.031728	-0.032183	-0.125901	0.000874199999999995	-0.00047723	-0.000443052	0.2795361	0.0013541801	-0.0523082586	-0.0040589197	0.0520983812	0.006752807	-0.0517492091	-0.0094286395	0.0512616758	0.0120792627	-0.050637085	-0.0146975897	0.0498771065	0.01727662	-0.0489837722	-0.0198094581	0.0479594708	0.0222893319	-0.0468069407	-0.024709611	0.0455292636	0.0270638244	0.0174263333	0.0187067042	-0.0206604543	0.0091219402	-0.0568238316	0.0032215962	0.0511022773	-0.0380307512	-0.0277865212	-0.0086723696	0	0	0	0	0	0	0	0	0.726051125093916	0.516557901343194	0.448081059024295	-1.68540061352814
0.212237	0.22418	-0.505718	0.0124508	-0.00217605	-0.00115018	0.033047	0.036145	0.052643	-0.000421700000000001	0.00038436	0.00017323	0.1707995	0.0011285219	-0.0523296507	-0.0033834701	0.0521838529	0.0056321357	-0.0519411573	-0.0078703433	0.0516020147	0.0100939368	-0.0511670547	-0.0122987873	0.050637085	0.0144808008	-0.0500130897	-0.0166359256	0.0492962274	0.0187601599	-0.0484878293	-0.0208495594	0.0475893965	0.0229002443	-0.0091870292	0.0320858563	0.0442597622	-0.0636717653	0.0149117722	-0.0201084274	-0.0492985514	-0.0352010436	-0.0048792506	0.0057068086	0	0	0	0	0	0	0	0	-1.20256382566749	-0.479226727012158	0.448081059024295	0.592443852028073
0.220959	0.196968	-0.505588	0.0124888	-0.00217466	-0.00107022	0.00872200000000003	-0.027212	0.000129999999999963	3.79999999999998e-05	1.38999999999998e-06	7.99600000000002e-05	0.0420314999999999	0.0009028426	-0.0523471556	-0.0027074549	0.0522538189	0.0045088495	-0.0520983812	-0.0063048856	0.051881027	0.0080934286	-0.0516020147	-0.009872353	0.0512616758	0.0116395445	-0.050860415	-0.013392903	0.0503987089	0.0151303447	-0.0498771065	-0.0168498047	0.0492962274	0.0185492395	-0.0091726869	-0.05918057	-0.0037270754	-0.0214833154	-0.004060059	-0.039022283	0.0341329449	0.0601530987	-0.0076512239	0.0359628087	0	0	0	0	0	0	0	0	0.631670939853867	0.011647107972515	0.448081059024295	0.592443852028073
0.205901	0.210329	-0.528078	0.0123742	-0.0026778	-0.00111913	-0.015058	0.013361	-0.0224899999999999	-0.000114599999999999	-0.00050314	-4.89100000000001e-05	0.0842415	0.0006771467	-0.0523607718	-0.0020309873	0.0523082586	0.0033834701	-0.0522207755	-0.0047336909	0.0520983812	0.0060807472	-0.0519411573	-0.0074237382	0.0517492091	0.0087617663	-0.0515226647	-0.0100939368	0.0512616758	0.0114193591	-0.0509664168	-0.0127371473	0.050637085	0.0140464202	0.0085155	0.0371756431	-0.0292751926	0.0414137156	0.0156140747	0.0294935798	-0.0001924303	-0.0343409708	-0.0353736824	0.0266800334	0	0	0	0	0	0	0	0	0.273440882464813	0.554004713613279	0.448081059024295	0.592443852028073
