"trans_x"	"trans_y"	"trans_z"	"rot_x"	"rot_y"	"rot_z"	"trans_x_derivative1"	"trans_y_derivative1"	"trans_z_derivative1"	"rot_x_derivative1"	"rot_y_derivative1"	"rot_z_derivative1"	"framewise_displacement"	"cosine00"	"cosine01"	"cosine02"	"cosine03"	"cosine04"	"cosine05"	"cosine06"	"cosine07"	"cosine08"	"cosine09"	"cosine10"	"cosine11"	"cosine12"	"cosine13"	"cosine14"	"cosine15"	"cosine16"	"cosine17"	"cosine18"	"cosine19"	"cosine20"	"t_comp_cor_00"	"t_comp_cor_01"	"a_comp_cor_00"	"a_comp_cor_01"	"a_comp_cor_02"	"a_comp_cor_03"	"a_comp_cor_04"	"motion_outlier01"	"motion_outlier02"	"volume_z"	"luminance_z"	"speech_z"	"face_z"
0.00561712	0.291444	0.979937	0.00506334	-0.000227642	-0.000797134	-0.03169918	-0.015859	-0.0606929999999999	-0.00082053	-0.001032189	-0.000488829	0.22532858	-0.0085391442	-0.049594035	0.024709611	0.0415373011	-0.0382531258	-0.0290646136	0.0477298374	0.0135019809	-0.0521322486	0.0034960873	0.050992326	-0.0201224762	-0.044431258	0.034609585	0.0331465714	-0.0454172463	-0.0183379745	0.0513964655	0.0015798132	-0.0519115742	0.0153463027	-0.0253065965	-0.001883531	-0.0006354661	0.0046856168	0.0088277616	-0.0545955919	-0.037334647	0	0	1.18388781007881	2.10300471615294	0.448081059024295	0.592443852028073
0.00482829	0.275042	0.908792	0.00405758	0.000665654	-0.000308305	-0.00078883	-0.016402	-0.071145	-0.00100576	0.000893296	0.000488829	0.20773008	-0.0087617663	-0.0494469678	0.025304607	0.0409811285	-0.03901514	-0.0279283311	0.0483587652	0.0117495564	-0.0522896643	0.0057443291	0.0503678575	-0.0225952602	-0.0428084497	0.0369171367	0.0304575546	-0.0471069319	-0.0146975897	0.0520241169	-0.0027074549	-0.0511183183	0.0198094581	-0.0493301887	0.0015747601	-0.0115356517	-0.0298905487	0.020623562	-0.0350163121	-0.0751753973	0	0	0.663949233688228	1.72256671824901	0.448081059024295	0.592443852028073
0.0259459	0.357638	0.864644	0.00426642	-4.80694e-05	-0.000950367	0.02111761	0.082596	-0.0441480000000002	0.00020884	-0.0007137234	-0.000642062	0.22609288	-0.0089842256	-0.0492962274	0.0258953737	0.0404127789	-0.0397590408	-0.0267733776	0.04894369	0.009983168	-0.0523684314	0.0079819045	0.0496302266	-0.0250076315	-0.0410513194	0.039090351	0.0276413132	-0.0485727468	-0.0109783563	0.0523388891	-0.0069765817	-0.0499455618	0.024110485	-0.0571415653	0.0161204072	-0.0372808792	-0.0397746396	-0.000164281	-0.0033668218	0.000450887	0	0	0.255722063352916	0.495135204699068	0.448081059024295	0.592443852028073
0.0347758	0.365816	0.955118	0.00521193	-0.000773198	-0.000308306	0.0088299	0.00817799999999996	0.0904740000000002	0.00094551	-0.0007251286	0.000642061	0.22311688	-0.009206518	-0.0491418251	0.0264818121	0.0398324213	-0.0404844828	-0.0256005252	0.0494840794	0.0082049152	-0.0523684314	0.0102046586	0.0487810905	-0.0273531403	-0.0391653804	0.0411213197	0.024709611	-0.0498077248	-0.0072002268	0.0523388891	-0.0111989617	-0.0484020114	0.028214182	-0.0274017236	0.0032879259	-0.0202016083	-0.0300756848	-0.0203337697	-0.0423864004	-0.002735882	0	0	-1.60474920298551	0.075117522001596	-2.22840312389761	0.592443852028073
0.0283346	0.205259	0.770035	0.00613465	0.00106057	-0.000266534	-0.0064412	-0.160557	-0.185083	0.00092272	0.001833768	4.1772e-05	0.4919942	-0.0094286395	-0.0489837722	0.0270638244	0.0392402281	-0.0411911291	-0.024410558	0.0499794418	0.0064169112	-0.0522896643	0.0124084642	0.0478223571	-0.0296255153	-0.0371565505	0.0430026525	0.021674694	-0.0508059967	-0.0033834701	0.0520241169	-0.0153463027	-0.0464991262	0.0320869629	-0.073056591	0.0150813629	-0.0368622104	-0.0140203904	0.0281341287	-0.0264254117	-0.0819077958	0	0	0.108814780025802	0.844230280275875	-2.22840312389761	-1.68540061352814
0.0517843	0.225115	0.683891	0.00491182	-8.78364e-06	-0.000359928	0.0234497	0.019856	-0.086144	-0.00122283	-0.00106935364	-9.3394e-05	0.248728582	-0.0096505858	-0.0488220806	0.0276413132	0.0386363752	-0.0418786518	-0.0232042715	0.0504293264	0.004621281	-0.0521322486	0.0145892291	0.0467561802	-0.0318186811	-0.0350311327	0.0447275033	0.0185492395	-0.0515628185	0.0004514381	0.0513964655	-0.0193908153	-0.0442510332	0.0356971313	-0.0938734428	0.0427754659	-0.0811473764	0.0195503265	0.0010938194	-0.0180006365	0.0145501828	0	0	-0.731320143485414	1.73137149340435	-2.22840312389761	-1.68540061352814
0.0455643	0.299727	0.874431	0.00497886	0.000104982	-0.000988285	-0.00622	0.074612	0.19054	6.704e-05	0.00011376564	-0.000628357	0.311830132	-0.009872353	-0.0486567622	0.028214182	0.0380210421	-0.0425467316	-0.0219824722	0.0508333239	0.0028201586	-0.051896421	0.016742904	0.0455849554	-0.0339267737	-0.0327957961	0.0462895956	0.0153463027	-0.0520745933	0.0042839244	0.0504597097	-0.0233053991	-0.0416744222	0.03901514	-0.0468548175	0.0133696145	-0.0401496963	0.0176752946	-0.0355027428	-0.0770149201	0.0387674774	0	0	1.23683150662288	1.66330502387048	-2.22840312389761	-1.68540061352814
0.0710429	0.398245	0.946038	0.0056729	0.000726113	-0.00119206	0.0254786	0.0985179999999999	0.0716070000000001	0.00069404	0.000621131	-0.000203775000000001	0.2715509	-0.0100939368	-0.0484878293	0.0287823352	0.0373944116	-0.0431950583	-0.0207459769	0.0511910666	0.0010156846	-0.0515825363	0.0188654898	0.044311314	-0.0359441567	-0.0304575546	0.0476832451	0.0120792627	-0.0523388891	0.0080934286	0.0492194833	-0.0270638244	-0.0387884217	0.0420138333	-0.0215637916	0.0163165226	-0.0189613648	0.0412438944	-0.0309284679	0.0050243725	0.0068742386	0	0	0.297852882810567	0.209434194542609	-2.22840312389761	0.592443852028073
0.0809153	0.346254	1.03259	0.00604	0.000923019	-0.000755039	0.00987239999999999	-0.0519909999999999	0.086552	0.0003671	0.000196906	0.000437021000000001	0.19846675	-0.0103153331	-0.0483152946	0.0293456776	0.0367566699	-0.043823331	-0.0194956122	0.051502229	-0.0007899965	-0.0511910666	0.0209530451	0.0429381175	-0.0378654364	-0.028023745	0.0489033805	0.0087617663	-0.0523544498	0.0118595137	0.0476832451	-0.0306409077	-0.0356144575	0.0446686685	0.0043205074	0.0135942518	0.0028985934	-0.0279257646	-0.0284693865	0.0378965478	-0.0228195667	0	0	0.742156810287642	-0.384045319647561	-2.22840312389761	0.592443852028073
0.0711004	0.327026	1.0534	0.00608356	0.000736248	-0.000607932	-0.00981489999999999	-0.019228	0.02081	4.35599999999998e-05	-0.000186771	0.000147107	0.0687248	-0.0105365379	-0.0481391707	0.0299041152	0.0361080066	-0.044431258	-0.0182322141	0.051766528	-0.0025947387	-0.0507226006	0.0230016937	0.0414684511	-0.0396854757	-0.0255020041	0.0499455618	0.005407671	-0.0521212014	0.0155619757	0.0458602343	-0.0340126806	-0.0321760928	0.0469579174	0.0129761782	0.007941505	0.0080224802	-0.0445428107	-0.0116967134	0.025881917	0.0308839071	0	0	-2.93163146169805	0.88467247970183	-2.22840312389761	0.592443852028073
0.0730304	0.322997	1.07694	0.00534784	0.00018059	-0.000777203	0.00192999999999999	-0.00402900000000006	0.0235400000000001	-0.00073572	-0.000555658	-0.000169271	0.10253145	-0.010757547	-0.0479594708	0.0304575546	0.0354486142	-0.045018557	-0.0169566271	0.0519837232	-0.0043963972	-0.050177843	0.0250076315	0.0399056168	-0.0413994086	-0.0229002443	0.0508059967	0.0020309873	-0.0516402525	0.0191809517	0.0437614146	-0.0371565505	-0.028498854	0.048862844	0.0168644678	0.0067195809	0.0060216104	-0.0307692905	-0.0144130527	0.03187257	0.0465142706	0	0	0.545493059575442	1.1593557477366	-2.22840312389761	0.592443852028073
0.0725529	0.294003	1.14167	0.0049611	0.000184155	-0.000274559	-0.000477499999999978	-0.028994	0.06473	-0.00038674	3.565e-06	0.000502644	0.13884895	-0.0109783563	-0.0477762082	0.0310059033	0.0347786889	-0.0455849554	-0.015669704	0.0521536168	-0.0061928308	-0.0495576132	0.0269671338	0.0382531258	-0.0430026525	-0.0202266294	0.0514815542	-0.0013541801	-0.0509138886	0.0226970271	0.0413994086	-0.0400514517	-0.0246100408	0.0503678575	0.0354244905	-0.0065568086	0.0176614234	-0.0412363536	-0.0146817207	0.0097809411	0.0589781953	0	0	-0.630530086270085	0.367236981378123	-2.22840312389761	0.592443852028073
0.0721533	0.33149	1.15806	0.00474242	0.000596708	-0.000737673	-0.0003996	0.037487	0.0163900000000001	-0.000218680000000001	0.000412553	-0.000463114	0.10899395	-0.0111989617	-0.0475893965	0.0315490697	0.0340984296	-0.0461301902	-0.0143723053	0.0522760543	-0.0079819045	-0.048862844	0.0288765622	0.0365146908	-0.0444909208	-0.0174895484	0.0519697758	-0.0047336909	-0.0499455618	0.0260913389	0.0387884217	-0.042677987	-0.0205385235	0.0514606403	0.0398359765	-0.0032253975	0.0281979013	-0.0088247468	-0.0346084903	0.0031635779	0.0366185285	0	0	-2.93048985923288	-0.538645830732638	-2.22840312389761	0.592443852028073
0.0719619	0.308352	1.18296	0.00459967	0.000816342	-0.000758179	-0.000191400000000008	-0.023138	0.0248999999999999	-0.00014275	0.000219634	-2.0506e-05	0.0673738999999999	-0.0114193591	-0.0473990497	0.0320869629	0.0334080384	-0.0466540082	-0.0130652981	0.0523509242	-0.0097614921	-0.0480945804	0.030732371	0.0346942175	-0.0458602343	-0.0146975897	0.0522688852	-0.0080934286	-0.048739874	0.0293456776	0.0359441567	-0.045018557	-0.016314529	0.0521322486	0.048402136	-0.0019386274	0.0279923104	0.0189335997	-0.0062618595	-0.0228941561	0.004469891	0	0	-2.80754312183259	-0.431044548593116	-2.22840312389761	0.592443852028073
0.0814954	0.301589	1.17368	0.00505003	0.000510751	-0.000708852	0.00953349999999999	-0.00676300000000002	-0.00928000000000018	0.00045036	-0.000305591	4.93270000000001e-05	0.0658403999999999	-0.0116395445	-0.0472051818	0.0326194932	0.0327077205	-0.0471561663	-0.0117495564	0.0523781585	-0.0115294786	-0.0472539781	0.0325311144	0.0327957961	-0.0471069319	-0.0118595137	0.0523777937	-0.0114193591	-0.047302555	0.0324425845	0.0328837193	-0.0470574788	-0.011969416	0.0523771858	0.0520706528	-0.0061627243	0.0329565677	0.0342710801	-0.0160969117	-0.0739737472	-0.0146957883	0	0	-2.84308170292214	-0.433439824062909	-2.22840312389761	0.592443852028073
0.0888165	0.366386	1.20417	0.00408668	0.000612099	-0.000184566	0.00732110000000001	0.064797	0.0304900000000001	-0.00096335	0.000101348	0.000524286	0.1820573	-0.0118595137	-0.0470078072	0.0331465714	0.0319976841	-0.0476364314	-0.0104259597	0.0523577323	-0.0132837629	-0.0463423012	0.0342694522	0.0308236917	-0.0482276804	-0.0089842256	0.0522961052	-0.0146975897	-0.0456404355	0.0353654455	0.0296255153	-0.0487810905	-0.0075354425	0.0521934471	0.054943334	-0.0160048262	0.0503436251	-0.0022980048	0.0037003347	0.0025072677	-0.038716878	0	0	-2.75171948628993	-0.606029099286051	0.448081059024295	0.592443852028073
0.0863605	0.252733	1.29205	0.00123427	0.000332244	-0.000141467	-0.00245599999999999	-0.113653	0.08788	-0.00285241	-0.000279855	4.3099e-05	0.3627572	-0.0120792627	-0.0468069407	0.0336681095	0.03127814	-0.0480945804	-0.0090953929	0.0522896643	-0.0150222601	-0.0453609212	0.0359441567	0.0287823352	-0.0492194833	-0.0060807472	0.0520241169	-0.0179144269	-0.0437614146	0.0380985803	0.02618914	-0.050177843	-0.0030455261	0.0515825363	0.0616299231	-0.0455116383	0.0671989675	-0.0479589755	0.0245157111	-0.0113530646	0.0566822046	0	0	-0.639419193105599	-0.35769796004641	0.448081059024295	0.592443852028073
0.0877063	0.308627	1.34783	0.00112686	0.000315121	-0.000532733	0.00134579999999999	0.055894	0.0557799999999999	-0.00010741	-1.71230000000001e-05	-0.000391266	0.13880975	-0.0122987873	-0.0466025972	0.0341840202	0.030549302	-0.0485304007	-0.0077587455	0.0521740164	-0.016742904	-0.044311314	0.0375521182	0.0266763128	-0.0500796887	-0.003158189	0.0515628185	-0.0210564335	-0.0416744222	0.0406273263	0.0225952602	-0.0512383773	0.0014670001	0.0505494535	0.0813208915	-0.0513131234	0.0786825558	-0.0212676762	0.0383564287	0.0103960534	0.0788774978	0	0	-0.290237743433857	-0.356542948685049	0.448081059024295	0.592443852028073
0.103803	0.381506	1.33305	0.000446385	-2.6146e-05	-0.000560326	0.0160967	0.072879	-0.0147799999999998	-0.000680475	-0.000341267	-2.75929999999999e-05	0.15622245	-0.0125180835	-0.0463947917	0.0346942175	0.0298113868	-0.04894369	-0.0064169112	0.0520108938	-0.0184436498	-0.0431950583	0.039090351	0.0245103563	-0.0508059967	-0.0002257211	0.0509138886	-0.024110485	-0.0393893764	0.0429381175	0.0188654898	-0.0519555872	0.0059686353	0.0491026536	0.0773536731	-0.0365739191	0.0626082983	0.0051845205	0.0012064274	0.0407963693	0.0412551511	0	0	0.524474077987909	-0.175750665008017	0.448081059024295	0.592443852028073
0.100303	0.286647	1.36864	0.00177085	0.000504736	-0.000438258	-0.00349999999999999	-0.094859	0.0355899999999998	0.001324465	0.000530882	0.000122068	0.23281975	-0.0127371473	-0.0461835398	0.0351986159	0.0290646136	-0.0493342563	-0.0050707869	0.0518004449	-0.0201224762	-0.0420138333	0.0405559987	0.0222893319	-0.0513964655	0.0027074549	0.0500796887	-0.0270638244	-0.0369171367	0.045018557	0.0150222601	-0.052324667	0.0104259597	0.0472539781	0.0982569945	-0.0395374753	0.0790127652	0.0386698784	-0.0132413181	-0.0243053236	0.0238524042	0	0	-0.870319585017298	-0.260790027936801	0.448081059024295	0.592443852028073
0.10235	0.344088	1.40759	0.00219831	0.000471607	-0.000743772	0.00204699999999999	0.057441	0.03895	0.00042746	-3.3129e-05	-0.000305514	0.13674315	-0.0129559745	-0.0459688572	0.0356971313	0.0283092043	-0.0497019183	-0.0037212726	0.0515428613	-0.021777388	-0.0407694154	0.0419463399	0.0200182296	-0.0518495163	0.0056321357	0.0490632542	-0.0299041152	-0.0342694522	0.0468574839	0.0110886847	-0.0523431439	0.0148058821	0.045018557	0.1899802219	0.0014113635	0.0792913037	0.0457003122	-0.0199023864	0.0008923958	0.0193485507	0	0	-0.304818131733479	-0.448390239388283	0.448081059024295	0.592443852028073
0.104513	0.343439	1.40207	0.00159647	0.000419355	-0.000522935	0.00216300000000001	-0.000649000000000011	-0.00551999999999975	-0.00060184	-5.2252e-05	0.000220837	0.05207845	-0.0131745611	-0.0457507597	0.0361896802	0.0275453833	-0.0500465054	-0.0023692706	0.0512383773	-0.0234064185	-0.0394636764	0.0432587929	0.017702152	-0.0521639377	0.0085391442	0.0478682839	-0.0326194932	-0.0314589057	0.0484450328	0.0070884207	-0.0520108938	0.0190758861	0.0424146861	0.118504794	-0.0343013024	0.0828841139	0.0471403694	-0.0112477101	0.0419031851	-0.0189088677	0	0	1.2609270148343	0.367512031702886	0.448081059024295	0.592443852028073
0.0904493	0.315079	1.40741	0.00201763	5.25939e-05	-0.000497019	-0.0140637	-0.02836	0.0053399999999999	0.00042116	-0.0003667611	2.5916e-05	0.0884555550000001	-0.013392903	-0.0455292636	0.0366761804	0.0267733776	-0.0503678575	-0.0010156846	0.0508872699	-0.0250076315	-0.0380985803	0.0444909208	0.0153463027	-0.0523388891	0.0114193591	0.0464991262	-0.0351986159	-0.028498854	0.049772687	0.0030455261	-0.0513301431	0.0232042715	0.0394636764	0.168784236	-0.0177874039	0.0898118241	0.002961003	-0.0009127715	0.007202211	-0.0248326085	0	0	1.1530768128179	1.00552594721819	0.448081059024295	0.592443852028073
0.0940109	0.303723	1.35238	0.00064106	0.000366423	-0.000498148	0.00356159999999998	-0.011356	-0.0550300000000001	-0.00137657	0.0003138291	-1.129e-06	0.154524005	-0.0136109962	-0.0453043854	0.0371565505	0.0259934166	-0.0506658255	0.0003385804	0.0504898588	-0.0265791242	-0.0366761804	0.0456404355	0.0129559745	-0.0523739028	0.014263743	0.0449607632	-0.0376307102	-0.0254033645	0.0508333239	-0.0010156846	-0.0503054532	0.0271603893	0.0361896802	0.0976801648	-0.0419814419	0.0852378664	0.0124881802	-0.0047518825	0.0219518999	-0.039429492	0	0	1.21856363639864	0.71839992732299	0.448081059024295	0.592443852028073
0.096687	0.276981	1.23735	-0.00104642	0.000269909	-0.000750107	0.0026761	-0.026742	-0.11503	-0.00168748	-9.6514e-05	-0.000251959	0.24624575	-0.0138288366	-0.0450761418	0.0376307102	0.0252057321	-0.050940271	0.0016926191	0.0500465054	-0.0281190288	-0.0351986159	0.0467052026	0.0105365379	-0.0522688852	0.0170633708	0.0432587929	-0.0399056168	-0.0221871482	0.0516212534	-0.0050707869	-0.04894369	0.0309148693	0.0326194932	0.0549169607	-0.0244599487	0.0545693473	0.0002624285	0.0167881795	0.0598724636	-0.0085307699	0	0	1.2219360204274	-0.437244051990654	0.448081059024295	0.592443852028073
0.0656336	0.254321	0.558987	-0.00527253	-0.0010164	-0.00138429	-0.0310534	-0.02266	-0.678363	-0.00422611	-0.001286309	-0.000634183	1.0394065	-0.0140464202	-0.0448445497	0.0380985803	0.024410558	-0.0511910666	0.0030455261	0.0495576132	-0.0296255153	-0.0336681095	0.0476832451	0.0080934286	-0.0520241169	0.0198094581	0.0413994086	-0.0420138333	-0.0188654898	0.0521322486	-0.0090953929	-0.0472539781	0.0344398384	0.0287823352	-0.1454959114	0.0168147605	-0.0978602511	0.019845111	0.0348913804	0.0621293579	0.0248948384	1	0	0.951435351894247	-0.473616090016011	-2.22840312389761	0.592443852028073
0.0826326	0.338962	0.70103	-0.00602642	-0.00134133	-0.000901177	0.016999	0.084641	0.142043	-0.00075389	-0.00032493	0.000483113	0.32177965	-0.014263743	-0.0446096262	0.0385600826	0.0236081307	-0.0514180959	0.0043963972	0.049023627	-0.0310967934	-0.0320869629	0.0485727468	0.0056321357	-0.0516402525	0.0224933884	0.0393893764	-0.0439465533	-0.015454175	0.0523635681	-0.0130652981	-0.0452476394	0.0377091275	0.024709611	-0.1023998155	0.0085595069	-0.0602110945	0.0060999797	-0.0274240847	0.0411570159	0.0303209993	0	0	0.784660727961804	-0.279968074965322	-2.22840312389761	0.592443852028073
0.108218	0.207449	0.467543	-0.00393657	0.000544131	-0.00102009	0.0255854	-0.131513	-0.233487	0.00208985	0.001885461	-0.000118913	0.5952966	-0.0144808008	-0.044371389	0.03901514	0.0227986886	-0.0516212534	0.0057443291	0.0484450328	-0.0325311144	-0.0304575546	0.0493720561	0.003158189	-0.0511183183	0.0251067401	0.0372360105	-0.0456957037	-0.011969416	0.0523139709	-0.0169566271	-0.0429381175	0.0406984653	0.0204346535	-0.1404945441	0.026639418	-0.0865726205	0.0671735366	0.0505308649	-0.029703266	-0.0409036602	0	0	1.16800603958453	0.031291928998966	-2.22840312389761	0.592443852028073
0.0930356	0.169227	0.467328	-0.00374379	-5.42683e-05	-0.00146427	-0.0151824	-0.038222	-0.000215000000000076	0.00019278	-0.0005983993	-0.00044418	0.115387365	-0.0146975897	-0.0441298556	0.0394636764	0.0219824722	-0.0518004449	0.0070884207	0.0478223571	-0.0339267737	-0.0287823352	0.0500796887	0.0006771467	-0.0504597097	0.0276413132	0.0349471469	-0.0472539781	-0.0084277735	0.0519837232	-0.0207459769	-0.0403408874	0.0433856593	0.0159924506	-0.1271906993	0.0401546846	-0.0923729779	0.0509931952	0.059254552	0.0068615312	-0.0363665468	0	0	0.889202402071699	-0.14421549630303	-2.22840312389761	0.592443852028073
0.0978082	0.194396	0.500678	-0.00491088	-0.000238749	-0.000654442	0.00477259999999999	0.025169	0.03335	-0.00116709	-0.0001844807	0.000809828	0.171361535	-0.0149141057	-0.043885044	0.0399056168	0.0211597241	-0.0519555872	0.0084277735	0.0471561663	-0.0352821126	-0.0270638244	0.0506943307	-0.001805417	-0.0496661877	0.0300891549	0.0325311144	-0.0486148674	-0.0048460789	0.0513745965	-0.024410558	-0.0374733519	0.0457507597	0.0114193591	-0.1223202761	0.0318623843	-0.0944495769	0.0898365649	0.0519443247	-0.0216678022	-0.0111071687	0	0	0.989194397182653	-0.063258863034198	-2.22840312389761	0.592443852028073
0.121966	0.318741	0.578218	-0.00573478	-0.000437496	-0.00096683	0.0241578	0.124345	0.0775400000000001	-0.0008239	-0.000198747	-0.000312388	0.29279455	-0.0151303447	-0.0436369724	0.0403408874	0.0203306886	-0.0520866082	0.0097614921	0.0464470668	-0.0365955205	-0.025304607	0.0512148408	-0.0042839244	-0.048739874	0.0324425845	0.0299967047	-0.049772687	-0.0012413539	0.0504898588	-0.0279283311	-0.0343547251	0.0477762082	0.006752807	-0.1086295904	0.0193700128	-0.0599976457	0.041245233	0.0299704192	0.0551063569	-0.0721226569	0	0	0.756420706452931	0.311206166240593	0.448081059024295	0.592443852028073
0.113604	0.268422	0.667378	-0.00730183	-0.000879908	-0.00109622	-0.00836200000000001	-0.050319	0.08916	-0.00156705	-0.000442412	-0.00012939	0.2547836	-0.0153463027	-0.0433856593	0.0407694154	0.0194956122	-0.0521934471	0.0110886847	0.0456957037	-0.0378654364	-0.0235073292	0.0516402525	-0.006752807	-0.0476832451	0.0346942175	0.0273531403	-0.0507226006	0.0023692706	0.0493342563	-0.03127814	-0.0310059033	0.0494469678	0.0020309873	-0.0947156127	0.0186318581	-0.0789151435	-0.0010221954	0.0160905574	0.0925197488	-0.0186621086	0	0	1.17861229052862	0.683045337234111	0.448081059024295	0.592443852028073
0.110865	0.265436	0.662959	-0.00669138	-0.000793994	-0.00110866	-0.00273899999999999	-0.00298599999999999	-0.00441900000000006	0.000610449999999998	8.59140000000001e-05	-1.24400000000001e-05	0.0455842	-0.0155619757	-0.0431311232	0.0411911291	0.018654743	-0.0522760543	0.0124084642	0.0449027607	-0.039090351	-0.021674694	0.0519697758	-0.009206518	-0.0464991262	0.0368369888	0.0246100408	-0.0514606403	0.0059686353	0.0479139886	-0.0344398384	-0.0274493255	0.050750635	-0.0027074549	-0.0910786704	0.0272154573	-0.0689906151	-0.0015617851	0.0051476444	0.0787154761	0.0343533731	0	0	0.776922983260797	0.526578191901416	0.448081059024295	0.592443852028073
0.122437	0.263786	0.645875	-0.00625546	-0.000984372	-0.00118774	0.011572	-0.00164999999999998	-0.017084	0.00043592	-0.000190378	-7.908e-05	0.0655749	-0.0157773596	-0.0428733831	0.0416059582	0.0178083308	-0.0523343914	0.0137199483	0.0440689593	-0.0402688086	-0.0198094581	0.0522027989	-0.0116395445	-0.0451906832	0.0388641751	0.021777388	-0.0519837232	0.0095396348	0.046236675	-0.0373944116	-0.0237088227	0.0516775313	-0.0074237382	-0.0882703625	0.0376223322	-0.0893374421	-0.0178062736	-0.0076845603	0.0997511107	0.0268638719	0	0	0.576388826535769	0.702830323535627	0.448081059024295	0.592443852028073
0.122678	0.213986	0.748025	-0.00773996	-0.00121288	-0.00114221	0.000241000000000005	-0.0498	0.10215	-0.0014845	-0.000228508	4.553e-05	0.2401179	-0.0159924506	-0.0426124582	0.0420138333	0.0169566271	-0.0523684314	0.0150222601	0.0431950583	-0.0413994086	-0.0179144269	0.0523388891	-0.0140464202	-0.0437614146	0.0407694154	0.0188654898	-0.0522896643	0.0130652981	0.044311314	-0.0401240904	-0.0198094581	0.0522207755	-0.0120792627	-0.0718161739	0.0207814524	-0.0629493345	-0.0261303376	0.0046566789	0.0482754076	0.0370619296	0	0	1.1803230211402	1.67913757924955	-2.22840312389761	0.592443852028073
0.122478	0.254755	0.777824	-0.00755183	-0.000956057	-0.000865556	-0.000199999999999992	0.040769	0.0297989999999998	0.000188129999999999	0.000256823	0.000276654	0.10684835	-0.0162072446	-0.0423483678	0.0424146861	0.016099885	-0.0523781585	0.016314529	0.0422818529	-0.0424808075	-0.0159924506	0.0523777937	-0.0164217376	-0.0422151417	0.0425467316	0.015884942	-0.0523771858	0.01652887	0.0421482344	-0.0426124582	-0.0157773596	0.0523763346	-0.0166359256	-0.0592873636	0.0172961073	-0.0497029316	-0.0063417228	-0.0024326558	0.0305780885	0.01523337	0	0	0.91506413158609	2.3195711415033	0.448081059024295	0.592443852028073
0.119975	0.244855	0.808212	-0.00762492	-0.00143916	-0.00117224	-0.00250300000000001	-0.00989999999999999	0.0303880000000002	-7.30900000000005e-05	-0.000483103000000001	-0.000306684	0.0859348500000001	-0.0164217376	-0.0420811315	0.0428084497	0.015238359	-0.0523635681	0.0175958911	0.0413301739	-0.0435117199	-0.0140464202	0.0523194405	-0.0187601599	-0.0405559987	0.044190547	0.0128465907	-0.0522459219	0.0199138901	0.0397590408	-0.0448445497	-0.0116395445	0.0521430537	-0.0210564335	-0.0554847159	0.0151543807	-0.0348246737	-0.008275657	-0.0220624969	0.00291789	-0.0186230472	0	0	0.408581908434773	2.42730729572218	0.448081059024295	0.592443852028073
0.0937416	0.180443	0.79848	-0.00732804	-0.00197432	-0.00166877	-0.0262334	-0.064412	-0.00973200000000018	0.00029688	-0.000535159999999999	-0.00049653	0.1668059	-0.0166359256	-0.0418107693	0.0431950583	0.0143723053	-0.052324667	0.0188654898	0.0403408874	-0.0444909208	-0.0120792627	0.0521639377	-0.0210564335	-0.0387884217	0.0456957037	0.0097614921	-0.051896421	0.0232042715	0.0371565505	-0.0468069407	-0.0074237382	0.0515226647	-0.025304607	-0.0586735396	0.0128999336	-0.0491243995	0.0013956029	0.0113378275	-0.0551855341	-0.0300419406	0	0	1.01068044866006	2.4578458066485	0.448081059024295	0.592443852028073
0.104384	0.198506	0.826849	-0.00718938	-0.00232723	-0.00170406	0.0106424	0.018063	0.0283690000000001	0.00013866	-0.00035291	-3.52900000000001e-05	0.0834174	-0.0168498047	-0.0415373011	0.0435744473	0.0135019809	-0.0522614734	0.0201224762	0.0393148935	-0.0454172463	-0.0100939368	0.0519115742	-0.0233053991	-0.0369171367	0.0470574788	0.0066408724	-0.0513301431	0.0263843771	0.0343547251	-0.0484878293	-0.003158189	0.0505197734	-0.0293456776	-0.0482484487	0.0082722302	-0.0314023882	0.0040451585	0.0066749709	-0.0536382337	-0.0146823859	0	0	-0.037801665154959	0.660344984288681	-2.22840312389761	0.592443852028073
0.086124	0.206725	0.877457	-0.00712623	-0.002175	-0.00204186	-0.01826	0.008219	0.050608	6.31500000000005e-05	0.00015223	-0.0003378	0.104746	-0.0170633708	-0.0412607473	0.0439465533	0.0126276447	-0.0521740164	0.0213660101	0.0382531258	-0.0462895956	-0.0080934286	0.0515628185	-0.0255020041	-0.0349471469	0.0482715996	0.0034960873	-0.0505494535	0.0294390937	0.0313685957	-0.0498771065	0.0011285219	0.0491418251	-0.0331465714	-0.0341337285	0.0067073641	-0.0282353262	-0.0018691045	0.0003660126	-0.0493554396	-0.037854445	0	0	0.178037605030163	-0.516042254681272	-2.22840312389761	0.592443852028073
0.0868643	0.335857	1.06398	-0.00551966	-0.00277675	-0.00168747	0.000740299999999999	0.129132	0.186523	0.00160657	-0.00060175	0.00035439	0.4445308	-0.01727662	-0.0409811285	0.044311314	0.0117495564	-0.0520623368	0.0225952602	0.0371565505	-0.0471069319	-0.0060807472	0.0511183183	-0.0276413132	-0.0328837193	0.0493342563	0.0003385804	-0.0495576132	0.032353904	0.028214182	-0.0509664168	0.005407671	0.0473990497	-0.0366761804	0.0251458402	-0.0089045397	0.0335003514	-0.0630398435	-0.0173808305	-0.0027259738	-0.0731108684	0	0	0.399197010396752	1.92542978624647	0.448081059024295	0.592443852028073
