"trans_x"	"trans_y"	"trans_z"	"rot_x"	"rot_y"	"rot_z"	"trans_x_derivative1"	"trans_y_derivative1"	"trans_z_derivative1"	"rot_x_derivative1"	"rot_y_derivative1"	"rot_z_derivative1"	"framewise_displacement"	"cosine00"	"cosine01"	"cosine02"	"cosine03"	"cosine04"	"cosine05"	"cosine06"	"cosine07"	"cosine08"	"cosine09"	"cosine10"	"cosine11"	"cosine12"	"cosine13"	"cosine14"	"cosine15"	"cosine16"	"cosine17"	"cosine18"	"cosine19"	"cosine20"	"t_comp_cor_00"	"t_comp_cor_01"	"t_comp_cor_02"	"a_comp_cor_00"	"a_comp_cor_01"	"a_comp_cor_02"	"a_comp_cor_03"	"a_comp_cor_04"	"motion_outlier01"	"motion_outlier02"	"motion_outlier03"	"motion_outlier04"	"motion_outlier05"	"motion_outlier06"	"motion_outlier07"	"motion_outlier08"	"motion_outlier09"	"volume_z"	"luminance_z"	"speech_z"	"face_z"
0.184941	0.343802	1.08019	0.0117915	0.0010641	0.00309528	-0.00971099999999997	-0.010524	0.0356399999999999	0.0010709	-0.00024677	0	0.1217585	0.0013541801	-0.0523082586	-0.0040589197	0.0520983812	0.006752807	-0.0517492091	-0.0094286395	0.0512616758	0.0120792627	-0.050637085	-0.0146975897	0.0498771065	0.01727662	-0.0489837722	-0.0198094581	0.0479594708	0.0222893319	-0.0468069407	-0.024709611	0.0455292636	0.0270638244	0.009202476	0.0042995605	-0.015313515	-0.0076971869	-0.0056607365	-0.0345772742	-0.0329627976	0.0344974292	0	0	0	0	0	0	0	0	0	0.452804576740054	1.30835272987039	0.448081059024295	-1.68540061352814
0.193955	0.38143	1.01133	0.01092	0.00121592	0.003224	0.00901399999999997	0.037628	-0.0688600000000001	-0.000871500000000004	0.00015182	0.00012872	0.173104	0.0011285219	-0.0523296507	-0.0033834701	0.0521838529	0.0056321357	-0.0519411573	-0.0078703433	0.0516020147	0.0100939368	-0.0511670547	-0.0122987873	0.050637085	0.0144808008	-0.0500130897	-0.0166359256	0.0492962274	0.0187601599	-0.0484878293	-0.0208495594	0.0475893965	0.0229002443	-0.0339088357	0.0430478345	-0.0137446479	-0.0123206433	0.0121217426	0.0086760696	-0.0245311855	-0.0101497992	0	0	0	0	0	0	0	0	0	-0.026161478487333	1.26474042658616	0.448081059024295	0.592443852028073
0.169441	0.343032	1.03685	0.0112582	0.00112505	0.00273337	-0.024514	-0.038398	0.0255200000000002	0.0003382	-9.08700000000001e-05	-0.00049063	0.134417	0.0009028426	-0.0523471556	-0.0027074549	0.0522538189	0.0045088495	-0.0520983812	-0.0063048856	0.051881027	0.0080934286	-0.0516020147	-0.009872353	0.0512616758	0.0116395445	-0.050860415	-0.013392903	0.0503987089	0.0151303447	-0.0498771065	-0.0168498047	0.0492962274	0.0185492395	-0.0196249243	0.0316974788	-0.0147395296	-0.0065142492	0.0336154113	0.0299742946	-0.0382548133	0.0008562821	0	0	0	0	0	0	0	0	0	-0.187060696113068	0.550264446504144	0.448081059024295	0.592443852028073
0.118054	0.394459	0.875971	0.0103488	0.00179429	0.00210969	-0.051387	0.051427	-0.160879	-0.000909400000000001	0.00066924	-0.00062368	0.373809	0.0006771467	-0.0523607718	-0.0020309873	0.0523082586	0.0033834701	-0.0522207755	-0.0047336909	0.0520983812	0.0060807472	-0.0519411573	-0.0074237382	0.0517492091	0.0087617663	-0.0515226647	-0.0100939368	0.0512616758	0.0114193591	-0.0509664168	-0.0127371473	0.050637085	0.0140464202	-0.0981167015	0.0820555852	-0.0785095654	-0.0219826854	-0.0564534523	0.0034616988	0.0470874159	-0.0537957508	0	0	0	0	0	0	0	0	0	1.01073738759443	0.913786235807169	0.448081059024295	0.592443852028073
0.0723233	0.317555	0.84393	0.0105845	0.00277885	0.00113813	-0.0457307	-0.076904	-0.0320410000000001	0.0002357	0.00098456	-0.00097156	0.2642667	0.0004514381	-0.0523704984	-0.0013541801	0.0523471556	0.0022565198	-0.0523082586	-0.003158189	0.0522538189	0.0040589197	-0.0521838529	-0.0049584444	0.0520983812	0.0058564958	-0.0519974292	-0.006752807	0.051881027	0.0076471118	-0.0517492091	-0.0085391442	0.0516020147	0.0094286395	-0.1040840707	0.0846707132	-0.0910699442	0.0100315674	-0.0144276982	0.0397908062	-0.0626369476	-0.034494138	0	0	0	0	0	0	0	0	0	-1.34143481266227	0.221902281471177	0.448081059024295	0.592443852028073
0.0657515	0.317351	0.962803	0.01056	0.0015363	0.00173501	-0.0065718	-0.000204000000000037	0.118873	-2.44999999999985e-05	-0.00124255	0.00059688	0.2188453	0.0002257211	-0.0523763346	-0.0006771467	0.0523704984	0.0011285219	-0.0523607718	-0.0015798132	0.0523471556	0.0020309873	-0.0523296507	-0.0024820104	0.0523082586	0.0029328492	-0.0522829807	-0.0033834701	0.0522538189	0.0038338396	-0.0522207755	-0.0042839244	0.0521838529	0.0047336909	-0.0681312718	0.0624104761	-0.0124348182	0.0134773966	0.0096895653	0.075988397	0.0347938114	-0.0546798295	0	0	0	0	0	0	0	0	0	0.24646618104785	0.128029342260445	0.448081059024295	0.592443852028073
0.0724976	0.392832	1.01677	0.0121739	0.00251498	0.00213706	0.00674609999999998	0.075481	0.0539670000000001	0.0016139	0.00097868	0.00040205	0.2859256	0	-0.0523782801	0	0.0523782801	0	-0.0523782801	0	0.0523782801	0	-0.0523782801	0	0.0523782801	0	-0.0523782801	0	0.0523782801	0	-0.0523782801	0	0.0523782801	0	-0.0253307279	0.0326550611	0.0023299782	0.0233820566	-0.0392913289	0.005770751	-0.0162508751	-0.0353010257	0	0	0	0	0	0	0	0	0	1.05352511858824	1.09850267727835	0.448081059024295	0.592443852028073
0.0726966	0.34525	1.06071	0.0124183	0.0020584	0.00173501	0.000199000000000019	-0.047582	0.0439399999999999	0.000244399999999999	-0.00045658	-0.00040205	0.1468725	-0.0002257211	-0.0523763346	0.0006771467	0.0523704984	-0.0011285219	-0.0523607718	0.0015798132	0.0523471556	-0.0020309873	-0.0523296507	0.0024820104	0.0523082586	-0.0029328492	-0.0522829807	0.0033834701	0.0522538189	-0.0038338396	-0.0522207755	0.0042839244	0.0521838529	-0.0047336909	-0.006682064	0.012212231	-0.008055314	0.0129957108	-0.0208484585	-0.0006686836	-0.0530536313	-0.0042013165	0	0	0	0	0	0	0	0	0	-0.419419020884356	1.0850007714484	0.448081059024295	0.592443852028073
0.0726883	0.392602	1.01975	0.0117922	0.00219965	0.0021303	-8.30000000003051e-06	0.047352	-0.0409600000000001	-0.000626099999999997	0.00014125	0.00039529	0.1464523	-0.0004514381	-0.0523704984	0.0013541801	0.0523471556	-0.0022565198	-0.0523082586	0.003158189	0.0522538189	-0.0040589197	-0.0521838529	0.0049584444	0.0520983812	-0.0058564958	-0.0519974292	0.006752807	0.051881027	-0.0076471118	-0.0517492091	0.0085391442	0.0516020147	-0.0094286395	-0.0301424443	0.0362780073	-0.0096627303	-0.0042731436	0.0142078319	0.0124018647	-0.0670308427	-0.0343430954	0	0	0	0	0	0	0	0	0	0.109588351536197	1.47610506062564	0.448081059024295	0.592443852028073
0.0540021	0.333525	1.057	0.0114937	0.00189413	0.00194813	-0.0186862	-0.059077	0.03725	-0.0002985	-0.00030552	-0.00018217	0.1543227	-0.0006771467	-0.0523607718	0.0020309873	0.0523082586	-0.0033834701	-0.0522207755	0.0047336909	0.0520983812	-0.0060807472	-0.0519411573	0.0074237382	0.0517492091	-0.0087617663	-0.0515226647	0.0100939368	0.0512616758	-0.0114193591	-0.0509664168	0.0127371473	0.050637085	-0.0140464202	-0.0212329542	0.0261374783	-0.0184546363	-0.0073488752	0.0254190784	0.0446784153	-0.0247443135	0.007581367	0	0	0	0	0	0	0	0	0	-0.658156068541002	1.60699678006269	0.448081059024295	0.592443852028073
0.0726358	0.399409	1.00299	0.0118897	0.00232392	0.00201924	0.0186337	0.065884	-0.0540099999999999	0.000396	0.00042979	7.11099999999999e-05	0.1833727	-0.0009028426	-0.0523471556	0.0027074549	0.0522538189	-0.0045088495	-0.0520983812	0.0063048856	0.051881027	-0.0080934286	-0.0516020147	0.009872353	0.0512616758	-0.0116395445	-0.050860415	0.013392903	0.0503987089	-0.0151303447	-0.0498771065	0.0168498047	0.0492962274	-0.0185492395	-0.0374653779	0.0429579052	-0.0052953594	0.01365801	-0.0040942605	0.0156784439	0.0294085988	-0.0491274761	0	0	0	0	0	0	0	0	0	0.7856783370149	1.69604668251743	0.448081059024295	0.592443852028073
0.055056	0.364458	1.06884	0.0121422	0.00194538	0.00173501	-0.0175798	-0.034951	0.06585	0.000252499999999999	-0.00037854	-0.00028423	0.1641443	-0.0011285219	-0.0523296507	0.0033834701	0.0521838529	-0.0056321357	-0.0519411573	0.0078703433	0.0516020147	-0.0100939368	-0.0511670547	0.0122987873	0.050637085	-0.0144808008	-0.0500130897	0.0166359256	0.0492962274	-0.0187601599	-0.0484878293	0.0208495594	0.0475893965	-0.0229002443	-0.0101517313	0.0107095003	-0.0076214448	0.0211733878	-0.0568659042	-0.0249797526	-0.0119010874	-0.0057492398	0	0	0	0	0	0	0	0	0	-1.60499402311067	1.73367618698714	0.448081059024295	0.592443852028073
0.0556429	0.398109	1.00613	0.0120228	0.00182408	0.00173501	0.000586900000000001	0.033651	-0.06271	-0.0001194	-0.0001213	0	0.1089829	-0.0013541801	-0.0523082586	0.0040589197	0.0520983812	-0.006752807	-0.0517492091	0.0094286395	0.0512616758	-0.0120792627	-0.050637085	0.0146975897	0.0498771065	-0.01727662	-0.0489837722	0.0198094581	0.0479594708	-0.0222893319	-0.0468069407	0.024709611	0.0455292636	-0.0270638244	-0.0328559868	0.0380289704	-0.0011902521	0.0030736355	0.0087831094	-0.0087565906	-0.0595400304	0.0119503493	0	0	0	0	0	0	0	0	0	0.239436712973393	1.73931661871183	0.448081059024295	0.592443852028073
0.0554913	0.365463	1.05584	0.0123671	0.00199673	0.00189786	-0.000151599999999995	-0.032646	0.0497099999999999	0.000344300000000001	0.00017265	0.00016285	0.1164976	-0.0015798132	-0.0522829807	0.0047336909	0.0519974292	-0.0078703433	-0.0515226647	0.0109783563	0.050860415	-0.0140464202	-0.0500130897	0.0170633708	0.0489837722	-0.0200182296	-0.0477762082	0.0229002443	0.0463947917	-0.0256989275	-0.0448445497	0.0284040951	0.0431311232	-0.0310059033	-0.0112948927	0.0118222492	-0.0022831529	0.0022671182	0.0207759678	0.0688516648	-0.0017125249	-0.0116283572	0	0	0	0	0	0	0	0	0	1.07115605311621	1.35239892726338	0.448081059024295	0.592443852028073
0.0553111	0.395081	1.01623	0.0121199	0.00222936	0.00173501	-0.000180199999999998	0.029618	-0.0396099999999999	-0.000247200000000001	0.00023263	-0.00016285	0.1015422	-0.001805417	-0.0522538189	0.005407671	0.051881027	-0.0089842256	-0.0512616758	0.0125180835	0.0503987089	-0.0159924506	-0.0492962274	0.0193908153	0.0479594708	-0.0226970271	-0.0463947917	0.0258953737	0.0446096262	-0.0289706552	-0.0426124582	0.0319082567	0.0404127789	-0.0346942175	-0.0273776525	0.0361521775	0.013283758	-0.0043734655	-0.0015485048	-0.001800412	0.0480046671	-0.0422857554	0	0	0	0	0	0	0	0	0	-0.691834910400695	1.40779471161801	0.448081059024295	0.592443852028073
0.0362152	0.363368	1.08422	0.0127764	0.00215784	0.00173501	-0.0190959	-0.031713	0.0679900000000002	0.000656500000000001	-7.15200000000003e-05	0	0.1551999	-0.0020309873	-0.0522207755	0.0060807472	0.0517492091	-0.0100939368	-0.0509664168	0.0140464202	0.0498771065	-0.0179144269	-0.0484878293	0.021674694	0.0468069407	-0.025304607	-0.0448445497	0.0287823352	0.0426124582	-0.0320869629	-0.0401240904	0.0351986159	0.0373944116	-0.0380985803	0.006826693	-0.0076347199	-0.0015256981	0.0222876716	-0.0386300071	-0.0079445386	-0.0436484206	0.0200168092	0	0	0	0	0	0	0	0	0	0.922215667502087	1.11413710409401	0.448081059024295	0.592443852028073
0.045395	0.338568	1.0987	0.012089	0.00217104	0.00173502	0.0091798	-0.0248	0.0144799999999998	-0.000687399999999999	1.32000000000001e-05	1.00000000001575e-08	0.0834903000000001	-0.0022565198	-0.0521838529	0.006752807	0.0516020147	-0.0111989617	-0.050637085	0.0155619757	0.0492962274	-0.0198094581	-0.0475893965	0.0239098759	0.0455292636	-0.0278327876	-0.0431311232	0.0315490697	0.0404127789	-0.0350311327	-0.0373944116	0.0382531258	0.0340984296	-0.0411911291	0.0053378483	-0.0024511573	-0.0023429844	-0.0088698528	0.0363176369	0.0256120118	-0.0163705112	0.0308857514	0	0	0	0	0	0	0	0	0	1.21045534622525	0.649473675837864	0.448081059024295	0.592443852028073
0.0552256	0.385942	1.12635	0.0121046	0.00221458	0.00173501	0.0098306	0.047374	0.02765	1.55999999999993e-05	4.35399999999999e-05	-1.00000000001575e-08	0.0878120999999999	-0.0024820104	-0.0521430537	0.0074237382	0.0514394875	-0.0122987873	-0.0502739006	0.0170633708	0.0486567622	-0.021674694	-0.0466025972	0.0260913389	0.0441298556	-0.0302736359	-0.0412607473	0.0341840202	0.0380210421	-0.0377873696	-0.0344398384	0.0410513194	0.030549302	-0.0439465533	0.0170349713	-0.0147963823	0.0016640913	0.0113173934	-0.0012011052	0.0396317766	0.043904284	-0.0477950121	0	0	0	0	0	0	0	0	0	-1.88084886016332	1.26839607116169	0.448081059024295	0.592443852028073
0.0551252	0.353354	1.12573	0.0128582	0.00243242	0.0021199	-0.000100400000000007	-0.032588	-0.000620000000000065	0.0007536	0.00021784	0.00038489	0.1011249	-0.0027074549	-0.0520983812	0.0080934286	0.0512616758	-0.013392903	-0.0498771065	0.0185492395	0.0479594708	-0.0235073292	-0.0455292636	0.028214182	0.0426124582	-0.0326194932	-0.0392402281	0.0366761804	0.0354486142	-0.0403408874	-0.03127814	0.0435744473	0.0267733776	-0.0463423012	0.0277818451	-0.0248883113	-0.0107795837	0.0088439771	-0.0358290076	-0.0203928265	-0.0047485278	0.004471121	0	0	0	0	0	0	0	0	0	0.503977289150508	1.6458547895716	0.448081059024295	0.592443852028073
0.0752476	0.37506	1.1094	0.0119173	0.00169666	0.0022619	0.0201224	0.021706	-0.01633	-0.000940900000000002	-0.00073576	0.000142	0.1490914	-0.0029328492	-0.0520498384	0.0087617663	0.0510686325	-0.0144808008	-0.0494469678	0.0200182296	0.0472051818	-0.025304607	-0.044371389	0.0302736359	0.0409811285	-0.0348629988	-0.0370769179	0.03901514	0.0327077205	-0.042677987	-0.0279283311	0.0458056033	0.0227986886	-0.0483587652	0.0149804734	-0.0027042183	0.0057691688	0.0004203688	-0.0068145421	-0.0188841643	-0.0306413587	0.010116146	0	0	0	0	0	0	0	0	0	-1.26542357621955	1.64997654549099	0.448081059024295	0.592443852028073
0.0740807	0.353495	1.10372	0.0112426	0.00125343	0.0022619	-0.00116689999999997	-0.021565	-0.00567999999999991	-0.000674699999999999	-0.00044323	0	0.0843083999999999	-0.003158189	-0.0519974292	0.0094286395	0.050860415	-0.0155619757	-0.0489837722	0.0214690046	0.0463947917	-0.0270638244	-0.0431311232	0.0322650733	0.0392402281	-0.0369971132	-0.0347786889	0.0411911291	0.0298113868	-0.0447861304	-0.024410558	0.0477298374	0.018654743	-0.0499794418	0.0065880396	0.0037261822	-0.0029288732	-0.0135164742	0.0169162701	0.0141710488	-0.022962968	0.0328533169	0	0	0	0	0	0	0	0	0	0.759301547670828	1.29146928728937	0.448081059024295	0.592443852028073
0.0557732	0.387944	1.08197	0.0112426	0.00161796	0.0022619	-0.0183075	0.034449	-0.0217499999999999	0	0.00036453	0	0.092733	-0.0033834701	-0.0519411573	0.0100939368	0.050637085	-0.0166359256	-0.0484878293	0.0229002443	0.0455292636	-0.0287823352	-0.0418107693	0.0341840202	0.0373944116	-0.03901514	-0.032353904	0.0431950583	0.0267733776	-0.0466540082	-0.0207459769	0.0493342563	0.0143723053	-0.0511910666	-0.0001808854	0.0095753791	0.0194384686	0.0150073515	0.0033105596	0.0177803955	0.0225610149	-0.0375587701	0	0	0	0	0	0	0	0	0	-1.25093616079052	1.35161836204706	0.448081059024295	0.592443852028073
0.0685356	0.355013	1.06395	0.0122875	0.00196839	0.0022619	0.0127624	-0.032931	-0.0180200000000001	0.0010449	0.00035043	0	0.1334799	-0.0036086884	-0.051881027	0.010757547	0.0503987089	-0.017702152	-0.0479594708	0.0243106464	0.0446096262	-0.0304575546	-0.0404127789	0.0360261653	0.0354486142	-0.0409107473	-0.0298113868	0.045018557	0.0236081307	-0.0482715996	-0.0169566271	0.0506081094	0.009983168	-0.0519837232	0.0099310713	-0.0051635536	0.0263066644	0.0179882014	-0.0365355284	-0.0306596785	0.0109245387	0.0038785287	0	0	0	0	0	0	0	0	0	0.991635176230005	1.36744823080409	0.448081059024295	0.592443852028073
0.0556279	0.405851	1.08805	0.0123677	0.00178123	0.00206959	-0.0129077	0.050838	0.0241	8.02000000000008e-05	-0.00018716	-0.00019231	0.1108292	-0.0038338396	-0.0518170426	0.0114193591	0.0501453577	-0.0187601599	-0.0473990497	0.0256989275	0.0436369724	-0.0320869629	-0.0389397479	0.0377873696	0.0334080384	-0.042677987	-0.0271603893	0.0466540082	0.0203306886	-0.0496302266	-0.0130652981	0.0515428613	0.0055199161	-0.0523509242	0.0244523037	-0.018434376	0.0147732913	0.0074557892	0.0111608426	-0.0111570634	-0.0318912888	0.0259603719	0	0	0	0	0	0	0	0	0	0.540427046008942	1.52105016425445	0.448081059024295	0.592443852028073
0.0417717	0.34342	1.09146	0.0123246	0.00223483	0.00208299	-0.0138562	-0.062431	0.00341000000000014	-4.3099999999999e-05	0.0004536	1.33999999999998e-05	0.1052022	-0.0040589197	-0.0517492091	0.0120792627	0.0498771065	-0.0198094581	-0.0468069407	0.0270638244	0.0426124582	-0.0336681095	-0.0373944116	0.0394636764	0.03127814	-0.044311314	-0.024410558	0.0480945804	0.0169566271	-0.0507226006	-0.0090953929	0.0521322486	0.0010156846	-0.0522896643	0.0263848606	-0.0251621761	0.0126903483	-0.0086427465	0.0220502347	0.0200742929	-0.0074483606	0.0340394861	0	0	0	0	0	0	0	0	0	0.915556333906628	1.63115802461986	0.448081059024295	0.592443852028073
0.0553066	0.397847	1.06941	0.0122959	0.00223483	0.00219218	0.0135349	0.054427	-0.0220500000000001	-2.87000000000013e-05	0	0.00010919	0.0969064000000001	-0.0042839244	-0.0516775313	0.0127371473	0.049594035	-0.0208495594	-0.0461835398	0.0284040951	0.0415373011	-0.0351986159	-0.0357796393	0.0410513194	0.0290646136	-0.0458056033	-0.0215718994	0.0493342563	0.0135019809	-0.0515428613	-0.0050707869	0.0523723222	-0.0034960873	-0.0518004449	0.02156536	-0.0164260002	0.0260139068	0.0124822655	0.021048277	0.0115959523	0.0368565425	-0.0305499134	0	0	0	0	0	0	0	0	0	0.926847442083315	1.61760428937097	0.448081059024295	0.592443852028073
0.0553539	0.355454	1.10802	0.0130554	0.00217018	0.00221865	4.72999999999932e-05	-0.042393	0.03861	0.000759500000000005	-6.46500000000003e-05	2.64699999999998e-05	0.1235813	-0.0045088495	-0.0516020147	0.013392903	0.0492962274	-0.0218799809	-0.0455292636	0.0297185201	0.0404127789	-0.0366761804	-0.0340984296	0.0425467316	0.0267733776	-0.0471561663	-0.018654743	0.0503678575	0.009983168	-0.0520866082	-0.0010156846	0.0522614734	-0.0079819045	-0.0508872699	0.0466508984	-0.0466526894	0.0146188319	0.0110235524	-0.0439403015	-0.0432940597	0.0444518721	0.0176257331	0	0	0	0	0	0	0	0	0	0.287353847222448	1.53267783509034	0.448081059024295	0.592443852028073
0.055501	0.395809	1.11477	0.0125725	0.00192931	0.00208299	0.000147100000000004	0.040355	0.00675000000000003	-0.000482900000000007	-0.00024087	-0.00013566	0.0902236	-0.0047336909	-0.0515226647	0.0140464202	0.0489837722	-0.0229002443	-0.0448445497	0.0310059033	0.0392402281	-0.0380985803	-0.032353904	0.0439465533	0.024410558	-0.0483587652	-0.015669704	0.0511910666	0.0064169112	-0.0523509242	0.0030455261	0.0518004449	-0.0124084642	-0.0495576132	0.0499059555	-0.0427398948	0.0185039142	0.0043010685	0.0250604816	-0.0408835897	-0.027216898	0.0434400104	0	0	0	0	0	0	0	0	0	0.015986311910178	1.14325125472471	0.448081059024295	0.592443852028073
0.0553957	0.353854	1.20425	0.0125725	0.00203803	0.00235443	-0.000105300000000003	-0.041955	0.08948	0	0.00010872	0.00027144	0.1505483	-0.0049584444	-0.0514394875	0.0146975897	0.0486567622	-0.0239098759	-0.0441298556	0.0322650733	0.0380210421	-0.0394636764	-0.030549302	0.0452476394	0.0219824722	-0.0494096266	-0.0126276447	0.0518004449	0.0028201586	-0.0523343914	0.0070884207	0.050992326	-0.016742904	-0.0478223571	0.0856073761	-0.0828954928	-0.0305301157	-0.0230760551	0.0271148537	0.0110237163	0.0247806451	0.0587175887	0	0	0	0	0	0	0	0	0	0.103516787788956	1.19347453075886	0.448081059024295	0.592443852028073
0.0551674	0.417307	1.11115	0.0122311	0.00239972	0.0022962	-0.000228300000000001	0.063453	-0.0931	-0.000341399999999993	0.00036169	-5.82299999999998e-05	0.1948473	-0.0051831058	-0.051352489	0.0153463027	0.0483152946	-0.0249084068	-0.0433856593	0.0334948844	0.0367566699	-0.0407694154	-0.0286879745	0.0464470668	0.0194956122	-0.0503054532	-0.0095396348	0.0521934471	-0.0007899965	-0.0520370985	0.0110886847	0.0498425313	-0.0209530451	-0.0456957037	0.052275288	-0.0404591957	0.035212659	-0.0037008355	0.0093226142	-0.0321133671	0.0588537098	-0.0158065862	0	0	0	0	0	0	0	0	0	0.722962923766889	0.760638070724235	0.448081059024295	0.592443852028073
0.0552022	0.38898	1.15123	0.0137519	0.00238463	0.00262083	3.47999999999946e-05	-0.028327	0.0400799999999999	0.0015208	-1.50900000000002e-05	0.00032463	0.1614678	-0.005407671	-0.0512616758	0.0159924506	0.0479594708	-0.0258953737	-0.0426124582	0.0346942175	0.0354486142	-0.0420138333	-0.0267733776	0.0475421407	0.0169566271	-0.051043434	-0.0064169112	0.0523684314	-0.0043963972	-0.0514606403	0.0150222601	0.0483587652	-0.0250076315	-0.0431950583	0.0856667705	-0.085231864	-0.0077457116	-0.0105060877	-0.0300486692	-0.0354866212	-0.0102561476	0.0634461708	0	0	0	0	0	0	0	0	0	-1.84217273978317	1.39100149167195	0.448081059024295	0.592443852028073
0.0745507	0.399855	1.09442	0.0122294	0.00245179	0.00235263	0.0193485	0.010875	-0.0568099999999998	-0.0015225	6.71600000000001e-05	-0.0002682	0.1799265	-0.0056321357	-0.0511670547	0.0166359256	0.0475893965	-0.0268703181	-0.0418107693	0.0358619813	0.0340984296	-0.0431950583	-0.0248090665	0.0485304007	0.0143723053	-0.0516212534	-0.0032708371	0.052324667	-0.0079819045	-0.0506081094	0.0188654898	0.0465509697	-0.0288765622	-0.0403408874	0.0534280421	-0.0459646711	0.0458559859	-0.0080724281	0.0487568993	-0.016320793	0.0063522626	0.0520156113	0	0	0	0	0	0	0	0	0	-1.89576660708836	1.66779799437716	0.448081059024295	0.592443852028073
0.0657872	0.375046	1.0721	0.0125662	0.00331059	0.00208299	-0.00876349999999998	-0.024809	-0.0223200000000001	0.000336800000000002	0.0008588	-0.00026964	0.1291545	-0.0058564958	-0.0510686325	0.01727662	0.0472051818	-0.0278327876	-0.0409811285	0.0369971132	0.0327077205	-0.044311314	-0.0227986886	0.0494096266	0.0117495564	-0.0520370985	-0.0001128608	0.0520623368	-0.0115294786	-0.0494840794	0.0225952602	0.044431258	-0.0325311144	-0.0371565505	0.0523357621	-0.0516588337	0.0570231638	-0.0045081194	-0.007466768	-0.012413589	0.0609476637	0.0048201892	0	0	0	0	0	0	0	0	0	-1.66791441491919	2.03939783943259	-2.22840312389761	-1.68540061352814
0.0679288	0.373432	1.09544	0.0121607	0.00318483	0.00244349	0.00214160000000001	-0.00161399999999995	0.0233399999999999	-0.000405499999999996	-0.00012576	0.0003605	0.0716835999999999	-0.0060807472	-0.0509664168	0.0179144269	0.0468069407	-0.0287823352	-0.0401240904	0.0380985803	0.03127814	-0.0453609212	-0.0207459769	0.050177843	0.0090953929	-0.0522896643	0.0030455261	0.0515825363	-0.0150222601	-0.0480945804	0.02618914	0.0420138333	-0.0359441567	-0.0336681095	0.0634975349	-0.0590251202	0.0423274781	0.0031243033	0.0116144457	-0.0633025864	0.0089384861	0.0610547991	0	0	0	0	0	0	0	0	0	-1.66191570499767	2.16347679447926	-2.22840312389761	-1.68540061352814
0.0547455	0.392076	1.11138	0.0118589	0.00289757	0.00224194	-0.0131833	0.018644	0.0159400000000001	-0.000301800000000005	-0.00028726	-0.00020155	0.0872978	-0.0063048856	-0.050860415	0.0185492395	0.0463947917	-0.0297185201	-0.0392402281	0.0391653804	0.0298113868	-0.0463423012	-0.018654743	0.0508333239	0.0064169112	-0.0523781585	0.0061928308	0.0508872699	-0.0184436498	-0.0464470668	0.0296255153	0.0393148935	-0.039090351	-0.0299041152	0.068409649	-0.0676488114	0.0478075708	-0.0084744335	0.0423634224	0.0147071394	0.032649297	0.0094382562	0	0	0	0	0	0	0	0	0	-0.842539222964776	2.21711731383896	0.448081059024295	-1.68540061352814
0.0544614	0.357704	1.10251	0.0123843	0.00331059	0.00208299	-0.000284100000000002	-0.034372	-0.00886999999999993	0.000525399999999999	0.00041302	-0.00015895	0.0983945999999999	-0.0065289069	-0.050750635	0.0191809517	0.0459688572	-0.0306409077	-0.0383301323	0.0401965428	0.0283092043	-0.0472539781	-0.01652887	0.0513745965	0.0037212726	-0.0523023033	0.0093176004	0.0499794418	-0.021777388	-0.0445503769	0.0328837193	0.036352523	-0.0419463399	-0.0258953737	0.0753247074	-0.069017606	0.0553640309	-0.0009614089	-0.0171460303	-0.0772486442	0.0662899617	0.0308947688	0	0	0	0	0	0	0	0	0	-0.157754936012751	1.34097526746752	0.448081059024295	0.592443852028073
0.0548377	0.410638	1.08607	0.0115813	0.00289168	0.00254342	0.000376299999999996	0.052934	-0.01644	-0.000803	-0.00041891	0.00046043	0.1538673	-0.006752807	-0.050637085	0.0198094581	0.0455292636	-0.0315490697	-0.0373944116	0.0411911291	0.0267733776	-0.0480945804	-0.0143723053	0.0518004449	0.0010156846	-0.0520623368	0.0124084642	0.048862844	-0.0250076315	-0.0424146861	0.0359441567	0.0331465714	-0.0444909208	-0.021674694	0.0636347704	-0.0601975569	0.0616497375	-0.0010957699	0.0328561674	-0.0256475261	-0.0311967462	0.0496304925	0	0	0	0	0	0	0	0	0	-0.40859281890064	1.37128618662246	0.448081059024295	0.592443852028073
0.0641993	0.357061	1.08538	0.0120967	0.00357359	0.00254342	0.0093616	-0.053577	-0.000690000000000079	0.000515400000000003	0.00068191	0	0.1234941	-0.0069765817	-0.0505197734	0.0204346535	0.0450761418	-0.0324425845	-0.0364336915	0.0421482344	0.0252057321	-0.048862844	-0.0121890533	0.0521099123	-0.0016926191	-0.0516590118	0.015454175	0.0475421407	-0.0281190288	-0.0400514517	0.0387884217	0.0297185201	-0.0467052026	-0.01727662	0.0746476535	-0.0674304906	0.0554690242	0.0012297817	0.0297989547	-0.0305782799	0.0529840031	0.0379174752	0	0	0	0	0	0	0	0	0	-0.084931054445471	1.53297397217749	0.448081059024295	0.592443852028073
