"trans_x"	"trans_y"	"trans_z"	"rot_x"	"rot_y"	"rot_z"	"trans_x_derivative1"	"trans_y_derivative1"	"trans_z_derivative1"	"rot_x_derivative1"	"rot_y_derivative1"	"rot_z_derivative1"	"framewise_displacement"	"cosine00"	"cosine01"	"cosine02"	"cosine03"	"cosine04"	"cosine05"	"cosine06"	"cosine07"	"cosine08"	"cosine09"	"cosine10"	"cosine11"	"cosine12"	"cosine13"	"cosine14"	"cosine15"	"cosine16"	"cosine17"	"cosine18"	"cosine19"	"cosine20"	"t_comp_cor_00"	"t_comp_cor_01"	"t_comp_cor_02"	"t_comp_cor_03"	"t_comp_cor_04"	"a_comp_cor_00"	"a_comp_cor_01"	"a_comp_cor_02"	"a_comp_cor_03"	"a_comp_cor_04"	"motion_outlier01"	"motion_outlier02"	"motion_outlier03"	"motion_outlier04"	"motion_outlier05"	"motion_outlier06"	"motion_outlier07"	"motion_outlier08"	"motion_outlier09"	"motion_outlier10"	"motion_outlier11"	"motion_outlier12"	"motion_outlier13"	"motion_outlier14"	"motion_outlier15"	"motion_outlier16"	"volume_z"	"luminance_z"	"speech_z"	"face_z"
-0.912582	-0.0310028	-0.103928	-0.0140711	0.0154789	-0.0129205	0.0279239999999999	0.000343800000000002	0.020208	0.000240299999999999	-0.000193400000000002	0.000422299999999999	0.0912758	-0.0076471118	-0.0501453577	0.0222893319	0.0436369724	-0.0350311327	-0.0334080384	0.0447861304	0.0203306886	-0.0507226006	-0.0055199161	0.0523343914	-0.0097614921	-0.0494840794	0.0242106219	0.0424146861	-0.0365955205	-0.0317289578	0.0458602343	0.0183379745	-0.0512148408	-0.0033834701	0.0567781818	-0.0307729016	0.0471339016	-0.0243163041	-0.0181329715	0.0725501265	0.018264184	-0.0477620858	-0.0229130937	-0.0540479782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5839775812543	1.5968566101061	0.448081059024295	0.592443852028073
-0.899044	-0.0309868	-0.103794	-0.013735	0.0153741	-0.012847	0.0135379999999999	1.60000000000021e-05	0.000133999999999981	0.000336100000000002	-0.000104799999999997	7.35000000000024e-05	0.039408	-0.0078703433	-0.0500130897	0.0229002443	0.0431311232	-0.0358619813	-0.032353904	0.0455849554	0.018654743	-0.0511910666	-0.0032708371	0.0521740164	-0.0124084642	-0.0484450328	0.0269671338	0.0403408874	-0.039090351	-0.0285934806	0.0476832451	0.014263743	-0.0519697758	0.0013541801	0.0356387178	-0.0221148111	0.0336155198	-0.0485618617	-0.0069672376	0.0774039836	0.0190713145	-0.0197674232	0.0084355085	0.0237791086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.194494546175637	1.54061011283332	0.448081059024295	0.592443852028073
-0.918579	-0.030975	-0.136076	-0.0138954	0.0159725	-0.0128786	-0.019535	1.17999999999993e-05	-0.032282	-0.000160400000000002	0.000598399999999999	-3.16000000000014e-05	0.0913488000000001	-0.0080934286	-0.0498771065	0.0235073292	0.0426124582	-0.0366761804	-0.03127814	0.0463423012	0.0169566271	-0.0515825363	-0.0010156846	0.051896421	-0.0150222601	-0.0472539781	0.0296255153	0.0380985803	-0.0413994086	-0.025304607	0.0492194833	0.0100939368	-0.0523388891	0.0060807472	0.0410667787	-0.0259646928	0.0279853073	-0.0332429703	-0.0135483843	0.061033767	0.0535547707	-0.0153196151	-0.0098439595	0.0018953813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.304670540936509	1.4198018593418	0.448081059024295	0.592443852028073
-0.945779	-0.0229617	-0.12858	-0.0145946	0.0161102	-0.0134042	-0.0272	0.0080133	0.00749599999999995	-0.000699199999999999	0.000137700000000001	-0.000525599999999999	0.1108343	-0.0083163637	-0.0497374181	0.024110485	0.0420811315	-0.0374733519	-0.0301814655	0.0470574788	0.015238359	-0.051896421	0.0012413539	0.051502229	-0.0175958911	-0.0459146523	0.0321760928	0.0356971313	-0.0435117199	-0.0218799809	0.0504597097	0.0058564958	-0.0523194405	0.010757547	0.0356104391	-0.0322664367	0.0242367074	-0.0115823786	-0.0112021345	0.0458222834	0.0645084056	-0.0141513184	0.0009996923	0.0205807764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.567759905949511	1.44207867643979	-2.22840312389761	-1.68540061352814
-0.972247	-0.0180998	-0.124234	-0.0150003	0.0162781	-0.0137371	-0.0264679999999999	0.0048619	0.00434600000000006	-0.0004057	0.000167899999999999	-0.000332900000000001	0.0810008999999999	-0.0085391442	-0.049594035	0.024709611	0.0415373011	-0.0382531258	-0.0290646136	0.0477298374	0.0135019809	-0.0521322486	0.0034960873	0.050992326	-0.0201224762	-0.044431258	0.034609585	0.0331465714	-0.0454172463	-0.0183379745	0.0513964655	0.0015798132	-0.0519115742	0.0153463027	0.013578365	-0.0411312023	0.0163758412	0.0169303805	0.0001507234	0.0117386792	0.048637439	-0.0020460098	-0.0109113156	0.0200957732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.743394717450785	1.71786911125379	0.448081059024295	0.592443852028073
-0.972271	-0.0316557	-0.137437	-0.0143789	0.0161285	-0.0136626	-2.40000000002461e-05	-0.0135559	-0.013203	0.000621400000000001	-0.0001496	7.44999999999999e-05	0.0690579	-0.0087617663	-0.0494469678	0.025304607	0.0409811285	-0.03901514	-0.0279283311	0.0483587652	0.0117495564	-0.0522896643	0.0057443291	0.0503678575	-0.0225952602	-0.0428084497	0.0369171367	0.0304575546	-0.0471069319	-0.0146975897	0.0520241169	-0.0027074549	-0.0511183183	0.0198094581	0.0092633264	-0.0290295734	0.006257722	0.0162420222	-0.0006220359	0.0053932195	0.0415675737	-0.0023445739	-0.0107192812	0.0363292993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.411690631521998	0.086048534258416	0.448081059024295	0.592443852028073
-0.94664	-0.00602223	-0.159418	-0.0145054	0.015752	-0.0133996	0.0256310000000003	0.02563347	-0.021981	-0.000126500000000002	-0.000376500000000005	0.000262999999999999	0.11154547	-0.0089842256	-0.0492962274	0.0258953737	0.0404127789	-0.0397590408	-0.0267733776	0.04894369	0.009983168	-0.0523684314	0.0079819045	0.0496302266	-0.0250076315	-0.0410513194	0.039090351	0.0276413132	-0.0485727468	-0.0109783563	0.0523388891	-0.0069765817	-0.0499455618	0.024110485	0.0115003968	-0.025575558	0.0074583054	0.0223623053	-0.0137125977	0.0089614809	0.0448211483	0.0106189106	-0.015863973	0.005907974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.513264009497006	0.568510729197274	0.448081059024295	0.592443852028073
-0.956194	-0.0189561	-0.154215	-0.0146596	0.0157105	-0.0134118	-0.00955400000000017	-0.01293387	0.00520299999999999	-0.0001542	-4.14999999999999e-05	-1.21999999999987e-05	0.03808587	-0.009206518	-0.0491418251	0.0264818121	0.0398324213	-0.0404844828	-0.0256005252	0.0494840794	0.0082049152	-0.0523684314	0.0102046586	0.0487810905	-0.0273531403	-0.0391653804	0.0411213197	0.024709611	-0.0498077248	-0.0072002268	0.0523388891	-0.0111989617	-0.0484020114	0.028214182	-0.0024854905	-0.0240234368	0.0034826114	0.033198059	-0.0106729196	-0.0007955023	0.0482043199	0.0159384198	-0.0289464725	0.0122175371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.02946946447986	0.521967675866433	-2.22840312389761	0.592443852028073
-0.9552	-0.031609	-0.139011	-0.0138225	0.0156236	-0.0135038	0.00099400000000005	-0.0126529	0.015204	0.0008371	-8.68999999999956e-05	-9.19999999999983e-05	0.0796508999999999	-0.0094286395	-0.0489837722	0.0270638244	0.0392402281	-0.0411911291	-0.024410558	0.0499794418	0.0064169112	-0.0522896643	0.0124084642	0.0478223571	-0.0296255153	-0.0371565505	0.0430026525	0.021674694	-0.0508059967	-0.0033834701	0.0520241169	-0.0153463027	-0.0464991262	0.0320869629	-0.0182969637	-0.0225760244	0.0083551192	0.054316581	-0.0116657713	-0.017427904	0.0316641133	0.0340283401	-0.0407198781	0.0429057694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.17149429329788	0.485653875475965	-2.22840312389761	-1.68540061352814
-0.883353	0.000277383	-0.19184	-0.0123974	0.0146605	-0.0124345	0.071847	0.031886383	-0.052829	0.0014251	-0.000963100000000002	0.0010693	0.329437383	-0.0096505858	-0.0488220806	0.0276413132	0.0386363752	-0.0418786518	-0.0232042715	0.0504293264	0.004621281	-0.0521322486	0.0145892291	0.0467561802	-0.0318186811	-0.0350311327	0.0447275033	0.0185492395	-0.0515628185	0.0004514381	0.0513964655	-0.0193908153	-0.0442510332	0.0356971313	-0.0146824021	0.0150014595	-0.0008024652	0.0434262234	-0.0200505403	-0.0264130022	0.0469518011	0.0171849349	-0.0119855311	-0.0095785362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.376700420799264	0.534227990885764	-2.22840312389761	-1.68540061352814
-0.906656	0.0308431	-0.174414	-0.0123747	0.0143987	-0.0123588	-0.0233029999999999	0.030565717	0.017426	2.26999999999988e-05	-0.0002618	7.56999999999997e-05	0.0893047169999999	-0.009872353	-0.0486567622	0.028214182	0.0380210421	-0.0425467316	-0.0219824722	0.0508333239	0.0028201586	-0.051896421	0.016742904	0.0455849554	-0.0339267737	-0.0327957961	0.0462895956	0.0153463027	-0.0520745933	0.0042839244	0.0504597097	-0.0233053991	-0.0416744222	0.03901514	-0.0159372098	0.0100545493	0.0079760318	0.0642092303	-0.027683375	-0.0209809014	0.0362214166	0.0297614922	-0.0336812246	-0.0207439607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.52298436696389	1.48529095616827	-2.22840312389761	-1.68540061352814
-0.901869	0.00293935	-0.150735	-0.0123197	0.0145845	-0.0122884	0.00478699999999987	-0.02790375	0.023679	5.49999999999995e-05	0.000185800000000002	7.04e-05	0.07192975	-0.0100939368	-0.0484878293	0.0287823352	0.0373944116	-0.0431950583	-0.0207459769	0.0511910666	0.0010156846	-0.0515825363	0.0188654898	0.044311314	-0.0359441567	-0.0304575546	0.0476832451	0.0120792627	-0.0523388891	0.0080934286	0.0492194833	-0.0270638244	-0.0387884217	0.0420138333	-0.0508324122	0.0132003662	-0.0037866079	0.0153972506	0.002125686	-0.0324251266	0.0131844009	0.0351063632	-0.0182574172	0.0383842401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.73128178968172	1.6508635759924	-2.22840312389761	0.592443852028073
-0.916356	0.0161884	-0.167256	-0.0125306	0.0148397	-0.0126513	-0.0144869999999999	0.01324905	-0.016521	-0.000210899999999998	0.000255200000000002	-0.000362899999999999	0.08570705	-0.0103153331	-0.0483152946	0.0293456776	0.0367566699	-0.043823331	-0.0194956122	0.051502229	-0.0007899965	-0.0511910666	0.0209530451	0.0429381175	-0.0378654364	-0.028023745	0.0489033805	0.0087617663	-0.0523544498	0.0118595137	0.0476832451	-0.0306409077	-0.0356144575	0.0446686685	-0.0555947371	0.0148082482	-0.0049967882	0.014668998	0.0129124807	-0.0383838209	0.0102727996	0.0433311651	-0.02833348	0.0080128007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6877297109231	1.41276211267684	-2.22840312389761	0.592443852028073
-0.884393	0.0410004	-0.140634	-0.0130003	0.0142815	-0.0122881	0.031963	0.024812	0.026622	-0.0004697	-0.000558200000000003	0.000363199999999999	0.152952	-0.0105365379	-0.0481391707	0.0299041152	0.0361080066	-0.044431258	-0.0182322141	0.051766528	-0.0025947387	-0.0507226006	0.0230016937	0.0414684511	-0.0396854757	-0.0255020041	0.0499455618	0.005407671	-0.0521212014	0.0155619757	0.0458602343	-0.0340126806	-0.0321760928	0.0469579174	-0.0729454961	0.0144191238	0.0034039656	0.0094926647	0.0150716302	-0.0454044343	0.0228202071	0.0440045603	0.0013562503	-0.0320573159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.88638388021728	0.844031252379476	-2.22840312389761	0.592443852028073
-0.874749	0.0265157	-0.137526	-0.0119593	0.014555	-0.012112	0.00964399999999999	-0.0144847	0.003108	0.001041	0.000273500000000003	0.000176099999999998	0.1017667	-0.010757547	-0.0479594708	0.0304575546	0.0354486142	-0.045018557	-0.0169566271	0.0519837232	-0.0043963972	-0.050177843	0.0250076315	0.0399056168	-0.0413994086	-0.0229002443	0.0508059967	0.0020309873	-0.0516402525	0.0191809517	0.0437614146	-0.0371565505	-0.028498854	0.048862844	-0.08598085	0.0169238746	0.0072669676	-0.0282137962	0.0193854164	-0.0509632677	-0.0193091646	0.0458472259	0.0005594989	0.0335311959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.93997280828005	-0.05851001695497	-2.22840312389761	0.592443852028073
-0.838563	0.0395507	-0.150573	-0.0114385	0.0138817	-0.0117635	0.0361860000000001	0.013035	-0.013047	0.000520799999999998	-0.000673300000000002	0.000348500000000002	0.139398	-0.0109783563	-0.0477762082	0.0310059033	0.0347786889	-0.0455849554	-0.015669704	0.0521536168	-0.0061928308	-0.0495576132	0.0269671338	0.0382531258	-0.0430026525	-0.0202266294	0.0514815542	-0.0013541801	-0.0509138886	0.0226970271	0.0413994086	-0.0400514517	-0.0246100408	0.0503678575	-0.0532465141	0.0325520038	0.0174186696	-0.0450320657	0.0051904028	-0.0614531151	-0.0249618735	0.0371301944	0.0210383444	0.0185156479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.85011317089665	0.241273286067263	-2.22840312389761	0.592443852028073
-0.851842	0.0570906	-0.134255	-0.0123613	0.0138627	-0.0116227	-0.013279	0.0175399	0.016318	-0.0009228	-1.89999999999999e-05	0.0001408	0.1012669	-0.0111989617	-0.0475893965	0.0315490697	0.0340984296	-0.0461301902	-0.0143723053	0.0522760543	-0.0079819045	-0.048862844	0.0288765622	0.0365146908	-0.0444909208	-0.0174895484	0.0519697758	-0.0047336909	-0.0499455618	0.0260913389	0.0387884217	-0.042677987	-0.0205385235	0.0514606403	-0.0530094792	0.0182728623	0.0291478164	-0.0416351012	0.010841818	-0.0549741674	-0.0382446624	0.0058408202	0.0434144876	-0.0758572603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.88080685811755	-0.065521234901075	-2.22840312389761	0.592443852028073
-0.828157	0.0412661	-0.138112	-0.0110307	0.0133109	-0.0109411	0.0236850000000001	-0.0158245	-0.003857	0.0013306	-0.0005518	0.000681599999999999	0.1715665	-0.0114193591	-0.0473990497	0.0320869629	0.0334080384	-0.0466540082	-0.0130652981	0.0523509242	-0.0097614921	-0.0480945804	0.030732371	0.0346942175	-0.0458602343	-0.0146975897	0.0522688852	-0.0080934286	-0.048739874	0.0293456776	0.0359441567	-0.045018557	-0.016314529	0.0521322486	-0.0559999368	0.0358093884	0.0249707202	-0.052200215	0.0069141665	-0.0464462356	-0.0620883982	-0.0073430359	0.0652044424	-0.0001889942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.72125605367302	-0.234066951574071	-2.22840312389761	0.592443852028073
-0.848015	0.0406871	-0.181866	-0.0113974	0.0139657	-0.0113687	-0.0198579999999999	-0.000579000000000003	-0.043754	-0.000366699999999998	0.000654800000000001	-0.0004276	0.136646	-0.0116395445	-0.0472051818	0.0326194932	0.0327077205	-0.0471561663	-0.0117495564	0.0523781585	-0.0115294786	-0.0472539781	0.0325311144	0.0327957961	-0.0471069319	-0.0118595137	0.0523777937	-0.0114193591	-0.047302555	0.0324425845	0.0328837193	-0.0470574788	-0.011969416	0.0523771858	-0.0440044235	0.0304097495	0.0348778434	-0.0604002804	-0.006276566	-0.0273826517	-0.0523363778	0.008806428	0.0625645416	-0.0082299431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.63908866895657	0.094307863437278	-2.22840312389761	0.592443852028073
-0.830645	0.0509986	-0.185677	-0.0112147	0.0128449	-0.0107716	0.01737	0.0103115	-0.00381100000000001	0.000182699999999997	-0.0011208	0.0005971	0.1265225	-0.0118595137	-0.0470078072	0.0331465714	0.0319976841	-0.0476364314	-0.0104259597	0.0523577323	-0.0132837629	-0.0463423012	0.0342694522	0.0308236917	-0.0482276804	-0.0089842256	0.0522961052	-0.0146975897	-0.0456404355	0.0353654455	0.0296255153	-0.0487810905	-0.0075354425	0.0521934471	-0.0422348608	0.0455327915	0.0326289915	-0.0409332392	-0.0091332204	-0.013314391	-0.0479253035	0.0048920013	0.0450008764	-0.0180725472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65919262042471	-0.023574304939883	0.448081059024295	0.592443852028073
-0.833912	0.0365111	-0.179448	-0.0115981	0.012892	-0.0106199	-0.00326700000000024	-0.0144875	0.00622900000000001	-0.000383399999999999	4.71000000000013e-05	0.000151700000000001	0.0530935000000001	-0.0120792627	-0.0468069407	0.0336681095	0.03127814	-0.0480945804	-0.0090953929	0.0522896643	-0.0150222601	-0.0453609212	0.0359441567	0.0287823352	-0.0492194833	-0.0060807472	0.0520241169	-0.0179144269	-0.0437614146	0.0380985803	0.02618914	-0.050177843	-0.0030455261	0.0515825363	-0.0502348175	0.0382993504	0.0403802045	-0.0378505377	-0.0042704109	-0.0098204076	-0.0752948417	-0.000976352	0.0549762687	-0.0275586611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.61723097772598	0.061376964084659	0.448081059024295	0.592443852028073
-0.822911	0.0333729	-0.163352	-0.011544	0.0132578	-0.0103888	0.011001	-0.00313819999999999	0.016096	5.40999999999996e-05	0.000365800000000001	0.000231100000000001	0.0627852	-0.0122987873	-0.0466025972	0.0341840202	0.030549302	-0.0485304007	-0.0077587455	0.0521740164	-0.016742904	-0.044311314	0.0375521182	0.0266763128	-0.0500796887	-0.003158189	0.0515628185	-0.0210564335	-0.0416744222	0.0406273263	0.0225952602	-0.0512383773	0.0014670001	0.0505494535	-0.0387716584	0.0338311184	0.0371055544	-0.039009739	-0.0048319718	6.89256e-05	-0.0782173614	-0.0202734987	0.0582890759	0.0106870922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.51938890718332	0.428251499345067	0.448081059024295	0.592443852028073
-0.870812	0.0405797	-0.180759	-0.0123055	0.0141693	-0.0116734	-0.047901	0.00720679999999999	-0.017407	-0.0007615	0.000911499999999997	-0.0012846	0.2203948	-0.0125180835	-0.0463947917	0.0346942175	0.0298113868	-0.04894369	-0.0064169112	0.0520108938	-0.0184436498	-0.0431950583	0.039090351	0.0245103563	-0.0508059967	-0.0002257211	0.0509138886	-0.024110485	-0.0393893764	0.0429381175	0.0188654898	-0.0519555872	0.0059686353	0.0491026536	-0.0138410281	0.007630936	0.0332095739	-0.008567615	-0.0039822548	0.0131349962	-0.0696130307	0.005225535	0.0190032716	-0.0448667334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16175256372844	0.398721623131444	0.448081059024295	0.592443852028073
-0.905034	0.0404218	-0.158695	-0.0129148	0.014606	-0.0119991	-0.034222	-0.000157899999999996	0.022064	-0.000609299999999998	0.000436700000000003	-0.000325700000000002	0.1250289	-0.0127371473	-0.0461835398	0.0351986159	0.0290646136	-0.0493342563	-0.0050707869	0.0518004449	-0.0201224762	-0.0420138333	0.0405559987	0.0222893319	-0.0513964655	0.0027074549	0.0500796887	-0.0270638244	-0.0369171367	0.045018557	0.0150222601	-0.052324667	0.0104259597	0.0472539781	-0.0098729511	-0.0034313779	0.0361831073	0.0323704468	0.0123260028	0.0237046062	-0.0588287667	0.0039200977	0.0185765144	-0.0158603455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.13485406690355	0.282967972733938	0.448081059024295	0.592443852028073
-0.93241	0.0153644	-0.151177	-0.0127834	0.014729	-0.0119379	-0.0273760000000001	-0.0250574	0.007518	0.000131399999999999	0.000122999999999998	6.12000000000008e-05	0.0757314000000001	-0.0129559745	-0.0459688572	0.0356971313	0.0283092043	-0.0497019183	-0.0037212726	0.0515428613	-0.021777388	-0.0407694154	0.0419463399	0.0200182296	-0.0518495163	0.0056321357	0.0490632542	-0.0299041152	-0.0342694522	0.0468574839	0.0110886847	-0.0523431439	0.0148058821	0.045018557	0.0044818895	-0.0203794866	0.0469132404	-0.0065663429	-0.0005320591	0.0392443946	-0.0915449393	-0.0134044206	-0.004194963	0.0008893417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.08815692553273	-0.025798922021322	0.448081059024295	0.592443852028073
-0.930965	0.0109084	-0.179646	-0.0123547	0.0147428	-0.0118332	0.00144500000000014	-0.004456	-0.028469	0.000428699999999999	1.38000000000013e-05	0.000104699999999999	0.0617299999999999	-0.0131745611	-0.0457507597	0.0361896802	0.0275453833	-0.0500465054	-0.0023692706	0.0512383773	-0.0234064185	-0.0394636764	0.0432587929	0.017702152	-0.0521639377	0.0085391442	0.0478682839	-0.0326194932	-0.0314589057	0.0484450328	0.0070884207	-0.0520108938	0.0190758861	0.0424146861	0.0577135945	-0.011106505	0.0471470665	-0.0091820113	-0.0326619664	0.0611854644	-0.0453688748	-0.0446221661	-0.038496581	-0.0484936928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.15389114200853	-0.15426000509481	0.448081059024295	0.592443852028073
-0.934259	0.011137	-0.157944	-0.013448	0.0148416	-0.0117232	-0.00329400000000013	0.000228600000000001	0.021702	-0.0010933	9.87999999999996e-05	0.000109999999999999	0.0903295999999999	-0.013392903	-0.0455292636	0.0366761804	0.0267733776	-0.0503678575	-0.0010156846	0.0508872699	-0.0250076315	-0.0380985803	0.0444909208	0.0153463027	-0.0523388891	0.0114193591	0.0464991262	-0.0351986159	-0.028498854	0.049772687	0.0030455261	-0.0513301431	0.0232042715	0.0394636764	0.0358385389	-0.0224901603	0.0412133597	-0.0416624897	-0.0179236617	0.0711634501	-0.0091081731	-0.0616801578	-0.0002751898	-0.0639751498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.697937325927884	0.039489000163742	0.448081059024295	0.592443852028073
-0.947438	-0.000374072	-0.112378	-0.0135741	0.0144383	-0.0116865	-0.0131789999999998	-0.011511072	0.045566	-0.000126100000000004	-0.000403300000000002	3.67000000000024e-05	0.098561072	-0.0136109962	-0.0453043854	0.0371565505	0.0259934166	-0.0506658255	0.0003385804	0.0504898588	-0.0265791242	-0.0366761804	0.0456404355	0.0129559745	-0.0523739028	0.014263743	0.0449607632	-0.0376307102	-0.0254033645	0.0508333239	-0.0010156846	-0.0503054532	0.0271603893	0.0361896802	0.0240935409	-0.0276300058	0.016452717	-0.0289130163	0.005097879	0.0532162794	0.0188717333	-0.0305216493	0.0238927183	-0.0058918113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.76877187447528	-0.032481403764683	0.448081059024295	0.592443852028073
-0.942394	-0.00513418	-0.12309	-0.0136389	0.0145186	-0.0115491	0.00504399999999983	-0.004760108	-0.010712	-6.47999999999985e-05	8.03000000000036e-05	0.000137399999999999	0.0346411080000001	-0.0138288366	-0.0450761418	0.0376307102	0.0252057321	-0.050940271	0.0016926191	0.0500465054	-0.0281190288	-0.0351986159	0.0467052026	0.0105365379	-0.0522688852	0.0170633708	0.0432587929	-0.0399056168	-0.0221871482	0.0516212534	-0.0050707869	-0.04894369	0.0309148693	0.0326194932	0.0185625982	-0.0249618191	0.0061750531	-0.0108740677	0.014648369	0.0264790878	0.0220236299	-0.0092605464	0.011693537	0.0289480057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3223581519983	0.117288847190314	0.448081059024295	0.592443852028073
-0.922364	0.00583631	-0.156005	-0.0140099	0.0146793	-0.0115034	0.0200300000000001	0.01097049	-0.032915	-0.000370999999999998	0.0001607	4.5700000000001e-05	0.0927854899999999	-0.0140464202	-0.0448445497	0.0380985803	0.024410558	-0.0511910666	0.0030455261	0.0495576132	-0.0296255153	-0.0336681095	0.0476832451	0.0080934286	-0.0520241169	0.0198094581	0.0413994086	-0.0420138333	-0.0188654898	0.0521322486	-0.0090953929	-0.0472539781	0.0344398384	0.0287823352	0.029555349	-0.0145265777	-0.0136822849	0.0093970133	-0.0029906578	0.0158021727	0.0321874979	-0.003518935	-0.001378607	0.0119246457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.19299723204763	0.124189268877319	-2.22840312389761	0.592443852028073
-0.93121	0.00890144	-0.136725	-0.0144812	0.0150001	-0.011623	-0.00884600000000002	0.00306513	0.01928	-0.000471300000000003	0.0003208	-0.000119600000000001	0.07677613	-0.014263743	-0.0446096262	0.0385600826	0.0236081307	-0.0514180959	0.0043963972	0.049023627	-0.0310967934	-0.0320869629	0.0485727468	0.0056321357	-0.0516402525	0.0224933884	0.0393893764	-0.0439465533	-0.015454175	0.0523635681	-0.0130652981	-0.0452476394	0.0377091275	0.024709611	0.0041296445	-0.0258209131	-0.0212465628	0.0244202353	0.0001348573	-0.0041895845	0.0379413886	0.0050131675	-0.0151821759	0.01446656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.82334340307737	0.611273953412819	-2.22840312389761	0.592443852028073
-0.876469	0.00341031	-0.152299	-0.013262	0.0136909	-0.0105393	0.0547409999999999	-0.00549113	-0.0155739999999999	0.0012192	-0.0013092	0.0010837	0.25641113	-0.0144808008	-0.044371389	0.03901514	0.0227986886	-0.0516212534	0.0057443291	0.0484450328	-0.0325311144	-0.0304575546	0.0493720561	0.003158189	-0.0511183183	0.0251067401	0.0372360105	-0.0456957037	-0.011969416	0.0523139709	-0.0169566271	-0.0429381175	0.0406984653	0.0204346535	-0.0079462569	0.0049849748	-0.0369393178	0.0364015704	0.0154768398	-0.0304662393	0.0177306065	0.0035952398	-0.0032945747	0.0506136135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.55904731940015	-0.092600112284459	-2.22840312389761	0.592443852028073
-0.861485	0.0262348	-0.177306	-0.0130218	0.0132487	-0.00996701	0.014984	0.02282449	-0.025007	0.000240200000000003	-0.0004422	0.000572289999999998	0.12554999	-0.0146975897	-0.0441298556	0.0394636764	0.0219824722	-0.0518004449	0.0070884207	0.0478223571	-0.0339267737	-0.0287823352	0.0500796887	0.0006771467	-0.0504597097	0.0276413132	0.0349471469	-0.0472539781	-0.0084277735	0.0519837232	-0.0207459769	-0.0403408874	0.0433856593	0.0159924506	0.0069186875	0.0153883044	-0.0372130537	0.0251500486	-0.000921023	-0.0233866732	0.0311168729	0.0072967888	0.0053021791	0.0114127888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.990539899222927	0.420975675659607	-2.22840312389761	0.592443852028073
-0.887232	0.0316026	-0.180619	-0.0132131	0.0139405	-0.010315	-0.025747	0.0053678	-0.00331300000000001	-0.000191300000000002	0.000691800000000001	-0.000347990000000001	0.0959823	-0.0149141057	-0.043885044	0.0399056168	0.0211597241	-0.0519555872	0.0084277735	0.0471561663	-0.0352821126	-0.0270638244	0.0506943307	-0.001805417	-0.0496661877	0.0300891549	0.0325311144	-0.0486148674	-0.0048460789	0.0513745965	-0.024410558	-0.0374733519	0.0457507597	0.0114193591	-0.000652705	0.0072056871	-0.0358971838	0.0265129825	-0.0019291457	-0.020062306	0.0408551727	0.0076840741	-0.002262244	0.0009184792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.966548146563377	0.537162917656613	-2.22840312389761	0.592443852028073
