"trans_x"	"trans_y"	"trans_z"	"rot_x"	"rot_y"	"rot_z"	"trans_x_derivative1"	"trans_y_derivative1"	"trans_z_derivative1"	"rot_x_derivative1"	"rot_y_derivative1"	"rot_z_derivative1"	"framewise_displacement"	"cosine00"	"cosine01"	"cosine02"	"cosine03"	"cosine04"	"cosine05"	"cosine06"	"cosine07"	"cosine08"	"cosine09"	"cosine10"	"cosine11"	"cosine12"	"cosine13"	"cosine14"	"cosine15"	"cosine16"	"cosine17"	"cosine18"	"cosine19"	"cosine20"	"t_comp_cor_00"	"t_comp_cor_01"	"t_comp_cor_02"	"t_comp_cor_03"	"t_comp_cor_04"	"a_comp_cor_00"	"a_comp_cor_01"	"a_comp_cor_02"	"a_comp_cor_03"	"a_comp_cor_04"	"motion_outlier01"	"motion_outlier02"	"motion_outlier03"	"motion_outlier04"	"motion_outlier05"	"motion_outlier06"	"motion_outlier07"	"motion_outlier08"	"motion_outlier09"	"motion_outlier10"	"motion_outlier11"	"motion_outlier12"	"motion_outlier13"	"motion_outlier14"	"motion_outlier15"	"motion_outlier16"	"motion_outlier17"	"motion_outlier18"	"motion_outlier19"	"motion_outlier20"	"motion_outlier21"	"motion_outlier22"	"motion_outlier23"	"motion_outlier24"	"motion_outlier25"	"motion_outlier26"	"motion_outlier27"	"motion_outlier28"	"motion_outlier29"	"motion_outlier30"	"motion_outlier31"	"motion_outlier32"	"motion_outlier33"	"volume_z"	"luminance_z"	"speech_z"	"face_z"
-0.010052	0.103032	-0.273703	0.00305645	0.00408027	-0.00134788	-0.01338712	0.0135526	0.251188	-0.00667853	-0.00113067	-0.00049937	0.69355622	-0.013392903	-0.0455292636	0.0366761804	0.0267733776	-0.0503678575	-0.0010156846	0.0508872699	-0.0250076315	-0.0380985803	0.0444909208	0.0153463027	-0.0523388891	0.0114193591	0.0464991262	-0.0351986159	-0.028498854	0.049772687	0.0030455261	-0.0513301431	0.0232042715	0.0394636764	-0.002286021	0.0331062616	0.0449548291	-0.001296927	-0.0212250311	0.039028883	-0.0226316428	-0.0394019997	-0.0025657921	0.0402991234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1530768128179	1.00552594721819	0.448081059024295	0.592443852028073
-0.0538434	0.0906096	-0.273617	0.00165923	0.00438061	-0.00225888	-0.0437914	-0.0124224	8.60000000000305e-05	-0.00139722	0.00030034	-0.000911	0.1867278	-0.0136109962	-0.0453043854	0.0371565505	0.0259934166	-0.0506658255	0.0003385804	0.0504898588	-0.0265791242	-0.0366761804	0.0456404355	0.0129559745	-0.0523739028	0.014263743	0.0449607632	-0.0376307102	-0.0254033645	0.0508333239	-0.0010156846	-0.0503054532	0.0271603893	0.0361896802	-0.0097388208	0.0184900761	0.0260391577	-0.0171171128	-0.0005371504	0.0252124312	-0.0062846263	-0.0010914422	-0.0085089484	0.0032290362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.21856363639864	0.71839992732299	0.448081059024295	0.592443852028073
-0.0538151	0.129326	-0.243507	0.00217247	0.0040382	-0.00173107	2.83000000000019e-05	0.0387164	0.03011	0.00051324	-0.000342410000000001	0.00052781	0.1380277	-0.0138288366	-0.0450761418	0.0376307102	0.0252057321	-0.050940271	0.0016926191	0.0500465054	-0.0281190288	-0.0351986159	0.0467052026	0.0105365379	-0.0522688852	0.0170633708	0.0432587929	-0.0399056168	-0.0221871482	0.0516212534	-0.0050707869	-0.04894369	0.0309148693	0.0326194932	-0.0052610889	0.0225894224	0.0401815679	0.0240685559	-0.0066086011	0.0395305137	-0.0140311178	-0.0075747037	0.0091689913	0.0243087885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2219360204274	-0.437244051990654	0.448081059024295	0.592443852028073
-0.0388435	0.0972517	-0.371986	0.00409034	0.00360295	-0.00175228	0.0149716	-0.0320743	-0.128479	0.00191787	-0.000435249999999999	-2.121e-05	0.2942414	-0.0140464202	-0.0448445497	0.0380985803	0.024410558	-0.0511910666	0.0030455261	0.0495576132	-0.0296255153	-0.0336681095	0.0476832451	0.0080934286	-0.0520241169	0.0198094581	0.0413994086	-0.0420138333	-0.0188654898	0.0521322486	-0.0090953929	-0.0472539781	0.0344398384	0.0287823352	0.0005738755	-0.0523654844	0.0953032937	-0.0237690322	0.0134578102	0.0601085884	-0.0047048022	0.0314033953	-0.0053211093	-0.0095780123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.951435351894247	-0.473616090016011	-2.22840312389761	0.592443852028073
-0.00529076	0.0910383	-0.352958	0.00330787	0.00391871	-0.00180292	0.03355274	-0.00621339999999999	0.019028	-0.00078247	0.00031576	-5.064e-05	0.11623764	-0.014263743	-0.0446096262	0.0385600826	0.0236081307	-0.0514180959	0.0043963972	0.049023627	-0.0310967934	-0.0320869629	0.0485727468	0.0056321357	-0.0516402525	0.0224933884	0.0393893764	-0.0439465533	-0.015454175	0.0523635681	-0.0130652981	-0.0452476394	0.0377091275	0.024709611	-0.0035901044	-0.0246423667	0.0817493974	-0.0155101903	0.0025706412	0.0607214396	-0.0199487602	0.0282117725	-0.0080048446	0.0211543732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.784660727961804	-0.279968074965322	-2.22840312389761	0.592443852028073
-0.00525015	0.153371	-0.259777	0.00223251	0.00368394	-0.00147759	4.061e-05	0.0623327	0.093181	-0.00107536	-0.00023477	0.00032533	0.23732731	-0.0144808008	-0.044371389	0.03901514	0.0227986886	-0.0516212534	0.0057443291	0.0484450328	-0.0325311144	-0.0304575546	0.0493720561	0.003158189	-0.0511183183	0.0251067401	0.0372360105	-0.0456957037	-0.011969416	0.0523139709	-0.0169566271	-0.0429381175	0.0406984653	0.0204346535	-0.0065860637	-0.0119981141	0.0411000944	-0.0188538367	0.0045692702	0.045513341	-0.0192580941	0.0042447553	0.017605063	-0.0044628373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16800603958453	0.031291928998966	-2.22840312389761	0.592443852028073
-0.0398291	0.0721113	-0.281733	0.00238761	0.0040382	-0.00175666	-0.03457895	-0.0812597	-0.021956	0.0001551	0.000354259999999999	-0.00027907	0.17721615	-0.0146975897	-0.0441298556	0.0394636764	0.0219824722	-0.0518004449	0.0070884207	0.0478223571	-0.0339267737	-0.0287823352	0.0500796887	0.0006771467	-0.0504597097	0.0276413132	0.0349471469	-0.0472539781	-0.0084277735	0.0519837232	-0.0207459769	-0.0403408874	0.0433856593	0.0159924506	-0.0033364375	-0.0021385841	7.89745e-05	-0.0013653976	0.0197217472	0.014809065	-0.0121900097	0.000430157	0.0004257761	0.0004515893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.889202402071699	-0.14421549630303	-2.22840312389761	0.592443852028073
-0.09498	0.112905	-0.292973	0.00130361	0.00510089	-0.00268599	-0.0551509	0.0407937	-0.01124	-0.001084	0.00106269	-0.00092933	0.2609856	-0.0149141057	-0.043885044	0.0399056168	0.0211597241	-0.0519555872	0.0084277735	0.0471561663	-0.0352821126	-0.0270638244	0.0506943307	-0.001805417	-0.0496661877	0.0300891549	0.0325311144	-0.0486148674	-0.0048460789	0.0513745965	-0.024410558	-0.0374733519	0.0457507597	0.0114193591	0.0001405095	0.0075828288	-0.0172209456	0.0017515503	0.0029614198	-0.0003877101	-0.0014454913	-0.0018958549	0.0049409022	-0.0150673279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.989194397182653	-0.063258863034198	-2.22840312389761	0.592443852028073
-0.00613068	0.0937187	-0.32156	0.00278361	0.00346716	-0.00059665	0.08884932	-0.0191863	-0.028587	0.00148	-0.00163373	0.00208934	0.39677612	-0.0151303447	-0.0436369724	0.0403408874	0.0203306886	-0.0520866082	0.0097614921	0.0464470668	-0.0365955205	-0.025304607	0.0512148408	-0.0042839244	-0.048739874	0.0324425845	0.0299967047	-0.049772687	-0.0012413539	0.0504898588	-0.0279283311	-0.0343547251	0.0477762082	0.006752807	-0.0019578412	-0.0445948861	0.0017989383	-0.0016548957	0.0415076497	0.0018247863	-0.0065204994	-0.0025391475	0.0013209444	0.001780656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.756420706452931	0.311206166240593	0.448081059024295	0.592443852028073
-0.0316448	0.111095	-0.295232	0.00202242	0.00370236	-0.000957607	-0.02551412	0.0173763	0.026328	-0.00076119	0.0002352	-0.000360957	0.13708577	-0.0153463027	-0.0433856593	0.0407694154	0.0194956122	-0.0521934471	0.0110886847	0.0456957037	-0.0378654364	-0.0235073292	0.0516402525	-0.006752807	-0.0476832451	0.0346942175	0.0273531403	-0.0507226006	0.0023692706	0.0493342563	-0.03127814	-0.0310059033	0.0494469678	0.0020309873	-0.0035129793	-0.031458748	-0.0175546154	-0.0292558318	0.0245107787	-0.0155353718	0.0044651149	-0.0002785296	0.0041024205	-0.0173757001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.17861229052862	0.683045337234111	0.448081059024295	0.592443852028073
-0.0156338	0.0809496	-0.338153	0.00284378	0.00316116	-0.000957608	0.016011	-0.0301454	-0.042921	0.00082136	-0.0005412	-1.00000000001575e-09	0.15720545	-0.0155619757	-0.0431311232	0.0411911291	0.018654743	-0.0522760543	0.0124084642	0.0449027607	-0.039090351	-0.021674694	0.0519697758	-0.009206518	-0.0464991262	0.0368369888	0.0246100408	-0.0514606403	0.0059686353	0.0479139886	-0.0344398384	-0.0274493255	0.050750635	-0.0027074549	0.0061416869	-0.0367908856	-0.0267090872	-0.022218404	0.0217466185	-0.0189694122	-0.0001239427	-0.0027874717	-0.0012945581	-0.004380215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.776922983260797	0.526578191901416	0.448081059024295	0.592443852028073
-0.0283201	0.0753977	-0.331573	0.00251594	0.00320444	-0.000991454	-0.0126863	-0.00555189999999997	0.00658000000000003	-0.00032784	4.32799999999997e-05	-3.38459999999999e-05	0.0450665	-0.0157773596	-0.0428733831	0.0416059582	0.0178083308	-0.0523343914	0.0137199483	0.0440689593	-0.0402688086	-0.0198094581	0.0522027989	-0.0116395445	-0.0451906832	0.0388641751	0.021777388	-0.0519837232	0.0095396348	0.046236675	-0.0373944116	-0.0237088227	0.0516775313	-0.0074237382	0.0020970072	-0.0339602689	-0.0280783712	-0.0228437708	0.0324627482	-0.0215965955	0.011130594	-0.0024987389	0.0048244175	-0.001280826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.576388826535769	0.702830323535627	0.448081059024295	0.592443852028073
-0.0672162	0.0960791	-0.336652	0.0019222	0.0038083	-0.0019186	-0.0388961	0.0206814	-0.005079	-0.00059374	0.00060386	-0.000927146	0.1708938	-0.0159924506	-0.0426124582	0.0420138333	0.0169566271	-0.0523684314	0.0150222601	0.0431950583	-0.0413994086	-0.0179144269	0.0523388891	-0.0140464202	-0.0437614146	0.0407694154	0.0188654898	-0.0522896643	0.0130652981	0.044311314	-0.0401240904	-0.0198094581	0.0522207755	-0.0120792627	0.0110973263	-0.0090796402	-0.0165938455	-0.0141103445	0.0093174876	-0.0139061374	0.0061851695	-0.0075691694	-0.0030096852	0.0065734319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1803230211402	1.67913757924955	-2.22840312389761	0.592443852028073
-0.109089	0.061064	-0.292086	0.002057	0.00425373	-0.00248311	-0.0418728	-0.0350151	0.044566	0.0001348	0.00044543	-0.00056451	0.1786909	-0.0162072446	-0.0423483678	0.0424146861	0.016099885	-0.0523781585	0.016314529	0.0422818529	-0.0424808075	-0.0159924506	0.0523777937	-0.0164217376	-0.0422151417	0.0425467316	0.015884942	-0.0523771858	0.01652887	0.0421482344	-0.0426124582	-0.0157773596	0.0523763346	-0.0166359256	0.0128459044	0.0115883115	-0.0502772061	-0.0189525742	0.0089512752	-0.0312683273	0.0015449991	4.0695e-06	0.0005211849	-0.0064807632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.91506413158609	2.3195711415033	0.448081059024295	0.592443852028073
-0.0989347	0.081256	-0.321465	0.00137789	0.00402469	-0.00248311	0.0101543	0.020192	-0.029379	-0.00067911	-0.00022904	0	0.1051328	-0.0164217376	-0.0420811315	0.0428084497	0.015238359	-0.0523635681	0.0175958911	0.0413301739	-0.0435117199	-0.0140464202	0.0523194405	-0.0187601599	-0.0405559987	0.044190547	0.0128465907	-0.0522459219	0.0199138901	0.0397590408	-0.0448445497	-0.0116395445	0.0521430537	-0.0210564335	0.0144426644	0.0051641982	-0.0117737333	0.0048374092	0.0197559582	-0.012817677	-0.0029405361	-0.0163458011	-0.0002972149	0.0025138791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.408581908434773	2.42730729572218	0.448081059024295	0.592443852028073
-0.115921	0.0602197	-0.275175	0.00144212	0.00400125	-0.0024166	-0.0169863	-0.0210363	0.04629	6.423e-05	-2.34400000000004e-05	6.65100000000001e-05	0.0920216	-0.0166359256	-0.0418107693	0.0431950583	0.0143723053	-0.052324667	0.0188654898	0.0403408874	-0.0444909208	-0.0120792627	0.0521639377	-0.0210564335	-0.0387884217	0.0456957037	0.0097614921	-0.051896421	0.0232042715	0.0371565505	-0.0468069407	-0.0074237382	0.0515226647	-0.025304607	0.0150441241	0.0094513078	-0.0400763083	-0.0147673389	0.0067285547	-0.0160194741	-0.0003868582	-0.0118900729	0.004378953	0.0095664937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01068044866006	2.4578458066485	0.448081059024295	0.592443852028073
-0.115945	0.0728268	-0.326916	0.00142549	0.00389611	-0.00248311	-2.39999999999962e-05	0.0126071	-0.051741	-1.66300000000001e-05	-0.00010514	-6.65100000000001e-05	0.0737861	-0.0168498047	-0.0415373011	0.0435744473	0.0135019809	-0.0522614734	0.0201224762	0.0393148935	-0.0454172463	-0.0100939368	0.0519115742	-0.0233053991	-0.0369171367	0.0470574788	0.0066408724	-0.0513301431	0.0263843771	0.0343547251	-0.0484878293	-0.003158189	0.0505197734	-0.0293456776	0.0195948647	0.0148223208	-0.0325158887	0.01934689	0.0237281748	-0.0224429823	0.0035499919	-0.014051978	-0.0087412964	-0.0062058287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.037801665154959	0.660344984288681	-2.22840312389761	0.592443852028073
-0.141209	0.0814697	-0.304778	0.000652266	0.00411751	-0.00248311	-0.025264	0.00864290000000004	0.022138	-0.000773224	0.0002214	0	0.1057761	-0.0170633708	-0.0412607473	0.0439465533	0.0126276447	-0.0521740164	0.0213660101	0.0382531258	-0.0462895956	-0.0080934286	0.0515628185	-0.0255020041	-0.0349471469	0.0482715996	0.0034960873	-0.0505494535	0.0294390937	0.0313685957	-0.0498771065	0.0011285219	0.0491418251	-0.0331465714	0.0191964573	0.0077683925	-0.0338026885	-0.0060605673	0.0085465637	-0.0220519537	0.0043596284	-0.0139861538	0.0065717311	-0.0079717418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.178037605030163	-0.516042254681272	-2.22840312389761	0.592443852028073
-0.133394	0.058822	-0.308459	0.00177497	0.00413571	-0.00248311	0.00781499999999999	-0.0226477	-0.00368100000000005	0.001122704	1.82000000000003e-05	0	0.0911889	-0.01727662	-0.0409811285	0.044311314	0.0117495564	-0.0520623368	0.0225952602	0.0371565505	-0.0471069319	-0.0060807472	0.0511183183	-0.0276413132	-0.0328837193	0.0493342563	0.0003385804	-0.0495576132	0.032353904	0.028214182	-0.0509664168	0.005407671	0.0473990497	-0.0366761804	0.0201081216	0.0169672852	-0.0447949061	0.0092975424	0.0192153147	-0.0312862195	0.0025325383	-0.0210643403	0.0038244965	-0.0165237663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.399197010396752	1.92542978624647	0.448081059024295	0.592443852028073
-0.126229	0.0813872	-0.304663	0.000846714	0.00394566	-0.00248311	0.007165	0.0225652	0.00379600000000002	-0.000928256	-0.00019005	0	0.0894415	-0.0174895484	-0.0406984653	0.0446686685	0.0108679768	-0.0519264863	0.0238094045	0.0360261653	-0.0478682839	-0.0040589197	0.0505788988	-0.0297185201	-0.030732371	0.0502421146	-0.0028201586	-0.0483587652	0.0351149558	0.0249084068	-0.0517492091	0.0096505858	0.0453043854	-0.0399056168	0.0180158423	0.0054171671	-0.0295425962	0.0075705587	0.0187707222	-0.0234180542	0.0007613595	-0.0109588427	0.001056798	-0.0138439297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.338432751386131	1.06529827090788	0.448081059024295	0.592443852028073
-0.120677	0.0625181	-0.30468	0.00126455	0.00378953	-0.00235737	0.00555200000000002	-0.0188691	-1.69999999999892e-05	0.000417836	-0.00015613	0.00012574	0.0594234	-0.017702152	-0.0404127789	0.045018557	0.009983168	-0.051766528	0.0250076315	0.0348629988	-0.0485727468	-0.0020309873	0.0499455618	-0.0317289578	-0.028498854	0.050992326	-0.0059686353	-0.0469579174	0.0377091275	0.0214690046	-0.0522207755	0.0138288366	0.0428733831	-0.0428084497	0.0181176316	0.002172401	-0.0354399813	-7.55778e-05	0.0045146299	-0.0286557742	-0.0040826867	-0.01713058	0.0026274332	0.005572915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.424157695345447	0.071018667615091	0.448081059024295	0.592443852028073
-0.085169	0.0512858	-0.336994	0.00169466	0.00358149	-0.0017355	0.035508	-0.0112323	-0.032314	0.00043011	-0.00020804	0.00062187	0.1420553	-0.0179144269	-0.0401240904	0.0453609212	0.0090953929	-0.0515825363	0.02618914	0.0336681095	-0.0492194833	0	0.0492194833	-0.0336681095	-0.02618914	0.0515825363	-0.0090953929	-0.0453609212	0.0401240904	0.0179144269	-0.0523782801	0.0179144269	0.0401240904	-0.0453609212	0.0168873435	-0.001614143	-0.0459091802	-0.0053572427	0.023875537	-0.0333719981	0.008763352	-0.0094844557	-0.0084158879	-0.0002791008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.106389553956784	0.229546181271254	0.448081059024295	0.592443852028073
-0.0873645	0.0868094	-0.336953	0.00126455	0.00351006	-0.00172584	-0.00219549999999999	0.0355236	4.10000000000132e-05	-0.00043011	-7.14299999999999e-05	9.66000000000009e-06	0.0633201	-0.018126369	-0.0398324213	0.0456957037	0.0082049152	-0.0513745965	0.0273531403	0.0324425845	-0.0498077248	0.0020309873	0.0484020114	-0.0355316183	-0.0238094045	0.0520108938	-0.0121890533	-0.0435744473	0.0423483678	0.014263743	-0.0522207755	0.0218799809	0.0370769179	-0.0475421407	0.0192372748	-0.0149092744	-0.0209265109	-0.0005545836	0.0137149578	-0.0245490798	0.0046430837	-0.0137148145	0.0010476279	-0.0050969875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.949681312228174	0.234528444210701	0.448081059024295	0.592443852028073
-0.0952265	0.0513531	-0.336973	0.00136562	0.00365232	-0.00203576	-0.00786200000000002	-0.0354563	-2.000000000002e-05	0.00010107	0.00014226	-0.00030992	0.0710008	-0.0183379745	-0.0395377932	0.0460228486	0.0073119995	-0.0511428052	0.028498854	0.0311875391	-0.0503367722	0.0040589197	0.0474946641	-0.0373152977	-0.0213660101	0.0522760543	-0.015238359	-0.0416059582	0.044371389	0.0105365379	-0.0517492091	0.0256989275	0.0337544877	-0.0493342563	0.0165549663	-0.0085874115	-0.0636361353	-0.0234892273	0.0145378862	-0.0461644607	0.0038333844	0.0010390726	0.0002030033	0.0044793433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.077883511746453	0.186805133070391	0.448081059024295	0.592443852028073
-0.115945	0.0780415	-0.346104	0.00126455	0.00382627	-0.00248311	-0.0207185	0.0266884	-0.009131	-0.00010107	0.00017395	-0.00044735	0.0926564	-0.0185492395	-0.0392402281	0.0463423012	0.0064169112	-0.0508872699	0.0296255153	0.0299041152	-0.0508059967	0.0060807472	0.0464991262	-0.03901514	-0.0188654898	0.0523771858	-0.0182322141	-0.0394636764	0.0461835398	0.006752807	-0.0509664168	0.0293456776	0.0301814655	-0.0507226006	0.0181625505	0.0042127419	0.0167509282	0.0224483873	0.0067937901	-0.0229845757	-0.000409027	-0.0147589229	0.0033949881	-0.0052906771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.04378151478013	0.25104474402747	0.448081059024295	0.592443852028073
-0.141413	0.0820648	-0.336974	0.000751779	0.00410904	-0.00248311	-0.025468	0.00402330000000001	0.00913000000000003	-0.000512771	0.000282769999999999	0	0.07839835	-0.0187601599	-0.0389397479	0.0466540082	0.0055199161	-0.0506081094	0.030732371	0.0285934806	-0.0512148408	0.0080934286	0.0454172463	-0.0406273263	-0.016314529	0.0523139709	-0.0211597241	-0.0371565505	0.0477762082	0.0029328492	-0.0498771065	0.0327957961	0.0263843771	-0.0516958108	0.0176505815	-0.0066191834	0.0589870959	0.0058381954	0.0014427476	0.0512347909	-0.014090221	0.0188066823	0.0375552737	0.006043106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.90278552374883	0.240525755573746	0.448081059024295	0.592443852028073
-0.141357	0.0512292	-0.337068	0.00156158	0.00431967	-0.0026279	5.60000000000282e-05	-0.0308356	-9.3999999999983e-05	0.000809801	0.000210630000000001	-0.00014479	0.08924665	-0.018970732	-0.0386363752	0.0469579174	0.004621281	-0.0503054532	0.0318186811	0.027256828	-0.0515628185	0.0100939368	0.0442510332	-0.0421482344	-0.0137199483	0.0520866082	-0.0240102362	-0.0346942175	0.0491418251	-0.0009028426	-0.0484878293	0.0360261653	0.0223914121	-0.0522459219	0.014368476	0.0059316419	0.0579338023	0.0294050537	-0.0033840377	0.0536294531	-0.0254624986	0.0066347158	0.0241654335	0.0015306466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.6210595623877	0.589511649423417	0.448081059024295	0.592443852028073
-0.141491	0.0894142	-0.314218	0.000932877	0.00379234	-0.00249518	-0.000134000000000023	0.038185	0.02285	-0.000628703	-0.00052733	0.00013272	0.12560665	-0.0191809517	-0.0383301323	0.0472539781	0.0037212726	-0.0499794418	0.0328837193	0.0258953737	-0.0518495163	0.0120792627	0.0430026525	-0.0435744473	-0.0110886847	0.0516958108	-0.0267733776	-0.0320869629	0.0502739006	-0.0047336909	-0.0468069407	0.03901514	0.0182322141	-0.0523684314	0.0142412754	-0.0087591561	0.0671537509	0.0170948287	-0.0048179472	0.0655408482	-0.0206019709	0.0095629693	0.0408848158	0.0141102734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.46699063369837	0.372423567378908	0.448081059024295	0.592443852028073
-0.123788	0.0689336	-0.336887	0.000994057	0.00321324	-0.00245209	0.017703	-0.0204806	-0.022669	6.11800000000001e-05	-0.0005791	4.309e-05	0.0950211	-0.0193908153	-0.0380210421	0.0475421407	0.0028201586	-0.0496302266	0.0339267737	0.0245103563	-0.0520745933	0.0140464202	0.0416744222	-0.0449027607	-0.0084277735	0.0511428052	-0.0294390937	-0.0293456776	0.0511670547	-0.0085391442	-0.0448445497	0.0417426926	0.0139376608	-0.0520623368	0.0117176954	-0.0185091879	0.0737386394	0.0272426654	-0.0054743774	0.0601090768	-0.0367172539	0.0055946101	0.0224494857	-0.0186908419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.814739471174465	0.636850736294033	0.448081059024295	0.592443852028073
-0.117755	0.07531	-0.399545	0.00159745	0.00335866	-0.00226005	0.00603300000000001	0.0063764	-0.062658	0.000603393	0.00014542	0.00019204	0.12211005	-0.0196003187	-0.0377091275	0.0478223571	0.0019182066	-0.0492579697	0.0349471469	0.0231030362	-0.0522377823	0.0159924506	0.0402688086	-0.0461301902	-0.0057443291	0.0504293264	-0.0319976841	-0.0264818121	0.0518170426	-0.0122987873	-0.0426124582	0.044190547	0.0095396348	-0.0513301431	0.0065559659	-0.0341095102	0.0828227722	0.0163930038	0.0034046235	0.0719699831	-0.0184267291	0.014044105	-0.003345757	-0.0034466412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.540970898836649	1.57639224709742	0.448081059024295	0.592443852028073
-0.140321	0.0261641	-0.297822	-0.00045125	0.00346835	-0.00231349	-0.022566	-0.0491459	0.101723	-0.0020487	0.00010969	-5.34400000000001e-05	0.2840264	-0.0198094581	-0.0373944116	0.0480945804	0.0010156846	-0.048862844	0.0359441567	0.021674694	-0.0523388891	0.0179144269	0.0387884217	-0.0472539781	-0.0030455261	0.0495576132	-0.0344398384	-0.0235073292	0.0522207755	-0.0159924506	-0.0401240904	0.0463423012	0.0050707869	-0.050177843	0.0063257521	0.008222788	0.0065403823	0.0359504979	0.018436946	0.0414719926	-0.0227995558	-0.0485141594	-0.0039963712	0.027867524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.380246521014057	0.971952147182355	0.448081059024295	0.592443852028073
-0.1339	0.0449098	-0.338943	-0.00109415	0.00325639	-0.00242012	0.00642100000000001	0.0187457	-0.041121	-0.0006429	-0.00021196	-0.00010663	0.1143622	-0.0200182296	-0.0370769179	0.0483587652	0.0001128608	-0.0484450328	0.0369171367	0.0202266294	-0.0523777937	0.0198094581	0.0372360105	-0.0482715996	-0.0003385804	0.0485304007	-0.0367566699	-0.0204346535	0.0523763346	-0.0196003187	-0.0373944116	0.0481835374	0.0005642937	-0.0486148674	0.0136752677	0.0080588537	-0.0092165453	0.0330390391	0.0192979025	0.0024101742	-0.0091789472	7.02018e-05	0.0033755706	-0.0090236436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.17494293370421	1.05587524115503	0.448081059024295	0.592443852028073
