"trans_x"	"trans_y"	"trans_z"	"rot_x"	"rot_y"	"rot_z"	"trans_x_derivative1"	"trans_y_derivative1"	"trans_z_derivative1"	"rot_x_derivative1"	"rot_y_derivative1"	"rot_z_derivative1"	"framewise_displacement"	"cosine00"	"cosine01"	"cosine02"	"cosine03"	"cosine04"	"cosine05"	"cosine06"	"cosine07"	"cosine08"	"cosine09"	"cosine10"	"cosine11"	"cosine12"	"cosine13"	"cosine14"	"cosine15"	"cosine16"	"cosine17"	"cosine18"	"cosine19"	"cosine20"	"cosine21"	"t_comp_cor_00"	"t_comp_cor_01"	"t_comp_cor_02"	"t_comp_cor_03"	"t_comp_cor_04"	"a_comp_cor_00"	"a_comp_cor_01"	"a_comp_cor_02"	"a_comp_cor_03"	"a_comp_cor_04"	"motion_outlier01"	"motion_outlier02"	"motion_outlier03"	"motion_outlier04"	"motion_outlier05"	"motion_outlier06"	"volume_z"	"luminance_z"	"speech_z"	"face_z"
0.161368	-0.0221917	0.604086	-0.0111779	-0.00604165	-3.92572e-05	-0.013123	-0.0100583	-0.0396749999999999	-0.00155856	-0.00027222	0	0.1543953	-0.0144620929	-0.0431838154	0.0387946664	0.0213243743	-0.0508102074	0.0073054049	0.0466938665	-0.0336157698	-0.027752553	0.0492533652	0	-0.0492533652	0.027752553	0.0336157698	-0.0466938665	-0.0073054049	0.0508102074	-0.0213243743	-0.0387946664	0.0431838154	0.0144620929	-0.0513327002	-0.0185025731	-0.0228405395	0.041983846	-0.0151759586	0.0403317359	0.0402331802	-0.0274638963	0.001821163	-0.0200004697	-0.0018688197	0	0	0	0	0	0	-2.04378151478013	0.25104474402747	0.448081059024295	0.592443852028073
0.173744	-0.038026	0.647762	-0.00982062	-0.00619328	-0.00051813	0.012376	-0.0158343	0.0436759999999999	0.00135728	-0.00015163	-0.0004788728	0.17127544	-0.014665834	-0.042952596	0.039209084	0.0205484008	-0.0509505055	0.00856488	0.0460565059	-0.0348817138	-0.0261249837	0.0498096126	-0.0023363873	-0.0484745935	0.0300349241	0.0313125424	-0.0479270103	-0.0039268963	0.0501708514	-0.0247408876	-0.0360338295	0.0453307324	0.0101317049	-0.0511200208	0.0046085357	-0.0198354839	0.0161714175	-0.0058430278	0.0049775709	-0.0177260579	-0.035046181	0.0747528762	0.0148533787	0.011301977	0	0	0	0	0	0	-1.90278552374883	0.240525755573746	0.448081059024295	0.592443852028073
0.194459	-0.0125335	0.580463	-0.0106812	-0.00591952	-0.000710728	0.020715	0.0254925	-0.0672989999999999	-0.000860580000000001	0.00027376	-0.000192598	0.1798534	-0.0148693239	-0.0427184332	0.039617456	0.0197667948	-0.0510689819	0.0098190728	0.0453804842	-0.0361094147	-0.0244611644	0.0502805367	-0.004667932	-0.0475762569	0.0322303541	0.0289041989	-0.0489754657	-0.0005311711	0.0492831899	-0.0280201309	-0.0330502467	0.0471671784	0.0057248166	-0.0504837447	-0.0310900404	-0.0017234733	0.0107831672	-0.0094004177	-0.0480820823	-0.0316042252	0.0058679811	0.0108623368	-0.0154016398	-0.013435322	0	0	0	0	0	0	-1.6210595623877	0.589511649423417	0.448081059024295	0.592443852028073
0.194728	-0.0117807	0.608981	-0.00929197	-0.00647673	-0.000710728	0.000268999999999992	0.0007528	0.0285179999999999	0.00138923	-0.00055721	0	0.1268618	-0.0150725591	-0.0424813428	0.0400197194	0.0189797704	-0.0511655859	0.0110672099	0.044666369	-0.0372975264	-0.0227634039	0.0506653309	-0.0069898018	-0.0465605712	0.0343324881	0.0263988242	-0.0498351925	0.0028668829	0.0481516161	-0.03114391	-0.029862361	0.0486805757	0.0012747024	-0.0494291445	-0.0066013356	-0.0059454387	-0.0025714223	0.0101022924	-0.0431154846	-0.0223021536	0.0039627044	0.0288612813	-0.0215190459	-0.0473640224	0	0	0	0	0	0	-1.46699063369837	0.372423567378908	0.448081059024295	0.592443852028073
0.194698	0.0208818	0.631156	-0.0102367	-0.00638921	-0.0012162	-2.99999999999745e-05	0.0326625	0.0221750000000001	-0.00094473	8.75199999999998e-05	-0.000505472	0.1317536	-0.015275536	-0.0422413413	0.0404158122	0.0181875435	-0.051240276	0.0123085215	0.0439147598	-0.0384447462	-0.0210340579	0.050963336	-0.0092971841	-0.0454300417	0.0363352411	0.0238048288	-0.0505028777	0.0062523676	0.0467817305	-0.0340948932	-0.0264898788	0.049860559	-0.0031850365	-0.0479649587	-0.0150597417	0.0094311855	0.0267281395	0.0103357445	-0.0459465048	0.0119693672	-0.0068305069	0.0450371128	0.0039884789	-0.0215095781	0	0	0	0	0	0	0.814739471174465	0.636850736294033	0.448081059024295	0.592443852028073
0.118672	0.0155494	0.721071	-0.00914947	-0.00547146	-0.00191224	-0.076026	-0.0053324	0.089915	0.00108723	0.00091775	-0.00069604	0.3063244	-0.0154782512	-0.041998445	0.0408056734	0.0173903312	-0.0512930202	0.013542242	0.0431262874	-0.0395498165	-0.0192755259	0.0511740416	-0.0115852966	-0.0441874568	0.0382328158	0.0211309207	-0.0509759483	0.0096104404	0.0451803128	-0.0368567075	-0.0229536472	0.0506990465	-0.0076207265	-0.0461033203	0.0358317701	-0.0508649535	-0.0134891272	-0.0042999937	-0.0596762017	-0.0141857697	0.0559241752	0.0587826183	-0.019754289	-0.0416876446	0	0	0	0	0	0	-0.540970898836649	1.57639224709742	0.448081059024295	0.592443852028073
0.0233498	0.0632047	0.858918	-0.00863406	-0.00427849	-0.00652525	-0.0953222	0.0476553	0.137847	0.000515409999999999	0.00119297	-0.00461301	0.596894	-0.0156807013	-0.0417526707	0.0411892428	0.016588352	-0.0513237961	0.0147676106	0.0423016137	-0.0406115256	-0.0174902479	0.0512970867	-0.0138493968	-0.0428358815	0.0400197194	0.0183860761	-0.0512525814	0.0129263783	0.0433552888	-0.0394140296	-0.0192755259	0.0511902955	-0.0119988754	-0.0438596552	0.092713404	-0.14452568	-0.0572820342	-0.0611343719	0.0114489746	0.0113206554	0.045352007	0.0609678392	0.003517082	0.0187359083	0	0	0	0	0	0	0.380246521014057	0.971952147182355	0.448081059024295	0.592443852028073
0.0238635	0.00867124	0.830362	-0.00848673	-0.0050306	-0.00652525	0.000513699999999999	-0.05453346	-0.0285559999999998	0.000147330000000003	-0.00075211	0	0.12857516	-0.0158828827	-0.041504035	0.0415664612	0.0157818258	-0.0513325903	0.0159838716	0.041441431	-0.0416287094	-0.0156807013	0.0513322605	-0.016084792	-0.0413786495	0.0416907793	0.0155795096	-0.0513317109	0.0161856435	0.0413156908	-0.0417526707	-0.0154782512	0.0513309413	-0.0162864257	-0.0412525551	0.0806883097	-0.1183433685	-0.0532923881	-0.0433186226	0.0265900121	0.0244082413	0.0614960788	0.0292307557	0.0069598444	0.0385653305	0	0	0	0	0	0	1.17494293370421	1.05587524115503	0.448081059024295	0.592443852028073
0.0442827	0.0155972	0.841957	-0.0094696	-0.00499238	-0.00641495	0.0204192	0.00692596	0.0115949999999999	-0.000982870000000002	3.82200000000003e-05	0.0001103	0.0955096599999999	-0.016084792	-0.0412525551	0.0419372706	0.0149709736	-0.0513193992	0.0171902747	0.0405464614	-0.0426002529	-0.0138493968	0.0512795028	-0.018286849	-0.0398193552	0.0432411585	0.0127206428	-0.0512130319	0.0193739464	0.0390716134	-0.0438596552	-0.0115852966	0.0511200208	-0.0204510037	-0.0383036235	0.0730532437	-0.1116320164	-0.051489658	-0.0620982186	0.018269474	0.0050646853	0.0451713238	0.024095937	0.0214687027	0.0447459907	0	0	0	0	0	0	0.545750157150646	0.314031274883272	0.448081059024295	-1.68540061352814
0.0551001	-0.0011267	0.807104	-0.00945033	-0.00547146	-0.00612576	0.0108174	-0.0167239	-0.0348529999999999	1.927e-05	-0.00047908	0.00028919	0.1017713	-0.0162864257	-0.0409982483	0.0423016137	0.0141560177	-0.0512842283	0.0183860761	0.039617456	-0.0435250908	-0.0119988754	0.051138904	-0.0204510037	-0.0381618445	0.044666369	0.0098190728	-0.0508970017	0.0224773087	0.0366341627	-0.0457232929	-0.0076207265	0.0505589784	-0.0244611644	-0.0350372959	0.0619251869	-0.1024967599	-0.0339959766	-0.03739773	0.0071053421	0.0173465395	0.0575338764	0.0149503997	0.0141185894	0.0182978177	0	0	0	0	0	0	0.61340557925889	0.569626775940332	0.448081059024295	-1.68540061352814
0.0775736	-0.00638556	0.81297	-0.0094665	-0.00547146	-0.00581846	0.0224735	-0.00525886	0.00586599999999982	-1.61700000000011e-05	0	0.0003073	0.0497718599999999	-0.0164877804	-0.0407411319	0.0426594344	0.0133371814	-0.0512270927	0.0195705382	0.0386551947	-0.0444022092	-0.0101317049	0.0509107048	-0.0225727706	-0.0364102058	0.0459622855	0.0068845403	-0.0503848382	0.0254821244	0.0340154024	-0.047333244	-0.0036090482	0.0496516568	-0.0282866287	-0.0314806383	0.0620039504	-0.0812061	-0.0174965967	-0.0192875812	0.00794841	0.0163890473	0.0476181256	0.0330216499	-0.0022054272	0.0191345247	0	0	0	0	0	0	0.436019685123841	0.331697748124623	0.448081059024295	0.592443852028073
0.0773837	0.0141646	0.801074	-0.00942159	-0.00521425	-0.00579116	-0.000189900000000007	0.02055016	-0.0118959999999999	4.49100000000004e-05	0.00025721	2.73000000000001e-05	0.04910706	-0.0166888526	-0.0404812235	0.0430106775	0.0125146893	-0.051148017	0.0207429306	0.0376604853	-0.0452306464	-0.0082504761	0.0505952962	-0.024647752	-0.0345687596	0.0471251565	0.0039268963	-0.049678515	0.0283752196	0.0312282931	-0.0486805757	0.0004249396	0.0484042702	-0.0318985121	-0.0276631221	0.0560146449	-0.0766121895	-0.0163702009	-0.0127419361	0.0095298947	0.0254432815	0.0813042392	0.0115519027	0.0205495053	0.0595483993	0	0	0	0	0	0	0.732313765485998	0.025448535362374	0.448081059024295	0.592443852028073
0.0664889	0.0116286	0.790939	-0.0093626	-0.00547146	-0.00579116	-0.0108948	-0.002536	-0.0101349999999999	5.89900000000001e-05	-0.00025721	0	0.0393758	-0.0168896389	-0.040218541	0.0433552888	0.0116887668	-0.051047035	0.0219025301	0.0366341627	-0.0460094942	-0.0063577993	0.0501932186	-0.0266716472	-0.032642048	0.0481516161	0.0009560698	-0.048780754	0.03114391	0.0282866287	-0.0497578128	0.0044563007	0.046825362	-0.0352695426	-0.0236163807	0.0532639934	-0.078418682	-0.004156751	-0.0017162021	0.0322297092	0.0411349124	0.0394422622	0.0427224718	-0.0029804428	0.0057403662	0	0	0	0	0	0	-0.277314825835982	1.46111707373766	0.448081059024295	0.592443852028073
0.0326917	-0.00615494	0.758648	-0.00954193	-0.00547146	-0.00595447	-0.0337972	-0.01778354	-0.0322910000000001	-0.00017933	0	-0.00016331	0.10100374	-0.0170901359	-0.0399531023	0.0436932151	0.0108596403	-0.0509241898	0.0230486216	0.0355770885	-0.0467378986	-0.0044563007	0.0497051606	-0.0286402612	-0.0306348232	0.049038693	-0.0020179662	-0.0476950147	0.0337760571	0.0252049683	-0.0505589784	0.0084601148	0.0449257461	-0.038374267	-0.0193739464	0.0407444603	-0.0883639314	-0.0057552145	-0.0061347953	0.0585896355	0.034962556	0.0299378652	0.0245060798	-0.0110200636	0.0131764953	0	0	0	0	0	0	0.751448573195385	0.489790617908834	0.448081059024295	0.592443852028073
0.0597025	0.0154976	0.79317	-0.0103785	-0.00526484	-0.00572946	0.0270108	0.02165254	0.0345219999999999	-0.000836569999999998	0.00020662	0.00022501	0.14659534	-0.01729034	-0.0396849258	0.0440244045	0.010027537	-0.0507795342	0.0241804983	0.0344901501	-0.047415061	-0.0025486187	0.0491319582	-0.030549514	-0.0285520362	0.0497838193	-0.0049852279	-0.046425481	0.0362601209	0.0219985635	-0.0510796273	0.012411632	0.0427184332	-0.0411892428	-0.0149709736	0.0356978302	-0.069675789	0.0114898608	-0.0133455714	0.0615972659	0.0457587468	-0.0321722837	0.0467005865	-0.0067899306	0.0161313595	0	0	0	0	0	0	0.792885340739063	1.31667490302343	0.448081059024295	0.592443852028073
0.071372	0.00640133	0.772511	-0.00939632	-0.00553922	-0.00579116	0.0116695	-0.00909627	-0.020659	0.000982179999999999	-0.00027438	-6.17000000000005e-05	0.10733777	-0.0174902479	-0.0394140296	0.0443488058	0.0091926851	-0.0506131302	0.0252974622	0.0333742597	-0.0480402391	-0.0006374004	0.0484745935	-0.0323954483	-0.0263988242	0.0503848382	-0.0079357543	-0.0449770452	0.0385852104	0.0186832834	-0.051316871	0.0162864257	0.040218541	-0.0436932151	-0.0104439465	0.0359681955	-0.0468081705	-0.0104146953	0.0162089694	-0.0372395114	-0.0233554102	0.024599603	0.0896392895	0.0094678198	0.0427646427	0	0	0	0	0	0	0.233812721073815	1.21938892182295	0.448081059024295	0.592443852028073
0.0757282	0.0207106	0.771562	-0.00968979	-0.00547146	-0.00579116	0.00435619999999998	0.01430927	-0.000949000000000089	-0.000293470000000001	6.776e-05	0	0.03767597	-0.0176898562	-0.0391404325	0.044666369	0.0083553134	-0.0504250488	0.0263988242	0.0322303541	-0.0486127474	0.0012747024	0.0477341923	-0.034174238	-0.0241804983	0.05084001	-0.0108596403	-0.0433552888	0.0407411319	0.015275536	-0.051269393	0.0200605435	0.0374431914	-0.0458672776	-0.0058303776	0.0268368278	-0.0314017456	-0.0197035351	0.0037884161	-0.0157900839	-0.0351108875	0.0037725863	0.0552496164	0.0139614085	0.0289317395	0	0	0	0	0	0	0.342933353190674	0.440200101825951	0.448081059024295	0.592443852028073
0.0727686	0.0041634	0.739263	-0.00973985	-0.00547146	-0.00563914	-0.00295959999999998	-0.0165472	-0.0322989999999999	-5.00599999999993e-05	0	0.00015202	0.0619097999999999	-0.0178891614	-0.0388641531	0.0449770452	0.0075156513	-0.0502153708	0.0274839053	0.0310593936	-0.0491319582	0.0031850365	0.0469120231	-0.0358821964	-0.0219025301	0.051148017	-0.0137470706	-0.0415664612	0.0427184332	0.011792187	-0.0509374568	0.0237106555	0.0344113928	-0.0476950147	-0.0011684964	0.0120663592	-0.0278923029	-0.0163176509	0.0115164894	0.0150998374	0.0067039467	-0.0392303802	0.048560816	0.0027134827	0.0306354062	0	0	0	0	0	0	0.219544084497704	1.1880111352222	0.448081059024295	0.592443852028073
0.0802145	0.0068064	0.768453	-0.00979006	-0.00547146	-0.00555389	0.00744589999999999	0.002643	0.0291899999999999	-5.02100000000002e-05	0	8.52500000000003e-05	0.0460519000000001	-0.0180881602	-0.0385852104	0.0452807864	0.0066739292	-0.0499841859	0.0285520362	0.029862361	-0.0495973023	0.0050909511	0.0460094942	-0.0375157835	-0.0195705382	0.0513079677	-0.016588352	-0.039617456	0.0445084453	0.0082504761	-0.050322904	0.0272141981	0.03114391	-0.0491626259	0.0035030673	0.021965255	-0.0143323785	0.0022813714	0.0241666038	0.0315288724	-0.0048351567	-0.0349828576	0.0635735394	0.0118018217	0.0325342908	0	0	0	0	0	0	0.881152069104095	1.79680157663205	0.448081059024295	0.592443852028073
0.0957674	0.0068659	0.728703	-0.0105172	-0.00499688	-0.00533322	0.0155529	5.95000000000005e-05	-0.03975	-0.000727140000000001	0.00047458	0.00022067	0.1264819	-0.018286849	-0.0383036235	0.0455775458	0.0058303776	-0.0497315932	0.0296025581	0.0286402612	-0.0500082695	0.0069898018	0.0450281516	-0.0390716134	-0.0171902747	0.0513193992	-0.0193739464	-0.0375157835	0.0461033203	0.004667932	-0.0494291445	0.030549514	0.0276631221	-0.05025903	0.0081456036	-0.0058140722	-0.0014386678	0.0065983349	0.027564515	-0.0012801704	-0.003449803	-0.0369351569	0.0498053765	-0.0280517071	0.0187566995	0	0	0	0	0	0	-2.1262066627732	1.68327190103049	-2.22840312389761	-1.68540061352814
0.094486	-0.0124593	0.734133	-0.00986796	-0.00552003	-0.00541587	-0.0012814	-0.0193252	0.00543000000000005	0.000649240000000001	-0.00052315	-8.26500000000001e-05	0.0887886000000001	-0.0184852245	-0.0380194116	0.0458672776	0.0049852279	-0.0494577007	0.0306348232	0.0273941201	-0.0503644092	0.0088789537	0.0439696763	-0.0405464614	-0.0147676106	0.0511822782	-0.0220945026	-0.0352695426	0.0474960658	0.0010622854	-0.048261137	0.0336959856	0.0239928691	-0.0509759483	0.0127206428	0.004450556	0.0040685167	-0.0024253396	0.0404099114	-0.015163972	-0.0251322868	-0.0193670803	0.046633453	-0.0229654644	-0.0045284236	0	0	0	0	0	0	-0.26733988607439	0.05053113377414	-2.22840312389761	-1.68540061352814
0.0745116	0.0180617	0.753168	-0.0113785	-0.00509626	-0.00535731	-0.0199744	0.030521	0.019035	-0.00151054	0.00042377	5.856e-05	0.1691739	-0.0186832834	-0.0377325944	0.0461499372	0.0041387117	-0.0491626259	0.0316481948	0.0261249837	-0.0506653309	0.0107557855	0.0428358815	-0.0419372706	-0.0123085215	0.0508970017	-0.0247408876	-0.0328873894	0.0486805757	-0.0025486187	-0.046825362	0.0366341627	0.0201582885	-0.0513079677	0.0171902747	-0.0068683275	0.0026571756	0.0082491264	0.0126037716	-0.013095375	-0.0143866832	-0.0183873958	0.0353539986	-0.0172551057	0.0266159883	0	0	0	0	0	0	-0.432593953523552	-0.362120328432681	-2.22840312389761	-1.68540061352814
0.0682588	-0.0108246	0.730627	-0.00989354	-0.00561837	-0.00562925	-0.00625279999999996	-0.0288863	-0.022541	0.00148496	-0.00052211	-0.00027194	0.1716306	-0.0188810221	-0.0374431914	0.046425481	0.003291061	-0.0488464951	0.032642048	0.0248339173	-0.0509107048	0.0126176931	0.0416287094	-0.0432411585	-0.0098190728	0.0504643955	-0.0273042176	-0.0303785035	0.0496516568	-0.0061469092	-0.0451297856	0.0393458828	0.0161856435	-0.0512525814	0.0215174627	0.0041258934	0.011368143	-0.0152716344	0.0425699629	-0.0636301005	-0.0517094706	0.0440869714	0.0081300406	-0.0089011379	-0.0285781891	0	0	0	0	0	0	-0.095718052651961	-1.08218644032232	-2.22840312389761	-1.68540061352814
0.0821959	0.0148756	0.776711	-0.0109758	-0.00582485	-0.00563754	0.0139371	0.0257002	0.0460839999999999	-0.00108226	-0.00020648	-8.29000000000021e-06	0.1505728	-0.0190784374	-0.0371512224	0.0466938665	0.0024425082	-0.0485094437	0.0336157698	0.0235220047	-0.0511002618	0.0144620929	0.0403502279	-0.0444554224	-0.0073054049	0.0498857119	-0.0297758875	-0.027752553	0.0504050515	-0.0097147774	-0.0431838154	0.0418143832	0.0121021428	-0.0508102074	0.0256663501	-0.0010151449	0.0181356756	-0.0140107357	0.0069541528	-0.0090623456	-0.0342065402	-0.008554574	-0.0007644942	0.0150322479	0.0073039961	0	0	0	0	0	0	0.75952456015097	-1.25308934437868	-2.22840312389761	-1.68540061352814
0.104707	0.0020512	0.725632	-0.00992566	-0.00606891	-0.0052455	0.0225111	-0.0128244	-0.051079	0.00105014	-0.00024406	0.00039204	0.1707265	-0.0192755259	-0.0368567075	0.0469550524	0.0015932859	-0.0481516161	0.0345687596	0.0221903471	-0.0512337941	0.0162864257	0.0390026269	-0.0455775458	-0.0047737179	0.0491626259	-0.0321475998	-0.0250196571	0.0509374568	-0.0132345652	-0.0409982483	0.0440244045	0.0079357543	-0.0499841859	0.0296025581	-0.0130694482	0.0491170019	-0.0334361327	0.0414070368	-0.0255156897	-0.0307185347	0.0066973664	-0.0292318803	0.0010507495	-0.0046522649	0	0	0	0	0	0	-0.401149414298583	-0.801619409765078	-2.22840312389761	-1.68540061352814
0.0868142	-0.0030052	0.732889	-0.00955653	-0.00576538	-0.0053477	-0.0178928	-0.0050564	0.00725700000000007	0.000369129999999999	0.000303530000000001	-0.000102199999999999	0.0689491999999999	-0.019472284	-0.0365596669	0.0472089983	0.0007436268	-0.0477731655	0.0355004298	0.0208400624	-0.0513111553	0.0180881602	0.0375882149	-0.0466052026	-0.0022302563	0.0482972307	-0.0344113928	-0.0221903471	0.0512465384	-0.0166888526	-0.0385852104	0.0459622855	0.0037150137	-0.048780754	0.03329347	-0.0128770578	0.0452546566	-0.0375014726	0.0444405407	0.0003118118	-0.0312909409	0.0039188879	-0.0151420334	0.0211377239	0.012995743	0	0	0	0	0	0	0.403582169255378	-0.650509071876863	-2.22840312389761	-1.68540061352814
0.0430946	0.00760938	0.818248	-0.0109874	-0.00514592	-0.00579115	-0.0437196	0.01061458	0.0853589999999999	-0.00143087	0.00061946	-0.000443450000000001	0.26438218	-0.0196687086	-0.0362601209	0.0474556651	-0.000106236	-0.047374254	0.0364102058	0.019472284	-0.0513322605	0.0198647963	0.0361094147	-0.0475362631	0.0003187063	0.0472920312	-0.0365596669	-0.0192755259	0.0513309413	-0.0200605435	-0.03595809	0.0476160468	-0.0005311711	-0.0472089983	0.0367085017	0.0015590056	0.0258362572	-0.0300624398	0.0060018828	-0.0055490977	0.000757413	0.0039641068	-0.0196213205	-0.0109513177	-0.0204092767	0	0	0	0	0	0	0.690898190367174	-0.645604397510644	-2.22840312389761	0.592443852028073
0.0242719	0.0245827	0.732635	-0.00904549	-0.00514593	-0.00636892	-0.0188227	0.01697332	-0.0856129999999998	0.00194191	-9.99999999994061e-09	-0.00057777	0.24739352	-0.0198647963	-0.03595809	0.0476950147	-0.0009560698	-0.0469550524	0.0372975264	0.0180881602	-0.0512970867	0.0216138688	0.0345687596	-0.0483687975	0.0028668829	0.0461499372	-0.0385852104	-0.0162864257	0.0511902955	-0.0233329509	-0.0331314631	0.0489754657	-0.0047737179	-0.0452807864	0.0398193552	-0.0073760778	0.025075414	-0.039656803	0.0717368706	0.0081013579	-0.0034040508	0.0251228337	-0.0015048703	0.0199009029	0.0225424297	0	0	0	0	0	0	0.624787863339411	-0.79781269023504	-2.22840312389761	0.592443852028073
0.099997	0.144156	0.584115	-0.00957322	-0.00457537	-0.00562384	0.0757251	0.1195733	-0.14852	-0.000527730000000001	0.00057056	0.00074508	0.4359869	-0.0200605435	-0.0356535949	0.0479270103	-0.0018056415	-0.0465157403	0.0381618445	0.0166888526	-0.0512056724	0.0233329509	0.0329688886	-0.0491010801	0.0054079881	0.0448742547	-0.0404812235	-0.0132345652	0.0508252175	-0.0264898788	-0.0301210128	0.0500321388	-0.0089835694	-0.0430106775	0.0426002529	-0.0720371054	0.0568803969	-0.0342117691	0.0825276161	0.0239885326	0.0018978723	-0.0084676038	-0.0841080021	-0.0076092905	0.0051428044	0	0	0	0	0	0	0.611393971983923	-1.00050688700118	0.448081059024295	0.592443852028073
0.0575803	0.135117	0.678984	-0.00471382	-0.00699996	-0.00454776	-0.0424167	-0.00903899999999999	0.0948690000000001	0.0048594	-0.00242459	0.00107608	0.5643282	-0.0202559471	-0.0353466565	0.0481516161	-0.0026547183	-0.0460565059	0.0390026269	0.015275536	-0.0510581178	0.0250196571	0.0313125424	-0.0497315932	0.0079357543	0.0434686762	-0.0422413413	-0.0101317049	0.050237308	-0.0295157031	-0.026943442	0.0507795342	-0.0131318924	-0.0404158122	0.0450281516	-0.0076357175	0.0794061876	-0.0621488179	0.1237948013	0.0368483041	0.0041337323	-0.0630025999	-0.023482891	0.0333224674	-0.0103344259	0	0	0	0	0	0	0.276093560591617	-1.07748275564008	0.448081059024295	0.592443852028073
0.0746994	0.0268996	0.737055	-0.00867457	-0.00703457	-0.00497385	0.0171191	-0.1082174	0.058071	-0.00396075	-3.461e-05	-0.00042609	0.40448	-0.0204510037	-0.0350372959	0.0483687975	-0.0035030673	-0.0455775458	0.0398193552	0.0138493968	-0.0508545847	0.0266716472	0.0296025581	-0.05025903	0.0104439465	0.0419372706	-0.0438596552	-0.0069898018	0.0494291445	-0.0323954483	-0.0236163807	0.0512130319	-0.0171902747	-0.0375157835	0.0470829328	-0.0229393983	0.0842690465	-0.0541904023	0.0762868678	-0.0673182407	-0.0688004819	-0.0061341742	-0.0092177092	-0.0243685302	-0.0559152118	0	0	0	0	0	0	-1.46499352650357	-1.05705759486663	0.448081059024295	0.592443852028073
0.0488961	0.00525268	0.678168	-0.00870836	-0.00698415	-0.00519095	-0.0258033	-0.02164692	-0.058887	-3.37900000000023e-05	5.04200000000007e-05	-0.0002171	0.12140272	-0.0206457099	-0.0347255342	0.0485785209	-0.0043504562	-0.0450790651	0.0406115256	0.012411632	-0.0505952962	0.0282866287	0.027841865	-0.0506822973	0.0129263783	0.0402844707	-0.0453307324	-0.0038209632	0.0484042702	-0.035114862	-0.0201582885	0.051329952	-0.0211309207	-0.0343324881	0.04874757	-0.045531489	0.0652913444	-0.0493018853	0.0735968719	0.0447051755	-0.0021602943	-0.0657268157	-0.0702566816	-0.0025119247	-0.0315476788	0	0	0	0	0	0	1.05605593990195	-1.05341712137112	0.448081059024295	0.592443852028073
0.0179785	0.0380953	0.673744	-0.00864918	-0.00704773	-0.00519095	-0.0309176	0.03284262	-0.00442399999999998	5.91800000000024e-05	-6.35800000000006e-05	0	0.07432222	-0.0208400624	-0.0344113928	0.048780754	-0.0051966525	-0.0445612775	0.0413786495	0.0109634486	-0.0502805367	0.029862361	0.0260334792	-0.0510005177	0.0153769266	0.0385150608	-0.0466496345	-0.0006374004	0.0471671784	-0.0376604853	-0.016588352	0.0511295719	-0.0249268406	-0.030889962	0.0500082695	-0.0498057303	0.046059215	-0.0554634523	0.0740359885	-0.0106323797	0.0006137586	-0.0818315586	-0.0355736392	-0.0182920332	-0.0469807331	0	0	0	0	0	0	-1.77431983276022	-0.982303772432013	0.448081059024295	0.592443852028073
0.0179874	-0.0232906	0.738602	-0.0091666	-0.00704167	-0.00561475	8.90000000000613e-06	-0.0613859	0.0648580000000001	-0.000517420000000003	6.06000000000044e-06	-0.0004238	0.1736168	-0.0210340579	-0.0340948932	0.0489754657	-0.0060414244	-0.0440244045	0.042120254	0.0095060622	-0.0499106512	0.0313966575	0.0241804983	-0.0512130319	0.0177895469	0.0366341627	-0.047811934	0.0025486187	0.0457232929	-0.0400197194	-0.0129263783	0.0506131302	-0.0285520362	-0.0272141981	0.0508545847	-0.02016406	0.0572658014	-0.0458985818	0.0778117443	-0.0021808293	-0.023247901	0.0087797455	-0.0806082087	0.026060798	-0.0394375157	0	0	0	0	0	0	-2.11656466715998	-1.07863018194668	0.448081059024295	0.592443852028073
0.0178326	0.0156513	0.769914	-0.0116244	-0.00677317	-0.00568192	-0.000154800000000004	0.0389419	0.0313119999999999	-0.0024578	0.0002685	-6.71700000000001e-05	0.2100822	-0.021227693	-0.0337760571	0.0491626259	-0.0068845403	-0.0434686762	0.0428358815	0.0080406961	-0.0494860452	0.0328873894	0.0222860966	-0.0513193992	0.0201582885	0.0346472211	-0.0488137291	0.0057248166	0.0440789442	-0.042180888	-0.0091926851	0.0497838193	-0.0319816784	-0.0233329509	0.0512795028	-0.0319626708	0.0429652376	-0.0186519587	0.0406182546	0.0099222923	0.0372606563	-0.0552844125	-0.0232810636	-0.0068639174	-0.0433055878	0	0	0	0	0	0	-2.34830383293959	-1.06943689712135	0.448081059024295	0.592443852028073
0.0177823	0.00257988	0.781965	-0.0104153	-0.00671244	-0.00568192	-5.03000000000031e-05	-0.01307142	0.0120509999999999	0.0012091	6.07300000000002e-05	0	0.08866422	-0.0214209644	-0.0334549064	0.0493422058	-0.007725769	-0.0428943306	0.0435250908	0.0065685806	-0.0490071843	0.0343324881	0.020353519	-0.0513193992	0.0224773087	0.0325599874	-0.0496516568	0.0088789537	0.0422413413	-0.044133295	-0.0054079881	0.0486467657	-0.0351922777	-0.0192755259	0.0512795028	-0.0116581589	0.0507975807	-0.0306676886	0.0719020889	-0.0304951824	-0.0095671607	0.0065929713	0.0105487582	0.0237624409	-0.0094113065	0	0	0	0	0	0	0.739215245948354	-1.03689291353812	0.448081059024295	0.592443852028073
