"trans_x"	"trans_y"	"trans_z"	"rot_x"	"rot_y"	"rot_z"	"trans_x_derivative1"	"trans_y_derivative1"	"trans_z_derivative1"	"rot_x_derivative1"	"rot_y_derivative1"	"rot_z_derivative1"	"framewise_displacement"	"cosine00"	"cosine01"	"cosine02"	"cosine03"	"cosine04"	"cosine05"	"cosine06"	"cosine07"	"cosine08"	"cosine09"	"cosine10"	"cosine11"	"cosine12"	"cosine13"	"cosine14"	"cosine15"	"cosine16"	"cosine17"	"cosine18"	"cosine19"	"cosine20"	"t_comp_cor_00"	"t_comp_cor_01"	"t_comp_cor_02"	"t_comp_cor_03"	"t_comp_cor_04"	"a_comp_cor_00"	"a_comp_cor_01"	"a_comp_cor_02"	"a_comp_cor_03"	"a_comp_cor_04"	"motion_outlier01"	"motion_outlier02"	"motion_outlier03"	"volume_z"	"luminance_z"	"speech_z"	"face_z"
0.0279851	0.0352146	-0.201487	-0.00156026	-0.00115882	-0.000628817	7.33999999999978e-05	0.0164326	0.00509100000000001	0.00150753	0.00036362	-0.000394504	0.1348797	0.0094286395	-0.0489837722	-0.0270638244	0.0392402281	0.0411911291	-0.024410558	-0.0499794418	0.0064169112	0.0522896643	0.0124084642	-0.0478223571	-0.0296255153	0.0371565505	0.0430026525	-0.021674694	-0.0508059967	0.0033834701	0.0520241169	0.0153463027	-0.0464991262	-0.0320869629	-0.008427486	0.0242818141	0.0035124121	-0.0218432655	0.0625416801	0.0009371032	-0.0355486149	-0.0613120984	-0.0171107587	-0.0461559401	0	0	0	0.365133812463823	-0.126826808831123	0.448081059024295	0.592443852028073
0.0254189	0.0769885	-0.194844	-0.00193765	-0.00109612	-0.000841389	-0.0025662	0.0417739	0.00664299999999998	-0.00037739	6.27000000000002e-05	-0.000212572	0.0836162	0.009206518	-0.0491418251	-0.0264818121	0.0398324213	0.0404844828	-0.0256005252	-0.0494840794	0.0082049152	0.0523684314	0.0102046586	-0.0487810905	-0.0273531403	0.0391653804	0.0411213197	-0.024709611	-0.0498077248	0.0072002268	0.0523388891	0.0111989617	-0.0484020114	-0.028214182	-0.0392030077	1.87909e-05	-0.0170345228	-0.0356074531	0.0828513876	0.0189068259	-0.042289938	0.005124688	0.0109435869	-0.0143133892	0	0	0	0.531572703770947	-0.262731951116384	-2.22840312389761	0.592443852028073
0.0205896	0.0679706	-0.147986	-0.0016871	-0.00109612	-0.000841389	-0.0048293	-0.0090179	0.046858	0.00025055	0	0	0.0732327	0.0089842256	-0.0492962274	-0.0258953737	0.0404127789	0.0397590408	-0.0267733776	-0.04894369	0.009983168	0.0523684314	0.0079819045	-0.0496302266	-0.0250076315	0.0410513194	0.039090351	-0.0276413132	-0.0485727468	0.0109783563	0.0523388891	0.0069765817	-0.0499455618	-0.024110485	-0.0523340152	-0.0223725005	0.0254730875	0.0372799296	0.0572794466	0.0508301382	-0.0032815333	0.0563498001	-0.0233040698	-0.0151587316	0	0	0	-0.276872573391	-0.285937898287036	-2.22840312389761	0.592443852028073
0.017493	0.0386578	-0.178286	-0.00151247	-0.00109612	-0.000841389	-0.0030966	-0.0293128	-0.0303	0.00017463	0	0	0.0714409	0.0087617663	-0.0494469678	-0.025304607	0.0409811285	0.03901514	-0.0279283311	-0.0483587652	0.0117495564	0.0522896643	0.0057443291	-0.0503678575	-0.0225952602	0.0428084497	0.0369171367	-0.0304575546	-0.0471069319	0.0146975897	0.0520241169	0.0027074549	-0.0511183183	-0.0198094581	-0.0512076242	-0.0099320487	0.0025777715	0.0138357165	0.0166345876	0.0257258838	0.0167998889	-0.0677648414	0.005430003	0.0385909255	0	0	0	-0.038004945124941	-0.096038662961058	-2.22840312389761	0.592443852028073
0.0279891	0.0619676	-0.194459	-0.00180633	-0.00109612	-0.000584494	0.0104961	0.0233098	-0.016173	-0.00029386	0	0.000256895	0.07751665	0.0085391442	-0.049594035	-0.024709611	0.0415373011	0.0382531258	-0.0290646136	-0.0477298374	0.0135019809	0.0521322486	0.0034960873	-0.050992326	-0.0201224762	0.044431258	0.034609585	-0.0331465714	-0.0454172463	0.0183379745	0.0513964655	-0.0015798132	-0.0519115742	-0.0153463027	-0.0427780148	-0.0091024103	-0.0316518017	-0.0040650691	-0.0034521947	-0.0103267686	-0.0114697786	0.0238201602	0.0440055397	0.0017009796	0	0	0	-1.94793542720511	-0.318021277863026	-2.22840312389761	0.592443852028073
0.0279983	0.051435	-0.15658	-0.00191705	-0.00109612	-0.000728678	9.20000000000434e-06	-0.0105326	0.037879	-0.00011072	0	-0.000144184	0.061166	0.0083163637	-0.0497374181	-0.024110485	0.0420811315	0.0374733519	-0.0301814655	-0.0470574788	0.015238359	0.051896421	0.0012413539	-0.051502229	-0.0175958911	0.0459146523	0.0321760928	-0.0356971313	-0.0435117199	0.0218799809	0.0504597097	-0.0058564958	-0.0523194405	-0.010757547	-0.0127319798	-0.0093934487	0.0161780579	0.0620388008	-0.0182116377	0.0059582524	0.0608530629	0.0312940722	-0.0307600036	0.0267103376	0	0	0	0.245600170855823	-0.185110757483582	0.448081059024295	-1.68540061352814
0.027964	0.0257061	-0.194549	-0.00151196	-0.00134612	-0.000841389	-3.4300000000001e-05	-0.0257289	-0.037969	0.00040509	-0.00025	-0.000112711	0.10212225	0.0080934286	-0.0498771065	-0.0235073292	0.0426124582	0.0366761804	-0.03127814	-0.0463423012	0.0169566271	0.0515825363	-0.0010156846	-0.051896421	-0.0150222601	0.0472539781	0.0296255153	-0.0380985803	-0.0413994086	0.025304607	0.0492194833	-0.0100939368	-0.0523388891	-0.0060807472	-0.0037901039	-0.0084142387	-0.0269474334	-0.0018751119	0.0088949948	-0.0197463118	-0.0063483292	-0.0627749429	0.0010838882	0.013478294	0	0	0	-0.64793966328773	-0.010316634726858	0.448081059024295	0.592443852028073
0.027995	0.068304	-0.175996	-0.00143224	-0.00109612	-0.000514122	3.09999999999998e-05	0.0425979	0.018553	7.97199999999999e-05	0.00025	0.000327267	0.09403125	0.0078703433	-0.0500130897	-0.0229002443	0.0431311232	0.0358619813	-0.032353904	-0.0455849554	0.018654743	0.0511910666	-0.0032708371	-0.0521740164	-0.0124084642	0.0484450328	0.0269671338	-0.0403408874	-0.039090351	0.0285934806	0.0476832451	-0.014263743	-0.0519697758	-0.0013541801	-0.0131302297	-0.009417883	-0.0158431917	-0.0140870375	0.0262615	0.0046556966	-0.0290086637	0.0363155446	0.0159976441	0.0184957565	0	0	0	-0.074916014571487	-0.077161990859142	0.448081059024295	-1.68540061352814
0.0161092	0.0194709	-0.180452	-0.00155847	-0.00109612	-0.000841389	-0.0118858	-0.0488331	-0.00445599999999999	-0.00012623	0	-0.000327267	0.08784975	0.0076471118	-0.0501453577	-0.0222893319	0.0436369724	0.0350311327	-0.0334080384	-0.0447861304	0.0203306886	0.0507226006	-0.0055199161	-0.0523343914	-0.0097614921	0.0494840794	0.0242106219	-0.0424146861	-0.0365955205	0.0317289578	0.0458602343	-0.0183379745	-0.0512148408	0.0033834701	-0.0240419914	-0.0155130245	-0.0008360296	0.0268799645	0.0028392122	0.0425442019	-0.0026184711	-0.0322018979	-0.0071780714	0.0293598127	0	0	0	0.219193572944525	-0.039877935602145	-2.22840312389761	-1.68540061352814
0.020389	0.0525543	-0.196611	-0.00165008	-0.00109612	-0.000841389	0.0042798	0.0330834	-0.016159	-9.161e-05	0	0	0.0581027	0.0074237382	-0.0502739006	-0.021674694	0.0441298556	0.0341840202	-0.0344398384	-0.0439465533	0.0219824722	0.050177843	-0.0077587455	-0.0523771858	-0.0070884207	0.0503678575	0.0213660101	-0.044311314	-0.0339267737	0.0346942175	0.0437614146	-0.0222893319	-0.0500796887	0.0080934286	-0.0329700099	-0.0089671746	-0.0276215405	-0.0295601696	-0.0120142966	0.0137366199	-0.0331560872	0.0120449256	0.0541782445	-0.009454475	0	0	0	-1.6371178434732	0.057416176704414	-2.22840312389761	0.592443852028073
0.00703612	0.038935	-0.144434	-0.00188182	-0.00109612	-0.000713248	-0.01335288	-0.0136193	0.052177	-0.00023174	0	0.000128141	0.09714323	0.0072002268	-0.0503987089	-0.0210564335	0.0446096262	0.0333210373	-0.0354486142	-0.0430669878	0.0236081307	0.0495576132	-0.009983168	-0.0523023033	-0.0043963972	0.051093594	0.0184436498	-0.0460228486	-0.0310967934	0.0374733519	0.0413994086	-0.0260913389	-0.0485727468	0.0127371473	-0.0138829306	-0.0092124744	0.0181766372	0.0690066811	-0.0315293952	0.0244463805	0.0217019444	0.061575547	-0.0198136938	0.0336684253	0	0	0	0.639324751398543	-0.194271014635413	-2.22840312389761	-1.68540061352814
0.0070503	0.0143967	-0.190996	-0.00179791	-0.00109612	-0.000841389	1.41799999999999e-05	-0.0245383	-0.046562	8.391e-05	0	-0.000128141	0.08171703	0.0069765817	-0.0505197734	-0.0204346535	0.0450761418	0.0324425845	-0.0364336915	-0.0421482344	0.0252057321	0.048862844	-0.0121890533	-0.0521099123	-0.0016926191	0.0516590118	0.015454175	-0.0475421407	-0.0281190288	0.0400514517	0.0387884217	-0.0297185201	-0.0467052026	0.01727662	0.012524972	-0.011501828	-0.0393215032	-0.0086167239	-0.0300158591	-0.0076543055	-0.0201274254	-0.0632865342	0.0059362068	0.0451722396	0	0	0	0.389621380535043	-0.140970243331364	0.448081059024295	-1.68540061352814
0.00707177	0.0560617	-0.190894	-0.00212484	-0.000957062	-0.000841389	2.147e-05	0.041665	0.000101999999999991	-0.00032693	0.000139058	0	0.06508787	0.006752807	-0.050637085	-0.0198094581	0.0455292636	0.0315490697	-0.0373944116	-0.0411911291	0.0267733776	0.0480945804	-0.0143723053	-0.0518004449	0.0010156846	0.0520623368	0.0124084642	-0.048862844	-0.0250076315	0.0424146861	0.0359441567	-0.0331465714	-0.0444909208	0.021674694	0.051863845	-0.0145674148	-0.0355974363	-0.0336604012	-0.0074976333	-0.0311533443	-0.0541315862	0.0277641363	-0.0283131276	0.0203597442	0	0	0	-0.738134065771399	-0.253355626260444	0.448081059024295	-1.68540061352814
0.0123207	0.041929	-0.163442	-0.00168379	-0.00109612	-0.00062302	0.00524893	-0.0141327	0.027452	0.00044105	-0.000139058	0.000218369	0.08675748	0.0065289069	-0.050750635	-0.0191809517	0.0459688572	0.0306409077	-0.0383301323	-0.0401965428	0.0283092043	0.0472539781	-0.01652887	-0.0513745965	0.0037212726	0.0523023033	0.0093176004	-0.0499794418	-0.021777388	0.0445503769	0.0328837193	-0.036352523	-0.0419463399	0.0258953737	0.0769746081	-0.0332877451	0.0448832883	0.0462747208	-0.000958042	0.0252833301	-0.0016641022	0.0044115081	-0.0799133459	-0.0255044829	0	0	0	-0.080986528901406	-0.506532917692717	-2.22840312389761	0.592443852028073
0.0070503	0.031531	-0.188277	-0.0018596	-0.00109612	-0.000841389	-0.0052704	-0.010398	-0.024835	-0.000175810000000001	0	-0.000218369	0.06021235	0.0063048856	-0.050860415	-0.0185492395	0.0463947917	0.0297185201	-0.0392402281	-0.0391653804	0.0298113868	0.0463423012	-0.018654743	-0.0508333239	0.0064169112	0.0523781585	0.0061928308	-0.0508872699	-0.0184436498	0.0464470668	0.0296255153	-0.0393148935	-0.039090351	0.0299041152	0.040303241	-0.0568247498	-0.0018968803	-0.0327828833	0.0418994607	0.004847117	-0.0548858213	-0.0413575797	-0.010010273	-0.0320258682	0	0	0	-0.371080151907566	-0.531800964727212	-2.22840312389761	0.592443852028073
0.0070503	0.0733805	-0.17056	-0.00152673	-0.00109612	-0.000841389	0	0.0418495	0.017717	0.00033287	0	0	0.07621	0.0060807472	-0.0509664168	-0.0179144269	0.0468069407	0.0287823352	-0.0401240904	-0.0380985803	0.03127814	0.0453609212	-0.0207459769	-0.050177843	0.0090953929	0.0522896643	0.0030455261	-0.0515825363	-0.0150222601	0.0480945804	0.02618914	-0.0420138333	-0.0359441567	0.0336681095	0.0184641195	-0.0794611092	0.0068441525	-0.0310339888	0.0118786285	0.0308977748	-0.0443847471	0.0069078865	-0.008342466	-0.0126994102	0	0	0	-0.998281677067931	-0.422180667598896	0.448081059024295	-1.68540061352814
0.00708379	0.0436549	-0.163403	-0.00152233	-0.000804806	-0.000841388	3.34900000000006e-05	-0.0297256	0.00715699999999997	4.40000000000011e-06	0.000291314	9.99999999907325e-10	0.05170184	0.0058564958	-0.0510686325	-0.01727662	0.0472051818	0.0278327876	-0.0409811285	-0.0369971132	0.0327077205	0.044311314	-0.0227986886	-0.0494096266	0.0117495564	0.0520370985	-0.0001128608	-0.0520623368	-0.0115294786	0.0494840794	0.0225952602	-0.044431258	-0.0325311144	0.0371565505	-0.0028619754	-0.0664207263	0.0247165981	0.0300371863	-0.029711992	0.0693316419	0.0032389007	-0.0227904122	-0.026160362	0.0188722674	0	0	0	-0.406150826564151	-0.500151300346838	0.448081059024295	-1.68540061352814
0.00707798	0.0408576	-0.209273	-0.00125952	-0.000905372	-0.000841389	-5.81000000000019e-06	-0.00279730000000001	-0.04587	0.00026281	-0.000100566	-9.99999999907325e-10	0.06684196	0.0056321357	-0.0511670547	-0.0166359256	0.0475893965	0.0268703181	-0.0418107693	-0.0358619813	0.0340984296	0.0431950583	-0.0248090665	-0.0485304007	0.0143723053	0.0516212534	-0.0032708371	-0.052324667	-0.0079819045	0.0506081094	0.0188654898	-0.0465509697	-0.0288765622	0.0403408874	-0.0174693428	-0.0203283234	0.0383712393	-0.0816834476	-0.0675182119	0.009712763	0.0151130807	0.0133607057	0.0834223179	-0.0410389256	0	0	0	-0.624022338753703	-0.211936612378822	0.448081059024295	-1.68540061352814
0.00704252	0.0555654	-0.185571	-0.00221809	-0.00109612	-0.000738933	-3.54600000000002e-05	0.0147078	0.023702	-0.00095857	-0.000190748	0.000102456	0.10103396	0.005407671	-0.0512616758	-0.0159924506	0.0479594708	0.0258953737	-0.0426124582	-0.0346942175	0.0354486142	0.0420138333	-0.0267733776	-0.0475421407	0.0169566271	0.051043434	-0.0064169112	-0.0523684314	-0.0043963972	0.0514606403	0.0150222601	-0.0483587652	-0.0250076315	0.0431950583	-0.0145691163	0.0392117155	0.0466679487	-0.0508672145	-0.0518624183	-0.0345873781	0.0596417315	0.04347377	0.0587435012	-0.0341702379	0	0	0	-0.367152860964866	-0.422122673318142	0.448081059024295	-1.68540061352814
0.0070503	0.039876	-0.192208	-0.00177104	-0.00109612	-0.000841388	7.77999999999977e-06	-0.0156894	-0.00663699999999998	0.00044705	0	-0.000102455	0.04980943	0.0051831058	-0.051352489	-0.0153463027	0.0483152946	0.0249084068	-0.0433856593	-0.0334948844	0.0367566699	0.0407694154	-0.0286879745	-0.0464470668	0.0194956122	0.0503054532	-0.0095396348	-0.0521934471	-0.0007899965	0.0520370985	0.0110886847	-0.0498425313	-0.0209530451	0.0456957037	-0.0246671121	0.0659920086	0.0459081969	0.0501593234	-0.0178601232	-0.0028967216	0.0565258591	0.0042489628	0.00342897	0.0204671606	0	0	0	-0.588586931311472	-0.613922276151726	0.448081059024295	-1.68540061352814
0.0070503	0.0545149	-0.223813	-0.00146393	-0.00109612	-0.000841389	0	0.0146389	-0.031605	0.00030711	0	-9.99999999907325e-10	0.06159945	0.0049584444	-0.0514394875	-0.0146975897	0.0486567622	0.0239098759	-0.0441298556	-0.0322650733	0.0380210421	0.0394636764	-0.030549302	-0.0452476394	0.0219824722	0.0494096266	-0.0126276447	-0.0518004449	0.0028201586	0.0523343914	0.0070884207	-0.050992326	-0.016742904	0.0478223571	-0.0005135935	0.0495828363	-0.015556245	0.0023956428	0.0266975033	-0.0312199148	0.0044058205	-0.0446705924	-0.0025930228	-0.0065590361	0	0	0	-1.06084506140959	-0.717381410207222	0.448081059024295	-1.68540061352814
0.00704705	0.108846	-0.191668	-0.00187641	-0.00109612	-0.000381531	-3.24999999999978e-06	0.0543311	0.032145	-0.00041248	0	0.000459858	0.13009625	0.0047336909	-0.0515226647	-0.0140464202	0.0489837722	0.0229002443	-0.0448445497	-0.0310059033	0.0392402281	0.0380985803	-0.032353904	-0.0439465533	0.024410558	0.0483587652	-0.015669704	-0.0511910666	0.0064169112	0.0523509242	0.0030455261	-0.0518004449	-0.0124084642	0.0495576132	-0.016499289	0.0353658148	-0.024131215	-0.0357390355	0.0651043949	-0.035567601	-0.0329062266	0.0046677818	0.0268678293	-0.027363892	0	0	0	-1.1820807893506	-0.636885891977025	0.448081059024295	0.592443852028073
0.0070503	0.0768645	-0.162764	-0.00156075	-0.00109612	-0.000841389	3.24999999999978e-06	-0.0319815	0.028904	0.00031566	0	-0.000459858	0.09966465	0.0045088495	-0.0516020147	-0.013392903	0.0492962274	0.0218799809	-0.0455292636	-0.0297185201	0.0404127789	0.0366761804	-0.0340984296	-0.0425467316	0.0267733776	0.0471561663	-0.018654743	-0.0503678575	0.009983168	0.0520866082	-0.0010156846	-0.0522614734	-0.0079819045	0.0508872699	-0.0305911306	0.0030028482	0.0392297524	0.0475498852	0.0667945002	0.0482224974	0.0189624955	0.0435810906	-0.0437006216	-0.0218021193	0	0	0	-0.956324579724544	-0.703754946217323	-2.22840312389761	-1.68540061352814
0.0070503	0.0288682	-0.192576	-0.0015604	-0.00109612	-0.000841389	0	-0.0479963	-0.029812	3.49999999999873e-07	0	0	0.0778258	0.0042839244	-0.0516775313	-0.0127371473	0.049594035	0.0208495594	-0.0461835398	-0.0284040951	0.0415373011	0.0351986159	-0.0357796393	-0.0410513194	0.0290646136	0.0458056033	-0.0215718994	-0.0493342563	0.0135019809	0.0515428613	-0.0050707869	-0.0523723222	-0.0034960873	0.0518004449	-0.0393146526	-0.0065775174	-0.0175254037	-0.0308323444	0.0141255815	0.0066931707	-0.0226636679	-0.037053617	0.0416287758	-0.0178902097	0	0	0	-1.23360515112484	-0.764140907063537	-2.22840312389761	-1.68540061352814
0.0146307	0.0714022	-0.192591	-0.00177419	-0.0013983	-0.000735115	0.0075804	0.042534	-1.5000000000015e-05	-0.00021379	-0.00030218	0.000106274	0.0812416	0.0040589197	-0.0517492091	-0.0120792627	0.0498771065	0.0198094581	-0.0468069407	-0.0270638244	0.0426124582	0.0336681095	-0.0373944116	-0.0394636764	0.03127814	0.044311314	-0.024410558	-0.0480945804	0.0169566271	0.0507226006	-0.0090953929	-0.0521322486	0.0010156846	0.0522896643	-0.0217967246	0.0004502086	-0.0300631976	-0.0278233094	-0.002034799	-0.0077748046	-0.0338242701	0.0265509875	0.0297562664	0.0133178134	0	0	0	0.067100837872847	-0.71192617085331	-2.22840312389761	-1.68540061352814
0.00971378000000001	0.0474504	-0.192575	-0.00169464	-0.00109612	-0.000841388	-0.00491692	-0.0239518	1.6000000000016e-05	7.95499999999999e-05	0.00030218	-0.000106273	0.05328487	0.0038338396	-0.0518170426	-0.0114193591	0.0501453577	0.0187601599	-0.0473990497	-0.0256989275	0.0436369724	0.0320869629	-0.0389397479	-0.0377873696	0.0334080384	0.042677987	-0.0271603893	-0.0466540082	0.0203306886	0.0496302266	-0.0130652981	-0.0515428613	0.0055199161	0.0523509242	-0.0123115599	0.0078826661	0.0094852733	0.0563338785	-0.0215890155	0.0194760588	0.0328695405	-0.0014414732	-0.0073288698	0.0494637212	0	0	0	-0.111821507064125	-0.465285129159097	0.448081059024295	0.592443852028073
0.0070503	0.051334	-0.225054	-0.00128083	-0.00109612	-0.000841388	-0.00266348	0.0038836	-0.032479	0.00041381	0	0	0.05971658	0.0036086884	-0.051881027	-0.010757547	0.0503987089	0.017702152	-0.0479594708	-0.0243106464	0.0446096262	0.0304575546	-0.0404127789	-0.0360261653	0.0354486142	0.0409107473	-0.0298113868	-0.045018557	0.0236081307	0.0482715996	-0.0169566271	-0.0506081094	0.009983168	0.0519837232	0.0106277742	0.0201423451	-0.0443791115	-0.0089579471	-0.0183240452	-0.0184007274	-0.026872769	0.0044265507	0.0103414247	0.0263474156	0	0	0	0.49203265825171	0.189168798524835	0.448081059024295	-1.68540061352814
0.0071211	0.0812355	-0.178093	-0.00136719	-0.000653945	-0.000841389	7.08000000000002e-05	0.0299015	0.046961	-8.636e-05	0.000442175	-9.99999999907325e-10	0.1033601	0.0033834701	-0.0519411573	-0.0100939368	0.050637085	0.0166359256	-0.0484878293	-0.0229002443	0.0455292636	0.0287823352	-0.0418107693	-0.0341840202	0.0373944116	0.03901514	-0.032353904	-0.0431950583	0.0267733776	0.0466540082	-0.0207459769	-0.0493342563	0.0143723053	0.0511910666	0.0235950829	0.0284806542	0.0033099711	0.0235518242	0.0274095939	0.0009651089	0.0039432831	0.0619636345	-0.0340970336	0.0017884577	0	0	0	-1.61982984405077	-0.283804892169077	0.448081059024295	0.592443852028073
0.017725	0.0484087	-0.189969	-0.00103082	-0.00109612	-0.000841388	0.0106039	-0.0328268	-0.011876	0.00033637	-0.000442175	9.99999999907325e-10	0.094234	0.003158189	-0.0519974292	-0.0094286395	0.050860415	0.0155619757	-0.0489837722	-0.0214690046	0.0463947917	0.0270638244	-0.0431311232	-0.0322650733	0.0392402281	0.0369971132	-0.0347786889	-0.0411911291	0.0298113868	0.0447861304	-0.024410558	-0.0477298374	0.018654743	0.0499794418	-0.0067379475	-0.0066612015	-0.0057774396	0.0366684189	0.0164740709	0.0159600394	0.0061990319	-0.0637244002	-0.0195930277	0.0143033932	0	0	0	-0.897133021716255	-0.291185902738306	-2.22840312389761	0.592443852028073
0.0238771	0.0575215	-0.19019	-0.00179712	-0.00109612	-0.000841388	0.0061521	0.0091128	-0.000220999999999999	-0.0007663	0	0	0.0538009	0.0029328492	-0.0520498384	-0.0087617663	0.0510686325	0.0144808008	-0.0494469678	-0.0200182296	0.0472051818	0.025304607	-0.044371389	-0.0302736359	0.0409811285	0.0348629988	-0.0370769179	-0.03901514	0.0327077205	0.042677987	-0.0279283311	-0.0458056033	0.0227986886	0.0483587652	-0.0037982134	-0.0284724079	-0.0505237905	-0.0345238578	0.0121648713	-0.020157437	-0.0457510718	0.0037305903	0.0201725391	0.0102759704	0	0	0	-1.17168813574123	-0.329982348913885	-2.22840312389761	0.592443852028073
0.023855	0.0616923	-0.178976	-0.00144099	-0.00109612	-5.7535e-05	-2.20999999999971e-05	0.0041708	0.011214	0.00035613	0	0.000783853	0.07240605	0.0027074549	-0.0520983812	-0.0080934286	0.0512616758	0.013392903	-0.0498771065	-0.0185492395	0.0479594708	0.0235073292	-0.0455292636	-0.028214182	0.0426124582	0.0326194932	-0.0392402281	-0.0366761804	0.0354486142	0.0403408874	-0.03127814	-0.0435744473	0.0267733776	0.0463423012	0.0169545555	-0.0277187919	0.0239782003	0.0546435229	0.0129367656	0.01197486	0.0011739503	0.0419856547	-0.0489301121	0.0128464649	0	0	0	0.604831849166928	-0.198831742825437	-2.22840312389761	-1.68540061352814
0.0238539	0.0401757	-0.211637	-0.0011695	-0.00109612	-0.000291429	-1.10000000000041e-06	-0.0215166	-0.032661	0.00027149	0	-0.000233894	0.0794479	0.0024820104	-0.0521430537	-0.0074237382	0.0514394875	0.0122987873	-0.0502739006	-0.0170633708	0.0486567622	0.021674694	-0.0466025972	-0.0260913389	0.0441298556	0.0302736359	-0.0412607473	-0.0341840202	0.0380210421	0.0377873696	-0.0344398384	-0.0410513194	0.030549302	0.0439465533	0.0256559343	-0.0443145939	-0.0171351246	-0.0216949252	-0.0361475366	0.0008194049	-0.0128299359	-0.0571358056	-0.0130812619	-0.0065017968	0	0	0	0.641336916368901	-0.397716068268949	-2.22840312389761	-1.68540061352814
0.0238015	0.0827418	-0.195182	-0.00232319	-0.00126641	-7.60878e-05	-5.24000000000011e-05	0.0425661	0.016455	-0.00115369	-0.00017029	0.0002153412	0.13603956	0.0022565198	-0.0521838529	-0.006752807	0.0516020147	0.0111989617	-0.050637085	-0.0155619757	0.0492962274	0.0198094581	-0.0475893965	-0.0239098759	0.0455292636	0.0278327876	-0.0431311232	-0.0315490697	0.0404127789	0.0350311327	-0.0373944116	-0.0382531258	0.0340984296	0.0411911291	0.0005781678	0.0155536056	0.0373907748	-0.0796768647	-0.0218650613	-0.0171979686	0.0179002357	0.0328160803	0.042711242	-0.0183969664	0	0	0	0.028410998977034	-0.514651384174163	0.448081059024295	-1.68540061352814
0.0147055	0.0468881	-0.233793	-0.00175485	-0.00109612	-0.000761779	-0.009096	-0.0358537	-0.038611	0.00056834	0.00017029	-0.0006856912	0.15477676	0.0020309873	-0.0522207755	-0.0060807472	0.0517492091	0.0100939368	-0.0509664168	-0.0140464202	0.0498771065	0.0179144269	-0.0484878293	-0.021674694	0.0468069407	0.025304607	-0.0448445497	-0.0287823352	0.0426124582	0.0320869629	-0.0401240904	-0.0351986159	0.0373944116	0.0380985803	-0.0169718245	0.0663291713	0.06602655	0.0116650622	-0.0199900908	-0.0116612386	0.074562817	0.0219071067	0.0115319978	0.0010635809	0	0	0	-0.189839188382938	-0.601663384047391	0.448081059024295	0.592443852028073
0.00473058	0.0586096	-0.219818	-0.00137708	-0.00109612	-0.000761779	-0.00997492	0.0117215	0.013975	0.00037777	0	0	0.05455992	0.001805417	-0.0522538189	-0.005407671	0.051881027	0.0089842256	-0.0512616758	-0.0125180835	0.0503987089	0.0159924506	-0.0492962274	-0.0193908153	0.0479594708	0.0226970271	-0.0463947917	-0.0258953737	0.0446096262	0.0289706552	-0.0426124582	-0.0319082567	0.0404127789	0.0346942175	-0.0024865578	0.0392582797	-0.0254857191	0.0163865989	0.0081586933	-0.0387793367	0.0221542091	-0.0256118245	-0.0100913047	0.0422568795	0	0	0	0.903164863878207	-0.709009931305523	0.448081059024295	0.592443852028073
0.00473058	0.0586314	-0.230787	-0.00138927	-0.00109612	-0.000761779	0	2.17999999999954e-05	-0.010969	-1.219e-05	0	0	0.0116003	0.0015798132	-0.0522829807	-0.0047336909	0.0519974292	0.0078703433	-0.0515226647	-0.0109783563	0.050860415	0.0140464202	-0.0500130897	-0.0170633708	0.0489837722	0.0200182296	-0.0477762082	-0.0229002443	0.0463947917	0.0256989275	-0.0448445497	-0.0284040951	0.0431311232	0.0310059033	0.028112735	0.005208461	-0.0304826959	-0.03328734	0.053114419	-0.0422808721	-0.0406798992	-0.000889222	0.0046296026	-0.0117895026	0	0	0	-0.268904779341248	-0.426438556510941	0.448081059024295	0.592443852028073
0.0201686	0.0586333	-0.178726	-0.00128041	-0.000851382	-0.000761779	0.01543802	1.900000000013e-06	0.052061	0.00010886	0.000244738	0	0.08518082	0.0013541801	-0.0523082586	-0.0040589197	0.0520983812	0.006752807	-0.0517492091	-0.0094286395	0.0512616758	0.0120792627	-0.050637085	-0.0146975897	0.0498771065	0.01727662	-0.0489837722	-0.0198094581	0.0479594708	0.0222893319	-0.0468069407	-0.024709611	0.0455292636	0.0270638244	0.0167210004	-0.0406525939	0.0187364764	0.0359118226	0.0469569226	0.0227226592	-0.0358985617	0.0422514667	-0.069578869	-0.0006795625	0	0	0	0.726051125093916	0.516557901343194	0.448081059024295	-1.68540061352814
0.020249	0.0283409	-0.234476	-0.000917563	-0.00109612	-0.000761779	8.04000000000013e-05	-0.0302924	-0.05575	0.000362847	-0.000244738	0	0.11650205	0.0011285219	-0.0523296507	-0.0033834701	0.0521838529	0.0056321357	-0.0519411573	-0.0078703433	0.0516020147	0.0100939368	-0.0511670547	-0.0122987873	0.050637085	0.0144808008	-0.0500130897	-0.0166359256	0.0492962274	0.0187601599	-0.0484878293	-0.0208495594	0.0475893965	0.0229002443	-0.0222006613	-0.0262874433	0.0495869831	-0.046349694	-0.0498646278	0.0161964702	0.0431561002	-0.0588345114	0.0252674458	-0.02762037	0	0	0	-1.20256382566749	-0.479226727012158	0.448081059024295	0.592443852028073
