"trans_x"	"trans_y"	"trans_z"	"rot_x"	"rot_y"	"rot_z"	"trans_x_derivative1"	"trans_y_derivative1"	"trans_z_derivative1"	"rot_x_derivative1"	"rot_y_derivative1"	"rot_z_derivative1"	"framewise_displacement"	"cosine00"	"cosine01"	"cosine02"	"cosine03"	"cosine04"	"cosine05"	"cosine06"	"cosine07"	"cosine08"	"cosine09"	"cosine10"	"cosine11"	"cosine12"	"cosine13"	"cosine14"	"cosine15"	"cosine16"	"cosine17"	"cosine18"	"cosine19"	"cosine20"	"cosine21"	"t_comp_cor_00"	"t_comp_cor_01"	"t_comp_cor_02"	"t_comp_cor_03"	"t_comp_cor_04"	"a_comp_cor_00"	"a_comp_cor_01"	"a_comp_cor_02"	"a_comp_cor_03"	"a_comp_cor_04"	"motion_outlier01"	"volume_z"	"luminance_z"	"speech_z"	"face_z"
-0.0856626	-0.27876	0.271773	-0.0209465	-0.000974811	-0.000194561	-0.0180014	-0.401542	-0.1281	-0.0010841	-0.000248357	-0.0001158398	0.62005824	-0.0048794834	-0.0504050515	0.0144620929	0.0476556328	-0.0235220047	-0.0431838154	0.0317317699	0.0371512224	-0.0387946664	-0.0297758875	0.0444554224	0.0213243743	-0.0485094437	-0.0121021428	0.0508102074	0.0024425082	-0.0512745577	0.0073054049	0.0498857119	-0.0167892817	-0.0466938665	0.0256663501	0.0010567118	-0.0249626175	0.0058344879	-0.0402055235	0.0221269867	-0.0013637263	-0.0205108618	0.052030122	0.0188165526	0.0262680468	0	1.18388781007881	2.10300471615294	0.448081059024295	0.592443852028073
-0.0877212	-0.199985	0.31421	-0.0213305	-0.000548349	1.75522e-06	-0.00205859999999999	0.078775	0.042437	-0.000384000000000002	0.000426462	0.00019631622	0.173609511	-0.0050909511	-0.050322904	0.0150725591	0.047333244	-0.0244611644	-0.0424813428	0.0328873894	0.03595809	-0.0400197194	-0.0280201309	0.0455775458	0.0189797704	-0.0493422058	-0.0091926851	0.0511655859	-0.0009560698	-0.0509759483	0.0110672099	0.048780754	-0.0207429306	-0.044666369	0.0296025581	0.0228486337	0.0082006416	-0.0312827898	-0.0019463193	0.0117891925	-0.0284956881	0.0727542544	-0.0208969161	-0.0021835327	0.0301818578	0	0.663949233688228	1.72256671824901	0.448081059024295	0.592443852028073
-0.0826483	-0.183883	0.310232	-0.0217218	-0.00065232	0.000430474	0.00507289999999999	0.016102	-0.00397799999999998	-0.000391299999999997	-0.000103971	0.00042871878	0.071352389	-0.0053023317	-0.050237308	0.0156807013	0.0469978805	-0.0253898477	-0.0417526707	0.0340154024	0.0347255342	-0.0411892428	-0.0262163763	0.0466052026	0.016588352	-0.0500321388	-0.0062523676	0.0513237961	-0.0043504562	-0.0504250488	0.0147676106	0.047374254	-0.0245545108	-0.0423016137	0.03329347	0.0265456122	0.0019130004	0.0168406277	-0.0686969374	-0.0705393973	0.0525880608	-0.0263476952	0.0028310314	0.0425914266	-0.0130997004	0	0.255722063352916	0.495135204699068	0.448081059024295	0.592443852028073
-0.0743551	-0.134973	0.273916	-0.0208111	-0.000789056	0.000338848	0.0082932	0.0489099999999999	-0.036316	0.0009107	-0.000136736	-9.1626e-05	0.1504723	-0.0055136214	-0.0501482692	0.0162864257	0.0466496345	-0.0263076566	-0.0409982483	0.035114862	0.0334549064	-0.0423016137	-0.0243677133	0.0475362631	0.0141560177	-0.0505772456	-0.003291061	0.0512842283	-0.007725769	-0.0496245858	0.0183860761	0.0456749061	-0.0281979168	-0.039617456	0.0367085017	0.0143473498	0.004930252	-0.0481729773	-0.0041550599	0.0225850693	-0.0073809472	-0.0179800087	-0.0634429713	0.0172173149	0.0124107634	0	-1.60474920298551	0.075117522001596	-2.22840312389761	0.592443852028073
-0.0775194	-0.0934668	0.267736	-0.0218069	-0.000882407	9.7109e-05	-0.00316429999999999	0.0415062	-0.00617999999999996	-0.000995800000000002	-9.33509999999999e-05	-0.000241739	0.117395	-0.0057248166	-0.0500557939	0.0168896389	0.0462886013	-0.0272141981	-0.040218541	0.0361848453	0.0321475998	-0.0433552888	-0.0224773087	0.0483687975	0.0116887668	-0.0509759483	-0.0003187063	0.051047035	-0.0110672099	-0.0485785209	0.0219025301	0.0436932151	-0.0316481948	-0.0366341627	0.0398193552	0.0260928138	-0.0650536071	-0.0183657443	0.0081529167	-0.0249632512	-0.051084508	0.0081454074	-0.0936158097	0.0376607123	-0.0437797161	0	0.108814780025802	0.844230280275875	-2.22840312389761	-1.68540061352814
-0.0858176	-0.0785039	0.332893	-0.0234163	-0.000484236	0.000351932	-0.00829820000000001	0.0149629	0.065157	-0.0016094	0.000398171	0.000254823	0.2015378	-0.0059359137	-0.0499598883	0.0174902479	0.0459148799	-0.0281090841	-0.0394140296	0.0372244541	0.0308050475	-0.0443488058	-0.0205484008	0.0491010801	0.0091926851	-0.0512270927	0.0026547183	0.0506131302	-0.0143601292	-0.0472920312	0.0252974622	0.041441431	-0.0348817138	-0.0333742597	0.0426002529	0.069075497	-0.0229216204	-0.0259901944	-0.0351984368	0.0467909015	-0.0471617715	0.0597206429	-0.0853517603	0.0290042501	-0.0131079514	0	-0.731320143485414	1.73137149340435	-2.22840312389761	-1.68540061352814
-0.0858222	-0.0865474	0.32866	-0.0233646	-0.000369985	0.000253603	-4.5999999999935e-06	-0.00804349999999997	-0.00423299999999999	5.16999999999983e-05	0.000114251	-9.8329e-05	0.0254951000000001	-0.0061469092	-0.049860559	0.0180881602	0.0455285727	-0.0289919311	-0.0385852104	0.0382328158	0.0294287216	-0.0452807864	-0.0185842938	0.0497315932	0.0066739292	-0.051329952	0.005619231	0.0499841859	-0.0175900897	-0.0457714839	0.0285520362	0.0389334734	-0.0378763275	-0.029862361	0.0450281516	0.069626847	-0.0029395939	-0.0222395999	-0.0061969591	-0.045748951	0.0026478345	0.0518476755	-0.0943248686	0.0476420002	-0.0851084468	0	1.23683150662288	1.66330502387048	-2.22840312389761	-1.68540061352814
-0.0912537	-0.103937	0.315258	-0.0235142	-0.000592215	9.29126e-05	-0.00543149999999999	-0.0173896	-0.013402	-0.0001496	-0.00022223	-0.0001606904	0.06284912	-0.0063577993	-0.0497578128	0.0186832834	0.0451297856	-0.029862361	-0.0377325944	0.039209084	0.0280201309	-0.0461499372	-0.016588352	0.05025903	0.0041387117	-0.0512842283	0.00856488	0.0491626259	-0.0207429306	-0.0440244045	0.0316481948	0.0361848453	-0.0406115256	-0.0261249837	0.0470829328	0.0707521483	0.0225908748	-0.0322253267	-0.0445665282	0.0074034397	0.043393231	0.0353614202	-0.025964711	0.0247662102	-0.0232629336	0	0.297852882810567	0.209434194542609	-2.22840312389761	0.592443852028073
-0.0856784	-0.13248	0.33108	-0.0225028	-0.000781628	4.44827e-05	0.00557529999999999	-0.028543	0.0158220000000001	0.0010114	-0.000189413	-4.84299e-05	0.112402445	-0.0065685806	-0.0496516568	0.0192755259	0.044718628	-0.0307200012	-0.0368567075	0.040152439	0.0265808199	-0.0469550524	-0.0145639947	0.0506822973	0.0015932859	-0.051090054	0.0114817767	0.0481516161	-0.0238048288	-0.0420594396	0.0345687596	0.0332125377	-0.0430685747	-0.0221903471	0.04874757	0.0654476205	0.0178985454	-0.0659194959	0.0342806875	-0.0486111515	0.0294425817	-0.0079317631	-0.0575908447	0.0243955899	-0.0268975094	0	0.742156810287642	-0.384045319647561	-2.22840312389761	0.592443852028073
-0.101663	-0.163231	0.238705	-0.0222476	-0.000518488	-2.84078e-05	-0.0159846	-0.030751	-0.092375	0.000255200000000001	0.00026314	-7.28905e-05	0.168672125	-0.0067792492	-0.0495420981	0.0198647963	0.0442952125	-0.0315644841	-0.03595809	0.0410620891	0.0251123665	-0.0476950147	-0.0125146893	0.0510005177	-0.0009560698	-0.0507479912	0.0143601292	0.0469550524	-0.0267623602	-0.0398863142	0.0372975264	0.0300349241	-0.0452306464	-0.0180881602	0.0500082695	0.0541035618	-0.0767317005	-0.0117896878	-0.0400780141	-0.0074824317	-0.0570634913	-0.032183803	-0.0126336308	0.0228016164	-0.0055621307	0	-2.93163146169805	0.88467247970183	-2.22840312389761	0.592443852028073
-0.085737	-0.170469	0.259332	-0.0232196	-0.000559636	-2.84078e-05	0.015926	-0.00723800000000002	0.020627	-0.000972000000000001	-4.1148e-05	0	0.0944484000000001	-0.0069898018	-0.0494291445	0.0204510037	0.0438596552	-0.0323954483	-0.0350372959	0.0419372706	0.0236163807	-0.0483687975	-0.0104439465	0.0512130319	-0.0035030673	-0.05025903	0.0171902747	0.0455775458	-0.0296025581	-0.0375157835	0.0398193552	0.0266716472	-0.0470829328	-0.0138493968	0.0508545847	0.0806780431	-0.021367024	-0.0403671208	-0.0109609007	0.0639043932	-0.0474704818	0.044459908	0.005171098	-0.028061696	0.066247652	0	0.545493059575442	1.1593557477366	-2.22840312389761	0.592443852028073
-0.0916497	-0.184742	0.323981	-0.0238065	-0.000129346	-0.000106146	-0.00591270000000001	-0.014273	0.064649	-0.000586900000000001	0.00043029	-7.77382e-05	0.13958111	-0.0072002346	-0.0493128035	0.0210340579	0.0434120755	-0.0332125377	-0.0340948932	0.042777249	0.0220945026	-0.0489754657	-0.0083553134	0.0513193992	-0.0060414244	-0.0496245858	0.0199627126	0.0440244045	-0.0323129704	-0.0349595797	0.042120254	0.0231434973	-0.0486127474	-0.0095060622	0.0512795028	0.1045396699	-0.0330610714	0.0118385533	-0.0154131339	-0.0481518846	-0.0098147488	0.0291924512	0.0342455928	0.0512439429	-0.0447064649	0	-0.630530086270085	0.367236981378123	-2.22840312389761	0.592443852028073
-0.0917198	-0.188764	0.288715	-0.0234617	-0.000129346	-0.000344579	-7.01000000000035e-05	-0.004022	-0.035266	0.000344799999999999	0	-0.000238433	0.0685197500000002	-0.007410544	-0.0491930831	0.0216138688	0.042952596	-0.0340154024	-0.0331314631	0.043581319	0.0205484008	-0.0495141777	-0.0062523676	0.0513193992	-0.00856488	-0.0488464951	0.0226681358	0.0423016137	-0.0348817138	-0.0322303541	0.0441874568	0.019472284	-0.0498096126	-0.0050909511	0.0512795028	0.0972258523	0.0236635135	-0.0262199629	-0.0348940291	0.0355117413	0.0466536862	0.0600261006	0.0168781861	0.0011172306	0.0237470205	0	-2.93048985923288	-0.538645830732638	-2.22840312389761	0.592443852028073
-0.0930188	-0.159624	0.269383	-0.0220775	6.59293e-05	-0.000537762	-0.00129899999999999	0.02914	-0.019332	0.0013842	0.0001952753	-0.000193183	0.138403915	-0.0076207265	-0.0490699916	0.0221903471	0.0424813428	-0.0348036986	-0.0321475998	0.0443488058	0.0189797704	-0.0499841859	-0.0041387117	0.0512130319	-0.0110672099	-0.0479270103	0.0252974622	0.0404158122	-0.0372975264	-0.0293416141	0.0460094942	0.0156807013	-0.0506653309	-0.0006374004	0.0508545847	0.0791911672	0.043024149	-0.0548605424	0.0063393556	-0.0611294008	0.045372214	0.0154950444	0.0170354809	0.0098835654	-0.0201885537	0	-2.80754312183259	-0.431044548593116	-2.22840312389761	0.592443852028073
-0.0858505	-0.0748964	0.00518368	-0.0127433	-0.000416324	-0.000168077	0.00716830000000003	0.0847276	-0.26419932	0.0093342	-0.0004822533	0.000369685	0.865402135	-0.0078307784	-0.0489435374	0.0227634039	0.041998445	-0.0355770885	-0.03114391	0.0450790651	0.0173903312	-0.0503848382	-0.0020179662	0.0510005177	-0.013542242	-0.0468687929	0.027841865	0.038374267	-0.0395498165	-0.0263076566	0.0475762569	0.011792187	-0.0511740416	0.0038209632	0.0500082695	-0.1028143132	-0.0594211199	0.0307728089	0.0313011344	-0.016055208	-0.0243713685	-0.0821065549	-0.0277275732	-0.0266682361	0.0058982003	0	-2.84308170292214	-0.433439824062909	-2.22840312389761	0.592443852028073
-0.100633	-0.0228817	0.0608094	-0.0150207	-0.000151159	-0.000483899	-0.0147825	0.0520147	0.05562572	-0.0022774	0.000265165	-0.000315822	0.26534227	-0.0080406961	-0.0488137291	0.0233329509	0.041504035	-0.0363352411	-0.0301210128	0.0457714839	0.0157818258	-0.0507155786	0.000106236	0.0506822973	-0.0159838716	-0.0456749061	0.0302928029	0.0361848453	-0.0416287094	-0.0231434973	0.048879052	0.0078307784	-0.0513322605	0.0082504761	0.04874757	-0.0587637712	-0.004437939	-0.0022514955	-0.0129604096	0.0569492122	-0.0469938526	0.0207528284	0.0303552575	-0.0192151902	0.0159360988	0	-2.75171948628993	-0.606029099286051	0.448081059024295	0.592443852028073
-0.103005	-0.0738797	0.0748752	-0.0151777	0.000119828	-0.000664948	-0.002372	-0.050998	0.0140658	-0.000157000000000003	0.000270987	-0.000181049	0.0978876	-0.0082504761	-0.0486805757	0.0238989001	0.0409982483	-0.0370778316	-0.029079539	0.046425481	0.0141560177	-0.0509759483	0.0022302563	0.05025903	-0.0183860761	-0.0443488058	0.032642048	0.033855984	-0.0435250908	-0.0198647963	0.0499106512	0.0038209632	-0.051138904	0.0126176931	0.0470829328	-0.0506015673	0.0632366037	0.0122780477	0.0170067696	-0.0550992258	0.0583431269	-0.0107271218	-0.0248548691	-0.0098146865	-0.0211159981	0	-0.639419193105599	-0.35769796004641	0.448081059024295	0.592443852028073
-0.138341	-0.0602549	-0.0259359	-0.0116134	0.000960383	-0.00115469	-0.035336	0.0136248	-0.1008111	0.0035643	0.000840555	-0.000489742	0.39450175	-0.0084601148	-0.0485440863	0.0244611644	0.0404812235	-0.0378045419	-0.0280201309	0.0470405074	0.0125146893	-0.0511655859	0.0043504562	0.0497315932	-0.0207429306	-0.0428943306	0.0348817138	0.0313966575	-0.0452306464	-0.0164877804	0.0506653309	-0.0002124716	-0.0505952962	0.0168896389	0.0450281516	-0.1079105597	-0.0565258139	0.049048984	0.0341757661	-0.0019287763	-0.0225931667	-0.0399788684	-0.0034209092	0.0023135637	-0.0255767138	0	-0.290237743433857	-0.356542948685049	0.448081059024295	0.592443852028073
-0.134835	-0.0101779	0.097555	-0.0162592	0.00152463	-0.00109932	0.00350600000000004	0.050077	0.1234909	-0.0046458	0.000564247	5.53700000000001e-05	0.44034475	-0.0086696085	-0.0484042702	0.0250196571	0.0399531023	-0.0385150608	-0.026943442	0.0476160468	0.0108596403	-0.0512842283	0.0064632038	0.0491010801	-0.0230486216	-0.0413156908	0.037004282	0.028816343	-0.0467378986	-0.0130291632	0.051138904	-0.004244593	-0.0497051606	0.0210340579	0.0426002529	-0.0258687087	-0.0173291266	0.0381548755	-0.0419979926	0.0150239475	-0.0580807072	0.0280025436	0.0570502063	0.0135388001	-0.0030718331	0	0.524474077987909	-0.175750665008017	0.448081059024295	0.592443852028073
-0.106149	-0.0973995	0.191441	-0.0179414	0.00135649	-0.000594977	0.028686	-0.0872216	0.093886	-0.0016822	-0.00016814	0.000504343	0.32752775	-0.0088789537	-0.048261137	0.025574292	0.0394140296	-0.039209084	-0.0258501361	0.0481516161	0.0091926851	-0.0513317109	0.00856488	0.0483687975	-0.0252974622	-0.039617456	0.0390026269	0.0261249837	-0.0480402391	-0.0095060622	0.0513287428	-0.0082504761	-0.0484745935	0.0250196571	0.0398193552	0.0170935303	0.0513661195	-0.0093998812	-0.057676313	0.0059939125	0.0683383966	0.0307007002	0.0277619595	0.0115330652	0.0306968836	0	-0.870319585017298	-0.260790027936801	0.448081059024295	0.592443852028073
-0.0904985	-0.101211	0.11124	-0.0170807	0.000802872	-0.000679991	0.0156505	-0.00381149999999995	-0.080201	0.000860700000000002	-0.000553618	-8.5014e-05	0.1746296	-0.0090881467	-0.0481146965	0.0261249837	0.0388641531	-0.0398863142	-0.0247408876	0.0486467657	0.0075156513	-0.0513079677	0.0106518847	0.0475362631	-0.0274839053	-0.0378045419	0.0408700402	0.0233329509	-0.0491319582	-0.0059359137	0.0512337941	-0.0122053583	-0.0469120231	0.028816343	0.0367085017	-0.0094043659	0.0073499726	-0.0624245098	0.0443282407	0.0146156294	0.0214997909	-0.0455418312	-0.0395698399	-0.0090153684	0.0516920522	0	-0.304818131733479	-0.448390239388283	0.448081059024295	0.592443852028073
-0.0942243	-0.0638998	0.152684	-0.0186657	0.000996506	-0.000596963	-0.00372580000000001	0.0373112	0.041444	-0.001585	0.000193634	8.3028e-05	0.1755641	-0.0092971841	-0.0479649587	0.0266716472	0.0383036235	-0.0405464614	-0.0236163807	0.0491010801	0.0058303776	-0.0512130319	0.0127206428	0.0466052026	-0.0296025581	-0.0358821964	0.0426002529	0.0204510037	-0.0500082695	-0.0023363873	0.0508545847	-0.016084792	-0.0450281516	0.0323954483	0.03329347	0.0183729071	-0.0968167682	-0.0016087795	0.003800228	-0.0181580694	-0.0616576877	-0.0118271568	0.0093830432	0.0324162288	-0.0305852557	0	1.2609270148343	0.367512031702886	0.448081059024295	0.592443852028073
-0.09054	-0.0208582	0.172535	-0.0155381	0.00129864	-0.00068291	0.00368430000000001	0.0430416	0.019851	0.0031276	0.000302134000000001	-8.5947e-05	0.24236095	-0.0095060622	-0.047811934	0.0272141981	0.0377325944	-0.0411892428	-0.0224773087	0.0495141777	0.0041387117	-0.051047035	0.0147676106	0.0455775458	-0.0316481948	-0.033855984	0.0441874568	0.0174902479	-0.0506653309	0.0012747024	0.0501932186	-0.0198647963	-0.0428358815	0.0357299485	0.0296025581	-0.0025245722	0.1291599414	0.0319455285	-0.040078846	-0.0470148843	0.0741628054	0.0479802443	0.0055818076	0.0039375161	0.027007239	0	1.1530768128179	1.00552594721819	0.448081059024295	0.592443852028073
-0.0770394	-0.0934078	-0.0733393	-0.00825928	0.00213025	0.000305124	0.0135006	-0.0725496	-0.2458743	0.00727882	0.00083161	0.000988034	0.7868477	-0.0097147774	-0.0476556328	0.027752553	0.0371512224	-0.0418143832	-0.0213243743	0.0498857119	0.0024425082	-0.0508102074	0.0167892817	0.0444554224	-0.0336157698	-0.0317317699	0.0456263236	0.0144620929	-0.0511002618	0.0048794834	0.0492533652	-0.0235220047	-0.0403502279	0.0387946664	0.0256663501	-0.089321564	0.0436399627	0.0824295297	0.1428879271	0.0328594918	-0.0265987887	-0.0458135099	-0.0198286159	-0.1180045244	-0.0694853513	0	1.21856363639864	0.71839992732299	0.448081059024295	0.592443852028073
-0.0904485	-0.078581	-0.0168461	-0.0129916	0.0013954	-0.000644313	-0.0134091	0.0148268	0.0564932	-0.00473232	-0.00073485	-0.000949437	0.40555945	-0.0099233262	-0.0474960658	0.0282866287	0.0365596669	-0.0424216147	-0.0201582885	0.0502153708	0.0007436268	-0.0505028777	0.018782193	0.0432411585	-0.0355004298	-0.0295157031	0.0469120231	0.0113782077	-0.0513111553	0.0084601148	0.0480402391	-0.0270338099	-0.0375882149	0.0415664612	0.0215174627	-0.083021859	-0.0010132294	0.0255428068	0.0749994538	0.0436564287	-0.0298866515	0.0128183266	0.0340298786	-0.0666132069	0.0065214771	0	1.2219360204274	-0.437244051990654	0.448081059024295	0.592443852028073
-0.0904666	-0.0973463	0.0273929	-0.0148385	0.00108029	-0.00056516	-1.8100000000007e-05	-0.0187653	0.044239	-0.0018469	-0.00031511	7.9153e-05	0.17508055	-0.0101317049	-0.047333244	0.028816343	0.03595809	-0.0430106775	-0.0189797704	0.0505028777	-0.0009560698	-0.0501254723	0.0207429306	0.0419372706	-0.0372975264	-0.0272141981	0.0480402391	0.0082504761	-0.0512970867	0.0119988754	0.0465605712	-0.0303785035	-0.0345687596	0.0440244045	0.0171902747	-0.0356520575	0.0032609318	0.090411018	0.0290959628	-0.0581205163	0.025678468	-0.0076694814	0.0525302751	-0.0209906106	-0.0397719681	0	0.951435351894247	-0.473616090016011	-2.22840312389761	0.592443852028073
-0.078863	-0.0952551	-0.00432534	-0.0146972	0.00108029	-0.000765097	0.0116036	0.0020912	-0.03171824	0.000141299999999999	0	-0.000199937	0.0624748899999999	-0.0103399101	-0.0471671784	0.0293416141	0.0353466565	-0.043581319	-0.0177895469	0.0507479912	-0.0026547183	-0.049678515	0.0226681358	0.0405464614	-0.0390026269	-0.0248339173	0.0490071843	0.0050909511	-0.0510581178	0.0154782512	0.044822571	-0.0335354099	-0.0313125424	0.0461499372	0.0127206428	-0.0540536975	0.0548885647	0.048201557	-0.0534624721	0.0340547146	0.0658667401	-0.0408254952	0.0084499014	-0.0066751963	0.0111014083	0	0.784660727961804	-0.279968074965322	-2.22840312389761	0.592443852028073
-0.0680909	-0.120103	-0.0244371	-0.0156585	0.0014226	-0.000467931	0.0107721	-0.0248479	-0.02011176	-0.000961299999999995	0.000342310000000001	0.000297166	0.13577056	-0.0105479382	-0.0469978805	0.029862361	0.0347255342	-0.044133295	-0.016588352	0.0509505055	-0.0043504562	-0.0491626259	0.0245545108	0.0390716134	-0.0406115256	-0.0223817506	0.0498096126	0.001911808	-0.0505952962	0.0188810221	0.0428358815	-0.0364850145	-0.027841865	0.0479270103	0.0081456036	-0.0476334024	-0.0056264447	-0.0166692812	0.0522417244	0.0170230987	-0.0135818611	-0.0224855292	-0.0587476977	-0.0249756736	-0.0122494376	0	1.16800603958453	0.031291928998966	-2.22840312389761	0.592443852028073
-0.0681958	-0.0695926	0.0161656	-0.016907	0.00154565	-0.000657222	-0.000104900000000019	0.0505104	0.0406027	-0.0012485	0.000123049999999999	-0.000189291	0.16926005	-0.0107557855	-0.046825362	0.0303785035	0.0340948932	-0.044666369	-0.0153769266	0.0511102507	-0.0060414244	-0.0485785209	0.0263988242	0.0375157835	-0.042120254	-0.0198647963	0.0504448302	-0.0012747024	-0.0499106512	0.0221903471	0.0406115256	-0.039209084	-0.0241804983	0.0493422058	0.0035030673	-0.0275223133	-0.0330741644	0.0462018318	-0.0211016258	0.0281739094	-0.0382527897	-0.0050956051	0.013303073	0.0011493755	-0.0362561004	0	0.889202402071699	-0.14421549630303	-2.22840312389761	0.592443852028073
-0.0810275	-0.0955791	0.0499475	-0.0174999	0.00177548	-0.000829821	-0.0128317	-0.0259865	0.0337819	-0.000592899999999997	0.00022983	-0.000172599	0.12236655	-0.0109634486	-0.0466496345	0.030889962	0.0334549064	-0.0451803128	-0.0141560177	0.0512270927	-0.007725769	-0.0479270103	0.0281979168	0.0358821964	-0.0435250908	-0.01729034	0.0509107048	-0.0044563007	-0.0490071843	0.0253898477	0.0381618445	-0.0416907793	-0.020353519	0.0503848382	-0.0011684964	-0.0097764549	0.0301725794	-0.0042912844	0.0154577777	-0.0186129067	0.0103040124	0.0261043891	-0.0185604333	-0.0033487658	-0.0374628001	0	0.989194397182653	-0.063258863034198	-2.22840312389761	0.592443852028073
-0.0733362	-0.0768824	0.0320703	-0.0171266	0.00193595	-0.000433476	0.00769130000000001	0.0186967	-0.0178772	0.0003733	0.00016047	0.000396345	0.09077095	-0.0111709238	-0.0464707102	0.0313966575	0.0328057493	-0.0456749061	-0.0129263783	0.0513009334	-0.0094016433	-0.0472089983	0.0299487067	0.034174238	-0.044822571	-0.014665834	0.0512056724	-0.0076207265	-0.0478888566	0.0284636888	0.0355004298	-0.0439147598	-0.0163871381	0.051047035	-0.0058303776	-0.0217459201	-0.0017444239	0.0195938044	-0.0295453556	-0.014758812	0.0256961475	-0.04031867	0.0314431604	-0.0056598041	-0.0063848707	0	0.756420706452931	0.311206166240593	0.448081059024295	0.592443852028073
-0.0734439	-0.104235	0.0246989	-0.017254	0.00212501	-0.000320112	-0.000107700000000002	-0.0273526	-0.0073714	-0.000127400000000003	0.00018906	0.000113364	0.0563229	-0.0113782077	-0.0462886013	0.0318985121	0.0321475998	-0.0461499372	-0.0116887668	0.0513317109	-0.0110672099	-0.046425481	0.0316481948	0.0323954483	-0.0460094942	-0.0119988754	0.0513287428	-0.0107557855	-0.0465605712	0.0313966575	0.032642048	-0.0458672776	-0.0123085215	0.0513237961	-0.0104439465	-0.0171388111	-0.0104139632	-0.0113938607	0.0491889143	0.0169707503	-0.0091862832	-0.0292698718	-0.0110823344	-0.0088085222	-0.0121561131	0	1.17861229052862	0.683045337234111	0.448081059024295	0.592443852028073
-0.0717238	-0.0816428	0.0135153	-0.0177916	0.00200326	-0.000747516	0.00172009999999999	0.0225922	-0.0111836	-0.000537600000000003	-0.00012175	-0.000427404	0.0898336000000001	-0.0115852966	-0.0461033203	0.0323954483	0.0314806383	-0.0466052026	-0.0104439465	0.0513193992	-0.0127206428	-0.0455775458	0.03329347	0.030549514	-0.0470829328	-0.0092971841	0.0512795028	-0.0138493968	-0.0450281516	0.034174238	0.0296025581	-0.0475362631	-0.0081456036	0.0512130319	-0.0149709736	-0.0154428115	-0.0467567869	0.025746852	0.0008572457	0.0183573922	-0.041646095	-0.0032030706	0.029959426	-0.0070111055	-0.0292492375	0	0.776922983260797	0.526578191901416	0.448081059024295	0.592443852028073
-0.0776224	-0.105976	0.0503277	-0.0184943	0.00215876	-0.000585335	-0.00589859999999999	-0.0243332	0.0368124	-0.000702699999999997	0.0001555	0.000162181	0.11806325	-0.011792187	-0.0459148799	0.0328873894	0.0308050475	-0.0470405074	-0.0091926851	0.0512640087	-0.0143601292	-0.044666369	0.0348817138	0.0286402612	-0.0480402391	-0.0065685806	0.0510581178	-0.0168896389	-0.0432983163	0.0367826834	0.0263988242	-0.0489113994	-0.0039268963	0.0507155786	-0.0193739464	0.0019371765	0.0112939243	0.0274666506	-0.0326954161	0.0059536055	0.0027710911	0.027255099	0.0116193548	-0.0054799667	0.0002790745	0	0.576388826535769	0.702830323535627	0.448081059024295	0.592443852028073
-0.0777616	-0.140762	0.0356757	-0.0183635	0.00192206	-0.000824213	-0.00013920000000002	-0.034786	-0.014652	0.0001308	-0.0002367	-0.000238878	0.0798961	-0.0119988754	-0.0457232929	0.0333742597	0.0301210128	-0.0474556651	-0.0079357543	0.0511655859	-0.0159838716	-0.0436932151	0.0364102058	0.0266716472	-0.048879052	-0.0038209632	0.0506653309	-0.0198647963	-0.0413786495	0.039209084	0.0230486216	-0.0499841859	0.0003187063	0.0498351925	-0.0236163807	-0.0077033195	0.0349722909	0.0060350814	-0.0347771365	-0.0072176809	0.0607080539	-0.0231140794	0.0142171446	0.0155001778	0.020172542	0	1.1803230211402	1.67913757924955	-2.22840312389761	0.592443852028073
-0.0905458	-0.130308	0.0455608	-0.0191264	0.00165725	-0.000673874	-0.0127842	0.010454	0.0098851	-0.000762900000000004	-0.00026481	0.000150339	0.09202575	-0.0122053583	-0.0455285727	0.033855984	0.0294287216	-0.0478504978	-0.0066739292	0.0510242134	-0.0175900897	-0.0426594344	0.0378763275	0.024647752	-0.0495973023	-0.0010622854	0.0501024608	-0.0227634039	-0.0392775675	0.041441431	0.0195705382	-0.0507479912	0.0045621261	0.0485785209	-0.0276631221	0.0005206068	0.0122695331	-0.0399740362	0.0153357534	-0.0195000389	0.0104904171	-0.037607945	-0.0567411372	0.0090551472	0.0139555513	0	0.91506413158609	2.3195711415033	0.448081059024295	0.592443852028073
-0.076731	-0.176802	0.0143811	-0.0204316	0.00166348	-0.000439517	0.0138148	-0.046494	-0.0311797	-0.0013052	6.22999999999986e-06	0.000234357	0.16877785	-0.012411632	-0.0453307324	0.0343324881	0.0287283636	-0.0482248365	-0.0054079881	0.05084001	-0.0191770227	-0.0415664612	0.0392775675	0.0225727706	-0.0501932186	0.0016994674	0.0493713969	-0.025574292	-0.037004282	0.0434686762	0.0159838716	-0.0511980936	0.0087742999	0.0469550524	-0.0314806383	0.0113597519	-0.0388788383	-0.0048687483	0.0010977299	0.0283325179	-0.0501894989	-0.0105994115	-0.0207601814	-0.0138313278	0.0038464832	0	0.408581908434773	2.42730729572218	0.448081059024295	0.592443852028073
