"trans_x"	"trans_y"	"trans_z"	"rot_x"	"rot_y"	"rot_z"	"trans_x_derivative1"	"trans_y_derivative1"	"trans_z_derivative1"	"rot_x_derivative1"	"rot_y_derivative1"	"rot_z_derivative1"	"framewise_displacement"	"cosine00"	"cosine01"	"cosine02"	"cosine03"	"cosine04"	"cosine05"	"cosine06"	"cosine07"	"cosine08"	"cosine09"	"cosine10"	"cosine11"	"cosine12"	"cosine13"	"cosine14"	"cosine15"	"cosine16"	"cosine17"	"cosine18"	"cosine19"	"cosine20"	"cosine21"	"t_comp_cor_00"	"t_comp_cor_01"	"t_comp_cor_02"	"t_comp_cor_03"	"t_comp_cor_04"	"a_comp_cor_00"	"a_comp_cor_01"	"a_comp_cor_02"	"a_comp_cor_03"	"a_comp_cor_04"	"motion_outlier01"	"motion_outlier02"	"motion_outlier03"	"motion_outlier04"	"volume_z"	"luminance_z"	"speech_z"	"face_z"
-0.0219435	-0.0405658	0.290239	-0.012997	0.00400903	-0.00267057	-0.0045644	-0.0072654	-0.021277	-6.88999999999985e-05	-0.00048664	-5.76400000000003e-05	0.0637658	0.0033970715	-0.0508830806	-0.0101317049	0.0495420981	0.0166888526	-0.047333244	-0.0229536472	0.0442952125	0.028816343	-0.0404812235	-0.034174238	0.03595809	0.0389334734	-0.0308050475	-0.0430106775	0.0251123665	0.0463344264	-0.0189797704	-0.0488464951	0.0125146893	0.0505028777	-0.0058303776	-0.0465928102	-0.0162905007	-0.0195481842	-0.071366346	0.023834748	-0.0613082926	0.0162176741	0.0600835391	-0.0093747444	0.0561039728	0	0	0	0	0.24646618104785	0.128029342260445	0.448081059024295	0.592443852028073
-0.0253877	-0.0518139	0.340468	-0.0150036	0.00390455	-0.00256743	-0.0034442	-0.0112481	0.050229	-0.0020066	-0.00010448	0.00010314	0.1756323	0.0031850365	-0.0509374568	-0.0095060622	0.0497578128	0.0156807013	-0.047811934	-0.0216138688	0.0451297856	0.0272141981	-0.0417526707	-0.0323954483	0.0377325944	0.0370778316	-0.0331314631	-0.0411892428	0.0280201309	0.044666369	-0.0224773087	-0.0474556651	0.016588352	0.0495141777	-0.0104439465	-0.0277875314	-0.0058282102	-0.0457380249	0.0200997742	-0.0151722604	-0.0112934469	0.0203800513	0.0101837428	-0.0125223155	-0.0150950397	0	0	0	0	1.05352511858824	1.09850267727835	0.448081059024295	0.592443852028073
-0.0254134	-0.0444726	0.314591	-0.0159025	0.00400903	-0.00263402	-2.57e-05	0.0073413	-0.025877	-0.000898899999999999	0.00010448	-6.65900000000001e-05	0.0867425	0.002972947	-0.0509883422	-0.0088789537	0.0499598883	0.014665834	-0.048261137	-0.0202559471	0.0459148799	0.025574292	-0.042952596	-0.030549514	0.0394140296	0.035114862	-0.0353466565	-0.039209084	0.0308050475	0.042777249	-0.0258501361	-0.0457714839	0.0205484008	0.0481516161	-0.0149709736	-0.0172260903	-0.0370102061	0.0114690991	0.0643929236	-0.0043112405	0.0291541536	0.027133176	0.0117698382	-0.0219161315	-0.047088101	0	0	0	0	-0.419419020884356	1.0850007714484	0.448081059024295	0.592443852028073
-0.036659	-0.0361777	0.338871	-0.017072	0.00400903	-0.00270386	-0.0112456	0.0082949	0.02428	-0.0011695	0	-6.98400000000003e-05	0.1057875	0.0027608065	-0.0510357335	-0.0082504761	0.0501482692	0.0136446855	-0.0486805757	-0.0188810221	0.0466496345	0.0238989001	-0.0440789442	-0.0286402612	0.0409982483	0.0330502467	-0.0374431914	-0.0370778316	0.0334549064	0.0406764158	-0.029079539	-0.0438043627	0.0243677133	0.046425481	-0.0193739464	0.0048404693	-0.0293988134	0.0598947491	-0.0236642346	0.0103310669	0.0695129673	-0.0234800175	-0.0131046253	0.0110137225	0.0095834051	0	0	0	0	0.109588351536197	1.47610506062564	0.448081059024295	0.592443852028073
-0.0416712	-0.0538838	0.351266	-0.0173093	0.00409368	-0.00256743	-0.0050122	-0.0177061	0.012395	-0.000237299999999999	8.46499999999995e-05	0.00013643	0.0580323	0.0025486187	-0.0510796273	-0.0076207265	0.050322904	0.0126176931	-0.0490699916	-0.0174902479	0.047333244	0.0221903471	-0.0451297856	-0.0266716472	0.0424813428	0.030889962	-0.0394140296	-0.0348036986	0.03595809	0.038374267	-0.0321475998	-0.0415664612	0.0280201309	0.0443488058	-0.0236163807	0.0025427197	0.0144072523	-0.0246892771	-0.0541723636	-0.0399323	-0.0258638145	-0.0339160199	-0.0219520378	0.0138268631	0.0830005111	0	0	0	0	-0.658156068541002	1.60699678006269	0.448081059024295	0.592443852028073
-0.0322371	-0.076734	0.343123	-0.0169386	0.00380624	-0.00268771	0.0094341	-0.0228502	-0.00814299999999996	0.000370700000000002	-0.00028744	-0.00012028	0.0793482999999999	0.0023363873	-0.0511200208	-0.0069898018	0.0504837447	0.0115852966	-0.0494291445	-0.016084792	0.0479649587	0.0204510037	-0.0461033203	-0.024647752	0.0438596552	0.0286402612	-0.0412525551	-0.0323954483	0.0383036235	0.0358821964	-0.0350372959	-0.0390716134	0.0314806383	0.0419372706	-0.0276631221	-0.0030403922	0.0137663219	-0.0689578913	0.0021626031	0.0095642895	-0.0455090254	-0.0590472152	-0.0110778262	0.0017514922	-0.0417196594	0	0	0	0	0.7856783370149	1.69604668251743	0.448081059024295	0.592443852028073
-0.0467699	-0.0448945	0.363957	-0.0172415	0.00437377	-0.00295479	-0.0145328	0.0318395	0.020834	-0.000302900000000002	0.00056753	-0.00026708	0.1240818	0.0021241158	-0.051156911	-0.0063577993	0.0506307473	0.0105479382	-0.0497578128	-0.014665834	0.0485440863	0.0186832834	-0.0469978805	-0.0225727706	0.0451297856	0.0263076566	-0.042952596	-0.029862361	0.0404812235	0.0332125377	-0.0377325944	-0.0363352411	0.0347255342	0.039209084	-0.0314806383	0.006669049	-0.0117724399	-0.023168439	-0.0025303793	0.0771332128	-0.0469586444	0.0103098634	0.0306247061	0.0287097453	0.0044006556	0	0	0	0	-1.60499402311067	1.73367618698714	0.448081059024295	0.592443852028073
-0.0376025	-0.0537564	0.376338	-0.0175739	0.00400936	-0.00269676	0.00916740000000001	-0.0088619	0.012381	-0.0003324	-0.00036441	0.00025803	0.0781523	0.001911808	-0.0511902955	-0.0057248166	0.0507638714	0.0095060622	-0.0500557939	-0.0132345652	0.0490699916	0.0168896389	-0.047811934	-0.0204510037	0.0462886013	0.0238989001	-0.0445084453	-0.0272141981	0.0424813428	0.0303785035	-0.040218541	-0.0333742597	0.0377325944	0.0361848453	-0.0350372959	0.011553497	-0.0131303233	0.0046776568	-0.0365891172	0.0140698387	0.0055115415	0.0315542181	0.0244450766	0.0415558611	0.0266308025	0	0	0	0	0.239436712973393	1.73931661871183	0.448081059024295	0.592443852028073
-0.0479397	-0.0483615	0.413406	-0.0175674	0.00355909	-0.00256742	-0.0103372	0.00539489999999999	0.0370680000000001	6.49999999999956e-06	-0.00045027	0.00012934	0.0821056	0.0016994674	-0.051220172	-0.0050909511	0.0508830806	0.0084601148	-0.050322904	-0.011792187	0.0495420981	0.0150725591	-0.0485440863	-0.018286849	0.047333244	0.0214209644	-0.0459148799	-0.0244611644	0.0442952125	0.0273941201	-0.0424813428	-0.0302069725	0.0404812235	0.0328873894	-0.0383036235	0.0122681835	-0.0057445928	-0.0282879401	0.0317361654	-0.0296230501	0.0024339376	0.0283875003	0.0175835453	0.0038910069	-0.009079542	0	0	0	0	1.07115605311621	1.35239892726338	0.448081059024295	0.592443852028073
-0.0561803	-0.0596885	0.391999	-0.0179348	0.00396186	-0.00304365	-0.0082406	-0.011327	-0.0214070000000001	-0.000367399999999997	0.00040277	-0.00047623	0.1032946	0.0014870976	-0.0512465384	-0.0044563007	0.0509883422	0.007410544	-0.0505589784	-0.0103399101	0.0499598883	0.0132345652	-0.0491930831	-0.016084792	0.048261137	0.0188810221	-0.0471671784	-0.0216138688	0.0459148799	0.0242741578	-0.0445084453	-0.0268529586	0.042952596	0.0293416141	-0.0412525551	0.0100902075	-0.0247135037	0.0182890773	0.0713331284	-0.0008120993	0.0478538245	0.0180447406	-0.0097721034	-0.0044793499	-0.0562490242	0	0	0	0	-0.691834910400695	1.40779471161801	0.448081059024295	0.592443852028073
-0.0666789	-0.0586506	0.397107	-0.018761	0.00399438	-0.00304365	-0.0104986	0.0010379	0.00510800000000006	-0.000826200000000003	3.25199999999994e-05	0	0.0595804999999999	0.0012747024	-0.051269393	-0.0038209632	0.0510796273	0.0063577993	-0.0507638714	-0.0088789537	0.050322904	0.0113782077	-0.0497578128	-0.0138493968	0.0490699916	0.0162864257	-0.048261137	-0.0186832834	0.047333244	0.0210340579	-0.0462886013	-0.0233329509	0.0451297856	0.025574292	-0.0438596552	0.02351919	-0.0173625355	0.0531653459	-0.0166418227	0.0299464924	0.0551413803	-0.0258565065	-0.012398438	0.0147295107	-0.0006122018	0	0	0	0	0.922215667502087	1.11413710409401	0.448081059024295	0.592443852028073
-0.0690035	-0.0746139	0.400483	-0.0184011	0.0040012	-0.00311171	-0.0023246	-0.0159633	0.00337599999999993	0.0003599	6.82000000000026e-06	-6.806e-05	0.0434029	0.0010622854	-0.0512887341	-0.0031850365	0.051156911	0.0053023317	-0.0509374568	-0.007410544	0.0506307473	0.0095060622	-0.050237308	-0.0115852966	0.0497578128	0.0136446855	-0.0491930831	-0.0156807013	0.0485440863	0.0176898562	-0.047811934	-0.0196687086	0.0469978805	0.0216138688	-0.0461033203	0.0211412088	0.0106094557	-0.0165528472	-0.0602539373	-0.0279021116	-0.005740687	-0.0404144998	-0.0263753021	0.0246787758	0.0542327677	0	0	0	0	1.21045534622525	0.649473675837864	0.448081059024295	0.592443852028073
-0.079645	-0.0758087	0.399523	-0.0181831	0.00376357	-0.00304366	-0.0106415	-0.00119480000000002	-0.000959999999999961	0.000218000000000003	-0.00023763	6.80500000000001e-05	0.0389802999999999	0.0008498502	-0.0513045605	-0.0025486187	0.051220172	0.004244593	-0.0510796273	-0.0059359137	0.0508830806	0.0076207265	-0.0506307473	-0.0092971841	0.050322904	0.0109634486	-0.0499598883	-0.0126176931	0.0495420981	0.014258104	-0.0490699916	-0.0158828827	0.0485440863	0.0174902479	-0.0479649587	0.020104983	0.0114450435	-0.0677226843	0.002685179	-0.0031179388	-0.0532895071	-0.0493553647	-0.0048053038	0.0170687594	-0.03495196	0	0	0	0	-1.88084886016332	1.26839607116169	0.448081059024295	0.592443852028073
-0.0680259	-0.0870802	0.411278	-0.0182386	0.00425726	-0.00304365	0.0116191	-0.0112715	0.011755	-5.55000000000035e-05	0.00049369	9.99999999994061e-09	0.0621055999999999	0.0006374004	-0.051316871	-0.001911808	0.051269393	0.0031850365	-0.0511902955	-0.0044563007	0.0510796273	0.0057248166	-0.0509374568	-0.0069898018	0.0507638714	0.0082504761	-0.0505589784	-0.0095060622	0.050322904	0.0107557855	-0.0500557939	-0.0119988754	0.0497578128	0.0132345652	-0.0494291445	0.0183431298	-0.020992359	0.0054945765	0.0441607431	0.0525638705	-0.0151306893	0.0355615495	0.0356694168	0.0252204262	-0.0334934344	0	0	0	0	0.503977289150508	1.6458547895716	0.448081059024295	0.592443852028073
-0.0817311	-0.0765152	0.455723	-0.0188771	0.00444507	-0.00304366	-0.0137052	0.010565	0.044445	-0.000638499999999997	0.00018781	-9.99999999994061e-09	0.1100312	0.0004249396	-0.0513256648	-0.0012747024	0.0513045605	0.0021241158	-0.051269393	-0.002972947	0.051220172	0.0038209632	-0.051156911	-0.004667932	0.0510796273	0.0055136214	-0.0509883422	-0.0063577993	0.0508830806	0.0072002346	-0.0507638714	-0.0080406961	0.0506307473	0.0088789537	-0.0504837447	0.0307974803	-0.0104860237	0.0367384996	-0.017592016	-0.0117442429	0.0073936845	0.0412943736	0.0131773515	0.0445103285	0.0311607244	0	0	0	0	-1.26542357621955	1.64997654549099	0.448081059024295	0.592443852028073
-0.0725248	-0.0870326	0.406947	-0.0191662	0.00430729	-0.00318705	0.0092063	-0.0105174	-0.0487759999999999	-0.000289100000000004	-0.00013778	-0.00014339	0.0970132	0.0002124716	-0.0513309413	-0.0006374004	0.0513256648	0.0010622854	-0.051316871	-0.0014870976	0.0513045605	0.001911808	-0.0512887341	-0.0023363873	0.051269393	0.0027608065	-0.0512465384	-0.0031850365	0.051220172	0.0036090482	-0.0511902955	-0.0040328127	0.051156911	0.0044563007	-0.0511200208	0.0266162747	-0.0038214727	0.0024950123	0.0469074656	-0.053836996	0.0336231446	0.008230568	-0.0199229112	-0.0058765879	-0.0230555682	0	0	0	0	0.759301547670828	1.29146928728937	0.448081059024295	0.592443852028073
-0.0643637	-0.0828346	0.399069	-0.0196675	0.00430729	-0.00318474	0.0081611	0.00419800000000001	-0.007878	-0.0005013	0	2.30999999999973e-06	0.0454176	0	-0.0513327002	0	0.0513327002	0	-0.0513327002	0	0.0513327002	0	-0.0513327002	0	0.0513327002	0	-0.0513327002	0	0.0513327002	0	-0.0513327002	0	0.0513327002	0	-0.0513327002	0.0275267294	-0.0063371229	0.017480199	0.0369145106	0.0073354833	0.0288496583	-0.0286234063	-0.0066088225	-0.0023607259	-0.0305216304	0	0	0	0	-1.25093616079052	1.35161836204706	0.448081059024295	0.592443852028073
-0.0759967	-0.0994121	0.416109	-0.0197095	0.00430729	-0.00322153	-0.011633	-0.0165775	0.01704	-4.20000000000004e-05	0	-3.67899999999997e-05	0.04919	-0.0002124716	-0.0513309413	0.0006374004	0.0513256648	-0.0010622854	-0.051316871	0.0014870976	0.0513045605	-0.001911808	-0.0512887341	0.0023363873	0.051269393	-0.0027608065	-0.0512465384	0.0031850365	0.051220172	-0.0036090482	-0.0511902955	0.0040328127	0.051156911	-0.0044563007	-0.0511200208	0.0331034116	0.0008197479	0.0290440226	-0.0514823795	0.0108250005	0.0157914856	-0.0382629515	-0.0304771143	0.0344282018	0.0246337751	0	0	0	0	0.991635176230005	1.36744823080409	0.448081059024295	0.592443852028073
-0.082577	-0.102838	0.449495	-0.020249	0.00455729	-0.00304958	-0.00658029999999997	-0.00342590000000001	0.033386	-0.000539499999999998	0.00025	0.00017195	0.0914646999999999	-0.0004249396	-0.0513256648	0.0012747024	0.0513045605	-0.0021241158	-0.051269393	0.002972947	0.051220172	-0.0038209632	-0.051156911	0.004667932	0.0510796273	-0.0055136214	-0.0509883422	0.0063577993	0.0508830806	-0.0072002346	-0.0507638714	0.0080406961	0.0506307473	-0.0088789537	-0.0504837447	0.0409036176	0.0372265868	-0.044877746	-0.0131189693	-0.0281351451	-0.0470490873	-0.040039873	-0.0363032874	0.042063073	0.0035624371	0	0	0	0	0.540427046008942	1.52105016425445	0.448081059024295	0.592443852028073
-0.0583065	-0.119382	0.43943	-0.0195818	0.00420715	-0.00292891	0.0242705	-0.016544	-0.0100649999999999	0.0006672	-0.00035014	0.00012067	0.10778	-0.0006374004	-0.051316871	0.001911808	0.051269393	-0.0031850365	-0.0511902955	0.0044563007	0.0510796273	-0.0057248166	-0.0509374568	0.0069898018	0.0507638714	-0.0082504761	-0.0505589784	0.0095060622	0.050322904	-0.0107557855	-0.0500557939	0.0119988754	0.0497578128	-0.0132345652	-0.0494291445	0.0296669989	0.0142727638	-0.0433068057	0.0448658123	0.0343933613	-0.0453448087	-0.0085111373	0.0135925254	0.0394345463	-0.0674882585	0	0	0	0	0.915556333906628	1.63115802461986	0.448081059024295	0.592443852028073
-0.0644058	-0.110934	0.415736	-0.0197857	0.00430729	-0.00288684	-0.0060993	0.008448	-0.023694	-0.0002039	0.00010014	4.207e-05	0.0555468	-0.0008498502	-0.0513045605	0.0025486187	0.051220172	-0.004244593	-0.0510796273	0.0059359137	0.0508830806	-0.0076207265	-0.0506307473	0.0092971841	0.050322904	-0.0109634486	-0.0499598883	0.0126176931	0.0495420981	-0.014258104	-0.0490699916	0.0158828827	0.0485440863	-0.0174902479	-0.0479649587	0.0353504888	-0.0093810578	0.0340838436	-0.0205803266	0.0207211374	0.0133687309	0.0442203055	0.0184862828	0.0347100874	-0.0125309709	0	0	0	0	0.926847442083315	1.61760428937097	0.448081059024295	0.592443852028073
-0.0644778	-0.11589	0.385495	-0.0206433	0.00454018	-0.00306086	-7.20000000000026e-05	-0.00495600000000002	-0.030241	-0.0008576	0.00023289	-0.00017402	0.0984945	-0.0010622854	-0.0512887341	0.0031850365	0.051156911	-0.0053023317	-0.0509374568	0.007410544	0.0506307473	-0.0095060622	-0.050237308	0.0115852966	0.0497578128	-0.0136446855	-0.0491930831	0.0156807013	0.0485440863	-0.0176898562	-0.047811934	0.0196687086	0.0469978805	-0.0216138688	-0.0461033203	0.0301685267	-2.65023e-05	0.0163021355	0.0384681474	-0.0317730432	0.0465514076	0.0322127007	-0.0296153809	0.0187031754	-0.0149815105	0	0	0	0	0.287353847222448	1.53267783509034	0.448081059024295	0.592443852028073
-0.0645827	-0.118319	0.422985	-0.0215983	0.00471065	-0.00323098	-0.000104899999999991	-0.002429	0.0374900000000001	-0.000955000000000001	0.00017047	-0.00017012	0.1048034	-0.0012747024	-0.051269393	0.0038209632	0.0510796273	-0.0063577993	-0.0507638714	0.0088789537	0.050322904	-0.0113782077	-0.0497578128	0.0138493968	0.0490699916	-0.0162864257	-0.048261137	0.0186832834	0.047333244	-0.0210340579	-0.0462886013	0.0233329509	0.0451297856	-0.025574292	-0.0438596552	0.0475814036	0.0006542123	0.0634846663	0.0130129651	0.034656467	0.0544134293	-0.0093450366	-0.0312894973	0.0289646372	-0.0289665776	0	0	0	0	0.015986311910178	1.14325125472471	0.448081059024295	0.592443852028073
-0.0758955	-0.10405	0.435222	-0.0218599	0.00474605	-0.00310281	-0.0113128	0.014269	0.0122369999999999	-0.000261600000000001	3.53999999999997e-05	0.00012817	0.0590773	-0.0014870976	-0.0512465384	0.0044563007	0.0509883422	-0.007410544	-0.0505589784	0.0103399101	0.0499598883	-0.0132345652	-0.0491930831	0.016084792	0.048261137	-0.0188810221	-0.0471671784	0.0216138688	0.0459148799	-0.0242741578	-0.0445084453	0.0268529586	0.042952596	-0.0293416141	-0.0412525551	0.0487043469	0.0400068661	-0.0075009396	-0.0218695726	-0.0404782358	-0.0097572567	-0.0250802885	-0.0613348311	0.0331981687	0.0445492627	0	0	0	0	0.103516787788956	1.19347453075886	0.448081059024295	0.592443852028073
-0.064667	-0.145381	0.4171	-0.0214444	0.00503455	-0.00325922	0.0112285	-0.041331	-0.018122	0.000415499999999999	0.0002885	-0.00015641	0.113702	-0.0016994674	-0.051220172	0.0050909511	0.0508830806	-0.0084601148	-0.050322904	0.011792187	0.0495420981	-0.0150725591	-0.0485440863	0.018286849	0.047333244	-0.0214209644	-0.0459148799	0.0244611644	0.0442952125	-0.0273941201	-0.0424813428	0.0302069725	0.0404812235	-0.0328873894	-0.0383036235	0.0428512066	0.0349731817	-0.0377627994	0.0359801581	0.0299317746	-0.0447459844	-0.0210089325	-0.0151386225	0.0369106812	-0.0504371286	0	0	0	0	0.722962923766889	0.760638070724235	0.448081059024295	0.592443852028073
-0.0645494	-0.10411	0.41748	-0.0211959	0.00475583	-0.00297064	0.000117599999999995	0.041271	0.000379999999999991	0.000248500000000002	-0.00027872	0.00028858	0.0825585999999999	-0.001911808	-0.0511902955	0.0057248166	0.0507638714	-0.0095060622	-0.0500557939	0.0132345652	0.0490699916	-0.0168896389	-0.047811934	0.0204510037	0.0462886013	-0.0238989001	-0.0445084453	0.0272141981	0.0424813428	-0.0303785035	-0.040218541	0.0333742597	0.0377325944	-0.0361848453	-0.0350372959	0.0465576621	0.0138967707	0.0147805391	-0.0399215347	0.0065749468	-0.022832494	0.0206600244	-0.0012992189	0.0648990609	0.0211939671	0	0	0	0	-1.84217273978317	1.39100149167195	0.448081059024295	0.592443852028073
-0.0646479	-0.12267	0.403575	-0.0210249	0.00502643	-0.0029477	-9.85000000000014e-05	-0.01856	-0.013905	0.000170999999999998	0.0002706	2.29400000000004e-05	0.0557905	-0.0021241158	-0.051156911	0.0063577993	0.0506307473	-0.0105479382	-0.0497578128	0.014665834	0.0485440863	-0.0186832834	-0.0469978805	0.0225727706	0.0451297856	-0.0263076566	-0.042952596	0.029862361	0.0404812235	-0.0332125377	-0.0377325944	0.0363352411	0.0347255342	-0.039209084	-0.0314806383	0.0365908423	0.0173650304	-0.0123814959	0.054809787	-0.0076431602	0.0040626552	0.0397749403	-0.0180797926	0.0188006569	-0.0367756552	0	0	0	0	-1.89576660708836	1.66779799437716	0.448081059024295	0.592443852028073
-0.0645865	-0.111348	0.403506	-0.021446	0.00475583	-0.00297172	6.13999999999892e-05	0.011322	-6.90000000000413e-05	-0.000421099999999997	-0.0002706	-2.40200000000005e-05	0.0472384000000001	-0.0023363873	-0.0511200208	0.0069898018	0.0504837447	-0.0115852966	-0.0494291445	0.016084792	0.0479649587	-0.0204510037	-0.0461033203	0.024647752	0.0438596552	-0.0286402612	-0.0412525551	0.0323954483	0.0383036235	-0.0358821964	-0.0350372959	0.0390716134	0.0314806383	-0.0419372706	-0.0276631221	0.0415506886	-0.0079684259	0.0757976061	0.0102847642	0.0322517048	0.0570931819	0.0241681889	-0.0046084486	0.0225673545	-0.0061204944	0	0	0	0	-1.66791441491919	2.03939783943259	-2.22840312389761	-1.68540061352814
-0.0645659	-0.0891306	0.413869	-0.0209189	0.00475583	-0.00326419	2.06000000000234e-05	0.0222174	0.010363	0.000527099999999999	0	-0.00029247	0.0735795	-0.0025486187	-0.0510796273	0.0076207265	0.050322904	-0.0126176931	-0.0490699916	0.0174902479	0.047333244	-0.0221903471	-0.0451297856	0.0266716472	0.0424813428	-0.030889962	-0.0394140296	0.0348036986	0.03595809	-0.038374267	-0.0321475998	0.0415664612	0.0280201309	-0.0443488058	-0.0236163807	0.0400263006	0.0241973107	0.0052572373	-0.0181169298	-0.0565480672	0.0298833253	-0.0244571194	-0.0381193356	0.0298996799	0.0410324355	0	0	0	0	-1.66191570499767	2.16347679447926	-2.22840312389761	-1.68540061352814
-0.0558897	-0.13699	0.44325	-0.0215013	0.00475583	-0.00290351	0.0086762	-0.0478594	0.029381	-0.0005824	0	0.00036068	0.1330706	-0.0027608065	-0.0510357335	0.0082504761	0.0501482692	-0.0136446855	-0.0486805757	0.0188810221	0.0466496345	-0.0238989001	-0.0440789442	0.0286402612	0.0409982483	-0.0330502467	-0.0374431914	0.0370778316	0.0334549064	-0.0406764158	-0.029079539	0.0438043627	0.0243677133	-0.046425481	-0.0193739464	0.0443846687	0.0387450835	-0.0337502592	0.0154764316	0.0022930476	-0.0377982004	-0.0475223833	-0.0279707534	0.0240958662	-0.0485726001	0	0	0	0	-0.842539222964776	2.21711731383896	0.448081059024295	-1.68540061352814
-0.0645625	-0.10476	0.431285	-0.0212997	0.00475583	-0.0029678	-0.0086728	0.03223	-0.0119649999999999	0.0002016	0	-6.42899999999998e-05	0.0661623	-0.002972947	-0.0509883422	0.0088789537	0.0499598883	-0.014665834	-0.048261137	0.0202559471	0.0459148799	-0.025574292	-0.042952596	0.030549514	0.0394140296	-0.035114862	-0.0353466565	0.039209084	0.0308050475	-0.042777249	-0.0258501361	0.0457714839	0.0205484008	-0.0481516161	-0.0149709736	0.0456303523	0.0148416165	0.0198137949	-0.0418805436	0.0282521729	-0.0354121172	0.0081948889	0.0063483857	0.05521147	0.0272245641	0	0	0	0	-0.157754936012751	1.34097526746752	0.448081059024295	0.592443852028073
-0.0742501	-0.134032	0.399006	-0.0210236	0.00448978	-0.00317198	-0.00968760000000002	-0.029272	-0.0322790000000001	0.000276100000000001	-0.00026605	-0.00020418	0.1085551	-0.0031850365	-0.0509374568	0.0095060622	0.0497578128	-0.0156807013	-0.047811934	0.0216138688	0.0451297856	-0.0272141981	-0.0417526707	0.0323954483	0.0377325944	-0.0370778316	-0.0331314631	0.0411892428	0.0280201309	-0.044666369	-0.0224773087	0.0474556651	0.016588352	-0.0495141777	-0.0104439465	0.0335677664	0.020456267	-0.0191497446	0.0183081319	-0.0406480257	-0.0071401966	0.045898031	-0.0207645743	0.0212379832	0.0005268317	0	0	0	0	-0.40859281890064	1.37128618662246	0.448081059024295	0.592443852028073
-0.0763993	-0.125654	0.38913	-0.0213898	0.00507263	-0.00323608	-0.00214919999999999	0.008378	-0.00987599999999994	-0.000366200000000001	0.00058285	-6.41000000000001e-05	0.0710607000000001	-0.0033970715	-0.0508830806	0.0101317049	0.0495420981	-0.0166888526	-0.047333244	0.0229536472	0.0442952125	-0.028816343	-0.0404812235	0.034174238	0.03595809	-0.0389334734	-0.0308050475	0.0430106775	0.0251123665	-0.0463344264	-0.0189797704	0.0488464951	0.0125146893	-0.0505028777	-0.0058303776	0.0355630414	0.0027183243	0.0166503446	0.0696399831	-0.0041134718	0.0131408637	0.0308973368	-0.0145638957	0.0001926764	-0.0526781328	0	0	0	0	-0.084931054445471	1.53297397217749	0.448081059024295	0.592443852028073
-0.0814619	-0.099454	0.389075	-0.021604	0.00512535	-0.00349551	-0.00506259999999999	0.0262	-5.50000000000272e-05	-0.000214199999999998	5.272e-05	-0.00025943	0.0576351	-0.0036090482	-0.0508252175	0.0107557855	0.0493128035	-0.0176898562	-0.046825362	0.0242741578	0.0434120755	-0.0303785035	-0.0391404325	0.0358821964	0.0340948932	-0.0406764158	-0.0283752196	0.044666369	0.0220945026	-0.0477731655	-0.0153769266	0.0499353767	0.0083553134	-0.0511102507	-0.0011684964	0.0422941433	-0.008541585	0.0761084134	0.003785468	0.0145082424	0.0668659876	-0.0003232762	-0.02324798	0.0248130438	-0.0218744715	0	0	0	0	-0.307613712014716	1.57710513573284	0.448081059024295	0.592443852028073
-0.0832452	-0.0940658	0.369578	-0.020205	0.00468306	-0.00349551	-0.00178330000000002	0.0053882	-0.019497	0.001399	-0.00044229	0	0.118733	-0.0038209632	-0.0507638714	0.0113782077	0.0490699916	-0.0186832834	-0.0462886013	0.025574292	0.0424813428	-0.0318985121	-0.0377325944	0.0375157835	0.0321475998	-0.0423016137	-0.0258501361	0.0461499372	0.0189797704	-0.0489754657	-0.0116887668	0.0507155786	0.0041387117	-0.0513317109	0.0035030673	0.0251056737	0.0229026284	-0.0147595816	-0.0394722669	-0.0346920799	-0.0060349525	-0.034709704	-0.0421475346	0.0093312103	0.0465834353	0	0	0	0	-0.503833760902808	1.56812251292796	0.448081059024295	0.592443852028073
-0.102085	-0.0251042	0.177117	-0.0107896	0.00602191	-0.00240887	-0.0188398	0.0689616	-0.192461	0.0094154	0.00133885	0.00108664	0.8723069	-0.0040328127	-0.0506990465	0.0119988754	0.0488137291	-0.0196687086	-0.0457232929	0.0268529586	0.041504035	-0.0333742597	-0.0362601209	0.0390716134	0.0301210128	-0.0438043627	-0.0232382738	0.0474556651	0.0157818258	-0.0499353767	-0.0079357543	0.0511822782	-0.000106236	-0.0511655859	0.0081456036	-0.105662762	0.0247448069	-0.0561435218	0.0235578035	0.0147375401	-0.1119518607	0.0582268976	0.0583374971	-0.0989984572	-0.0132476393	0	0	0	0	0.5839775812543	1.5968566101061	0.448081059024295	0.592443852028073
-0.105097	-0.00386192	0.133177	-0.0105337	0.00482622	-0.00293346	-0.00301199999999999	0.02124228	-0.04394	0.0002559	-0.00119569	-0.00052459	0.16700328	-0.004244593	-0.0506307473	0.0126176931	0.0485440863	-0.0206457099	-0.0451297856	0.0281090841	0.0404812235	-0.0348036986	-0.0347255342	0.0405464614	0.0280201309	-0.0451803128	-0.0205484008	0.0485785209	0.0125146893	-0.0506481476	-0.0041387117	0.0513325903	-0.0043504562	-0.0506131302	0.0127206428	-0.1172098231	-0.0337768102	0.0040419042	0.0618141254	0.0053205384	0.0527079217	0.0069694877	0.0337181944	-0.0987125348	-0.0493749212	0	0	0	0	0.194494546175637	1.54061011283332	0.448081059024295	0.592443852028073
