"trans_x"	"trans_y"	"trans_z"	"rot_x"	"rot_y"	"rot_z"	"trans_x_derivative1"	"trans_y_derivative1"	"trans_z_derivative1"	"rot_x_derivative1"	"rot_y_derivative1"	"rot_z_derivative1"	"framewise_displacement"	"cosine00"	"cosine01"	"cosine02"	"cosine03"	"cosine04"	"cosine05"	"cosine06"	"cosine07"	"cosine08"	"cosine09"	"cosine10"	"cosine11"	"cosine12"	"cosine13"	"cosine14"	"cosine15"	"cosine16"	"cosine17"	"cosine18"	"cosine19"	"cosine20"	"t_comp_cor_00"	"t_comp_cor_01"	"t_comp_cor_02"	"t_comp_cor_03"	"t_comp_cor_04"	"a_comp_cor_00"	"a_comp_cor_01"	"a_comp_cor_02"	"a_comp_cor_03"	"a_comp_cor_04"	"motion_outlier01"	"motion_outlier02"	"motion_outlier03"	"motion_outlier04"	"motion_outlier05"	"motion_outlier06"	"motion_outlier07"	"motion_outlier08"	"volume_z"	"luminance_z"	"speech_z"	"face_z"
0.187718	-0.148312	-0.80207	0.0106329	-0.00191742	0.000243645	0.000754999999999978	-0.073182	-0.346751	0.00515241	-0.00064274	0.0002679359	0.723842295	0.0409107473	0.0115294786	-0.0229002443	-0.047302555	-0.050992326	-0.032353904	0.0004514381	0.0330591074	0.0511910666	0.0469078096	0.0220848615	-0.0124084642	-0.0414684511	-0.0523704984	-0.0403408874	-0.0106470671	0.0237088227	0.0476832451	0.0507784337	0.0316390872	-0.0013541801	-0.0042674089	0.0670097922	0.1031023168	-0.0201019129	0.2063224362	0.1218029801	-0.077411071	0.1934797903	-0.0636620812	0.0771121525	0	0	0	0	0	0	0	0	0.004757252966418	0.942652776626624	-2.22840312389761	-1.68540061352814
0.170602	-0.0791912	-0.39525	0.00550037	-0.000765681	-0.000391501	-0.017116	0.0691208	0.40682	-0.00513253	0.001151739	-0.000635146	0.83902755	0.0407694154	0.0110886847	-0.0235073292	-0.0476832451	-0.0507226006	-0.03127814	0.0020309873	0.0344398384	0.0515825363	0.0458602343	0.0198094581	-0.0150222601	-0.0431950583	-0.0522207755	-0.0380985803	-0.0070884207	0.0270638244	0.0492194833	0.0495576132	0.0279283311	-0.0060807472	0.1043649653	0.0535621187	0.094927102	0.0380714949	-0.0107831753	-0.0391990635	-0.1234356192	-0.0129272439	-0.2491540669	-0.0081608196	0	0	0	0	0	0	0	0	0.226837014257529	1.01989830839946	0.448081059024295	0.592443852028073
0.170516	-0.0234238	-0.378607	0.00627687	-0.0010635	-0.000444463	-8.60000000000027e-05	0.0557674	0.016643	0.0007765	-0.000297819	-5.2962e-05	0.12886045	0.0406273263	0.0106470671	-0.024110485	-0.0480497669	-0.0504293264	-0.0301814655	0.0036086884	0.0357796393	0.051896421	0.0447275033	0.0174895484	-0.0175958911	-0.0447861304	-0.051881027	-0.0356971313	-0.0034960873	0.0302736359	0.0504597097	0.0480047303	0.0240102362	-0.010757547	0.1101787725	0.0546227598	0.1120814646	0.0684863817	0.0738383163	-0.0346056483	-0.0086229952	0.0741819604	0.0147780864	0.0729332235	0	0	0	0	0	0	0	0	0.019921962012556	0.457268586438561	0.448081059024295	0.592443852028073
0.184754	-0.029157	-0.279605	0.00607097	-0.00120371	-0.000349957	0.014238	-0.0057332	0.099002	-0.0002059	-0.00014021	9.45060000000001e-05	0.141004	0.0404844828	0.0102046586	-0.024709611	-0.0484020114	-0.0501126395	-0.0290646136	0.0051831058	0.0370769179	0.0521322486	0.0435117199	0.0151303447	-0.0201224762	-0.046236675	-0.051352489	-0.0331465714	0.0001128608	0.0333210373	0.0513964655	0.0461301902	0.0199138901	-0.0153463027	0.1133263162	-0.0690538899	0.0236617933	0.0416529673	0.0431851115	-0.0629154863	0.0458315576	0.0028376483	-0.108829579	0.116300648	0	0	0	0	0	0	0	0	0.555271321702953	-0.04832118943385	0.448081059024295	-1.68540061352814
0.16278	-0.0150487	-0.279734	0.00534839	-0.0014681	-0.000444464	-0.021974	0.0141083	-0.000129000000000046	-0.00072258	-0.00026439	-9.4507e-05	0.09028515	0.0403408874	0.0097614921	-0.025304607	-0.048739874	-0.049772687	-0.0279283311	0.006752807	0.0383301323	0.0522896643	0.0422151417	0.0127371473	-0.0225952602	-0.0475421407	-0.050637085	-0.0304575546	0.0037212726	0.0361896802	0.0520241169	0.0439465533	0.015669704	-0.0198094581	0.1131739176	-0.0794370497	-0.01819957	0.105686817	0.0807356509	-0.0787382942	0.0891080587	0.0462116474	0.0260304851	0.1131515459	0	0	0	0	0	0	0	0	0.86995107381372	0.128633397822214	0.448081059024295	-1.68540061352814
0.170419	-0.0365902	-0.279699	0.00551697	-0.0014681	-0.000444464	0.00763900000000001	-0.0215415	3.50000000000628e-05	0.000168580000000001	0	0	0.0376445	0.0401965428	0.0093176004	-0.0258953737	-0.0490632542	-0.0494096266	-0.0267733776	0.0083163637	0.0395377932	0.0523684314	0.0408401761	0.0103153331	-0.0250076315	-0.0486984311	-0.0497374181	-0.0276413132	0.0073119995	0.0388641751	0.0523388891	0.0414684511	0.0113091867	-0.024110485	0.1113851831	-0.1417938662	-0.0384227302	-0.0047201063	0.097667123	-0.0565905215	0.0962296053	0.0213892579	-0.1213541026	0.1145995008	0	0	0	0	0	0	0	0	-0.680823486826154	0.676292504589058	0.448081059024295	-1.68540061352814
0.170404	-0.0459915	-0.223524	0.00515886	-0.0014681	-0.000353676	-1.5000000000015e-05	-0.00940130000000001	0.056175	-0.00035811	0	9.0788e-05	0.0880362	0.0400514517	0.0088730165	-0.0264818121	-0.0493720561	-0.049023627	-0.0256005252	0.009872353	0.0406984653	0.0523684314	0.0393893764	0.0078703433	-0.0273531403	-0.0497019183	-0.0486567622	-0.024709611	0.0108679768	0.0413301739	0.0523388891	0.0387124883	0.0068647103	-0.028214182	0.1076490669	-0.124644089	-0.0359151093	-0.0403163062	0.0443231996	-0.0779152966	0.034981996	-0.0132730376	0.0143566925	0.1333321997	0	0	0	0	0	0	0	0	-1.02892091835355	0.482980388580342	0.448081059024295	-1.68540061352814
0.158275	-0.0442114	-0.245267	0.00523658	-0.00134146	-0.000444464	-0.012129	0.0017801	-0.021743	7.77199999999999e-05	0.00012664	-9.0788e-05	0.0504095	0.0399056168	0.0084277735	-0.0270638244	-0.0496661877	-0.0486148674	-0.024410558	0.0114193591	0.0418107693	0.0522896643	0.0378654364	0.005407671	-0.0296255153	-0.0505494535	-0.0473990497	-0.021674694	0.0143723053	0.0435744473	0.0520241169	0.0356971313	0.0023692706	-0.0320869629	0.1219534898	-0.095560387	-0.0019890275	-0.0136155484	0.0236380288	-0.0683814795	0.0006195556	0.0126648883	-0.0647184966	0.0886477483	0	0	0	0	0	0	0	0	-0.982535257957966	0.58986236668183	0.448081059024295	-1.68540061352814
0.17054	-0.112766	-0.274911	0.00398977	-0.000939581	-0.000384791	0.012265	-0.0685546	-0.029644	-0.00124681	0.000401879	5.9673e-05	0.1958817	0.0397590408	0.0079819045	-0.0276413132	-0.0499455618	-0.0481835374	-0.0232042715	0.0129559745	0.0428733831	0.0521322486	0.0362711858	0.0029328492	-0.0318186811	-0.0512383773	-0.0459688572	-0.0185492395	0.0178083308	0.0455849554	0.0513964655	0.0324425845	-0.0021437585	-0.0356971313	0.1195433604	-0.0866900626	-0.0007246723	-0.0186369869	0.0227823262	-0.078243947	0.0109241824	-0.0077543049	-0.0175058666	0.1186005061	0	0	0	0	0	0	0	0	-1.01602826082153	0.993004377983079	0.448081059024295	-1.68540061352814
0.223222	-0.542965	-0.501343	-0.00240286	-0.000165118	-0.00137702	0.052682	-0.430199	-0.226432	-0.00639263	0.000774463	-0.000992229	1.1172791	0.0396117264	0.0075354425	-0.028214182	-0.0502100954	-0.0477298374	-0.0219824722	0.0144808008	0.043885044	0.051896421	0.034609585	0.0004514381	-0.0339267737	-0.051766528	-0.044371389	-0.0153463027	0.0211597241	0.0473509122	0.0504597097	0.0289706552	-0.0066408724	-0.03901514	-0.0164181412	0.110356398	-0.1184728736	0.0255570664	0.1283499957	-0.026401801	0.0548092908	0.0781435184	0.0447172628	-0.080114831	1	0	0	0	0	0	0	0	-1.25922914881706	0.880303412820977	0.448081059024295	-1.68540061352814
0.280968	-0.967989	-0.68483	-0.0164969	-0.000344902	-0.0028561	0.057746	-0.425024	-0.183487	-0.01409404	-0.000179784	-0.00147908	1.4539022	0.0394636764	0.0070884207	-0.0287823352	-0.0504597097	-0.0472539781	-0.0207459769	0.0159924506	0.0448445497	0.0515825363	0.0328837193	-0.0020309873	-0.0359441567	-0.0521322486	-0.0426124582	-0.0120792627	0.024410558	0.048862844	0.0492194833	0.025304607	-0.0110886847	-0.0420138333	-0.1759345021	-0.0147116101	-0.0176020668	0.0641470482	-0.0100683726	0.1330962531	0.1031272252	0.0034380767	0.0510874083	-0.0963656612	0	1	0	0	0	0	0	0	0.376721721282209	0.416430782680684	0.448081059024295	-1.68540061352814
0.281211	-1.04648	-0.665874	-0.0260891	0.000302573	-0.00298068	0.000242999999999993	-0.0784909999999999	0.0189560000000001	-0.0095922	0.000647475	-0.00012458	0.61590275	0.0393148935	0.0066408724	-0.0293456776	-0.0506943307	-0.0467561802	-0.0194956122	0.0174895484	0.0457507597	0.0511910666	0.0310967934	-0.0045088495	-0.0378654364	-0.0523343914	-0.0406984653	-0.0087617663	0.0275453833	0.0501126395	0.0476832451	0.0214690046	-0.015454175	-0.0446686685	-0.1305879471	-0.1347660688	0.0744943576	0.116477569	-0.0993366478	0.1629780491	0.0541938782	-0.1104651163	0.0588191654	-0.027413629	0	0	0	0	0	0	0	0	0.346390759676676	1.05163092668159	0.448081059024295	-1.68540061352814
0.302409	-1.17063	-0.849594	-0.0289274	0.000443153	-0.00394962	0.0211980000000001	-0.12415	-0.18372	-0.0028383	0.00014058	-0.00096894	0.526459	0.0391653804	0.0061928308	-0.0299041152	-0.0509138886	-0.046236675	-0.0182322141	0.018970732	0.0466025972	0.0507226006	0.0292521253	-0.0069765817	-0.0396854757	-0.0523723222	-0.0386363752	-0.005407671	0.030549302	0.051093594	0.0458602343	0.0174895484	-0.0197049341	-0.0469579174	-0.1093533417	-0.159924407	0.0932602892	0.0803413208	-0.073896139	0.17237178	0.0310935712	-0.1545321403	0.0143180818	0.0473902172	0	0	0	0	0	0	0	0	-1.25028418079082	1.02351874509152	0.448081059024295	-1.68540061352814
0.282592	-1.06646	-0.836248	-0.0257218	0.000526607	-0.00399643	-0.019817	0.10417	0.0133459999999999	0.0032056	8.3454e-05	-4.68099999999996e-05	0.3041262	0.03901514	0.0057443291	-0.0304575546	-0.0511183183	-0.0456957037	-0.0169566271	0.0204346535	0.0473990497	0.050177843	0.0273531403	-0.0094286395	-0.0413994086	-0.0522459219	-0.0364336915	-0.0020309873	0.0334080384	0.0518004449	0.0437614146	0.013392903	-0.0238094045	-0.048862844	-0.1236955547	-0.1663717816	0.0802513587	0.0019838788	-0.0722913048	0.1605738756	0.0263740135	-0.145239168	0.0013000264	0.0590433137	0	0	0	0	0	0	0	0	0.082319720232302	0.933551612127786	0.448081059024295	-1.68540061352814
0.213344	-0.947045	-0.770689	-0.0218599	0.000844571	-0.00332603	-0.069248	0.119415	0.0655590000000001	0.0038619	0.000317964	0.0006704	0.4967352	0.0388641751	0.0052954007	-0.0310059033	-0.0513075588	-0.0451335173	-0.015669704	0.0218799809	0.0481391707	0.0495576132	0.0254033645	-0.0118595137	-0.0430026525	-0.0519555872	-0.0340984296	0.0013541801	0.0361080066	0.0522294002	0.0413994086	0.009206518	-0.0277371148	-0.0503678575	-0.1276097353	-0.1241764579	0.0648164935	0.0152141605	-0.0524590962	0.1406973821	0.0295994125	-0.1064547218	0.0163572806	0.0645538522	0	0	0	0	0	0	0	0	0.493973471030055	0.689617246326118	0.448081059024295	-1.68540061352814
0.163514	-0.89388	-0.773274	-0.0197979	0.000679953	-0.00370847	-0.04983	0.0531650000000001	-0.00258500000000017	0.002062	-0.000164618	-0.00038244	0.2360329	0.0387124883	0.0048460789	-0.0315490697	-0.0514815542	-0.0445503769	-0.0143723053	0.0233053991	0.0488220806	0.048862844	0.0234064185	-0.014263743	-0.0444909208	-0.051502229	-0.0316390872	0.0047336909	0.0386363752	0.0523781585	0.0387884217	0.0049584444	-0.0314589057	-0.0514606403	-0.123824613	-0.1185410135	0.0249650946	-0.0011852606	-0.0218261098	0.124627553	0.0463298777	-0.0548816657	0.0055812578	0.0461509531	0	0	0	0	0	0	0	0	1.04134895991006	2.31690196518565	0.448081059024295	-1.68540061352814
0.138956	-0.821336	-0.686671	-0.0168927	0.000706511	-0.00326174	-0.024558	0.0725439999999998	0.086603	0.0029052	2.6558e-05	0.00044673	0.3526294	0.0385600826	0.0043963972	-0.0320869629	-0.0516402525	-0.0439465533	-0.0130652981	0.024709611	0.0494469678	0.0480945804	0.0213660101	-0.0166359256	-0.0458602343	-0.0508872699	-0.0290646136	0.0080934286	0.0409811285	0.0522459219	0.0359441567	0.0006771467	-0.0349471469	-0.0521322486	-0.1271796824	-0.0846854016	-0.0158046916	-0.0094984808	-0.0183155629	0.0954429154	0.0344581677	-0.0608093066	0.0255359765	0.027408452	0	0	0	0	0	0	0	0	0.043627547314282	2.35485866785316	0.448081059024295	-1.68540061352814
0.146502	-0.827651	-0.666815	-0.0165046	1.82997e-05	-0.00285216	0.007546	-0.00631499999999996	0.0198560000000001	0.000388100000000006	-0.0006882113	0.00040958	0.108011565	0.0384069609	0.0039463888	-0.0326194932	-0.0517836067	-0.0433223267	-0.0117495564	0.0260913389	0.0500130897	0.0472539781	0.0192859283	-0.018970732	-0.0471069319	-0.0501126395	-0.0263843771	0.0114193591	0.0431311232	0.0518333998	0.0328837193	-0.0036086884	-0.0381759417	-0.0523771858	-0.1137688717	-0.0404064113	0.0147260337	0.0105096134	-0.0342601613	0.0887597715	-0.0007683201	-0.0233757915	0.0536919332	-0.0228940936	0	0	0	0	0	0	0	0	0.085957163573452	2.4952913223646	0.448081059024295	-1.68540061352814
0.144509	-0.827978	-0.662067	-0.0157703	1.82997e-05	-0.00279078	-0.00199299999999999	-0.000327000000000077	0.00474799999999998	0.000734299999999997	0	6.13799999999998e-05	0.0468520000000001	0.0382531258	0.0034960873	-0.0331465714	-0.0519115742	-0.042677987	-0.0104259597	0.0274493255	0.0505197734	0.0463423012	0.0171700353	-0.0212629165	-0.0482276804	-0.0491807684	-0.0236081307	0.0146975897	0.0450761418	0.0511428052	0.0296255153	-0.0078703433	-0.0411213197	-0.0521934471	-0.1054908875	-0.0320180636	0.0189315694	-0.0147069093	-0.0319855651	0.0832396645	0.008112988	-0.009242776	-0.0100399072	-0.0337019829	0	0	0	0	0	0	0	0	0.24204061983774	2.39806044362185	0.448081059024295	-1.68540061352814
0.144486	-0.810652	-0.656661	-0.0149486	1.82997e-05	-0.002792	-2.29999999999952e-05	0.0173260000000001	0.00540600000000002	0.000821700000000002	0	-1.22000000000013e-06	0.0639009999999999	0.0380985803	0.0030455261	-0.0336681095	-0.0520241169	-0.0420138333	-0.0090953929	0.0287823352	0.0509664168	0.0453609212	0.0150222601	-0.0235073292	-0.0492194833	-0.0480945804	-0.0207459769	0.0179144269	0.0468069407	0.050177843	0.02618914	-0.0120792627	-0.0437614146	-0.0515825363	-0.0875723843	0.0007553239	0.0254598929	0.0367751146	-0.0330230086	0.0704543046	-0.016148593	-0.0106369223	0.0385009629	-0.0234607533	0	0	0	0	0	0	0	0	1.01858584380298	1.2468625342662	0.448081059024295	-1.68540061352814
0.140053	-0.794371	-0.650018	-0.01378	1.82997e-05	-0.00275721	-0.00443299999999999	0.016281	0.00664299999999995	0.0011686	0	3.47900000000002e-05	0.0875265	0.0379433273	0.0025947387	-0.0341840202	-0.0521212014	-0.0413301739	-0.0077587455	0.0300891549	0.051352489	0.044311314	0.0128465907	-0.0256989275	-0.0500796887	-0.0468574839	-0.0178083308	0.0210564335	0.0483152946	0.04894369	0.0225952602	-0.0162072446	-0.0460766263	-0.0505494535	-0.0749057724	0.0174428949	0.0297909641	-0.0261439808	-0.0123037649	0.0546644911	-0.0549361289	-0.0042492367	0.0481356452	-0.0112635167	0	0	0	0	0	0	0	0	0.536982850527553	0.060620371977599	0.448081059024295	-1.68540061352814
0.144457	-0.770052	-0.670702	-0.0134928	-8.64181e-05	-0.00285842	0.00440399999999999	0.0243190000000002	-0.020684	0.000287200000000001	-0.0001047178	-0.00010121	0.0740633900000002	0.0377873696	0.0021437585	-0.0346942175	-0.0522027989	-0.0406273263	-0.0064169112	0.0313685957	0.0516775313	0.0431950583	0.0106470671	-0.0278327876	-0.0508059967	-0.0454733605	-0.0148058821	0.024110485	0.049594035	0.047446967	0.0188654898	-0.0202266294	-0.0480497669	-0.0491026536	-0.0677108984	0.0296239922	0.052044377	-0.0577275859	-0.0393768001	0.0616989973	-0.0701324234	0.0209009918	0.0289110099	-0.0447314732	0	0	0	0	0	0	0	0	-0.365284923939262	0.15870040466758	0.448081059024295	0.592443852028073
0.135378	-0.708731	-0.634623	-0.0121513	1.82997e-05	-0.0028077	-0.00907900000000001	0.0613209999999998	0.0360790000000001	0.0013415	0.0001047178	5.07200000000002e-05	0.18132589	0.0376307102	0.0016926191	-0.0351986159	-0.0522688852	-0.0399056168	-0.0050707869	0.0326194932	0.0519411573	0.0420138333	0.0084277735	-0.0299041152	-0.0513964655	-0.0439465533	-0.0117495564	0.0270638244	0.050637085	0.0456957037	0.0150222601	-0.024110485	-0.0496661877	-0.0472539781	-0.0488699087	0.0574678883	0.0503381587	-0.003404318	-0.0396780325	0.0439715923	-0.0446295744	0.0169411777	-0.0027771621	-0.0372361415	0	0	0	0	0	0	0	0	-0.297935266488812	0.284204659001017	0.448081059024295	0.592443852028073
0.144398	-0.689784	-0.603573	-0.0110572	1.82997e-05	-0.00283143	0.00902	0.0189469999999999	0.03105	0.0010941	0	-2.373e-05	0.1149085	0.0374733519	0.0012413539	-0.0356971313	-0.0523194405	-0.0391653804	-0.0037212726	0.0338407093	0.0521430537	0.0407694154	0.0061928308	-0.0319082567	-0.0518495163	-0.0422818529	-0.0086504753	0.0299041152	0.0514394875	0.043699295	0.0110886847	-0.0278327876	-0.0509138886	-0.045018557	-0.0383057602	0.0729776556	0.0290579061	0.0309070119	-0.0169445397	0.0125144018	-0.0393634562	0.0372290303	0.0608113725	-0.0177423613	0	0	0	0	0	0	0	0	-2.01651564917363	1.25424710852939	0.448081059024295	-1.68540061352814
0.137253	-0.689104	-0.63011	-0.00987721	1.82997e-05	-0.00286554	-0.00714500000000001	0.000680000000000014	-0.0265370000000001	0.00117999	0	-3.41100000000004e-05	0.0950669999999998	0.0373152977	0.0007899965	-0.0361896802	-0.0523544498	-0.0384069609	-0.0023692706	0.0350311327	0.0522829807	0.0394636764	0.0039463888	-0.0338407093	-0.0521639377	-0.0404844828	-0.0055199161	0.0326194932	0.0519974292	0.0414684511	0.0070884207	-0.0313685957	-0.0517836067	-0.0424146861	-0.0287484232	0.0466816456	0.0136076469	-0.0751497476	0.011123706	0.015423896	-0.0577060597	0.0204348054	-0.0412571165	-0.0268994083	0	0	0	0	0	0	0	0	0.086281610060047	1.24192415013422	0.448081059024295	-1.68540061352814
0.144342	-0.627796	-0.593902	-0.00970977	1.82997e-05	-0.00273046	0.00708900000000001	0.061308	0.036208	0.000167440000000001	0	0.00013508	0.119731	0.0371565505	0.0003385804	-0.0366761804	-0.0523739028	-0.0376307102	-0.0010156846	0.0361896802	0.0523607718	0.0380985803	0.0016926191	-0.0356971313	-0.0523388891	-0.0385600826	-0.0023692706	0.0351986159	0.0523082586	0.03901514	0.0030455261	-0.0346942175	-0.0522688852	-0.0394636764	-0.0203605071	0.0748624472	0.0252254761	-0.0168780049	-0.0319047315	0.0013071624	-0.0706457621	0.0087717509	-0.0066631356	-0.0507930391	0	0	0	0	0	0	0	0	-1.14193695902188	1.07528268426169	0.448081059024295	-1.68540061352814
0.136734	-0.637103	-0.64074	-0.00863011	-0.000107335	-0.00274478	-0.007608	-0.00930699999999995	-0.0468379999999999	0.00107966	-0.0001256347	-1.432e-05	0.124733735	0.0369971132	-0.0001128608	-0.0371565505	-0.0523777937	-0.0368369888	0.0003385804	0.0373152977	0.0523763346	0.0366761804	-0.0005642937	-0.0374733519	-0.0523739028	-0.0365146908	0.0007899965	0.0376307102	0.0523704984	0.036352523	-0.0010156846	-0.0377873696	-0.0523661213	-0.0361896802	-0.002893484	0.0820421913	0.0382695071	-0.0157536174	0.0067515694	0.0049461064	-0.0727379709	0.0365438809	-0.0011573037	-0.0423197553	0	0	0	0	0	0	0	0	1.00766147437613	0.895409966985993	0.448081059024295	-1.68540061352814
0.146464	-0.599856	-0.560222	-0.00723121	1.82997e-05	-0.002752	0.00973000000000002	0.0372469999999999	0.080518	0.0013989	0.0001256347	-7.22000000000006e-06	0.204082735	0.0368369888	-0.0005642937	-0.0376307102	-0.0523661213	-0.0360261653	0.0016926191	0.0384069609	0.0523296507	0.0351986159	-0.0028201586	-0.0391653804	-0.0522688852	-0.0343547251	0.0039463888	0.0399056168	0.0521838529	0.0334948844	-0.0050707869	-0.0406273263	-0.0520745933	-0.0326194932	-0.0009019865	0.0828801154	0.0047564494	-0.0863411704	0.0084795686	-0.0229857135	-0.0762861762	0.0288544527	0.0284698026	-0.0271408583	0	0	0	0	0	0	0	0	0.880460855579776	0.897941803176606	0.448081059024295	-1.68540061352814
0.144367	-0.61072	-0.60415	-0.00794981	1.82997e-05	-0.00279552	-0.00209700000000002	-0.0108639999999999	-0.043928	-0.0007186	0	-4.352e-05	0.0949950000000001	0.0366761804	-0.0010156846	-0.0380985803	-0.0523388891	-0.0351986159	0.0030455261	0.0394636764	0.0522207755	0.0336681095	-0.0050707869	-0.0407694154	-0.0520241169	-0.0320869629	0.0070884207	0.0420138333	0.0517492091	0.0304575546	-0.0090953929	-0.0431950583	-0.0513964655	-0.0287823352	0.0074519855	0.0747061823	0.0060491319	0.0028138572	-0.0070663745	-0.0167716585	-0.0166793272	0.0408221107	0.0002228029	-0.0382273474	0	0	0	0	0	0	0	0	0.755195802407542	-0.158556862952445	0.448081059024295	-1.68540061352814
0.144341	-0.571388	-0.509578	-0.00608362	0.000139196	-0.00270043	-2.59999999999983e-05	0.0393319999999999	0.094572	0.00186619	0.0001208963	9.50899999999999e-05	0.238038815	0.0365146908	-0.0014670001	-0.0385600826	-0.0522961052	-0.0343547251	0.0043963972	0.0404844828	0.0520498384	0.0320869629	-0.0073119995	-0.0422818529	-0.0516402525	-0.0297185201	0.0102046586	0.0439465533	0.0510686325	0.027256828	-0.0130652981	-0.0454733605	-0.0503367722	-0.024709611	0.0169448257	0.0737039872	-0.0235184943	-0.0225126007	0.0178375683	-0.0460072047	-0.0390338653	0.0272527747	0.0143737832	-0.0388666385	0	0	0	0	0	0	0	0	0.268057461890309	-0.504719600738204	0.448081059024295	-1.68540061352814
0.144003	-0.531265	-0.567561	-0.00591051	-3.99712e-05	-0.00229498	-0.000338000000000005	0.040123	-0.057983	0.00017311	-0.0001791672	0.00040545	0.13633036	0.036352523	-0.0019182066	-0.03901514	-0.0522377823	-0.0334948844	0.0057443291	0.0414684511	0.0518170426	0.0304575546	-0.0095396348	-0.043699295	-0.0511183183	-0.027256828	0.0132837629	0.0456957037	0.0501453577	0.0239098759	-0.0169566271	-0.047446967	-0.0489033805	-0.0204346535	0.0160822216	0.0882242405	-0.0041702734	-0.0436374812	-0.0049318735	-0.0326037649	-0.0371728333	0.0475081663	0.0073883293	-0.0686609896	0	0	0	0	0	0	0	0	0.198078583958099	-0.399236350529328	0.448081059024295	-1.68540061352814
0.144007	-0.547734	-0.526385	-0.00484574	-3.47884e-05	-0.00229498	4.000000000004e-06	-0.0164690000000001	0.041176	0.00106477	5.1828e-06	0	0.11114664	0.0361896802	-0.0023692706	-0.0394636764	-0.0521639377	-0.0326194932	0.0070884207	0.0424146861	0.0515226647	0.0287823352	-0.0117495564	-0.045018557	-0.0504597097	-0.024709611	0.016314529	0.0472539781	0.0489837722	0.0204346535	-0.0207459769	-0.0491026536	-0.0471069319	-0.0159924506	0.0339708123	0.0887718971	-0.0184731878	0.0398634185	0.0020368287	-0.0584804969	-0.0214756425	0.05033807	0.0217964275	-0.0473982419	0	0	0	0	0	0	0	0	0.648054681897525	0.697685937769916	0.448081059024295	-1.68540061352814
0.144078	-0.499055	-0.517769	-0.0053073	0.000152741	-0.00229498	7.09999999999877e-05	0.048679	0.00861600000000007	-0.00046156	0.0001875294	0	0.08982047	0.0360261653	-0.0028201586	-0.0399056168	-0.0520745933	-0.0317289578	0.0084277735	0.0433223267	0.0511670547	0.0270638244	-0.0139376608	-0.046236675	-0.0496661877	-0.0220848615	0.0192859283	0.0486148674	0.0475893965	0.0168498047	-0.024410558	-0.0504293264	-0.0449607632	-0.0114193591	0.0354165614	0.0873108626	-0.0108299571	0.0285489856	0.0123353118	-0.0479271556	-0.0029829734	0.051259423	-0.0228620834	-0.0286665359	0	0	0	0	0	0	0	0	0.44767085164769	-0.534008714033096	0.448081059024295	-1.68540061352814
0.144113	-0.491497	-0.481252	-0.00456176	1.82997e-05	-0.00243425	3.5000000000035e-05	0.00755800000000001	0.0365169999999999	0.00074554	-0.0001344413	-0.00013927	0.095072565	0.0358619813	-0.0032708371	-0.0403408874	-0.0519697758	-0.0308236917	0.0097614921	0.044190547	0.050750635	0.025304607	-0.016099885	-0.0473509122	-0.048739874	-0.0193908153	0.0221871482	0.049772687	0.0459688572	0.0131745611	-0.0279283311	-0.0514180959	-0.0424808075	-0.006752807	0.0333198612	0.0408015671	-0.0675082255	-0.047219016	0.0462685745	-0.0575758679	0.0390116918	0.0236649745	-0.0028402887	0.0056133361	0	0	0	0	0	0	0	0	-0.314248966803367	0.232109416792194	0.448081059024295	-1.68540061352814
0.144117	-0.491413	-0.514998	-0.00480941	9.80415e-05	-0.00238673	3.99999999997624e-06	8.40000000000285e-05	-0.0337459999999999	-0.00024765	7.97418e-05	4.75200000000001e-05	0.05257959	0.0356971313	-0.0037212726	-0.0407694154	-0.0518495163	-0.0299041152	0.0110886847	0.045018557	0.0502739006	0.0235073292	-0.0182322141	-0.0483587652	-0.0476832451	-0.0166359256	0.0250076315	0.0507226006	0.0441298556	0.0094286395	-0.03127814	-0.0520623368	-0.0396854757	-0.0020309873	0.0257398913	0.0134410394	-0.0841108986	-0.0564866337	0.0267874705	-0.0481518326	0.0436269352	0.0310920099	-0.0287686808	-0.0376505035	0	0	0	0	0	0	0	0	-2.15612271882609	0.306591053335691	0.448081059024295	-1.68540061352814
0.149958	-0.46059	-0.456481	-0.00464148	1.82997e-05	-0.00229498	0.00584099999999999	0.030823	0.0585169999999999	0.00016793	-7.97418e-05	9.17500000000002e-05	0.11215209	0.0355316183	-0.0041714317	-0.0411911291	-0.0517138504	-0.0289706552	0.0124084642	0.0458056033	0.0497374181	0.021674694	-0.0203306886	-0.0492579697	-0.0464991262	-0.0138288366	0.0277371148	0.0514606403	0.0420811315	0.0056321357	-0.0344398384	-0.0523577323	-0.0365955205	0.0027074549	0.0335797782	0.033519505	-0.0955349489	0.0074392142	0.0058743085	-0.0669807447	0.0394518394	0.0005020451	-0.0103994396	-0.0223603867	0	0	0	0	0	0	0	0	-0.38847898894766	0.353762601082003	0.448081059024295	-1.68540061352814
