"trans_x"	"trans_y"	"trans_z"	"rot_x"	"rot_y"	"rot_z"	"trans_x_derivative1"	"trans_y_derivative1"	"trans_z_derivative1"	"rot_x_derivative1"	"rot_y_derivative1"	"rot_z_derivative1"	"framewise_displacement"	"cosine00"	"cosine01"	"cosine02"	"cosine03"	"cosine04"	"cosine05"	"cosine06"	"cosine07"	"cosine08"	"cosine09"	"cosine10"	"cosine11"	"cosine12"	"cosine13"	"cosine14"	"cosine15"	"cosine16"	"cosine17"	"cosine18"	"cosine19"	"cosine20"	"t_comp_cor_00"	"t_comp_cor_01"	"t_comp_cor_02"	"a_comp_cor_00"	"a_comp_cor_01"	"a_comp_cor_02"	"a_comp_cor_03"	"a_comp_cor_04"	"volume_z"	"luminance_z"	"speech_z"	"face_z"
0.0980667	-0.0853395	-0.272783	-0.00925096	-0.00184835	-0.00307548	0.0237904	-0.0779984	-0.110333	0.00067863	0.00079419	-1.94699999999997e-05	0.2867363	-0.0074237382	-0.0502739006	0.021674694	0.0441298556	-0.0341840202	-0.0344398384	0.0439465533	0.0219824722	-0.050177843	-0.0077587455	0.0523771858	-0.0070884207	-0.0503678575	0.0213660101	0.044311314	-0.0339267737	-0.0346942175	0.0437614146	0.0222893319	-0.0500796887	-0.0080934286	-0.0131103287	-0.025567722	0.0101381657	-0.0005607845	-0.0347087165	0.0013072926	-0.0536253629	0.024080653	0.813564128138149	-0.138112459808431	0.448081059024295	0.592443852028073
0.0869273	-0.00984263	-0.213922	-0.00928322	-0.00184835	-0.00306511	-0.0111394	0.07549687	0.058861	-3.22599999999992e-05	0	1.037e-05	0.14762877	-0.0076471118	-0.0501453577	0.0222893319	0.0436369724	-0.0350311327	-0.0334080384	0.0447861304	0.0203306886	-0.0507226006	-0.0055199161	0.0523343914	-0.0097614921	-0.0494840794	0.0242106219	0.0424146861	-0.0365955205	-0.0317289578	0.0458602343	0.0183379745	-0.0512148408	-0.0033834701	-0.0184428553	-0.0102654885	0.0226622981	0.0072068008	-0.0169855796	-0.017899916	-0.0140814417	-0.0593322508	0.71098080139339	0.468834297073202	0.448081059024295	0.592443852028073
0.0943871	-0.0165629	-0.364682	-0.00116678	0.00100057	-0.00323896	0.00745980000000002	-0.00672027	-0.15076	0.00811644	0.00284892	-0.00017385	0.72190057	-0.0078703433	-0.0500130897	0.0229002443	0.0431311232	-0.0358619813	-0.032353904	0.0455849554	0.018654743	-0.0511910666	-0.0032708371	0.0521740164	-0.0124084642	-0.0484450328	0.0269671338	0.0403408874	-0.039090351	-0.0285934806	0.0476832451	0.014263743	-0.0519697758	0.0013541801	-0.0359130261	-0.0105172852	0.0393178118	0.0472070405	-0.0277446753	0.016392144	-0.0490798826	-0.0272473325	0.433652268189481	0.072833066412866	0.448081059024295	0.592443852028073
0.0328908	0.0120975	-0.220426	-0.00551888	-0.00100708	-0.00310892	-0.0614963	0.0286604	0.144256	-0.0043521	-0.00200765	0.00013004	0.5589022	-0.0080934286	-0.0498771065	0.0235073292	0.0426124582	-0.0366761804	-0.03127814	0.0463423012	0.0169566271	-0.0515825363	-0.0010156846	0.051896421	-0.0150222601	-0.0472539781	0.0296255153	0.0380985803	-0.0413994086	-0.025304607	0.0492194833	0.0100939368	-0.0523388891	0.0060807472	-0.0541542761	0.0266275021	0.0238650494	0.0645944315	0.0373137875	0.045751347	0.0426526353	-0.04233215	0.781071400425988	-0.129888429027647	0.448081059024295	0.592443852028073
0.0120482	-0.0320905	-0.229715	-0.00811873	-0.00269255	-0.00263936	-0.0208426	-0.044188	-0.00928899999999999	-0.00259985	-0.00168547	0.00046956	0.3120636	-0.0083163637	-0.0497374181	0.024110485	0.0420811315	-0.0374733519	-0.0301814655	0.0470574788	0.015238359	-0.051896421	0.0012413539	0.051502229	-0.0175958911	-0.0459146523	0.0321760928	0.0356971313	-0.0435117199	-0.0218799809	0.0504597097	0.0058564958	-0.0523194405	0.010757547	-0.056947562	0.0101436195	-0.0316945328	0.0480141809	0.0107262168	0.033324457	-0.0160346865	0.0920670389	-1.88690849366537	1.3201842865907	-2.22840312389761	-1.68540061352814
0.0524146	-0.0105953	-0.254658	-0.00836555	-0.00236387	-0.00263936	0.0403664	0.0214952	-0.024943	-0.00024682	0.00032868	0	0.1155796	-0.0085391442	-0.049594035	0.024709611	0.0415373011	-0.0382531258	-0.0290646136	0.0477298374	0.0135019809	-0.0521322486	0.0034960873	0.050992326	-0.0201224762	-0.044431258	0.034609585	0.0331465714	-0.0454172463	-0.0183379745	0.0513964655	0.0015798132	-0.0519115742	0.0153463027	-0.0282914349	-0.0195065989	-0.0607242207	0.0154739351	-0.0146627147	0.0120094976	0.0560262141	-0.0081085487	1.18388781007881	2.10300471615294	0.448081059024295	0.592443852028073
0.0936179	-0.102557	-0.325351	-0.008076	-0.00149997	-0.00318452	0.0412033	-0.0919617	-0.070693	0.000289549999999998	0.0008639	-0.00054516	0.2887885	-0.0087617663	-0.0494469678	0.025304607	0.0409811285	-0.03901514	-0.0279283311	0.0483587652	0.0117495564	-0.0522896643	0.0057443291	0.0503678575	-0.0225952602	-0.0428084497	0.0369171367	0.0304575546	-0.0471069319	-0.0146975897	0.0520241169	-0.0027074549	-0.0511183183	0.0198094581	-0.0058056218	-0.0262580889	-0.0572890459	-0.0135464634	-0.0373150126	-0.0272508871	0.0411039696	0.0177207265	0.663949233688228	1.72256671824901	0.448081059024295	0.592443852028073
0.0605296	-0.0086783	-0.218545	-0.00879567	-0.00216487	-0.00315623	-0.0330883	0.0938787	0.106806	-0.00071967	-0.0006649	2.82900000000003e-05	0.304416	-0.0089842256	-0.0492962274	0.0258953737	0.0404127789	-0.0397590408	-0.0267733776	0.04894369	0.009983168	-0.0523684314	0.0079819045	0.0496302266	-0.0250076315	-0.0410513194	0.039090351	0.0276413132	-0.0485727468	-0.0109783563	0.0523388891	-0.0069765817	-0.0499455618	0.024110485	0.0102080896	-0.0486548969	0.011480621	-0.010876633	-0.0445628035	0.0638242592	0.0287932645	-0.0415441064	0.255722063352916	0.495135204699068	0.448081059024295	0.592443852028073
0.0752093	-0.0969229	-0.302239	-0.00856076	-0.00210772	-0.00312034	0.0146797	-0.0882446	-0.083694	0.00023491	5.71500000000002e-05	3.58899999999998e-05	0.2030158	-0.009206518	-0.0491418251	0.0264818121	0.0398324213	-0.0404844828	-0.0256005252	0.0494840794	0.0082049152	-0.0523684314	0.0102046586	0.0487810905	-0.0273531403	-0.0391653804	0.0411213197	0.024709611	-0.0498077248	-0.0072002268	0.0523388891	-0.0111989617	-0.0484020114	0.028214182	0.0004944853	-0.0023467551	0.0337209443	0.0012207243	-0.0190710544	-0.0149322279	-0.0307520425	-0.0344950036	-1.60474920298551	0.075117522001596	-2.22840312389761	0.592443852028073
0.0629932	-0.0144923	-0.264368	-0.00837901	-0.00210772	-0.00263936	-0.0122161	0.0824306	0.037871	0.000181750000000001	0	0.00048098	0.1656542	-0.0094286395	-0.0489837722	0.0270638244	0.0392402281	-0.0411911291	-0.024410558	0.0499794418	0.0064169112	-0.0522896643	0.0124084642	0.0478223571	-0.0296255153	-0.0371565505	0.0430026525	0.021674694	-0.0508059967	-0.0033834701	0.0520241169	-0.0153463027	-0.0464991262	0.0320869629	-0.0111890078	0.0456842518	0.015797036	0.0177715329	0.0489662833	-0.0187515788	0.007018058	-0.0829609386	0.108814780025802	0.844230280275875	-2.22840312389761	-1.68540061352814
0.0772902	-0.0565641	-0.299061	-0.00670965	-0.00167831	-0.00263936	0.014297	-0.0420718	-0.034693	0.00166936	0.00042941	0	0.1960003	-0.0096505858	-0.0488220806	0.0276413132	0.0386363752	-0.0418786518	-0.0232042715	0.0504293264	0.004621281	-0.0521322486	0.0145892291	0.0467561802	-0.0318186811	-0.0350311327	0.0447275033	0.0185492395	-0.0515628185	0.0004514381	0.0513964655	-0.0193908153	-0.0442510332	0.0356971313	-0.0274686658	-0.0270497612	0.0225927346	0.0285741964	-0.0122772266	0.0316340301	-0.0480052774	-0.0049683266	-0.731320143485414	1.73137149340435	-2.22840312389761	-1.68540061352814
0.0581391	-0.037816	-0.28254	-0.00771947	-0.00210772	-0.00263936	-0.0191511	0.0187481	0.016521	-0.00100982	-0.00042941	0	0.1263817	-0.009872353	-0.0486567622	0.028214182	0.0380210421	-0.0425467316	-0.0219824722	0.0508333239	0.0028201586	-0.051896421	0.016742904	0.0455849554	-0.0339267737	-0.0327957961	0.0462895956	0.0153463027	-0.0520745933	0.0042839244	0.0504597097	-0.0233053991	-0.0416744222	0.03901514	-0.0377197465	0.0074711628	-0.0298153798	0.0304464972	0.0285802037	0.0228741451	0.0899624382	-0.0172958747	1.23683150662288	1.66330502387048	-2.22840312389761	-1.68540061352814
0.0753376	-0.078959	-0.250883	-0.00785192	-0.0018675	-0.00295489	0.0171985	-0.041143	0.0316570000000001	-0.00013245	0.00024022	-0.00031553	0.1244085	-0.0100939368	-0.0484878293	0.0287823352	0.0373944116	-0.0431950583	-0.0207459769	0.0511910666	0.0010156846	-0.0515825363	0.0188654898	0.044311314	-0.0359441567	-0.0304575546	0.0476832451	0.0120792627	-0.0523388891	0.0080934286	0.0492194833	-0.0270638244	-0.0387884217	0.0420138333	-0.0021316275	0.0738001828	-0.0798978317	-0.007250977	0.0780361951	0.0293384428	0.0054221697	0.0467061194	0.297852882810567	0.209434194542609	-2.22840312389761	0.592443852028073
0.0626557	-0.0255781	-0.240837	-0.00832803	-0.00210772	-0.00283369	-0.0126819	0.0533809	0.010046	-0.00047611	-0.00024022	0.0001212	0.1179853	-0.0103153331	-0.0483152946	0.0293456776	0.0367566699	-0.043823331	-0.0194956122	0.051502229	-0.0007899965	-0.0511910666	0.0209530451	0.0429381175	-0.0378654364	-0.028023745	0.0489033805	0.0087617663	-0.0523544498	0.0118595137	0.0476832451	-0.0306409077	-0.0356144575	0.0446686685	0.043096019	0.041414939	-0.0662282437	-0.0535124425	0.0420647758	0.0249712301	0.0388258119	0.0126100023	0.742156810287642	-0.384045319647561	-2.22840312389761	0.592443852028073
0.0849435	-0.0790572	-0.29067	-0.00781004	-0.00165985	-0.00290528	0.0222878	-0.0534791	-0.049833	0.00051799	0.00044787	-7.15900000000003e-05	0.1774724	-0.0105365379	-0.0481391707	0.0299041152	0.0361080066	-0.044431258	-0.0182322141	0.051766528	-0.0025947387	-0.0507226006	0.0230016937	0.0414684511	-0.0396854757	-0.0255020041	0.0499455618	0.005407671	-0.0521212014	0.0155619757	0.0458602343	-0.0340126806	-0.0321760928	0.0469579174	0.0633048759	-0.0278963888	-0.044831762	-0.0584895437	-0.0209888973	-0.0011624814	0.0271153615	0.0133190242	-2.93163146169805	0.88467247970183	-2.22840312389761	0.592443852028073
0.0793053	-0.025262	-0.25127	-0.00854522	-0.00210772	-0.00305133	-0.00563820000000001	0.0537952	0.0394	-0.000735179999999999	-0.00044787	-0.00014605	0.1652884	-0.010757547	-0.0479594708	0.0304575546	0.0354486142	-0.045018557	-0.0169566271	0.0519837232	-0.0043963972	-0.050177843	0.0250076315	0.0399056168	-0.0413994086	-0.0229002443	0.0508059967	0.0020309873	-0.0516402525	0.0191809517	0.0437614146	-0.0371565505	-0.028498854	0.048862844	0.0646337633	-0.0318799237	0.0247565482	-0.049009261	-0.018545685	0.0398398197	0.0079345561	-0.004986408	0.545493059575442	1.1593557477366	-2.22840312389761	0.592443852028073
0.0952196	-0.109161	-0.393136	-0.00889114	-0.00193785	-0.00317343	0.0159143	-0.083899	-0.141866	-0.000345920000000001	0.00016987	-0.0001221	0.2735738	-0.0109783563	-0.0477762082	0.0310059033	0.0347786889	-0.0455849554	-0.015669704	0.0521536168	-0.0061928308	-0.0495576132	0.0269671338	0.0382531258	-0.0430026525	-0.0202266294	0.0514815542	-0.0013541801	-0.0509138886	0.0226970271	0.0413994086	-0.0400514517	-0.0246100408	0.0503678575	0.0341656473	-0.0378175969	0.010509875	-0.0186224645	-0.0374125163	-0.0754281637	-0.0214768349	-0.0088718604	-0.630530086270085	0.367236981378123	-2.22840312389761	0.592443852028073
0.0793795	-0.0598415	-0.290549	-0.00902987	-0.00167242	-0.00310376	-0.0158401	0.0493195	0.102587	-0.00013873	0.00026543	6.967e-05	0.1914381	-0.0111989617	-0.0475893965	0.0315490697	0.0340984296	-0.0461301902	-0.0143723053	0.0522760543	-0.0079819045	-0.048862844	0.0288765622	0.0365146908	-0.0444909208	-0.0174895484	0.0519697758	-0.0047336909	-0.0499455618	0.0260913389	0.0387884217	-0.042677987	-0.0205385235	0.0514606403	0.0186779769	-0.0374954421	0.0088314303	-0.0032500716	-0.0170829076	0.0192892026	0.005096276	-0.0208279056	-2.93048985923288	-0.538645830732638	-2.22840312389761	0.592443852028073
0.0732671	-0.0154121	-0.223044	-0.0089059	-0.00249861	-0.00281744	-0.00611239999999999	0.0444294	0.067505	0.000123970000000003	-0.00082619	0.00028632	0.1798708	-0.0114193591	-0.0473990497	0.0320869629	0.0334080384	-0.0466540082	-0.0130652981	0.0523509242	-0.0097614921	-0.0480945804	0.030732371	0.0346942175	-0.0458602343	-0.0146975897	0.0522688852	-0.0080934286	-0.048739874	0.0293456776	0.0359441567	-0.045018557	-0.016314529	0.0521322486	0.0188338999	-0.0416060981	0.0501293503	-0.0054089663	-0.0222962756	0.0952334604	-0.0750400307	0.0019204747	-2.80754312183259	-0.431044548593116	-2.22840312389761	0.592443852028073
0.079396	-0.094214	-0.398634	-0.00922525	-0.00167242	-0.00318554	0.00612890000000001	-0.0788019	-0.17559	-0.000319350000000003	0.00082619	-0.0003681	0.3362028	-0.0116395445	-0.0472051818	0.0326194932	0.0327077205	-0.0471561663	-0.0117495564	0.0523781585	-0.0115294786	-0.0472539781	0.0325311144	0.0327957961	-0.0471069319	-0.0118595137	0.0523777937	-0.0114193591	-0.047302555	0.0324425845	0.0328837193	-0.0470574788	-0.011969416	0.0523771858	-0.0075968984	-0.0267155111	0.0222120114	0.0161726144	-0.019303477	-0.0366919443	0.0404023275	-0.0149532685	-2.84308170292214	-0.433439824062909	-2.22840312389761	0.592443852028073
0.0792385	-0.0347842	-0.291438	-0.00948079	-0.00218612	-0.00301096	-0.000157500000000005	0.0594298	0.107196	-0.000255539999999999	-0.0005137	0.00017458	0.2139743	-0.0118595137	-0.0470078072	0.0331465714	0.0319976841	-0.0476364314	-0.0104259597	0.0523577323	-0.0132837629	-0.0463423012	0.0342694522	0.0308236917	-0.0482276804	-0.0089842256	0.0522961052	-0.0146975897	-0.0456404355	0.0353654455	0.0296255153	-0.0487810905	-0.0075354425	0.0521934471	-0.0097111667	-0.0227161826	0.0451001535	0.0172437798	-0.0174345112	0.0125257435	-0.0125299328	-0.0393834217	-2.75171948628993	-0.606029099286051	0.448081059024295	0.592443852028073
0.105431	-0.124594	-0.469131	-0.010369	-0.00183573	-0.00326874	0.0261925	-0.0898098	-0.177693	-0.00088821	0.00035039	-0.00025778	0.3685143	-0.0120792627	-0.0468069407	0.0336681095	0.03127814	-0.0480945804	-0.0090953929	0.0522896643	-0.0150222601	-0.0453609212	0.0359441567	0.0287823352	-0.0492194833	-0.0060807472	0.0520241169	-0.0179144269	-0.0437614146	0.0380985803	0.02618914	-0.050177843	-0.0030455261	0.0515825363	-0.0268599	0.0102788577	0.0463128984	0.0373893435	0.0005853056	-0.1060938636	-0.0148556908	-0.0493247743	-0.639419193105599	-0.35769796004641	0.448081059024295	0.592443852028073
0.0882941	-0.0719204	-0.345525	-0.0105205	-0.00197617	-0.00308416	-0.0171369	0.0526736	0.123606	-0.000151500000000001	-0.00014044	0.00018458	0.2172425	-0.0122987873	-0.0466025972	0.0341840202	0.030549302	-0.0485304007	-0.0077587455	0.0521740164	-0.016742904	-0.044311314	0.0375521182	0.0266763128	-0.0500796887	-0.003158189	0.0515628185	-0.0210564335	-0.0416744222	0.0406273263	0.0225952602	-0.0512383773	0.0014670001	0.0505494535	-0.0423190914	-0.0115317741	0.0333430008	0.0447565552	-0.0060963151	0.0293884729	-0.0465311779	0.0363655704	-0.290237743433857	-0.356542948685049	0.448081059024295	0.592443852028073
0.0824971	-0.0980166	-0.438879	-0.0102184	-0.00207894	-0.00332272	-0.005797	-0.0260962	-0.093354	0.000302100000000001	-0.00010277	-0.00023856	0.1574187	-0.0125180835	-0.0463947917	0.0346942175	0.0298113868	-0.04894369	-0.0064169112	0.0520108938	-0.0184436498	-0.0431950583	0.039090351	0.0245103563	-0.0508059967	-0.0002257211	0.0509138886	-0.024110485	-0.0393893764	0.0429381175	0.0188654898	-0.0519555872	0.0059686353	0.0491026536	-0.0425922344	-0.0112638568	0.0182824078	0.0417063674	-0.0148804631	-0.0440996282	0.0212139049	0.0055727591	0.524474077987909	-0.175750665008017	0.448081059024295	0.592443852028073
0.082906	-0.0980639	-0.333407	-0.00984279	-0.00207894	-0.00308416	0.00040889999999999	-4.72999999999862e-05	0.105472	0.000375609999999998	0	0.00023856	0.1366367	-0.0127371473	-0.0461835398	0.0351986159	0.0290646136	-0.0493342563	-0.0050707869	0.0518004449	-0.0201224762	-0.0420138333	0.0405559987	0.0222893319	-0.0513964655	0.0027074549	0.0500796887	-0.0270638244	-0.0369171367	0.045018557	0.0150222601	-0.052324667	0.0104259597	0.0472539781	-0.0345848105	-0.0300642876	0.0117954358	0.0347235103	-0.0252554939	0.0309540495	-0.027880917	0.0359346457	-0.870319585017298	-0.260790027936801	0.448081059024295	0.592443852028073
0.0791977	-0.0520945	-0.303763	-0.0102655	-0.00207894	-0.00290759	-0.00370830000000003	0.0459694	0.029644	-0.00042271	0	0.00017657	0.1092857	-0.0129559745	-0.0459688572	0.0356971313	0.0283092043	-0.0497019183	-0.0037212726	0.0515428613	-0.021777388	-0.0407694154	0.0419463399	0.0200182296	-0.0518495163	0.0056321357	0.0490632542	-0.0299041152	-0.0342694522	0.0468574839	0.0110886847	-0.0523431439	0.0148058821	0.045018557	-0.0193822338	0.002674353	0.0596084354	0.0294593319	0.007104598	0.0223166063	-0.004068102	-0.0289915311	-0.304818131733479	-0.448390239388283	0.448081059024295	0.592443852028073
0.0982839	-0.132773	-0.366439	-0.0101097	-0.00207894	-0.00285506	0.0190862	-0.0806785	-0.062676	0.000155799999999999	0	5.25299999999998e-05	0.1728572	-0.0131745611	-0.0457507597	0.0361896802	0.0275453833	-0.0500465054	-0.0023692706	0.0512383773	-0.0234064185	-0.0394636764	0.0432587929	0.017702152	-0.0521639377	0.0085391442	0.0478682839	-0.0326194932	-0.0314589057	0.0484450328	0.0070884207	-0.0520108938	0.0190758861	0.0424146861	-0.0401526565	0.0293352087	0.0262326246	0.0476450214	0.0240454097	-0.032785585	-0.0118838422	0.0376410171	1.2609270148343	0.367512031702886	0.448081059024295	0.592443852028073
0.0806967	-0.0262496	-0.309957	-0.010103	-0.00201392	-0.00291945	-0.0175872	0.1065234	0.056482	6.70000000000011e-06	6.50199999999998e-05	-6.43900000000001e-05	0.1873981	-0.013392903	-0.0455292636	0.0366761804	0.0267733776	-0.0503678575	-0.0010156846	0.0508872699	-0.0250076315	-0.0380985803	0.0444909208	0.0153463027	-0.0523388891	0.0114193591	0.0464991262	-0.0351986159	-0.028498854	0.049772687	0.0030455261	-0.0513301431	0.0232042715	0.0394636764	-0.037628001	0.0494575066	-0.0025519404	0.0375677694	0.0390262758	0.0439716574	0.0139453145	0.0048122298	1.1530768128179	1.00552594721819	0.448081059024295	0.592443852028073
0.103762	-0.103224	-0.419648	-0.010035	-0.00153458	-0.00312021	0.0230653	-0.0769744	-0.109691	6.80000000000021e-05	0.00047934	-0.00020076	0.2471357	-0.0136109962	-0.0453043854	0.0371565505	0.0259934166	-0.0506658255	0.0003385804	0.0504898588	-0.0265791242	-0.0366761804	0.0456404355	0.0129559745	-0.0523739028	0.014263743	0.0449607632	-0.0376307102	-0.0254033645	0.0508333239	-0.0010156846	-0.0503054532	0.0271603893	0.0361896802	-0.0387801041	0.0306713775	-0.0550394131	0.0220562354	0.0248202347	-0.0165104055	0.038576298	0.0245204266	1.21856363639864	0.71839992732299	0.448081059024295	0.592443852028073
0.0905961	-0.0357663	-0.410496	-0.0101849	-0.00179207	-0.00306701	-0.0131659	0.0674577	0.00915199999999994	-0.0001499	-0.00025749	5.32000000000002e-05	0.1128051	-0.0138288366	-0.0450761418	0.0376307102	0.0252057321	-0.050940271	0.0016926191	0.0500465054	-0.0281190288	-0.0351986159	0.0467052026	0.0105365379	-0.0522688852	0.0170633708	0.0432587929	-0.0399056168	-0.0221871482	0.0516212534	-0.0050707869	-0.04894369	0.0309148693	0.0326194932	-0.0178141883	0.0064192691	-0.0420797735	-0.0007430273	-0.0063423879	-0.0013151753	0.031965151	0.0488636724	1.2219360204274	-0.437244051990654	0.448081059024295	0.592443852028073
0.100413	-0.103205	-0.414203	-0.0103231	-0.00180681	-0.00309268	0.00981690000000001	-0.0674387	-0.00370699999999996	-0.000138200000000003	-1.47400000000001e-05	-2.56700000000002e-05	0.0898931	-0.0140464202	-0.0448445497	0.0380985803	0.024410558	-0.0511910666	0.0030455261	0.0495576132	-0.0296255153	-0.0336681095	0.0476832451	0.0080934286	-0.0520241169	0.0198094581	0.0413994086	-0.0420138333	-0.0188654898	0.0521322486	-0.0090953929	-0.0472539781	0.0344398384	0.0287823352	-0.0137073083	-0.0084091078	-0.0211400459	-0.0010121151	-0.0252437449	-0.0406055726	0.0049930439	0.021366691	0.951435351894247	-0.473616090016011	-2.22840312389761	0.592443852028073
0.118186	-0.0423185	-0.396268	-0.0105508	-0.00194988	-0.00263428	0.0177730000000001	0.0608865	0.017935	-0.000227699999999997	-0.00014307	0.0004584	0.138053	-0.014263743	-0.0446096262	0.0385600826	0.0236081307	-0.0514180959	0.0043963972	0.049023627	-0.0310967934	-0.0320869629	0.0485727468	0.0056321357	-0.0516402525	0.0224933884	0.0393893764	-0.0439465533	-0.015454175	0.0523635681	-0.0130652981	-0.0452476394	0.0377091275	0.024709611	-0.0081764032	0.0092214275	0.0244504363	-0.0002373167	0.0001224469	0.0165184427	-0.0505067184	0.056157358	0.784660727961804	-0.279968074965322	-2.22840312389761	0.592443852028073
0.118361	-0.117764	-0.487976	-0.0109515	-0.00175495	-0.00310509	0.000174999999999939	-0.0754455	-0.091708	-0.0004007	0.00019493	-0.00047081	0.2206505	-0.0144808008	-0.044371389	0.03901514	0.0227986886	-0.0516212534	0.0057443291	0.0484450328	-0.0325311144	-0.0304575546	0.0493720561	0.003158189	-0.0511183183	0.0251067401	0.0372360105	-0.0456957037	-0.011969416	0.0523139709	-0.0169566271	-0.0429381175	0.0406984653	0.0204346535	-0.027873853	0.0037274122	-0.0118287406	0.0180037349	-0.004615434	-0.0811251243	0.0207309762	0.0100539	1.16800603958453	0.031291928998966	-2.22840312389761	0.592443852028073
0.11838	-0.0495916	-0.401551	-0.0109195	-0.00153458	-0.00295035	1.90000000000606e-05	0.0681724	0.086425	3.20000000000008e-05	0.00022037	0.00015474	0.1749719	-0.0146975897	-0.0441298556	0.0394636764	0.0219824722	-0.0518004449	0.0070884207	0.0478223571	-0.0339267737	-0.0287823352	0.0500796887	0.0006771467	-0.0504597097	0.0276413132	0.0349471469	-0.0472539781	-0.0084277735	0.0519837232	-0.0207459769	-0.0403408874	0.0433856593	0.0159924506	-0.0217722425	-0.0443125813	-0.0493495149	0.017860037	-0.0378789687	0.0235326831	0.0217081249	0.0137478602	0.889202402071699	-0.14421549630303	-2.22840312389761	0.592443852028073
0.118511	-0.133583	-0.499365	-0.0105892	-0.00153458	-0.0033281	0.000130999999999937	-0.0839914	-0.0978139999999999	0.000330299999999997	0	-0.00037775	0.2173389	-0.0149141057	-0.043885044	0.0399056168	0.0211597241	-0.0519555872	0.0084277735	0.0471561663	-0.0352821126	-0.0270638244	0.0506943307	-0.001805417	-0.0496661877	0.0300891549	0.0325311144	-0.0486148674	-0.0048460789	0.0513745965	-0.024410558	-0.0374733519	0.0457507597	0.0114193591	0.0040477803	-0.004026132	-0.0333725665	-0.0121625757	-0.0038896262	-0.0408627996	0.0058861822	-0.0131355634	0.989194397182653	-0.063258863034198	-2.22840312389761	0.592443852028073
0.118489	-0.102291	-0.465295	-0.0107807	-0.00153458	-0.0031086	-2.19999999999804e-05	0.031292	0.03407	-0.000191499999999999	0	0.0002195	0.085934	-0.0151303447	-0.0436369724	0.0403408874	0.0203306886	-0.0520866082	0.0097614921	0.0464470668	-0.0365955205	-0.025304607	0.0512148408	-0.0042839244	-0.048739874	0.0324425845	0.0299967047	-0.049772687	-0.0012413539	0.0504898588	-0.0279283311	-0.0343547251	0.0477762082	0.006752807	0.0364651088	0.0517062372	-0.0034437523	-0.024885886	0.0557716616	0.0083851833	-0.0386318688	0.0333314668	0.756420706452931	0.311206166240593	0.448081059024295	0.592443852028073
0.118433	-0.0685463	-0.391902	-0.0111616	-0.00153458	-0.00288812	-5.60000000000144e-05	0.0337447	0.073393	-0.0003809	0	0.00022048	0.1372627	-0.0153463027	-0.0433856593	0.0407694154	0.0194956122	-0.0521934471	0.0110886847	0.0456957037	-0.0378654364	-0.0235073292	0.0516402525	-0.006752807	-0.0476832451	0.0346942175	0.0273531403	-0.0507226006	0.0023692706	0.0493342563	-0.03127814	-0.0310059033	0.0494469678	0.0020309873	0.0432655891	0.0282378608	0.0449508879	-0.0246975551	0.0137165816	-0.0087848404	-0.0224695197	-0.0742575711	1.17861229052862	0.683045337234111	0.448081059024295	0.592443852028073
0.11849	-0.162523	-0.495071	-0.0109835	-0.00158629	-0.00308767	5.70000000000154e-05	-0.0939767	-0.103169	0.0001781	-5.171e-05	-0.00019955	0.2186707	-0.0155619757	-0.0431311232	0.0411911291	0.018654743	-0.0522760543	0.0124084642	0.0449027607	-0.039090351	-0.021674694	0.0519697758	-0.009206518	-0.0464991262	0.0368369888	0.0246100408	-0.0514606403	0.0059686353	0.0479139886	-0.0344398384	-0.0274493255	0.050750635	-0.0027074549	0.0062841956	0.0456683113	0.0254792519	0.0202508482	0.0460949159	-0.0387172403	-0.0221816459	-0.0050490687	0.776922983260797	0.526578191901416	0.448081059024295	0.592443852028073
0.118379	-0.0783965	-0.411262	-0.011327	-0.00172415	-0.00300581	-0.000111000000000014	0.0841265	0.083809	-0.0003435	-0.00013786	8.186e-05	0.1962075	-0.0157773596	-0.0428733831	0.0416059582	0.0178083308	-0.0523343914	0.0137199483	0.0440689593	-0.0402688086	-0.0198094581	0.0522027989	-0.0116395445	-0.0451906832	0.0388641751	0.021777388	-0.0519837232	0.0095396348	0.046236675	-0.0373944116	-0.0237088227	0.0516775313	-0.0074237382	-0.0084991726	-0.0066912025	-0.0229308524	0.0128633008	-0.0051868734	-0.0097119823	0.0282402904	-0.0063082279	0.576388826535769	0.702830323535627	0.448081059024295	0.592443852028073
0.123173	-0.141693	-0.504523	-0.0106524	-0.00145833	-0.00329453	0.00479400000000001	-0.0632965	-0.0932609999999999	0.000674600000000001	0.00026582	-0.00028872	0.2228085	-0.0159924506	-0.0426124582	0.0420138333	0.0169566271	-0.0523684314	0.0150222601	0.0431950583	-0.0413994086	-0.0179144269	0.0523388891	-0.0140464202	-0.0437614146	0.0407694154	0.0188654898	-0.0522896643	0.0130652981	0.044311314	-0.0401240904	-0.0198094581	0.0522207755	-0.0120792627	-0.0006628082	-0.0392884022	-0.0536417041	-0.0026814983	-0.0482821447	-0.035714556	0.0417905365	0.0524938823	1.1803230211402	1.67913757924955	-2.22840312389761	0.592443852028073
