"trans_x"	"trans_y"	"trans_z"	"rot_x"	"rot_y"	"rot_z"	"trans_x_derivative1"	"trans_y_derivative1"	"trans_z_derivative1"	"rot_x_derivative1"	"rot_y_derivative1"	"rot_z_derivative1"	"framewise_displacement"	"cosine00"	"cosine01"	"cosine02"	"cosine03"	"cosine04"	"cosine05"	"cosine06"	"cosine07"	"cosine08"	"cosine09"	"cosine10"	"cosine11"	"cosine12"	"cosine13"	"cosine14"	"cosine15"	"cosine16"	"cosine17"	"cosine18"	"cosine19"	"cosine20"	"cosine21"	"t_comp_cor_00"	"t_comp_cor_01"	"t_comp_cor_02"	"a_comp_cor_00"	"a_comp_cor_01"	"a_comp_cor_02"	"a_comp_cor_03"	"a_comp_cor_04"	"volume_z"	"luminance_z"	"speech_z"	"face_z"
-0.0101167	0.0160414	-0.0373677	0.000437284	-0.00186524	-0.00180752	0.0138116	0.0050981	0.007829	-0.00039569	0.00029325	0.00019792	0.0710817	-0.0095060622	-0.047811934	0.0272141981	0.0377325944	-0.0411892428	-0.0224773087	0.0495141777	0.0041387117	-0.051047035	0.0147676106	0.0455775458	-0.0316481948	-0.033855984	0.0441874568	0.0174902479	-0.0506653309	0.0012747024	0.0501932186	-0.0198647963	-0.0428358815	0.0357299485	0.0296025581	-0.0115480258	0.0232042842	-0.0538801655	-0.0224951823	0.0299472238	-0.0578783252	-0.0179257915	-0.0022215546	1.1530768128179	1.00552594721819	0.448081059024295	0.592443852028073
0.0198712	0.00529252	-0.0997954	-0.000255214	-0.00159345	-0.00167707	0.0299879	-0.01074888	-0.0624277	-0.000692498	0.00027179	0.00013045	0.15790138	-0.0097147774	-0.0476556328	0.027752553	0.0371512224	-0.0418143832	-0.0213243743	0.0498857119	0.0024425082	-0.0508102074	0.0167892817	0.0444554224	-0.0336157698	-0.0317317699	0.0456263236	0.0144620929	-0.0511002618	0.0048794834	0.0492533652	-0.0235220047	-0.0403502279	0.0387946664	0.0256663501	-0.0293737455	0.0381466488	-0.0104775358	0.0349928268	0.0592684838	0.0088197373	-0.042724669	0.045910459	1.21856363639864	0.71839992732299	0.448081059024295	0.592443852028073
0.0131089	0.000543964	-0.0440934	0.000423054	-0.00239953	-0.00129821	-0.0067623	-0.004748556	0.055702	0.000678268	-0.00080608	0.00037886	0.160373256	-0.0099233262	-0.0474960658	0.0282866287	0.0365596669	-0.0424216147	-0.0201582885	0.0502153708	0.0007436268	-0.0505028777	0.018782193	0.0432411585	-0.0355004298	-0.0295157031	0.0469120231	0.0113782077	-0.0513111553	0.0084601148	0.0480402391	-0.0270338099	-0.0375882149	0.0415664612	0.0215174627	-0.021373534	0.0156096933	0.0484724981	0.0114265627	0.0199552786	0.0575604	-0.0016914141	-0.0047015889	1.2219360204274	-0.437244051990654	0.448081059024295	0.592443852028073
-0.00650899	0.0123198	0.000450575	0.000266175	-0.00202613	-0.00147293	-0.01961789	0.011775836	0.044543975	-0.000156879	0.0003734	-0.00017472	0.111187651	-0.0101317049	-0.047333244	0.028816343	0.03595809	-0.0430106775	-0.0189797704	0.0505028777	-0.0009560698	-0.0501254723	0.0207429306	0.0419372706	-0.0372975264	-0.0272141981	0.0480402391	0.0082504761	-0.0512970867	0.0119988754	0.0465605712	-0.0303785035	-0.0345687596	0.0440244045	0.0171902747	0.0393744584	-0.0309500931	0.0254045225	-0.037071686	-0.0215977287	0.026311918	0.0232617139	-0.015129355	0.951435351894247	-0.473616090016011	-2.22840312389761	0.592443852028073
-0.0251379	0.0144052	0.00238446	0.000266175	-0.00234879	-0.00177988	-0.01862891	0.0020854	0.001933885	0	-0.00032266	-0.00030695	0.054128695	-0.0103399101	-0.0471671784	0.0293416141	0.0353466565	-0.043581319	-0.0177895469	0.0507479912	-0.0026547183	-0.049678515	0.0226681358	0.0405464614	-0.0390026269	-0.0248339173	0.0490071843	0.0050909511	-0.0510581178	0.0154782512	0.044822571	-0.0335354099	-0.0313125424	0.0461499372	0.0127206428	-0.0115380868	0.0118297291	-0.0527644269	-0.0168799472	-0.0032448491	-0.059238251	-0.0137941278	-0.0276379447	0.784660727961804	-0.279968074965322	-2.22840312389761	0.592443852028073
-0.0251356	0.019542	0.00358634	0.000213866	-0.00228059	-0.00189352	2.30000000000022e-06	0.0051368	0.00120188	-5.2309e-05	6.82e-05	-0.00011364	0.01804843	-0.0105479382	-0.0469978805	0.029862361	0.0347255342	-0.044133295	-0.016588352	0.0509505055	-0.0043504562	-0.0491626259	0.0245545108	0.0390716134	-0.0406115256	-0.0223817506	0.0498096126	0.001911808	-0.0505952962	0.0188810221	0.0428358815	-0.0364850145	-0.027841865	0.0479270103	0.0081456036	-0.0314932132	0.035052684	0.0155843803	0.0313334469	0.0418981046	0.0072129846	0.0074829354	-0.0108403418	1.16800603958453	0.031291928998966	-2.22840312389761	0.592443852028073
-0.0317867	0.0302234	0.0108661	-0.000151175	-0.00230474	-0.00177208	-0.0066511	0.0106814	0.00727976	-0.000365041	-2.41500000000001e-05	0.00012144	0.05014381	-0.0107557855	-0.046825362	0.0303785035	0.0340948932	-0.044666369	-0.0153769266	0.0511102507	-0.0060414244	-0.0485785209	0.0263988242	0.0375157835	-0.042120254	-0.0198647963	0.0504448302	-0.0012747024	-0.0499106512	0.0221903471	0.0406115256	-0.039209084	-0.0241804983	0.0493422058	0.0035030673	0.0049808803	-0.0066528177	0.0430003858	-0.0050367791	-0.0117431321	0.0350890705	0.0245363986	0.0272338649	0.889202402071699	-0.14421549630303	-2.22840312389761	0.592443852028073
-0.0167547	0.0302275	-0.0313319	-0.00101515	-0.00170022	-0.0015766	0.015032	4.099999999993e-06	-0.042198	-0.000863975	0.00060452	0.00019548	0.14043285	-0.0109634486	-0.0466496345	0.030889962	0.0334549064	-0.0451803128	-0.0141560177	0.0512270927	-0.007725769	-0.0479270103	0.0281979168	0.0358821964	-0.0435250908	-0.01729034	0.0509107048	-0.0044563007	-0.0490071843	0.0253898477	0.0381618445	-0.0416907793	-0.020353519	0.0503848382	-0.0011684964	0.0377462424	-0.0427585008	-0.0158034926	-0.0065897016	-0.0241899298	0.0101405097	-0.0337726867	0.0965635143	0.989194397182653	-0.063258863034198	-2.22840312389761	0.592443852028073
-0.00912481	-0.00482138	-0.0370697	-0.000705015	-0.00173775	-0.0014392	0.00762989	-0.03504888	-0.00573779999999999	0.000310135	-3.753e-05	0.0001374	0.07266982	-0.0111709238	-0.0464707102	0.0313966575	0.0328057493	-0.0456749061	-0.0129263783	0.0513009334	-0.0094016433	-0.0472089983	0.0299487067	0.034174238	-0.044822571	-0.014665834	0.0512056724	-0.0076207265	-0.0478888566	0.0284636888	0.0355004298	-0.0439147598	-0.0163871381	0.051047035	-0.0058303776	-0.0040245614	-0.0332728457	-0.0525857045	-0.0078357922	-0.0426593116	-0.0319129759	-0.0580641876	0.009353021	0.756420706452931	0.311206166240593	0.448081059024295	0.592443852028073
-0.00906821	0.0187897	0.0389134	-0.000129046	-0.00209982	-0.00150122	5.66000000000004e-05	0.02361108	0.0759831	0.000575969	-0.00036207	-6.20199999999999e-05	0.14965373	-0.0113782077	-0.0462886013	0.0318985121	0.0321475998	-0.0461499372	-0.0116887668	0.0513317109	-0.0110672099	-0.046425481	0.0316481948	0.0323954483	-0.0460094942	-0.0119988754	0.0513287428	-0.0107557855	-0.0465605712	0.0313966575	0.032642048	-0.0458672776	-0.0123085215	0.0513237961	-0.0104439465	-0.0452467226	0.0221326854	0.0031444547	0.0314140902	0.0384027033	-0.0136475032	0.032620334	-0.051415989	1.17861229052862	0.683045337234111	0.448081059024295	0.592443852028073
-0.0184226	0.0250223	0.0389308	-0.000163486	-0.00226202	-0.00161279	-0.00935439	0.00623259999999999	1.74000000000007e-05	-3.444e-05	-0.0001622	-0.00011157	0.03101489	-0.0115852966	-0.0461033203	0.0323954483	0.0314806383	-0.0466052026	-0.0104439465	0.0513193992	-0.0127206428	-0.0455775458	0.03329347	0.030549514	-0.0470829328	-0.0092971841	0.0512795028	-0.0138493968	-0.0450281516	0.034174238	0.0296025581	-0.0475362631	-0.0081456036	0.0512130319	-0.0149709736	-0.0019496195	0.0088810287	0.0523060248	0.0181053878	0.0080402642	0.0328604071	0.0409014307	-8.05208e-05	0.776922983260797	0.526578191901416	0.448081059024295	0.592443852028073
-0.0190794	0.0244546	0.0389119	-0.00134777	-0.00194053	-0.00159148	-0.000656799999999999	-0.000567699999999997	-1.88999999999953e-05	-0.001184284	0.00032149	2.13100000000001e-05	0.0775976	-0.011792187	-0.0459148799	0.0328873894	0.0308050475	-0.0470405074	-0.0091926851	0.0512640087	-0.0143601292	-0.044666369	0.0348817138	0.0286402612	-0.0480402391	-0.0065685806	0.0510581178	-0.0168896389	-0.0432983163	0.0367826834	0.0263988242	-0.0489113994	-0.0039268963	0.0507155786	-0.0193739464	0.0436193421	-0.0434389191	-0.0021776065	-0.0280970698	-0.0395494597	0.0008162806	0.0108601912	0.0373426124	0.576388826535769	0.702830323535627	0.448081059024295	0.592443852028073
-0.0234248	0.0182101	0.0826344	-0.000979294	-0.00252739	-0.00165927	-0.0043454	-0.0062445	0.0437225	0.000368476	-0.00058686	-6.77900000000001e-05	0.1054687	-0.0119988754	-0.0457232929	0.0333742597	0.0301210128	-0.0474556651	-0.0079357543	0.0511655859	-0.0159838716	-0.0436932151	0.0364102058	0.0266716472	-0.048879052	-0.0038209632	0.0506653309	-0.0198647963	-0.0413786495	0.039209084	0.0230486216	-0.0499841859	0.0003187063	0.0498351925	-0.0236163807	-0.0209076926	0.0037742957	-0.0450594248	0.0022599231	-0.0040713168	-0.0644690524	-0.0003319534	-0.0107318846	1.1803230211402	1.67913757924955	-2.22840312389761	0.592443852028073
-0.0255483	0.0181659	0.0826222	-0.0013115	-0.00232158	-0.00167547	-0.0021235	-4.41999999999977e-05	-1.21999999999761e-05	-0.000332206	0.00020581	-1.62000000000001e-05	0.0298907	-0.0122053583	-0.0455285727	0.033855984	0.0294287216	-0.0478504978	-0.0066739292	0.0510242134	-0.0175900897	-0.0426594344	0.0378763275	0.024647752	-0.0495973023	-0.0010622854	0.0501024608	-0.0227634039	-0.0392775675	0.041441431	0.0195705382	-0.0507479912	0.0045621261	0.0485785209	-0.0276631221	-0.0342929852	0.0297844294	0.017798227	0.0328649379	0.0328756387	-0.0141598774	0.0372527865	0.0212679491	0.91506413158609	2.3195711415033	0.448081059024295	0.592443852028073
-0.0188305	0.0250641	0.0426784	-0.00153075	-0.0021718	-0.00164678	0.0067178	0.0068982	-0.0399438	-0.00021925	0.00014978	2.869e-05	0.0734458	-0.012411632	-0.0453307324	0.0343324881	0.0287283636	-0.0482248365	-0.0054079881	0.05084001	-0.0191770227	-0.0415664612	0.0392775675	0.0225727706	-0.0501932186	0.0016994674	0.0493713969	-0.025574292	-0.037004282	0.0434686762	0.0159838716	-0.0511980936	0.0087742999	0.0469550524	-0.0314806383	0.0063554995	-0.003237284	0.0415882897	0.0153403519	-0.01155531	0.0291835458	0.0127347209	0.0505140679	0.408581908434773	2.42730729572218	0.448081059024295	0.592443852028073
-0.0255814	0.0182571	0.0662063	-0.000601064	-0.00230635	-0.00148024	-0.0067509	-0.006807	0.0235279	0.000929686	-0.00013455	0.00016654	0.0986246	-0.0126176931	-0.0451297856	0.0348036986	0.0280201309	-0.0485785209	-0.0041387117	0.0506131302	-0.0207429306	-0.0404158122	0.0406115256	0.0204510037	-0.0506653309	0.0044563007	0.0484745935	-0.0282866287	-0.0345687596	0.0452807864	0.0123085215	-0.0513317109	0.0129263783	0.0449770452	-0.0350372959	0.0371358055	-0.0450390491	0.0092136884	-0.0303775328	-0.0410407547	0.0120774747	0.0263539647	-0.0193465844	1.01068044866006	2.4578458066485	0.448081059024295	0.592443852028073
-0.0255886	0.0182059	0.0817689	-0.00114314	-0.00217839	-0.00177208	-7.19999999999887e-06	-5.11999999999943e-05	0.0155626	-0.000542076	0.00012796	-0.00029184	0.0637148	-0.012823538	-0.0449257461	0.0352695426	0.0273042176	-0.0489113994	-0.0028668829	0.0503437644	-0.0222860966	-0.039209084	0.0418759166	0.018286849	-0.0510124748	0.0072002346	0.047415061	-0.030889962	-0.0319816784	0.0468687929	0.00856488	-0.051148017	0.0169899238	0.0426594344	-0.0383036235	-0.0086875062	0.0214448995	-0.0492400966	-0.0156997867	0.0059799404	-0.065983983	0.0069792443	-0.0009388791	-0.037801665154959	0.660344984288681	-2.22840312389761	0.592443852028073
-0.0255754	0.0182416	0.0566068	-0.000818159	-0.0023371	-0.00177208	1.31999999999979e-05	3.56999999999962e-05	-0.0251621	0.000324981	-0.00015871	0	0.04939555	-0.0130291632	-0.044718628	0.0357299485	0.0265808199	-0.0492233296	-0.0015932859	0.0500321388	-0.0238048288	-0.0379479508	0.0430685747	0.016084792	-0.0512337941	0.0099233262	0.0461963565	-0.0333742597	-0.0292543809	0.0482248365	0.0047737179	-0.0506481476	0.020937105	0.0400197194	-0.0412525551	-0.0252261969	0.0376212972	0.022251378	0.0292294252	0.0394827452	-0.0031479845	0.0264165424	0.0032646538	0.178037605030163	-0.516042254681272	-2.22840312389761	0.592443852028073
-0.025596	0.0182608	0.0513407	-0.000569217	-0.00210756	-0.00177208	-2.05999999999991e-05	1.92000000000005e-05	-0.00526610000000001	0.000248942	0.00022954	0	0.02923	-0.0132345652	-0.0445084453	0.0361848453	0.0258501361	-0.0495141777	-0.0003187063	0.049678515	-0.0252974622	-0.0366341627	0.0441874568	0.0138493968	-0.0513287428	0.0126176931	0.044822571	-0.0357299485	-0.0263988242	0.0493422058	0.0009560698	-0.0498351925	0.0247408876	0.0370778316	-0.0438596552	0.0157825051	0.0006913992	0.0478749602	-0.006094399	-0.0029201616	0.0426089608	0.0308694711	0.0031690562	0.399197010396752	1.92542978624647	0.448081059024295	0.592443852028073
-0.00602009	0.0182937	0.0488499	-0.000461732	-0.00210756	-0.00177208	0.01957591	3.28999999999989e-05	-0.00249079999999999	0.000107485	0	0	0.02747386	-0.0134397405	-0.0442952125	0.0366341627	0.0251123665	-0.0497838193	0.0009560698	0.0492831899	-0.0267623602	-0.0352695426	0.0452306464	0.0115852966	-0.0512970867	0.015275536	0.0432983163	-0.0379479508	-0.0234275279	0.0502153708	-0.0028668829	-0.0487141772	0.0283752196	0.033855984	-0.0461033203	0.0481194799	-0.0290847596	0.0022157009	-0.0338568127	-0.027643158	0.0123690833	0.0062929678	0.016659683	0.338432751386131	1.06529827090788	0.448081059024295	0.592443852028073
0.00754882	0.0181545	-0.130264	0.000775721	-0.00153534	-0.0015717	0.01356891	-0.000139200000000003	-0.1791139	0.001237453	0.00057222	0.00020038	0.29332466	-0.0136446855	-0.0440789442	0.0370778316	0.0243677133	-0.0500321388	0.0022302563	0.0488464951	-0.0281979168	-0.033855984	0.0461963565	0.0092971841	-0.051138904	0.0178891614	0.0416287094	-0.0400197194	-0.020353519	0.05084001	-0.0066739292	-0.0472920312	0.0318152092	0.0303785035	-0.0479649587	0.0402362099	-0.0065907547	-0.0640935104	-0.0415034028	0.0086535542	-0.0029526178	-0.0985676101	-0.0004489525	-0.424157695345447	0.071018667615091	0.448081059024295	0.592443852028073
0.0138219	-0.0271527	-0.130267	0.000885749	-0.00149985	-0.00177208	0.00627308	-0.0453072	-2.99999999997525e-06	0.000110028	3.549e-05	-0.00020038	0.06887818	-0.0138493968	-0.0438596552	0.0375157835	0.0236163807	-0.05025903	0.0035030673	0.0483687975	-0.0296025581	-0.0323954483	0.0470829328	0.0069898018	-0.0508545847	0.0204510037	0.0398193552	-0.0419372706	-0.0171902747	0.0512130319	-0.0104439465	-0.0455775458	0.0350372959	0.0266716472	-0.0494291445	-0.0094166946	0.0124588528	-0.0220600287	-0.007296403	0.0270633645	0.0135339815	-0.1173655069	-0.0541953318	-0.106389553956784	0.229546181271254	0.448081059024295	0.592443852028073
0.0138948	0.0144502	0.00970257	0.000312646	-0.0024236	-0.0010441	7.28999999999973e-05	0.0416029	0.13996957	-0.000573103	-0.00092375	0.00072798	0.29288702	-0.0140538708	-0.0436373605	0.0379479508	0.0228585745	-0.0504643955	0.0047737179	0.0478504978	-0.0309747441	-0.030889962	0.0478888566	0.004667932	-0.0504448302	0.0229536472	0.0378763275	-0.0436932151	-0.0139516636	0.0513325903	-0.0141560177	-0.043581319	0.0380194116	0.0227634039	-0.0504837447	-0.0133195061	0.0483349904	0.0233417974	-0.0108586733	0.06366631	0.0235333222	0.0199560299	-0.0516630363	-0.949681312228174	0.234528444210701	0.448081059024295	0.592443852028073
0.0138988	0.0144397	0.0277098	7.92071e-05	-0.00235283	-0.00105468	4.00000000000227e-06	-1.05000000000001e-05	0.01800723	-0.0002334389	7.07699999999999e-05	-1.05800000000001e-05	0.033761175	-0.014258104	-0.0434120755	0.038374267	0.0220945026	-0.0506481476	0.0060414244	0.0472920312	-0.0323129704	-0.0293416141	0.0486127474	0.0023363873	-0.0499106512	0.0253898477	0.0358061492	-0.0452807864	-0.0106518847	0.0511980936	-0.0177895469	-0.0413156908	0.0407411319	0.0186832834	-0.0511200208	0.0493484067	0.0089123184	0.0574632352	-0.0355314106	0.010928113	0.0491648168	0.0253208288	-0.0070007796	-0.077883511746453	0.186805133070391	0.448081059024295	0.592443852028073
0.00389102	0.0371332	0.0333532	-0.000292991	-0.0022107	-0.00146343	-0.01000778	0.0226935	0.0056434	-0.0003721981	0.00014213	-0.00040875	0.084498585	-0.0144620929	-0.0431838154	0.0387946664	0.0213243743	-0.0508102074	0.0073054049	0.0466938665	-0.0336157698	-0.027752553	0.0492533652	0	-0.0492533652	0.027752553	0.0336157698	-0.0466938665	-0.0073054049	0.0508102074	-0.0213243743	-0.0387946664	0.0431838154	0.0144620929	-0.0513327002	0.0574801795	2.49582e-05	-0.0457834444	-0.0638501016	-0.0165868395	-0.0254224138	-0.0053804519	0.0082087339	-2.04378151478013	0.25104474402747	0.448081059024295	0.592443852028073
-0.00301273	0.0247492	-0.0105648	-0.000645542	-0.0020885	-0.00130313	-0.00690375	-0.012384	-0.043918	-0.000352551	0.0001222	0.0001603	0.0949583	-0.014665834	-0.042952596	0.039209084	0.0205484008	-0.0509505055	0.00856488	0.0460565059	-0.0348817138	-0.0261249837	0.0498096126	-0.0023363873	-0.0484745935	0.0300349241	0.0313125424	-0.0479270103	-0.0039268963	0.0501708514	-0.0247408876	-0.0360338295	0.0453307324	0.0101317049	-0.0511200208	0.0055859	0.0338569497	-0.0605612895	-0.0025826387	0.0348731922	-0.0434871629	-0.0468475397	0.0554075279	-1.90278552374883	0.240525755573746	0.448081059024295	0.592443852028073
-0.0207302	0.0370765	0.102672	-0.000729305	-0.00235283	-0.00133304	-0.01771747	0.0123273	0.1132368	-8.37629999999998e-05	-0.00026433	-2.991e-05	0.16218172	-0.0148693239	-0.0427184332	0.039617456	0.0197667948	-0.0510689819	0.0098190728	0.0453804842	-0.0361094147	-0.0244611644	0.0502805367	-0.004667932	-0.0475762569	0.0322303541	0.0289041989	-0.0489754657	-0.0005311711	0.0492831899	-0.0280201309	-0.0330502467	0.0471671784	0.0057248166	-0.0504837447	-0.0382594789	0.0336601424	0.0097363429	0.0374103486	0.0175460709	0.0042130734	0.0228966055	-0.0425935664	-1.6210595623877	0.589511649423417	0.448081059024295	0.592443852028073
-0.00959759	0.0371723	0.107119	-0.000173569	-0.00254704	-0.00105468	0.01113261	9.58e-05	0.00444700000000001	0.000555736	-0.00019421	0.00027836	0.06709071	-0.0150725591	-0.0424813428	0.0400197194	0.0189797704	-0.0511655859	0.0110672099	0.044666369	-0.0372975264	-0.0227634039	0.0506653309	-0.0069898018	-0.0465605712	0.0343324881	0.0263988242	-0.0498351925	0.0028668829	0.0481516161	-0.03114391	-0.029862361	0.0486805757	0.0012747024	-0.0494291445	0.0119269688	-0.0292776881	0.0499644424	0.010481255	-0.0395754173	0.0335812037	0.0423293867	0.0060254578	-1.46699063369837	0.372423567378908	0.448081059024295	0.592443852028073
-0.0152613	0.0131498	0.0906026	-9.67835e-05	-0.00247485	-0.0012902	-0.00566371	-0.0240225	-0.0165164	7.67855e-05	7.21900000000002e-05	-0.00023552	0.065427385	-0.015275536	-0.0422413413	0.0404158122	0.0181875435	-0.051240276	0.0123085215	0.0439147598	-0.0384447462	-0.0210340579	0.050963336	-0.0092971841	-0.0454300417	0.0363352411	0.0238048288	-0.0505028777	0.0062523676	0.0467817305	-0.0340948932	-0.0264898788	0.049860559	-0.0031850365	-0.0479649587	-0.0031277057	-0.0348542224	-0.0519400959	0.0087115939	-0.06118469	-0.048056685	-0.0265289084	0.0038706679	0.814739471174465	0.636850736294033	0.448081059024295	0.592443852028073
-0.0029553	0.0272199	0.109564	-0.0003207	-0.00247373	-0.0013483	0.012306	0.0140701	0.0189614	-0.0002239165	1.11999999999985e-06	-5.80999999999999e-05	0.059494325	-0.0154782512	-0.041998445	0.0408056734	0.0173903312	-0.0512930202	0.013542242	0.0431262874	-0.0395498165	-0.0192755259	0.0511740416	-0.0115852966	-0.0441874568	0.0382328158	0.0211309207	-0.0509759483	0.0096104404	0.0451803128	-0.0368567075	-0.0229536472	0.0506990465	-0.0076207265	-0.0461033203	-0.0553896666	0.0092605317	-0.0090334143	0.0570615577	0.0060685438	-0.0328785095	0.01728284	-0.005204449	-0.540970898836649	1.57639224709742	0.448081059024295	0.592443852028073
-0.0029566	0.00984489	0.0474058	-0.00131977	-0.00200846	-0.00146479	-1.29999999999965e-06	-0.01737501	-0.0621582	-0.00099907	0.00046527	-0.00011649	0.15857601	-0.0156807013	-0.0417526707	0.0411892428	0.016588352	-0.0513237961	0.0147676106	0.0423016137	-0.0406115256	-0.0174902479	0.0512970867	-0.0138493968	-0.0428358815	0.0400197194	0.0183860761	-0.0512525814	0.0129263783	0.0433552888	-0.0394140296	-0.0192755259	0.0511902955	-0.0119988754	-0.0438596552	-0.0338556748	-0.0061071208	0.0160251813	0.051681449	-0.0107471626	0.0278254573	-0.0207845254	0.0519888317	0.380246521014057	0.971952147182355	0.448081059024295	0.592443852028073
-0.00938321	0.011573	0.108701	-0.000688538	-0.00228563	-0.00123202	-0.00642661	0.00172811000000001	0.0612952	0.000631232	-0.00027717	0.00023277	0.12650852	-0.0158828827	-0.041504035	0.0415664612	0.0157818258	-0.0513325903	0.0159838716	0.041441431	-0.0416287094	-0.0156807013	0.0513322605	-0.016084792	-0.0413786495	0.0416907793	0.0155795096	-0.0513317109	0.0161856435	0.0413156908	-0.0417526707	-0.0154782512	0.0513309413	-0.0162864257	-0.0412525551	-0.0069429894	-0.054586348	0.0503545166	0.0185871337	-0.0559469764	0.0420852231	0.0082831318	-0.0117756965	1.17494293370421	1.05587524115503	0.448081059024295	0.592443852028073
-0.0118091	0.0263922	0.130793	-0.000221787	-0.00276798	-0.00105468	-0.00242589	0.0148192	0.022092	0.000466751	-0.00048235	0.00017734	0.09565914	-0.016084792	-0.0412525551	0.0419372706	0.0149709736	-0.0513193992	0.0171902747	0.0405464614	-0.0426002529	-0.0138493968	0.0512795028	-0.018286849	-0.0398193552	0.0432411585	0.0127206428	-0.0512130319	0.0193739464	0.0390716134	-0.0438596552	-0.0115852966	0.0511200208	-0.0204510037	-0.0383036235	-0.0055654706	-0.0541095648	-0.0355596309	-0.014869066	-0.0665128986	-0.039926047	0.0225806534	-0.0451447083	0.545750157150646	0.314031274883272	0.448081059024295	-1.68540061352814
-0.0194065	0.0328853	0.130765	-0.000658715	-0.00266827	-0.00133071	-0.0075974	0.0064931	-2.79999999999725e-05	-0.000436928	9.97100000000002e-05	-0.00027603	0.0547519	-0.0162864257	-0.0409982483	0.0423016137	0.0141560177	-0.0512842283	0.0183860761	0.039617456	-0.0435250908	-0.0119988754	0.051138904	-0.0204510037	-0.0381618445	0.044666369	0.0098190728	-0.0508970017	0.0224773087	0.0366341627	-0.0457232929	-0.0076207265	0.0505589784	-0.0244611644	-0.0350372959	-0.0583374069	0.007461249	-0.0235456534	0.0609393659	0.0033118935	-0.0518993812	0.0019791624	-0.0185338517	0.61340557925889	0.569626775940332	0.448081059024295	-1.68540061352814
-0.0164715	0.0370647	0.130776	-0.000488077	-0.00271637	-0.00137715	0.002935	0.0041794	1.09999999999832e-05	0.000170638	-4.81000000000001e-05	-4.644e-05	0.0203843	-0.0164877804	-0.0407411319	0.0426594344	0.0133371814	-0.0512270927	0.0195705382	0.0386551947	-0.0444022092	-0.0101317049	0.0509107048	-0.0225727706	-0.0364102058	0.0459622855	0.0068845403	-0.0503848382	0.0254821244	0.0340154024	-0.047333244	-0.0036090482	0.0496516568	-0.0282866287	-0.0314806383	-0.0411858435	-0.0033736282	0.0386431243	0.0459554904	-0.0131428651	0.022619468	0.0362794956	-0.003509185	0.436019685123841	0.331697748124623	0.448081059024295	0.592443852028073
-0.019427	0.0370934	0.121792	-0.000196095	-0.00266614	-0.00143195	-0.0029555	2.87000000000065e-05	-0.00898399999999999	0.000291982	5.02300000000001e-05	-5.48e-05	0.0318188	-0.0166888526	-0.0404812235	0.0430106775	0.0125146893	-0.051148017	0.0207429306	0.0376604853	-0.0452306464	-0.0082504761	0.0505952962	-0.024647752	-0.0345687596	0.0471251565	0.0039268963	-0.049678515	0.0283752196	0.0312282931	-0.0486805757	0.0004249396	0.0484042702	-0.0318985121	-0.0276631221	0.0090770476	-0.0433310477	0.0369780393	-0.0014597904	-0.0491524819	0.0252104698	0.0377973791	-0.0161608617	0.732313765485998	0.025448535362374	0.448081059024295	0.592443852028073
-0.0194193	0.0371232	0.117354	0.000110965	-0.00268185	-0.00146534	7.70000000000284e-06	2.97999999999896e-05	-0.00443800000000001	0.00030706	-1.57099999999999e-05	-3.33900000000001e-05	0.0222835	-0.0168896389	-0.040218541	0.0433552888	0.0116887668	-0.051047035	0.0219025301	0.0366341627	-0.0460094942	-0.0063577993	0.0501932186	-0.0266716472	-0.032642048	0.0481516161	0.0009560698	-0.048780754	0.03114391	0.0282866287	-0.0497578128	0.0044563007	0.046825362	-0.0352695426	-0.0236163807	-0.0056603757	-0.0352973618	-0.0455277879	-0.0016328182	-0.0528375684	-0.0472399411	8.8001e-06	-0.0071977077	-0.277314825835982	1.46111707373766	0.448081059024295	0.592443852028073
-0.0194201	0.0370843	0.105565	-0.000233707	-0.00267021	-0.00155252	-8.00000000002188e-07	-3.88999999999945e-05	-0.011789	-0.000344672	1.16399999999998e-05	-8.71799999999999e-05	0.0340033	-0.0170901359	-0.0399531023	0.0436932151	0.0108596403	-0.0509241898	0.0230486216	0.0355770885	-0.0467378986	-0.0044563007	0.0497051606	-0.0286402612	-0.0306348232	0.049038693	-0.0020179662	-0.0476950147	0.0337760571	0.0252049683	-0.0505589784	0.0084601148	0.0449257461	-0.038374267	-0.0193739464	-0.0606653248	0.0066475515	-0.0075421701	0.064365896	0.0048440977	-0.0189043765	0.0072777108	-0.0169005102	0.751448573195385	0.489790617908834	0.448081059024295	0.592443852028073
-0.0194299	0.0371218	0.0763568	8.51101e-06	-0.00269654	-0.00160803	-9.80000000000078e-06	3.75000000000028e-05	-0.0292082	0.00024221801	-2.63299999999998e-05	-5.55100000000001e-05	0.0454584005	-0.01729034	-0.0396849258	0.0440244045	0.010027537	-0.0507795342	0.0241804983	0.0344901501	-0.047415061	-0.0025486187	0.0491319582	-0.030549514	-0.0285520362	0.0497838193	-0.0049852279	-0.046425481	0.0362601209	0.0219985635	-0.0510796273	0.012411632	0.0427184332	-0.0411892428	-0.0149709736	-0.0275613373	-0.0249178386	0.0494055139	0.0319929225	-0.0217128016	0.0438369904	0.0252418791	-0.0191275965	0.792885340739063	1.31667490302343	0.448081059024295	0.592443852028073
