"trans_x"	"trans_y"	"trans_z"	"rot_x"	"rot_y"	"rot_z"	"trans_x_derivative1"	"trans_y_derivative1"	"trans_z_derivative1"	"rot_x_derivative1"	"rot_y_derivative1"	"rot_z_derivative1"	"framewise_displacement"	"cosine00"	"cosine01"	"cosine02"	"cosine03"	"cosine04"	"cosine05"	"cosine06"	"cosine07"	"cosine08"	"cosine09"	"cosine10"	"cosine11"	"cosine12"	"cosine13"	"cosine14"	"cosine15"	"cosine16"	"cosine17"	"cosine18"	"cosine19"	"cosine20"	"cosine21"	"t_comp_cor_00"	"t_comp_cor_01"	"t_comp_cor_02"	"t_comp_cor_03"	"a_comp_cor_00"	"a_comp_cor_01"	"a_comp_cor_02"	"a_comp_cor_03"	"a_comp_cor_04"	"motion_outlier01"	"motion_outlier02"	"volume_z"	"luminance_z"	"speech_z"	"face_z"
0.0993721	0.0175477	0.00609072	1.54359e-05	-0.00134828	-0.000949214	0.027266	0.01499929	-0.03359778	-0.0009061481	0.000417799999999999	0.000219776	0.153049275	0.0122053583	-0.0455285727	-0.033855984	0.0294287216	0.0478504978	-0.0066739292	-0.0510242134	-0.0175900897	0.0426594344	0.0378763275	-0.024647752	-0.0495973023	0.0010622854	0.0501024608	0.0227634039	-0.0392775675	-0.041441431	0.0195705382	0.0507479912	0.0045621261	-0.0485785209	-0.0276631221	-0.0201145436	0.0011723459	-0.0266206343	-0.0022810699	-0.0169524803	-0.0050895576	0.04873251	0.0099621098	-0.0014571052	0	0	0.189742068857721	0.034592347332535	0.448081059024295	-1.68540061352814
0.0928705	-0.00478803	0.0233878	0.000714373	-0.0016433	-0.000653633	-0.0065016	-0.02233573	0.01729708	0.0006989371	-0.000295019999999999	0.000295581	0.110611315	0.0119988754	-0.0457232929	-0.0333742597	0.0301210128	0.0474556651	-0.0079357543	-0.0511655859	-0.0159838716	0.0436932151	0.0364102058	-0.0266716472	-0.048879052	0.0038209632	0.0506653309	0.0198647963	-0.0413786495	-0.039209084	0.0230486216	0.0499841859	0.0003187063	-0.0498351925	-0.0236163807	0.0189802728	-0.0182798716	-0.059489237	0.0011887326	0.0178051248	0.0061766396	0.0618350833	0.0060972867	-0.0080111695	0	0	0.377963014643388	0.574183758539993	0.448081059024295	0.592443852028073
0.0720883	0.00171047	0.0467219	0.000760933	-0.00187193	-0.000949779	-0.0207822	0.0064985	0.0233341	4.656e-05	-0.00022863	-0.000296146	0.0791816	0.011792187	-0.0459148799	-0.0328873894	0.0308050475	0.0470405074	-0.0091926851	-0.0512640087	-0.0143601292	0.044666369	0.0348817138	-0.0286402612	-0.0480402391	0.0065685806	0.0510581178	0.0168896389	-0.0432983163	-0.0367826834	0.0263988242	0.0489113994	-0.0039268963	-0.0507155786	-0.0193739464	0.0491293602	-0.0425151123	-0.011894015	-0.0283821527	0.061947671	0.0049286159	0.0178714153	0.0097572996	-0.0268879112	0	0	0.00328474131936	0.068153054469991	-2.22840312389761	0.592443852028073
0.0973597	0.00241857	0.00241851	1.25797e-05	-0.0012494	-0.000783495	0.0252714	0.0007081	-0.04430339	-0.0007483533	0.00062253	0.000166284	0.147141255	0.0115852966	-0.0461033203	-0.0323954483	0.0314806383	0.0466052026	-0.0104439465	-0.0513193992	-0.0127206428	0.0455775458	0.03329347	-0.030549514	-0.0470829328	0.0092971841	0.0512795028	0.0138493968	-0.0450281516	-0.034174238	0.0296025581	0.0475362631	-0.0081456036	-0.0512130319	-0.0149709736	0.0168156424	-0.0372109441	0.0517169219	0.0019613664	0.0439973104	-0.0090874488	-0.0360477642	-0.0328850056	0.0049451089	0	0	0.286327719609278	-0.215962253692848	-2.22840312389761	0.592443852028073
0.0913725	-0.0135931	0.0368413	0.000408528	-0.00174917	-0.000783495	-0.0059872	-0.01601167	0.03442279	0.0003959483	-0.00049977	0	0.101207575	0.0113782077	-0.0462886013	-0.0318985121	0.0321475998	0.0461499372	-0.0116887668	-0.0513317109	-0.0110672099	0.046425481	0.0316481948	-0.0323954483	-0.0460094942	0.0119988754	0.0513287428	0.0107557855	-0.0465605712	-0.0313966575	0.032642048	0.0458672776	-0.0123085215	-0.0513237961	-0.0104439465	-0.0483140122	-0.0288556562	0.0070402116	-0.0198325756	-0.0032835619	-0.0492643849	-0.0339422868	0.0173967969	-0.0111052141	0	0	0.526242159178268	1.40525729248441	-2.22840312389761	0.592443852028073
0.0721053	0.00238636	0.0391482	0.000145217	-0.00174917	-0.00115367	-0.0192672	0.01597946	0.00230689999999999	-0.000263311	0	-0.000370175	0.06922786	0.0111709238	-0.0464707102	-0.0313966575	0.0328057493	0.0456749061	-0.0129263783	-0.0513009334	-0.0094016433	0.0472089983	0.0299487067	-0.034174238	-0.044822571	0.014665834	0.0512056724	0.0076207265	-0.0478888566	-0.0284636888	0.0355004298	0.0439147598	-0.0163871381	-0.051047035	-0.0058303776	-0.0430730617	0.0128227391	-0.0175736142	-0.0267453081	-0.0494320096	-0.0188383296	-0.0005542568	0.0478120466	-0.0184498974	0	0	0.364999664204204	1.11347483946278	-2.22840312389761	0.592443852028073
0.0923629	6.64778e-06	-0.00135651	-0.00010915	-0.00141873	-0.000783495	0.0202576	-0.00237971222	-0.04050471	-0.000254367	0.000330439999999999	0.000370175	0.11089112222	0.0109634486	-0.0466496345	-0.030889962	0.0334549064	0.0451803128	-0.0141560177	-0.0512270927	-0.007725769	0.0479270103	0.0281979168	-0.0358821964	-0.0435250908	0.01729034	0.0509107048	0.0044563007	-0.0490071843	-0.0253898477	0.0381618445	0.0416907793	-0.020353519	-0.0503848382	-0.0011684964	-0.0149490025	0.0254980986	-0.0319065595	-0.0057114213	-0.0160050992	0.0156360586	0.0261862619	0.0237818322	0.0050063804	0	0	0.391158509476405	1.04054288142998	0.448081059024295	-1.68540061352814
0.07859	0.00238326	0.0330738	0.000896682	-0.00174917	-0.000854139	-0.0137729	0.00237661222	0.03443031	0.001005832	-0.000330439999999999	-7.06439999999998e-05	0.12092562222	0.0107557855	-0.046825362	-0.0303785035	0.0340948932	0.044666369	-0.0153769266	-0.0511102507	-0.0060414244	0.0485785209	0.0263988242	-0.0375157835	-0.042120254	0.0198647963	0.0504448302	0.0012747024	-0.0499106512	-0.0221903471	0.0406115256	0.039209084	-0.0241804983	-0.0493422058	0.0035030673	0.0257065011	0.0224836784	-0.0529015133	-0.033724206	0.0110429192	0.0239708658	0.0256441153	0.0594082149	-0.0295719042	0	0	0.564675330571785	0.332119155986737	0.448081059024295	0.592443852028073
0.062174	0.00238717	0.0308488	0.000638417	-0.00174917	-0.00119139	-0.016416	3.9100000000002e-06	-0.00222500000000001	-0.000258265	0	-0.000337251	0.04842071	0.0105479382	-0.0469978805	-0.029862361	0.0347255342	0.044133295	-0.016588352	-0.0509505055	-0.0043504562	0.0491626259	0.0245545108	-0.0390716134	-0.0406115256	0.0223817506	0.0498096126	-0.001911808	-0.0505952962	-0.0188810221	0.0428358815	0.0364850145	-0.027841865	-0.0479270103	0.0081456036	0.0498062662	-0.0102536547	0.025445328	-0.0382213121	0.0541986151	0.0166469701	-0.0210742599	0.0135182135	-0.0159457531	0	0	-0.040004014077632	0.484958900908923	0.448081059024295	-1.68540061352814
0.0829005	0.00236264	-0.101786	1.30246e-05	-0.00130048	-0.00121168	0.0207265	-2.453e-05	-0.1326348	-0.0006253924	0.00044869	-2.02899999999998e-05	0.20810445	0.0103399101	-0.0471671784	-0.0293416141	0.0353466565	0.043581319	-0.0177895469	-0.0507479912	-0.0026547183	0.049678515	0.0226681358	-0.0405464614	-0.0390026269	0.0248339173	0.0490071843	-0.0050909511	-0.0510581178	-0.0154782512	0.044822571	0.0335354099	-0.0313125424	-0.0461499372	0.0127206428	0.0160350412	-0.0077869551	0.0663776826	0.0221382373	0.0168925454	0.0072868685	-0.037035201	-0.0427317066	0.0068744323	0	0	0.90252229056028	1.52368745037733	-2.22840312389761	-1.68540061352814
0.0571449	-0.0587508	-0.26871	0.00136534	-0.000759355	-0.00131782	-0.0257556	-0.06111344	-0.166924	0.0013523154	0.000541125	-0.00010614	0.35377206	0.0101317049	-0.047333244	-0.028816343	0.03595809	0.0430106775	-0.0189797704	-0.0505028777	-0.0009560698	0.0501254723	0.0207429306	-0.0419372706	-0.0372975264	0.0272141981	0.0480402391	-0.0082504761	-0.0512970867	-0.0119988754	0.0465605712	0.0303785035	-0.0345687596	-0.0440244045	0.0171902747	0.0298545779	-0.0272920048	0.0353815924	0.1037871874	0.0106625552	0.0519754002	-0.0076059063	-0.0911302383	0.1555938017	0	0	0.460636671708085	1.74516097611503	-2.22840312389761	0.592443852028073
0.0722206	-0.0425842	-0.134623	0.00178026	-0.00149336	-0.00145719	0.0150757	0.0161666	0.134087	0.00041492	-0.000734005	-0.00013937	0.22974405	0.0099233262	-0.0474960658	-0.0282866287	0.0365596669	0.0424216147	-0.0201582885	-0.0502153708	0.0007436268	0.0505028777	0.018782193	-0.0432411585	-0.0355004298	0.0295157031	0.0469120231	-0.0113782077	-0.0513111553	-0.0084601148	0.0480402391	0.0270338099	-0.0375882149	-0.0415664612	0.0215174627	-0.0314498945	-0.0209841361	0.0268826306	0.0720371581	-0.0412206396	0.0131638253	-0.0328953149	-0.0427564178	0.0620961504	0	0	0.178882218285006	1.95058300463581	-2.22840312389761	-1.68540061352814
0.0560392	0.00513999	-0.0132975	0.00123426	-0.00190965	-0.00167762	-0.0161814	0.04772419	0.1213255	-0.000546	-0.00041629	-0.00022043	0.24436709	0.0097147774	-0.0476556328	-0.027752553	0.0371512224	0.0418143832	-0.0213243743	-0.0498857119	0.0024425082	0.0508102074	0.0167892817	-0.0444554224	-0.0336157698	0.0317317699	0.0456263236	-0.0144620929	-0.0511002618	-0.0048794834	0.0492533652	0.0235220047	-0.0403502279	-0.0387946664	0.0256663501	-0.0406069616	0.0235428931	-0.0308620505	-0.0133764718	-0.0497940311	-0.0030971328	-0.0049275669	0.0588372768	-0.0470986685	0	0	0.309736641663033	1.9672155517358	0.448081059024295	-1.68540061352814
0.0560234	0.0051342	-0.00917018	0.00123426	-0.0022361	-0.00156838	-1.57999999999964e-05	-5.78999999999944e-06	0.00412732	0	-0.00032645	0.000109239999999999	0.02593341	0.0095060622	-0.047811934	-0.0272141981	0.0377325944	0.0411892428	-0.0224773087	-0.0495141777	0.0041387117	0.051047035	0.0147676106	-0.0455775458	-0.0316481948	0.033855984	0.0441874568	-0.0174902479	-0.0506653309	-0.0012747024	0.0501932186	0.0198647963	-0.0428358815	-0.0357299485	0.0296025581	0.0382895087	0.0280557557	-0.0322832531	-0.0083361661	0.0125717584	0.040119196	0.0207360278	0.0374934278	0.0031969309	0	0	0.192717653714324	2.52199618150471	0.448081059024295	-1.68540061352814
0.0366354	0.00513998	0.0141777	0.00123426	-0.00216227	-0.00167762	-0.019388	5.7799999999995e-06	0.02334788	0	7.383e-05	-0.000109239999999999	0.05189516	0.0092971841	-0.0479649587	-0.0266716472	0.0383036235	0.0405464614	-0.0236163807	-0.0491010801	0.0058303776	0.0512130319	0.0127206428	-0.0466052026	-0.0296025581	0.0358821964	0.0426002529	-0.0204510037	-0.0500082695	0.0023363873	0.0508545847	0.016084792	-0.0450281516	-0.0323954483	0.03329347	0.0214837571	-0.0223573277	0.0522324426	-0.0245403169	0.0425328159	-0.004350004	-0.0310560702	-0.012217191	-0.0153792437	0	0	0.312200088821004	3.1608661221228	-2.22840312389761	0.592443852028073
0.0366484	0.0207291	0.0232978	0.00123426	-0.0021565	-0.00167762	1.29999999999991e-05	0.01558912	0.0091201	0	5.76999999999999e-06	0	0.02501072	0.0090881467	-0.0481146965	-0.0261249837	0.0388641531	0.0398863142	-0.0247408876	-0.0486467657	0.0075156513	0.0513079677	0.0106518847	-0.0475362631	-0.0274839053	0.0378045419	0.0408700402	-0.0233329509	-0.0491319582	0.0059359137	0.0512337941	0.0122053583	-0.0469120231	-0.028816343	0.0367085017	-0.0457092222	-0.0421844764	0.0297046103	0.0034245014	-0.0155404035	-0.0711240694	-0.0015721014	-0.0478920359	0.0014215	0	0	0.439097870316359	3.34332397412476	-2.22840312389761	0.592443852028073
0.0135877	0.0224632	0.0469323	0.000743298	-0.00243937	-0.00188761	-0.0230607	0.0017341	0.0236345	-0.000490962	-0.00028287	-0.000209990000000001	0.0976204	0.0088789537	-0.048261137	-0.025574292	0.0394140296	0.039209084	-0.0258501361	-0.0481516161	0.0091926851	0.0513317109	0.00856488	-0.0483687975	-0.0252974622	0.039617456	0.0390026269	-0.0261249837	-0.0480402391	0.0095060622	0.0513287428	0.0082504761	-0.0484745935	-0.0250196571	0.0398193552	-0.0385452566	-0.0609736397	-0.0449467464	0.003143295	-0.0083495089	-0.0688900545	0.0870393753	-0.0399704513	-1.24247e-05	0	0	1.00193349667987	1.1836521362862	0.448081059024295	-1.68540061352814
0.0451259	0.00453151	0.00759594	0.000508345	-0.0021565	-0.0015612	0.0315382	-0.01793169	-0.03933636	-0.000234953	0.00028287	0.00032641	0.1310179	0.0086696085	-0.0484042702	-0.0250196571	0.0399531023	0.0385150608	-0.026943442	-0.0476160468	0.0108596403	0.0512842283	0.0064632038	-0.0491010801	-0.0230486216	0.0413156908	0.037004282	-0.028816343	-0.0467378986	0.0130291632	0.051138904	0.004244593	-0.0497051606	-0.0210340579	0.0426002529	-0.0126857995	-0.0707078819	-0.0588740681	0.0301033231	0.0084082031	-0.0267685429	0.0976939068	-0.0553135853	0.020214934	0	0	0.846174178199526	0.782207368106743	0.448081059024295	-1.68540061352814
0.0135048	-0.00810397	0.0246254	0.000993299	-0.00235793	-0.00167324	-0.0316211	-0.01263548	0.01702946	0.000484954	-0.00020143	-0.00011204	0.10120724	0.0084601148	-0.0485440863	-0.0244611644	0.0404812235	0.0378045419	-0.0280201309	-0.0470405074	0.0125146893	0.0511655859	0.0043504562	-0.0497315932	-0.0207429306	0.0428943306	0.0348817138	-0.0313966575	-0.0452306464	0.0164877804	0.0506653309	0.0002124716	-0.0505952962	-0.0168896389	0.0450281516	0.0263221123	-0.0741626615	-0.0778335237	0.0098485107	0.0425783776	-0.0102953451	0.0840604148	-0.0287148772	-0.018085629	0	0	1.18169413760196	1.27348558861536	0.448081059024295	-1.68540061352814
0.0409706	-0.00873396	0.0171557	0.00033213	-0.0022524	-0.00164456	0.0274658	-0.00062999	-0.0074697	-0.000661169	0.00010553	2.86800000000001e-05	0.07533444	0.0082504761	-0.0486805757	-0.0238989001	0.0409982483	0.0370778316	-0.029079539	-0.046425481	0.0141560177	0.0509759483	0.0022302563	-0.05025903	-0.0183860761	0.0443488058	0.032642048	-0.033855984	-0.0435250908	0.0198647963	0.0499106512	-0.0038209632	-0.051138904	-0.0126176931	0.0470829328	0.0323005752	-0.0777696495	-0.0009596564	0.0054402691	0.0561646588	-0.0139826806	0.0272193516	-0.0534772211	0.0051138958	0	0	1.0206668083759	1.68796137852359	0.448081059024295	-1.68540061352814
0.0317385	-0.0164171	0.0311215	0.000726633	-0.00229071	-0.00159944	-0.0092321	-0.00768314	0.0139658	0.000394503	-3.83100000000002e-05	4.51200000000001e-05	0.05477769	0.0080406961	-0.0488137291	-0.0233329509	0.041504035	0.0363352411	-0.0301210128	-0.0457714839	0.0157818258	0.0507155786	0.000106236	-0.0506822973	-0.0159838716	0.0456749061	0.0302928029	-0.0361848453	-0.0416287094	0.0231434973	0.048879052	-0.0078307784	-0.0513322605	-0.0082504761	0.04874757	-0.0113674706	-0.0797788513	0.0186072538	-0.0025064829	0.0472980873	-0.0494957077	-0.0016963275	-0.0463343157	-0.0024771232	0	0	0.938652848877192	2.16671964871015	0.448081059024295	-1.68540061352814
0.0317759	0.00179151	0.0245301	0.00033213	-0.00222164	-0.00178596	3.74000000000069e-05	0.01820861	-0.0065914	-0.000394503	6.90700000000001e-05	-0.00018652	0.05734206	0.0078307784	-0.0489435374	-0.0227634039	0.041998445	0.0355770885	-0.03114391	-0.0450790651	0.0173903312	0.0503848382	-0.0020179662	-0.0510005177	-0.013542242	0.0468687929	0.027841865	-0.038374267	-0.0395498165	0.0263076566	0.0475762569	-0.011792187	-0.0511740416	-0.0038209632	0.0500082695	-0.0532838994	-0.0489258957	0.0026624822	-0.0042756666	-0.0118118067	-0.0704359078	-0.018046013	-0.0225309657	-0.0048035776	0	0	0.651195113969962	2.20846051446211	0.448081059024295	-1.68540061352814
0.0317432	-0.0132893	0.0124735	0.00033213	-0.0021565	-0.00155006	-3.27000000000036e-05	-0.01508081	-0.0120566	0	6.514e-05	0.0002359	0.04222211	0.0076207265	-0.0490699916	-0.0221903471	0.0424813428	0.0348036986	-0.0321475998	-0.0443488058	0.0189797704	0.0499841859	-0.0041387117	-0.0512130319	-0.0110672099	0.0479270103	0.0252974622	-0.0404158122	-0.0372975264	0.0293416141	0.0460094942	-0.0156807013	-0.0506653309	0.0006374004	0.0508545847	-0.0498527828	-0.0137353293	-0.0142316226	0.0061046508	-0.0402840061	-0.037890901	0.0187601472	-0.0117912651	-0.0026763935	0	0	0.711571487228506	1.89449481854033	0.448081059024295	0.592443852028073
0.0155959	0.00178789	0.024512	0.000133015	-0.00234927	-0.00178596	-0.0161473	0.01507719	0.0120385	-0.000199115	-0.00019277	-0.0002359	0.07465224	0.007410544	-0.0491930831	-0.0216138688	0.042952596	0.0340154024	-0.0331314631	-0.043581319	0.0205484008	0.0495141777	-0.0062523676	-0.0513193992	-0.00856488	0.0488464951	0.0226681358	-0.0423016137	-0.0348817138	0.0322303541	0.0441874568	-0.019472284	-0.0498096126	0.0050909511	0.0512795028	-0.0364506759	0.0121147672	-0.0265425702	-0.017306595	-0.0299647658	-0.0162150836	0.0194369845	0.0318853637	-0.0123029726	0	0	0.858641443477951	1.47053686271855	-2.22840312389761	-1.68540061352814
0.0269466	0.00179512	-0.00853983	-0.000238754	-0.00224588	-0.00178597	0.0113507	7.23e-06	-0.03305183	-0.000371769	0.00010339	-9.99999999994061e-09	0.06816821	0.0072002346	-0.0493128035	-0.0210340579	0.0434120755	0.0332125377	-0.0340948932	-0.042777249	0.0220945026	0.0489754657	-0.0083553134	-0.0513193992	-0.0060414244	0.0496245858	0.0199627126	-0.0440244045	-0.0323129704	0.0349595797	0.042120254	-0.0231434973	-0.0486127474	0.0095060622	0.0512795028	-0.0173637034	0.0379153413	-0.0292606849	0.0013292	-0.0305107207	0.008050987	0.0209150433	0.0207375691	0.0103214544	0	0	0.788815373358171	1.71233461467421	-2.22840312389761	-1.68540061352814
0.00567248	0.00179241	0.02449	-0.000238754	-0.00241638	-0.00193129	-0.02127412	-2.71000000000017e-06	0.03302983	0	-0.0001705	-0.00014532	0.07009766	0.0069898018	-0.0494291445	-0.0204510037	0.0438596552	0.0323954483	-0.0350372959	-0.0419372706	0.0236163807	0.0483687975	-0.0104439465	-0.0512130319	-0.0035030673	0.05025903	0.0171902747	-0.0455775458	-0.0296025581	0.0375157835	0.0398193552	-0.0266716472	-0.0470829328	0.0138493968	0.0508545847	-0.0008035994	0.0364161113	-0.0390631989	-0.0272890054	-0.0053469723	0.0120093281	0.0276805381	0.0494442485	-0.0177104393	0	0	0.77935981114656	2.00480964764758	-2.22840312389761	-1.68540061352814
0.0307236	0.00178772	0.00143153	-0.000750257	-0.0021565	-0.00164174	0.02505112	-4.6899999999999e-06	-0.02305847	-0.000511503	0.00025988	0.00028955	0.10116093	0.0067792492	-0.0495420981	-0.0198647963	0.0442952125	0.0315644841	-0.03595809	-0.0410620891	0.0251123665	0.0476950147	-0.0125146893	-0.0510005177	-0.0009560698	0.0507479912	0.0143601292	-0.0469550524	-0.0267623602	0.0398863142	0.0372975264	-0.0300349241	-0.0452306464	0.0180881602	0.0500082695	0.0138094054	0.0483251241	-0.0242312182	-0.0097690179	-0.0055515333	0.0248426378	0.0169482191	0.0300769027	-0.0010328546	0	0	0.604480993953314	1.4856865888472	0.448081059024295	0.592443852028073
0.00950106	0.00179482	0.0217361	0.000116309	-0.00239475	-0.00178597	-0.02122254	7.0999999999999e-06	0.02030457	0.000866566	-0.00023825	-0.00014423	0.10398651	0.0065685806	-0.0496516568	-0.0192755259	0.044718628	0.0307200012	-0.0368567075	-0.040152439	0.0265808199	0.0469550524	-0.0145639947	-0.0506822973	0.0015932859	0.051090054	0.0114817767	-0.0481516161	-0.0238048288	0.0420594396	0.0345687596	-0.0332125377	-0.0430685747	0.0221903471	0.04874757	0.030498227	0.0360085913	-0.038004838	-0.0122470585	0.0123246898	0.0288058475	0.0245624563	0.0272247726	-0.0056777072	0	0	0.662517092411786	1.05635952514153	0.448081059024295	-1.68540061352814
0.00567609	0.0190776	0.0418447	2.80319e-05	-0.0024711	-0.00211634	-0.00382497	0.01728278	0.0201086	-8.82771e-05	-7.63499999999998e-05	-0.00033037	0.065966205	0.0063577993	-0.0497578128	-0.0186832834	0.0451297856	0.029862361	-0.0377325944	-0.039209084	0.0280201309	0.0461499372	-0.016588352	-0.05025903	0.0041387117	0.0512842283	0.00856488	-0.0491626259	-0.0207429306	0.0440244045	0.0316481948	-0.0361848453	-0.0406115256	0.0261249837	0.0470829328	0.0542005143	0.0260067429	-0.0181930049	-0.0381775666	0.03633077	0.0300321543	-0.007037875	0.0430818527	-0.0248910239	0	0	0.287347981872072	1.53106728033704	0.448081059024295	0.592443852028073
0.0308425	0.00110443	-0.0300854	-0.000962902	-0.0021565	-0.00157274	0.02516641	-0.01797317	-0.0719301	-0.0009909339	0.0003146	0.0005436	0.207526375	0.0061469092	-0.049860559	-0.0180881602	0.0455285727	0.0289919311	-0.0385852104	-0.0382328158	0.0294287216	0.0452807864	-0.0185842938	-0.0497315932	0.0066739292	0.051329952	0.005619231	-0.0499841859	-0.0175900897	0.0457714839	0.0285520362	-0.0389334734	-0.0378763275	0.029862361	0.0450281516	0.0682284842	0.0281431578	0.0204046205	0.0130941057	0.0321888738	0.0436087611	-0.0183535735	-0.0190272177	0.0174849334	0	0	-0.207615970857514	2.1057143754334	-2.22840312389761	0.592443852028073
0.00175884	-0.019824	9.69357e-05	-0.000432956	-0.00263478	-0.00178597	-0.02908366	-0.02092843	0.0301823357	0.000529946	-0.00047828	-0.00021323	0.1412672257	0.0059359137	-0.0499598883	-0.0174902479	0.0459148799	0.0281090841	-0.0394140296	-0.0372244541	0.0308050475	0.0443488058	-0.0205484008	-0.0491010801	0.0091926851	0.0512270927	0.0026547183	-0.0506131302	-0.0143601292	0.0472920312	0.0252974622	-0.041441431	-0.0348817138	0.0333742597	0.0426002529	0.0468820408	0.0033799877	0.0319450412	-0.0202256835	0.0466792097	0.026228234	-0.022881254	0.0156207502	-0.0174329815	0	0	-0.420886593288992	1.27623200270375	-2.22840312389761	0.592443852028073
0.0182644	0.000292189	6.81576e-05	-0.000991948	-0.00215651	-0.00178597	0.01650556	0.020116189	-2.87781e-05	-0.000558992	0.00047827	0	0.0885136271	0.0057248166	-0.0500557939	-0.0168896389	0.0462886013	0.0272141981	-0.040218541	-0.0361848453	0.0321475998	0.0433552888	-0.0224773087	-0.0483687975	0.0116887668	0.0509759483	-0.0003187063	-0.051047035	-0.0110672099	0.0485785209	0.0219025301	-0.0436932151	-0.0316481948	0.0366341627	0.0398193552	0.0295219505	0.0249115239	0.0709865212	-0.0151173445	0.0286354209	0.019666048	-0.0701617013	0.0131461056	-0.0077435667	0	0	-0.645366517694542	1.11717874025394	-2.22840312389761	-1.68540061352814
0.0056609	-0.00974878	0.0196724	-0.00022761	-0.00255738	-0.00178597	-0.0126035	-0.010040969	0.0196042424	0.000764338	-0.00040087	0	0.1005091114	0.0055136214	-0.0501482692	-0.0162864257	0.0466496345	0.0263076566	-0.0409982483	-0.035114862	0.0334549064	0.0423016137	-0.0243677133	-0.0475362631	0.0141560177	0.0505772456	-0.003291061	-0.0512842283	-0.007725769	0.0496245858	0.0183860761	-0.0456749061	-0.0281979168	0.039617456	0.0367085017	-0.001035253	0.0246056219	0.0603294164	-0.0197932161	0.0112765066	-0.0006543428	-0.0696993937	0.0165452537	-0.011093934	0	0	-0.770746099550436	1.01682895819905	-2.22840312389761	-1.68540061352814
0.0175116	-0.00375329	0.000686925	-0.00101133	-0.00215651	-0.00178597	0.0118507	0.00599549	-0.018985475	-0.00078372	0.00040087	0	0.096061165	0.0053023317	-0.050237308	-0.0156807013	0.0469978805	0.0253898477	-0.0417526707	-0.0340154024	0.0347255342	0.0411892428	-0.0262163763	-0.0466052026	0.016588352	0.0500321388	-0.0062523676	-0.0513237961	-0.0043504562	0.0504250488	0.0147676106	-0.047374254	-0.0245545108	0.0423016137	0.03329347	-0.0451971238	0.0381609733	0.0438531783	-0.0171070893	-0.0378207531	-0.0296195448	-0.0758512395	0.0278066147	-0.0110288792	0	0	0.333931829369839	1.00630836938268	0.448081059024295	-1.68540061352814
0.0349045	-0.0158625	-0.0331354	-0.00090109	-0.00181319	-0.00159949	0.0173929	-0.01210921	-0.033822325	0.00011024	0.00034332	0.00018648	0.095326435	0.0050909511	-0.050322904	-0.0150725591	0.047333244	0.0244611644	-0.0424813428	-0.0328873894	0.03595809	0.0400197194	-0.0280201309	-0.0455775458	0.0189797704	0.0493422058	-0.0091926851	-0.0511655859	-0.0009560698	0.0509759483	0.0110672099	-0.048780754	-0.0207429306	0.044666369	0.0296025581	-0.0355920442	0.045588293	0.0285613425	0.0230667384	-0.0550549523	-0.01931599	-0.0337062739	-0.010815144	0.025597724	0	0	0.466547710076611	1.03274759245491	0.448081059024295	0.592443852028073
0.00567265	-0.00372519	0.0274748	-0.000163579	-0.00252809	-0.00178597	-0.02923185	0.01213731	0.0606102	0.000737511	-0.0007149	-0.00018648	0.18392391	0.0048794834	-0.0504050515	-0.0144620929	0.0476556328	0.0235220047	-0.0431838154	-0.0317317699	0.0371512224	0.0387946664	-0.0297758875	-0.0444554224	0.0213243743	0.0485094437	-0.0121021428	-0.0508102074	0.0024425082	0.0512745577	0.0073054049	-0.0498857119	-0.0167892817	0.0466938665	0.0256663501	-0.0360456603	0.0347135672	-0.0121234692	-0.0299154927	-0.0387604864	-0.0068566997	-0.0034536161	0.0620174581	-0.0308111878	0	0	-1.03432568437382	1.16268246914451	0.448081059024295	0.592443852028073
0.0243009	-0.0037459	0.000649864	-0.000848938	-0.00215651	-0.00178597	0.01862825	-2.07100000000002e-05	-0.026824936	-0.000685359	0.00037158	0	0.098320846	0.004667932	-0.0504837447	-0.0138493968	0.0479649587	0.0225727706	-0.0438596552	-0.030549514	0.0383036235	0.0375157835	-0.0314806383	-0.0432411585	0.0236163807	0.0475362631	-0.0149709736	-0.05025903	0.0058303776	0.0513193992	0.0035030673	-0.0506822973	-0.0127206428	0.0483687975	0.0215174627	-0.0060861592	0.0620347275	-0.0157105227	-0.0004557692	-0.0415416744	0.0408918636	-0.0034191651	0.034324555	0.0145813333	0	0	0.668575690647668	1.25974013438548	0.448081059024295	0.592443852028073
0.0384736	-0.0232657	-0.0309955	-0.000796075	-0.00204672	-0.00178597	0.0141727	-0.0195198	-0.031645364	5.2863e-05	0.00010979	0	0.073470514	0.0044563007	-0.0505589784	-0.0132345652	0.048261137	0.0216138688	-0.0445084453	-0.0293416141	0.0394140296	0.0361848453	-0.0331314631	-0.0419372706	0.0258501361	0.046425481	-0.0177895469	-0.0495141777	0.0091926851	0.0511102507	-0.0003187063	-0.0511655859	-0.00856488	0.049678515	0.0171902747	0.0143051137	0.0503936259	-0.0270197474	0.0116241351	-0.0147962368	0.042498821	0.0146771525	0.0254651687	0.0187212556	0	0	0.452804576740054	1.30835272987039	0.448081059024295	-1.68540061352814
