"trans_x"	"trans_y"	"trans_z"	"rot_x"	"rot_y"	"rot_z"	"trans_x_derivative1"	"trans_y_derivative1"	"trans_z_derivative1"	"rot_x_derivative1"	"rot_y_derivative1"	"rot_z_derivative1"	"framewise_displacement"	"cosine00"	"cosine01"	"cosine02"	"cosine03"	"cosine04"	"cosine05"	"cosine06"	"cosine07"	"cosine08"	"cosine09"	"cosine10"	"cosine11"	"cosine12"	"cosine13"	"cosine14"	"cosine15"	"cosine16"	"cosine17"	"cosine18"	"cosine19"	"cosine20"	"cosine21"	"t_comp_cor_00"	"t_comp_cor_01"	"t_comp_cor_02"	"t_comp_cor_03"	"t_comp_cor_04"	"a_comp_cor_00"	"a_comp_cor_01"	"a_comp_cor_02"	"a_comp_cor_03"	"a_comp_cor_04"	"motion_outlier01"	"volume_z"	"luminance_z"	"speech_z"	"face_z"
-0.254894	0.458711	0.705086	0.0203806	0.00226094	-0.00624725	0.030485	0.125595	0.0512210000000001	0.0022309	0	0.00019568	0.32863	0.0453804842	0.0289041989	0.0057248166	-0.018782193	-0.0389334734	-0.0500557939	-0.0495698064	-0.0375882149	-0.0168896389	0.007725769	0.030549514	0.0462886013	0.0512930202	0.0444022092	0.0272141981	0.0037150137	-0.0206457099	-0.040218541	-0.0504643955	-0.0490071843	-0.0361848453	-0.0149709736	0.0068860044	-0.0415742824	-0.0053021376	0.0988396217	-0.0590981525	-0.0243986582	0.0856014317	-0.0459581951	-0.0747656495	-0.00252098	0	0.516326427174593	2.58368839711707	0.448081059024295	0.592443852028073
-0.237722	0.398118	0.769609	0.020182	0.00245137	-0.0059717	0.017172	-0.060593	0.064523	-0.0001986	0.00019043	0.00027555	0.175517	0.0452807864	0.0285520362	0.0050909511	-0.0195705382	-0.039617456	-0.050322904	-0.0491626259	-0.0364102058	-0.0150725591	0.0098190728	0.0323954483	0.047333244	0.0511102507	0.0428358815	0.0244611644	0.0003187063	-0.0238989001	-0.0424813428	-0.051047035	-0.0475762569	-0.0328873894	-0.0104439465	-0.024770656	-0.0399245606	-0.0298106777	0.0132331091	0.0568092804	-0.0408737295	-0.0348534201	0.0072662859	0.0932149636	-0.0102197927	0	0.534315728551076	2.64848135779382	0.448081059024295	0.592443852028073
-0.238347	0.451025	0.768109	0.0198996	0.00261759	-0.00621134	-0.000624999999999987	0.052907	-0.00149999999999995	-0.000282400000000002	0.00016622	-0.00023964	0.0894449999999999	0.0451803128	0.0281979168	0.0044563007	-0.020353519	-0.0402844707	-0.0505589784	-0.0487141772	-0.0351922777	-0.0132345652	0.0118955567	0.034174238	0.048261137	0.0507795342	0.041125754	0.0216138688	-0.0030789983	-0.0270338099	-0.0445084453	-0.051314123	-0.0458194789	-0.0293416141	-0.0058303776	-0.0117625018	-0.0455265364	0.0103556664	0.0468690607	-0.0209751825	-0.0413550124	0.0153959631	-0.0378607236	-0.0510760519	-0.043455002	0	0.576805424992769	1.11119373430499	0.448081059024295	0.592443852028073
-0.238536	0.379676	0.739116	0.0198472	0.00226666	-0.00583439	-0.00018900000000005	-0.071349	-0.028993	-5.23999999999941e-05	-0.00035093	0.00037695	0.139545	0.0450790651	0.027841865	0.0038209632	-0.0211309207	-0.0409342319	-0.0507638714	-0.0482248365	-0.0339357659	-0.0113782077	0.0139516636	0.0358821964	0.0490699916	0.0503018281	0.0392775675	0.0186832834	-0.0064632038	-0.0300349241	-0.0462886013	-0.0512640087	-0.0437488826	-0.025574292	-0.0011684964	0.0041955719	-0.0493378691	-0.0250519204	0.0264149313	-0.0086099001	-0.0765776751	-0.0460102548	0.0295019357	0.0652544654	0.0382755973	0	0.538906398161248	1.18456759947648	0.448081059024295	0.592443852028073
-0.228868	0.424431	0.728221	0.0186056	0.00226666	-0.00591226	0.00966800000000004	0.0447550000000001	-0.010895	-0.0012416	0	-7.78699999999998e-05	0.1312915	0.0449770452	0.0274839053	0.0031850365	-0.0219025301	-0.0415664612	-0.0509374568	-0.0476950147	-0.032642048	-0.0095060622	0.0159838716	0.0375157835	0.0497578128	0.049678515	0.0372975264	0.0156807013	-0.0098190728	-0.0328873894	-0.047811934	-0.0508970017	-0.0413786495	-0.0216138688	0.0035030673	0.0418768737	-0.0595433241	-0.0065565826	0.0441324391	0.0088461965	-0.0649078568	0.0366271705	-0.0271001123	-0.0445299009	-0.0292643943	0	-2.05347091450158	1.15482660751235	0.448081059024295	0.592443852028073
-0.150838	0.342982	0.921737	0.0184237	0.00170273	-0.0049051	0.07803	-0.081449	0.193516	-0.000181899999999999	-0.00056393	0.00100716	0.4406445	0.0448742547	0.0271240621	0.0025486187	-0.0226681358	-0.042180888	-0.0510796273	-0.0471251565	-0.0313125424	-0.0076207265	0.0179886993	0.0390716134	0.050322904	0.0489113994	0.0351922777	0.0126176931	-0.0131318924	-0.0355770885	-0.0490699916	-0.0502153708	-0.0387250135	-0.0174902479	0.0081456036	-0.0573779555	-0.0568062905	0.0065333656	-0.0761165782	-0.0109003996	-0.0401414826	-0.0350797576	0.0068751227	0.0681485492	0.1050000151	0	0.405590709205695	1.15007761354177	0.448081059024295	-1.68540061352814
-0.186338	0.381823	0.970849	0.0145841	0.00195208	-0.00488294	-0.0355	0.038841	0.0491119999999999	-0.0038396	0.00024935	2.21600000000002e-05	0.3290085	0.0447706954	0.0267623602	0.001911808	-0.0234275279	-0.042777249	-0.0511902955	-0.0465157403	-0.0299487067	-0.0057248166	0.0199627126	0.0405464614	0.0507638714	0.0480027017	0.0329688886	0.0095060622	-0.0163871381	-0.0380907096	-0.0500557939	-0.0492233296	-0.0358061492	-0.0132345652	0.0127206428	-0.014401391	-0.084869291	0.030646343	-0.1002878554	-0.0055420387	-0.0168095457	-0.056368349	-0.0912098309	0.059595178	0.021298225	0	1.25855318440294	1.15852299614314	-2.22840312389761	-1.68540061352814
-0.205444	0.325307	0.939651	0.015705	0.00277297	-0.00484801	-0.019106	-0.056516	-0.031198	0.0011209	0.00082089	3.49299999999999e-05	0.205656	0.044666369	0.0263988242	0.0012747024	-0.0241804983	-0.0433552888	-0.051269393	-0.0458672776	-0.0285520362	-0.0038209632	0.0219025301	0.0419372706	0.0510796273	0.0469550524	0.0306348232	0.0063577993	-0.0195705382	-0.0404158122	-0.0507638714	-0.0479270103	-0.032642048	-0.0088789537	0.0171902747	-0.0114700526	-0.077099724	-0.0460744562	-0.0875182284	-0.0022847185	-0.0359531231	-0.0656693511	0.0178570334	0.0772844773	0.005319422	0	0.925699940385895	1.02867017372943	-2.22840312389761	-1.68540061352814
-0.205472	0.414571	0.931012	0.0162684	0.00282344	-0.00494108	-2.79999999999725e-05	0.089264	-0.00863899999999995	0.000563399999999995	5.04699999999999e-05	-9.30699999999998e-05	0.133278	0.0445612775	0.0260334792	0.0006374004	-0.0249268406	-0.0439147598	-0.051316871	-0.0451803128	-0.0271240621	-0.001911808	0.0238048288	0.0432411585	0.051269393	0.0457714839	0.0281979168	0.0031850365	-0.0226681358	-0.042540889	-0.0511902955	-0.0463344264	-0.0292543809	-0.0044563007	0.0215174627	-0.015342979	-0.0760622578	-0.013673801	-0.0768988569	-0.0010244282	-0.005708849	-0.0332304671	-0.0471984875	0.032135026	-0.0145178977	0	0.519146692766361	1.05220399163702	-2.22840312389761	-1.68540061352814
-0.205113	0.418511	0.939952	0.0197272	0.0021179	-0.00492914	0.00035899999999997	0.00393999999999994	0.00893999999999995	0.0034588	-0.00070554	1.19399999999993e-05	0.222053	0.0444554224	0.0256663501	0	-0.0256663501	-0.0444554224	-0.0513327002	-0.0444554224	-0.0256663501	0	0.0256663501	0.0444554224	0.0513327002	0.0444554224	0.0256663501	0	-0.0256663501	-0.0444554224	-0.0513327002	-0.0444554224	-0.0256663501	0	0.0256663501	-0.0690687587	-0.0262283724	0.034900314	-0.0624859465	-0.0298689161	0.0217943244	-0.0002733614	-0.0144728601	0.0457942401	0.0766466105	0	0.236615698108465	0.942443214054379	-2.22840312389761	-1.68540061352814
-0.225448	0.463342	0.899541	0.0187608	0.0026177	-0.00533202	-0.020335	0.0448310000000001	-0.040411	-0.000966399999999999	0.0004998	-0.00040288	0.199031	0.0443488058	0.0252974622	-0.0006374004	-0.0263988242	-0.0449770452	-0.051316871	-0.0436932151	-0.0241804983	0.001911808	0.0274839053	0.0455775458	0.051269393	0.0430106775	0.0230486216	-0.0031850365	-0.0285520362	-0.0461499372	-0.0511902955	-0.0423016137	-0.0219025301	0.0044563007	0.0296025581	-0.0320961812	-0.0389735803	0.0422942234	-0.0710900236	0.045974921	0.0224063696	-0.0008704754	-0.0505196374	0.0638901718	0.0105287606	0	0.560124477003331	1.29270972144285	-2.22840312389761	-1.68540061352814
-0.218744	0.42974	0.954553	0.0199496	0.0021227	-0.00538815	0.00670400000000002	-0.0336020000000001	0.0550120000000001	0.0011888	-0.000495000000000001	-5.61300000000006e-05	0.1823145	0.0442414294	0.0249268406	-0.0012747024	-0.0271240621	-0.0454794046	-0.051269393	-0.0428943306	-0.0226681358	0.0038209632	0.0292543809	0.0466052026	0.0510796273	0.041441431	0.020353519	-0.0063577993	-0.0313125424	-0.0476160468	-0.0507638714	-0.0398863142	-0.0179886993	0.0088789537	0.03329347	-0.0703306696	-0.028082654	0.0207779037	-0.067288355	-0.0427474899	-0.0138144867	-0.0424150148	-0.0195551634	0.0165378839	0.0670664886	0	0.395024333482057	1.23953546542816	0.448081059024295	-1.68540061352814
-0.218816	0.477436	0.882345	0.0201825	0.0022891	-0.00539875	-7.19999999999887e-05	0.047696	-0.072208	0.000232900000000001	0.0001664	-1.05999999999995e-05	0.140471	0.044133295	0.0245545108	-0.001911808	-0.027841865	-0.0459622855	-0.0511902955	-0.0420594396	-0.0211309207	0.0057248166	0.0309747441	0.0475362631	0.0507638714	0.0397522256	0.0175900897	-0.0095060622	-0.0339357659	-0.0488464951	-0.0500557939	-0.0372244541	-0.0139516636	0.0132345652	0.0367085017	-0.0381577267	-0.0357938257	-0.0706922503	-0.0625476263	0.0274456085	-0.0187892209	-0.032014939	-0.0474400911	0.0383792576	0.025256137	0	-0.243100213604424	2.85332764264197	0.448081059024295	0.592443852028073
-0.240803	0.403334	0.918483	0.0203333	0.00224725	-0.00533201	-0.021987	-0.0741019999999999	0.0361379999999999	0.0001508	-4.18499999999995e-05	6.674e-05	0.1451965	0.0440244045	0.0241804983	-0.0025486187	-0.0285520362	-0.046425481	-0.0510796273	-0.0411892428	-0.0195705382	0.0076207265	0.032642048	0.0483687975	0.050322904	0.0379479508	0.0147676106	-0.0126176931	-0.0364102058	-0.0498351925	-0.0490699916	-0.0343324881	-0.0098190728	0.0174902479	0.0398193552	-0.0505927427	-0.0247604303	0.0278125484	-0.0537212739	-0.0232507493	0.0074898776	-0.0168485078	-0.0071745034	0.0209048868	0.0069353015	0	-0.618771636648404	1.31855237399002	-2.22840312389761	0.592443852028073
-0.261889	0.496086	0.906461	0.020201	0.00270757	-0.00560044	-0.021086	0.092752	-0.0120219999999999	-0.000132299999999998	0.00046032	-0.00026843	0.1689125	0.0439147598	0.0238048288	-0.0031850365	-0.0292543809	-0.0468687929	-0.0509374568	-0.0402844707	-0.0179886993	0.0095060622	0.0342534364	0.0491010801	0.0497578128	0.0360338295	0.0118955567	-0.0156807013	-0.0387250135	-0.0505772456	-0.047811934	-0.0312282931	-0.005619231	0.0216138688	0.0426002529	-0.0379395966	-0.0174786156	-0.0198259493	-0.0474295254	-0.0090473408	0.0240969213	-0.0082846931	-0.054115705	0.0348630374	0.0266910706	0	0.248715457309376	0.009361802826523	-2.22840312389761	0.592443852028073
-0.26401	0.41072	0.910688	0.0205405	0.00221678	-0.00573277	-0.00212099999999998	-0.085366	0.00422699999999987	0.0003395	-0.00049079	-0.00013233	0.139845	0.0438043627	0.0234275279	-0.0038209632	-0.0299487067	-0.0472920312	-0.0507638714	-0.0393458828	-0.0163871381	0.0113782077	0.0358061492	0.0497315932	0.0490699916	0.0340154024	0.0089835694	-0.0186832834	-0.0408700402	-0.0510689819	-0.0462886013	-0.0279310578	-0.001380903	0.025574292	0.0450281516	-0.0434114482	-0.0087042865	0.0347831378	-0.057928454	0.0360427866	-0.0027079836	-0.0187260053	0.0155745173	0.0296464353	0.0614550985	0	0.636104897059197	0.420532286980942	0.448081059024295	0.592443852028073
-0.239866	0.498959	0.895943	0.0204878	0.00261383	-0.00533201	0.024144	0.0882390000000001	-0.0147449999999999	-5.27000000000027e-05	0.00039705	0.00040076	0.1696535	0.0436932151	0.0230486216	-0.0044563007	-0.0306348232	-0.0476950147	-0.0505589784	-0.038374267	-0.0147676106	0.0132345652	0.0372975264	0.05025903	0.048261137	0.0318985121	0.0060414244	-0.0216138688	-0.0428358815	-0.0513079677	-0.0445084453	-0.0244611644	0.0028668829	0.0293416141	0.0470829328	-0.0301523352	-0.0185334883	0.0124347237	-0.0303028244	-0.0624675251	0.0044499602	-0.0177722365	-0.0462159125	-0.0110172211	0.0099080665	0	0.435428806857185	0.738370430990036	0.448081059024295	0.592443852028073
-0.245504	0.428096	0.893669	0.0213512	0.0022305	-0.00549659	-0.005638	-0.0708630000000001	-0.002274	0.000863400000000004	-0.00038333	-0.00016458	0.1493405	0.043581319	0.0226681358	-0.0050909511	-0.0313125424	-0.0480775708	-0.050322904	-0.0373704389	-0.0131318924	0.0150725591	0.0387250135	0.0506822973	0.047333244	0.0296892864	0.0030789983	-0.0244611644	-0.0446139188	-0.0512930202	-0.0424813428	-0.0208400624	0.0070950334	0.0328873894	0.04874757	-0.0373213328	-0.0063490715	-0.0445843555	-0.0415685091	0.0286895081	-0.0170407616	-0.057369717	0.003357614	0.0312811878	0.0055101254	0	-0.073860297196519	0.587286522763417	0.448081059024295	-1.68540061352814
-0.237667	0.481207	0.869407	0.0213378	0.00223989	-0.00580064	0.00783699999999998	0.053111	-0.0242620000000001	-1.34000000000037e-05	9.39000000000018e-06	-0.00030405	0.101552	0.0434686762	0.0222860966	-0.0057248166	-0.0319816784	-0.0484395355	-0.0500557939	-0.0363352411	-0.0114817767	0.0168896389	0.040086165	0.0510005177	0.0462886013	0.0273941201	0.000106236	-0.0272141981	-0.0461963565	-0.0510242134	-0.040218541	-0.0170901359	0.0112745899	0.0361848453	0.0500082695	-0.023022768	-0.014368146	0.0245080686	-0.0255982782	-0.0244061128	-0.0102339649	-0.0392895694	-0.0244160672	-0.0180652501	-0.0398513832	0	-0.530205147010765	0.019218643755505	0.448081059024295	0.592443852028073
-0.242404	0.463653	0.894978	0.0219934	0.00240359	-0.00550457	-0.00473699999999999	-0.017554	0.0255710000000001	0.000655600000000006	0.0001637	0.00029607	0.1036305	0.0433552888	0.0219025301	-0.0063577993	-0.032642048	-0.048780754	-0.0497578128	-0.0352695426	-0.0098190728	0.0186832834	0.0413786495	0.0512130319	0.0451297856	0.0250196571	-0.0028668829	-0.029862361	-0.0475762569	-0.0505028777	-0.0377325944	-0.0132345652	0.0153769266	0.039209084	0.0508545847	-0.0355056396	0.0055707163	-0.0077150171	-0.0196710688	-0.0172280188	-0.0133060103	-0.0447010073	-0.0286867999	0.0035807252	0.0246019095	0	-0.348399238055159	0.088960387033338	0.448081059024295	0.592443852028073
-0.241809	0.507515	0.888943	0.0216414	0.0023128	-0.00582981	0.000594999999999984	0.043862	-0.00603500000000001	-0.000352000000000002	-9.07900000000003e-05	-0.00032524	0.0888935	0.0432411585	0.0215174627	-0.0069898018	-0.03329347	-0.0491010801	-0.0494291445	-0.034174238	-0.0081456036	0.0204510037	0.0426002529	0.0513193992	0.0438596552	0.0225727706	-0.0058303776	-0.0323954483	-0.04874757	-0.0497315932	-0.0350372959	-0.0092971841	0.0193739464	0.0419372706	0.0512795028	-0.0262745481	0.0011231601	-0.007269363	-0.0402800051	0.0131165768	-0.00787517	-0.0353722001	-0.0275998548	-0.0192614502	0.0133868097	0	-0.408396665903295	0.20566608252629	0.448081059024295	0.592443852028073
-0.261669	0.464425	0.937821	0.0214483	0.00211116	-0.00583295	-0.01986	-0.04309	0.0488779999999999	-0.000193100000000002	-0.00020164	-3.13999999999957e-06	0.131722	0.0431262874	0.0211309207	-0.0076207265	-0.0339357659	-0.0494003765	-0.0490699916	-0.0330502467	-0.0064632038	0.0221903471	0.0437488826	0.0513193992	0.0424813428	0.0200605435	-0.0087742999	-0.0348036986	-0.0497051606	-0.0487141772	-0.0321475998	-0.0053023317	0.0232382738	0.0443488058	0.0512795028	-0.039949201	0.0097481581	0.0256796713	-0.0271660142	-0.0526037588	0.0164526966	-0.0118453783	-0.0045254076	-0.0289898041	0.0180114172	0	-0.630968434847331	1.63537210636639	0.448081059024295	0.592443852028073
-0.280429	0.52924	0.910899	0.0217344	0.00227142	-0.00593467	-0.01876	0.064815	-0.0269219999999999	0.000286100000000001	0.00016026	-0.00010172	0.137901	0.0430106775	0.0207429306	-0.0082504761	-0.0345687596	-0.049678515	-0.0486805757	-0.0318985121	-0.0047737179	0.0238989001	0.044822571	0.0512130319	0.0409982483	0.0174902479	-0.0116887668	-0.0370778316	-0.0504448302	-0.0474556651	-0.029079539	-0.0012747024	0.026943442	0.046425481	0.0508545847	-0.0248883538	0.0138439388	-0.0661338585	-0.0229090889	-0.0025662084	0.0443435073	-0.0172186547	-0.0749393411	0.0251099289	-0.0386200265	0	-1.59278719454615	1.40903290345394	0.448081059024295	0.592443852028073
-0.329798	0.472908	0.969208	0.0225831	0.00157968	-0.00603107	-0.049369	-0.0563319999999999	0.0583089999999999	0.000848699999999997	-0.00069174	-9.64e-05	0.245852	0.0428943306	0.020353519	-0.0088789537	-0.0351922777	-0.0499353767	-0.048261137	-0.0307200012	-0.0030789983	0.025574292	0.0458194789	0.0510005177	0.0394140296	0.0148693239	-0.0145639947	-0.039209084	-0.050963336	-0.0459622855	-0.0258501361	0.0027608065	0.030464074	0.0481516161	0.0500082695	-0.0521917207	0.039279339	0.0501033237	-0.0401295155	0.0744608592	0.0523981848	0.008591989	0.0202486931	0.0005795403	0.0762026812	0	-2.28520506102267	2.32529003803542	0.448081059024295	0.592443852028073
-0.329867	0.474881	0.916208	0.022389	0.00169041	-0.00603107	-6.90000000000413e-05	0.00197300000000006	-0.0529999999999999	-0.000194099999999999	0.00011073	0	0.0702834999999999	0.042777249	0.0199627126	-0.0095060622	-0.0358061492	-0.0501708514	-0.047811934	-0.0295157031	-0.001380903	0.0272141981	0.0467378986	0.0506822973	0.0377325944	0.0122053583	-0.0173903312	-0.0411892428	-0.0512584048	-0.0442414294	-0.0224773087	0.0067792492	0.0337760571	0.0495141777	0.04874757	-0.02458062	0.01591874	0.0502415146	-0.0086552434	-0.0501131866	0.0389745103	-0.0197091415	-0.0012819717	0.0129214693	-0.0503267556	0	-2.01059919671712	0.043731960979116	0.448081059024295	0.592443852028073
-0.319342	0.495915	0.958254	0.0224675	0.0017229	-0.00603107	0.010525	0.0210339999999999	0.042046	7.85000000000022e-05	3.24899999999998e-05	0	0.0791545000000001	0.0426594344	0.0195705382	-0.0101317049	-0.0364102058	-0.0503848382	-0.047333244	-0.0282866287	0.0003187063	0.028816343	0.0475762569	0.05025903	0.03595809	0.0095060622	-0.0201582885	-0.0430106775	-0.0513287428	-0.0423016137	-0.0189797704	0.0107557855	0.0368567075	0.0505028777	0.0470829328	-0.0358809253	0.0346496027	-0.0201621154	-0.0075011226	-0.0218310302	0.0235394033	-0.0164683801	-0.0285800015	-0.0370312423	0.0293920067	0	-0.274945735815449	0.006775823152277	0.448081059024295	-1.68540061352814
-0.308379	0.469084	0.892582	0.0229537	0.00144585	-0.00607986	0.010963	-0.0268309999999999	-0.0656720000000001	0.000486199999999999	-0.00027705	-4.87899999999999e-05	0.144068	0.042540889	0.0191770227	-0.0107557855	-0.037004282	-0.0505772456	-0.046825362	-0.0270338099	0.0020179662	0.0303785035	0.0483331176	0.0497315932	0.0340948932	0.0067792492	-0.0228585745	-0.044666369	-0.0511740416	-0.040152439	-0.0153769266	0.014665834	0.0396849258	0.0511102507	0.0450281516	-0.0122819245	0.0241756966	-0.0125558366	-0.0138359421	0.027079298	0.0332117913	-0.0209913129	0.0250201423	0.0416192074	-0.0177258573	0	0.299173505496212	0.641685644499013	0.448081059024295	0.592443852028073
-0.286627	0.497388	0.928538	0.0227599	0.00139464	-0.0062142	0.021752	0.028304	0.035956	-0.000193799999999997	-5.12100000000001e-05	-0.000134339999999999	0.1049795	0.0424216147	0.018782193	-0.0113782077	-0.0375882149	-0.0507479912	-0.0462886013	-0.0257582983	0.0037150137	0.0318985121	0.0490071843	0.0491010801	0.0321475998	0.0040328127	-0.0254821244	-0.0461499372	-0.0507949796	-0.0378045419	-0.0116887668	0.0184852245	0.0422413413	0.0513317109	0.0426002529	-0.0199575477	0.0340591282	0.0118406457	0.008228493	-0.0020640663	0.0381269519	0.0112991072	-0.0242469031	-0.0690029157	0.000565955	0	0.397102864203932	1.24255734061216	0.448081059024295	0.592443852028073
-0.308163	0.462905	0.883883	0.0231629	0.000958987	-0.00611112	-0.021536	-0.034483	-0.0446550000000001	0.000403000000000001	-0.000435653	0.000103079999999999	0.14776065	0.0423016137	0.0183860761	-0.0119988754	-0.0381618445	-0.0508970017	-0.0457232929	-0.0244611644	0.0054079881	0.0333742597	0.0495973023	0.0483687975	0.0301210128	0.0012747024	-0.0280201309	-0.0474556651	-0.0501932186	-0.0352695426	-0.0079357543	0.0221903471	0.0445084453	0.0511655859	0.0398193552	-0.0003128755	0.0240184947	0.005941307	0.0278250054	-0.0585018671	0.012320685	-0.0217958007	0.0392271508	0.0139421108	-0.0037850213	0	0.419116774368826	1.21299916947989	0.448081059024295	0.592443852028073
-0.277494	0.53652	0.876277	0.0229877	0.000999239	-0.00554295	0.030669	0.073615	-0.007606	-0.000175200000000004	4.02519999999998e-05	0.000568170000000001	0.1510711	0.042180888	0.0179886993	-0.0126176931	-0.0387250135	-0.0510242134	-0.0451297856	-0.0231434973	0.0070950334	0.0348036986	0.0501024608	0.0475362631	0.0280201309	-0.0014870976	-0.030464074	-0.0485785209	-0.0493713969	-0.0325599874	-0.0041387117	0.0257582983	0.0464707102	0.0506131302	0.0367085017	0.0085729953	0.0327671374	-0.0955759888	0.0253020178	0.0230245142	0.0184406245	0.0191734786	-0.0339894029	-0.0412660563	0.004381635	0	0.551029580568576	1.20265360095568	0.448081059024295	0.592443852028073
-0.257814	0.478249	0.887803	0.0233185	0.000584293	-0.00560065	0.01968	-0.058271	0.0115260000000003	0.000330799999999999	-0.000414946	-5.77000000000008e-05	0.1296493	0.0420594396	0.0175900897	-0.0132345652	-0.0392775675	-0.0511295719	-0.0445084453	-0.0218064029	0.0087742999	0.0361848453	0.0505217943	0.0466052026	0.0258501361	-0.004244593	-0.0328057493	-0.0495141777	-0.0483331176	-0.0296892864	-0.0003187063	0.0291670224	0.0481146965	0.049678515	0.03329347	0.0020556028	0.0321532759	0.0309103465	0.0206312154	-0.0045236378	0.0249884132	0.0116238065	0.0730616238	0.0244495536	-0.0110440328	0	0.144054436385829	1.01043486288555	0.448081059024295	0.592443852028073
-0.250853	0.538113	0.905668	0.0229808	0.000839689	-0.00546161	0.00696099999999999	0.0598640000000001	0.0178649999999999	-0.0003377	0.000255396	0.00013904	0.1212968	0.0419372706	0.0171902747	-0.0138493968	-0.0398193552	-0.0512130319	-0.0438596552	-0.0204510037	0.0104439465	0.0375157835	0.0508545847	0.0455775458	0.0236163807	-0.0069898018	-0.0350372959	-0.05025903	-0.0470829328	-0.0266716472	0.0035030673	0.0323954483	0.0494291445	0.0483687975	0.0296025581	0.0072008186	0.0386504682	-0.0252221205	0.0246191868	0.0015755664	0.0361628727	0.0079701755	-0.0455804688	-0.0146864642	-0.010560308	0	0.393648220105018	0.95024764785452	0.448081059024295	0.592443852028073
-0.256535	0.49847	0.924217	0.0239745	0.000533604	-0.00566679	-0.00568200000000002	-0.0396430000000001	0.0185489999999999	0.0009937	-0.000306085	-0.000205179999999999	0.13912225	0.0418143832	0.0167892817	-0.0144620929	-0.0403502279	-0.0512745577	-0.0431838154	-0.0190784374	0.0121021428	0.0387946664	0.0511002618	0.0444554224	0.0213243743	-0.0097147774	-0.0371512224	-0.0508102074	-0.0456263236	-0.0235220047	0.0073054049	0.035423619	0.0504050515	0.0466938665	0.0256663501	-0.0053685359	0.0431085205	0.005668125	-0.0089342649	0.0411294172	0.0143337971	0.0037550745	0.0629629872	0.0021444497	0.0663783942	0	-2.53740774378048	0.663108324281697	0.448081059024295	-1.68540061352814
-0.250688	0.539068	0.900795	0.0237027	0.000566788	-0.00534204	0.00584699999999999	0.040598	-0.0234219999999998	-0.000271799999999999	3.3184e-05	0.00032475	0.1013537	0.0416907793	0.0163871381	-0.0150725591	-0.0408700402	-0.051314123	-0.0424813428	-0.0176898562	0.0137470706	0.0400197194	0.0512584048	0.0432411585	0.0189797704	-0.012411632	-0.0391404325	-0.0511655859	-0.0439696763	-0.0202559471	0.0110672099	0.0382328158	0.0510357335	0.044666369	0.0215174627	0.0145363381	0.0364103062	0.0004710966	0.0397357467	-0.0581210228	0.028274169	0.0228944564	-0.0039360189	-0.0483048655	-0.0369183672	0	-0.019419467375589	0.640819704399836	-2.22840312389761	-1.68540061352814
-0.263467	0.480424	0.940642	0.0237585	0.000841519	-0.00563679	-0.012779	-0.058644	0.0398469999999999	5.58000000000017e-05	0.000274731	-0.00029475	0.14253405	0.0415664612	0.0159838716	-0.0156807013	-0.0413786495	-0.0513317109	-0.0417526707	-0.0162864257	0.0153769266	0.0411892428	0.0513287428	0.0419372706	0.016588352	-0.0150725591	-0.0409982483	-0.0513237961	-0.042120254	-0.0168896389	0.0147676106	0.0408056734	0.051316871	0.0423016137	0.0171902747	0.0030747196	0.0442875123	-0.0229212	0.0163828367	0.0280836686	0.0276591948	-0.0033821816	0.028677755	0.0135070964	0.0146232824	0	0.604735367864303	0.685725198822554	-2.22840312389761	-1.68540061352814
-0.279025	0.507676	0.903419	0.0235689	0.000698945	-0.00590606	-0.015558	0.0272520000000001	-0.0372229999999999	-0.000189599999999998	-0.000142574	-0.00026927	0.1101052	0.041441431	0.0155795096	-0.0162864257	-0.0418759166	-0.0513273137	-0.0409982483	-0.0148693239	0.0169899238	0.0423016137	0.0513111553	0.0405464614	0.0141560177	-0.0176898562	-0.0427184332	-0.0512842283	-0.040086165	-0.0134397405	0.0183860761	0.0431262874	0.0512465384	0.039617456	0.0127206428	0.0225187428	0.0352477041	0.0288281631	0.0128084594	0.03366247	0.0027419224	-0.0217807349	-0.0333231474	-0.0395079214	-0.0499880442	0	-1.23464636841964	0.550015904778546	-2.22840312389761	-1.68540061352814
-0.262356	0.498597	0.963346	0.0235654	0.000545732	-0.00569597	0.016669	-0.00907900000000001	0.0599269999999998	-3.50000000000003e-06	-0.000153213	0.00021009	0.10401515	0.0413156908	0.0151740801	-0.0168896389	-0.042361705	-0.0513009334	-0.040218541	-0.0134397405	0.0185842938	0.0433552888	0.0512056724	0.0390716134	0.0116887668	-0.0202559471	-0.0442952125	-0.051047035	-0.0378763275	-0.0099233262	0.0219025301	0.0451803128	0.0508252175	0.0366341627	0.0081456036	0.0041653334	0.0396068957	0.0242292795	0.0189125346	-0.0422529371	-0.0099805446	-0.0058016463	0.0333863941	-0.0711742261	0.0329491508	0	-1.99111164667299	0.088991396521949	-2.22840312389761	0.592443852028073
