"trans_x"	"trans_y"	"trans_z"	"rot_x"	"rot_y"	"rot_z"	"trans_x_derivative1"	"trans_y_derivative1"	"trans_z_derivative1"	"rot_x_derivative1"	"rot_y_derivative1"	"rot_z_derivative1"	"framewise_displacement"	"cosine00"	"cosine01"	"cosine02"	"cosine03"	"cosine04"	"cosine05"	"cosine06"	"cosine07"	"cosine08"	"cosine09"	"cosine10"	"cosine11"	"cosine12"	"cosine13"	"cosine14"	"cosine15"	"cosine16"	"cosine17"	"cosine18"	"cosine19"	"cosine20"	"cosine21"	"t_comp_cor_00"	"t_comp_cor_01"	"t_comp_cor_02"	"t_comp_cor_03"	"t_comp_cor_04"	"a_comp_cor_00"	"a_comp_cor_01"	"a_comp_cor_02"	"a_comp_cor_03"	"a_comp_cor_04"	"motion_outlier01"	"motion_outlier02"	"volume_z"	"luminance_z"	"speech_z"	"face_z"
0.0295636	0.00961552	-0.0280302	0.00195528	-0.00154991	-0.00228305	0.0168676	-0.06533158	-0.0170142	0.001263246	-0.00013541	0	0.16914618	0.0158828827	-0.041504035	-0.0415664612	0.0157818258	0.0513325903	0.0159838716	-0.041441431	-0.0416287094	0.0156807013	0.0513322605	0.016084792	-0.0413786495	-0.0416907793	0.0155795096	0.0513317109	0.0161856435	-0.0413156908	-0.0417526707	0.0154782512	0.0513309413	0.0162864257	-0.0412525551	0.0105443703	-0.0181762553	-0.0258756603	-0.066853365	0.0094543737	0.0117218281	-0.0083608081	-0.026712759	0.0200690665	-0.0250561669	0	0	0.54003238515547	-0.784568830519383	0.448081059024295	0.592443852028073
0.0295704	0.0783526	-0.0647337	0.000971861	-0.0014145	-0.00228305	6.80000000000472e-06	0.06873708	-0.0367035	-0.000983419	0.00013541	0	0.16138883	0.0156807013	-0.0417526707	-0.0411892428	0.016588352	0.0513237961	0.0147676106	-0.0423016137	-0.0406115256	0.0174902479	0.0512970867	0.0138493968	-0.0428358815	-0.0400197194	0.0183860761	0.0512525814	0.0129263783	-0.0433552888	-0.0394140296	0.0192755259	0.0511902955	0.0119988754	-0.0438596552	-0.0277002487	0.0296157737	-0.0063334195	0.05257382	-0.0326629579	-0.0352772001	-0.0317517594	-0.0171891449	0.0005617226	0.0314729575	0	0	1.11079374251854	-0.785374858024535	0.448081059024295	0.592443852028073
0.0295479	-0.0205409	-0.145814	0.00262506	-0.00136995	-0.00249114	-2.24999999999947e-05	-0.0988935	-0.0810803	0.001653199	4.455e-05	-0.00020809	0.27528825	0.0154782512	-0.041998445	-0.0408056734	0.0173903312	0.0512930202	0.013542242	-0.0431262874	-0.0395498165	0.0192755259	0.0511740416	0.0115852966	-0.0441874568	-0.0382328158	0.0211309207	0.0509759483	0.0096104404	-0.0451803128	-0.0368567075	0.0229536472	0.0506990465	0.0076207265	-0.0461033203	-0.044023189	0.0162000922	0.0034175414	-0.0061950799	-0.0059397391	-0.0404870106	0.0095227518	-0.0278891524	-0.024833589	0.0130900653	0	0	-0.767601574835637	-0.66408569733573	0.448081059024295	0.592443852028073
0.032371	0.103114	-0.0938887	0.00153782	-0.00118024	-0.00262726	0.00282309999999999	0.1236549	0.0519253	-0.00108724	0.00018971	-0.00013612	0.2490568	0.015275536	-0.0422413413	-0.0404158122	0.0181875435	0.051240276	0.0123085215	-0.0439147598	-0.0384447462	0.0210340579	0.050963336	0.0092971841	-0.0454300417	-0.0363352411	0.0238048288	0.0505028777	0.0062523676	-0.0467817305	-0.0340948932	0.0264898788	0.049860559	0.0031850365	-0.0479649587	-0.0153063737	-0.0048589611	-0.0181454464	-0.0174823829	-0.0150335431	-0.0108847068	0.0071466234	-0.0001598587	0.0335556213	-0.0289275828	0	0	0.969360239453082	-0.722232638990886	0.448081059024295	0.592443852028073
0.0296184	0.0479676	-0.0683436	0.00225306	-0.00178726	-0.00228305	-0.00275259999999999	-0.0551464	0.0255451	0.00071524	-0.00060702	0.00034421	0.1667676	0.0150725591	-0.0424813428	-0.0400197194	0.0189797704	0.0511655859	0.0110672099	-0.044666369	-0.0372975264	0.0227634039	0.0506653309	0.0069898018	-0.0465605712	-0.0343324881	0.0263988242	0.0498351925	0.0028668829	-0.0481516161	-0.03114391	0.029862361	0.0486805757	-0.0012747024	-0.0494291445	-0.0208378764	-0.0242549613	0.0146384209	-0.0902887364	-0.0208677144	0.0140251663	0.0468292917	-0.0655581052	0.0176145769	0.0147942523	0	0	-0.510349518008644	-0.78906131526607	0.448081059024295	0.592443852028073
0.00400273	0.167474	0.307537	9.41801e-05	-0.00202438	-0.00251092	-0.02561567	0.1195064	0.3758806	-0.0021588799	-0.00023712	-0.00022787	0.652196165	0.0148693239	-0.0427184332	-0.039617456	0.0197667948	0.0510689819	0.0098190728	-0.0453804842	-0.0361094147	0.0244611644	0.0502805367	0.004667932	-0.0475762569	-0.0322303541	0.0289041989	0.0489754657	-0.0005311711	-0.0492831899	-0.0280201309	0.0330502467	0.0471671784	-0.0057248166	-0.0504837447	0.1072188688	-0.0105564734	0.0063317509	-0.0359328534	-0.0071165866	0.1589116718	0.0483773349	-0.0838190863	0.0075928047	0.0370882949	0	0	1.17006979137855	-0.636195391289281	0.448081059024295	0.592443852028073
-0.0119626	0.0556822	-0.00844164	0.000892912	-0.00101087	-0.00282988	-0.01596533	-0.1117918	-0.31597864	0.0007987319	0.00101351	-0.00031896	0.550295865	0.014665834	-0.042952596	-0.039209084	0.0205484008	0.0509505055	0.00856488	-0.0460565059	-0.0348817138	0.0261249837	0.0498096126	0.0023363873	-0.0484745935	-0.0300349241	0.0313125424	0.0479270103	-0.0039268963	-0.0501708514	-0.0247408876	0.0360338295	0.0453307324	-0.0101317049	-0.0511200208	0.0008636997	-0.0028571509	-0.0006246367	0.0730503958	-0.015266217	-0.0164059812	-0.0446892545	0.1207004253	-0.0965558725	0.0564621524	0	0	0.721482484451684	0.078062226257308	0.448081059024295	0.592443852028073
-0.00203194	0.0320045	-0.0298653	0.00172307	-0.00102971	-0.00285761	0.00993066	-0.0236777	-0.02142366	0.000830158	-1.884e-05	-2.77300000000001e-05	0.09886842	0.0144620929	-0.0431838154	-0.0387946664	0.0213243743	0.0508102074	0.0073054049	-0.0466938665	-0.0336157698	0.027752553	0.0492533652	0	-0.0492533652	-0.027752553	0.0336157698	0.0466938665	-0.0073054049	-0.0508102074	-0.0213243743	0.0387946664	0.0431838154	-0.0144620929	-0.0513327002	0.0254211693	-0.0119813071	-0.0262916207	-0.0440164326	0.0324983455	0.0326108986	-0.0032596891	-0.0287775655	-0.0058767048	-0.044865562	0	0	0.194085289903237	-0.536760274056154	0.448081059024295	0.592443852028073
-0.00204024	0.102158	-0.00376471	0.00112139	-0.000916934	-0.00285469	-8.30000000000015e-06	0.0701535	0.02610059	-0.00060168	0.000112776	2.92000000000001e-06	0.13213119	0.014258104	-0.0434120755	-0.038374267	0.0220945026	0.0506481476	0.0060414244	-0.0472920312	-0.0323129704	0.0293416141	0.0486127474	-0.0023363873	-0.0499106512	-0.0253898477	0.0358061492	0.0452807864	-0.0106518847	-0.0511980936	-0.0177895469	0.0413156908	0.0407411319	-0.0186832834	-0.0511200208	0.0122437063	-0.0032325239	0.0045002918	0.0652712535	-0.0268887457	0.010061469	-0.00372617	0.0346005935	-0.0354066542	0.0400023702	0	0	1.27454928245236	-0.984111072562765	0.448081059024295	0.592443852028073
-0.00198671	0.0269881	-0.00679387	0.00199969	-0.000543096	-0.00271884	5.353e-05	-0.0751699	-0.00302916	0.0008783	0.000373838	0.00013585	0.14765199	0.0140538708	-0.0436373605	-0.0379479508	0.0228585745	0.0504643955	0.0047737179	-0.0478504978	-0.0309747441	0.030889962	0.0478888566	-0.004667932	-0.0504448302	-0.0229536472	0.0378763275	0.0436932151	-0.0139516636	-0.0513325903	-0.0141560177	0.043581319	0.0380194116	-0.0227634039	-0.0504837447	0.0305590368	-0.0472915276	-0.010189352	-0.0191507466	0.0248367598	0.0414748766	0.0173296633	0.0068810491	-0.0057075082	-0.015461629	0	0	0.36456970357593	-0.905470587908187	0.448081059024295	0.592443852028073
-0.00202007	0.0862114	-0.0237406	0.00080368	-0.000543096	-0.0027786	-3.33600000000001e-05	0.0592233	-0.01694673	-0.00119601	0	-5.97599999999999e-05	0.13899189	0.0138493968	-0.0438596552	-0.0375157835	0.0236163807	0.05025903	0.0035030673	-0.0483687975	-0.0296025581	0.0323954483	0.0470829328	-0.0069898018	-0.0508545847	-0.0204510037	0.0398193552	0.0419372706	-0.0171902747	-0.0512130319	-0.0104439465	0.0455775458	0.0350372959	-0.0266716472	-0.0494291445	0.0165491188	-0.0261496984	0.0065135653	0.0269769353	-0.0019023593	0.0226550264	0.0147577694	0.0300478347	-0.010600439	0.0062588067	0	0	-0.155120977213401	-0.764814660448413	0.448081059024295	0.592443852028073
0.000126631	0.017404	-0.0296721	0.00169149	-0.000891909	-0.00278192	0.002146701	-0.0688074	-0.0059315	0.00088781	-0.000348813	-3.3199999999998e-06	0.138882751	0.0136446855	-0.0440789442	-0.0370778316	0.0243677133	0.0500321388	0.0022302563	-0.0488464951	-0.0281979168	0.033855984	0.0461963565	-0.0092971841	-0.051138904	-0.0178891614	0.0416287094	0.0400197194	-0.020353519	-0.05084001	-0.0066739292	0.0472920312	0.0318152092	-0.0303785035	-0.0479649587	0.0220015577	-0.0220831421	-0.0013292786	0.0094055785	0.0192710197	0.0123168384	-0.0068240894	0.0148821508	-0.0191567814	-0.0023196564	0	0	-0.78386062626186	-0.956237529383591	0.448081059024295	0.592443852028073
0.000430078	0.0578179	-0.048183	0.00146121	-0.000877091	-0.00274013	0.000303447	0.0404139	-0.0185109	-0.00023028	1.48179999999997e-05	4.17899999999999e-05	0.073572647	0.0134397405	-0.0442952125	-0.0366341627	0.0251123665	0.0497838193	0.0009560698	-0.0492831899	-0.0267623602	0.0352695426	0.0452306464	-0.0115852966	-0.0512970867	-0.015275536	0.0432983163	0.0379479508	-0.0234275279	-0.0502153708	-0.0028668829	0.0487141772	0.0283752196	-0.033855984	-0.0461033203	0.0179369988	-0.0273296819	-0.0084694459	-0.0108447148	0.0130064274	0.0161884179	0.0100542017	-0.0009569888	-0.0034868883	-0.0233211503	0	0	-0.872687559647048	-1.40143287400499	0.448081059024295	0.592443852028073
0.00859674	0.0738306	-0.048143	0.00124	-0.000974634	-0.00258672	0.008166662	0.0160127	3.99999999999984e-05	-0.000221209999999999	-9.75429999999998e-05	0.00015341	0.047827512	0.0132345652	-0.0445084453	-0.0361848453	0.0258501361	0.0495141777	-0.0003187063	-0.049678515	-0.0252974622	0.0366341627	0.0441874568	-0.0138493968	-0.0513287428	-0.0126176931	0.044822571	0.0357299485	-0.0263988242	-0.0493422058	0.0009560698	0.0498351925	0.0247408876	-0.0370778316	-0.0438596552	0.0179166134	-0.0157783635	0.0065120413	0.0350405195	-0.0037196482	0.0124171327	0.0014294113	-0.0007842627	-0.0097307449	0.0178935278	0	0	-0.527425035487142	-0.956863651789286	0.448081059024295	0.592443852028073
0.0131062	0.0315568	-0.061998	0.00164	-0.000852495	-0.00243246	0.00450946	-0.0422738	-0.013855	4e-04	0.000122139	0.00015426	0.09445821	0.0130291632	-0.044718628	-0.0357299485	0.0265808199	0.0492233296	-0.0015932859	-0.0500321388	-0.0238048288	0.0379479508	0.0430685747	-0.016084792	-0.0512337941	-0.0099233262	0.0461963565	0.0333742597	-0.0292543809	-0.0482248365	0.0047737179	0.0506481476	0.020937105	-0.0400197194	-0.0412525551	0.0091923524	-0.0118010722	-0.0074758425	-0.0260064275	0.0098781612	-0.001911974	-0.007109716	0.0082805106	-0.0062933138	-0.0202038257	0	0	-0.029315493239368	0.11326187266585	0.448081059024295	0.592443852028073
0.018075	0.0955007	-0.0662924	0.0010013	-0.000691625	-0.00243246	0.0049688	0.0639439	-0.0042944	-0.0006387	0.00016087	0	0.1131856	0.012823538	-0.0449257461	-0.0352695426	0.0273042176	0.0489113994	-0.0028668829	-0.0503437644	-0.0222860966	0.039209084	0.0418759166	-0.018286849	-0.0510124748	-0.0072002346	0.047415061	0.030889962	-0.0319816784	-0.0468687929	0.00856488	0.051148017	0.0169899238	-0.0426594344	-0.0383036235	0.0142120984	-0.0095606591	-0.0100018713	-0.0174627487	0.0104115218	0.0154836394	0.0042909387	-0.0053664694	0.0095577572	-0.0199723118	0	0	-0.657461754391913	-1.06654154760299	0.448081059024295	0.592443852028073
0.0276555	0.071501	-0.0227987	0.000372134	-0.000962915	-0.00243246	0.0095805	-0.0239997	0.0434937	-0.000629166	-0.00027129	0	0.1220967	0.0126176931	-0.0451297856	-0.0348036986	0.0280201309	0.0485785209	-0.0041387117	-0.0506131302	-0.0207429306	0.0404158122	0.0406115256	-0.0204510037	-0.0506653309	-0.0044563007	0.0484745935	0.0282866287	-0.0345687596	-0.0452807864	0.0123085215	0.0513317109	0.0129263783	-0.0449770452	-0.0350372959	0.0204908113	0.0171378302	-0.001874207	0.0595019178	-0.0050341099	0.016440426	-0.025328428	0.0358495927	-0.0349464936	0.0432992852	0	0	-1.42815216898089	-1.2107542444698	0.448081059024295	-1.68540061352814
0.0387413	0.0468808	-0.0834461	0.00123762	-0.000594715	-0.00243246	0.0110858	-0.0246202	-0.0606474	0.000865486	0.0003682	0	0.1580377	0.012411632	-0.0453307324	-0.0343324881	0.0287283636	0.0482248365	-0.0054079881	-0.05084001	-0.0191770227	0.0415664612	0.0392775675	-0.0225727706	-0.0501932186	-0.0016994674	0.0493713969	0.025574292	-0.037004282	-0.0434686762	0.0159838716	0.0511980936	0.0087742999	-0.0469550524	-0.0314806383	0.0135843651	-0.0100541421	-0.0215708279	-0.0367374874	0.0377200214	0.0083559771	0.0142774301	-0.0037262494	-0.0001887833	-0.0368535472	0	0	-0.129296892137895	-1.19858789703762	0.448081059024295	-1.68540061352814
0.0310436	0.0991916	-0.0549951	0.000726578	-0.000293096	-0.00243246	-0.0076977	0.0523108	0.028451	-0.000511042	0.000301619	0	0.12909255	0.0122053583	-0.0455285727	-0.033855984	0.0294287216	0.0478504978	-0.0066739292	-0.0510242134	-0.0175900897	0.0426594344	0.0378763275	-0.024647752	-0.0495973023	0.0010622854	0.0501024608	0.0227634039	-0.0392775675	-0.041441431	0.0195705382	0.0507479912	0.0045621261	-0.0485785209	-0.0276631221	0.0078317678	0.0094444207	0.001922169	0.0580174589	-0.0092277756	0.0040140993	-0.0106774219	0.0178455152	-0.0194221289	0.0282663111	0	0	-0.207800326142181	-0.80722870562808	0.448081059024295	-1.68540061352814
0.0385099	0.0301367	-0.0806165	0.00133702	-0.000543096	-0.00243246	0.0074663	-0.0690549	-0.0256214	0.000610442	-0.00025	0	0.1451647	0.0119988754	-0.0457232929	-0.0333742597	0.0301210128	0.0474556651	-0.0079357543	-0.0511655859	-0.0159838716	0.0436932151	0.0364102058	-0.0266716472	-0.048879052	0.0038209632	0.0506653309	0.0198647963	-0.0413786495	-0.039209084	0.0230486216	0.0499841859	0.0003187063	-0.0498351925	-0.0236163807	0.0184559906	-0.0183926928	-0.0178994601	-0.0114757049	0.0270674983	0.0219732532	-0.0020211231	0.0112977099	-0.0080276496	-0.033839958	0	0	0.365133812463823	-0.126826808831123	0.448081059024295	0.592443852028073
0.0410073	0.0753313	-0.11573	0.00112932	-0.000543096	-0.00237351	0.0024974	0.0451946	-0.0351135000000001	-0.0002077	0	5.89499999999999e-05	0.096138	0.011792187	-0.0459148799	-0.0328873894	0.0308050475	0.0470405074	-0.0091926851	-0.0512640087	-0.0143601292	0.044666369	0.0348817138	-0.0286402612	-0.0480402391	0.0065685806	0.0510581178	0.0168896389	-0.0432983163	-0.0367826834	0.0263988242	0.0489113994	-0.0039268963	-0.0507155786	-0.0193739464	-0.0072929755	-0.0140316364	0.0042563733	0.0033836	0.0190119696	-0.0064620218	0.0135899335	0.0063028231	-0.0118235825	-0.0171959145	0	0	0.531572703770947	-0.262731951116384	-2.22840312389761	0.592443852028073
0.0497668	0.0442079	-0.0994484	0.00138925	-0.000543096	-0.00237817	0.00875949999999999	-0.0311234	0.0162816000000001	0.00025993	0	-4.66000000000008e-06	0.069394	0.0115852966	-0.0461033203	-0.0323954483	0.0314806383	0.0466052026	-0.0104439465	-0.0513193992	-0.0127206428	0.0455775458	0.03329347	-0.030549514	-0.0470829328	0.0092971841	0.0512795028	0.0138493968	-0.0450281516	-0.034174238	0.0296025581	0.0475362631	-0.0081456036	-0.0512130319	-0.0149709736	0.0016696846	-0.0003029353	0.0046348867	0.0328088806	0.0212195831	-0.0066824063	-0.0091612823	0.0176411187	-0.0296464344	-0.0102466533	0	0	-0.276872573391	-0.285937898287036	-2.22840312389761	0.592443852028073
0.0508152	0.0375583	-0.138244	0.00126995	-0.000839253	-0.00243246	0.0010484	-0.0066496	-0.0387956	-0.0001193	-0.000296157	-5.42899999999998e-05	0.06998095	0.0113782077	-0.0462886013	-0.0318985121	0.0321475998	0.0461499372	-0.0116887668	-0.0513317109	-0.0110672099	0.046425481	0.0316481948	-0.0323954483	-0.0460094942	0.0119988754	0.0513287428	0.0107557855	-0.0465605712	-0.0313966575	0.032642048	0.0458672776	-0.0123085215	-0.0513237961	-0.0104439465	-0.0153887923	-0.0011236779	0.0066475457	-0.0064433809	0.0309296431	-0.0156676464	0.0126848325	-0.0062467797	-0.0066205838	-0.0319043646	0	0	-0.038004945124941	-0.096038662961058	-2.22840312389761	0.592443852028073
0.0517623	0.0746882	-0.101505	0.00112996	-0.000543096	-0.00216278	0.000947100000000006	0.0371299	0.036739	-0.00013999	0.000296157	0.00026968	0.11010735	0.0111709238	-0.0464707102	-0.0313966575	0.0328057493	0.0456749061	-0.0129263783	-0.0513009334	-0.0094016433	0.0472089983	0.0299487067	-0.034174238	-0.044822571	0.014665834	0.0512056724	0.0076207265	-0.0478888566	-0.0284636888	0.0355004298	0.0439147598	-0.0163871381	-0.051047035	-0.0058303776	-0.005817127	0.0030729075	0.0115193727	0.0438856225	0.0149126692	-0.0078850504	0.0055347902	0.0121434944	-0.0384262709	0.021109304	0	0	-1.94793542720511	-0.318021277863026	-2.22840312389761	0.592443852028073
0.0556804	0.0506363	-0.119726	0.00177458	-0.000744688	-0.00201987	0.00391809999999999	-0.0240519	-0.0182210000000001	0.00064462	-0.000201592	0.00014291	0.0956471	0.0109634486	-0.0466496345	-0.030889962	0.0334549064	0.0451803128	-0.0141560177	-0.0512270927	-0.007725769	0.0479270103	0.0281979168	-0.0358821964	-0.0435250908	0.01729034	0.0509107048	0.0044563007	-0.0490071843	-0.0253898477	0.0381618445	0.0416907793	-0.020353519	-0.0503848382	-0.0011684964	-0.0103068723	-0.0295640989	0.002202053	-0.0196929369	0.0392849975	-0.0090580919	0.0283475872	0.0098986935	-0.0190124598	-0.0321277076	0	0	0.245600170855823	-0.185110757483582	0.448081059024295	-1.68540061352814
0.0557115	0.0901874	-0.128205	0.00103701	-0.000543096	-0.00201987	3.11000000000061e-05	0.0395511	-0.00847899999999993	-0.00073757	0.000201592	0	0.0950193	0.0107557855	-0.046825362	-0.0303785035	0.0340948932	0.044666369	-0.0153769266	-0.0511102507	-0.0060414244	0.0485785209	0.0263988242	-0.0375157835	-0.042120254	0.0198647963	0.0504448302	0.0012747024	-0.0499106512	-0.0221903471	0.0406115256	0.039209084	-0.0241804983	-0.0493422058	0.0035030673	-0.007587076	-0.0202136495	0.0142646887	0.0105018452	0.0188682709	-0.0074947366	0.0325323155	-0.0070486932	-0.0082272391	-0.0155268793	0	0	-0.64793966328773	-0.010316634726858	0.448081059024295	0.592443852028073
0.0372577	0.0491123	-0.119626	0.00123177	-0.000543096	-0.00201987	-0.0184538	-0.0410751	0.00857899999999999	0.00019476	0	0	0.0778459	0.0105479382	-0.0469978805	-0.029862361	0.0347255342	0.044133295	-0.016588352	-0.0509505055	-0.0043504562	0.0491626259	0.0245545108	-0.0390716134	-0.0406115256	0.0223817506	0.0498096126	-0.001911808	-0.0505952962	-0.0188810221	0.0428358815	0.0364850145	-0.027841865	-0.0479270103	0.0081456036	-0.0247569652	-0.0071596691	0.0081896121	0.0448634677	0.0145347895	-0.0314145979	-0.0054676395	0.0358736711	-0.0495020172	0.0169617396	0	0	-0.074916014571487	-0.077161990859142	0.448081059024295	-1.68540061352814
0.0498723	0.0602345	-0.12624	0.00113345	-0.000543096	-0.00201987	0.0126146	0.0111222	-0.00661400000000002	-9.832e-05	0	0	0.0352668	0.0103399101	-0.0471671784	-0.0293416141	0.0353466565	0.043581319	-0.0177895469	-0.0507479912	-0.0026547183	0.049678515	0.0226681358	-0.0405464614	-0.0390026269	0.0248339173	0.0490071843	-0.0050909511	-0.0510581178	-0.0154782512	0.044822571	0.0335354099	-0.0313125424	-0.0461499372	0.0127206428	-0.0029904864	-0.0174230604	-0.0193939946	-0.0226866791	0.0465661739	0.006298566	0.0100261718	0.0042093325	0.0149852925	-0.0664451733	0	0	0.219193572944525	-0.039877935602145	-2.22840312389761	-1.68540061352814
0.0557036	0.0760652	-0.142365	0.000445144	-0.000595405	-0.00201987	0.00583129999999999	0.0158307	-0.016125	-0.000688306	-5.23090000000001e-05	0	0.07481775	0.0101317049	-0.047333244	-0.028816343	0.03595809	0.0430106775	-0.0189797704	-0.0505028777	-0.0009560698	0.0501254723	0.0207429306	-0.0419372706	-0.0372975264	0.0272141981	0.0480402391	-0.0082504761	-0.0512970867	-0.0119988754	0.0465605712	0.0303785035	-0.0345687596	-0.0440244045	0.0171902747	-0.0339281851	0.0048818035	0.0098389464	0.0368023209	-0.0070204283	-0.0342983758	0.0135902962	0.0188600042	-0.0167992426	0.0031202879	0	0	-1.6371178434732	0.057416176704414	-2.22840312389761	0.592443852028073
0.0557237	0.0122908	-0.161414	0.00135942	-0.000477126	-0.00201987	2.01000000000021e-05	-0.0637744	-0.019049	0.000914276	0.000118279	0	0.13447125	0.0099233262	-0.0474960658	-0.0282866287	0.0365596669	0.0424216147	-0.0201582885	-0.0502153708	0.0007436268	0.0505028777	0.018782193	-0.0432411585	-0.0355004298	0.0295157031	0.0469120231	-0.0113782077	-0.0513111553	-0.0084601148	0.0480402391	0.0270338099	-0.0375882149	-0.0415664612	0.0215174627	-0.0252237293	0.0037570407	0.0053926068	0.0082690674	0.0097618907	-0.0222954641	-0.000645055	0.0166600965	-0.02748084	-0.014890215	0	0	0.639324751398543	-0.194271014635413	-2.22840312389761	-1.68540061352814
0.0557115	0.0569366	-0.152495	0.000920745	-0.000543096	-0.00201987	-1.219999999999e-05	0.0446458	0.00891900000000001	-0.000438675	-6.597e-05	0	0.07880925	0.0097147774	-0.0476556328	-0.027752553	0.0371512224	0.0418143832	-0.0213243743	-0.0498857119	0.0024425082	0.0508102074	0.0167892817	-0.0444554224	-0.0336157698	0.0317317699	0.0456263236	-0.0144620929	-0.0511002618	-0.0048794834	0.0492533652	0.0235220047	-0.0403502279	-0.0387946664	0.0256663501	-0.0283437331	0.0070600131	0.0022597697	-0.0003392419	0.0231968269	-0.0187634617	0.0048914342	0.0024984646	0.0051050084	-0.0347666601	0	0	0.389621380535043	-0.140970243331364	0.448081059024295	-1.68540061352814
0.0609454	0.101894	-0.0155607	0.00067385	-9.21197e-05	-0.00201987	0.0052339	0.0449574	0.1369343	-0.000246895	0.0004509763	0	0.222019165	0.0095060622	-0.047811934	-0.0272141981	0.0377325944	0.0411892428	-0.0224773087	-0.0495141777	0.0041387117	0.051047035	0.0147676106	-0.0455775458	-0.0316481948	0.033855984	0.0441874568	-0.0174902479	-0.0506653309	-0.0012747024	0.0501932186	0.0198647963	-0.0428358815	-0.0357299485	0.0296025581	0.0288979339	0.0242246531	-0.0058793795	0.0227844965	-0.0467948893	0.028753684	-0.0444961219	0.0072596872	0.0309057973	0.010404876	0	0	-0.738134065771399	-0.253355626260444	0.448081059024295	-1.68540061352814
0.0690265	0.0569163	-0.0487868	0.000933188	-0.000138025	-0.00201987	0.0080811	-0.0449777	-0.0332261	0.000259338	-4.59053e-05	0	0.101547065	0.0092971841	-0.0479649587	-0.0266716472	0.0383036235	0.0405464614	-0.0236163807	-0.0491010801	0.0058303776	0.0512130319	0.0127206428	-0.0466052026	-0.0296025581	0.0358821964	0.0426002529	-0.0204510037	-0.0500082695	0.0023363873	0.0508545847	0.016084792	-0.0450281516	-0.0323954483	0.03329347	0.0118912024	0.0067611461	-0.0202626737	-0.0305985878	-0.0365455558	0.0187337199	-0.013660717	-0.0043048395	0.0417259333	-0.0146985577	0	0	-0.080986528901406	-0.506532917692717	-2.22840312389761	0.592443852028073
0.0557292	0.103248	-0.0330352	0.000512134	-0.000228814	-0.00201987	-0.0132973	0.0463317	0.0157516	-0.000421054	-9.0789e-05	0	0.10097275	0.0090881467	-0.0481146965	-0.0261249837	0.0388641531	0.0398863142	-0.0247408876	-0.0486467657	0.0075156513	0.0513079677	0.0106518847	-0.0475362631	-0.0274839053	0.0378045419	0.0408700402	-0.0233329509	-0.0491319582	0.0059359137	0.0512337941	0.0122053583	-0.0469120231	-0.028816343	0.0367085017	0.007755845	-0.0024846299	-0.0145319063	-0.025057729	-0.0548451906	0.0245327119	0.0056078099	-0.0028081158	0.0489643622	-0.0092432629	0	0	-0.371080151907566	-0.531800964727212	-2.22840312389761	0.592443852028073
0.0532844	0.0749463	-0.00867517	0.000262134	-1.09656e-05	-0.00201987	-0.00244479999999999	-0.0283017	0.02436003	-0.00025	0.0002178484	0	0.07849895	0.0088789537	-0.048261137	-0.025574292	0.0394140296	0.039209084	-0.0258501361	-0.0481516161	0.0091926851	0.0513317109	0.00856488	-0.0483687975	-0.0252974622	0.039617456	0.0390026269	-0.0261249837	-0.0480402391	0.0095060622	0.0513287428	0.0082504761	-0.0484745935	-0.0250196571	0.0398193552	0.0269212898	0.0236468652	-0.0076139106	0.0188716475	-0.0880821063	0.0238621358	-0.0056484144	0.0164381217	0.0523522124	0.0667470169	0	0	-0.998281677067931	-0.422180667598896	0.448081059024295	-1.68540061352814
0.0557428	0.0333597	-0.06646	0.000988482	-1.09656e-05	-0.00201987	0.0024584	-0.0415866	-0.05778483	0.000726348	0	0	0.13814723	0.0086696085	-0.0484042702	-0.0250196571	0.0399531023	0.0385150608	-0.026943442	-0.0476160468	0.0108596403	0.0512842283	0.0064632038	-0.0491010801	-0.0230486216	0.0413156908	0.037004282	-0.028816343	-0.0467378986	0.0130291632	0.051138904	0.004244593	-0.0497051606	-0.0210340579	0.0426002529	-0.0054736569	-0.0059264363	-0.0108472943	-0.0488570351	-0.0296080458	-0.0073119195	0.0143502942	0.003435417	0.0357251175	-0.0006402207	0	0	-0.406150826564151	-0.500151300346838	0.448081059024295	-1.68540061352814
0.0485713	0.0894348	-0.0716311	0.000496691	-1.09656e-05	-0.00201987	-0.0071715	0.0560751	-0.00517109999999998	-0.000491791	0	0	0.09300725	0.0084601148	-0.0485440863	-0.0244611644	0.0404812235	0.0378045419	-0.0280201309	-0.0470405074	0.0125146893	0.0511655859	0.0043504562	-0.0497315932	-0.0207429306	0.0428943306	0.0348817138	-0.0313966575	-0.0452306464	0.0164877804	0.0506653309	0.0002124716	-0.0505952962	-0.0168896389	0.0450281516	-0.0015556418	-0.0108486896	-0.0015128921	-0.0302303729	-0.0334904751	0.0003904172	0.0058232569	-0.0038030234	0.0505339671	0.0065990258	0	0	-0.624022338753703	-0.211936612378822	0.448081059024295	-1.68540061352814
